Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
Apprenez-en davantage sur les druides.,Entraînement au combat,2739,1096,49597,0,0,0,0,0,0,0
Terrassez le seigneur démon à la tête de l’armée d’invasion à Moulin-de-Tarren.,Terrasser le seigneur démon,2740,916,49602,43285,0,0,3,0,0,0
Servez-vous de ce que vous avez appris pour vaincre un adversaire seul.,Un test rapide,2741,1094,49608,0,0,0,10,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2743,1094,49606,0,0,0,11,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2744,1096,49651,0,0,0,11,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2745,1096,66941,0,0,0,12,0,0,0
Servez-vous de ce que vous avez appris pour vaincre un adversaire seul.,Un test rapide,2746,1083,49668,0,0,0,9,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2747,1083,49666,0,0,0,10,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2748,1132,49681,0,0,0,11,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2749,1132,66974,0,0,0,12,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2750,1095,66982,0,0,0,10,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2751,1095,49687,0,0,0,11,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2752,1073,49719,0,0,0,10,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2753,1073,66990,0,0,0,11,0,0,0
Frayez-vous un chemin jusqu’au hall des Champions.,Le sanctum de la Lumière,2755,1157,49733,0,0,0,5,0,0,0
Venez à bout de dame Liadrin dans le hall des Champions.,La dame de Lumière,2756,1157,49735,0,0,0,6,0,0,0
Ouvrez le tombeau de Tirion Fordring.,Un destin impie,2757,1157,49737,0,0,0,7,0,0,0
Parlez au prophète Velen puis escortez-le au Siège du Naaru.,Une longue descente…,2758,1138,50158,0,0,0,4,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2762,1090,66998,0,0,0,10,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2763,1090,49751,0,0,0,11,0,0,0
Tuez les archivistes de la Garde crépusculaire pour fuir la bibliothèque oubliée.,Rat de bibliothèque,2767,1159,49766,0,0,0,0,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2768,1133,67006,0,0,0,11,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2769,1133,49780,0,0,0,12,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2771,1091,67014,0,0,0,12,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2772,1091,50135,0,0,0,13,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2773,1093,67038,0,0,0,11,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2774,1093,50143,0,0,0,12,0,0,0
Terrassez le commandant de la Légion qui menace la porte d’Azshara.,Terrasser le commandant démon,2775,958,50196,43299,0,0,1,0,0,0
Repoussez les troupes de la Légion aux quatre coins d’Azshara.,Repousser les troupes de la Légion,2776,958,50199,43300,0,0,2,0,0,0
Terrassez le seigneur démon à la tête de l’armée d’invasion à la porte d’Azshara.,Terrasser le seigneur démon,2777,958,50204,43301,0,0,3,0,0,0
Joignez-vous à la bataille du temple Halo-du-Néant.,Rejoindre la bataille,2778,1160,50352,0,0,0,0,0,0,0
Éliminez Balnazzar.,Terrasser Balnazzar,2779,1160,50223,0,0,0,3,0,0,0
Détruisez 4 portails de la Légion.,Destruction de portails de la Légion,2780,1160,50288,0,0,0,2,0,0,0
Terrassez Ogoroth et Torenai le Dévoreur d’âmes.,Terrasser les lieutenants de Balnazzar,2782,1160,50220,0,0,0,1,0,0,0
Occupez-vous des esprits sans repos du bastion du Freux.,Le bastion du Freux,2788,1166,50476,0,0,0,0,0,0,0
Occupez-vous des esprits sans repos du bastion du Freux.,Le bastion du Freux,2789,1166,50599,0,0,0,0,0,0,0
Terrassez le grand général Rakeesh.,Révélations…,2790,1138,50582,0,0,0,5,0,0,0
Apprenez-en davantage sur Frappe de mort.,Attaque curative,2791,1094,51048,0,0,0,7,0,0,0
Joignez-vous à la bataille du temple Halo-du-Néant.,Rejoindre la bataille,2796,1168,51058,0,0,0,0,0,0,0
Terrassez Ogoroth et Torenai le Dévoreur d’âmes.,Terrasser les lieutenants de Balnazzar,2797,1168,51060,0,0,0,1,0,0,0
Détruisez 4 portails de la Légion.,Destruction de portails de la Légion,2798,1168,51063,0,0,0,2,0,0,0
Éliminez Balnazzar.,Terrasser Balnazzar,2799,1168,51065,0,0,0,3,0,0,0
Éliminez les serviteurs d’Azshara présents dans la zone.,Œil d’Azshara,2800,1169,51163,0,0,0,0,0,0,0
Éliminez les serviteurs d’Azshara présents dans la zone.,Œil d’Azshara,2801,1169,51246,0,0,0,0,0,0,0
,Entretien avec Thorim,2802,1148,52680,0,0,0,7,0,0,0
Affrontez Akama.,Une duplicité guère surprenante,2803,1170,51685,0,0,0,0,0,0,0
Sauvez Malfurion des griffes de Xavius.,Fourré Sombrecœur,2806,1172,51687,0,0,0,0,0,0,0
Sauvez Malfurion des griffes de Xavius.,Fourré Sombrecœur,2807,1172,51710,0,0,0,0,0,0,0
Survivez jusqu’à l’arrivée de vos renforts.,Vous n’êtes pas prêts !,2808,1170,53222,0,0,0,1,0,0,0
Apprenez à utiliser Tempête divine.,Une tempête se lève,2809,1073,51837,0,0,0,6,0,0,0
Inspectez le caveau des Gardiennes envahi.,Caveau des Gardiennes,2810,1173,51856,0,0,0,0,0,0,0
Inspectez le caveau des Gardiennes envahi.,Caveau des Gardiennes,2811,1173,51880,0,0,0,0,0,0,0
Neutralisez le protecteur arcanique activé par Medivh.,Les défenses de Medivh,2812,989,52250,0,0,0,2,0,0,0
Affrontez Dargrul dans les profondeurs de la capitale drogbar.,Repaire de Neltharion,2813,1174,52252,0,0,0,0,0,0,0
Affrontez Dargrul dans les profondeurs de la capitale drogbar.,Repaire de Neltharion,2814,1174,52278,0,0,0,0,0,0,0
Montez à bord du Naglfar et affrontez Helya sur son propre terrain.,Gueule des âmes,2815,1175,52308,0,0,0,0,0,0,0
Montez à bord du Naglfar et affrontez Helya sur son propre terrain.,Gueule des âmes,2816,1175,52327,0,0,0,0,0,0,0
Explorez les vastes profondeurs de l’Arcavia.,L’Arcavia,2819,1177,52402,0,0,0,0,0,0,0
Explorez les vastes profondeurs de l’Arcavia.,L’Arcavia,2820,1177,52427,0,0,0,0,0,0,0
Infiltrez-vous dans la soirée organisée par le conseiller Melandrus.,Cour des Étoiles,2821,1178,52452,0,0,0,0,0,0,0
Infiltrez-vous dans la soirée organisée par le conseiller Melandrus.,Cour des Étoiles,2822,1178,52471,0,0,0,0,0,0,0
Aller voir Kur’talos Corvaltus.,Nimbés de ténèbres,2823,1179,52501,0,0,0,0,0,0,0
Trouvez le tome contenant des informations sur les piliers de la Création.,Des connaissances essentielles,2824,989,52503,0,0,0,9,0,0,0
Apprenez-en davantage sur les druides.,Entraînement au combat,2839,1181,52548,0,0,0,0,0,0,0
Apprenez-en davantage sur Forme de sélénien.,Marcher sur la lune,2840,1181,52560,0,0,0,1,0,0,0
Apprenez-en davantage sur Éclat lunaire et Éclat solaire.,L’équilibre du soleil et de la lune,2841,1181,52557,0,0,0,2,0,0,0
Apprenez-en davantage sur Colère.,Le pouvoir du soleil,2842,1181,52562,0,0,0,3,0,0,0
Apprenez-en davantage sur Éruption stellaire.,Des astres bouillonnants,2843,1181,52564,0,0,0,4,0,0,0
Utilisez toutes vos nouvelles techniques contre le mannequin d’entraînement.,Mise en pratique,2845,1181,52586,0,0,0,6,0,0,0
Apprenez-en davantage sur Rétablissement.,Panser ses blessures,2846,1181,52584,0,0,0,7,0,0,0
Apprenez-en davantage sur Sarments.,Par les pieds,2847,1181,52568,0,0,0,8,0,0,0
Servez-vous de ce que vous avez appris pour vaincre un adversaire seul.,Un test rapide,2848,1181,52570,0,0,0,9,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2849,1181,52572,0,0,0,10,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2850,1181,66936,0,0,0,11,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2851,1181,52578,0,0,0,12,0,0,0
Apprenez-en davantage sur les chamans.,Entraînement au combat,2852,1182,52592,0,0,0,0,0,0,0
Découvrez comment imprégner vos armes.,Tempête et flammes,2853,1182,52595,0,0,0,1,0,0,0
Apprenez-en davantage sur Horion de flammes.,Une pincée de feu,2854,1182,88943,0,0,0,2,0,0,0
Apprenez-en davantage sur Fouet de lave.,Flagellation,2855,1182,52599,0,0,0,4,0,0,0
Apprenez-en davantage sur Frappe-tempête.,Héros de la tempête,2856,1182,52601,0,0,0,3,0,0,0
Utilisez toutes vos nouvelles techniques contre le mannequin d’entraînement.,Mise en pratique,2857,1182,52609,0,0,0,6,0,0,0
Apprenez-en davantage sur Maléfice.,"Coâ, coâ !",2858,1182,52603,0,0,0,8,0,0,0
Apprenez-en davantage sur Afflux de soins.,Doux apaisement,2859,1182,52605,0,0,0,9,0,0,0
Apprenez-en davantage sur Esprit farouche.,Assistance spirituelle,2860,1182,52607,0,0,0,10,0,0,0
Servez-vous de ce que vous avez appris pour vaincre un adversaire seul.,Un test rapide,2861,1182,52622,0,0,0,11,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2862,1182,52620,0,0,0,12,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2863,1182,67022,0,0,0,13,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2864,1182,52614,0,0,0,14,0,0,0
Invoquez les flammes d’Azzinoth et éliminez vos ennemis depuis le ciel.,En route vers les cieux,2868,1170,52836,0,0,0,2,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,2869,1027,52911,0,0,0,1,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,2870,1027,52927,44437,0,0,2,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,2871,1029,52962,0,0,0,1,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,2872,1029,52978,44437,0,0,2,0,0,0
Déchaînez la puissance de dix mille ans de haine.,Le compte à rebours final,2873,1170,53049,0,0,0,3,0,0,0
Défendez Arluin pendant qu’il ouvre la porte de l’artère Ruissenuit.,"Toc, toc",2874,1159,53144,0,0,0,2,0,0,0
Placez le projecteur de tempête de mana éphémère dans l’artère Ruissenuit.,Projection de mana,2875,1159,53176,0,0,0,3,0,0,0
Survivez à la tempête de mana.,Une tempête à braver,2876,1159,53231,0,0,0,4,0,0,0
Rendez-vous sur le rivage Brisé.,Rivage Brisé,2895,1189,53051,0,0,0,0,0,0,0
Anéantissez tous les démons et bâtiments sur la plage.,Le grand débarquement,2896,1189,53053,0,0,0,1,0,0,0
Éliminez le commandant gangrené Azgalor.,Terrasser le commandant,2897,1189,53057,0,0,0,2,0,0,0
Localisez Sylvanas et Baine.,Trouver les autres,2898,1189,53059,0,0,0,3,0,0,0
Détruisez le portail démoniaque pour empêcher l’arrivée des renforts.,Destruction du portail,2899,1189,53061,0,0,0,4,0,0,0
Attaquez la cité démoniaque.,Le sac de la ville Noire,2900,1189,53063,0,0,0,5,0,0,0
Rejoignez Tirion.,Le généralissime,2901,1189,53068,0,0,0,6,0,0,0
Tuez Krosus.,Krosus,2902,1189,53070,0,0,0,7,0,0,0
Tenez la crête jusqu’à ce que l’Alliance ait arrêté Gul’dan.,Tenir la crête,2903,1189,53072,0,0,0,8,0,0,0
Annihilez vos ennemis.,Le démon intérieur,2904,1170,53080,0,0,0,4,0,0,0
Atteignez la porte menant à l’artère Ruissenuit.,L’artère Ruissenuit,2905,1159,53131,0,0,0,1,0,0,0
Triomphez de Maiev.,La chasseresse,2906,1170,53226,0,0,0,5,0,0,0
Explorez les vastes profondeurs de l’Arcavia.,L’Arcavia,2908,967,53593,44437,0,0,0,0,0,0
Réparez le portail de la garde de la Lune désactivé.,Préparatifs en vue de l’apocalypse,2909,1179,53664,0,0,0,1,0,0,0
Sécuriser le rempart en triomphant de Xalian Gangrebrasier.,La route de la gangrène,2910,1179,53673,0,0,0,2,0,0,0
Gagnez les remparts supérieurs de la cour.,La marche sans fin,2911,1179,53691,0,0,0,3,0,0,0
Activez les portails de la garde de la Lune restants.,Aucun homme n’est une île,2912,1179,53701,0,0,0,4,0,0,0
Détruisez le portail vers Nihilam et tuez Balaadar pour mettre un terme à l’invasion.,Véritable sacrifice,2913,1179,53715,0,0,0,5,0,0,0
Pénétrez dans l’arène de la Gloire du corbeau et détruisez le brise-siège colossal.,L’inaction des hommes de bien,2917,1179,53719,0,0,0,6,0,0,0
Signalez à l’archimage Khadgar de neutraliser la barrière gangrenée.,À bas la barrière,2918,1125,49239,0,0,0,3,0,0,0
Demandez à Magni de vous ouvrir la porte menant au planétarium céleste.,Visite du planétarium,2919,1125,53730,0,0,0,6,0,0,0
Rendez-vous au Trône de glace en utilisant le portail d’accès d’Achérus.,Vous connaissez les ordres,2923,901,54204,0,0,0,8,0,0,0
Xylem draine l’énergie des lignes telluriques d’Azeroth. Vous devez l’arrêter !,L’affrontement,2927,1204,55333,0,0,0,0,0,0,0
Sécurisez la Grande promenade.,Sécuriser la Promenade,2928,1203,55335,0,0,0,0,0,0,0
,Sécuriser le corridor de la Destinée,2929,1203,55338,0,0,0,2,0,0,0
La téléportation a échoué et vous êtes à l’extérieur du sanctum. Trouvez un moyen d’entrer.,Plan B,2930,1202,55340,0,0,0,0,0,0,0
Tuez les ritualistes près de chaque générateur de mana pour détruire la barrière.,La poche dimensionnelle,2931,1202,55342,0,0,0,2,0,0,0
Le maître d’armes Dalion garde l’entrée. Tuez-le pour passer.,La chute de Dalion,2932,1202,55346,0,0,0,3,0,0,0
Vaincre l’ancien garde-bouclier.,Vaincre l’ancien garde-bouclier.,2933,1203,55348,0,0,0,1,0,0,0
Enfoncez-vous dans le sanctum de l’Ordre et trouvez la brèche.,L'intrusion,2934,1202,55367,0,0,0,4,0,0,0
Utilisez les Flétris pour drainer le bouclier d’Andaris.,"Enfin, Andaris",2935,1202,55373,0,0,0,5,0,0,0
La voie est dégagée jusqu’au palais Sacrenuit. Sécurisez l’entrée.,L’appel du palais Sacrenuit,2936,1202,55371,0,0,0,7,0,0,0
Andaris s’est repliée vers la brèche. Tuez-la.,Mort à Andaris,2937,1202,55369,0,0,0,6,0,0,0
Une barrière magique vous barre la route. Trouvez un moyen de la détruire.,Barrière magique,2938,1202,55377,0,0,0,1,0,0,0
Apprenez-en davantage sur les chasseurs.,Entraînement au combat,2958,1214,55389,0,0,0,0,0,0,0
Apprenez-en davantage sur Appel du familier.,Appel à un ami,2959,1214,55394,0,0,0,1,0,0,0
Apprenez-en davantage sur Harpon.,Me voilà !,2960,1214,55414,0,0,0,2,0,0,0
Apprenez-en davantage sur Attaque du raptor.,Petite futée,2961,1214,55430,0,0,0,3,0,0,0
Apprenez-en davantage sur Ordre de tuer.,"Attaque, mon mignon !",2962,1214,66213,0,0,0,4,0,0,0
Apprenez-en davantage sur Bombe de feu de brousse.,Chaleur insoutenable,2963,1214,66217,0,0,0,6,0,0,0
Utilisez toutes vos nouvelles techniques contre le mannequin d’entraînement.,Mise en pratique,2964,1214,55425,0,0,0,7,0,0,0
Apprenez-en davantage sur Feindre la mort.,Simulacre de mort,2966,1214,55397,0,0,0,8,0,0,0
Servez-vous de ce que vous avez appris pour vaincre un adversaire seul.,Un test rapide,2967,1214,55399,0,0,0,9,0,0,0
Utilisez ce que vous avez appris pour vaincre deux adversaires à la fois.,Double défi,2968,1214,55401,0,0,0,10,0,0,0
Défendez le vaisseau !,Repousser l’assaut,2969,1214,66966,0,0,0,11,0,0,0
Quittez le vaisseau et prenez part à l’attaque.,Ordres du commandement,2970,1214,55407,0,0,0,12,0,0,0
Apprenez-en davantage sur Morsure de serpent.,Attaque venimeuse,2971,1214,66215,0,0,0,5,0,0,0
Apprenez-en davantage sur Rafale.,Rafale de givre,2972,1132,55460,0,0,0,5,0,0,0
,Le piège de télémancie,2973,1203,55486,0,0,0,3,0,0,0
asdf,Étape 1,2977,1219,55629,0,0,0,0,0,0,0
asdfasdfasdf,Étape 2,2979,1219,0,0,0,0,1,0,0,0
Apprenez-en davantage sur Feu stellaire.,Embrasement astral,2980,1181,55639,0,0,0,5,0,0,0
Les troupes du Grand Bricoleur se préparent au combat. Votre aide leur sera nécessaire pour arrêter Thermojoncteur à temps.,La main tendue,2981,1220,55704,0,0,0,0,0,0,0
Terrassez Agatha.,L’antre d’Agatha,2982,1221,55645,0,0,0,0,0,0,0
Empêchez Xylem de siphonner l’iris de focalisation.,Pouvoir grandissant,2983,1204,55647,0,0,0,1,0,0,0
Les ombres qui s’étaient insinuées dans l’esprit de Xylem l’ont enfin quitté ! Protégez-le pendant qu’il restaure l’énergie tellurique d’Azeroth.,L’ombre intérieure,2985,1204,55649,0,0,0,2,0,0,0
Vous devez empêcher le lancement du missile de Thermojoncteur sur les îles Brisées !,Mise à feu imminente,2992,1220,55688,0,0,0,2,0,0,0
Il est temps de mettre fin au règne de terreur de Psiko Thermojoncteur.,La fin de Thermojoncteur,2993,1220,55690,0,0,0,3,0,0,0
Faites savoir au Grand Bricoleur Mekkanivelle que vos préparatifs sont terminés.,Préparatifs de l’opération,2994,1220,55641,0,0,0,1,0,0,0
Repoussez l’invasion de démons sur le Marteau gangrené.,Repousser les envahisseurs,2995,975,55831,0,0,0,0,0,0,0
Reprenez la forge.,Vengeance maternelle,2996,975,55866,0,0,0,1,0,0,0
Reprenez la salle de contrôle.,Prise de contrôle,2997,975,55868,0,0,0,2,0,0,0
Écoutez les instructions de Kalec.,Préparer les disques,2998,1230,55809,0,0,0,0,0,0,0
Dispersez les éléments perturbateurs dans chaque disque.,Disperser les éléments,2999,1230,55811,0,0,0,1,0,0,0
Détruisez les vaisseaux de la Légion.,Destruction mutuelle,3000,975,55923,0,0,0,3,0,0,0
Éliminez les bestioles déviantes qui se multiplient dans ces cavernes.,Dangers déviants,3004,1235,55961,0,0,0,0,0,0,0
Le fils de Skum s’est réveillé et se met en travers de votre chemin !,Fils de Skum,3005,1235,55965,0,0,0,1,0,0,0
Affrontez les mascottes des druides qui habitaient autrefois ces cavernes.,L’héritage des crocs,3006,1235,55967,0,0,0,2,0,0,0
Le compagnon de Serpentis en personne vous attend.,L’appel du serpent,3007,1235,55971,0,0,0,3,0,0,0
Les ectoplasmes déviants se multiplient dans ces cavernes. Éradiquez-les.,Expansion ectoplasmique,3008,1235,55974,0,0,0,4,0,0,0
Quelqu’un se cache ici ! Affrontez cet intrus !,Affronter la silhouette mystérieuse,3009,1235,56274,0,0,0,5,0,0,0
Une spore de Verdan l’Immortel est en pleine croissance. Détruisez-la avant qu’elle n’arrive à maturité.,Immortelle,3010,1235,55976,0,0,0,6,0,0,0
Abattez la porte !,"Toc, toc…",3011,1236,56085,0,0,0,0,0,0,0
Détoxifiez les brasseurs malades et récupérez 8 tonneaux de breuvage des tempêtes.,Détoxification,3012,1236,56117,0,0,0,1,0,0,0
Abattez les portes d’entrée pour sortir.,Rire dément…,3013,1236,56156,0,0,0,2,0,0,0
"Buvez le breuvage des tempêtes sans crainte, vous ne risquez pas d’exploser. Du moins, si vous n’êtes pas un démon…",Cul sec !,3018,1236,56158,0,0,0,3,0,0,0
Accédez à l’ordinateur de bord du vaisseau.,Premier contact,3019,1244,56152,0,0,0,0,0,0,0
Fermez les portails de la Légion pour endiguer l’attaque de la brasserie !,Surcharge de démons,3020,1236,56277,0,0,0,4,0,0,0
Surchargez les générateurs de boucliers.,Surchauffe du système,3021,1244,56160,0,0,0,1,0,0,0
Activez la séquence d’autodestruction.,Ce navire explosera dans…,3023,1244,56164,0,0,0,2,0,0,0
Terrassez Méphistroth.,Seigneur Méphistroth,3024,1244,56166,0,0,0,3,0,0,0
Trouvez la maître brasseuse Blanche !,"Maîtres brasseurs, à l’attaque !",3025,1236,56168,0,0,0,5,0,0,0
,Bastion du Freux,3038,1023,56170,45533,0,0,2,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,3039,1251,56175,0,0,0,0,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,3040,1251,56191,0,0,0,1,0,0,0
Défendez le fort Pourpre contre l’incursion de la Légion.,L’assaut sur le fort Pourpre,3041,1251,56207,45533,0,0,2,0,0,0
Infiltrez-vous dans la cour des Étoiles et affrontez la grande magistrice Élisande.,La cour des Étoiles,3042,1252,56224,45533,0,0,0,0,0,0
Terrassez les forces de Xavius au pied de Shaladrassil.,Fourré Sombrecœur,3043,1253,56228,45533,0,0,0,0,0,0
Entrez dans l’Œil d’Azshara et empêchez le Courroux d’Azshara de se déchaîner sur les îles Brisées.,Œil d’Azshara,3044,1254,56233,45533,0,0,0,0,0,0
Prouvez votre valeur et emparez-vous de l’Égide d’Aggramar.,Salles des Valeureux,3045,1255,56239,45533,0,0,0,0,0,0
Montez à bord du Naglfar et affrontez Helya sur son propre terrain.,Gueule des âmes,3046,1256,56245,45533,0,0,0,0,0,0
Terrassez les légions de Dargrul et récupérez le marteau de Khaz’goroth avant que Haut-Roc ne soit détruit.,Repaire de Neltharion,3047,1257,56249,45533,0,0,0,0,0,0
Explorez les vastes profondeurs de l’Arcavia.,L’Arcavia,3048,967,56254,45533,0,0,1,0,0,0
Cherchez Cordana Gangrechant dans le caveau des Gardiennes et terrassez-la.,Caveau des Gardiennes,3049,1258,56260,45533,0,0,0,0,0,0
"Faites disparaître Kruul à jamais dans le Néant distordu, avant qu’il ne submerge vos troupes au rivage Brisé !",Le retour du généralissime,3050,1259,56320,0,0,0,0,0,0,0
Empêchez Sigryn de défier Odyn.,Défense des salles,3056,1265,56400,0,0,0,0,0,0,0
Triomphez de Sigryn et de son entourage gangrené.,La vierge déchue,3057,1265,56402,0,0,0,1,0,0,0
Aidez Cénarius et ses troupes à vaincre Poing-Rageur.,S’assurer une base,3062,1271,56474,0,0,0,1,0,0,0
Détruisez la barrière qui bloque l’entrée de la tour.,Ouvrir la voie,3063,1271,56536,0,0,0,2,0,0,0
Éliminez le seigneur du courroux Akrazar.,Seigneur de la tour,3064,1271,56534,0,0,0,4,0,0,0
Contrecarrez l’invasion en éliminant le commandant de la Légion qui la dirige.,Terrasser le commandant de la Légion,3065,1271,56748,0,0,0,7,0,0,0
Affrontez Raëst.,La trahison d’un frère,3068,1273,56476,0,0,0,0,0,0,0
Terrassez Raëst et Karam.,Prophétie annulée,3069,1273,56478,0,0,0,1,0,0,0
Tugar se terre dans la grotte des Totems-de-Sang. Il est temps de le tuer.,Élimination de Tugar,3070,1266,56480,0,0,0,0,0,0,0
Terrassez Tugar Totem-de-Sang et Jormog le Béhémoth.,La chute des Totems-de-Sang,3071,1266,56482,0,0,0,1,0,0,0
Trouvez le caveau des Titans oublié près du Maelström.,L’appel des profondeurs,3072,1274,56485,0,0,0,0,0,0,0
Entrez dans le caveau des Titans.,L’observatoire oublié,3073,1274,56487,0,0,0,1,0,0,0
Protégez-vous contre les mécanismes de défense du caveau.,L’éveil des assemblages,3074,1274,56489,0,0,0,4,0,0,0
Activez la console pour alimenter le gardien.,Affaires de garde,3075,1274,56491,0,0,0,2,0,0,0
Écoutez l’histoire du gardien.,Les veilleurs,3076,1274,56493,0,0,0,3,0,0,0
Choisissez deux paladins pour vous accompagner à Stratholme.,Choisir ses alliés,3077,1275,56520,0,0,0,0,0,0,0
Fouillez Stratholme à la recherche de caches d’eau bénite et des trois paladins portés disparus. Détruisez toutes les abominations impies que vous rencontrez.,Fouiller la ville,3078,1275,56734,0,0,0,1,0,0,0
Parlez à Cénarius pour lancer l’assaut.,Parler à Cénarius,3082,1271,56765,0,0,0,0,0,0,0
Atteignez le sommet de la tour.,Toujours plus haut,3083,1271,56771,0,0,0,3,0,0,0
Chevauchez les hippogriffes des Tisse-Rêves pour gagner le vaisseau de commandement de la Légion.,On décolle,3084,1271,56773,0,0,0,6,0,0,0
Retournez voir Grayson et confiez-lui l’eau bénite.,Retourner voir Grayson,3085,1275,56775,0,0,0,2,0,0,0
Transférez votre puissance sacrée au caparaçon à l’aide de votre arme prodigieuse.,Imprégnation du caparaçon,3086,1275,56777,0,0,0,3,0,0,0
"Trouvez la dépouille du baron Vaillefendre dans sa crypte, au cœur de Stratholme.",Voyage vers la crypte de Vaillefendre,3087,1275,56788,0,0,0,4,0,0,0
Tuez Raëmien le Faucheur d’âmes.,Terrasser Raëmien,3088,1275,56790,0,0,0,5,0,0,0
Atteignez le rivage Brisé.,Dans la mêlée,3090,1280,56811,0,0,0,0,0,0,0
Sécurisez la plage.,L’avant-garde de l’assaut,3091,1280,56872,0,0,0,1,0,0,0
Fermez les portails et terrassez les troupes du commandant de l’effroi Arganoth.,Failles de chaos,3092,1280,57180,0,0,0,3,0,0,0
Accédez au bastion du Freux via le hall.,L’entrée,3096,1281,56831,0,0,0,0,0,0,0
Fuyez du vaisseau en sautant par-dessus bord.,Fuyez !,3097,1271,56858,0,0,0,8,0,0,0
Terrassez le seigneur Kalgorath.,Puissance de la Légion,3098,1280,56874,0,0,0,2,0,0,0
Le commandant Erdris Épine se cache dans le bastion du Freux. Suivez Jarod Chantelombre dans les profondeurs de la forteresse pour débusquer votre ennemi.,La fouille du Freux,3099,1281,56880,0,0,0,1,0,0,0
Utilisez les gangrecanons pour dégager l’espace aérien autour de la tour.,Dégager l’espace aérien,3101,1271,56904,0,0,0,5,0,0,0
L’inquisiteur Variss se dresse entre vous et Kruul. Débarrassez-vous de lui !,Le Néant distordu,3102,1259,56886,0,0,0,1,0,0,0
Kruul est au sol ! C’est le moment ou jamais de le vaincre une bonne fois pour toutes !,Adieu monde kruuel,3103,1259,56889,0,0,0,2,0,0,0
Vos alliés ont été capturés ! Sauvez-les avant que leurs âmes ne soient corrompues !,Une situation désespérée,3104,1281,56895,0,0,0,2,0,0,0
Tuez Erdris Épine.,Une épine dans le flanc,3105,1281,56899,0,0,0,6,0,0,0
Libérez les drakes-tempête captifs.,Liberté,3106,1282,56950,0,0,0,0,0,0,0
Utilisez les drakes-tempête pour anéantir les troupes au sol.,Briseur de siège,3107,1282,56952,0,0,0,1,0,0,0
Atteignez le vaisseau de la Légion.,Infiltration,3108,1282,56954,0,0,0,2,0,0,0
Sabotez les installations de la Légion à bord du vaisseau.,Sapée de l’intérieur,3109,1282,56956,0,0,0,3,0,0,0
Utilisez les drakes-tempête pour vous enfuir.,Échappée belle,3110,1282,56962,0,0,0,5,0,0,0
Tuez le seigneur-commandant Alexius et neutralisez le vaisseau.,Capitulation du commandant,3112,1282,56970,0,0,0,4,0,0,0
Défiez Damrouf le Kostau et remportez le combat.,Défier et terrasser votre premier adversaire,3113,1283,56999,0,0,0,0,0,0,0
Défiez Omanawkwa Sabot-d’Acier et remportez le combat.,Défier et terrasser votre deuxième adversaire et le terrasser,3114,1283,57008,0,0,0,1,0,0,0
Défiez Asrea Lamelune et remportez le combat.,Défier et terrasser votre troisième adversaire,3115,1283,57010,0,0,0,2,0,0,0
Rendez-vous dans la zone indiquée et triomphez de votre dernier adversaire.,Triompher de votre dernier adversaire,3116,1283,57012,0,0,0,3,0,0,0
