ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1296,Hall des Gardiens,429,2071,0,0
1297,Caveau de Tyr,429,2072,1,0
1298,Chambres de l’Imprégnation,430,2095,0,0
1299,Belvédère Rubis,430,2094,1,0
1300,Chaudron brûlant,431,2080,0,0
1301,Chambre des Flammes,431,2081,1,0
1302,Creux des Fougerobes,432,2096,0,0
1303,Tanière de la Putréfaction,432,2106,1,0
1304,Académie d’Algeth’ar,433,2097,0,0
1305,Le Terrain,433,2098,1,0
1306,Enclave de la Doyenne,433,2099,2,0
1307,Rotonde de l’Imprégnation,434,2082,0,0
1308,Chambre de l’Imprégnation,434,2083,1,0
1313,Rempart primordial,437,2119,0,0
1314,Conclave Élémentaire,437,2120,1,0
1315,Combe du Grand vent,437,2121,2,0
1316,Approche du Caveau,437,2122,3,0
1317,Creux des Glacides,437,2123,4,0
1318,Couvée,437,2126,5,0
1319,Convergence Primordiale,437,2124,6,0
1320,Caveau des Incarnations,437,2125,7,0
1322,Creuset Ardent,438,2166,0,0
1323,Laboratoire d’Onyx,438,2167,1,0
1324,Remparts Conquérants,438,2168,2,0
1325,Sanctuaire de Neltharion,438,2169,3,0
1326,Tranchant de l’oubli,438,2170,4,0
1327,Creuset Ardent,439,2171,0,0
1328,Laboratoire d’Onyx,439,2172,1,0
1329,Sanctuaire de Neltharion,439,2173,2,0
1330,Tranchant de l’oubli,439,2174,3,0
1331,Les voies temporelles,440,2198,0,0
1332,Sanctum de la Chronologie,440,2190,1,0
1333,Seuil des Millénaires,440,2191,2,0
1334,Siège de l’éternité,440,2192,3,0
1335,Échelon de l’hiver sans fin,440,2193,4,0
1336,Croisée du Destin,440,2194,5,0
1337,Confluence Infinie,440,2195,6,0
1338,Approche Tortueuse,440,2196,7,0
1339,Champ de bataille Immémorial,440,2197,8,0
1340,Pinacle de l’Astromancien,441,2221,0,0
1341,Observatoire Éternel,441,2220,1,0
1342,La Haute-Porte,442,2230,0,0
1343,Salles des Valeureux,442,2231,1,0
1344,Atrium de l’Afflux,443,2232,0,0
1345,Trône du seigneur du Feu,443,2233,3,0
1346,Amirdrassil,443,2234,4,0
1347,Les Rameaux du Nord,443,2235,7,0
1348,Les Rameaux de l’Est,443,2236,6,0
1349,Les Rameaux du Sud,443,2237,5,0
1350,Cœur d’Amirdrassil,443,2238,8,0
1351,Salle Incendiée,443,2244,1,0
1352,Terrasse Verdoyante,443,2240,2,0
1357,Terres Sanctifiées,446,2308,0,0
1358,Prieuré de la Flamme sacrée,446,2309,1,0
1359,Accostage de la colonie,447,2315,0,0
1360,Volière de la Tempête,447,2316,1,0
1361,Colonie de la Tempête,447,2317,2,0
1362,Caserne des chevaucheurs de tempête,447,2318,3,0
1363,Salle de la Tempête écrasante,447,2319,4,0
1364,Mines Abandonnées,447,2320,5,0
1365,Cité des Fils,448,2343,0,0
1366,La Transformacie,448,2344,1,0
1367,Dalaran,449,2305,0,0
1368,Les Entrailles,449,2306,1,0
1369,Salle des Ombres,449,2307,2,0
1370,Surplomb de l’Écho,450,2357,0,0
1371,La cache Enfouie,450,2358,1,0
1372,Grand Rempart,451,2292,0,0
1373,La fosse Palpitante,451,2291,1,0
1374,Terrasse de la Majesté,451,2293,2,0
1375,Le Narthex,451,2294,3,0
1376,La Couronne des ombres,451,2295,4,0
1377,La Couronne des ombres – Hauteurs,451,2296,5,0
1380,Azj-Kahet,453,2255,0,0
1381,Azj-Kahet – Bas,453,2256,1,0
1382,Cité des Fils,454,2213,0,0
1383,Cité des Fils – Basse,454,2216,1,0
1384,Le mitard,455,2363,0,0
1385,Ville des Ombreforge,455,2362,1,0
1396,Terremine,458,2406,0,0
1397,Le Gallagio,458,2407,2,0
1398,Le Cœur chanceux,458,2408,3,0
1399,La tour de Pique,458,2411,4,0
1400,Maison du Chrome,458,2409,5,0
1401,Le moulin à eau,459,2387,0,0
1402,Le R.É.S.E.A.U.,459,2388,1,0
1403,Entrée,460,2423,0,0
1404,Les Hauts ponts,460,2422,1,0
1405,Les Bas ponts,460,2421,2,0
1406,Les Fosses,460,2420,3,0
1407,Arène de la Démolition,461,2426,0,0
1408,Dôme de la Démolition,461,2425,1,0
1409,Recherche et destruction,458,2428,1,0
