Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
Ner’zhul,,3190,1160,52769,1044356,0,9
Gruul,,3191,1161,55050,1044346,0,9
Canon d’assaut,,3195,1163,55161,0,1,9
Nitrogg Tour-de-Tonnerre,,3197,1163,55162,1044339,0,9
Roltall,,3200,887,54259,1044363,0,9
Gug’rokk,,3226,889,52902,1044347,0,9
Kaathar le Vigilant,,3234,1185,58263,1044336,0,9
Lieuse d’âme Nyami,,3235,1186,53089,1044370,0,9
Mangeroc le Dévoreur,,3255,1202,54317,1044484,0,9
Mange-chair fongique,,3257,1196,58939,0,1,65
Massacreuse Sorka,,3265,1203,53752,0,1,9
Marak la Sanglante,,3266,1203,53876,0,2,9
Amiral Gar’an,,3267,1203,53982,1044350,0,9
Entourloupeur flamboyant,,3274,1216,53112,0,3,9
Pyromane ricanant,,3275,1216,19618,0,1,9
Gangregarde,,3276,1216,39908,0,2,9
Azzakel,,3277,1216,52964,1044337,0,9
Teron’gor,,3284,1225,54036,1044373,0,9
Tord-minerai Gor’ashan,,3285,1226,53177,1044358,0,9
Monstruosité drakônide,,3286,1227,53010,0,1,9
Kyrak,,3287,1227,53005,1044354,0,9
Commandant Tharbek,,3288,1228,53689,1044351,0,9
Saccage-ciel pointefer,,3289,1228,55518,0,1,9
Garde fer-noir,,3290,1228,53643,0,2,9
Dragonnet de Ragevolée,,3291,1229,53396,0,1,9
Ragevolée l’Indomptable,,3292,1229,53646,1044361,0,9
Seigneur de guerre Zaela,,3300,1234,54683,1044379,0,9
Zoggosh,,3324,1238,57840,0,1,9
Crânoc,,3325,1238,57836,1044367,0,9
Koramar,,3326,1238,57837,0,2,9
Croc-d’effroi,,3327,1235,56363,0,1,9
Tranchechair Nok’gar,,3328,1235,56351,1044380,0,9
Makogg Braiselame,,3329,1236,56017,0,1,9
Ahri’ok Dugru,,3330,1236,56033,1044340,0,9
Neesa Nox,,3331,1236,56029,0,2,9
Oshir,,3332,1237,55352,1044359,0,9
Archimage Sol,,3333,1208,57193,1044335,0,9
Rukhmar,,3334,1262,59089,1044364,0,9
Rukhran,,3347,967,59007,1044365,0,9
Maître du rail Fusétincelle,,3348,1138,54096,1044360,0,9
Borka la Brute,,3349,1138,59069,0,1,9
Éruption solaire,,3350,967,54030,0,1,9
Fougerme,,3351,1196,58539,1044342,0,65
Fanécorce,,3360,1214,56613,1044381,0,9
Sculpte-terre Telu,,3361,1207,58016,0,1,9
Gardevie Gola,,3363,1207,57022,0,2,9
Xeri’tac,,3364,1209,58398,1044382,0,9
Yalnu,,3365,1210,57231,1044383,0,9
Tarlna l’Éternel,,3366,1211,57232,1044371,0,9
Tectus,,3367,1195,54793,1044372,0,9
Kromog,,3369,1162,56214,1044353,0,69
Main-Noire,,3370,959,53791,1044378,0,9
Dulhu,,3377,1207,59767,1053563,0,9
Drov le Dévastateur,,3390,1291,58260,1044483,0,9
Grondeur frénétique,,3391,1291,60733,0,1,9
Imperator Mar’gok,,3392,1197,54329,1044349,0,9
Ko’ragh,,3393,1153,54825,1044343,0,9
Loup de braise,,3394,1123,53450,0,2,9
Aknor Porte-Acier,,3395,1123,53812,0,1,9
Flagellant géant,,3396,1211,60764,0,2,9
Mandragore sauvage,,3397,1211,55767,0,1,9
Aarux,,3398,1142,27683,607633,0,9
Bouillegrume,,3399,1143,52354,1064178,0,66
Nécrorateur Noirépine,,3400,1146,4644,607584,0,9
Amnennar le Porte-Froid,,3401,1141,32610,607537,0,9
Rituel des ossements,,3402,1160,58273,0,1,9
Ver putride,,3403,1140,59296,0,1,92
Ossegueule,,3404,1140,59273,1044341,0,92
Nhallish,,3406,1168,59978,1053564,0,9
Mordresh Oeil-de-Feu,,3407,433,52739,607718,0,9
Kormrok,,3549,1392,61990,1134504,0,9
Velhari la Despote,,3551,1394,62479,1134509,0,9
Mannoroth,,3552,1395,62410,1134505,0,9
Kilrogg Oeil-Mort,,3553,1396,62425,1134503,0,9
Gardien gangre-ombre,,3606,1433,62227,0,2,9
Prêtre de Terokk corrompu,,3607,1433,63003,0,3,9
Seigneur de l’ombre Iskar,,3608,1433,61932,1134506,0,9
Paria illusoire,,3609,1433,63004,0,4,9
Corbeau gangrené,,3610,1433,62494,0,1,9
Gurtogg Fièvresang,,3611,1432,62826,1134501,0,9
Maître-lame Jubei’thos,,3612,1432,62815,0,1,9
Dia Sombre-Murmure,,3613,1432,63511,0,2,9
Saccageur de Fer,,3633,1425,61921,1134499,0,9
Canon des Flammes infernales,,3634,1426,63068,0,1,9
Maître de siège Mar’tak,,3635,1426,63404,1134502,0,9
Seigneur suprême Kazzak,,3644,1452,64119,1134508,0,9
Archimonde,,3645,1438,62423,1134497,0,9
Gangreseigneur Zakuun,,3646,1391,61830,1134498,0,9
Fielsang,,3647,1372,61913,1134500,0,9
Assemblage spirituel,,3648,1427,61925,1134507,0,9
Xhul’horac,,3649,1447,63415,1134510,0,9
Énergie résiduelle,"Chaque fois qu’un personnage-joueur quitte le royaume des ombres, cela crée de l’énergie résiduelle qui déclenche des Anneaux de destruction ou des Sillages de destruction.",3656,1391,64352,0,1,9
Seigneur de guerre Parjesh,,3677,1480,65114,1410992,0,9
Conquasseur glissefiel,,3678,1480,20772,0,1,9
Chevauche-écume glissefiel,,3679,1480,60790,0,2,9
Serpentrix,,3693,1479,65110,1410978,0,91
Rejeton flamboyant de l’hydre,,3694,1479,65145,0,1,91
Rejeton arcanique de l’hydre ,,3695,1479,65146,0,2,91
Courroux d’Azshara,,3696,1492,66741,1410993,0,9
Scor’roc,,3700,1468,65155,1410937,0,9
"Ymiron, le roi déchu",,3707,1502,65079,1410995,0,65
Harbaron,,3721,1512,67556,1410956,0,65
Lucifron,,3733,1519,13031,1378993,0,9
Magmadar,,3734,1520,10193,1378995,0,9
Gehennas,,3735,1521,13030,1378976,0,9
Garr,,3736,1522,12110,1378975,0,9
Shazzrah,,3737,1523,13032,1379013,0,9
Baron Geddon,,3738,1524,12129,1378966,0,9
Prêtre attise-flammes,,3739,1525,12030,0,1,9
Messager de Sulfuron,,3740,1525,13030,1379015,0,9
Golemagg l’Incinérateur,,3741,1526,11986,1378978,0,9
Chambellan Executus,,3742,1527,12029,1378998,0,9
Soigneur attise-flammes,,3743,1527,13029,0,1,9
Elite attise-flammes,,3744,1527,12002,0,2,9
Ragnaros,,3745,1528,11121,522261,0,225
Tranchetripe l’Indompté,,3746,1529,10115,1379008,0,9
Vaelastrasz le Corrompu,,3747,1530,13992,1379022,0,9
Seigneur des couvées Lanistaire,,3748,1531,14308,1378968,0,9
Gueule-de-feu,,3749,1532,6377,1378973,0,9
Rochébène,,3750,1533,6377,1378971,0,9
Flamegor,,3751,1534,6377,1378974,0,9
Chromaggus,,3752,1535,14367,1378969,0,9
Nefarian,,3753,1536,11380,1379001,0,9
Kurinnaxx,,3754,1537,15742,1385749,0,9
Général Rajaxx,,3755,1538,15376,1385734,0,9
Moam,,3756,1539,15392,1385755,0,9
Buru Grandgosier,,3757,1540,15654,1385723,0,9
Ayamiss le Chasseur,,3758,1541,15431,1385718,0,9
Ossirian l’Intouché,,3760,1542,15432,1385759,0,9
Le prophète Skeram,,3761,1543,15345,1385769,0,9
Garde de guerre Sartura,,3762,1544,15583,1385720,0,9
Garde royal de Sartura,,3765,1544,15465,0,1,9
Fankriss l’Inflexible,,3766,1545,15743,1385728,0,9
Princesse Huhuran,,3767,1546,15739,1385761,0,9
Princesse Yauj,,3768,1547,15657,0,2,9
Vem,,3769,1547,15658,0,1,9
Seigneur Kri,,3770,1547,15656,1390436,0,9
Viscidus,,3771,1548,15686,1385771,0,9
Empereur Vek’lor,,3772,1549,15778,1390437,0,66
Empereur Vek’nilash,,3773,1549,15761,0,1,66
Ouro,,3774,1550,15509,1385760,0,87
C’Thun,,3775,1551,15556,1385726,0,9
Shadikith le glisseur,,3776,1552,16053,0,1,9
Hyakiss la Rôdeuse,,3777,1552,15938,0,2,9
Rodak le ravageur,,3778,1552,16054,1385766,0,9
Minuit,,3779,1553,19640,0,1,9
Attumen le Veneur,,3780,1553,16416,1378965,0,9
Moroes,,3781,1554,16540,1378999,0,9
Damoiselle de vertu,,3782,1555,16198,1378997,0,67
Le Grand Méchant Loup,,3783,1556,17053,1385758,0,9
La mégère,,3784,1556,17550,0,3,9
Romulo,,3785,1556,17067,0,1,9
Julianne,,3786,1556,17068,0,2,9
Le Conservateur,,3787,1557,16958,1379020,0,9
Ombre d’Aran,,3789,1559,16621,1379012,0,9
Terestian Malsabot,,3790,1560,11343,1379017,0,9
Dédain-du-Néant,,3791,1561,15363,1379002,0,9
Echo de Medivh,,3792,1562,18720,1385725,0,9
Prince Malchezaar,,3793,1563,19274,1379006,0,9
Haut Roi Maulgar,,3794,1564,18649,1378985,0,9
Krosh Brasemain,,3795,1564,20194,0,4,9
Kiggler le Cinglé,,3796,1564,12472,0,1,9
Oeillaveugle le Voyant,,3797,1564,11585,0,2,9
Olm l’Invocateur,,3798,1564,20195,0,3,9
Gruul le Tue-Dragon,,3799,1565,18698,1378982,0,9
Canaliste des Flammes infernales,,3800,1566,9865,0,1,9
Magtheridon,,3801,1566,18527,1378996,0,9
Hydross l’Instable,,3802,1567,20162,1385741,0,9
Le Rôdeur d’En bas,,3803,1568,20216,1385768,0,88
Ombre de Leotheras,,3804,1569,20568,0,1,9
Leotheras l’Aveugle,,3805,1569,20514,1385751,0,9
Garde-fonds Squallis,,3806,1570,20671,0,1,9
Garde-fonds Caribdis,,3807,1570,20672,0,3,9
Garde-fonds Marevess,,3808,1570,20670,0,2,9
Seigneur des fonds Karathress,,3809,1570,20662,1385729,0,9
Morogrim Marcheur-des-flots,,3810,1571,20739,1385756,0,9
Dame Vashj,,3811,1572,20748,1385750,0,9
Al’ar,,3812,1573,18945,1385712,0,9
Saccageur du Vide,,3813,1574,18951,1385772,0,9
Grande astromancienne Solarian,,3814,1575,18239,1385739,0,9
Grande astromancienne Capernian,,3815,1576,20237,0,3,9
Seigneur Sanguinar,,3816,1576,20178,0,2,9
Maître ingénieur Telonicus,,3817,1576,20177,0,4,9
Kael’thas Haut-Soleil,,3818,1576,20023,607669,0,9
Thaladred l’Assombrisseur,,3819,1576,20236,0,1,9
Rage Froidhiver,,3820,1577,17444,1385762,0,9
Anetheron,,3821,1578,21069,1385714,0,9
Kaz’rogal,,3822,1579,17886,1385745,0,9
Azgalor,,3823,1580,18526,1385719,0,9
Archimonde,,3824,1581,20939,1385716,0,9
Grand seigneur de guerre Naj’entus,,3825,1582,21174,1378986,0,9
Supremus,,3826,1583,21145,1379016,0,9
Ombre d’Akama,,3827,1584,21357,1379011,0,9
Gurtogg Fièvresang,,3829,1586,21443,1378983,0,9
Essence de colère,,3830,1587,21484,0,2,9
Essence de désir,,3831,1587,21485,0,1,9
Essence de souffrance,,3832,1587,21483,1385764,0,9
Mère Shahraz,,3833,1588,21252,1379000,0,9
Gathios le Briseur,,3834,1589,21416,1385743,0,9
Veras Ombrenoir,,3835,1589,21418,0,3,9
Grand néantomancien Zerevor,,3836,1589,21417,0,1,9
Dame Malande,,3837,1589,21419,0,2,9
Illidan Hurlorage,,3838,1590,21135,1378987,0,9
Kalecgos,,3839,1591,23345,1385744,0,9
Sathrovarr le Corrupteur,,3840,1591,26628,0,1,9
Brutallus,,3841,1592,22711,1385722,0,9
Gangrebrume,,3842,1593,22838,1385730,0,9
Dame Sacrocingle,,3843,1594,23177,0,1,9
Grande démoniste Alythess,,3844,1594,23334,1390438,0,9
M’uru,,3845,1595,23404,1385757,0,9
Entropius,,3846,1595,23428,0,1,9
Kil’jaeden,,3847,1596,23200,1385746,0,89
Teron Fielsang,,3848,1585,21262,1379018,0,9
Archavon le Gardien des pierres,,3849,1597,26967,1385715,0,64
Emalon le Guetteur d’orage,,3850,1598,27108,1385727,0,64
Koralon le Veilleur des flammes,,3851,1599,29524,1385748,0,64
Toravon la Sentinelle de glace,,3852,1600,31089,1385767,0,65
Anub’Rekhan,,3853,1601,15931,1378964,0,9
Grande veuve Faerlina,,3854,1602,15940,1378980,0,9
Maexxna,,3855,1603,15928,1378994,0,9
Noth le Porte-Peste,,3856,1604,16590,1379004,0,9
Heigan l’Impur,,3857,1605,16309,1378984,0,9
Horreb,,3858,1606,16110,1378991,0,9
Doublure de chevalier de la mort,,3859,1607,16539,0,1,9
Instructeur Razuvious,,3860,1607,16582,1378988,0,9
Gothik le Moissonneur,,3861,1608,16279,1378979,0,9
Dame Blaumeux,,3862,1609,16153,0,2,9
Baron Vaillefendre,,3863,1609,10729,1385732,0,9
Sire Zeliek,,3864,1609,16154,0,3,9
Thane Korth’azz,,3865,1609,16155,0,1,9
Le Recousu,,3866,1610,16174,1379005,0,9
Grobbulus,,3867,1611,16035,1378981,0,9
Gluth,,3868,1612,16064,1378977,0,9
Thaddius,,3869,1613,16137,1379019,0,64
Saphiron,,3870,1614,113690,1379010,0,9
Kel’Thuzad,,3871,1615,15945,1378989,0,9
Obscuron,,3872,1616,27421,0,2,9
Ténébron,,3873,1616,27082,0,1,9
Vespéron,,3874,1616,27039,0,3,9
Sartharion,,3875,1616,27035,1385765,0,9
Malygos,,3876,1617,26752,1385753,0,9
Gueule-d’acide et Ecaille-d’effroi,,3877,1618,29815,0,1,9
Gormok l’Empaleur,,3878,1618,29614,1390440,0,9
Glace-Hurlante,,3879,1618,21601,0,2,9
Wilfred Flopboum,,3880,1619,29814,0,1,9
Seigneur Jaraxxus,,3881,1619,29615,1385752,0,9
Shocuul,,3883,1620,29779,0,7,9
Anthar Soigneforge,,3884,1620,29767,0,1,9
Serissa Funèbricole,,3885,1620,29777,0,6,9
Irieth Pas-de-l’ombre,,3886,1620,29776,0,3,9
Tyrius Lamebrune,,3887,1620,29765,0,8,9
Touillert Vizitige,,3888,1620,29772,0,5,9
Melador Arpenteval,,3892,1620,29780,0,4,9
Baelnor Portelumière,,3893,1620,29774,0,2,9
Alyssia Traquelune,,3895,1620,29770,1390442,0,9
Caiphus le Sévère,,3897,1621,29783,0,2,9
Narrhok Brise-acier,,3898,1621,29793,0,7,9
Ginselle Jettechancre,,3900,1621,29787,0,3,9
Maz’dinah,,3901,1621,29790,0,6,9
Gorgrim Fend-les-ombres,,3902,1621,29782,0,4,9
Vivienne Murmenoir,,3905,1621,29791,0,9,9
Harkzog,,3906,1621,29792,0,5,9
Birana Sabot-Tempête,,3907,1621,29781,1390441,0,9
Broln Corne-Rude,,3908,1621,29784,0,1,9
Ruj’kah,,3909,1621,29786,0,8,9
Eydis Plaie-sombre,,3910,1622,29267,0,1,9
Fjola Plaie-lumineuse,,3911,1622,29240,1390443,0,9
Anub’arak,,3912,1623,29268,607542,0,9
Seigneur Gargamoelle,,3913,1624,31119,1378992,0,9
Dame Murmemort,,3914,1625,30893,1378990,0,9
Haut seigneur Saurcroc,,3915,1626,30416,1385737,0,9
Muradin Barbe-de-Bronze,,3916,1627,30508,1385736,0,9
Porte-mort Saurcroc,,3917,1628,30790,1378970,0,9
Pulentraille,,3918,1629,31006,1378972,0,66
Trognepus,,3919,1630,31005,1379009,0,66
Professeur Putricide,,3920,1631,30881,1379007,0,9
Prince Taldaram,,3921,1632,30856,0,2,9
Prince Valanar,,3922,1632,30858,1385721,0,9
Prince Keleseth,,3923,1632,30857,0,1,9
Reine de sang Lana’thel,,3924,1633,31165,1378967,0,9
Valithria Marcherêve,,3925,1634,30318,1379023,0,9
Sindragosa,,3926,1635,30362,1379014,0,9
Le roi-liche,,3927,1636,30721,607688,0,9
Léviathan des flammes,,3928,1637,28875,1385731,0,9
Ignis le maître de la Fournaise,,3929,1638,29185,1385742,0,64
Tranchécaille,,3930,1639,28787,1385763,0,9
Déconstructeur XT-002,,3931,1640,28611,1385773,0,9
Mande-foudre Brundir,,3932,1641,28324,0,2,9
Brise-acier,,3933,1641,28344,1390439,0,65
Maître des runes Molgeim,,3934,1641,28381,0,1,66
Kologarn,,3935,1642,28638,1385747,0,90
Auriaya,,3936,1643,28651,1385717,0,67
Hodir,,3937,1644,28743,1385740,0,65
Sif,,3938,1645,28488,0,1,67
Thorim,,3939,1645,28977,1385770,0,65
Ancien Écorcepierre,,3940,1646,29176,0,3,9
Freya,,3941,1646,28777,1385733,0,67
Ancien Brillefeuille,,3942,1646,29174,0,1,9
Ancien Branchefer,,3943,1646,29175,0,2,64
Mimiron,,3944,1647,28578,1385754,0,9
Général Vezax,,3945,1648,28548,1385735,0,9
Yogg-Saron,,3946,1649,28817,1385774,0,9
Algalon l’Observateur,,3947,1650,28641,1385713,0,9
Onyxia,,3948,1651,8570,1379025,0,9
Halion,,3949,1652,31952,1385738,0,9
Rokmora,,3962,1662,62386,1410976,0,9
Helya,,3963,1663,65043,1410957,0,9
Cordana,,3964,1470,66480,1410942,0,9
Ularogg Sculpte-Roche,,3965,1665,62390,1410990,0,93
Ursoc,,3967,1667,66676,1410991,0,9
Œuf cauchemardesque,,3974,1656,60365,0,1,9
Naraxas,,3976,1673,62391,1410971,0,9
Écorcheur d’esprit Kaahrj,,3991,1686,67433,1410969,0,9
Dargrul,,3992,1687,62392,1410944,0,9
Millificent Tempête-de-Mana,,3993,1688,67422,1410968,0,9
Gueule-Purulente,,4001,1693,31006,1410950,0,66
Sael’orn,,4003,1697,67636,1410977,0,9
Araignée phasique,,4004,1697,65920,0,1,9
Princesse de sang Thal’ena,,4011,1702,67638,1410938,0,9
Nythendra,,4012,1703,67904,1410972,0,9
Taerar,,4013,1704,67745,0,3,9
Emeriss,,4014,1704,67747,0,1,9
Ysondre,,4015,1704,67748,1410945,0,9
Léthon,,4016,1704,67749,0,2,9
Gangreseigneur Betrug,,4025,1711,67324,1410948,0,9
Xavius,,4044,1726,65636,1410994,0,64
Horreur corruptrice,,4045,1726,68390,0,1,9
Trilliax,,4054,1731,68567,1410989,0,9
Chênecœur,,4055,1655,68127,1410973,0,9
Gul’dan,,4062,1737,68500,1410955,0,9
Horreurs inconcevables,,4064,1726,69215,0,2,9
Terreur rampante,,4065,1726,68972,0,3,9
Tentacule cauchemardesque,,4067,1726,69120,0,4,9
Élisande,,4075,1743,69082,1410954,0,9
Nithogg,,4083,1749,69816,1411029,0,9
Cénarius,,4084,1750,68656,1410940,0,9
Malfurion Hurlorage,,4085,1750,70004,0,1,9
Enchantement flamboyant,,4086,1751,1204,0,2,9
Enchantement glacial,,4087,1751,69885,0,1,9
Enchantement arcanique,,4088,1751,70177,0,3,9
Sorcelame Aluriel,,4089,1751,68819,1410983,0,9
Seigneur Kur’talos Corvaltus,,4102,1672,64656,1410967,0,9
Vexécrase le Haineux,,4103,1664,65304,1410982,0,9
Illysanna Corvaltus,,4104,1653,65951,1410961,0,9
Amalgame d’âmes,,4105,1518,65837,1410986,0,9
Conseiller Melandrus,,4106,1720,67346,1410933,0,9
Talixae Voluteflamme,,4107,1719,69267,1410985,0,9
Capitaine de patrouille Gerdo,,4108,1718,68521,1410975,0,9
Ombre de Xavius,,4109,1657,68730,1410979,0,9
Dresaron,,4110,1656,69096,1410946,0,9
Roi Barbe-Fond,,4111,1491,67254,1410964,0,9
Dame Glissefiel,,4112,1490,66397,1410966,0,9
Odyn,,4113,1489,67230,1410974,0,66
Skovald le Dieu-Roi,,4114,1488,65873,1410953,0,9
Fenryr,,4115,1487,64466,1410949,0,9
Hyrja,,4116,1486,65076,1410959,0,9
Hymdall,,4117,1485,67773,1410958,0,65
Conseiller Vandros,,4118,1501,65794,1410934,0,9
Nal’tira,,4119,1500,65793,1410970,0,9
Général Xakal,,4120,1499,65792,1410951,0,9
Corstilax,,4121,1498,65791,1410943,0,9
Ivanyr,,4122,1497,65741,1410963,0,9
Anub’esset,,4123,1696,67630,1410935,0,9
Froidegueule,,4124,1694,27767,1410980,0,86
Inquisiteur Tourmentorum,,4125,1695,64719,1410962,0,9
Vitrœil,,4126,1469,66204,1410952,0,9
Tirathon Saltheril,,4127,1467,65074,1410988,0,9
Elerethe Ranfarouche,,4128,1744,69474,1410947,0,9
Il’gynoth,,4129,1738,69115,1410960,0,64
Anomalie chronomatique,,4130,1725,68970,1410941,0,9
Krosus,,4131,1713,68323,1410965,0,69
Skorpyron,,4132,1706,67087,1410981,0,9
"Etraeus, l’augure stellaire",,4133,1732,68378,1410984,0,9
Horreur cauchemardesque,,4134,1738,69231,0,1,64
Tentacule du dominateur,,4135,1738,69882,0,4,67
Oeil meurtrier tentaculaire,,4136,1738,69881,0,3,67
Ichor cauchemardesque,,4137,1738,69925,0,5,63
Tentacule du corrupteur,,4138,1738,69880,0,2,67
Shar’thos,,4139,1763,70659,1411030,0,9
Echo de Medivh,,4140,1764,18720,1385724,0,9
Calamir,,4151,1774,70975,1411024,0,65
Abomination du Cauchemar,,4158,1654,69455,0,1,9
Na’zak le démon,,4165,1783,71534,1411028,0,64
Tichondrius,,4173,1762,68320,1410987,0,63
Grand botaniste Tel’arn,,4174,1761,68963,1410939,0,9
Naturaliste Tel’arn,,4175,1761,70824,0,1,9
Solariste Tel’arn,,4176,1761,70822,0,2,9
Jeune dragonnet haine-né,,4183,1656,69908,0,2,9
Ana-Mouz,,4184,1790,71277,1411023,0,64
Drugon le Givre-Sang,,4185,1789,68225,1411025,0,66
Saccageur Jdorn,,4186,1756,62703,0,2,9
Trappeuse d’âmes Mevra,,4187,1756,69803,1411031,0,66
Capitaine Hring,,4188,1756,69849,0,1,9
Enchantement gangrené,,4189,1751,69906,0,4,9
Abomination de l’effroi,,4190,1726,69684,0,5,9
J’im le Flétri,,4191,1796,67466,1472455,0,67
Balmorgue,,4198,1770,67258,1411026,0,64
Levantus,,4199,1769,70946,1411027,0,65
Tentacule destructeur,,4200,1663,66346,0,2,9
Tentacule avide,,4201,1663,66618,0,1,9
Débris,,4202,1795,66811,1472454,0,64
Ombre de Medivh,,4227,1817,18718,1536496,0,9
Odyn,,4228,1819,67230,1410974,0,66
Dévoreur de mana,,4230,1818,73157,1536492,0,9
Elfyra,,4231,1820,17550,1536495,0,9
Galindre,,4232,1820,73156,0,1,9
Assistant ailé,,4234,1820,73262,0,2,9
Damoiselle de vertu,,4241,1825,16198,1378997,0,67
Mrrgria,,4242,1826,73161,0,1,9
Tony Truand,,4243,1826,73159,1536494,0,9
Mme Popotte,,4244,1827,73301,0,2,9
Jean-Fourne,,4245,1827,73202,1536493,0,9
Luminaire,,4246,1827,65104,0,1,9
Balayette,,4247,1827,73203,0,3,9
Helya,,4249,1829,65043,1410957,0,68
Arcaniste Tel’arn,,4250,1761,70823,0,3,9
Guarm,,4251,1830,70104,1536491,0,9
Élémentaire résurgent,,4252,1743,55131,0,1,9
Élémentaire entropique,,4253,1743,55143,0,2,9
Particule temporelle fragmentée,,4254,1725,55561,0,2,9
Particule temporelle en déclin,,4255,1725,68616,0,1,9
Archidruide Glaidalis,,4256,1654,69815,1410936,0,67
Attumen le Veneur,,4263,1835,73162,1536490,0,9
Minuit,,4264,1835,73160,0,1,9
Moroes,,4265,1837,16540,1378999,0,9
Viz’aduum l’Observateur,,4273,1838,73709,1536497,0,9
Harjatan,,4292,1856,74020,1579940,0,9
Le Conservateur,,4300,1836,16958,1379020,0,9
Maîtresse Sassz’ine,,4301,1861,74287,1579939,0,9
Atrigan,,4311,1867,74282,1579936,0,70
Belac,,4312,1867,74283,0,1,65
Élémentaire résurgent,,4319,1872,55131,0,1,9
Élémentaire entropique,,4320,1872,55143,0,2,9
Élisande,,4321,1872,69082,1410954,0,9
Avatar déchu,,4322,1873,74497,1579932,0,65
Damoiselle de vaillance,,4323,1873,74498,0,1,67
Gladiateur gueule-rasoir,,4330,1856,5306,0,2,9
Sous-chef sombrécaille,,4331,1856,74438,0,3,9
Soignevague gueule-rasoir,,4332,1856,5286,0,1,9
Méphistroth,,4333,1878,74426,1579938,0,9
Brutallus,,4340,1883,66677,1385722,0,63
Malificus,,4341,1884,63619,1579937,0,63
Si’vash,,4342,1885,74528,1579941,0,9
Goroth,,4344,1862,74493,1579934,0,63
Damoiselle de vigilance,,4351,1897,74875,1579933,0,66
Moteur des âmes,,4358,1896,74496,1579943,0,9
Reine des âmes Dejahna,,4359,1896,74861,0,1,67
Chasseresse Kasparianne,,4360,1903,74874,1579935,0,67
Prêtresse Pyroluna,,4361,1903,74775,0,2,67
Capitaine Yathae Heurtelune,,4362,1903,74748,0,1,67
Agronox,,4364,1905,74482,1579930,0,9
Hersétrave le Teigneux,,4365,1906,78445,1579942,0,9
L’Hôte désolé,,4372,1896,75045,0,2,9
Apocron,,4417,1956,67647,1134499,0,65
Serre-de-Lune,,4418,1903,75101,0,3,9
Domatrax,,4445,1904,76609,1579931,0,9
Kil’jaeden,,4446,1898,74504,1385746,0,9
Varimathras,,4453,1983,76327,1715223,0,9
Aggramar,,4454,1984,76570,1715207,0,9
"Asara, mère de la Nuit",,4455,1986,76917,0,1,66
"Diima, mère de l’Obscurité",,4456,1986,76918,0,2,9
"Noura, mère des Flammes",,4457,1986,76919,1715222,0,9
Brise-monde garothi,,4468,1992,76534,1715210,0,65
F’harg,,4469,1987,77004,1715209,0,71
Shatug,,4470,1987,76990,0,1,71
L’ura,,4477,1982,76770,1715214,0,9
Amiral Svirax,,4480,1997,78817,1715225,0,9
Ingénieur en chef Ishkar,,4481,1997,76921,0,1,9
Zuraal le Zélateur,,4489,1979,77626,1715226,0,9
Vice-roi Nezhar,,4490,1981,76614,1715224,0,9
Sombre-Croc,,4491,1980,76602,0,1,9
Saprish,,4492,1980,76771,1715220,0,9
Démolisseur garothi,,4499,2004,77748,0,3,65
Annihilateur garothi,,4500,2004,77295,0,1,65
Décimateur garothi,,4501,2004,77299,0,2,65
Hasabel la Garde-portail,,4508,1985,78229,1715219,0,9
Matrone Folnuna,,4509,2010,72943,1715215,0,64
Maîtresse Alluradel,,4510,2011,78119,1715216,0,9
Inquisiteur Méto,,4511,2012,76271,1715212,0,9
Occularus,,4512,2013,65156,1715217,0,64
Gardien de faille supérieure,,4515,1982,76471,0,1,9
Vide déclinant,,4516,1982,29209,0,2,9
Kin’garoth,,4517,2004,54860,1715213,0,64
Aile-d’Ombre,,4530,1980,78427,0,2,9
"Thu’raya, mère du Cosmos",,4537,1986,78463,0,3,66
Général Erodus,,4556,1997,76922,0,2,9
Sotanathor,,4561,2014,62714,1715221,0,70
Seigneur des abîmes Vilemus,,4562,2015,78146,1715218,0,63
Imonar le Chasseur d’âmes,,4563,2009,78031,1715211,0,70
Essence d’Eonar,,4564,2025,79794,1715208,0,67
Aberration sombre,,4565,1979,19634,0,1,9
Argus l’Annihilateur,,4566,2031,78709,1715536,0,70
Prêtresse Alun’za,,4603,2082,80293,1778348,0,9
Rezan,,4604,2083,78188,1778349,0,9
Os antiques,,4605,2083,33733,0,1,9
Capitaine Eudora,,4620,2093,80346,1778346,0,9
Capitaine Jolly,,4621,2093,80532,0,1,9
Harlan Sweete,,4623,2095,80008,1778347,0,9
Vol’kaal,,4624,2036,79453,1778352,0,9
Yazma,,4625,2030,79568,1778353,0,9
Cap’taine céleste Kragg,,4628,2102,80382,1778351,0,9
Jacasse,,4629,2102,80438,0,1,9
Gangregarde,,4636,2025,9018,0,1,65
Gangreseigneur,,4637,2025,77321,0,5,65
Négateur gangrechargé,,4638,2025,62227,0,2,64
Gangrechien,,4639,2025,70435,0,4,9
Destructeur gangrimprégné,,4640,2025,79610,0,6,65
Kéraptéron volant,,4641,2025,65202,0,3,9
Cogneur aux requins,,4642,2094,55657,1778350,0,9
Reine des sables,,4649,2097,82983,2176753,0,9
Jes Hurley,,4650,2098,81739,2176733,0,9
Chevalier-capitaine Valyri,,4651,2099,81498,2176735,0,9
Capitaine Raoul,,4653,2093,81060,0,2,9
Zancha le Mande-spores,,4666,2130,81977,2176748,0,9
