ID,Text_lang,RelationshipFlags,EmotesTextID
619,%s écoute !,4,117
620,Vous écoutez !,6,117
621,%s veut que %s sache qu’il est perdu.,0,118
622,%s veut que vous sachiez qu’il est perdu.,1,118
623,Vous voulez que %s sache que vous êtes perdu.,2,118
624,%s est vraiment perdu.,4,118
625,Vous êtes vraiment perdu.,6,118
626,%s veut que %s sache qu’elle est perdue.,8,118
627,%s veut que vous sachiez qu’elle est perdue.,9,118
628,%s se moque de la stupidité |2 %s.,0,119
629,%s se moque de votre stupidité.,1,119
630,Vous vous moquez de la stupidité |2 %s.,2,119
631,%s se moque de la vie et de ce qu’elle représente.,4,119
632,Vous vous moquez de la vie et de ce qu’elle représente.,6,119
633,%s réfléchit aux actes |2 %s.,0,120
634,%s réfléchit à vos actes.,1,120
635,Vous réfléchissez aux actes |2 %s.,2,120
636,%s réfléchit à la situation.,4,120
637,Vous réfléchissez à la situation.,6,120
638,%s bondit vers %s.,0,121
639,%s bondit vers vous.,1,121
640,Vous bondissez vers %s.,2,121
641,%s bondit hors de l’ombre.,4,121
642,Vous bondissez hors de l’ombre.,6,121
643,%s fait l’éloge |2 %s.,0,122
644,%s fait votre éloge.,1,122
645,Vous faites l’éloge |2 %s.,2,122
646,%s glorifie la Lumière.,4,122
647,Vous glorifiez les Puissances.,6,122
648,%s s’adresse à %s en ronronnant.,0,123
649,%s s’adresse à vous en ronronnant.,1,123
650,Vous vous adressez à %s en ronronnant.,2,123
651,%s ronronne comme un chat.,4,123
652,Vous ronronnez comme un chat.,6,123
653,%s est intrigué par %s.,0,124
654,%s essaye de vous comprendre. Qu’est-ce que vous faites ?,1,124
655,Vous essayez de comprendre %s.,2,124
656,%s est intrigué. Qu’est-ce qui se passe ici ?,4,124
657,Vous essayez de comprendre. Qu’est-ce qui se passe ici ?,6,124
658,%s regarde %s et lève la main.,0,125
659,%s vous regarde en levant la main.,1,125
660,Vous regardez %s en levant la main.,2,125
661,%s lève la main.,4,125
662,Vous levez la main.,6,125
663,%s regarde %s en levant la main.,8,125
664,%s vous regarde en levant la main.,9,125
665,%s lève la main.,12,125
666,%s dit à %s qu’il est prêt !,0,126
667,%s vous dit qu’il est prêt !,1,126
668,Vous dites à %s que vous êtes prêt !,2,126
669,%s dit à tout le monde qu’il est prêt !,4,126
670,Vous dites à tout le monde que vous êtes prêt !,6,126
671,%s vous dit qu’elle est prête !,9,126
672,%s dit à tout le monde qu’elle est prête !,12,126
673,%s se trémousse devant %s.,0,127
674,%s se trémousse devant vous.,1,127
675,Vous vous trémoussez devant %s.,2,127
676,%s se trémousse devant tout le monde.,4,127
677,Vous vous trémoussez devant tout le monde.,6,127
678,%s tremble à côté |2 %s. Ça fait froid dans le dos !,0,128
679,%s tremble à côté de vous. Ça fait froid dans le dos !,1,128
680,Vous tremblez à côté |2 %s. Ça fait froid dans le dos !,2,128
681,%s tremble dans ses bottes. Ça fait froid dans le dos !,4,128
682,Vous tremblez dans vos bottes. Ça fait froid dans le dos !,6,128
683,%s tremble dans ses godasses. Froid dans le dos !,12,128
684,"%s chasse %s. Du vent, sale teigne !",0,129
685,"%s vous chasse. Du vent, sale teigne !",1,129
686,"Vous chassez %s. Du vent, sale teigne !",2,129
687,%s chasse les sales teignes.,4,129
688,Vous chassez les sales teignes.,6,129
689,%s donne une gifle à %s. Aïe !,0,130
690,%s vous donne une gifle. Aïe !,1,130
691,Vous giflez %s. Aïe !,2,130
692,%s se donne une gifle. Aïe !,4,130
693,Vous vous giflez. Aïe !,6,130
694,%s se gifle elle-même. Aïe !,12,130
695,%s fait un sourire narquois à %s.,0,131
696,%s vous fait un sourire narquois.,1,131
697,Vous faites un sourire narquois à %s.,2,131
698,%s a un sourire narquois.,4,131
699,Vous avez un sourire narquois.,6,131
700,%s renifle %s.,0,132
701,%s vous renifle.,1,132
702,Vous reniflez %s.,2,132
703,%s renifle l’air autour de lui.,4,132
704,Vous reniflez autour de vous.,6,132
705,%s renifle autour d’elle.,12,132
706,%s repousse %s.,0,133
707,%s vous repousse.,1,133
708,Vous repoussez %s.,2,133
709,%s repousse toutes les pauvres larves autour de lui.,4,133
710,Vous repoussez toutes les pauvres larves autour de vous.,6,133
711,%s repousse toutes les pauvres larves qui l'entourent.,12,133
712,"%s rassure %s. Là, là… ça va aller.",0,134
713,"%s vous rassure. Là, là… ça va aller.",1,134
714,"Vous rassurez %s. Là, là… ça va aller.",2,134
715,%s a besoin d’être rassuré.,4,134
716,Vous avez besoin d’être rassuré.,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,%s nargue %s. Il faut être à la hauteur !,0,136
724,%s vous nargue. Il faut être à la hauteur !,1,136
725,Vous narguez %s. Il faut être à la hauteur !,2,136
726,"%s défie tout le monde autour de lui. Montrez-vous à la hauteur, crétins !",4,136
727,"Vous narguez tout le monde autour de vous. Montrez-vous à la hauteur, crétins !",6,136
728,"%s nargue tout le monde autour d’elle. Montrez-vous à la hauteur, crétins !",12,136
729,%s taquine %s.,0,137
730,%s vous provoque.,1,137
731,Vous provoquez %s.,2,137
732,%s fait dans la provocation.,4,137
733,Vous faites dans la provocation.,6,137
734,%s dit à %s qu’il a soif. Quelque chose à boire ?,0,138
735,%s vous dit qu’il a soif. Vous avez à boire ?,1,138
736,Vous dites à %s que vous avez soif. Vous avez à boire ?,2,138
737,%s a tellement soif ! Est-ce que quelqu’un a à boire ?,4,138
738,Vous avez tellement soif. Est-ce que quelqu’un a à boire ?,6,138
739,%s dit à %s qu’elle a soif. Quelque chose à boire ?,8,138
740,%s vous dit qu’elle a soif. Vous avez à boire ?,9,138
741,%s s’oppose à la proposition |2 %s.,0,139
742,%s s’oppose à votre proposition.,1,139
743,Vous vous opposez à la proposition |2 %s.,2,139
744,%s s’oppose à la proposition en cours.,4,139
745,Vous vous opposez à la proposition en cours.,6,139
746,%s regarde %s en ricanant.,0,140
747,%s vous regarde en ricanant.,1,140
748,Vous regardez %s en ricanant.,2,140
749,%s rit sous cape.,4,140
750,Vous riez sous cape.,6,140
751,%s rit sous cape.,12,140
752,%s chatouille %s. Hi hi hi !,0,142
753,%s vous chatouille. Hi hi hi !,1,142
754,Vous chatouillez %s. Hi hi hi !,2,142
755,%s veut des chatouilles. Hi hi hi !,4,142
756,Vous voulez des chatouilles. Hi hi hi !,6,142
757,%s s’apitoie sur %s.,0,143
758,%s s’apitoie sur vous.,1,143
759,Vous vous apitoyez sur %s.,2,143
760,%s commence à s’apitoyer.,4,143
761,Vous commencez à vous apitoyer.,6,143
762,%s sourit à %s.,0,163
763,%s vous sourit.,1,163
764,Vous souriez à %s.,2,163
765,%s sourit.,4,163
766,Vous souriez.,6,163
777,%s dit à %s qu’elle est prête !,8,126
778,%s fait un geste grossier à %s.,0,183
779,%s vous fait un geste grossier.,1,183
780,Vous faites un geste grossier à %s.,2,183
781,%s fait un geste grossier.,4,183
782,Vous faites un geste grossier.,6,183
797,%s regarde %s avec pitié.,0,203
798,%s vous regarde de haut avec pitié.,1,203
799,Vous regardez %s de haut avec pitié.,2,203
800,%s a pitié de ceux qui l’entourent.,4,203
801,%s a pitié de ceux qui l’entourent.,12,203
802,Vous avez pitié de ceux qui vous entourent.,6,203
803,%s grogne d’un air menaçant en direction |2 %s.,0,204
804,%s grogne d’un air menaçant dans votre direction.,1,204
805,Vous grognez d’un air menaçant en direction |2 %s.,2,204
806,%s grogne d’un air menaçant.,4,204
807,Vous grognez d’un air menaçant.,6,204
808,%s aboie sur %s.,0,205
809,%s aboie dans votre direction.,1,205
810,Vous aboyez après %s.,2,205
811,%s aboie. Wouf wouf !,4,205
812,Vous aboyez. Ouah ! Ouah !,6,205
817,%s a peur |2 %s.,0,223
818,%s a peur de vous.,1,223
819,Vous avez peur |2 %s.,2,223
820,%s est apeuré !,4,223
821,Vous êtes apeuré !,6,223
822,%s s’effondre désespérément à côté |2 %s.,0,224
823,%s s’effondre désespérément à côté de vous.,1,224
824,Vous vous effondrez désespérément à côté |2 %s.,2,224
825,%s s’effondre désespérément.,4,224
826,Vous vous effondrez désespérément.,6,224
827,%s aime %s.,0,225
828,%s vous aime.,1,225
829,Vous aimez %s.,2,225
830,%s sait qu’on l’aime.,4,225
831,Vous ressentez de l’amour.,6,225
832,%s mugit en direction |2 %s. Meuuuuuuuuuh.,0,226
833,%s mugit en votre direction. Meuuuuuuuuuh.,1,226
834,Vous mugissez en direction |2 %s. Meuuuuuuuuuh.,2,226
835,%s fait meuh. Meeuuuuuh.,4,226
836,Meuuuuuuuuuh.,6,226
837,%s félicite %s pour un travail bien fait.,0,243
838,%s vous félicite pour du bon travail.,1,243
839,Vous félicitez %s pour un travail bien fait.,2,243
840,%s félicite tout le monde pour un travail bien fait.,4,243
841,Vous félicitez tout le monde pour un travail bien fait.,6,243
862,,0,303
863,,1,303
864,,2,303
865,%s appelle à l'aide !,4,303
866,Vous appelez à l'aide !,6,303
867,%s indique qu'un ennemi approche : %s !,0,304
868,%s indique qu'un ennemi approche : vous !,1,304
869,Vous indiquez qu'un ennemi approche : %s !,2,304
870,%s avertit tout le monde que des ennemis approchent !,4,304
871,Vous prévenez tout le monde que des ennemis approchent !,6,304
872,,0,305
873,,1,305
874,,2,305
875,%s commence à charger.,4,305
876,Vous commencez à charger.,6,305
877,%s hurle à %s qu'il faut fuir !,0,306
878,%s vous hurle qu'il faut fuir !,1,306
879,Vous hurlez à %s qu'il faut fuir !,2,306
880,%s hurle à tout le monde qu'il faut fuir !,4,306
881,Vous hurlez à tout le monde de fuir !,6,306
882,%s vous dit d'attaquer %s.,0,307
883,%s dit à tout le monde de vous attaquer.,1,307
884,Vous dites à tout le monde d'attaquer %s.,2,307
885,%s vous dit d'attaquer quelque chose.,4,307
886,Vous dites à tout le monde d'attaquer quelque chose.,6,307
887,%s n'a plus guère de mana.,4,323
888,Vous annoncez que vous n'avez plus guère de mana.,6,323
889,%s fait signe à %s de suivre.,0,324
890,%s vous fait signe de suivre.,1,324
891,Vous faites signe à %s de suivre.,2,324
892,%s vous fait signe de suivre.,4,324
893,Vous faites signe à tout le monde de suivre.,6,324
894,%s demande à %s d'attendre.,0,325
895,%s vous demande d'attendre.,1,325
896,Vous demandez à %s d'attendre.,2,325
897,%s vous demande d'attendre.,4,325
898,Vous demandez à tout le monde d'attendre.,6,325
899,%s demande des soins.,4,326
900,Vous demandez des soins.,6,326
901,%s vous ordonne d'ouvrir le feu.,4,327
902,Vous donnez l'ordre d'ouvrir le feu.,6,327
903,%s flirte avec %s.,0,328
904,%s flirte avec vous.,1,328
905,Vous flirtez avec %s.,2,328
906,%s flirte.,4,328
907,Vous flirtez.,6,328
908,%s dit une blague à %s.,0,329
909,%s vous dit une blague.,1,329
910,Vous dites une blague à %s.,2,329
911,%s dit une blague.,4,329
912,Vous dites une blague.,6,329
913,"%s applaudit %s, sans paraître enthousiaste.",0,343
914,"%s vous applaudit, sans paraître enthousiaste.",1,343
915,"Vous applaudissez %s, sans paraître enthousiaste.",2,343
916,"%s applaudit poliment, sans paraître enthousiaste.",4,343
917,"Vous applaudissez poliment, sans paraître enthousiaste.",6,343
918,%s fait un clin d'œil à %s.,0,363
919,%s vous fait un clin d'œil.,1,363
920,Vous faites un clin d'œil à %s.,2,363
921,%s fait un clin d'œil.,4,363
922,Vous faites un clin d'œil.,6,363
923,%s donne une tape dans le dos |2 %s.,0,364
924,%s vous donne une tape dans le dos.,1,364
925,Vous donnez une tape dans le dos |2 %s.,2,364
926,%s a besoin qu'on lui tape dans le dos.,4,364
927,Vous avez besoin qu'on vous tape dans le dos.,6,364
928,%s pense que %s ne plaisante pas.,0,365
929,%s pense que vous ne plaisantez pas.,1,365
930,Vous pensez que %s ne plaisante pas.,2,365
931,%s pense que cette affaire n'est pas une plaisanterie.,4,365
932,Vous pensez que cette affaire n'est pas une plaisanterie.,6,365
933,%s souhaite bonne chance à %s.,0,367
934,%s vous souhaite bonne chance.,1,367
935,Vous souhaitez bonne chance à %s.,2,367
936,%s souhaite avoir de la chance.,4,367
937,Vous souhaitez avoir de la chance.,6,367
938,%s dit que c'est tout de la faute |2 %s.,0,368
939,%s dit que c'est tout de votre faute.,1,368
940,Vous dites que c'est tout de la faute |2 %s.,2,368
941,%s dit que tout est de sa faute.,4,368
942,Vous dites que tout est de votre faute.,6,368
943,%s dit que tout est de sa faute.,12,368
944,%s gratifie %s d'un regard inexpressif.,0,369
945,%s vous gratifie d'un regard inexpressif.,1,369
946,Vous gratifiez %s d'un regard inexpressif.,2,369
947,%s regarde autour de lui d'un air inexpressif.,4,369
948,Vous regardez autour de vous d'un air inexpressif.,6,369
949,%s regarde autour d'elle d'un air inexpressif.,12,369
950,%s brandit son arme en regardant %s d'un air féroce.,0,370
951,%s brandit son arme en vous regardant d'un air féroce.,1,370
952,Vous brandissez votre arme en regardant %s d'un air féroce.,2,370
953,%s brandit son arme d'un air féroce.,4,370
954,Vous brandissez votre arme d'un air féroce.,6,370
955,%s brandit son arme en regardant %s d'un air féroce.,8,370
956,%s brandit son arme en vous regardant d'un air féroce.,9,370
957,%s brandit son arme d'un air féroce.,12,370
958,%s dit à %s de respirer un bon coup.,0,371
959,%s vous dit de respirer un bon coup.,1,371
960,Vous dites à %s de respirer un bon coup.,2,371
961,%s respire un bon coup.,4,371
962,Vous respirez un bon coup.,6,371
963,%s n'est pas d'accord avec %s.,0,372
964,%s n'est pas d'accord avec vous.,1,372
965,Vous n'êtes pas d'accord avec %s.,2,372
966,%s n'est pas d'accord.,4,372
967,Vous n'êtes pas d'accord.,6,372
968,%s doute des paroles de %s.,0,373
969,%s doute de vos paroles.,1,373
970,Vous doutez des paroles de %s.,2,373
971,%s doute sérieusement que la situation prenne un tour favorable pour lui.,4,373
972,Vous doutez sérieusement que la situation prenne un tour favorable pour vous.,6,373
973,%s doute sérieusement que la situation prenne un tour favorable.,12,373
974,%s a honte |2 %s.,0,374
975,%s a honte de vous.,1,374
976,Vous avez honte de %s.,2,374
977,%s rougit de honte.,4,374
978,Vous rougissez de honte.,6,374
979,%s encourage %s.,0,375
980,%s vous encourage. Tu vas y arriver !,1,375
981,Vous encouragez %s.,2,375
982,%s encourage tous ceux qui l'entourent ! Vous allez y arriver !,4,375
983,Vous encouragez tous ceux qui vous entourent !,6,375
984,%s encourage tous ceux qui l'entourent ! Vous allez y arriver !,12,375
985,%s prévient %s qu'un ennemi se trouve non loin.,0,376
986,%s vous prévient qu'un ennemi se trouve non loin.,1,376
987,Vous prévenez %s qu'un ennemi se trouve non loin.,2,376
988,%s prévient tout le monde qu'un ennemi se trouve non loin.,4,376
989,Vous prévenez tout le monde qu'un ennemi se trouve non loin.,6,376
990,%s lève un sourcil interrogateur en direction |2 %s.,0,377
991,%s lève un sourcil interrogateur en votre direction.,1,377
992,Vous levez un sourcil interrogateur en direction |2 %s.,2,377
993,%s lève un sourcil interrogateur.,4,377
994,Vous levez un sourcil interrogateur.,6,377
995,%s lève un sourcil interrogateur en direction |2 %s.,8,377
996,%s lève un sourcil interrogateur en votre direction.,9,377
997,%s lève un sourcil interrogateur.,12,377
998,%s lève son verre en l’honneur |2 %s. Santé !,0,378
999,%s lève son verre en votre honneur. Santé !,1,378
1000,Vous levez votre verre en l’honneur |2 %s. Santé !,2,378
1001,%s lève son verre avant de le vider d’un trait. Santé !,4,378
1002,Vous levez votre verre avant de le vider d’un trait. Santé !,6,378
1003,%s pense que %s a échoué.,0,379
1004,%s pense que vous avez échoué.,1,379
1005,,8,379
1006,,9,379
1007,Vous pensez que %s a échoué.,2,379
1008,%s a échoué.,4,379
1009,Vous avez échoué.,6,379
1010,%s en tape cinq avec %s !,0,380
1011,%s vous en tape cinq !,1,380
1012,Vous en tapez cinq avec %s.,2,380
1013,%s lève la main pour en taper cinq.,4,380
1014,Vous levez la main pour en taper cinq.,6,380
1015,%s lève la main pour en taper cinq.,12,380
1016,%s regarde %s d'un air distrait.,0,381
1017,%s vous regarde d'un air distrait.,1,381
1018,Vous regardez %s d'un air distrait.,2,381
1019,%s a l'air distrait.,4,381
1020,Vous avez l'air distrait.,6,381
1021,%s met son bras autour de l'épaule de %s.,0,382
1022,%s met son bras autour de votre épaule.,1,382
1023,Vous mettez votre bras autour de l'épaule de %s.,2,382
1024,%s met son bras autour de l'épaule de %s.,8,382
1025,%s met son bras autour de votre épaule.,9,382
1026,%s regarde %s avec admiration.,0,383
1027,%s vous regarde avec admiration.,1,383
1028,Vous regardez %s avec admiration.,2,383
1029,%s regarde autour de lui avec admiration.,4,383
1030,Vous regardez autour de vous avec admiration.,6,383
1031,%s cherche dans son sac à dos.,4,384
1032,Vous cherchez dans votre sac à dos.,6,384
1033,%s cherche dans son sac à dos.,12,384
1034,%s a un mauvais pressentiment…,4,385
1035,Vous avez un mauvais pressentiment…,6,385
1036,%s défie %s en duel.,0,386
1037,%s vous propose un duel.,1,386
1038,Vous défiez %s en duel.,2,386
1039,%s défie tout le monde. C'est quand vous voulez !,4,386
1040,Vous défiez tout le monde. C'est quand vous voulez !,6,386
1041,%s encourage %s à faire teuf-teuf. TEUF-TEUF !,0,387
1042,%s vous encourage à faire teuf-teuf. TEUF-TEUF !,1,387
1043,Vous encouragez %s à faire teuf-teuf. TEUF-TEUF !,2,387
1044,%s prend une grosse gorgée de sa boisson.,4,387
1045,Vous prenez une grosse gorgée de votre boisson.,6,387
1046,%s prend une grosse gorgée de sa boisson.,12,387
1053,%s a obtenu un niveau supplémentaire. DING !,4,389
1054,Vous avez obtenu un niveau supplémentaire. DING !,6,389
1055,,12,389
1056,%s regarde %s et passe sa main sur sa figure.,0,390
1057,%s vous regarde et se passe la main sur la figure.,1,390
1058,Vous regardez %s et vous mettez votre main sur votre visage.,2,390
1059,%s passe sa main sur sa figure.,4,390
1060,Vous passez votre main sur votre figure.,6,390
1061,%s regarde %s et se met la main sur le visage.,8,390
1062,%s vous regarde et se passe la main sur la figure.,9,390
1063,%s se passe la main sur la figure.,12,390
1064,%s défaille à la vue |2 %s.,0,391
1065,%s défaille à votre vue.,1,391
1066,Vous défaillez à la vue |2 %s.,2,391
1067,%s défaille.,4,391
1068,Vous défaillez.,6,391
1069,%s dit à %s de s'en aller.,0,392
1070,%s vous dit de vous en aller.,1,392
1071,Vous dites à %s de s'en aller.,2,392
1072,%s dit à tout le monde de s'en aller.,4,392
1073,Vous dites à tout le monde de s'en aller.,6,392
1074,%s dit à %s qu'il doit s'en aller.,0,393
1075,%s vous dit qu'il doit s'en aller.,1,393
1076,Vous dites à %s que vous devez vous en aller.,2,393
1077,%s doit s'en aller.,4,393
1078,Vous devez vous en aller.,6,393
1079,%s dit à %s qu'elle doit s'en aller.,8,393
1080,%s vous dit qu'elle doit s'en aller.,9,393
1081,%s lance un regard noir à %s.,0,394
1082,%s vous lance un regard noir.,1,394
1083,Vous lancez un regard noir à %s.,2,394
1084,%s lance un regard noir à tous ceux qui l'entourent.,4,394
1085,Vous lancez un regard noir à tous ceux qui vous entourent.,6,394
1086,%s lance un regard noir à tous ceux qui l'entourent.,12,394
1087,Les singeries |2 %s donnent mal à la tête à %s.,0,395
1088,Vos singeries donnent mal à la tête à %s.,1,395
1089,Les singeries |2 %s vous donnent mal à la tête.,2,395
1090,%s commence à avoir mal à la tête.,4,395
1091,Vous commencez à avoir mal à la tête.,6,395
1092,%s hoquette très fort.,4,396
1093,Vous hoquetez avec bruit.,6,396
1100,%s siffle %s.,0,398
1101,%s vous siffle.,1,398
1102,Vous sifflez en direction de %s.,2,398
1103,%s siffle tout le monde autour de lui.,4,398
1104,Vous sifflez tout le monde autour de vous.,6,398
1105,%s siffle tout le monde autour d'elle.,12,398
1106,%s tient la main de %s.,0,399
1107,%s vous tient la main.,1,399
1108,Vous tenez la main de %s.,2,399
1114,%s dit à %s de se dépêcher.,0,401
1115,%s vous dit de vous dépêcher.,1,401
1116,Vous dites à %s de se dépêcher.,2,401
1117,%s essaie de suivre le rythme.,4,401
1118,Vous essayez de suivre le rythme.,6,401
1119,%s a une idée !,4,402
1120,Vous avez une idée !,6,402
1121,%s jalouse %s.,0,403
1122,%s vous jalouse.,1,403
1123,Vous jalousez %s.,2,403
1124,%s jalouse tous ceux qui l'entourent.,4,403
1125,Vous jalousez tous ceux qui vous entourent.,6,403
1126,%s jalouse tous ceux qui l'entourent.,12,403
1127,%s souhaite bonne chance à %s.,0,404
1128,%s vous souhaite bonne chance.,1,404
1129,Vous souhaitez bonne chance à %s.,2,404
1130,%s souhaite bonne chance à tout le monde.,4,404
1131,Vous souhaitez bonne chance à tout le monde.,6,404
1132,%s sort sa carte.,4,405
1133,Vous sortez votre carte.,6,405
1134,%s sort sa carte.,12,405
1135,%s implore la clémence |2 %s.,0,406
1136,%s vous demande d'avoir pitié.,1,406
1137,Vous implorez la clémence |2 %s.,2,406
1138,%s implore la clémence.,4,406
1139,Vous demandez pitié.,6,406
1140,%s marmonne avec colère à %s. Humpf !,0,407
1141,%s marmonne avec colère contre vous. Humpf !,1,407
1142,Vous marmonnez avec colère contre %s. Humpf !,2,407
1143,%s marmonne avec colère contre lui-même. Humpf !,4,407
1144,Vous marmonnez avec colère contre vous-même. Humpf !,6,407
1145,%s marmonne avec colère contre elle-même. Humpf !,12,407
1146,%s regarde %s nerveusement.,0,408
1147,%s vous regarde avec nervosité.,1,408
1148,Vous regardez %s avec nervosité.,2,408
1149,%s regarde partout nerveusement.,4,408
1150,Vous regardez autour de vous avec nervosité.,6,408
1151,%s essaye de faire une offre impossible à refuser à %s.,0,409
1152,%s essaie de vous faire une offre impossible à refuser.,1,409
1153,Vous essayez de faire à %s une offre impossible à refuser.,2,409
1154,%s cajole %s.,0,410
1155,%s vous cajole.,1,410
1156,Vous cajolez %s.,2,410
1157,%s pince %s.,0,411
1158,%s vous pince.,1,411
1159,Vous pincez %s.,2,411
1160,%s se pince.,4,411
1161,Vous vous pincez.,6,411
1162,%s se pince.,12,411
1168,%s éprouve de la fierté envers %s.,0,413
1169,Vous faites la fierté |2 %s.,1,413
1170,%s fait votre fierté.,2,413
1171,%s est fier de lui.,4,413
1172,Vous éprouvez de la fierté envers vous-même.,6,413
1173,%s est fière d'elle.,12,413
1174,%s fait une promesse à %s.,0,414
1175,%s vous fait une promesse.,1,414
1176,Vous faites une promesse à %s.,2,414
1177,%s cherche le pouls |2 %s. Oh non !,0,415
1178,%s cherche votre pouls.,1,415
1179,Vous cherchez le pouls |2 %s. Oh non !,2,415
1180,%s cherche son propre pouls.,4,415
1181,Vous cherchez votre propre pouls.,6,415
1182,%s donne un coup sur l'épaule de %s.,0,416
1183,%s donne un coup de poing dans votre épaule.,1,416
1184,Vous donnez un coup sur l'épaule de %s.,2,416
1185,%s fait la moue à %s.,0,417
1186,%s vous fait la moue.,1,417
1187,Vous faites la moue à %s.,2,417
1188,%s fait la moue à tous ceux qui l'entourent.,4,417
1189,Vous faites la moue à tous ceux qui vous entourent.,6,417
1190,%s fait la moue à tous ceux qui l'entourent.,12,417
1191,%s ressent du regret.,4,418
1192,Vous ressentez du regret.,6,418
1193,,12,418
1199,%s jure de se venger de %s.,0,420
1200,%s jure de se venger de vous.,1,420
1201,Vous jurez de vous venger de %s.,2,420
1202,%s jure qu'il se vengera.,4,420
1203,Vous jurez que vous aurez votre revanche.,6,420
1204,%s jure qu'elle se vengera.,12,420
1205,%s roule des yeux en direction de %s.,0,421
1206,%s roule des yeux en vous regardant.,1,421
1207,Vous roulez des yeux en direction de %s.,2,421
1208,%s roule des yeux.,4,421
1209,Vous roulez des yeux.,6,421
1210,%s roule des yeux en regardant %s.,8,421
1211,%s roule des yeux dans votre direction.,9,421
1212,%s roule des yeux.,12,421
1213,%s décoiffe %s.,0,422
1214,%s vous décoiffe.,1,422
1215,Vous décoiffez %s.,2,422
1216,%s se décoiffe.,4,422
1217,Vous vous décoiffez.,6,422
1218,%s se décoiffe.,12,422
1219,%s baisse la tête avec découragement.,4,423
1220,Vous baissez la tête de découragement.,6,423
1221,%s baisse la tête avec découragement.,12,423
1222,%s ricane de%s.,0,424
1223,%s ricane de vous.,1,424
1224,Vous ricanez de %s.,2,424
1225,%s ricane.,4,424
1226,Vous ricanez.,6,424
1227,%s gronde %s.,0,425
1228,%s vous gronde.,1,425
1229,Vous grondez %s.,2,425
1230,%s se gronde.,4,425
1231,Vous vous grondez.,6,425
1232,%s se gronde.,12,425
1233,%s grimace à la vue de %s.,0,426
1234,%s grimace à votre vue.,1,426
1235,Vous grimacez en regardant %s.,2,426
1236,%s grimace.,4,426
1237,Vous grimacez.,6,426
1238,%s grimace.,12,426
1239,%s cherche quelque chose.,4,427
1240,Vous cherchez quelque chose.,6,427
1241,%s agite le poing vers %s.,0,428
1242,%s secoue le poing dans votre direction.,1,428
1243,Vous secouez le poing en direction de %s.,2,428
1244,%s secoue le poing.,4,428
1245,Vous secouez le poing.,6,428
1246,%s secoue le poing vers %s.,8,428
1247,%s secoue son poing dans votre direction.,9,428
1248,%s secoue le poing.,12,428
1249,Les yeux de %s tournent de tous les côtés avec méfiance.,4,429
1250,Vos yeux tournent de tous les côtés avec méfiance.,6,429
1251,%s frissonne à la vue de %s.,0,430
1252,%s frissonne à votre vue.,1,430
1253,Vous frissonnez à la vue de %s.,2,430
1254,%s frissonne.,4,430
1255,Vous frissonnez.,6,430
1256,%s donne le signal à %s.,0,431
1257,%s vous donne le signal.,1,431
1258,Vous donnez le signal à %s.,2,431
1259,%s donne le signal.,4,431
1260,Vous donnez le signal.,6,431
1261,,12,431
1262,%s dit à %s de se taire. Chut !,0,432
1263,%s vous dit de vous taire. Chut !,1,432
1264,Vous dites à %s de se taire. Chut !,2,432
1265,%s dit à tout le monde de se taire. Chut !,4,432
1266,Vous dites à tout le monde de se taire. Chut !,6,432
1267,%s chante une sérénade à %s.,0,433
1268,%s vous chante une sérénade.,1,433
1269,Vous chantez une sérénade à %s.,2,433
1270,%s se met à chanter.,4,433
1271,Vous vous mettez à chanter.,6,433
1272,%s donne une claque à %s sur la tête.,0,434
1273,%s vous frappe sur la tête.,1,434
1274,Vous frappez %s sur la tête.,2,434
1275,%s essaie de s'éloigner discrètement de %s.,0,435
1276,%s essaie de vous fuir discrètement.,1,435
1277,Vous essayez de fuir %s discrètement.,2,435
1278,%s essaie de s'éloigner discrètement.,4,435
1279,Vous essayez de vous enfuir discrètement.,6,435
1280,%s éternue sur %s. Atchoum !,0,436
1281,%s éternue sur vous. Atchoum !,1,436
1282,Vous éternuez sur %s. Atchoum !,2,436
1283,%s éternue. Atchoum !,4,436
1284,Vous éternuez. Atchoum !,6,436
1285,%s renifle avec dérision vers %s.,0,437
1286,%s renifle avec dérision à votre vue.,1,437
1287,Vous reniflez avec dérision vers %s.,2,437
1288,%s renifle.,4,437
1289,Vous reniflez.,6,437
1290,%s couine en direction de %s.,0,438
1291,%s couine dans votre direction.,1,438
1292,Vous couinez à la vue de %s.,2,438
1293,%s couine comme un cochon.,4,438
1294,Vous couinez comme un cochon.,6,438
1295,%s dit à %s d'arrêter d'attaquer.,0,439
1296,%s vous dit d'arrêter d'attaquer.,1,439
1297,Vous dites à %s d'arrêter d'attaquer.,2,439
1298,%s dit à tout le monde d'arrêter d'attaquer.,4,439
1299,Vous dites à tout le monde d'arrêter d'attaquer.,6,439
1300,%s se méfie de %s.,0,440
1301,%s se méfie de vous.,1,440
1302,Vous vous méfiez de %s.,2,440
1303,%s plisse les yeux avec méfiance.,4,440
1304,Vous plissez les yeux avec méfiance.,6,440
1305,%s pense à %s.,0,441
1306,%s pense à vous.,1,441
1307,Vous pensez à %s.,2,441
1308,%s est dans ses pensées.,4,441
1309,Vous êtes dans vos pensées.,6,441
1310,%s propose une trêve à %s.,0,442
1311,%s vous propose une trêve.,1,442
1312,Vous proposez une trêve à %s.,2,442
