ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
311,Salles Écarlates,"Les plus grands guerriers de la croisade, ceux qui n’ont jamais cédé et défendu le monastère en ces heures sombres, assemblent une nouvelle armée au sein des salles Écarlates. Ils sont unis par leur haine des Morts-vivants et prêts à tout sacrifier pour la noble cause de leur ordre.",1001,643259,643262,643268,643265,0,0,0
312,Monastère des Pandashan,"La guerre s’est emparée de la Pandarie, et le violent conflit entre la Horde et l’Alliance a semé le trouble jusque dans le majestueux monastère des Pandashan. Trois entités maléfiques, les sha de la violence, de la haine et de la colère, se sont échappés de leurs prisons. Le sha de la colère a fui le monastère, mais les deux autres sont restés pour semer le chaos parmi les courageux défenseurs pandashan.",959,632267,632274,632361,632281,1,0,0
313,Temple du Serpent de jade,"Dominant la côte est de la Pandarie, le temple du Serpent de jade est un monument sacré à la victoire du légendaire empereur pandaren Shaohao sur le sha du doute il y a des milliers d’années. Mais un déplorable conflit a récemment ébranlé la forêt de Jade et libéré les sha, qui ont pillé les plus grands trésors de sagesse et de savoir du temple.",960,632269,632276,632363,632283,1,0,0
316,Monastère Écarlate,"Les chefs fanatiques de la croisade dirigent leurs adeptes depuis la cathédrale Écarlate, au cœur du monastère. Lourdement défendue, elle sert de quartier général à l’ordre, et certains des croisés les plus intégristes en arpentent les couloirs.",1004,608175,608214,136354,608253,0,0,0
317,Caveaux Mogu’shan,"Les Mogu, fiers de leur suprématie, ont entreposé de nombreux témoignages de leurs exploits dans un grand réseau de caveaux. La construction de ces vastes salles est antérieure aux premiers écrits des Pandarens, si bien qu’elles restent baignées de mystère. Des rumeurs affirmaient qu’elles contenaient une puissante armée, et c’est pour cette raison que les caveaux furent la première cible de l’ancienne rébellion pandarène. Mais depuis que l’empire mogu a été renversé, ils sont scellés.",1008,632266,632273,632360,632280,0,0,0
320,Terrasse Printanière,"Cachée dans les montagnes, la terrasse Printanière est le centre sacré du val de l’Éternel printemps. On raconte que ses paisibles fontaines ont le pouvoir de guérir et régénérer. Mais quand le sha de la peur a attaqué la terrasse, nombre de ses gardiens se sont retournés les uns contre les autres sous l’emprise de la terreur.",996,643261,643264,643270,643267,0,0,0
321,Palais Mogu’shan,"L’antique palais Mogu’shan est le dernier véritable bastion de la puissance des mogu en Pandarie. Trois de leurs plus grands clans se sont récemment assemblés au palais pour y retrouver leur roi, Xin le Maître d’armes. Il leur a exposé un plan audacieux visant à rallier son peuple dispersé et restaurer la gloire de leur empire déchu. À la faveur des troubles qui agitent la Pandarie, les ambitieux rêves de conquête de Xin pourraient devenir réalité.",994,632265,632272,632359,632279,1,0,0
322,Pandarie,"Caché dans les brumes depuis la fracture du monde il y a dix mille ans, le royaume ancestral de la Pandarie est resté épargné par la guerre. Ses forêts verdoyantes et ses montagnes nuageuses abritent un complexe écosystème de races indigènes et de créatures exotiques. C’est là que vivent les énigmatiques pandarens, une race toujours prête à pleinement profiter de la vie même assiégée par une très ancienne menace.",996,652217,652218,1062579,652219,2,0,0
324,Siège du temple de Niuzao,"Le temple de Niuzao s’étend sur deux îles fortifiées, loin derrière une imposante muraille appelée l’Échine du Serpent. Pendant des années, les Pandarens ont défendu avec ténacité les étroites passerelles qui relient les deux îles, repoussant toutes les invasions. Mais les mantides ont utilisé une gigantesque racine d’arbre comme pont pour s’emparer par surprise de l’une des deux. Ils partent maintenant à l’assaut des derniers gardiens de Niuzao.",1011,643260,643263,643269,643266,0,0,0
330,Cœur de la peur,"Le sha de la peur a corrompu l’impératrice des mantides. L’incohérence et la paranoïa croissante de ses décisions ont poussé les Klaxxi, gardiens de la culture mantide, à réagir fermement. Mais les Klaxxi sont peu nombreux, et ont donc accepté à contrecœur d’en appeler à une aide extérieure pour déposer l’impératrice et purger leur race de l’influence négative des sha.",1009,632264,632271,632358,632278,0,0,0
362,Trône du tonnerre,"Quand la Pandarie se sépara de Kalimdor il y a plusieurs milliers d’années, un voile de brume vint empêcher la découverte du nouveau continent. Mais les brumes dissimulaient également les souvenirs d’un mal ancien : le Trône du tonnerre de Lei Shen. Durant son règne, cette forteresse était le siège de sa puissance. Même après sa mort, d’immenses nappes d’énergie corrompue persistèrent, et Lei Shen ressuscité et les Zandalari comptent bien les utiliser pour restaurer le règne du roi-tonnerre. ",1098,828450,828453,838785,828454,0,0,0
369,Siège d’Orgrimmar,Les tensions alimentées par l’arrogance de Garrosh Hurlenfer ont atteint un point de non-retour avec la vague de destruction déchaînée sur le val de l'Éternel printemps. Les chefs de l’Alliance et de la Horde assiègent la capitale de Hurlenfer afin de renverser ce chef de guerre sans pitié une fois pour toutes !,1136,904980,904981,904241,904982,0,0,0
385,Mine de la Masse-Sanglante,"Au nord de la crête de Givrefeu, les Ogres de la Masse-Sanglante se livrent à de brutales opérations d’extraction minière dans la chaleur étouffante des cavernes d’un volcan actif. Des esclaves venus de tout Draenor sont traînés dans la mine ; aucun n’en ressort vivant. La mine produit de grandes quantités de gemmes et de minerai, mais l’on raconte que l’objectif est en réalité de trouver une ancienne relique au pouvoir incommensurable.",1175,1041968,1041994,1042059,1041984,1,0,0
457,Fonderie des Rochenoires,"Cette fonderie est le foyer des Orcs rochenoires ; ici, les maîtres forgerons fravaillaient le minerai résistant qui a donné son nom au clan. Aujourd’hui, des géants asservis par les Sire-Tonnerre chauffent les grandes forges, des courbe-flammes de la Lame-Ardente imprègnent le minerai d’un feu intérieur et des ingénieurs agencent les scories. La fonderie du seigneur de guerre Main-Noire est au cœur de la puissance militaire de la Horde de Fer, car on y fabrique les armes destinées à raser Azeroth.",1205,1041967,1041993,1042058,1041983,0,0,0
476,Orée-du-Ciel,"Au sommet des flèches d’Arak, parmi les nuages, se dresse Orée-du-Ciel, siège du pouvoir des adhérents de Rukhmar. Après s’être unis pour canaliser la technologie apogide de leurs ancêtres, les arakkoa sont maintenant prêts à déchaîner le pouvoir du soleil contre leurs ennemis.",1209,1041973,1041999,1042064,1041989,1,0,0
477,Cognefort,"Cognefort est le siège du pouvoir de l’empire gorien, une civilisation ogre qui a régné sur Draenor pendant des siècles avant l’arrivée de la Horde de Fer. Malgré la réputation de brutes stupides des Ogres, Cognefort est une ville où se côtoient marchés animés et nobles riches et où les rues des bas-fonds résonnent des cris de la foule du colisée. Visible de chaque coin de la ville, la citadelle de l’imperator Mar’gok projette son ombre au loin, rappelant à tous la vigilance et la poigne de fer du monarque.",1228,1041971,1041997,1042062,1041987,0,0,0
536,Dépôt de Tristerail,"Le dépôt de Tristerail est un rouage essentiel de cette machine de guerre qu’est la Horde de Fer, car il permet de transporter les troupes et le matériel de la fonderie des Rochenoires jusqu’au front de la guerre qui fait rage sur Draenor. Le nom du dépôt vient du Tristerail lui-même : un train énorme, capable de charrier artillerie et bataillons entiers. Aujourd’hui, le Tristerail transporte un imposant canon électrique suffisamment puissant pour anéantir les défenses de Shattrath, et le départ est proche…",1208,1041970,1041996,1042061,1041986,1,0,0
537,Terres sacrées d’Ombrelune,"Les terres sacrées du clan Ombrelune sont la dernière demeure d’innombrables générations d’ancêtres. Dans sa dépravation, Ner’zhul, le chef perdu, a été jusqu’à sacrifier l’âme de son clan dans l’espoir d’acquérir toujours plus de puissance. Le repos des esprits ancestraux est maintenant troublé, et leurs âmes tourmentées sont utilisées dans d’obscurs rituels qui feront sombrer tout Draenor dans le Vide s’ils ne sont pas arrêtés à temps.",1176,1041972,1041998,1042063,1041988,1,0,0
547,Auchindoun,"Auchindoun est le mausolée sacré des Draeneï, un sanctuaire de Lumière où les esprits des morts peuvent trouver le repos. Cette structure cristalline protège également les âmes des Draeneï de leurs ennemis de toujours : la Légion ardente, perpétuellement affamée et en quête d’esprits draeneï. C’est pour cette raison que ces lieux intéressent particulièrement Gul’dan et son Conseil des ombres, dans leur désir de s’attirer les faveurs de leurs maîtres démoniaques.",1182,1041966,1041992,1042057,1041982,1,0,0
556,La Flore éternelle,"Après les troubles de la Porte des ténèbres, le Kirin Tor a vite compris que combattre la Horde de Fer sur son propre territoire exigeait d’organiser un accès pour les renforts et le ravitaillement. Il a donc établi des avant-postes stratégiques sur Draenor, reliés par magie à Azeroth. Hélas, cette position proche de la fonderie des Rochenoires est la Flore éternelle des botani, un lieu sacré des forêts de Gorgrond. L’avant-poste a vite été envahi par la végétation, mais a toujours un lien vers Hurlevent…",1279,1060543,1060547,1060551,1060545,1,0,0
557,Draenor,"Draenor est une contrée sauvage, terre natale des Orcs mais baptisée par des réfugiés draeneï il y a des siècles. Longtemps, les Orcs, les Draeneï et l’empire gorien des Ogres ont coexisté, avec quelques escarmouches et conflits territoriaux. Les forces de la création et de la destruction s’affrontaient, imposant l’équilibre par la violence. Garrosh s'est réveillé dans ce monde après sa fuite. À présent, sous la menace de la Horde de Fer et des machinations de Gul’dan, le destin de deux mondes est en jeu.",1228,1041969,1041995,1042060,1041985,0,0,0
558,Quais de Fer,"Situés sur la côte nord de Gorgrond, les quais de Fer sont le cœur de la puissance navale de la Horde de Fer. D’immenses navires de guerre et pièces d’artillerie, forgés et assemblés à la fonderie des Rochenoires, sont préparés au combat dans ce port gigantesque. Les plus redoutables créatures de Draenor sont asservies et dressées aux côtés d’unités d’infanterie d’élite, composant les troupes au sol qui débarqueront pour briser la volonté de quiconque oserait s’opposer à la Horde de Fer.",1195,1060544,1060548,1060552,1060546,0,0,0
559,Sommet du pic Rochenoire,"L’histoire de cette imposante forteresse est longue et complexe. Creusé dans le mont Rochenoire par le clan Sombrefer il y a des siècles, puis capturé par le dragon noir Nefarian et sa couvée, le sommet du pic Rochenoire abrite maintenant l’avant-garde marchefer. Tandis que se poursuivent les préparatifs visant à faire du pic la tête de pont de l’invasion d’Azeroth, la Horde de Fer développe un plan de secours terrifiant : une arme de destruction massive en plein cœur du mont Rochenoire.",1358,1041974,1042000,1042065,1041990,0,0,0
669,Citadelle des Flammes infernales,"Lorsque Garrosh encouragea Grommash à construire cet énorme bastion au cœur de la jungle de Tanaan, pour en faire le point de départ de l’assaut sur Azeroth, il en suggéra même le titre des Flammes infernales, venu d’un autre temps et d’un autre lieu. Il rêvait de voir la silhouette imposante en fer orc dominer un paysage non corrompu, si différent du désert qu’il avait connu en Outreterre. Mais même deux époques différentes peuvent se révéler très semblables.",1448,1135117,1135118,136340,1135119,0,0,0
707,Caveau des Gardiennes,"Ce complexe secret des Gardiennes s’enfonce dans les profondeurs des montagnes d’Azsuna. Le caveau est scellé par des protections magiques, destinées tout à la fois à repousser les intrus, comme à contenir à jamais les terreurs grouillant à l’intérieur. Car, si les Gardiennes y avaient isolé nombre de leurs plus dangereux ennemis, ceux-là rodent désormais dans les salles en toute liberté, conséquence de la trahison de Cordana et de l’attaque de la Légion.",1493,1411846,1411858,1411870,1411852,1,0,0
716,L’Œil d’Azshara,"Dans les hauts-fonds, au large des côtes d’Azsuna, gît sous la surface une source de puissance antique. Fut un temps, le pouvoir de la reine Azshara s’étendait jusqu’à ces îles, et les Nagas en quête de la Pierre-des-Marées de Golganneth agissent toujours en son nom. Alors que les nuées accourent à l’horizon et que l’air crépite, chargé de l’énergie de la tempête à venir, les fidèles d’Azshara se préparent à invoquer une incarnation de son Courroux qui dévastera ses ennemis.",1456,1498149,1498157,1498161,1498153,1,0,0
721,Salles des Valeureux,"Au sein des nuées qui planent au-dessus de Tornheim, le gardien titan Odyn invite les plus grands guerriers vrykuls d’Azeroth à devenir ses Valarjar. Entre banquets somptueux et audacieuses chasses, les braves repoussent sans cesse leurs limites et affûtent leurs compétences en vue de la grande guerre à venir. Les aventuriers doivent franchir ces salles et prouver leur valeur, s’ils veulent avoir la possibilité de se présenter à Odyn et de revendiquer l’Égide d’Aggramar.",1477,1498150,1498158,1498162,1498154,0,0,0
726,L’Arcavia,"Aussi vaste que soit Suramar, sa taille semble insignifiante par rapport à celle du réseau tentaculaire de tunnels qui sillonne ses entrailles. La société sacrenuit en est venue à dépendre de la puissance du Puits de la nuit, et l’Arcavia achemine cette énergie vitale à travers toute la ville. Bâti il y a des millénaires, le complexe souterrain s’enfonce sous les fondations des plus grands édifices. De nos jours, la plupart des citoyens ignorent tout des ombres qui grouillent sous leurs pieds…",1516,1411845,1411857,1411869,1411851,0,0,0
727,La Gueule des âmes,"Si, à leur mort, les plus grands guerriers vrykuls sont accueillis dans les salles des Valeureux, où ils sont voués à la gloire et aux honneurs éternels, les maudits se retrouvent, eux, à patienter sur le rivage de la Gueule des âmes. Là, dans la brume, ils attendent la venue du Naglfar, un redoutable navire d’os et de tendons, qui les mènera jusqu’à Helheim où ils tomberont entre les griffes de Helya.",1492,1411844,1411856,1411868,1411850,0,0,0
740,Bastion du Freux,"Avec ses pierres taillées il y a fort longtemps dans la plus haute montagne de Val’sharah par des maçons elfes, le bastion du Freux fit figure, pendant la guerre des Anciens, de roc inébranlable face à la Légion ardente. La forteresse presque inexpugnable fut aussi la demeure ancestrale du seigneur Kur’talos Corvaltus, jadis mentor d’Illidan lui-même. Toutefois, une étrange énergie ténébreuse en émane depuis le dernier assaut de la Légion, et les morts, fébriles, hantent désormais les terres alentour.",1501,1411841,1411853,1411865,1411847,1,0,0
741,Cœur du Magma,,409,1396460,1396586,136346,1396505,0,0,0
742,Repaire de l’Aile noire,,469,1396454,1396580,136329,1396499,0,0,0
743,Ruines d’Ahn’Qiraj,,509,1396465,1396591,136320,1396510,0,0,0
744,Temple d’Ahn’Qiraj,,531,1396467,1396593,136321,1396512,0,0,0
745,Karazhan,,532,1396458,1396584,136343,1396503,0,0,0
746,Repaire de Gruul,,565,1396456,1396582,136337,1396501,0,0,0
747,Le repaire de Magtheridon,,544,1396459,1396585,136340,1396504,0,0,0
748,Caverne du sanctuaire du Serpent,,548,608160,608199,136356,608238,0,0,0
749,L’Œil,,550,608179,608218,136362,608257,0,0,0
750,La bataille du mont Hyjal,,534,608159,608198,136330,608237,0,0,0
751,Le Temple noir,,564,1396453,1396579,136328,1396498,0,0,0
752,Plateau du Puits de soleil,,580,1396466,1396592,136361,1396511,0,0,0
753,Caveau d’Archavon,,624,1396470,1396596,303841,1396515,0,0,0
754,Naxxramas,,533,1396461,1396587,136347,1396506,0,0,0
755,Le sanctum Obsidien,,615,1396462,1396588,237594,1396507,0,0,0
756,L’Œil de l’éternité,,616,1396455,1396581,237600,1396500,0,0,0
757,L’épreuve du croisé,,649,1396468,1396594,311221,1396513,0,0,0
758,Citadelle de la Couronne de glace,,631,1396457,1396583,336390,1396502,0,0,0
759,Ulduar,,603,1396469,1396595,304502,1396514,0,0,0
760,Repaire d’Onyxia,,249,1396463,1396589,329121,1396508,0,0,0
761,Le sanctum Rubis,,724,1396464,1396590,366689,1396509,0,0,0
762,Fourré Sombrecœur,"À l’ombre de Shaladrassil, le Cauchemar imprègne chaque pouce de cette forêt autrefois si fertile. Là où les druides les plus vénérables prenaient jadis soin de la nature, méditant au calme de l’Arbre-Monde, règnent désormais folie et corruption. Et, dans les profondeurs du fourré enchevêtré, le seigneur du Cauchemar Xavius œuvre à briser la volonté de sa proie la plus prestigieuse.",1466,1411843,1411855,1411867,1411849,1,0,0
767,Repaire de Neltharion,"Le Gardeterre Neltharion, plus tard connu sous le nom d’Aile de mort, fit jadis de cette grotte son antre. Après sa chute, les Drogbars qui idolâtraient le grand dragon choisirent d’y ériger leur capitale. Aujourd’hui, Dargrul, leur « roi d’en bas », rassemble une vaste armée dans ces profondeurs. Galvanisé par le marteau de Khaz’goroth, l’ost jaillira bientôt à flanc de montagne si personne n’intervient. Et ce jour-là, la tragédie frappera d’abord Haut-Roc, avant de menacer la sécurité de tout Azeroth.",1458,1450570,1450574,1450576,1450572,1,0,0
768,Le Cauchemar d’émeraude,"Création des Titans, le Rêve d’émeraude servit de modèle pour façonner Azeroth. Longtemps en fut-il ainsi le reflet luxuriant, une image originelle, vierge de ces prétendues civilisations. Depuis bien des années, druides et gardiens proches de la nature observent, dans le Rêve, les manifestations d’une présence inquiétante. Sous l’influence de la Légion et du seigneur du Cauchemar Xavius, cette corruption a désormais jailli au grand jour et engloutira tout Azeroth si personne n’en éradique la source.",1520,1452686,1452687,1452699,1452688,0,0,0
777,Assaut sur le fort Pourpre,"Le fort Pourpre a été restauré après la campagne du Norfendre et l’attaque du Vol draconique bleu. Les cellules de la prison de Dalaran ont été réaménagées pour accueillir certains des plus redoutables serviteurs du roi-liche. Aujourd’hui, la cité flotte au-dessus des îles Brisées en véritable vaisseau amiral de l’armée luttant contre la Légion. Mais en son sein s’éveille une présence ténébreuse décidée à frapper le Kirin Tor en plein cœur.",1544,1498147,1498155,1498159,1498151,0,0,0
786,Palais Sacrenuit,"En tant que plus grand édifice des îles Brisées et plus prestigieux d’Azeroth, le palais Sacrenuit témoigne de la grandeur de la civilisation qui l’a bâti. Abritant le Puits de la nuit, la fontaine de pouvoir des Arcanes qui alimente Suramar depuis des siècles, le palais se voulait un havre de paix, loin des vicissitudes du monde. Mais comment ignorer le gangrorage grondant au-dessus de l’ancien temple d’Élune, de l’autre côté de la baie ? Oui, comment, alors que Gul’dan a fait de ces murs sa résidence ?",1530,1450571,1450575,1450577,1450573,0,0,0
800,Cour des Étoiles,"Les patrouilles de la Légion ont beau jeter une ombre sur Suramar, l’aristocratie sacrenuit s’accroche à ses us et coutumes. Par cette belle nuit, les cris des noceurs résonnent dans l’air froid, tandis que le plus grand manoir du quartier des nobles ouvre ses portes pour un somptueux gala. L’on murmure que la grande magistrice Élisande en personne pourrait honorer la soirée de sa présence. Après tout, certains de ses plus fidèles alliés ont bien besoin d’être rassurés en cette période de troubles…",1571,1498148,1498156,1498160,1498152,1,0,0
822,Îles Brisées,"Dans ces îles, avant les ravages de la Fracture, s’épanouissait le berceau de la civilisation elfique, avec en son centre l’antique Suramar. Le pouvoir du Puits de la nuit a préservé la fière cité, mais les terres environnantes arborent encore les cicatrices de la tragédie. Gul’dan a maintenant réveillé les anciennes puissances de la tombe de Sargeras, et l’ombre de la Légion menace d’engloutir les camps taurens des pics de Haut-Roc, les bosquets druidiques de Val’sharah et les villages vrykuls de Tornheim.",1520,1411842,1411854,1411866,1411848,2,0,0
860,Retour à Karazhan,"Depuis l’instant de sa mystérieuse fondation, cette tour ténébreuse est intimement liée à l’histoire des Gardiens de Tirisfal, autrefois dernier rempart d’Azeroth contre la Légion. Aujourd’hui, elle est célèbre pour avoir abrité Medivh, le traître à Azeroth qui brisa la lignée ininterrompue des Gardiens. Son passé tourmenté fait de Karazhan un lieu très intéressant aux yeux de la Légion, arrivée en masse afin d’ouvrir un nouveau front dans sa guerre contre les habitants d’Azeroth.",1651,1537279,1537283,1537287,1537281,0,0,0
861,Le Jugement des Valeureux,"Depuis la trahison de Loken, Odyn est piégé dans les salles des Valeureux tandis que Helya intrigue en sous-main pour s’emparer des âmes de ses champions valarjar. Toutefois, de grands héros sont arrivés récemment sur les terres de Tornheim dans le sillage de la Légion. Espérant que leur puissance et leur détermination suffiront à faire pencher la balance et à renverser Helya, Odyn les convoque dans le cadre d’une ultime épreuve.",1648,1537280,1537284,1537288,1537282,0,0,0
875,Tombe de Sargeras,"C’est dans ce temple sacré d’Élune qu’Aegwynn confina l’avatar vaincu de Sargeras. Elle espérait qu’il reposerait éternellement dans les profondeurs de la terre, mais les appâts du pouvoir n’ont jamais cessé d’attirer ici de sinistres entités. En pénétrant dans la tombe, Gul’dan a abattu les protections d’Aegwynn et ouvert une porte par laquelle s’est engouffrée la Légion. Aujourd’hui, les armées gangrenées se déchaînent dans le caveau, déterminées à reconquérir la puissance de leur maître.",1676,1616104,1616106,1616207,1616105,0,0,0
900,Cathédrale de la Nuit éternelle,"Les salles hautes de la tombe de Sargeras constituaient jadis un lieu de culte voué à Élune. Depuis l’invasion de la Légion, les serviteurs gangrenés profanent ce sanctuaire et l’avilissent à leur image. Aujourd’hui, il est le théâtre d’une bataille qui pourrait tout renverser. Alors que les armées du Déclin s’élancent à l’assaut des troupes gangrenées, une troupe de héros s’infiltre dans les hauteurs de la cathédrale en une tentative désespérée de rapporter l’Égide d’Aggramar à sa juste place.",1677,1616892,1616922,1616925,1616920,0,0,0
945,Siège du triumvirat,"Argus était gouverné depuis les salles grandioses du Siège du triumvirat, jusqu’à ce que les érédars passent leur odieux marché avec Sargeras. Kil’jaeden, rendu furieux par la désertion de Velen, décréta l’abandon définitif du siège, symbole d’un passé désuet... La Légion était désormais leur avenir.

Un pouvoir obscur émane des salles délabrées du siège, attirant ceux qui cherchent à exploiter la puissance du Vide pour l’abattre sur leurs ennemis.",1753,1718202,1718213,1718526,1718205,0,0,0
946,"Antorus, le Trône ardent","Au cœur d’Argus se dresse Antorus, le Trône ardent. C’est depuis ce siège de pouvoir que Sargeras déploie sa Croisade ardente pour mettre le cosmos à feu et à sang.

Dans les profondeurs insondables du trône, des puissances primordiales sont transformées en armes de destruction massive. Si ces engins de mort venaient à rejoindre le théâtre des hostilités, la création dans son ensemble serait condamnée à disparaître dans un déluge de flammes.",1712,1718200,1718211,1718524,1718203,0,0,0
959,Sites d’invasion,"Depuis son bastion sur Argus, la Légion emprunte une vaste batterie de portails pour se propager comme une traînée de poudre à travers le cosmos. Des milliers de mondes ont déjà été dépouillés de leurs ressources, et leurs habitants contraints à servir le Titan noir ou condamnés à périr dans d’atroces souffrances.

À moins que ces planètes ne soient libérées, la Croisade ardente consumera tout sur son passage, laissant derrière elle un univers en cendres.",1520,1718201,1718212,1718525,1718204,2,0,0
968,Atal’Dazar,"Des millénaires durant, les rois zandalari ont été inhumés dans les tombes d’Atal’Dazar, sur le sommet reculé du mont Mugamba. Ces pyramides sont devenues plus complexes au fil des souverains, de nouvelles chambres mortuaires étant rajoutées pour abriter les richesses de chaque défunt. Aujourd’hui, les salles autrefois immaculées ont été corrompues par Zul le Prophète et son fidèle lieutenant, Yazma, qui cherchent à détourner le pouvoir de ces anciens rois pour leurs sombres machinations.",1763,1778888,1778892,1778896,1778890,1,0,0
1001,Port-Liberté,"Port-Liberté a toujours été un refuge pour les pirates et autres bandits souhaitant vivre loin du joug de Kul Tiras. Les Lamineurs règnent désormais d’une main de fer sur la ville et obligent les différents équipages à leur obéir. Alors que les pirates se réunissent, un petit groupe de héros doit infiltrer la ville et renverser le clan au pouvoir afin de mettre un terme à cette alliance de coupe-jarrets.",1754,1778889,1778893,1778897,1778891,1,0,0
1002,Tol Dagor,"Avant d’être rachetée par la compagnie Corsandre, Tol Dagor était une prison gérée avec la plus grande rigueur. Aujourd’hui, elle enferme tous les opposants à la compagnie marchande Corsandre.",1771,2177519,2178276,2178737,2177730,0,0,0
1012,Le Filon,"Suite au coup porté à Azeroth par Sargeras, une vaste quantité d’azérite affleure aujourd’hui sur l’île de Kezan, déchiquetée par l’éruption du Kajaro. Aux ordres du nabab Razzbam, qui convoite fortune et titre de prince marchand, la KapitalRisk s’emploie à imaginer des applications guerrières à cette manne providentielle et à vendre ses prototypes au plus offrant.",1594,2177517,2178274,2178735,2177728,0,0,0
1021,Manoir Malvoie,"Le manoir Malvoie, qui fut le joyau du domaine de la famille régnante de Drustvar, est aujourd’hui l’objet des rumeurs les plus sombres. Depuis que le seigneur des lieux et sa dame ont soudainement décidé de se cloîtrer entre ses murs, la populace ne parle plus que de rituels infâmes, de disparitions en pleine nuit et d’épouvantables cris s’échappant de la vieille demeure. Au milieu de cette confusion, une certitude s’impose : le mal s’est invité sur les terres des Malvoie.",1862,2177521,2178278,2178742,2177732,1,0,0
1022,Les tréfonds Putrides,"Sous la surface des marécages de Nazmir, un mal insidieux se répand. Cette corruption doit être purifiée sans attendre, ou il sera trop tard pour l’empêcher d’infecter les terres voisines. Si cette peste vorace n’est pas éradiquée, il ne subsistera bientôt plus qu’un monde purulent.",1841,2177518,2178275,2178736,2177729,0,0,0
1023,Siège de Boralus,"Dame Corsandre a lancé ses troupes à l’assaut de Boralus et de ses défenses affaiblies. Alors que la capitale est en proie aux flammes, un petit groupe de héros doit prévenir la catastrophe et mettre fin à ses plans de domination.",1822,2177515,2178272,2178733,2177726,0,0,0
1028,Azeroth,"Si la plupart des pires menaces contre la paix d’Azeroth sont enfermées au fond de caveaux antiques ou perchées au sommet de citadelles défiant les cieux, certaines osent marcher ouvertement à la lumière du jour. Les sages, guidés par l’instinct de survie, se hâtent de fuir ces terreurs. Toutefois, la gloire attend les héros prêts à mettre leur force et leur détermination à l’épreuve en affrontant ces ennemis redoutables.",1861,2177522,2178279,2178743,2177733,2,0,0
1030,Temple de Sephraliss,"Il y a des siècles, Sephraliss, une puissante Loa serpent, s’est sacrifiée pour empêcher Mythrax de libérer son maître sur Azeroth. Après le combat, ses fidèles ont bâti un temple pour abriter ses restes en attendant le jour de sa renaissance. Au sein de l’édifice sacré, une force ténébreuse s’agite aujourd’hui. Son but ? Subvertir la puissance de la Loa défunte et l’employer à ses propres fins machiavéliques.",1877,2177516,2178273,2178734,2177727,1,0,0
1031,Uldir,"Il y a des milliers d’années, les Titans ont bâti ce complexe souterrain tentaculaire pour isoler et étudier des spécimens capturés. À force d’expériences sur l’énergie du Vide, qui lie les Dieux très anciens, ils espéraient identifier une vulnérabilité, un moyen de neutraliser cette menace. Ils n’auraient pu commettre plus grave erreur. L’endroit a été scellé, afin que les horreurs qui y rôdent ne puissent jamais dévaster Azeroth. Mais voilà que ces sceaux ont été brisés…",1861,2177520,2178277,2178738,2177731,0,0,0
1036,Sanctuaire des Tempêtes,"Le sanctuaire des Tempêtes est l’un des sièges du pouvoir de la maison Chantorage et des eaugures. C’est ici que les navires sont bénis afin que la puissance de la flotte kultirassienne demeure inégalée. Pourtant, une force ténébreuse corrompt aujourd’hui ce lieu saint et menace de prendre le contrôle de la flotte de Kul Tiras à tout jamais.",1864,2177514,2178271,2178732,2177725,1,0,0
1041,Repos des rois,"À Zandalar, il est un endroit sacré comme nul autre, le Repos des rois. Dans cette grande cité des morts demeurent tous les rois, conquérants et tyrans ayant régné sur l’empire zandalari. On y honore et protège aussi bien leurs dépouilles que leurs esprits.

Traditionnellement, seuls les membres de la prêtrise et de la famille royale étaient admis en ces lieux. Toutefois, à l’heure où la magie noire de Zul infiltre la Nécropole, vous allez devoir fouler ce sol sacré afin d’y terrasser les ténèbres.",1762,2177512,2178269,2178730,2177723,1,0,0
1176,Bataille de Dazar’alor,"Depuis des temps immémoriaux, la cité de Dazar’alor se dresse au cœur du puissant empire zandalari. Ses gardes ont déjoué d’innombrables tentatives d’assassinat du roi Rastakhan, et elle a surmonté des épreuves de toutes sortes. Mais alors que la guerre atteint les rives de Zuldazar, l’Alliance entreprend une manœuvre audacieuse pour assiéger la pyramide dorée et trancher les liens qui unissent les Zandalari et la Horde.",2070,2482731,2482729,2482693,2482732,0,0,0
1177,Creuset des Tempêtes,"Un mal enfoui depuis longtemps s’agite sous le sanctuaire des Tempêtes. Les murmures qui ont conduit le seigneur Chantorage à la folie résonnent dans les profondeurs, comme un chant de sirène au pouvoir surnaturel. Ceux qui les écoutent préparent de sombres rituels pour respecter la volonté de leur maître. Quel que soit le plan macabre qui nourrit leur dévotion fanatique, une chose est sûre : nous devons y mettre un terme.",2096,2498192,2498193,2498195,2498194,0,0,0
1178,Opération Mécagone,"Le prince Erazmin a pris la tête d’un groupe d’alliés improbables pour mener une mission de la dernière chance au cœur de Mécagone. Pressés par le temps, ils doivent triompher de l’armée de monstruosités mécanisées du roi son père et le vaincre avant que son engin apocalyptique n’anéantisse toute forme de vie organique sur Azeroth.",2097,3025319,3025325,3025336,3025327,0,0,0
