ID,BaseTag,TagText_lang,Flags
11487,BUG_CATEGORY3,Donjons,1
11488,BUG_CATEGORY7,Monstres – Placement,1
11489,TUTORIAL_TITLE26,Reposé(e),1
11490,TUTORIAL_TITLE27,Fatigue,1
11491,TUTORIAL_TITLE28,Nage,1
11492,TUTORIAL_TITLE29,Souffle,1
11493,TUTORIAL_TITLE30,Au repos,1
11494,TUTORIAL_TITLE31,Pierres de foyer,1
11495,SPELL_FAILED_ROOTED,Vous êtes cloué(e) sur place,1
11496,SHIELD_BLOCK_TEMPLATE,Bloquer : %s,5
11498,SPEAKERMODE_STEREO,Stéréo,1
11499,SPEAKERMODE_HEADPHONES,Casque,1
11500,EMOTE26_CMD3,/féli,1
11501,SPELL_FAILED_TARGET_IN_COMBAT,La cible ne doit pas être en train de combattre,1
11502,SLASH_ASSIST3,/a,1
11503,SLASH_EMOTE5,/e,1
11504,SLASH_GUILD5,/g,1
11506,SLASH_OFFICER3,/o,1
11507,SLASH_PARTY3,/p,1
11508,SLASH_UNINVITE5,/u,1
11509,SLASH_SMART_WHISPER6,/w,1
11510,SLASH_CHANNEL3,/c,1
11511,SLASH_MACRO3,/m,1
11512,BACKGROUND,Fond,3
11513,EMOTE150_CMD1,/apeuré,1
11514,EMOTE151_CMD1,/effondre,1
11515,EMOTE153_CMD1,/meuh,1
11516,VOICEMACRO_1_Ta_1,Soyez sur vos gardes !,1
11517,SKILL_DESCRIPTION,|cffffffff%s|r %s,1
11518,LASTONLINE_YEARS,%d |4an:ans;,7
11519,LASTONLINE_MONTHS,%d |4mois:mois;,7
11520,LASTONLINE_DAYS,%d |4jour:jours;,7
11521,GUILD_OFFICERNOTES_LABEL,Notes de l'officier,1
11522,RANK,Grade,5
11523,NOTE,Note publique,1
11524,SET_RAID_ASSISTANT,Nommer assistant,1
11525,DEMOTE,Rétrograder,1
11526,REMOVE,Supprimer,5
11527,ADDMEMBER,Aj. membre,1
11528,GUILDCONTROL,Gestion,1
11529,GUILDNOTE_BUTTON_TOOLTIP,Cliquer pour voir le message du jour de votre guilde.,1
11530,GUILDREMOVERANK_BUTTON_TOOLTIP,Cliquez pour supprimer ce grade,1
11531,ADD_GUILDMEMBER_LABEL,Ajouter un membre à la guilde :,1
11532,ADD_GUILDRANK_LABEL,Ajouter un grade à la guilde :,1
11533,SET_GUILDPLAYERNOTE_LABEL,Écrire une note de joueur :,1
11534,SET_GUILDOFFICERNOTE_LABEL,Écrire une note d'officier :,1
11535,ERR_MAIL_SENT,Message envoyé.,1
11536,COD_AMOUNT,Contre-remboursement :,1
11537,BATTLEFIELD_LEVEL,Niveaux :,1
11538,GENERAL,Général,3
11539,COD_PAYMENT,Paiement C.R. : %s,1
11541,INVTYPE_SHOULDER,Épaule,5
11542,INVTYPE_WEAPONMAINHAND,Main droite,5
11543,ITEM_RACES_ALLOWED,Races : %s,5
11544,ITEM_SPELL_EFFECT,Effet : %s,1
11545,NEXT_ABILITY,Technique suivante,1
11546,SKILLS,Compétences,1
11547,CHAT_HELP_TEXT_LINE1,Commandes de messagerie :,1
11548,CHAT_HELP_TEXT_LINE10,"/muet, /silence, /pasdevoix, /pasmuet, /passilence, /voix <canal> <joueur> - changer les permissions de messagerie d'un joueur",3
11549,CHAT_JOIN_HELP,Tapez /rejoindre <nom du canal> [mot de passe] pour créer le canal ou le rejoindre.,1
11550,GUILD_HELP_TEXT_LINE8,"""/gdégrade <joueur>"" diminue d'un rang le grade du joueur dans la guilde",1
11551,STARTUP_TEXT_LINE1,Tapez /aide pour afficher les commandes les plus souvent utilisées.,1
11552,SPELL_FAILED_NO_ENDURANCE,Endurance insuffisante,1
11553,REPORT_PHYSICAL_HARASSMENT,Signaler un harcèlement physique,1
11554,ERR_ITEM_CANT_BE_DESTROYED,Cet objet ne peut pas être détruit.,1
11563,ERR_TAXISAMENODE,Vous y êtes déjà !,1
11564,SPELL_FAILED_CASTER_AURASTATE,Vous ne pouvez pas encore faire cela,1
11566,ERR_CANT_WRAP_UNIQUE,Les objets uniques ne peuvent pas être emballés.,1
11567,LOOT_GONE,Objet déjà pris.,1
11568,SPELL_FAILED_ITEM_NOT_READY,L'objet n'est pas encore prêt,1
11569,ERR_TRADE_MAX_COUNT_EXCEEDED,Vous avez déjà plusieurs exemplaires d'un objet unique.,1
11570,ERR_TRADE_TARGET_MAX_COUNT_EXCEEDED,Votre partenaire de transaction a déjà plusieurs exemplaires d'un objet unique.,1
11571,OUT_OF_HEALTH,Vie insuffisante,1
11573,CLEARED_AFK,Vous n'êtes plus absent.,1
11574,ERR_TRADE_BAG,Vous ne pouvez pas proposer des sacs qui ne sont pas vides dans une transaction.,1
11575,ERR_GUILD_NAME_EXISTS_S,"Il y a déjà une guilde nommée \""%s\"".",1
11576,BINDING_NAME_TOGGLESOUND,Activer/désactiver les sons,1
11577,BINDING_NAME_MASTERVOLUMEUP,Augmenter le volume principal,1
11578,IDLE_MESSAGE,"Vous êtes resté inactif un certain temps et vous allez être déconnecté du jeu. Si vous souhaitez rester connecté, cliquez sur Annuler.",1
11579,ERR_DEATHBINDALREADYBOUND,Vous êtes déjà lié à cet endroit !,1
11580,SLASH_FOLLOW3,/sui,1
11581,ERR_NO_GUILD_CHARTER,Vous n'avez pas de Charte de guilde.,1
11582,ERR_INVALID_ITEM_TARGET,Cet objet n'est pas une cible autorisée.,1
11583,EMOTE144_CMD1,/violon,1
11584,EMOTE145_CMD1,/sourire,1
11585,GUILD,Guilde,1
11587,RACE,Race,3
11588,ERR_FISH_ESCAPED,Le poisson s'est échappé !,1
11589,GUILD_CHARTER_CREATOR,Chef de guilde : %s,1
11590,PETITION_CREATOR,Créée par %s,1
11591,ERR_FISH_NOT_HOOKED,Aucun poisson n’a mordu à l’hameçon.,1
11592,ERR_TICKET_NO_TEXT,Vous devez taper du texte pour votre requête.,1
11593,QUEST_FACTION_NEEDED,%1$s : %2$s / %3$s,1
11594,PURCHASE,Acheter,1
11598,ERR_INV_FULL,Votre inventaire est plein.,1
11599,SPELL_USE_ALL_RAGE,Utilise toute la rage,1
11600,SPELL_USE_ALL_ENERGY,Utilise toute l’énergie,1
11601,SPELL_USE_ALL_HEALTH,Utilise toute la vie,1
11602,GUILD_CHARTER,Charte de guilde,1
11603,MEMBERS,Membres,1
11604,NOT_YET_SIGNED,<pas encore signée>,1
11605,REQUEST_SIGNATURE,Demander signature,1
11606,BINDING_NAME_CAMERAZOOMIN,Zoomer,1
11607,BINDING_NAME_CAMERAZOOMOUT,Dézoomer,1
11608,ERR_PETITION_IN_GUILD,Vous êtes déjà dans une guilde.,1
11609,ERR_PETITION_NOT_ENOUGH_SIGNATURES,Il vous faut plus de signatures.,1
11612,VOICEMACRO_LABEL_FLEE2,courir,1
11613,SLASH_GUILD_WHO1,/gliste,1
11614,SLASH_GUILD_WHO2,/gqui,1
11615,SLASH_GUILD_WHO3,/quiguilde,1
11616,REFRESH,Actualiser,1
11617,VOICEMACRO_3_Sc_1_FEMALE,Bougez votre carcasse !,1
11618,VOICEMACRO_0_Hu_0,Je réclame de l'aide !,1
11619,VOICEMACRO_1_Hu_0,En garde !,1
11620,VOICEMACRO_1_Or_1,En approche !,1
11621,VOICEMACRO_2_Hu_0,Chargez !,1
11622,VOICEMACRO_1_Hu_1,Soyez sur vos gardes !,1
11623,VOICEMACRO_3_Hu_0,Courez !,1
11624,VOICEMACRO_3_Hu_1,On bat en retraite !,1
11625,VOICEMACRO_5_Hu_0,Je n'ai plus de mana !,1
11626,VOICEMACRO_6_Hu_0,Suivez-moi.,1
11627,VOICEMACRO_6_Hu_1,J'ouvre la voie.,1
11628,VOICEMACRO_7_Hu_1,Restez ici.,1
11629,VOICEMACRO_7_Hu_2,Attendez ici.,1
11630,VOICEMACRO_8_Hu_1,Soignez-moi !,1
11631,VOICEMACRO_10_Hu_1,Tirez !,1
11632,VOICEMACRO_0_Hu_0_FEMALE,J'ai besoin d'aide !,1
11633,VOICEMACRO_0_Hu_1_FEMALE,Aidez-moi !,1
11634,VOICEMACRO_1_Hu_1_FEMALE,Soyez sur vos gardes !,1
11635,VOICEMACRO_2_Hu_1_FEMALE,Au combat !,1
11636,VOICEMACRO_3_Hu_1_FEMALE,On bat en retraite !,1
11637,VOICEMACRO_4_Hu_0_FEMALE,Soutenez mon attaque !,1
11638,VOICEMACRO_5_Hu_0_FEMALE,Je n'ai plus de mana !,1
11639,VOICEMACRO_6_Hu_0_FEMALE,Suivez-moi.,1
11640,VOICEMACRO_6_Hu_1_FEMALE,J'ouvre la voie.,1
11641,VOICEMACRO_7_Hu_2_FEMALE,Attendez ici.,1
11642,VOICEMACRO_8_Hu_1_FEMALE,Soignez-moi !,1
11644,SPELL_FAILED_NOT_INFRONT,Vous devez être en face de votre cible.,1
11645,HELPFRAME_SUGGESTION_BUTTON_TEXT,Envoyer une suggestion :,1
11646,HELPFRAME_SUGGESTION_BUTTON_DESCRIPTION,Toutes les suggestions et commentaires que vous avez à formuler sur le jeu,1
11647,HELPFRAME_GM_BUTTON_TEXT,Contacter un MJ :,1
11648,HELPFRAME_GM_BUTTON_DESCRIPTION,Contacter un MJ pour lui demander de l'aide,1
11649,HELPFRAME_OTHER_BUTTON_DESCRIPTION,Pour tout problème qui réclame l'intervention d'un MJ,1
11650,HELPFRAME_OTHER_BUTTON_TEXT,Autres problèmes :,1
11651,HELP_TICKET_EDIT_ABANDON,Vous avez une requête en cours. Sélectionnez une option.,1
11652,HELP_TICKET_EDIT,Modifier ma requête,1
11653,HELP_TICKET_ABANDON,Annuler ma requête,1
11654,HELP_TICKET_ABANDON_CONFIRM,Voulez-vous vraiment annuler votre requête ?,1
11655,SLASH_CHAT_HELP3,/chat,1
11656,SLASH_GUILD_HELP4,/guildeaide,1
11657,SLASH_LEAVE5,/partir,1
11658,SLASH_CHAT_OWNER2,/propriétaire,1
11659,SLASH_CHAT_MODERATOR3,/mod,1
11660,SLASH_CHAT_CINVITE3,/cinvite,1
11661,SLASH_GUILD_INFO3,/ginfo,1
11662,SLASH_GUILD_UNINVITE3,/gremove,1
11663,CHAT_UNSET_MODERATOR_NOTICE,|Hchannel:%d|h[%s]|h Privilèges de modérateur retirés à %s.,1
11664,CHAT_SET_VOICE_NOTICE,|Hchannel:%d|h[%s]|h Voix accordée à %s.,1
11665,CHAT_HELP_TEXT_LINE11,"/invitedisc, /invitedisc <canal> <joueur> - inviter un joueur sur un canal",3
11666,CHAT_HELP_TEXT_LINE12,/ckick <canal> <joueur> - bannir un joueur d'un canal,3
11667,CHAT_HELP_TEXT_LINE15,/modérer <canal> - active ou désactive la modération sur le canal,3
11668,CHAT_HELP_TEXT_LINE16,"/abs, /absent, /oqp, /occupé – Afficher votre indicateur Absent ou Occupé",3
11669,GUILD_HELP_TEXT_LINE2,"""/ginfo"" vous donne des informations générales à propos de votre guilde",1
11670,GUILD_HELP_TEXT_LINE6,"""/gretirer <joueur>"" permet de renvoyer un joueur de votre guilde",1
11671,GUILD_HELP_TEXT_LINE7,"""/gpromotion <joueur>"" sert à promouvoir le joueur au sein de la guilde",1
11672,GUILD_HELP_TEXT_LINE12,"""/gchef <joueur>"" permet de nommer un autre joueur à la tête de la guilde",1
11673,ERR_TAXIPLAYERSHAPESHIFTED,Vous ne pouvez pas prendre un véhicule quand vous avez changé de forme !,1
11674,ERR_TRADE_COMPLETE,Échange terminé.,1
11675,ERR_MOUNT_NOTYOURPET,Cette monture n'est pas votre familier !,1
11676,ERR_DISMOUNT_NOPET,"ERREUR INTERNE, VOUS N'AVEZ PAS DE FAMILIER DUQUEL DESCENDRE",1
11677,ERR_USE_LOCKED_WITH_ITEM_S,Requiert %s,1
11678,ERR_ONLY_ONE_AMMO,Vous ne pouvez vous équiper qu'une seule giberne.,1
11681,ERR_NULL_PETNAME,"Erreur, nom du familier vide.",1
11682,AUTOFOLLOWSTOP,Vous ne suivez plus %s.,1
11683,BINDING_NAME_RESETVIEW5,Réinitialiser Vue 5,1
11684,TUTORIAL1_HUMAN,"Un point d’exclamation (|TInterface\\OptionsFrame\\UI-OptionsFrame-NewFeatureIcon:0|t) flotte au-dessus de la tête des donneurs de quête. Vous pouvez obtenir une quête en parlant au |cffffd200Maréchal McBride|r.|n|nPour parler au |cffffd200Maréchal McBride|r, |cffffd200cliquez-droit|r sur lui.",1
11685,CHAT_INVALID_NAME_NOTICE,Nom de canal incorrect,1
11687,SHARE_QUEST,Partage de quête,1
11689,MAX_HP_TEMPLATE,%d PV Max,1
11690,BINDING_NAME_SHAPESHIFTBUTTON2,Bouton d'action Spéciale 2,1
11691,RANDOM_ROLL_RESULT,%s obtient un %d (%d-%d).,1
11692,ERR_GUILD_LEADER_S,%s est le nouveau Chef de guilde.,1
11693,ERR_LOOT_BAD_FACING,Vous devez faire face au cadavre pour le fouiller.,1
11694,RESISTANCE_TEMPLATE,%d %s,1
11695,PET_DIET_TEMPLATE,|cffffd200Régime :|r %s,1
11696,HP_TEMPLATE,%d points de vie,1
11697,CHANCE_TO_CRIT,%.2f%% chances de placer un coup critique,1
11698,CHAT_MSG_YELL,Crier,3
11699,ERR_TAXINOVENDORNEARBY,Aucun service de transport à proximité !,1
11700,ERR_MOUNT_INVALIDMOUNTEE,Vous ne pouvez pas utiliser cette unité comme monture.,1
11701,ERR_MOUNT_SHAPESHIFTED,Vous ne pouvez pas utiliser une monture quand vous êtes sous une autre forme !,1
11704,KEY_NUMPAD7,7 du pavé num.,1
11705,KEY_NUMPADMULTIPLY,* du pavé num.,1
11706,KEY_TAB,Tab,1
11707,BINDING_HEADER_INTERFACE,Panneau d’interface,1
11708,BIND_KEY_TO_COMMAND,Appuyez sur la touche à associer à la commande -> %s,1
11709,BINDING_NAME_STRAFERIGHT,Esquive droite,1
11710,BINDING_NAME_OPENCHATSLASH,Slash de début de message,1
11711,BINDING_NAME_COMBATLOGBOTTOM,Fin du journal de combat,1
11712,BINDING_NAME_TARGETPET,Sélectionner le familier,1
11713,BINDING_NAME_RESETVIEW1,Réinitialiser Vue 1,1
11714,BINDING_NAME_OPENALLBAGS,Ouvrir tous les sacs,1
11715,BINDING_NAME_TOGGLECOMBATLOG,Journal de combat on/off,1
11716,ERR_GUILDEMBLEM_INVALIDVENDOR,Ce n'est pas un marchand de blasons !,1
11717,ERR_SPELL_OUT_OF_RANGE,Hors de portée.,1
11718,ERR_GUILD_PERMISSIONS,Vous n'avez pas la permission de le faire.,5
11719,ERR_ALREADY_INVITED_TO_GUILD_S,%s a déjà reçu une invitation dans une guilde.,1
11720,VOICEMACRO_1_Or_2,Soyez sur vos gardes !,1
11721,VOICEMACRO_4_Or_0,Attaque ici !,1
11722,VOICEMACRO_10_Or_0,Feu !,1
11723,VOICEMACRO_2_Or_2_FEMALE,Pas de quartier !,1
11724,VOICEMACRO_7_Or_0_FEMALE,Restez.,1
11725,VOICEMACRO_0_Dw_0,Aidez-moi !,1
11726,VOICEMACRO_2_Dw_1,Pour Khaz Modan !,1
11727,VOICEMACRO_4_Dw_2,Aidez-moi à m'en débarrasser !,1
11728,VOICEMACRO_7_Dw_0,Attendez ici.,1
11729,VOICEMACRO_8_Dw_1,Soignez mes blessures !,1
11730,VOICEMACRO_2_Dw_1_FEMALE,Par la barbe de Muridan !,1
11731,VOICEMACRO_6_Dw_1_FEMALE,Suivez-moi !,1
11732,VOICEMACRO_10_Dw_0_FEMALE,Tirez pour tuer !,1
11733,VOICEMACRO_3_Ni_0,On bat en retraite !,1
11734,VOICEMACRO_5_Ni_1,Mon mana est presque épuisé !,1
11735,VOICEMACRO_0_Ni_0_FEMALE,Aidez-moi !,1
11736,VOICEMACRO_2_Ni_1_FEMALE,Pour la Déesse !,1
11737,TRILINEAR_FILTERING,Filtre trilinéaire,1
11738,VOICEMACRO_5_Ni_1_FEMALE,Je suis presque à court de mana !,1
11739,VOICEMACRO_10_Ni_0_FEMALE,Attaquez vite !,1
11740,VOICEMACRO_4_Sc_0,Joignez-vous à mon combat !,1
11741,VOICEMACRO_7_Sc_1,Restez ici.,1
11742,VOICEMACRO_2_Sc_1_FEMALE,Pour les Réprouvés !,1
11743,VOICEMACRO_6_Sc_0_FEMALE,Par ici.,1
11744,VOICEMACRO_7_Ta_0,Reposez-vous un peu.,1
11745,VOICEMACRO_1_Ta_0_FEMALE,Un danger en approche !,1
11746,VOICEMACRO_5_Ta_0_FEMALE,Je dois récupérer du mana !,1
11747,VOICEMACRO_0_Gn_0,Un petit coup de main s’il vous plaît ?,1
11748,VOICEMACRO_3_Gn_1,Fichons le camp d'ici !,1
11749,VOICEMACRO_5_Gn_1,Mon mana est presque à court !,1
11750,HELPFRAME_HOME_TEXT,Voici la liste des problèmes pour lesquels un MJ peut vous aider :,1
11751,HELPFRAME_STUCK_BUTTON_DESCRIPTION,Bloqué physiquement dans une zone de la carte,1
11752,SHOW_OFFLINE_MEMBERS,Voir membres déconnectés,1
11753,PLAYER_STATUS,Statut joueur,1
11754,GUILDCONTROL_OPTION2,Guilde : parole,1
11755,GUILDCONTROL_OPTION3,Officier : écoute,1
11756,GUILDCONTROL_OPTION4,Officier : parole,1
11757,GUILDCONTROL_OPTION6,Rétrogradation,1
11758,GUILDCONTROL_OPTION8,Renvoi,1
11759,GUILDCONTROL_OPTION9,Rédaction du MdJ,1
11760,GUILDCONTROL_OPTION11,Lecture note d'off.,1
11761,GUILDCONTROL_ALLOWRANK,Permettre à ce grade de :,1
11762,GUILDCONTROL_RANKLABEL,Grade :,1
11763,GUILD_TOTALONLINE,(|cffffffff%d|r |cff00ff00En ligne|r),1
11764,ENABLE_SOUND_AT_CHARACTER,Audio : envir. immédiat,3
11765,GUILDMOTD_BUTTON_TOOLTIP,Cliquez pour voir le message de guilde du jour,1
11766,ERR_MAIL_QUEST_ITEM,Vous ne pouvez pas envoyer des objets de quête par messagerie.,1
11767,ERR_MAIL_BAG,Vous ne pouvez pas envoyer des sacs qui ne sont pas vides par messagerie.,1
11768,ERR_MAIL_DATABASE_ERROR,Erreur de base de données de messagerie interne.,1
11769,CASH_ON_DELIVERY,C.R.,1
11770,MAIL_TO_LABEL,À :,1
11771,MAIL_SUBJECT_LABEL,Sujet :,1
11772,MAIL_LABEL,Courrier,1
11773,BATTLEFIELD_FULL,%s (Plein),1
11774,BATTLEFIELDS,Champs de bataille,5
11775,BATTLEFIELD_NAME,Instance champ de bataille :,1
11776,BATTLEFIELD_JOIN,Rej. bataille,1
11777,OPENMAIL,Ouvrir le courrier,1
11780,TOOLTIP_TALENT_NEXT_RANK,Rang suivant :,5
11781,EXHAUST_TOOLTIP3,"\n\nDans votre condition actuelle, vous pouvez gagner\n%d points d’expérience supplémentaires\nen tuant des monstres avant\nde passer à la condition suivante.",1
11782,INVITATION,%s vous invite dans un groupe.,1
11783,GUILD_NAME_TEMPLATE,Guilde : %s,1
11784,SLASH_CHAT_HELP4,/chat,1
11785,SLASH_JOIN5,/rejoindre,1
11786,SLASH_GUILD_PROMOTE3,/gpromote,1
11787,SLASH_GUILD_MOTD3,/gmotd,1
11788,SLASH_GUILD_LEAVE3,/gquit,1
11789,ITEM_SUFFIX_TEMPLATE,%s %s,5
11790,CONFIRM_XP_LOSS,"Si vous trouvez votre cadavre, vous pouvez ressusciter sans pénalité. Si je vous ressuscite, tous vos objets subiront une pénalité de durabilité de 50%% (qu’ils soient équipés ou dans l’inventaire) et vous subirez %s de |cff71d5ff|Hspell:15007|h[Mal de la résurrection]|h|r.",1
11791,LOCK,Verrouiller,1
11792,RECOVER_CORPSE,Revenir à la vie ?,1
11795,WHO_LIST,Liste des noms,1
11796,PREFERENCES,Préférences,1
11797,FONT_SIZE,Taille de la police,3
11798,EMOTE152_CMD1,/amour,1
11799,FONT_SIZE_TEMPLATE,%d pt,3
11800,MESSAGE_TYPES,Types de messages,1
11802,REPLACE_ENCHANT,"Voulez-vous remplacer \""%s\"" par \""%s\"" ?",1
11803,BUG_CATEGORY5,Interface utilisateur,1
11804,SLASH_TARGET1,/cible,1
11805,SLASH_TARGET2,/cib,1
11806,BUG_CATEGORY2,Zones en extérieur,1
11807,BUG_CATEGORY4,Villes,1
11808,BUG_CATEGORY8,Quêtes et histoire,1
11809,BUG_CATEGORY9,Art,1
11810,BUG_CATEGORY11,Objets,1
11811,BUG_CATEGORY12,Artisanat,1
11812,BUG_CATEGORY13,Divers,1
11813,SIMPLE_CHAT_TEXT,Messagerie simple,1
11814,SPEAKERMODE_SURROUND,Son Surround,1
11815,INBOX,Boîte de réception,1
11816,SENDMAIL,Envoyer un message,1
11817,ERR_USE_CANT_IMMUNE,Vous ne pouvez pas faire cela tant que vous êtes insensible.,1
11818,MAIL_RETURN,Renvoi,1
11819,COMBAT_LOG,Journal de combat,5
11820,CHAT_MONSTER_WHISPER_GET,%s chuchote :\32,1
11822,TOOLTIP_TALENT_PREREQ,Requiert %1$d |4point:points; en %2$s,1
11823,GUILD_INVITATION,vous invite à rejoindre la guilde :,1
11824,ABANDON_PET,Voulez-vous vraiment relâcher définitivement votre familier ? Vous ne pourrez plus jamais l’invoquer.,1
11826,LOCKED_WITH_SPELL_KNOWN,%s,1
11827,LOOT_ITEM_SELF,Vous recevez le butin : %s,1
11828,POTION_TIMER,Vous ne pouvez pas encore faire cela.,1
11830,SOCIAL_BUTTON,Social,1
11831,AGILITY_COLON,Agilité :,1
11832,ERR_AUCTION_BID_PLACED,Offre acceptée.,5
11833,TUTORIAL25,"Vous êtes maintenant un fantôme. Pour revenir à la vie, retrouvez votre cadavre ou allez voir un gardien des âmes.|n|nLa position de votre cadavre est signalée par une icône sur la minicarte, en haut à droite de l'écran.",1
11835,VOICEMACRO_4_Ta_0_FEMALE,Combattez à mes côtés !,1
11836,VOICEMACRO_5_Tr_1_FEMALE,J'ai besoin de plus de mana !,1
11837,VOICEMACRO_7_Tr_1_FEMALE,Ne bougez pas !,1
11838,VOICEMACRO_8_Tr_2_FEMALE,Soignez-moi !,1
11839,EXHAUST_TOOLTIP1,|cffffd200%s|r\n|cffffffff%d%% des points d’expérience normaux gagnés en tuant des monstres.|r,1
11840,EXHAUST_TOOLTIP4,\n\n|cffffd200Repos|r\n|cffffffffVous devez vous reposer encore %d\nminutes pour être en|r |cffffd200Pleine forme|r|cffffffff.|r,1
11841,AUCTION_SOLD_MAIL_SUBJECT,Vente aux enchères réussie : %s,1
11842,FAILED,Échec,1
11843,MANA,Mana,1
11844,SILVER_AMOUNT,%d Argent,1
11845,TIME_TWELVEHOURAM,%d:%02d AM,1
11846,SECONDS_ABBR,%d s,3
11847,SCREENSHOT_FAILURE,Échec de la capture d’écran,3
11848,ANISOTROPIC,Filtre des textures\32,3
11849,PET_RENAME_CONFIRMATION,Donner à votre familier le nom '%s' ?,1
11850,SPELLBOOK_ABILITIES_BUTTON,Grimoire et métiers,1
11852,ATTACK_SPEED_TOOLTIP1,Secondes par attaque,1
11853,FEEDPET_LOG_FIRSTPERSON,Votre familier commence à manger : %s.,1
11854,TABARDSLOT,Tabard,1
11855,INVTYPE_TRINKET,Bijou,5
11856,BANK_BAG_PURCHASE,Emplacement de sac achetable,1
11857,AUCTION_EXPIRED_MAIL_SUBJECT,Vente aux enchères terminée : %s,1
11858,AUCTION_ITEM,Objet mis en vente,1
11859,STARTING_PRICE,Prix de départ,1
11860,AUCTION_DURATION,Durée,5
11861,OPTIONAL,optionnel,1
11862,DEPOSIT_COLON,Dépôt :,1
11863,QUALITY,Qualité,1
11864,HIGH_BIDDER,Acheteur,5
11865,FEEDPET_LOG_THIRDPERSON,%s donne %s à manger à son familier.,1
11866,SPELL_FAILED_NO_DUELING,Le duel n'est pas autorisé ici.,1
11867,VOICEMACRO_0_Ta_0,Aidez-moi !,1
11868,VOICEMACRO_4_Ta_0,Combattez à mes côtés !,1
11869,VOICEMACRO_4_Gn_0_FEMALE,Un petit coup de main ne serait pas de refus !,1
11870,VOICEMACRO_7_Gn_1_FEMALE,Attendez ici.,1
11871,VOICEMACRO_0_Tr_1,Aidez-moi !,1
11872,VOICEMACRO_2_Tr_1,On les tue !,1
11873,VOICEMACRO_5_Tr_1,A besoin plus mana !,1
11874,VOICEMACRO_10_Tr_1_FEMALE,Qu'on les embrase !,1
11875,COMBAT_MESSAGES,Messages de combat,1
11881,QUEST_ACCEPT,%s commence la quête : %s\nSouhaitez-vous également commencer cette quête ?,1
11882,TWOHANDEDWEAPONBEINGWIELDED,"Vous ne pouvez pas prendre cet objet dans votre deuxième main, car vous utilisez déjà un objet qui se tient à deux mains !",1
11884,ADD_FRIEND_LABEL,Indiquez le nom du personnage de votre contact :,3
11885,FRIENDS_LIST_OFFLINE_TEMPLATE,|cff999999%s – pas en ligne|r,3
11886,ITEM_MIN_LEVEL,Niveau %d requis,5
11887,ITEM_QUALITY0_DESC,Mauvais,5
11888,ITEM_QUALITY6_DESC,Prodigieuse,5
11890,RACIAL_SKILLS,Compétences raciales (%s) :,1
11891,CREATE_ARENA_TEAM,Créer,1
11892,HELP_TEXT_LINE14,- /discussion pour une liste des commandes de messagerie,1
11894,TUTORIAL22,"Si vous rencontrez des joueurs avec qui vous appréciez de jouer, cliquez sur le |cffffd200bouton Social|r et ajoutez-les dans la liste de contacts.|n|nVous ne pouvez ajouter que des joueurs de votre royaume.",3
11895,CHAT_NOT_MEMBER_NOTICE,N'est pas sur le canal %s.,1
11896,CHAT_PLAYER_NOT_FOUND_NOTICE,|Hchannel:%d|h[%s]|h Le joueur %s est introuvable.,1
11897,CHAT_ANNOUNCEMENTS_OFF_NOTICE,|Hchannel:%d|h[%s]|h Annonces du canal désactivées par %s.,1
11898,CHAT_PLAYER_KICKED_NOTICE,|Hchannel:%d|h[%s]|h Le joueur %s a été banni par %s.,1
11899,CHAT_INVITE_NOTICE,%2$s vous a invité à rejoindre le canal '%1$s'.,1
11900,SLASH_ASSIST2,/soutien,1
11901,SLASH_GUILD_INFO2,/guildinfo,1
11902,SLASH_GUILD_PROMOTE2,/guildpromote,1
11903,SLASH_GUILD_DISBAND2,/guilddisband,1
11904,HELP_TEXT_LINE4,- 'F1-F5' pour se sélectionner/sélectionner les membres du groupe,1
11905,HELP_TEXT_LINE6,- 'Verr num' pour activer la course automatique,1
11906,HELP_TEXT_LINE8,- 'v' pour voir les cibles proches. Permet également de choisir une cible,1
11907,ERR_QUEST_ADD_FOUND_SII,%s : %d/%d,1
11908,PET_ACTION_ATTACK,Attaque,1
11909,EMOTE4_CMD1,/excuse,1
11910,EMOTE6_CMD1,/modeste,1
11911,EMOTE13_CMD1,/taptête,1
11912,EMOTE17_CMD1,/incliner,1
11913,EMOTE19_CMD3,/adieu,1
11914,EMOTE24_CMD1,/clap,1
11915,EMOTE30_CMD1,/craquer,1
11917,EMOTE42_CMD2,/fort,1
11924,UNITNAME_TITLE_CHARM,Serviteur |2 %s,1
11925,ITEM_UNSELLABLE,Pas de prix de vente,1
11926,EMOTE58_CMD2,/bouffe,1
11927,EMOTE30_CMD2,/phalanges,1
11928,EMOTE98_CMD3,/mb,1
11929,EMOTE110_CMD1,/froid,1
11930,ERR_FOOD_COOLDOWN,Vous êtes trop repu pour manger.,1
11931,ERR_LEARN_SPELL_S,Vous avez appris un nouveau sort : %s.,1
11932,ERR_INVITE_PLAYER_S,Vous avez invité %s à rejoindre votre groupe.,1
11933,ERR_LEFT_GROUP_S,%s a quitté le groupe.,1
11934,ERR_JOINED_GROUP_S,%s rejoint le groupe.,1
11935,ERR_ALREADY_IN_GUILD_S,%s est déjà dans une guilde.,1
11936,ERR_GUILD_JOIN_S,%s rejoint la guilde.,1
11937,ERR_GUILD_DISBAND_SELF,Vous avez dissous la guilde.,1
11938,ERR_INVALID_ATTACK_TARGET,Vous ne pouvez pas attaquer cette cible.,1
11940,ERR_TAXITOOFARAWAY,Vous êtes trop loin du service de transport !,1
