Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
Morts de Sindragosa (Couronne de glace héroïque à 10),Morts de Sindragosa (Couronne de glace héroïque à 10),,4684,-1,-1,0,14823,0,0,1,187,136243,0,17829,0,0,0,0
Morts de Sindragosa (Couronne de glace héroïque à 25),Morts de Sindragosa (Couronne de glace héroïque à 25),,4685,-1,-1,0,14823,0,0,1,189,136243,0,17434,0,0,0,0
Victoires sur le roi-liche (Couronne de glace héroïque à 10),Victoires sur le roi-liche (Couronne de glace héroïque à 10),,4686,-1,-1,0,14823,0,0,1,191,136243,0,13051,0,0,0,0
Victoires sur le roi-liche (Couronne de glace à 25),Victoires sur le roi-liche (Couronne de glace à 25),,4687,-1,-1,0,14823,0,0,1,192,136243,0,17437,0,0,0,0
Victoires sur le roi-liche (Couronne de glace héroïque à 25),Victoires sur le roi-liche (Couronne de glace héroïque à 25),,4688,-1,-1,0,14823,0,0,1,193,136243,0,17949,0,0,0,0
,Morts de Bronjahm (Forge des Âmes),,4713,-1,-1,0,14823,0,0,5,130,136243,0,13054,0,0,0,0
,Morts de Bronjahm (Forge des Âmes héroïque),,4714,-1,-1,0,14823,0,0,1,131,136243,0,13057,0,0,0,0
,Morts du Dévoreur d'âmes (Forge des Âmes),,4715,-1,-1,0,14823,0,0,1,132,136243,0,14117,0,0,0,0
,Morts du Dévoreur d'âmes (Forge des Âmes héroïque),,4716,-1,-1,0,14823,0,0,1,133,136243,0,16444,0,0,0,0
,Morts du maître-forge Gargivre (Fosse de Saron),,4717,-1,-1,0,14823,0,0,1,134,136243,0,15287,0,0,0,0
,Morts d'Ick et Krick (Fosse de Saron),,4718,-1,-1,0,14823,0,0,1,136,136243,0,14120,0,0,0,0
,Morts d'Ick et Krick (Fosse de Saron héroïque),,4719,-1,-1,0,14823,0,0,1,137,136243,0,14123,0,0,0,0
,Morts du seigneur du Fléau Tyrannus (Fosse de Saron),,4720,-1,-1,0,14823,0,0,1,138,136243,0,12860,0,0,0,0
,Morts du seigneur du Fléau Tyrannus (Fosse de Saron héroïque),,4721,-1,-1,0,14823,0,0,1,139,136243,0,14159,0,0,0,0
,Morts de Falric (Salles des Reflets),,4722,-1,-1,0,14823,0,0,1,140,136243,0,14162,0,0,0,0
,Morts de Falric (Salles des Reflets héroïque),,4723,-1,-1,0,14823,0,0,5,141,136243,0,18267,0,0,0,0
,Morts de Marwyn (Salles des Reflets),,4724,-1,-1,0,14823,0,0,1,142,136243,0,14165,0,0,0,0
,Morts de Marwyn (Salles des Reflets héroïque),,4725,-1,-1,0,14823,0,0,1,143,136243,0,16579,0,0,0,0
,Fuites du roi-liche (Salles des Reflets),,4726,-1,-1,0,14823,0,0,1,144,136243,0,18720,0,0,0,0
,Fuites du roi-liche (Salles des Reflets héroïque),,4727,-1,-1,0,14823,0,0,1,145,136243,0,14902,0,0,0,0
,Morts du maître-forge Gargivre (Fosse de Saron héroïque),,4728,-1,-1,0,14823,0,0,1,135,136243,0,15290,0,0,0,0
Emblèmes de triomphe obtenus,Emblèmes de triomphe obtenus,,4729,-1,-1,0,15176,0,0,524289,7,136243,0,14168,0,0,0,0
Emblèmes de givre obtenus,Emblèmes de givre obtenus,,4730,-1,-1,0,15176,0,0,524289,9,136243,0,14171,0,0,0,0
Coups fatals sur l'île des Conquérants,Coups fatals sur l'île des Conquérants,,4777,-1,-1,0,137,0,0,1,13,136243,0,16627,0,0,0,0
Victoires honorables sur l'île des Conquérants,Victoires honorables sur l'île des Conquérants,,4779,-1,-1,0,136,0,0,1,13,136243,0,14264,0,0,0,0
Être l'heureux propriétaire du bock de collection de la fête des Brasseurs vert (2009).,Bock de la fête des Brasseurs vert,,4782,-1,-1,0,15274,1,0,2048,14,133701,0,12476,0,0,0,0
Avoir aidé le Grand Bricoleur Mekkanivelle et les exilés de Gnomeregan à reprendre la surface de Gnomeregan.,Opération Gnomeregan,,4786,-1,1,0,15274,0,0,2048,47,255139,0,17183,0,0,0,0
Avoir aidé Vol'jin à vaincre Zalazane et à reprendre les îles de l'Écho pour les Trolls sombrelances.,La chute de Zalazane,,4790,-1,0,0,15274,0,0,2048,48,134177,0,15017,0,0,0,0
Vaincre Halion au sanctum Rubis en mode 25 joueurs.,Le destructeur du Crépuscule (25 joueurs),,4815,-1,-1,0,14922,0,10,0,203,136223,0,12593,0,0,0,0
Vaincre Halion au sanctum Rubis en mode héroïque à 25 joueurs.,Le destructeur du Crépuscule : mode héroïque (25 joueurs),,4816,-1,-1,4815,14922,0,10,0,204,136223,0,12596,0,0,0,0
Vaincre Halion au sanctum Rubis en mode 10 joueurs.,Le destructeur du Crépuscule (10 joueurs),,4817,-1,-1,0,14922,0,10,0,201,136223,0,15669,0,0,0,0
Vaincre Halion au sanctum Rubis en mode héroïque à 10 joueurs.,Le destructeur du Crépuscule : mode héroïque (10 joueurs),,4818,-1,-1,4817,14922,0,10,0,202,136223,0,15672,0,0,0,0
Morts de Halion (sanctum Rubis à 25),Morts de Halion (sanctum Rubis à 25),,4820,-1,-1,0,14823,0,0,1,198,136243,0,15701,0,0,0,0
Morts de Halion (sanctum Rubis à 10),Morts de Halion (sanctum Rubis à 10),,4821,-1,-1,0,14823,0,0,1,196,136243,0,15704,0,0,0,0
Morts de Halion (sanctum Rubis héroïque à 10),Morts de Halion (sanctum Rubis héroïque à 10),,4822,-1,-1,0,14823,0,0,1,197,136243,0,17189,0,0,0,0
Morts de Halion (sanctum Rubis héroïque à 25),Morts de Halion (sanctum Rubis héroïque à 25),,4823,-1,-1,0,14823,0,0,1,199,136243,0,17192,0,0,0,0
Posséder le mini Thor de l'édition Collector de StarCraft II: Wings of Liberty.,Édition Collector : mini Thor,,4824,-1,-1,0,15268,1,0,133120,21,254885,0,17391,0,0,0,0
Explorer Vashj'ir et révéler les zones voilées de la carte du monde.,Exploration de Vashj'ir,,4825,-1,-1,0,15069,0,10,2228224,1,409551,0,15675,0,0,0,0
Niveau 85 atteint avant d’entamer l’extension Shadowlands.,Niveau 85 (héritage),,4826,-1,-1,13,15446,0,0,2103300,5,409544,0,0,0,0,0,0
Explorer les zones de Kalimdor et des royaumes de l'Est listées ci-dessous et être témoin des métamorphoses provoquées par le Cataclysme.,L'étendue des dégâts,,4827,-1,-1,0,15069,0,10,131072,6,135830,0,18347,0,0,0,0
Obtenir la monture Fusée de tourisme X-53 grâce au programme « Parrainez un ami ».,Amis plus haut placés,,4832,-1,-1,0,15269,1,0,133120,62,370664,0,14558,0,0,0,0
Vaincre le seigneur ascendant Obsidius dans les cavernes de Rochenoire.,Cavernes de Rochenoire,,4833,645,-1,0,15067,0,10,0,1,409594,0,14953,0,0,0,0
Vaincre Ozumat au Trône des marées.,Trône des marées,,4839,643,-1,0,15067,0,10,0,3,409600,0,14859,0,0,0,0
Vaincre Erudax à Grim Batol.,Grim Batol,,4840,670,-1,0,15067,0,10,0,9,409596,0,14862,0,0,0,0
Vaincre Rajh dans les salles de l'Origine.,Salles de l'Origine,,4841,644,-1,0,15067,0,10,0,11,409597,0,16851,0,0,0,0
Vaincre les boss de la descente de l'Aile noire.,Descente de l'Aile noire,,4842,669,-1,0,15068,0,10,0,1,254649,0,15624,0,0,0,0
Accomplir les hauts faits des donjons héroïques de Cataclysm listés ci-dessous.,Héros des donjons du Cataclysme,,4844,-1,-1,0,168,0,20,135168,23,391130,0,16679,0,0,0,0
Accomplir les hauts faits des donjons héroïques de Cataclysm listés ci-dessous.,Gloire au héros du Cataclysme,Monture : drake de pierre volcanique,4845,-1,-1,0,168,0,25,143360,25,367599,62900,16690,0,0,0,0
Vaincre la Grande prêtresse Azil dans le Cœur-de-Pierre.,Le Cœur-de-Pierre,,4846,725,-1,0,15067,0,10,0,5,409595,0,17303,0,0,0,0
Vaincre Asaad sur la cime du Vortex.,La cime du Vortex,,4847,657,-1,0,15067,0,10,0,7,409599,0,17306,0,0,0,0
"Vaincre Siamat, seigneur du vent du Sud dans la cité perdue des Tol'vir.",La cité perdue des Tol'vir,,4848,755,-1,0,15067,0,10,0,13,409598,0,15208,0,0,0,0
"Faire perdre à Nefarian 50% de ses points de vie avant qu'il n'atterrisse pour la confrontation finale, puis le vaincre dans la descente de l'Aile noire.","La famille, c'est sacré",,4849,669,-1,0,15068,0,10,0,22,254650,0,15707,0,0,0,0
Vaincre les boss du bastion du Crépuscule.,Le bastion du Crépuscule,,4850,671,-1,0,15068,0,10,0,2,425950,0,13128,0,0,0,0
Vaincre les boss du Trône des quatre vents.,Trône des quatre vents,,4851,754,-1,0,15068,0,10,0,3,254501,0,12484,0,0,0,0
"Tuer 6 démons du Crépuscule dans le royaume du Crépuscule, puis vaincre Valiona et Theralion au bastion du Crépuscule.",Double dragon,,4852,671,-1,0,15068,0,10,0,24,429379,0,18362,0,0,0,0
Accomplir tous les hauts faits de raid de Cataclysm listés ci-dessous.,Gloire à l'écumeur de raids du Cataclysme,Monture : drake du vent d’Est,4853,-1,-1,0,168,0,25,143360,26,133079,62901,16591,0,0,0,0
Trouver un artéfact rare.,Je l'avais dans la main,Titre : bachelier ou bachelière,4854,-1,-1,0,15071,0,10,0,15,441140,0,15211,0,0,0,0
Trouver 10 artéfacts rares.,Ce qui fut à vous est désormais à moi,Titre : lecteur ou lectrice,4855,-1,-1,4854,15071,0,10,131072,16,441144,0,17204,0,0,0,0
Trouver 20 artéfacts rares.,Leur place est dans un musée !,Titre : professeur ou professeure,4856,-1,-1,4855,15071,0,10,131072,17,441146,0,15293,0,0,0,0
Obtenir 150 points de compétence en archéologie.,Compagnon archéologue,,4857,-1,-1,0,15071,0,10,0,1,441139,0,15405,0,0,0,0
Retrouver les sept sceptres des différentes races d'Azeroth.,Les sept sceptres,,4858,-1,-1,0,15071,0,10,131072,20,134903,0,16731,0,0,0,0
Découvrir les artéfacts des thanes sombrefer listés ci-dessous.,Les rois sous la montagne,Élément de décoration : brasero sombrefer,4859,-1,-1,0,15071,0,10,132096,24,236805,0,16740,0,0,0,0
Obtenir 525 points de compétence dans tous les métiers principaux et secondaires toutes extensions confondues.,Travail d'équipe,Récompense : bannière de coopération,4860,-1,-1,0,15080,0,10,28672,1,464483,0,16854,0,0,0,0
Obtenir l'un des objets légendaires listés ci-dessous.,Nous sommes légendaires,,4861,-1,-1,0,15079,1,10,28672,18,236297,0,17195,0,0,0,0
Explorer Hyjal et révéler les zones voilées de la carte du monde.,Exploration d'Hyjal,,4863,-1,-1,0,15069,0,10,2228224,2,409547,0,13691,0,0,0,0
Explorer le Tréfonds et révéler les zones voilées de la carte du monde.,Exploration du Tréfonds,,4864,-1,-1,0,15069,0,10,2228224,3,409546,0,15367,0,0,0,0
Explorer Uldum et révéler les zones voilées de la carte du monde.,Exploration d'Uldum,,4865,-1,-1,0,15069,0,10,2228224,4,409550,0,15497,0,0,0,0
Explorer les hautes-terres du Crépuscule et révéler les zones voilées de la carte du monde.,Exploration des hautes-terres du Crépuscule,,4866,-1,-1,0,15069,0,10,2228224,5,409549,0,12809,0,0,0,0
Explorer les régions révélées par le Cataclysme.,Exploration du Cataclysme,,4868,-1,-1,0,97,0,25,131072,5,237588,0,12838,0,0,0,0
Achever les suites de quêtes de Vash’jir listées ci-dessous.,Plongée en Vashj'ir,,4869,-1,1,0,15070,0,10,131072,1,409605,0,14409,0,0,0,0
Achever les suites de quêtes du mont Hyjal listées ci-dessous.,Elle descend de la montagne,,4870,-1,-1,0,15070,0,10,131072,6,409602,0,16871,0,0,0,0
Achever les suites de quêtes du Tréfonds listées ci-dessous.,Au fin fond du Tréfonds,,4871,-1,-1,0,15070,0,10,131072,8,409601,0,14580,0,0,0,0
Achever les suites de quêtes d’Uldum listées ci-dessous.,Découverte d'Uldum,,4872,-1,-1,0,15070,0,10,131072,10,409604,0,14583,0,0,0,0
Achever les suites de quêtes des hautes-terres du Crépuscule listées ci-dessous.,Les ombres du Crépuscule,,4873,-1,1,0,15070,0,10,131072,11,409603,0,12789,0,0,0,0
Achever 100 quêtes journalières sur Tol Barad.,L'évasion de Tol Barad,,4874,-1,-1,0,15070,0,10,131200,15,409548,0,12792,0,0,0,0
Accomplir les hauts faits des quêtes de Cataclysm listés ci-dessous.,Maître des traditions du Cataclysme,,4875,-1,-1,0,15070,0,10,131072,50,133738,0,17280,0,0,0,0
Être exalté auprès du Cercle terrestre.,Le Cercle terrestre,,4881,-1,-1,0,15072,0,10,131072,1,456567,0,15281,0,0,0,0
Être exalté auprès des gardiens d'Hyjal.,Les gardiens d'Hyjal,,4882,-1,-1,0,15072,0,10,131072,2,456570,0,15284,0,0,0,0
Être exalté auprès de Therazane.,Therazane,,4883,-1,-1,0,15072,0,10,131072,3,456572,0,16980,0,0,0,0
Être exalté auprès des Tol'vir de Ramkahen.,Ramkahen,,4884,-1,-1,0,15072,0,10,131072,6,456574,0,17355,0,0,0,0
Être exalté auprès du clan des Marteaux-hardis.,Clan des Marteaux-hardis,,4885,-1,1,0,15072,0,10,131072,4,456575,0,17358,0,0,0,0
Être exalté auprès du clan Gueule-de-dragon.,Clan Gueule-de-dragon,,4886,-1,0,0,15072,0,10,131072,5,456565,0,17361,0,0,0,0
Avoir détruit une faille élémentaire de chaque type pendant les évènements précédant le Cataclysme.,Trouver la faille,,4887,-1,-1,0,15274,4,0,133120,42,132886,0,16617,0,0,0,0
Obtenir une monture dromadaire en Uldum.,Il a une bosse ou deux ?,,4888,-1,-1,0,15248,1,10,131072,8,454773,0,17759,0,0,0,0
Achever les suites de quêtes des Maleterres de l’Est listées ci-dessous.,Quêtes des Maleterres de l'Est,,4892,-1,-1,0,14861,0,10,131072,13,236760,0,12635,0,0,0,0
Achever les suites de quêtes des Maleterres de l’Ouest listées ci-dessous.,Quêtes des Maleterres de l'Ouest,,4893,-1,-1,0,14861,0,10,131072,36,236851,0,12638,0,0,0,0
Achever les suites de quêtes de la forêt des Pins-Argentés listées ci-dessous.,Quêtes de la forêt des Pins-Argentés,,4894,-1,0,0,14861,0,20,131072,31,236830,0,15529,0,0,0,0
Achever les suites de quêtes des contreforts de Hautebrande listées ci-dessous.,Quêtes des contreforts de Hautebrande,,4895,-1,0,0,14861,0,10,131072,18,236779,0,12641,0,0,0,0
Achever les suites de quêtes des hautes-terres Arathies listées ci-dessous.,Quêtes des hautes-terres Arathies,,4896,-1,-1,0,14861,0,10,131072,2,236712,0,65122,0,0,0,0
Achever les suites de quêtes des Hinterlands listées ci-dessous.,Quêtes des Hinterlands,,4897,-1,-1,0,14861,0,10,131072,19,236780,0,80140,0,0,0,0
Achever les suites de quêtes du Loch Modan listées ci-dessous.,Quêtes du Loch Modan,,4899,-1,1,0,14861,0,10,131072,22,236808,0,16749,0,0,0,0
Achever les suites de quêtes des terres Ingrates listées ci-dessous.,Quêtes des terres Ingrates,,4900,-1,-1,0,14861,0,10,131072,6,236716,0,16770,0,0,0,0
Achever les suites de quêtes des steppes Ardentes listées ci-dessous.,Quêtes des steppes Ardentes,,4901,-1,-1,0,14861,0,10,131072,10,236734,0,13149,0,0,0,0
Achever les suites de quêtes des Carmines listées ci-dessous.,Quêtes des Carmines,,4902,-1,1,0,14861,0,10,131072,27,236814,0,12599,0,0,0,0
Achever les suites de quêtes de la marche de l’Ouest listées ci-dessous.,Quêtes de la marche de l’Ouest,,4903,-1,1,0,14861,0,10,131072,37,236852,0,17417,0,0,0,0
Achever les suites de quêtes du marais des Chagrins listées ci-dessous.,Quêtes du marais des Chagrins,,4904,-1,-1,0,14861,0,10,131072,33,236845,0,16773,0,0,0,0
Achever les suites de quêtes du cap Strangleronce listées ci-dessous.,Quêtes du cap Strangleronce,,4905,-1,-1,0,14861,0,10,131072,11,236844,0,16776,0,0,0,0
Achever les suites de quêtes de Strangleronce septentrionale listées ci-dessous.,Quêtes de la Strangleronce septentrionale,,4906,-1,-1,0,14861,0,10,131072,25,236844,0,19005,0,0,0,0
Achever les suites de quêtes des terres Fantômes listées ci-dessous.,Quêtes des terres Fantômes,,4908,-1,0,0,14861,0,20,131072,16,236765,0,19008,0,0,0,0
Achever les suites de quêtes des terres Foudroyées listées ci-dessous.,Quêtes des terres Foudroyées,,4909,-1,-1,0,14861,0,10,131072,8,236720,0,17682,0,0,0,0
Achever les suites de quêtes de la gorge des Vents brûlants listées ci-dessous.,Quêtes de la gorge des Vents brûlants,,4910,-1,-1,0,14861,0,10,131072,29,236815,0,18370,0,0,0,0
Atteindre le niveau de guilde 25.,Niveau de guilde 25,,4912,-1,1,4946,15093,0,0,28672,5,464608,0,0,0,0,0,0
Dépenser 50 000 pièces d'or en réparations pour les membres de la guilde.,Un p'tit rien plus un p'tit rien...,,4913,-1,-1,0,15088,0,10,28672,2,413573,0,13977,0,0,0,0
Obtenir 75 points de compétence dans la catégorie « Cataclysme » de deux métiers principaux.,Travail ardent,,4914,-1,-1,4924,169,2,10,131072,10,132281,0,65838,0,0,0,0
"Obtenir 525 points de compétence en pêche, cuisine, secourisme et archéologie.",Boulots encore plus alimentaires,,4915,-1,-1,730,172,0,0,133120,16,134328,0,22621,0,0,0,0
Obtenir 75 points de compétence dans la catégorie « Cataclysme » en cuisine.,Chef cataclysmique,,4916,-1,-1,0,170,0,10,0,6,4620671,0,15782,0,0,0,0
Obtenir 75 points de compétence dans la catégorie « Cataclysme » en pêche.,Pêcheur cataclysmique,,4917,-1,-1,0,171,0,10,0,8,4620674,0,16761,0,0,0,0
Obtenir 525 points de compétence en secourisme.,Illustre grand maître secouriste,,4918,-1,-1,135,172,0,0,2048,9,135966,0,19727,0,0,0,0
Obtenir 225 points de compétence en archéologie.,Expert archéologue,,4919,-1,-1,4857,15071,0,10,0,2,441139,0,12494,0,0,0,0
Obtenir 300 points de compétence en archéologie.,Artisan archéologue,,4920,-1,-1,4919,15071,0,10,0,3,441139,0,19849,0,0,0,0
Obtenir 375 points de compétence en archéologie.,Maître archéologue,,4921,-1,-1,4920,15071,0,10,0,4,441139,0,15408,0,0,0,0
Obtenir 450 points de compétence en archéologie.,Grand maître archéologue,,4922,-1,-1,4921,15071,0,10,0,5,441139,0,13901,0,0,0,0
Obtenir 525 points de compétence en archéologie.,Illustre grand maître archéologue,,4923,-1,-1,4922,15071,0,10,0,6,441139,0,12497,0,0,0,0
Obtenir 75 points de compétence dans la catégorie « Cataclysme » d’un métier principal.,Maître de métier cataclysmique,,4924,-1,-1,0,169,1,10,4096,9,134327,0,12508,0,0,0,0
Achever les suites de quêtes d’Orneval listées ci-dessous.,Quêtes d'Orneval,,4925,-1,1,0,15081,0,10,131072,2,236713,0,63428,0,0,0,0
Achever les suites de quêtes de l’île de Brume-Sang listées ci-dessous.,Quêtes de Brume-Sang,,4926,-1,1,0,15081,0,10,131072,8,236721,0,63307,0,0,0,0
Achever les suites de quêtes d’Azshara listées ci-dessous.,Quêtes d'Azshara,,4927,-1,0,0,15081,0,10,131072,6,236714,0,63289,0,0,0,0
Achever les suites de quêtes de Sombrivage listées ci-dessous.,Quêtes de Sombrivage,,4928,-1,1,0,15081,0,10,131072,10,236739,0,63398,0,0,0,0
Achever les suites de quêtes du marécage d’Âprefange listées ci-dessous.,Quêtes du marécage d'Âprefange,,4929,-1,1,0,15081,0,10,131072,14,236758,0,63661,0,0,0,0
Achever les suites de quêtes de Désolace listées ci-dessous.,Quêtes de Désolace,,4930,-1,-1,0,15081,0,10,131072,11,236742,0,65139,0,0,0,0
Achever les suites de quêtes de Gangrebois listées ci-dessous.,Quêtes de Gangrebois,,4931,-1,-1,0,15081,0,10,131072,17,236763,0,63333,0,0,0,0
Achever les suites de quêtes de Féralas listées ci-dessous.,Quêtes de Féralas,,4932,-1,1,0,15081,0,10,131072,20,236764,0,63603,0,0,0,0
Achever les suites de quêtes des Tarides du Nord listées ci-dessous.,Quêtes des Tarides du Nord,,4933,-1,0,0,15081,0,10,131072,23,236717,0,63383,0,0,0,0
Achever les suites de quêtes de Silithus listées ci-dessous.,Quêtes de Silithus,,4934,-1,-1,0,15081,0,10,131072,26,236829,0,63327,0,0,0,0
Achever les suites de quêtes de Tanaris listées ci-dessous.,Quêtes de Tanaris,,4935,-1,-1,0,15081,0,10,131072,36,236846,0,63405,0,0,0,0
Achever les suites de quêtes des Serres-Rocheuses listées ci-dessous.,Quêtes des Serres-Rocheuses,,4936,-1,1,0,15081,0,10,131072,28,236831,0,63469,0,0,0,0
Achever les suites de quêtes des Tarides du Sud listées ci-dessous.,Quêtes des Tarides du Sud,,4937,-1,1,0,15081,0,10,131072,32,236405,0,63493,0,0,0,0
Achever les suites de quêtes des Mille pointes listées ci-dessous.,Quêtes des Mille pointes,,4938,-1,-1,0,15081,0,10,131072,37,236848,0,63589,0,0,0,0
Achever les suites de quêtes du cratère d’Un’Goro listées ci-dessous.,Quêtes du cratère d'Un'Goro,,4939,-1,-1,0,15081,0,10,131072,40,236850,0,63419,0,0,0,0
Achever les suites de quêtes de Berceau-de-l’Hiver listées ci-dessous.,Quêtes du Berceau-de-l'Hiver,,4940,-1,-1,0,15081,0,10,131072,42,236854,0,63368,0,0,0,0
Atteindre le niveau de guilde 5.,Niveau de guilde 5,,4943,-1,-1,0,15093,0,0,20480,1,464609,0,0,0,0,0,0
Atteindre le niveau de guilde 10.,Niveau de guilde 10,,4944,-1,-1,4943,15093,0,0,20480,2,464605,0,0,0,0,0,0
Atteindre le niveau de guilde 15.,Niveau de guilde 15,,4945,-1,-1,4944,15093,0,0,20480,3,464606,0,0,0,0,0,0
Atteindre le niveau de guilde 20.,Niveau de guilde 20,,4946,-1,-1,4945,15093,0,0,20480,4,464607,0,0,0,0,0,0
Achever 100 000 quêtes.,Ça en fait des quêtes à lire,,4947,-1,-1,5239,15077,0,10,28672,3,464068,0,19014,0,0,0,0
Ramasser 200 000 pièces d'or sur des créatures.,Économies pour les jours de vache maigre,,4948,-1,-1,5201,15088,0,10,28672,5,133787,0,19846,0,0,0,0
Acheter les huit onglets de la banque de guilde.,Coffre-fort de guilde,,4949,-1,-1,5196,15088,0,10,28672,7,413587,0,13146,0,0,0,0
Accomplir les hauts faits dans les donjons classiques listés ci-dessous en groupe de guilde.,Maître des vieux donjons en guilde,,4950,-1,-1,0,15079,0,10,28672,1,135958,0,18373,0,0,0,0
Obtenir le titre de compétiteur pour toutes les classes listées ci-dessous.,Guilde de compétiteurs,,4952,-1,-1,0,15091,0,10,94208,4,236540,0,17546,0,0,0,0
Obtenir une cote de 2200 en arène avec une équipe composée uniquement de membres de la même guilde.,Ne vous êtes-vous pas assez divertis ?,,4955,-1,-1,0,15093,1,0,61440,54,457927,0,0,0,0,0,0
Achever 5 quêtes de donjon.,5 quêtes de donjon achevées,,4956,-1,-1,0,96,0,10,128,26,236668,0,17558,0,0,0,0
Achever 20 quêtes de donjon.,20 quêtes de donjon achevées,,4957,-1,-1,4956,96,0,10,128,27,236670,0,13917,0,0,0,0
"Achever les quêtes de l'arène de Sang, de l'amphithéâtre de l'Angoisse et du Creuset du carnage.",La première règle de l'arène de Sang est qu'il est interdit de parler de l'arène de Sang,,4958,-1,-1,1576,96,0,10,131072,30,132334,0,18247,0,0,0,0
"Achever les quêtes de joute du mont Hyjal, y compris « Qui vole sur un œuf… ».",Attention au ptérodactyle « imbattable ? »,,4959,-1,-1,0,15070,0,10,131072,16,135128,0,17619,0,0,0,0
"Terminer les quêtes du Creuset du carnage dans les hautes-terres du Crépuscule, y compris « Le Creuset du carnage : la terreur du Crépuscule ! »",Troisième manche. Aux armes !,,4960,-1,-1,0,15070,0,10,131072,29,133345,0,15038,0,0,0,0
"Achever les quêtes d'Harrison Jones et du coffre des merveilles en Uldum, y compris « Harrison Jones et le temple d'Uldum ».","Dans un millier d'années, vous aussi peut-être vous vaudrez quelque chose",,4961,-1,-1,0,15070,0,10,131072,27,133152,0,19216,0,0,0,0
Vaincre le requin-baleine en Vashj'ir (malgré ou parce qu'il ne rapporte aucun butin).,Du cœur de l’enfer je te frappe,,4975,-1,-1,0,15069,0,10,0,7,237311,0,15533,0,0,0,0
Achever les suites de quêtes d’Orneval listées ci-dessous.,Quêtes d'Orneval,,4976,-1,0,0,15081,0,10,131072,4,236713,0,63429,0,0,0,0
Achever les suites de quêtes du marécage d’Âprefange listées ci-dessous.,Quêtes du marécage d'Âprefange,,4978,-1,0,0,15081,0,10,131072,16,236758,0,63662,0,0,0,0
Achever les suites de quêtes de Féralas listées ci-dessous.,Quêtes de Féralas,,4979,-1,0,0,15081,0,10,131072,21,236764,0,63604,0,0,0,0
Achever les suites de quêtes des Serres-Rocheuses listées ci-dessous.,Quêtes des Serres-Rocheuses,,4980,-1,0,0,15081,0,10,131072,30,236831,0,63470,0,0,0,0
Achever les suites de quêtes des Tarides du Sud listées ci-dessous.,Quêtes des Tarides du Sud,,4981,-1,0,0,15081,0,10,131072,34,236405,0,63494,0,0,0,0
Achever les suites de quêtes de Vash’jir listées ci-dessous.,Plongée en Vashj'ir,,4982,-1,0,0,15070,0,10,131072,4,409605,0,18927,0,0,0,0
Vaincre les boss de la descente de l'Aile noire en groupe de guilde.,Virée en guilde dans la descente de l'Aile noire,,4985,669,-1,0,15087,0,10,53248,1,254649,0,17228,0,0,0,0
Vaincre les boss du bastion du Crépuscule en groupe de guilde.,Virée en guilde au bastion du Crépuscule,,4986,671,-1,0,15087,0,10,53248,3,236695,0,17236,0,0,0,0
Vaincre les boss du Trône des quatre vents en groupe de guilde.,Virée en guilde au Trône des quatre vents,,4987,754,-1,0,15087,0,10,53248,2,254501,0,15825,0,0,0,0
Accomplir les hauts faits de raids de Cataclysm listés ci-dessous en groupe de guilde.,Gloire à l'écumeur de raids de Cataclysm en guilde,Monture : phénix sombre,4988,-1,-1,0,15079,0,10,28672,9,255346,0,17998,0,0,0,0
Atteindre le niveau maximum avec chacune des classes listées ci-dessous.,La grande classe,Récompense : voile de coopération,4989,-1,-1,0,15088,0,10,28672,11,463852,0,18079,0,0,0,0
Explorer le cap Strangleronce et révéler les zones voilées de la carte du monde.,Exploration du cap Strangleronce,,4995,-1,-1,0,14777,0,10,2228224,16,236844,0,15257,0,0,0,0
Explorer les Tarides et révéler les zones voilées de la carte du monde.,Exploration des Tarides du Sud,,4996,-1,-1,0,14778,0,10,2228224,6,236717,0,14586,0,0,0,0
"Être l’heureux propriétaire de Sulfuras, Main de Ragnaros.","Sulfuras, Main de Ragnaros - Guilde",,4997,-1,-1,0,15079,1,10,94208,21,133066,0,16720,0,0,0,0
Premier personnage chaman du royaume à atteindre le niveau 85 avant l’extension Shadowlands.,Chaman/chamane « Prem’s » au niveau 85 sur le royaume (Héritage),,4998,-1,-1,0,81,0,0,2304,67,136012,0,0,0,0,0,0
Première personne du royaume à atteindre le niveau 85 avant l’extension Shadowlands.,« Prem’s » au niveau 85 sur le royaume (Héritage),,4999,-1,-1,0,81,0,0,2304,64,409544,0,0,0,0,0,0
Premier personnage druide du royaume à atteindre le niveau 85 avant l’extension Shadowlands.,Druide/druidesse « Prem’s » au niveau 85 sur le royaume (Héritage),,5000,-1,-1,0,81,0,0,2304,70,132136,0,0,0,0,0,0
Premier personnage paladin du royaume à atteindre le niveau 85 avant l’extension Shadowlands.,Paladin/paladine « Prem’s » au niveau 85 sur le royaume (Héritage),,5001,-1,-1,0,81,0,0,2304,73,132325,0,0,0,0,0,0
Premier personnage prêtre du royaume à atteindre le niveau 85 avant l’extension Shadowlands.,Prêtre/prêtresse « Prem’s » au niveau 85 sur le royaume (Héritage),,5002,-1,-1,0,81,0,0,2304,76,135167,0,0,0,0,0,0
