ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
32375,Ji Kun (10H),32374,1,0,23035,0,2
32376,Morts de Ji Kun (25H),0,0,4,0,0,0
32377,Ji Kun (25H),32376,1,0,23037,0,2
32378,Morts de Durumu (RdR),0,0,4,0,0,0
32379,Durumu (RdR),32378,1,0,23038,0,2
32380,Morts de Durumu (10N),0,0,4,0,0,0
32381,Durumu (10N),32380,1,0,23039,0,2
32382,Morts de Durumu (25N),0,0,4,0,0,0
32383,Durumu (25N),32382,1,0,23040,0,2
32384,Morts de Durumu (10H),0,0,4,0,0,0
32385,Durumu (10H),32384,1,0,23041,0,2
32386,Morts de Durumu (25H),0,0,4,0,0,0
32387,Durumu (25H),32386,1,0,23042,0,2
32388,Morts de Primordius (RdR),0,0,4,0,0,0
32389,Primordius (RdR),32388,1,0,23043,0,2
32390,Morts de Primordius (10N),0,0,4,0,0,0
32391,Primordius (10N),32390,1,0,23044,0,2
32392,Morts de Primordius (25N),0,0,4,0,0,0
32393,Primordius (25N),32392,1,0,23045,0,2
32394,Morts de Primordius (10H),0,0,4,0,0,0
32395,Primordius (10H),32394,1,0,23046,0,2
32396,Morts de Primordius (25H),0,0,4,0,0,0
32397,Primordius (25H),32396,1,0,23047,0,2
32398,Morts du sombre animus (RdR),0,0,4,0,0,0
32399,Sombre animus (RdR),32398,1,0,23048,0,2
32400,Morts du sombre animus (10N),0,0,4,0,0,0
32401,Sombre animus (10N),32400,1,0,23049,0,2
32402,Morts du sombre animus (25H),0,0,4,0,0,0
32403,Sombre animus (25H),32402,1,0,23050,0,2
32404,Morts du sombre animus (10H),0,0,4,0,0,0
32405,Sombre animus (10H),32404,1,0,23051,0,2
32406,Morts du sombre animus (25H),0,0,4,0,0,0
32407,Sombre animus (25H),32406,1,0,23052,0,2
32408,Morts de Qwon de fer (RdR),0,0,4,0,0,0
32409,Qwon de fer (RdR),32408,1,0,23053,0,2
32410,Morts de Qwon de fer (10N),0,0,4,0,0,0
32411,Qwon de fer (10N),32410,1,0,23054,0,2
32412,Morts de Qwon de fer (25N),0,0,4,0,0,0
32413,Qwon de fer (25N),32412,1,0,23055,0,2
32414,Morts de Qwon de fer (10H),0,0,4,0,0,0
32415,Qwon de fer (10H),32414,1,0,23056,0,2
32416,Morts de Qwon de fer (25H),0,0,4,0,0,0
32417,Qwon de fer (25H),32416,1,0,23057,0,2
32418,Morts des Concubines jumelles (RdR),0,0,4,0,0,0
32419,Concubines jumelles (RdR),32418,1,0,23058,0,2
32420,Morts des Concubines jumelles (10H),0,0,4,0,0,0
32421,Concubines jumelles (10H),32420,1,0,23059,0,2
32422,Morts des Concubines jumelles (25N),0,0,4,0,0,0
32423,Concubines jumelles (25N),32422,1,0,23060,0,2
32424,Morts des Concubines jumelles (10H),0,0,4,0,0,0
32425,Concubines jumelles (10H),32424,1,0,23061,0,2
32426,Morts des Concubines jumelles (25H),0,0,4,0,0,0
32427,Concubines jumelles (25H),32426,1,0,23062,0,2
32428,Morts de Lei Shen (RdR),0,0,4,0,0,0
32429,Lei Shen (RdR),32428,1,0,23063,0,2
32430,Morts de Lei Shen (10N),0,0,4,0,0,0
32431,Lei Shen (10N),32430,1,0,23064,0,2
32432,Morts de Lei Shen (25N),0,0,4,0,0,0
32433,Lei Shen (25N),32432,1,0,23065,0,2
32434,Morts de Lei Shen (10H),0,0,4,0,0,0
32435,Lei Shen (10H),32434,1,0,23066,0,2
32436,Morts de Lei Shen (25H),0,0,4,0,0,0
32437,Lei Shen (25H),32436,1,0,23067,0,2
32438,Morts de Ra Den (10H),0,0,4,0,0,0
32439,Ra Den (10H),32438,1,0,23068,0,2
32440,Morts de Ra Den (25H),0,0,4,0,0,0
32441,Ra Den (25H),32440,1,0,23069,0,2
32442,Virée en guilde chez Lei Shen : mode héroïque,0,0,4,0,0,0
32443,,32442,1,0,23070,0,2
32444,Scenario - 5.3 - Heart - Finished,0,0,4,0,0,0
32445,Terminer le scénario,32444,0,0,23071,0,0
32448,Scenario - 5.3 - Gnomes - Finished,0,0,4,0,0,0
32449,Terminer le scénario,32448,0,0,23071,0,0
32458,Virée en guilde au Trône du tonnerre,0,0,4,0,0,0
32459,Jin’rokh le Briseur,32458,1,0,23072,0,0
32460,Horridon,32458,1,0,23073,1,0
32461,Conseil des anciens,32458,1,0,23074,2,0
32462,Tortos,32458,1,0,23075,3,0
32463,Megaera,32458,1,0,23076,4,0
32464,Ji Kun,32458,1,0,23077,5,0
32466,Durumu l’Oublié,32458,1,0,23078,6,0
32467,Primordius,32458,1,0,23079,7,0
32468,Sombre animus,32458,1,0,23080,8,0
32469,Qwon de fer,32458,1,0,23081,9,0
32470,Concubines jumelles,32458,1,0,23082,10,0
32471,Lei Shen,32458,1,0,23083,11,0
32472,Ra Den « Prem’s » du royaume,0,0,4,0,0,0
32473,,32472,1,0,23084,0,2
32474,Virée en guilde chez Ra Den,0,0,4,0,0,0
32475,,32474,1,0,23084,0,2
32476,Du grand art : Ra Den,0,0,4,0,0,0
32477,Ra Den,32476,1,0,23085,0,2
32520,Portail vers Tol Barad,921,0,0,23211,13,0
32521,Portail vers Tol Barad,921,0,0,23212,14,0
32522,Portail vers Tol Barad,10377,0,0,23211,13,0
32523,Portail vers Tol Barad,10377,0,0,23212,14,0
32524,Braise-Profonde - Étape 1,0,0,4,0,0,0
32525,Pénétrez dans la chambre principale,32524,1,0,23213,0,0
32526,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Shado-Pan Assault - Honored,0,0,4,0,0,0
32527,,32526,9000,0,22928,0,2
32528,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Shado-Pan Assault - Revered,0,0,4,0,0,0
32529,,32528,21000,0,22928,0,2
32530,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Shado-Pan Assault - Friendly,0,0,4,0,0,0
32531,,32530,3000,0,22928,0,2
32532,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Kirin Tor Offensive - Friendly,0,0,4,0,0,0
32533,,32532,3000,0,22926,0,2
32534,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Kirin Tor Offensive - Honored,0,0,4,0,0,0
32535,,32534,9000,0,22926,0,2
32536,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Kirin Tor Offensive - Revered,0,0,4,0,0,0
32537,,32536,21000,0,22926,0,2
32538,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Sunreaver Onslaught - Friendly,0,0,4,0,0,0
32539,,32538,3000,0,22927,0,2
32540,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Sunreaver Onslaught - Honored,0,0,4,0,0,0
32541,,32540,9000,0,22927,0,2
32542,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Sunreaver Onslaught - Revered,0,0,4,0,0,0
32543,,32542,12000,0,22927,0,2
32544,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Sunreaver Onslaught - Commendation,0,0,4,0,0,0
32545,,32544,1,0,23006,0,2
32546,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Kirin Tor Offensive - Commendation,0,0,4,0,0,0
32547,,32546,1,0,22982,0,2
32548,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Shado-Pan Assault - Commendation,0,0,4,0,0,0
32549,,32548,1,0,22983,0,2
32550,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Loot Room - Entered,0,0,4,0,0,0
32551,,32550,1,0,23214,0,2
32552,Quests - Pandaria - Isle of Thunder [Stat Tracking] - Loot Room - Success,0,0,4,0,0,0
32553,,32552,1,0,22980,0,2
32554,"Cast ""Teleport to Graveyard"" (140072)",0,0,4,0,0,0
32555,,32554,0,0,23215,0,0
32556,Vaincre les troupes ennemies,32524,1,0,23216,1,0
32557,Moine,18689,1,0,23217,4,0
32558,Moine,20352,1,0,23218,4,0
32559,Moine,20008,1,0,23219,4,0
32560,Moine,17546,1,0,23220,4,0
32561,Jin’rokh (normal) - Suivi,0,0,4,0,0,0
32562,Jin’rokh,32561,0,0,23221,0,2
32563,Horridon (normal) - Suivi,0,0,4,0,0,0
32564,Horridon,32563,1,0,23222,0,2
32565,Conseil des anciens (normal) - Suivi,0,0,4,0,0,0
32566,Conseil des anciens,32565,1,0,23223,0,2
32567,Tortos (normal) - Suivi,0,0,4,0,0,0
32568,Tortos,32567,1,0,23224,0,2
32569,Megaera (normal) - Suivi,0,0,4,0,0,0
32570,Megaera,32569,1,0,23225,0,2
32571,Ji Kun (normal) - Suivi,0,0,4,0,0,0
32572,Ji Kun,32571,1,0,23226,0,2
32573,Durumu (normal) - Suivi,0,0,4,0,0,0
32574,Durumu,32573,1,0,23227,0,2
32575,Primordius (normal) - Suivi,0,0,4,0,0,0
32576,Primordius,32575,1,0,23228,0,2
32577,Sombre animus (normal) - Suivi,0,0,4,0,0,0
32578,Sombre animus,32577,1,0,23229,0,2
32579,Qwon de fer (normal) - Suivi,0,0,4,0,0,0
32580,Qwon de fer,32579,1,0,23230,0,2
32581,Concubines jumelles (normal) - Suivi,0,0,4,0,0,0
32582,Concubines jumelles,32581,1,0,23231,0,2
32583,Lei Shen (normal) - Suivi,0,0,4,0,0,0
32584,,32583,1,0,23232,0,2
32588,Braise-Profonde - Étape 2,0,0,4,0,0,0
32589,Braise-Profonde - Étape 3,0,0,4,0,0,0
32590,Braise-Profonde - Étape 4,0,0,4,0,0,0
32591,Braise-Profonde - Étape 5,0,0,4,0,0,0
32592,Scenario - 5.3 - Heart - Speak with Gearslip,0,0,4,0,0,0
32593,Parler à Geignard Glissécrou,32592,0,0,23071,0,0
32594,Scenario - 5.3 - Heart - Elemental Lord Slain,0,0,4,0,0,0
32595,Urtharges tué,32594,1,0,23236,0,0
32596,Scenario - 5.3 - Heart - Artifact Collection,0,0,4,0,0,0
32597,Artéfacts collectés,32596,50,0,23253,0,0
32598,Scenario - Heart - Break Down the Wall,0,0,4,0,0,0
32599,Détruire le mur,32598,0,0,23238,0,0
32600,Scenario - Heart - Kill the Corruption of Life,0,0,4,0,0,0
32601,Corruption de vie tuée,32600,1,0,23239,0,0
32602,Morts de Nalak,0,0,4,0,0,0
32603,,32602,1,0,22643,0,2
32604,Morts d’Oondasta,0,0,4,0,0,0
32605,,32604,1,0,22819,0,2
32606,,32635,1,0,20407,0,2
32607,,22489,1,0,23242,1,2
32608,,31279,1,0,23243,1,2
32609,,32633,1,0,20391,0,2
32610,,32631,1,0,20368,0,2
32611,,22473,1,0,23244,1,2
32612,,31263,1,0,23245,1,2
32613,,22449,1,0,23246,1,2
32614,,31146,1,0,23247,1,2
32615,Monastère de Tian,21345,1,8,0,6,8208
32616,Monastère de Tian,32615,1,0,23248,1,0
32617,Monastère de Tian,10664,1,8,0,7,8208
32618,Monastère de Tian,32617,1,0,23248,1,0
32619,Gladiateur malveillant,10561,0,0,22938,7,2
32620,Gladiateur malveillant,14311,0,0,22938,8,2
32621,Gladiateur malveillant,12737,0,0,22938,9,2
32622,Gladiateur malveillant,12725,0,0,22938,10,2
32623,Scenario - Shimmer: 01 Mountaineers,0,0,4,0,0,0
32624,Montagnards contactés,32623,1,0,23249,0,0
32631,Will Normal Fos (DO NOT LOCALIZE),23098,1,8,0,0,2
32632,,23098,1,0,23250,1,2
32633,Shek'zeer Normal FoS (DO NOT LOCALIZE),32257,1,8,0,0,2
32634,,32257,1,0,23250,1,2
32635,Sha of Fear Normal FoS (DO NOT LOCALIZE),32260,1,8,0,0,2
32636,,32260,1,0,23250,1,2
32637,Scenario - Heart - Boss Kill,0,0,4,0,0,0
32638,Echo d’Y’Shaarj détruit,32637,1,0,23251,0,0
32639,Combats de mascottes gagnés avec les 3 mascottes au niveau 25.,0,0,4,0,0,0
32640,Examiner les œufs de proto-drake,32588,1,0,23254,0,0
32641,Examiner les caisses de ravitaillement,32588,1,0,23255,1,0
32642,Examiner les artéfacts de Pandarie,32588,1,0,23256,2,0
32643,Combats de mascottes de niveau maximum gagnés,32639,0,0,23257,0,0
32644,Scenario - Shimmer: 02 Scout Stonebeard,0,0,4,0,0,0
32647,Barbe-de-Pierre libéré,32644,1,0,23260,0,0
32648,Scenario - Shimmer: 03 Scout Boldbrew,0,0,4,0,0,0
32649,Bièrafeu sauvée,32648,1,0,23261,0,0
32650,Scenario - Shimmer: 04 Scout Forgefellow,0,0,4,0,0,0
32651,Forgepair sauvé,32650,1,0,23262,0,0
32652,Scenario - Shimmer: 05 Elemental Spirit,0,0,4,0,0,0
32653,Esprit élémentaire tué,32652,1,0,23263,0,0
32654,Scenario - Shimmer: 06 Victory or Death,0,0,4,0,0,0
32655,Hekima le Sage tué,32654,1,0,23264,0,0
32656,Village Crins-de-Givre capturé,32654,1,0,23265,1,0
32657,Scénario Bataille en haute mer - Voler des explosifs,0,0,4,0,0,0
32658,Explosifs obtenus,32657,3,0,22261,0,0
32673,Insigne de la Horde,3435,1,0,23273,54,2
32675,Insigne de la Horde,3435,1,0,23274,55,2
32677,Insigne de la Horde,3435,1,0,23272,56,2
32680,Insigne de la Horde,3435,1,0,23269,57,2
32682,Insigne de la Horde,3435,1,0,23270,58,2
32684,Insigne de la Horde,3435,1,0,23271,44,2
32686,Insigne de la Horde,3435,1,0,23286,45,2
32688,Insigne de la Horde,3435,1,0,23284,46,2
32690,Insigne de la Horde,3435,1,0,23285,47,2
32692,Insigne de la Horde,3435,1,0,23282,48,2
32695,Insigne de la Horde,3435,1,0,23283,49,2
32696,Insigne de la Horde,3435,1,0,23281,50,2
32697,Insigne de la Horde,3435,1,0,23277,51,2
32699,Insigne de la Horde,3435,1,0,23276,52,2
32701,Insigne de la Horde,3435,1,0,23275,53,2
32703,Insigne de l’Alliance,6492,1,0,23291,44,2
32704,Insigne de l’Alliance,6492,1,0,23295,45,2
32705,Insigne de l’Alliance,6492,1,0,23296,46,2
32706,Insigne de l’Alliance,6492,1,0,23293,47,2
32707,Insigne de l’Alliance,6492,1,0,23294,48,2
32708,Insigne de l’Alliance,6492,1,0,23292,49,2
32709,Insigne de l’Alliance,6492,1,0,23297,50,2
32710,Insigne de l’Alliance,6492,1,0,23298,51,2
32711,Insigne de l’Alliance,6492,1,0,23299,52,2
32712,Insigne de l’Alliance,6492,1,0,23302,53,2
32713,Insigne de l’Alliance,6492,1,0,23300,54,2
32714,Insigne de l’Alliance,6492,1,0,23301,55,2
32715,Insigne de l’Alliance,6492,1,0,23303,56,2
32716,Insigne de l’Alliance,6492,1,0,23304,57,2
32717,Insigne de l’Alliance,6492,1,0,23305,58,2
32718,Combats de mascottes en JcJ gagnés avec les 3 mascottes au niveau 25.,0,0,4,0,0,0
32719,Combats JcJ de mascottes de niveau maximum gagnés,32718,0,0,23306,0,0
32720,Boulets de canon livrés,32589,3,0,23307,1,0
32721,Poney gonflable livré,32589,1,0,23308,3,0
32722,Jaune d’œuf livré,32589,1,0,23309,4,0
32723,Batteries livrées,32589,2,0,23310,2,0
32724,Brigade gob défendue,32590,1,0,23311,0,0
32725,S’enfuir du Noyau de Braise-Profonde,32591,1,0,23312,0,0
32726,Retrouver Rustine et Tocant,32589,1,0,23313,0,0
32727,"Have the spell ""Lorewalker Cho Summons (141738)"" Cast on you.",0,0,4,0,0,2
32728,,32727,1,0,23314,0,0
32743,Scenario - Shimmer - Bonus Objective,0,0,4,0,0,0
32744,Secourir tous les éclaireurs et interrompre l’orage invoqué (chronométré),32743,1,0,23319,0,0
32745,Nombre de fois mangé par le gastéropode,0,0,4,0,0,0
32746,Mangé par un gastéropode,32745,1,0,23320,0,2
32747,Collectionner toutes les mascottes de combat de Burning Crusade,0,0,4,0,0,0
32748,P’tit méchant loup,32747,1,0,23321,0,0
32749,Gardien de ménagerie,32747,1,0,23322,1,0
32750,Abyssal du Néantespace,32747,1,0,23323,2,0
32751,Diablotin diabolique,32747,1,0,23324,3,0
32752,Capitaine des flots,32747,1,0,23325,4,0
32753,Ondulin souillé,32747,1,0,23326,5,0
32754,Traqueur de Glissecroc,32747,1,0,23327,6,0
32755,Saccageur de poche,32747,1,0,23328,7,0
32756,Implorateur du Vide inférieur,32747,1,0,23329,8,0
32757,Jeune faucon-phénix,32747,1,0,23330,9,0
32761,Dresseur de mascottes impitoyable,0,0,4,0,0,0
32762,Combats JcJ de mascottes gagnés,32761,10,0,23306,0,1
32763,Dresseur de mascottes vengeur,0,0,4,0,0,0
32764,Combats JcJ de mascottes gagnés,32763,50,0,23306,0,1
32765,Dresseur de mascottes brutal,0,0,4,0,0,0
32766,Combats JcJ de mascottes gagnés,32765,250,0,23306,0,1
32767,Dresseur de mascottes fatal,0,0,4,0,0,0
32768,Combats JcJ de mascottes gagnés,32767,1000,0,23306,0,1
32770,Obtenir 200 montures. (A),0,0,4,0,0,0
32771,Obtenir 200 montures,32770,200,0,4787,0,1
32772,Obtenir 200 montures. (H),0,0,4,0,0,0
32773,Obtenir 200 montures,32772,200,0,4787,0,1
32774,Repoussez la section d’abordage de l’Alliance,0,0,4,0,0,0
32775,Repoussez la section d’abordage de l’Alliance,32774,0,0,23334,0,0
32776,Scénario Bataille en haute mer - Voler des explosifs (Horde),0,0,4,0,0,0
32777,Explosifs obtenus,32776,3,0,22261,0,0
32778,Scénario Bataille en haute mer - Détruire le bateau de l’Alliance,0,0,4,0,0,0
32779,Explosifs préparés,32778,3,0,22262,0,0
32780,Bateau de l’Alliance détruit,32778,1,0,22258,1,0
32781,Vaincre l’amiral Hodgson,0,0,4,0,0,0
32782,Vaincre l’amiral Hodgson,32781,1,0,23336,0,0
32783,Durotar 5.3 - Alliance - Aider la Rébellion sombrelance de Vol’jin,0,0,4,0,0,0
32784,Champ de bataille : les Tarides (hebdomadaire),32783,1,0,23337,3,0
32785,Durotar 5.3 - Horde - Aider la Rébellion sombrelance de Vol’jin,0,0,4,0,0,0
32786,Champ de bataille : les Tarides (hebdomadaire),32785,1,0,23338,3,0
32787,Tuer n’importe quel PNJ,0,0,4,0,0,0
32788,,32787,1,0,4944,0,0
32789,Obtenir 25 cumuls de l’affaiblissement du jet d’eau,0,0,4,0,0,0
32790,,32789,1,0,23339,0,0
32791,Scénario Bataille en haute mer - Objectifs bonus,0,0,4,0,0,0
32792,Vaincre l’amiral Hagman (chronométré),32791,1,0,23340,0,0
32793,Vaincre Borokhula le Destructeur en mode héroïque,0,0,4,0,0,0
32794,Vaincre Borokhula le Destructeur,32793,1,0,23341,0,0
32795,Scenario - Ancient Mogu Crypt - Kill Boss (Heroic),0,0,4,0,0,0
32796,,32795,1,0,23342,0,2
32797,Terminer le scénario : Du sang dans la neige (héroïque),0,0,4,0,0,0
32798,,32797,1,0,23345,0,2
32799,Braise-Profonde - Objectifs bonus,0,0,4,0,0,0
32800,Brigade gob défendue (chronométré),32799,1,0,23343,0,0
32802,Vaincre l’amiral Hagman,0,0,4,0,0,0
32803,Tuer l’Amiral Hagman,32802,0,0,22263,0,2
32804,Vaincre l’amiral Hodgson,0,0,4,0,0,0
32805,Tuer l’Amiral Hodgson,32804,0,0,23336,0,2
32807,Scenario - Greenstone - Speedy Rescue,0,4,4,0,0,0
32815,Terminer le scénario : Du sang dans la neige,0,0,4,0,0,0
32816,,32815,1,0,23347,0,2
32817,Rapporter les tonneaux en moins de 5 minutes.,32807,0,0,23348,0,0
32818,Scenario - Brewing - Bonus Objective,0,0,4,0,0,0
32820,Borokhula tué (chronométré),32818,1,0,23350,0,0
32821,Scenario - Crypt - Bonus Objective,0,0,4,0,0,0
32822,Abomination de colère tuée (chronométré),32821,1,0,23351,0,0
32825,Scenario - Heart - Complete Scenario,0,0,4,0,0,0
32826,,32825,1,0,23251,0,2
32827,Scenario - Heart - Complete Scenario (Heroic),0,0,4,0,0,0
32828,,32827,1,0,23354,0,2
32829,Scenario - Heart - Super Combo,0,0,4,0,0,0
32830,,32829,1,0,23355,0,2
32831,Scenario - Heart - Bonus Objectives,0,0,4,0,0,0
32833,Echo d’Y’Shaarj détruit (chronométré),32831,1,0,23357,0,0
32857,Scénario Bataille en haute mer - Objectifs bonus (Horde),0,0,4,0,0,0
32858,Vaincre l’amiral Hodgson (chronométré),32857,1,0,23370,0,0
32869,Terminer les quêtes de la Rébellion sombrelance.,0,0,4,0,0,2
32870,,32869,0,0,23361,0,2
32871,Legendaire 5.0 Chapitre V,0,0,4,0,0,0
32872,Achever la quête : Le jugement du prince noir,32871,0,0,21877,1,16
32873,Tuer le surveillant Elaglo,0,0,4,0,0,0
32874,,32873,1,0,23363,0,2
32875,Tuer le surveillant Elaglo en mode héroïque,0,0,4,0,0,0
32876,,32875,1,0,23364,0,2
32877,Aucun membre de la Brigade gob n’a subi de dégâts.,0,0,4,0,0,0
32878,Aucun membre de la Brigade gob n’a subi de dégâts.,32877,1,0,23365,0,0
32879,Scenario - Shimmer - Achievement #1 (Heed the Weed),0,0,4,0,0,0
32880,Scenario - Shimmer - Achievement #2 (Hekima's Heal-Halter),0,0,4,0,0,0
32881,Toutes les chatoyantes trouvées,32879,1,0,23366,0,2
32882,,32880,1,0,23367,0,2
32883,Gagner dans la gorge de Vent-Caverneux.,0,1,8,0,0,8192
32884,Gagner dans la gorge de Vent-Caverneux.,32883,1,0,23368,0,2
32885,Obtenir 100 victoires dans la Gorge de Vent-Caverneux,0,100,5,0,0,8193
32886,Obtenir 100 victoires dans la Gorge de Vent-Caverneux,32885,100,0,23368,0,1
32887,Gagner dans la gorge de Vent-Caverneux par 1600 à 0.,0,1,8,0,0,0
32888,Grand chelem dans la gorge de Vent-Caverneux,32887,1,0,23369,0,2
32889,Atteindre le rang 9 au Bar-Tabasse de Bizmo (saison 1),0,0,4,0,0,0
32890,Atteindre le rang 9 au Bar-Tabasse de Bizmo,32889,8000,0,22550,0,2
32891,Atteindre le rang 10 au Bar-Tabasse de Bizmo (saison 1),0,0,4,0,0,0
32892,Atteindre le rang 10 au Bar-Tabasse de Bizmo,32891,9000,0,22550,0,2
32893,Atteindre le rang 9 à l’arène de Castagn’ar (saison 1),0,0,4,0,0,0
32894,Atteindre le rang 9 à l’arène de Castagn’ar,32893,8000,0,22551,0,2
32895,Atteindre le rang 10 à l’arène de Castagn’ar (saison 1),0,0,4,0,0,0
32896,Atteindre le rang 10 à l’arène de Castagn’ar,32895,9000,0,22551,0,2
32897,Haut fait - Bastonneurs - Construction de deck (A),0,0,4,0,0,0
32898,Pépé Rouspéteur,32897,1,0,23371,0,0
32899,Ty’thar,32897,1,0,23372,1,0
32900,Maître Boum Boum,32897,1,0,23373,2,0
32901,Trancherictus,32897,1,0,23374,3,0
32902,Floc,32897,1,0,23375,4,0
32903,Méca-Bruce,32897,1,0,23376,5,0
32904,Givré et Frappé,32897,1,0,23377,6,0
32905,Bling-o-tron 3000,32897,1,0,23378,7,0
32906,Ro-Shambo,32897,1,0,23379,8,0
32907,La belle dame et l’ours,32897,1,0,23380,9,0
32908,Héros aveugle,32897,1,0,23381,11,0
32909,Mingus Diggs,32897,1,0,23382,10,0
32910,Haut fait - Bastonneurs - Une riche collection (A) (saison 1),0,0,4,0,0,0
32911,Pépé Rouspéteur,33166,1,0,23383,0,0
32912,La belle dame et l’ours,33182,1,0,23384,0,0
32913,Maître Boum Boum,33170,1,0,23385,0,0
32914,Trancherictus,33172,1,0,23386,0,0
32915,Floc,33174,1,0,23387,0,0
32916,Méca-Bruce,33176,1,0,23388,0,0
32917,Givré et Frappé,33178,1,0,23389,0,0
32918,Bling-o-tron 3000,33180,1,0,23390,0,0
32919,Mingus Diggs,33186,1,0,23391,0,0
32920,Héros aveugle,33188,1,0,23392,0,0
32921,Ro-Shambo,33184,1,0,23393,0,0
32922,Ty’thar,33168,1,0,23394,0,0
32923,Haut fait - Bastonneurs - Construction de deck (H),0,0,4,0,0,0
32924,Pépé Rouspéteur,32923,1,0,23371,0,0
32925,Ty’thar,32923,1,0,23372,1,0
32926,Maître Boum Boum,32923,1,0,23373,2,0
32927,Trancherictus,32923,1,0,23374,3,0
32928,Floc,32923,1,0,23375,4,0
32929,Méca-Bruce,32923,1,0,23376,5,0
32930,Givré et Frappé,32923,1,0,23377,6,0
32931,Bling-o-tron 3000,32923,1,0,23378,7,0
32932,Ro-Shambo,32923,1,0,23379,8,0
32933,La belle dame et l’ours,32923,1,0,23380,9,0
32934,Mingus Diggs,32923,1,0,23382,10,0
32935,Héros aveugle,32923,1,0,23381,11,0
32936,Haut fait - Bastonneurs - Une riche collection (H) (VIEUX),0,0,4,0,0,0
32937,Pépé Rouspéteur,32936,1,0,23383,0,0
32938,Ty’thar,32936,1,0,23394,1,0
32939,Maître Boum Boum,32936,1,0,23385,2,0
32940,Trancherictus,32936,1,0,23386,3,0
32941,Floc,32936,1,0,23387,4,0
32942,Méca-Bruce,32936,1,0,23388,5,0
32943,Givré et Frappé,32936,1,0,23389,6,0
32944,Bling-o-tron 3000,32936,1,0,23390,7,0
32945,La belle dame et l’ours,32936,1,0,23384,8,0
32946,Ro-Shambo,32936,1,0,23393,9,0
32947,Mingus Diggs,32936,1,0,23391,10,0
32948,Héros aveugle,32936,1,0,23392,11,0
32949,5.3 - Ally Completed Battlefield: Barrens,0,0,4,0,0,0
32950,Achever la quête « Champ de bataille : les Tarides »,32949,0,0,23337,0,0
32951,Obtenir le deckstrier ailé de la promotion du jeu de cartes Hearthstone,0,0,4,0,0,0
32952,,32951,0,0,23395,0,2
32953,Quests - Pandaria - Tillers - Unlocked 3rd Expansion,0,0,4,0,0,0
32954,,32953,0,0,23396,0,2
32955,Scénario Bataille en haute mer - Haut fait touché par aucun tir de canon,0,1,8,0,0,0
32956,Éviter les tirs de canon,32955,1,0,23397,0,2
32957,Éviter les tirs de canon,32955,1,0,23398,1,2
32958,Cliquer sur le parchemin,31010,0,0,23400,1,2
32959,Scenario - Generic - Complete Step 01,0,0,4,0,0,0
32960,Critères remplis,32959,0,0,23402,0,0
32961,Scenario - Generic - Complete Step 02,0,0,4,0,0,0
32962,Critères remplis,32961,0,0,23402,0,0
32963,Scenario - Generic - Complete Step 03,0,0,4,0,0,0
32964,Critères remplis,32963,0,0,23402,0,0
32965,Scenario - Generic - Complete Step 04,0,0,4,0,0,0
32966,Critères remplis,32965,0,0,23402,0,0
32967,Scenario - Generic - Complete Step 05,0,0,4,0,0,0
32968,Critères remplis,32967,0,0,23402,0,0
32969,Scenario - Generic - Complete Step 06,0,0,4,0,0,0
32970,Critères remplis,32969,0,0,23402,0,0
32993,Ordalie - Préparation terminée,0,0,4,0,0,0
32994,Se préparer à l’épreuve,32993,0,0,23413,0,0
32997,Le jour le plus long,0,0,4,0,0,128
32998,Julia Stevens,33086,0,0,23418,0,512
32999,Vieux MacDonald,33086,0,0,23419,1,512
33000,Lindsay,33086,0,0,23420,2,512
33001,Prendre 50 mines dans la gorge de Vent-Caverneux,0,0,4,0,0,0
33002,Attaquer 50 fois une mine dans la gorge de Vent-Caverneux,33001,50,0,23421,0,1
33003,Prendre 50 chariots dans la gorge de Vent-Caverneux,0,0,4,0,0,0
33004,Prendre 50 chariots dans la gorge de Vent-Caverneux,33003,50,0,23422,0,1
33009,Faire une chute de 25 mètres sans mourir dans la gorge de Vent-Caverneux,0,0,4,0,0,0
33010,25 mètres sans mourir dans la gorge de Vent-Caverneux,33009,2500,0,23423,0,2
33011,Tuer un ennemi transportant votre chariot avant qu’il quitte votre base.,0,1,8,0,0,0
33012,Tuer un ennemi transportant votre chariot avant qu’il quitte votre base.,33011,1,0,23525,0,2
33013,"Attaquer et défendre une mine, capturer un chariot et rapporter un chariot",0,0,4,0,0,0
33014,Attaquer 1 mine,33013,1,0,23425,0,0
33015,Défendre 1 mine,33013,1,0,23426,1,0
33016,Capturer un chariot,33013,1,0,23427,2,0
33017,Rapporter 1 chariot,33013,1,0,23428,3,0
33018,Capturer soi-même le chariot 4 fois dans la gorge de Vent-Caverneux.,0,0,4,0,0,0
