ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
199,Frappe lourde,Un coup violent qui frappe les ennemis à portée de mêlée et inflige $s1 points de dégâts.,3,0,0,1,236316
200,Lacération étourdissante,"Se déchaîne sur les adversaires à portée de mêlée, leur inflige $s1 points de dégâts de nature et réduit les dégâts qu’ils ou elles infligent de 50% pendant 1 tour.",4,1,0,8,132105
201,Rage monstrueuse,"Pris de frénésie, frappe les ennemis à portée et inflige $s1 points de dégâts de Nature.",4,0,0,8,136217
202,Mur tourbillonnant,Attire l’attention des ennemis qui se concentrent alors sur le lanceur.,4,2,0,8,136018
203,Vents mordants,Des vents mortels magiques imprégnés d’anima transpercent les ennemis à portée de mêlée et leur infligent $s1 points de dégâts de Nature.,4,0,0,8,136022
204,Déflagration de mort,Frappe la cible ennemie la plus proche qui subit $s1 points de dégâts d’Ombre et inflige des dégâts réduits de 50% pendant 2 tours.,5,2,0,32,460686
205,Poussière d’os,De l’énergie nécromantique est projetée vers l’avant et rend $s1 points de vie aux alliés en première ligne.,3,0,0,8,132097
206,Coup de pied abominable,"S’agit-il d’un pied ? Ou d’un sabot ? Difficile à dire, mais la douleur de ses coups est indéniable. Il inflige $s1 points de dégâts à l’ennemi le plus proche.",3,0,0,1,132368
207,Impulsion farouche,"Se jette sur ses adversaires toutes griffes et crocs dehors, ce qui inflige $s1 points de dégâts aux ennemis se trouvant sur une ligne.",2,0,0,1,132133
208,Rugissement d’intimidation,Pousse un rugissement à glacer le sang qui attire l’attention d’un ennemi aléatoire.,4,2,0,8,132137
209,Ferveur rituelle,"Inspire de grands sacrifices à un allié aléatoire, ce qui augmente ses dégâts de $s1% pendant 1 tour.",2,1,0,32,3528291
210,Vagues mortelles,Émet une onde de magie mortelle qui inflige $s1 points de dégâts d’Ombre aux ennemis.,3,0,0,32,451165
211,Éjection acide,Crache un jet de substance toxique qui inflige $s1 points de dégâts de Nature dans un cône partant de l’ennemi le plus proche.,4,0,0,8,136016
212,Attaque de panique,"Prise de panique, la créature frappe une cible aléatoire et lui inflige $s1 points de dégâts.",4,0,0,1,136147
213,Soin de masse,La créature antique expulse des spores bénéfiques qui rendent $s1 points de vie dans un cône partant de l’allié le plus proche.,3,0,0,8,628135
214,Fouet nécrotique,Libère de l’énergie nécrotique dans un cône partant de l’ennemi le plus proche et inflige $s1 points de dégâts d’Ombre.,2,0,0,32,3528297
215,Poing gélatineux,Frappe avec des poings gigantesques et inflige $s1 points de dégâts de Nature à l’ennemi le plus proche.,5,0,0,8,840404
216,Sifflement menaçant,Pousse un sifflement strident qui persuade ses ennemis de rester à bonne distance. Ne peut être ciblé pendant 2 tours.,5,2,0,32,132103
217,Massacre,Puise dans l’énergie nécrotique pour frapper les ennemis à portée et leur infliger $s1 points de dégâts d’Ombre.,4,0,0,32,3528295
218,Rituel d’os,Fait tournoyer un fourreau protecteur en os. Atténue les dégâts subis de 50% pendant 2 tours.,5,2,0,32,458717
219,Soin nécrotique,"Puise dans la mort pour renforcer son énergie nécrotique, ce qui rend $s1 points de vie à la cible alliée la plus proche et réduit les dégâts subis de 50% pendant 2 tours.",6,2,0,32,3528292
220,Taillade déchaînée,Des griffes meurtrières lacèrent les ennemis à portée de mêlée et leur infligent $s1 points de dégâts.,3,0,0,1,457637
221,Fouir,"S’enfouit dans le sol, ce qui l’empêche d’être ciblé pendant 2 tours.",5,2,0,8,136025
222,Morsure venimeuse,"Plante ses crocs gorgés de poison dans l’ennemi le plus proche et lui inflige $s1 points de dégâts de Nature, puis $s2 supplémentaires pendant 2 tours.",4,2,0,8,136016
223,Vague de mort éternelle,Une magie mortelle redoutable se manifeste dans les plans de la Tourmente et applique à l’ensemble de votre groupe un effet cumulable de dégâts sur la durée.,1,10,0,32,136160
224,Entaille forgée dans l’Antre,Des griffes meurtrières lacèrent les ennemis à portée de mêlée et leur infligent $s1 points de dégâts.,3,0,0,1,132116
225,Bouffée d’angoisse,Libère un nuage de hurlements qui inflige $s1 points de dégâts d’Ombre dans un cône centré sur l’ennemi le plus proche.,2,0,0,32,236302
226,Frappe de l’Antre,Attaque avec sa lance dans un cône centré sur l’ennemi le plus proche et inflige $s1 points de dégâts d’Ombre.,3,0,0,32,3528302
227,Bombardement d’effroi,"Le Geôlier envoie un barrage de missiles à travers Calcis, ce qui inflige à chaque tour à un ennemi aléatoire un montant de dégâts d’Ombre égal à $s1% de ses points de vie.",1,0,0,32,3528302
228,Destruction,"Au bout de 10 tours, une vague de destruction absolue balaie le Tremaculum et inflige $s1 points de dégâts à votre groupe.",10,0,1,32,3528305
229,Rituel antrelige,Une cible alliée aléatoire est protégée par des rites et runes anciens qui réduisent ses dégâts subis de 50% pendant 2 tours.,4,2,0,32,3528305
230,Foi dans la Domination,L’autel de la Domination offre un lieu de recueillement aux antreliges et leur rend $s1 points de vie.,3,1,0,32,3528299
231,Force antrelige,Intimide un ennemi aléatoire qui subit des dégâts augmentés de $s1% pendant 2 tours.,4,2,0,32,3528299
232,Aura de la mort,"Concentre un sentiment d’effroi sur une cible ennemie aléatoire, ce qui réduit ses dégâts infligés de 50% pendant 3 tours.",4,3,0,32,3528300
233,Mâchoires de l’Antre,"Envoie une manifestation de pure fatalité sur l’ennemi le plus proche, ce qui lui inflige $s1 points de dégâts d’Ombre.",3,0,0,32,3528298
234,Puissance de l’angoisse,"Inspire ses alliés par la crainte, ce qui augmente leurs dégâts infligés de $s1% pendant 2 tours.",4,2,0,32,3528299
235,Vengeance des antreliges,"Cible les ennemis à portée et invoque des projectiles d’anima brut de l’Antre, ce qui inflige $s1 points de dégâts d’Ombre.",3,0,0,32,3528302
236,Serviteurs renforcés,"Puise dans l’Antre pour renforcer les cibles alliées, ce qui réduit leurs dégâts subis de 50% pendant 2 tours.",4,2,0,32,3528299
237,Piqué de l’Antre,"Fond sur ses ennemis avec une précision chirurgicale et les attaque en mêlée, ce qui leur inflige $s1 points de dégâts d’Ombre.",4,0,0,32,3528301
238,Bouclier de mort,Attire l’attention des ennemis pendant 2 tours.,4,2,0,8,136051
239,Rayon de fatalité,"Envoie une manifestation de pure fatalité sur les ennemis à portée, ce qui leur inflige $s1 points de dégâts d’Ombre.",5,0,0,32,3528298
240,Lance d’effroi,Déferle sur les rangs ennemis et inflige $s1 points de dégâts d’Ombre aux cibles sur une ligne.,3,0,0,32,135131
241,Pic de douleur,"Une spirale d’anima de l’Antre déferle en direction d’une cible ennemie aléatoire, lui inflige $s1 points de dégâts d’ombre et réduit ses dégâts infligés de 50% pendant 2 tours.",4,2,0,32,3528298
242,Guérison sombre,Rend $s1 points de vie à l’allié le plus proche et réduit ses dégâts subis de $s2% pendant 2 tours.,4,2,0,32,3528300
243,Regard torve,"Sonde les abysses du regard, ce qui provoque les adversaires et réduit leurs dégâts subis de 50% pendant 2 tours.",5,2,0,32,3528299
244,Boulettes en folie !,Boulette inflige $s1 points de dégâts supplémentaires et subit $s2 points de dégâts supplémentaires pendant 2 tours. Inflige $s3 points de dégâts physiques à l’ennemi le plus proche. Cette technique ne s’active pas immédiatement. Boulette EN COLÈRE !,2,2,1,1,136224
245,Frappe du croisé,Cronan inflige $s1 points de dégâts du Sacré à l’ennemi le plus proche.,3,0,0,2,135891
246,Morsure hargneuse,Frappe l’ennemi adjacent le plus proche et lui inflige $s1 points de dégâts physiques.,2,0,0,1,132127
247,Frappe de crin-de-ciel,Encorne un ennemi pour récupérer $s2 points de vie et infliger $s1 points de dégâts du Sacré à sa cible.,4,1,1,2,237397
248,Morsure d’âme infectieuse,"Mord l’ennemi le plus proche, ce qui lui inflige $s1 points de dégâts d’Ombre, puis $s2 points de dégâts d’Ombre supplémentaires à chaque tour pendant 4 tours.",5,4,0,32,1029737
249,Coup de bouclier,"Frappe la cible ennemie la plus proche en mêlée avec son bouclier, lui inflige $s1 points de dégâts et réduit ses dégâts de 50% pendant 1 tour.",3,1,0,1,132360
250,Projectile épineux,Tire un projectile épineux sur l’ennemi le plus éloigné et lui inflige $s1 points de dégâts de Nature.,4,0,1,8,840197
251,Fatalité des Drust,Lukir affaiblit ses adversaires à l’aide d’une étrange magie drust qui réduit leurs dégâts infligés de 20% pendant 2 tours.,5,2,0,32,348276
252,Balayage visqueux,"Décrit de violents moulinets avec sa lame drust, ce qui inflige $s1 points de dégâts d’Ombre aux ennemis adjacents et augmente leurs dégâts subis de $s2% pendant 2 tours.",4,2,0,32,456578
253,Griffes drust,Lacère le premier rang des lignes ennemies avec ses griffes et inflige $s1 points de dégâts d’Ombre.,3,0,0,32,132141
254,Épines drust,Doit d’abord se charger. La magie drust forme autour des alliés une barrière aux bords tranchants qui inflige $s1 points de dégâts de Nature aux attaquants pendant 3 tours.,3,3,1,8,415052
255,Défense des Drust,Protège une cible alliée adjacente et réduit ses dégâts subis de 50% pendant 1 tour.,3,1,0,32,463829
256,Explosion drust,Libère une salve de magie drust qui inflige $s1 points de dégâts d’Ombre dans un cône partant de l’ennemi le plus proche.,2,0,0,32,3180367
257,Rugissement effroyable,La brute pousse un rugissement effroyable qui glace le sang des ennemis et les dissuade de l’attaquer pendant 2 tours.,4,2,0,32,236169
258,Sombre perforation,Mord l’ennemi le plus proche et lui inflige $s1 points de dégâts d’Ombre. La cible saigne et subit $s2 points de dégâts pendant 3 tours.,5,3,0,32,132133
259,Flamme d’anima,Cette attaque inflige $s1 points de dégâts des Arcanes en 2 tours à l’ennemi le plus proche.,2,3,0,64,3528278
260,Explosion d’anima,Une explosion concentrée d’anima dérobé inflige $s1 points de dégâts des Arcanes à l’ennemi le plus éloigné.,3,0,0,64,3528280
261,Avancée chirurgicale,Confère à un allié adjacent un surcroît de puissance qui augmente ses dégâts de $s1% pendant 2 tours.,4,2,0,32,3528291
262,Piétinement putride,L’assemblage piétine le sol et déclenche une vague d’acide qui frappe les ennemis en mêlée et leur inflige $s1 points de dégâts de Nature.,3,0,0,8,840405
263,Vomissement acide,Crache un jet d’acide dans un cône partant de l’ennemi le plus proche et inflige $s1 points de dégâts de Nature.,4,0,0,8,840199
264,Crochet à viande,"Le baron Halis attaque de toutes ses forces avec son crochet, ce qui inflige $s1 points de dégâts à l’ennemi le plus éloigné à sa portée.",4,0,0,1,132109
265,Griffes toxiques,Des griffes toxiques lacèrent les cibles sur une ligne à partir de l’ennemi le plus proche et infligent $s1 points de dégâts de Nature.,4,0,0,8,136022
266,Frappe colossale,Genghis frappe violemment avec les lames de ses deux bras et inflige $s1 points de dégâts à un ennemi adjacent.,3,0,0,1,132338
267,Salve acide,Tire un trait d’acide sur l’ennemi le plus éloigné et lui inflige $s1 points de dégâts de Nature.,3,0,0,8,840199
268,Vaporisation acide,"Asperge les adversaires en mêlée d’acide visqueux, ce qui réduit leurs dégâts de 30% pendant 3 tours.",4,3,0,8,132104
269,Piétinement acide,"Le festoyeur se propulse dans les airs, puis s’abat au sol en projetant une vague d’acide qui frappe les ennemis en mêlée et leur inflige $s1 points de dégâts de Nature.",4,0,0,8,840405
270,Entoilage arianéide,Envoie un faisceau de soie d’araignée qui entoile la cible ennemie la plus proche et réduit ses dégâts infligés de 50% pendant 2 tours.,4,2,0,1,237430
271,Embuscade,Tend une embuscade à l’ennemi le plus éloigné à sa portée et lui inflige $s1 points de dégâts de Nature pendant 3 tours.,4,3,0,8,132105
272,Éclat d’âme de givre,Tire un trait de glace sur l’ennemi le plus éloigné et lui inflige $s1 points de dégâts de Nature.,3,0,0,8,236209
273,Malédiction rituelle,Maudit une cible ennemie adjacente et réduit ses dégâts de 50% pendant 1 tour.,2,1,0,32,3528291
274,Piétinement de chair,Décadieuse s’abat au sol et envoie dans toutes les directions des morceaux de chair qui frappent les ennemis en mêlée et leur infligent $s1 points de dégâts de Nature.,4,0,0,8,840405
275,Infusion nécromantique,Confère à un allié adjacent un surcroît de puissance qui augmente ses dégâts de $s1% pendant 2 tours.,4,2,0,32,3528291
276,Salve de pourriture,"Tire un trait nécromantique sur l’ennemi le plus éloigné, ce qui lui inflige instantanément $s1 points de dégâts d’Ombre, puis $s2 points supplémentaires en 3 tours.",3,3,0,32,840199
277,Rage bouillonnante,"L’avant-garde recousue devient enragée, ce qui augmente ses propres dégâts de $s1% pendant 2 tours.",4,2,0,8,132277
278,Altération mémorielle,"Instille le doute dans l’esprit d’un ennemi distant, ce qui augmente les dégâts qu’il subit de $s1% pendant 2 tours.",3,2,0,64,3528284
279,Souvenir douloureux,Crée une aura d’angoisse qui inflige $s1 points de dégâts des Arcanes aux ennemis à portée.,4,0,0,64,3528281
280,Plumes,Tire une volée de plumes acérées qui infligent $s1 points de dégâts aux ennemis à portée de mêlée.,6,0,0,1,657490
281,Crachat d’anima,Vyrm crache un globule d’anima concentré qui inflige $s1 points de dégâts des Arcanes à l’ennemi le plus éloigné.,3,0,0,64,3528278
282,Javelot chargé,Doit d’abord se charger. Aella charge son javelot divin et inflige $s1 points de dégâts à un ennemi adjacent.,5,0,1,1,136013
283,Griffes d’anima,Des griffes chargées d’anima frappent sur une ligne partant de l’ennemi le plus proche et infligent $s1 points de dégâts des Arcanes.,4,0,0,64,3528274
284,Réflexes empyréens,"Libère une aura d’anima qui améliore les réflexes des cibles alliées, réduisant ainsi les dégâts qu’elles subissent de 50% pendant 1 tour.",4,1,0,64,3528285
285,Courroux des désavoués,"Doit d’abord se charger. Maudit tous les ennemis, ce qui augmente les dégâts qu’ils subissent de $s1% pendant 2 tours.",4,2,1,32,3528284
286,CHARGEZ !,"Ordonne à un allié adjacent de redoubler d’efforts, ce qui augmente ses dégâts de $s1% pendant 2 tours.",3,2,0,1,132337
287,Duelliste insaisissable,"Le fantassin adopte une posture défensive, ce qui réduit ses dégâts subis de 50% pendant 1 tour.",3,1,0,1,132331
288,Balayage pierreux,"L’aile-rasoir descend en piqué sur les ennemis à portée et les laboure de ses griffes de pierre, ce qui leur inflige $s1 points de dégâts de Nature.",4,0,0,1,136025
289,Éclair toxique,"Décoche un trait empoisonné sur un ennemi à portée, ce qui lui inflige $s1 points de dégâts d’Ombre sur la durée pendant 3 tours.",2,3,0,32,132272
290,Trait de cendres,"Lance un trait de cendres élémentaires, ce qui inflige $s1 points de dégâts des Arcanes à l’ennemi le plus éloigné.",3,0,0,64,3528302
291,Explosion de cendres,"Libère un torrent de cendres élémentaires, ce qui inflige $s1 points de dégâts des Arcanes aux ennemis à portée de mêlée.",3,0,0,64,3528304
292,Surprise du maître,"Le maître des duels Rowyn emploie une antique technique d’escrime pour frapper l’ennemi le plus proche en plein cœur, ce qui lui inflige $s2 points de dégâts et l’expose à $s1% de dégâts supplémentaires pendant 2 tours.",2,2,0,1,132090
293,Écrasement pierreux,La stèle du vice lance un grand roc qui frappe les ennemis à portée de mêlée et leur inflige $s1 points de dégâts.,3,0,0,1,136025
294,Frappe pierreuse,Frappe l’ennemi le plus proche et lui inflige $s1 points de dégâts.,3,0,0,1,136024
295,Échappement effroyable,Un torrent de vice déchaîné entraîne l’ennemi le plus proche et l’expose à $s1% de dégâts supplémentaires pendant 2 tours.,2,2,0,32,3528313
296,Trait de mort,Frappe les ennemis à portée et leur inflige $s1 points de dégâts d’Ombre.,3,0,1,32,3528311
297,Faim d’anima,Draine l’anima de l’ennemi le plus éloigné pour récupérer $s2 points de vie et inflige $s1 points de dégâts d’Ombre à la cible.,4,0,0,32,3528308
298,Sangsue d’anima,Mord un ennemi aléatoire et récupère sous forme de points de vie une partie des $s1 points de dégâts d’Ombre infligés.,4,0,0,32,3528312
299,Déflagration de peste,Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus éloigné.,2,0,0,32,136182
300,Vague de mort éternelle,Une magie mortelle redoutable se manifeste dans les plans de la Tourmente et applique à l’ensemble de votre groupe un effet cumulable de dégâts sur la durée.,1,3,0,32,136160
301,Bombardement d’effroi,"Le Geôlier envoie un barrage de missiles à travers Calcis, ce qui inflige à chaque tour à un ennemi aléatoire un montant de dégâts d’Ombre égal à $s1% de ses points de vie.",1,0,0,32,3528302
302,Piège de ronces,"Des vrilles sinueuses entravent les ennemis, ce qui leur inflige $s1 points de dégâts de Nature et réduit leurs dégâts de 20% pendant ce tour.",1,1,0,8,1535071
303,Chant de peste,"Hurle en direction des ennemis à portée, ce qui inflige $s1 points de dégâts de Nature par tour.",0,0,0,8,136147
305,Racines de soumission,Des racines frappent les ennemis à portée et leur inflige $s1 points de dégâts de Nature.,1,0,0,8,134187
306,Renforcement arcanique,Augmente les dégâts de l’allié le plus proche de $s1 points de dégâts des Arcanes et son maximum de points de vie de $s2 pendant 3 tours.,3,3,0,64,1033914
307,Poing de la nature,"Frappe le sol, ce qui inflige $s1 points de dégâts de Nature aux ennemis dans un cône partant de l’ennemi le plus proche.",3,0,0,8,135602
308,Spore funeste,"Tous les 3 tours, inflige $s1 points de dégâts de Nature à l’ennemi le plus éloigné. Cette technique ne s’active pas immédiatement.",3,0,1,8,132371
309,Les fils du destin,Rend $s1 points de vie aux alliés et augmente leurs dégâts de 30% pendant 1 tour.,4,1,0,8,237428
310,Hache de détermination,Inflige $s1 points de dégâts du Sacré à l’ennemi le plus proche et augmente ses dégâts de 20% pendant 1 tour.,2,2,0,2,132431
311,Ailes de la guérison,Rend $s1 points de vie à l’allié le plus proche et augmente son maximum de points de vie de $s2 points pendant 2 tours.,2,2,0,2,2103870
312,Rayon panoptique,Inflige $s1 points de dégâts du Sacré aux ennemis dans un cône partant de l’ennemi le plus proche.,3,0,0,2,135972
313,Soutien spirituel,Rend $s1 points de vie aux alliés à chaque tour.,0,0,0,2,135977
314,Lumière purificatrice,Rend $s1 points de vie à l’allié le plus proche et augmente ses dégâts de $s2 points de dégâts du Sacré pendant 2 tours.,3,2,0,2,571554
315,Message résonnant,"Frappe l’ennemi le plus éloigné, ce qui lui inflige $s1 points de dégâts de Feu et réduit ses dégâts de 30% pendant 2 tours.",3,2,0,4,237247
316,Autoréplication,Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus proche et récupère $s2 points de vie.,1,0,0,32,1391773
317,Poing de foudre,Inflige $s1 points de dégâts de Nature aux ennemis en mêlée et augmente les dégâts qu’ils subissent de $s2 points pendant ce tour.,3,1,0,32,135599
318,Hurlement inspirant,Augmente les dégâts infligés par les alliés de $s1 points de dégâts physiques pendant 3 tours.,3,3,0,1,2011120
319,Coups fracassants,"Fracasse l’armure des ennemis à portée de mêlée, ce qui leur inflige $s1 points de dégâts d’Ombre, puis $s2 points de dégâts d’Ombre supplémentaires à chaque tour pendant 3 tours.",4,3,0,32,311430
320,Averse de grêle,Frappe les ennemis à portée et leur inflige $s1 points de dégâts de Givre.,0,0,0,16,135857
321,Ajustement,Rend $s1 points de vie à l’allié le plus proche.,1,0,0,16,3386335
322,L’équilibre en toute chose,"Inflige $s1 points de dégâts d’Ombre, récupère $s2 points de vie et augmente son maximum de points de vie de $s3 pendant 1 tour.",2,1,0,16,132950
323,Fracas d’anima,Inflige $s1 points de dégâts d’Ombre aux ennemis à portée et réduit les dégâts qu’ils infligent de 10% pendant 2 tours.,3,2,0,0,3528311
324,Parasol protecteur,Rend $s1 points de vie aux alliés adjacents.,1,0,0,32,644385
325,Vision de beauté,Les alliés adjacents infligent 60% de dégâts supplémentaires pendant 2 tours.,3,2,0,32,1021866
326,Coup de transquiveur,Inflige $s1 points de dégâts de Givre aux ennemis adjacents.,4,0,0,16,446910
327,Enseignements inspirants,Augmente les dégâts infligés par les alliés de $s1 points de dégâts d’Ombre pendant 3 tours.,5,3,0,32,136224
328,Leçon mise en pratique,Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus proche.,2,0,0,33,306487
329,Biscoteaux,Réduit les dégâts subis de 50% pendant 3 tours.,5,3,0,4,136101
330,Vision supérieure,Augmente les dégâts infligés de $s1 points de dégâts de Feu pendant 2 tours.,5,2,0,4,511044
331,Tir de soutien,Les alliés infligent $s1 points de dégâts de Feu supplémentaires.,3,3,0,4,236639
332,Chope vide,Paf ! Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus éloigné.,2,0,0,32,463489
333,Surcharge,Augmente les dégâts infligés de $s1 pendant 3 tours.,5,3,0,64,132860
334,Colis encombrant,"Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus proche. Pff, on n’a pas idée de faire des paquets aussi lourds !",2,0,0,32,1506462
335,Colis sans destinataire,Inflige $s1 points de dégâts des Arcanes aux ennemis à portée.,2,0,0,64,1506463
336,Preuve de délit,Rend $s1 points de vie à un allié adjacent.,3,0,0,4,237109
337,Houle de courbevague,Inflige $s1 points de dégâts de Givre à l’ennemi le plus éloigné et $s2 supplémentaires par tour pendant 3 tours.,4,3,0,16,237590
338,Entaille de malandrin,Inflige $s1 points de dégâts physiques à l’ennemi le plus proche.,2,0,0,1,135343
339,Barrage au canon,Inflige $s1 points de dégâts de Feu aux ennemis. Ne se lance pas instantanément.,3,0,1,4,1373903
340,Morsure corrompue,Inflige $s1 points de dégâts de Feu.,3,0,0,4,840199
341,Morsure corrompue,Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus éloigné et augmente ses dégâts subis de $s2 pendant 3 tours.,5,3,0,32,133726
342,Repas régurgité,Inflige $s1 points de dégâts de Nature par tour à l’ennemi le plus proche et réduit ses dégâts de $s2 lors du prochain tour.,1,1,0,8,136007
343,Teignosaure trancheur,Inflige $s1 points de dégâts des Arcanes aux ennemis en mêlée et augmente les dégâts infligés de 20% pendant 1 tour.,3,1,0,64,132214
344,Fureur de rasaile,Frappe les ennemis avec de la glace et leur inflige $s1 points de dégâts de Givre.,1,0,0,4,574790
345,Ailes protectrices,Modifie les dégâts subis par les alliés de $s1 $lpoint:points; pendant 3 tours.,4,3,0,64,2103868
346,Morsure au talon,Inflige $s1 points de dégâts de Nature à l’ennemi le plus proche et réduit ses dégâts de $s2 $lpoint:points; pendant 2 tours.,4,2,0,8,236167
347,Ténèbres venues d’en haut,Inflige $s1 points de dégâts d’Ombre aux ennemis dans un cône partant de l’ennemi le plus proche.,2,0,0,32,457655
348,Morsure corrompue,Inflige $s1 points de dégâts d’Ombre à l’ennemi le plus éloigné et augmente ses dégâts subis de $s2 pendant 3 tours.,5,3,0,32,133726
349,Tsunanima,Inflige $s1 points de dégâts des Arcanes aux ennemis.,4,0,0,64,3528285
350,Vague offensive,Inflige $s1 points de dégâts des Arcanes aux ennemis adjacents.,4,0,0,64,446910
351,Pulsation offensive,Libère une puissante décharge qui inflige $s1 points de dégâts des Arcanes à un ennemi à portée. Cette technique doit d’abord se charger.,4,0,1,64,613397
352,Bouclier actif,Active un bouclier qui protège contre $s1% des dégâts pendant 2 tours.,4,0,0,64,132315
353,Champ disruptif,Projette un champ disruptif qui réduit de $s1% les dégâts infligés par un ennemi à distance pendant 2 tours.,4,0,0,64,636332
354,Explosion énergétique,Libère une puissante décharge qui inflige $s1 points de dégâts des Arcanes aux ennemis à portée de mêlée. Cette technique doit d’abord se charger.,5,0,1,64,613397
355,Aura de réduction,L’Automa projette une aura qui perturbe ses adversaires. Réduit de 25% les dégâts infligés par la cible ennemie à portée la plus éloignée.,0,0,0,64,132315
356,Embuscade osseuse,"Des alliés cachés tirent des éclats d’os sur les ennemis à portée, ce qui leur inflige $s1 points de dégâts physiques.",2,0,0,1,135537
357,Aura de réduction,Le mange-monde projette une aura qui perturbe ses adversaires. Réduit de 50% les dégâts infligés par la cible ennemie la plus proche.,0,0,0,64,132315
358,Heurt disloquant,"Le mange-monde frappe le sol, ce qui provoque une puissante onde sismique infligeant $s1 points de dégâts aux ennemis à portée de mêlée. Cette technique doit d’abord se charger.",5,0,1,1,613397
359,Projection de douleur,Une projection de douleur mentale qui inflige $s1 points de dégâts d’Ombre pendant 3 tours.,5,3,0,32,136184
360,Attraction d’anima,"Tente d’absorber violemment l’anima de son adversaire, ce qui inflige $s1 points de dégâts des Arcanes aux ennemis à portée de mêlée.",3,0,0,64,3528281
361,Géotempête,Invoque une violente tempête de sable qui inflige $s1 points de dégâts aux ennemis à portée de mêlée.,4,0,0,1,606549
362,Piqûre d’anima,Frappe avec son dard et inflige $s1 points de dégâts des Arcanes à l’ennemi le plus éloigné.,4,0,0,64,3528281
363,Instinct de la meute,Pousse un hurlement hargneux qui inspire ses compagnons de meute et augmente les dégâts qu’ils infligent de $s1% pendant 2 tours.,5,2,0,8,132214
364,Présence intimidante,La présence menaçante du briseur d’orbe force les ennemis à le prendre pour cible pendant 2 tours.,6,2,0,1,841383
365,Force antrelige,Intimide l’ennemi le plus proche qui subit des dégâts augmentés de $s1% pendant 1 tour.,3,1,0,32,3528299
366,Flagellation de domination,"Fait appel à la magie de domination pour frapper les ennemis à portée de mêlée, ce qui leur inflige $s1 points de dégâts d’Ombre.",4,0,0,32,3528301
367,Coup de domination,Attaque avec sa lance dans un cône centré sur l’ennemi le plus proche et inflige $s1 points de dégâts d’Ombre.,4,0,0,32,3528302
368,Bombardement de domination,Cible les ennemis à portée et invoque une tempête de magie de domination qui leur inflige $s1 points de dégâts d’Ombre.,3,0,0,32,3528302
369,Puissance de domination,"Frappe violemment le sol du pied, ce qui provoque la propagation d’une force destructrice infligeant $s1 points de dégâts en 2 tours aux ennemis.",4,2,0,1,3528299
370,Présence dominante,"Inspire la peur à ses adversaires, ce qui réduit leurs dégâts de 50% pendant 2 tours.",5,2,0,1,3528299
371,Champ accélérant,"Libère une aura d’anima qui améliore les réflexes des cibles alliées, réduisant ainsi les dégâts qu’elles subissent de 25% pendant 2 tours.",5,2,0,8,3528285
372,Coup de masse,Porte un puissant coup de masse qui inflige $s1 points de dégâts aux ennemis à portée de mêlée.,4,0,0,1,132310
373,Flux d’anima redirigé,Draine l’anima de l’ennemi le plus éloigné pour récupérer $s2 points de vie et inflige $s1 points de dégâts des Arcanes à la cible.,5,0,0,64,3528275
374,Faim d’anima,Draine l’anima de l’ennemi le plus éloigné pour récupérer $s2 points de vie et inflige $s1 points de dégâts d’Ombre à la cible.,5,0,0,32,3528294
375,Racines enchevêtrantes,"Le ligneux entrave les adversaires, ce qui réduit leurs dégâts de 20% pendant 2 tours.",4,2,0,8,463521
