ID,Name_lang,SafeLocID,PlayerConditionID,Flags,Field_8_2_0_30080_005,Field_8_2_0_30080_006,WaypointMapVolumeID
387,Emprunter le portail du bastion de Pennelune vers Bel’ameth,9965,123820,0,1,0,0
388,Portail vers Bel’ameth,9966,123820,0,2,0,0
389,Emprunter le portail de Dornogal vers Orgrimmar,10073,120899,0,1,0,0
390,Emprunter le portail de Dornogal vers Hurlevent,10074,120900,0,1,0,0
391,Portail vers Orgrimmar,10075,120899,0,2,0,0
392,Emprunter le portail d’Orgrimmar vers Dornogal,10076,120899,0,1,0,0
393,Portail vers Dornogal,10077,120899,0,2,0,0
394,Portail vers Hurlevent,10078,120900,0,2,0,0
395,Emprunter le portail de Hurlevent vers Dornogal,10079,120900,68,1,30,0
396,Portail vers Dornogal,10080,120900,0,2,0,0
397,Créer un portail vers Dornogal,0,121677,8,1,0,0
398,Dornogal – Khaz Algar,10155,121677,0,2,0,0
399,Portail vers le Rêve d’émeraude,10177,0,0,2,0,0
400,Traverser la galerie Primaire vers l’île de Dorn,10196,0,50,1,0,4
401,Sortie sur l’île de Dorn,10197,0,50,2,0,4
402,Traverser la galerie Primaire vers les abîmes Retentissants,10194,0,50,1,0,1
403,Sortie dans les abîmes Retentissants,10195,0,50,2,0,1
404,Emprunter le portail du marécage d’Âprefange vers Dalaran,10186,5793,0,1,0,0
405,Emprunter le portail de Dalaran vers le marécage d’Âprefange,10187,5793,0,2,0,0
406,Emprunter le portail de la Désolation des Dragons vers Dalaran,10188,5793,0,1,0,0
407,Emprunter le portail de Dalaran vers la Désolation des Dragons,10189,5793,0,2,0,0
408,Emprunter le portail de Dalaran vers la gorge des Vents brûlants,10190,5793,0,2,0,0
409,Emprunter le portail de la gorge des Vents brûlants vers Dalaran,10191,5793,0,1,0,0
414,Franchir la porte de Sainte-Chute vers Sainte-Chute,10198,0,50,1,0,4
415,Sortie à Sainte-Chute,10199,0,50,2,0,3
416,Franchir la porte de Sainte-Chute vers les abîmes Retentissants,10200,0,50,1,0,3
417,Sortie dans les abîmes Retentissants,10201,0,50,2,0,4
418,Traverser la Fin des Arathis vers Azj-Kahet,10202,0,50,1,0,3
419,Sortie à Azj-Kahet,10203,0,50,2,0,2
420,Traverser le gouffre Chuchotant vers Azj-Kahet,10204,0,50,1,0,3
421,Sortie à Azj-Kahet,10205,0,50,2,0,2
422,Traverser la Fin des Arathis vers Sainte-Chute,10206,0,50,1,0,2
423,Sortie à Sainte-Chute,10207,0,50,2,0,3
424,Sortie à Sainte-Chute,10208,0,50,2,0,3
425,Traverser le gouffre Chuchotant vers Sainte-Chute,10209,0,50,1,0,2
426,Utiliser la foreuse du Bas-du-Pavé pour entrer dans Terremine,10228,0,0,1,0,0
427,Foreuse à propulsion vers Terremine,10225,0,0,2,0,0
428,Utiliser la foreuse du Bas-du-Pavé pour quitter Terremine,10226,0,0,1,0,0
429,Foreuse à propulsion vers les abîmes Retentissants,10227,0,0,2,0,0
430,Utiliser la foreuse côtière pour entrer dans Terremine,10230,0,0,1,0,0
431,Foreuse à propulsion vers Terremine,10231,0,0,2,0,0
432,Azj-Kahet,10233,0,19,0,0,0
433,Sainte-Chute,10234,0,19,0,0,0
434,Azj-Kahet,10235,0,19,0,0,0
435,Emprunter le portail de Hurlevent vers Dalaran,10246,0,0,1,0,0
436,Emprunter le portail de Hurlevent vers Dalaran,10247,0,0,2,0,0
437,Emprunter le portail d’Orgrimmar vers Dalaran,10248,0,0,1,0,0
438,Emprunter le portail d’Orgrimmar vers Dalaran,10249,0,0,2,0,0
439,Sortie dans les abîmes Retentissants,10255,0,50,0,0,4
440,Traverser l’abîme Suintant vers Azj-Kahet,10261,0,50,1,0,4
441,Sortie à Azj-Kahet,10262,0,50,2,0,2
442,Traverser l’abîme Suintant vers les abîmes Retentissants,10264,0,50,1,0,2
443,Sortie dans les abîmes Retentissants,10263,0,50,2,0,4
444,Emprunter le terrier vers Azj-Kahet,10265,118328,18,1,0,1
445,Sortie à Azj-Kahet,10266,118328,18,2,0,2
446,Traverser la galerie Primaire,10268,118328,18,2,0,1
447,Emprunter le terrier vers Dornogal,10267,118328,18,1,0,2
448,Traverser la galerie Primaire,10285,0,50,0,0,1
449,Parlez à Khadgar à Dalaran pour partir pour Khaz Algar.,10291,0,0,1,0,0
450,Parlez à Khadgar à Dalaran pour partir pour Khaz Algar.,10292,0,0,2,0,0
451,Utiliser la foreuse côtière pour quitter Terremine,10318,0,0,1,0,0
452,Foreuse à propulsion vers Zuldazar,10319,0,0,2,0,0
453,Emprunter le portail des grottes du Temps vers Orgrimmar,10393,130567,16,1,0,0
454,Emprunter le portail des grottes du Temps vers Hurlevent,10394,130568,0,1,0,0
455,Emprunter le zeppelin de l’île aux Sirènes vers Dornogal,10397,0,0,1,0,0
456,Zeppelin vers Dornogal,10398,128915,0,2,0,0
457,Parler au capitaine pour vous rendre sur l’île aux Sirènes,10399,0,0,1,0,0
458,Zeppelin vers l’île aux Sirènes,10400,0,0,2,0,0
459,Emprunter la taupe mécanique de l’île aux Sirènes vers Gundargaz,10402,0,0,1,0,0
460,Taupe mécanique vers Gundargaz,10403,128915,0,1,0,0
461,Emprunter la taupe mécanique de Gundargaz vers l’île aux Sirènes,10404,0,0,1,0,0
462,Taupe mécanique vers l’île aux Sirènes,10405,0,0,2,0,0
463,Aller au Creuset des Tempêtes sur le dos de Mishi,10423,131411,0,1,0,0
465,Aller au Creuset des Tempêtes sur le dos de Mishi,10425,131411,0,2,0,0
469,Emprunter le portail vers Dornogal,10433,0,0,1,0,0
470,Sortie à Dornogal,10434,0,0,2,0,0
471,Emprunter la faille spatiale vers K’aresh,10432,0,0,1,0,0
472,Sortie vers K’aresh,10435,0,0,2,0,0
473,Emprunter le téléporteur vers Terremine,10447,132220,0,1,0,0
474,Téléporteur vers Terremine,10448,132220,0,2,0,0
475,Emprunter le téléporteur vers Dornogal,10449,132220,0,1,0,0
476,Téléporteur vers Dornogal,10450,132220,0,2,0,0
477,Emprunter le portail vers Mmarl,10536,0,0,1,0,0
478,Emprunter le portail vers K’aresh,10506,135641,0,0,0,0
479,Emprunter le portail vers la vallée Chantorage,10507,0,0,1,0,0
480,Emprunter le portail vers Maldraxxus,10538,0,0,1,0,0
481,Emprunter le portail vers la travée d’Azur,10534,0,0,1,0,0
482,Emprunter le portail vers Nagrand en Outreterre,10527,0,0,1,0,0
483,Sortie vers Nagrand,10528,0,0,2,0,0
484,Emprunter le portail vers l’Atrium sur K’aresh,10529,0,0,1,0,0
485,Sortie vers K’aresh,10530,0,0,2,0,0
486,Emprunter le portail vers l’Oasis sur K’aresh,10531,0,0,1,0,0
487,Sortie vers K’aresh,10532,0,0,2,0,0
488,Sortie vers la vallée Chantorage,10533,0,0,2,0,0
489,Sortie vers la travée d’Azur,10535,0,0,2,0,0
490,Sortie vers Mmarl,10537,0,0,2,0,0
491,Sortie vers Maldraxxus,10539,0,0,2,0,0
492,Emprunter le portail vers K’aresh,10573,0,0,1,0,0
493,Sortie vers la vallée Chantorage,10507,0,0,2,0,0
498,Aller en Vol’dun sur le dos de Mishi,10680,140637,0,1,0,0
499,Aller en Vol’dun sur le dos de Mishi,10423,140637,0,1,0,0
500,Aller en Drustvar sur le dos de Mishi,10681,140637,0,1,0,0
501,Aller en Drustvar sur le dos de Mishi,10682,140637,0,2,0,0
502,Emprunter le portail de Dalaran vers Karazhan,10696,141299,0,1,0,0
503,Emprunter le portail de Dalaran vers Karazhan,10697,141299,0,2,0,0
504,Portail de Dalaran vers le temple Halo-du-Néant,10839,143666,16,1,0,0
505,Portail vers le temple Halo-du-Néant,10840,143666,16,2,0,0
506,Portail du temple Halo-du-Néant vers Dalaran,10840,143666,0,1,0,0
507,Portail vers Dalaran,10839,143666,0,2,0,0
508,Portail de Dalaran vers le sanctum de la Lumière,10841,143667,16,1,0,0
509,Portail vers le sanctum de la Lumière,10840,143667,16,2,0,0
510,Portail du temple Halo-du-Néant vers Dalaran,10840,143667,0,1,0,0
511,Portail vers Dalaran,10841,143667,0,2,0,0
514,Utiliser la balise sancteforge sur l’aire de Krasus à Dalaran pour se téléporter au Vindicaar,10937,48904,0,1,0,0
515,Le Vindicaar,10938,48904,0,2,0,0
516,Utiliser la console de navigation pour parcourir Argus,10939,51650,0,0,0,0
517,Utiliser la console de navigation pour parcourir Argus,10940,51650,0,0,0,0
518,Utiliser la console de navigation pour parcourir Argus,10941,51650,0,0,0,0
519,Taudis krokul,10942,51680,0,2,0,0
520,Utiliser la balise sancteforge au Taudis krokul,10942,51680,0,1,0,0
