ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
3812,SpinebreakerPost,Poste de Brise-échine,530,3483,1436,0,0,0,675,278,0,0,0,0,0.6,15,-1,0,0,0,37,1075855424,0,0,0,0,0
3813,ThePathofAnguish,Le chemin de l’Angoisse,530,3483,1437,0,0,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3814,EastSupplyCaravan,Caravane de ravitaillement de l’Est,530,3483,1438,0,89,0,675,279,0,0,0,0,0.6,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3815,ExpeditionPoint,Halte de l’Expédition,530,3483,1439,0,89,0,675,279,0,0,0,0,0.6,15,-1,0,0,0,37,1075855424,0,0,0,0,0
3816,ZeppelinCrash,L’Épave du zeppelin,530,3483,1440,0,0,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,37,1073758272,0,0,0,0,0
3817,Testing,Test,13,0,1441,0,0,2664,675,0,0,0,0,0,0.15,15,-1,0,0,0,798,16448,0,0,0,0,0
3818,BloodscaleGrounds,Terres des Écailles-sanglantes,530,3521,1442,0,89,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,38,1073758272,8192,0,0,0,0
3819,DarkcrestEnclave,Enclave des Sombrecrêtes,530,3521,1443,0,89,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,38,1073758272,8192,0,0,0,0
3820,EyeoftheStorm,L’Œil du cyclone,566,0,1444,0,0,401,675,2234,0,1464,0,0,0.6,13,-1,0,0,0,995,81920,0,0,0,0,0
3821,Warden'sCage,La Cage de la gardienne,530,3520,1445,0,0,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3822,EclipsePoint,Halte de l’Éclipse,530,3520,1446,0,89,0,675,0,0,507,0,0,0.6,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3823,IsleofTribulations,Île des Tribulations,530,3433,1447,0,0,0,675,0,0,0,0,0,0.6,13,-1,0,0,0,8,1073741904,8192,0,0,0,0
3824,BloodmaulRavine,Ravin de la Masse-Sanglante,530,3522,1448,0,89,406,675,0,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3825,DragonsEnd,Fin des dragons,530,3522,1449,0,89,406,675,0,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3826,DaggermawCanyon,Canyon des Crocs-lames,530,3522,1450,0,89,406,675,0,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3827,VekhaarStand,Le séjour de Vekhaar,530,3522,1451,0,0,407,675,312,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3828,RuuanWeald,Sylve Ruuan,530,3522,1452,0,0,407,675,312,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3829,VeilRuuan,Voile Ruuan,530,3522,1453,0,0,407,675,312,0,480,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3830,RavensWood,Bois aux Corbeaux,530,3522,1454,0,0,407,675,312,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3831,DeathsDoor,Porte de la Mort,530,3522,1455,0,89,406,675,0,0,488,0,0,0.6,15,-1,0,0,0,41,1073791040,8192,0,0,0,0
3832,VortexSummit,Sommet du Vortex,530,3522,1456,0,0,406,675,0,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3833,RazorRidge,Tranchecrête,530,3522,1457,0,0,406,675,0,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3834,RidgeofMadness,Crête de la Folie,530,3522,1458,0,0,406,675,0,0,0,0,0,0.6,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3835,DustquillRavine,Ravin de Plumepoussière,530,3483,1459,0,89,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3836,MagtheridonsLair,Le repaire de Magtheridon,544,0,1460,0,0,0,675,0,0,0,0,0,0.75,13,-1,0,0,0,1010,0,12,0,0,0,0
3837,SunfuryHold,Bastion des Solfurie,530,3523,1461,0,0,0,675,337,0,0,0,0,0.6,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3838,SpinebreakerMountains,Montagnes Brise-échine,530,3483,1462,0,0,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3839,AbandonedArmory,Armurerie Abandonnée,530,3518,1463,0,89,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,40,1073758272,0,0,0,0,0
3840,BlackTemple,Le Temple noir,530,3520,1464,0,0,0,675,0,0,0,0,0,0.6,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3841,DarkcrestShore,Rivage des Sombrecrêtes,530,3521,1465,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,38,1073758272,8192,0,0,0,0
3842,TempestKeepNetherstorm,Donjon de la Tempête,530,3523,1466,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073762368,8192,0,0,0,0
3844,MoknathalVillage,Mok’Nathal,530,3522,1468,0,0,407,675,312,0,510,0,0,0.15,15,-1,0,0,0,41,1075855424,8192,0,0,0,0
3845,TempestKeep,Donjon de la Tempête,550,0,1469,0,0,0,675,0,0,0,0,0,1,13,-1,0,0,0,1012,4096,12,0,0,0,0
3846,TheArcatraz,L’Arcatraz,530,3525,1470,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,4,1073741904,0,0,0,0,0
3847,TheBotanica,La Botanica,553,0,1471,0,0,0,675,0,0,0,0,0,1,13,-1,0,0,0,229,4096,12,0,0,0,0
3848,TheArcatraz,L’Arcatraz,552,0,1472,0,0,0,675,0,0,0,0,0,1,13,-1,0,0,0,226,4096,12,0,0,0,0
3849,TheMechanar,Le Méchanar,554,0,1473,0,0,0,675,0,0,0,0,0,1,13,-1,0,0,0,230,4096,12,0,0,0,0
3850,Netherstone,Pierre-de-Néant,530,3523,1474,0,0,0,675,0,0,490,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3851,MidrealmPost,Comptoir des Terres-médianes,530,3523,1475,0,0,423,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,0,0,0,0,0
3852,Tuluman'sLanding,Point d’ancrage de Tuluman,530,3523,1476,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,0,0,0,0,0
3854,ProtectorateWatchPost,Poste de garde du Protectorat,530,3523,1477,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,0,0,0,0,0
3855,CircleofBloodArena,Arène du Cercle de sang,530,3522,1478,0,89,406,675,266,0,0,0,0,0.15,15,-1,0,0,0,41,1073758416,0,0,0,0,0
3856,ElrendarCrossing,Passage de l’Elrendar,530,3433,1479,0,89,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,8,1073741904,8192,0,0,0,0
3857,AmmenFord,Gué d’Ammen,530,3524,1480,0,89,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,76,1073741904,8192,0,0,0,0
3858,RazorthornShelf,Saillie de Tranchépine,530,3519,1481,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3859,SilmyrLake,Lac Silmyr,530,3519,1482,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3860,RaastokGlade,Clairière de Raastok,530,3519,1483,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3861,ThalassianPass,Passe Thalassienne,530,3433,1484,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,8,1073741904,8192,0,0,0,0
3862,ChurningGulch,Goulet Bouillonnant,530,3522,1485,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3863,BrokenWilds,Landes Brisées,530,3522,1486,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3864,Bash'irLanding,Point d’ancrage de Bash’ir,530,3522,1487,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3865,CrystalSpine,Éperon de cristal,530,3522,1488,0,89,0,675,0,0,492,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3866,Skald,Skald,530,3522,1489,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3867,BladedGulch,Goulet des Lames,530,3522,1490,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3868,GyroPlankBridge,Pont de Gyro-passerelles,530,3523,1491,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3869,MageTower,Tour des mages,566,3820,1492,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073741824,0,0,0,0,0
3870,BloodElfTower,Tour des Elfes de sang,566,3820,1493,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073741824,0,0,0,0,0
3871,DraeneiRuins,Ruines Draeneï,566,3820,1494,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073741824,0,0,0,0,0
3872,FelReaverRuins,Ruines des Saccageurs gangrenés,566,3820,1495,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073741824,0,0,0,0,0
3873,TheProvingGrounds,Le terrain d’Essai,530,3523,1496,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,0,0,0,0,0
3874,EcoDomeFarfield,Écodôme Champlointain,530,3523,1497,0,89,423,675,335,0,489,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3875,EcoDomeSkyperch,Écodôme Percheciel,530,3523,1498,0,89,423,675,335,0,489,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3876,EcoDomeSutheron,Écodôme Sudron,530,3523,1499,0,89,423,675,335,0,489,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3877,EcoDomeMidrealm,Écodôme Terres-Médianes,530,3523,1500,0,89,423,675,335,0,489,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3878,EthereumStagingGrounds,Lieu de rassemblement de l’Ethereum,530,3523,1501,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3879,ChapelYard,Cour de la Chapelle,530,3523,1502,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3880,AccessShaftZeon,Puits d’accès Zéon,530,3523,1503,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3881,TrelleumMine,Mine de Trelleum,530,3523,1504,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3882,InvasionPointDestroyer,Site d’invasion : Destructeur,530,3523,1505,0,0,0,675,0,0,488,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3883,CampofBoom,Camp de Boum,530,3523,1506,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3884,SpinebreakerPass,Passage des Brise-échine,530,3483,1507,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3885,NetherwebRidge,Crête de Toile-néant,530,3519,1508,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3886,DerelictCaravan,Caravane Abandonnée,530,3519,1509,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3887,RefugeeCaravan,Caravane de réfugiés,530,3519,1510,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3888,ShadowTomb,Tombe des Ombres,530,3519,1511,0,0,402,675,306,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3889,VeilRhaze,Voile Rhaze,530,3519,1512,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3890,TombofLights,Tombeau des Lumières,530,3519,1513,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3891,CarrionHill,Colline des Charognes,530,3519,1514,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3892,WrithingMound,Monticule Grouillant,530,3519,1515,0,0,402,675,306,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3893,RingofObservance,Cercle d’observance,530,3519,1516,0,0,402,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3894,AuchenaiGrounds,Terres Auchenaï,530,3519,1517,0,89,402,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3895,CenarionWatchpost,Poste de garde Cénarien,530,3521,1518,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,38,1073758272,0,0,0,0,0
3896,AldorRise,Éminence de l’Aldor,530,3703,1591,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,870,1075857448,0,0,0,0,0
3897,TerraceofLight,Terrasse de la Lumière,530,3703,1592,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,870,1073760296,0,0,0,0,0
3898,ScryersTier,Degré des Clairvoyants,530,3703,1521,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,870,1075857448,0,0,0,0,0
3899,LowerCity,Ville Basse,530,3703,1522,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,870,1073760296,0,0,0,0,0
3900,InvasionPointOverlord,Site d’invasion : Suzerain,530,3523,1523,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3901,AllerianPost,Poste Allérien,530,3519,1524,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3902,StonebreakerCamp,Camp des Brise-Pierres,530,3519,1525,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3903,Boulder'mok,Roche’mok,530,3522,1526,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3904,CursedHollow,Creux Maudit,530,3522,1527,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3905,CoilfangReservoir,Réservoir de Glissecroc,530,3521,1528,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,38,1073758272,8192,0,0,0,0
3906,TheBloodwash,Le reflux Sanglant,530,3525,1529,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,4,1073741888,8192,0,0,0,0
3907,VeridianPoint,Cap viridien,530,3525,1530,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,4,1073741888,8192,0,0,0,0
3908,Middenvale,Ordeval,530,3525,1531,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,4,1073741888,8192,0,0,0,0
3909,TheLostFold,Le Repli perdu,530,3525,1532,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,4,1073741888,8192,0,0,0,0
3910,Mystwood,Bois Brumeux,530,3525,1533,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,4,1073741888,8192,0,0,0,0
3911,TranquilShore,Rivage Paisible,530,3430,1534,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,77,1073741888,8192,0,0,0,0
3912,GoldenboughPass,Passe du Rameau d’or,530,3430,1535,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,77,1073741888,8192,0,0,0,0
3913,RunestoneFalithas,Pierre runique Falithas,530,3430,1536,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,77,1073741888,8192,0,0,0,0
3914,RunestoneShandor,Pierre runique Shan’dor,530,3430,1537,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,77,1073741888,8192,0,0,0,0
3915,FairbridgeStrand,Rivage de Pontgallant,530,3524,1519,0,89,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,76,1073741888,8192,0,0,0,0
3916,MoongrazeWoods,Bois Frôle-lune,530,3524,1520,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,76,1073741888,8192,0,0,0,0
3917,Auchindoun,Auchindoun,530,0,1538,0,89,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,39,64,8192,0,0,0,0
3918,ToshleysStation,Poste de Toshley,530,3522,1539,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1075855424,8192,0,0,0,0
3919,SingingRidge,Crête Chantante,530,3522,1540,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3920,ShatterPoint,Halte du Fracas,530,3483,1467,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3921,ArklonisRidge,Crête d’Arklonis,530,3523,1541,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3922,BladespireOutpost,Avant-poste Flèchelame,530,3522,1542,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3923,GruulsLair,Repaire de Gruul,565,0,1543,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,1009,0,12,0,0,0,0
3924,NorthmaulTower,Tour Nord-sanglante,530,3522,1544,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3925,SouthmaulTower,Tour Sud-sanglante,530,3522,1545,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3926,ShatteredPlains,Les plaines Brisées,530,3520,1546,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3927,OronoksFarm,Ferme d’Oronok,530,3520,1547,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3928,TheAltarofDamnation,L’autel de la Damnation,530,3520,1548,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3929,ThePathofConquest,La voie de la Conquête,530,3520,1549,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3930,EclipsionFields,Champs Éclipsions,530,3520,1550,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3931,BladespireGrounds,Terres de la Flèchelame,530,3522,1551,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3932,SkethlonBaseCamp,Campement Sketh’lon,530,3520,1552,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3933,SkethlonWreckage,Débris Sketh’lon,530,3520,1553,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3934,TownSquare,Place Centrale,530,3523,1554,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3935,WizardRow,Allée des Sorciers,530,3523,1555,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,42,1073758272,8192,0,0,0,0
3936,DeathforgeTower,Tour de la Forgemort,530,3520,1556,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3937,SlagWatch,Guet des Scories,530,3520,1557,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3938,SanctumoftheStars,Sanctum des Étoiles,530,3520,1558,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1075855424,0,0,0,0,0
3939,DragonmawFortress,Forteresse Gueule-de-dragon,530,3520,1559,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,0,0,0,0,0
3940,TheFetidPool,Le bassin Fétide,530,3520,1560,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3941,Test,Test,530,3520,1561,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,0,0,0,0,0
3942,RazaansLanding,Point d’ancrage de Razaan,530,3522,1562,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3943,InvasionPointCataclysm,Site d’invasion : Cataclysme,530,3520,1563,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3944,TheAltarofShadows,L’autel des Ombres,530,3520,1564,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,0,0,0,0,0
3945,NetherwingPass,Défilé de l’Aile-du-Néant,530,3520,1565,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,0,0,0,0,0
3946,WaynesRefuge,Refuge de Wayne,530,3519,1566,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3947,TheScaldingPools,Les bassins Brûlants,530,3520,1567,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3948,BrianandPatTest,Test de Brian et Pat,451,0,1568,0,89,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,64,0,0,0,0,0
3949,MagmaFields,Champs de Magma,530,3520,1569,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3950,CrimsonWatch,Guet Cramoisi,530,3520,1570,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073758272,8192,0,0,0,0
3951,Evergrove,Bosquet Éternel,530,3522,1571,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1075855424,8192,0,0,0,0
3952,WyrmskullBridge,Pont Crâne-du-ver,530,3522,1572,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3953,ScalewingShelf,Saillie Ailécaille,530,3522,1573,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3954,WyrmskullTunnel,Tunnel Crâne-du-ver,530,3522,1574,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3955,HellfireBasin,Bassin des Flammes infernales,530,3483,1575,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,37,1073758272,8192,0,0,0,0
3956,TheShadowStair,L’escalier de l’Ombre,530,3519,1576,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3957,Sha'tariOutpost,Avant-poste Sha’tari,530,3519,1577,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3958,Sha'tariBaseCamp,Camp de base Sha’tari,530,3519,1578,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3959,BlackTemple,Temple noir,564,0,1594,0,89,428,675,350,0,0,0,0,0.3,13,-1,0,0,0,1014,0,12,0,0,0,0
3960,Soulgrinder'sBarrow,Le refuge du Broyeur-d’âmes,530,3522,1595,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3961,SorrowWingPoint,Halte Aile-du-chagrin,530,3519,1596,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073762368,8192,0,0,0,0
3962,Vim'gol'sCircle,Le cercle de Vim’gol,530,3522,1597,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,8192,0,0,0,0
3963,DragonspineRidge,Crête de l’Épine-de-Dragon,530,3522,1598,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073762368,8192,0,0,0,0
3964,SkyguardOutpost,Avant-poste de la Garde-ciel,530,3522,1599,0,0,0,675,0,0,534,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3965,NetherwingMines,Mines de l’Aile-du-Néant,530,3520,1600,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073762368,8192,0,0,0,0
3966,DragonmawBaseCamp,Campement des Gueules-de-dragon,530,3520,1601,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073762368,8192,0,0,0,0
3967,DragonmawSkyway,Couloir aérien des Gueules-de-dragon,530,3520,1602,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,43,1073762368,8192,0,0,0,0
3968,RuinsofLordaeronPvP,Ruines de Lordaeron,572,0,1603,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,969,65664,0,0,0,0,0
3969,RivendarksPerch,Perchoir de Clivenuit,530,3522,1604,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3970,ObsidiasPerch,Perchoir d’Obsidia,530,3522,1605,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3971,InsidionsPerch,Perchoir d’Insidion,530,3522,1606,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3972,FurywingsPerch,Perchoir d’Aile-furie,530,3522,1607,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,41,1073758272,0,0,0,0,0
3973,BlackwindLanding,Le Raie’odrome de Noirvent,530,3519,1608,0,89,0,675,0,0,534,0,0,0.15,15,-1,0,0,0,39,1073758272,0,0,0,0,0
3974,VeilHarr'ik,Voile Harr’ik,530,3519,1609,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3975,Terokk'sRest,Repos de Terokk,530,3519,1610,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3976,VeilAlarak,Voile Ala’rak,530,3519,1611,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3977,UpperVeilShil'ak,Voile Shil’ak supérieur,530,3519,1612,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3978,LowerVeilShil'ak,Voile Shil’ak inférieur,530,3519,1613,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,39,1073758272,8192,0,0,0,0
3979,TheFrozenSea,La mer Gelée,571,0,1614,0,0,440,675,411,0,0,0,0,0.15,15,-1,0,0,0,826,16449,8192,0,0,0,0
3980,DaggercapBay,Baie de Coiffedague,571,495,1615,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
3981,Valgarde,Valgarde,571,495,1616,0,0,0,675,458,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
