ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
136,Communs gordok,Les cruels Ogres gordok ont pris le contrôle de l’aile nord des ruines de Hache-Tripes et exploitent le pouvoir qu’elles renferment.,Rejoindre un groupe,,,6,33833,0,1,132340,38,0,0,90,90,0,0,0,33830,33833,0,0
137,Stratholme - Grande porte,La grande ville humaine de Stratholme n’est désormais guère plus qu’un repaire de Morts-vivants. Seuls les plus braves héros osent franchir le portail.,Rejoindre un groupe,,,6,33834,0,1,237511,40,0,0,90,90,0,0,0,33835,33834,0,0
138,Zul’Farrak,"Les Trolls furie-des-sables de Zul’Farrak, créatures jadis aussi cruelles que puissantes, semblent lever une armée de morts-vivants. Leur ferez-vous face ?",Rejoindre un groupe,,,6,33838,0,1,236406,24,0,0,90,90,0,0,0,33837,33838,0,0
139,Stratholme - Entrée de service,Une autre voie d’accès aux ruines de la cité de Stratholme a été découverte. Utilisez-la pour lancer une attaque contre le Fléau à l’intérieur.,Rejoindre un groupe,,,6,33839,0,1,237511,274,0,0,90,90,0,0,0,33840,33839,0,0
140,Le mitard,Les sectateurs du Marteau du crépuscule prêtent main-forte aux Nains sombrefer dans les profondeurs de Rochenoire et doivent être arrêtés.,Rejoindre un groupe,,,6,33841,0,1,236410,30,0,0,90,90,0,0,0,33842,33841,0,0
141,Temple englouti,"Aventurez-vous dans le temple Englouti, mettez un terme aux agissements des dragons verts corrompus, et arrêtez les fourbes créatures que sont les prêtres trolls atal’ai.",Rejoindre un groupe,,,6,33843,0,1,236434,28,0,0,90,90,0,0,0,33844,33843,0,0
142,Profondeurs de Rochenoire,"Voyagez dans les profondeurs de la capitale des Nains sombrefer pour affronter leur impitoyable dirigeant, l’empereur Thaurissan.",Rejoindre un groupe,,,6,33845,0,1,236410,276,0,0,90,90,0,0,0,33842,33845,0,0
143,Bas du pic Rochenoire,"Affrontez les forces de la fausse horde, unies sous la bannière du chef de guerre Rend Main-Noire et de ses alliés draconiens noirs.",Rejoindre un groupe,,,6,33846,0,1,236429,32,0,0,90,90,0,0,0,33847,33846,0,0
144,Remparts des Flammes infernales,"Prenez d’assaut le bastion réputé imprenable de la base d’opérations de la Gangr’horde, dans la péninsule des Flammes infernales.",Rejoindre un groupe,,,6,33848,0,1,236427,136,0,0,90,90,0,0,0,33849,33848,0,0
145,La Fournaise du sang,"La Gangr’horde mène de sombres et perturbantes expériences sur son propre peuple, façonnant de féroces soldats de guerre.",Rejoindre un groupe,,,6,33850,0,1,236417,137,0,0,90,90,0,0,0,33849,33850,0,0
146,Les enclos aux esclaves,Libérez les prisonniers des effroyables Nagas de Glissecroc dans les enclos aux esclaves du marécage de Zangar.,Rejoindre un groupe,,,6,33852,0,1,236433,140,0,0,90,90,0,0,0,33853,33852,0,0
147,La Basse-tourbière,Aventurez-vous dans la Basse-tourbière et affrontez d’étranges créatures fongiques des profondeurs.,Rejoindre un groupe,,,6,33854,0,1,254502,146,0,0,90,90,0,0,0,33853,33854,0,0
148,Tombes-mana,Empêchez les charognards éthériens du prince-nexus Shaffar de profaner les chambres funéraires draeneï d’Auchindoun.,Rejoindre un groupe,,,6,33856,0,1,236426,148,0,0,90,90,0,0,0,33857,33856,0,0
149,Cryptes Auchenaï,"Explorez les anciennes cryptes Auchenaï, luttez contre le Draeneï tourmenté qui s’y trouve et mettez fin aux tourments de ses gardiens déments.",Rejoindre un groupe,,,6,33858,0,1,236411,149,0,0,90,90,0,0,0,33857,33858,0,0
150,L'évasion de Fort-de-Durn,"Voyagez dans le passé jusqu’aux contreforts de Hautebrande d’antan, où des forces infâmes tentent d’assassiner un jeune Thrall avant qu’il ne puisse accomplir sa destinée.",Rejoindre un groupe,,,6,33859,0,1,254647,170,0,0,90,90,0,0,0,33861,33859,0,0
151,Les salles des Sethekk,Affrontez les puissants mages arrakoa qui ont pris le contrôle des salles des Sethekk.,Rejoindre un groupe,,,6,33862,0,1,236435,150,0,0,90,90,0,0,0,33857,33862,0,0
152,Le Méchanar,Affrontez les Elfes de sang du Méchanar avant qu’ils ne percent les secrets mystiques des Naaru conservés en ces lieux.,Rejoindre un groupe,,,6,33863,0,1,236430,172,0,0,90,90,0,0,0,33864,33863,0,0
153,Terrasse des Magistères,Kael’thas Haut-Soleil a révélé son allégeance à la Légion ardente et a battu en retraite à la terrasse des Magistères. Il faut l’arrêter !,Rejoindre un groupe,,,6,33865,0,1,250117,198,0,0,90,90,0,0,0,33868,33865,0,0
154,Donjon d’Utgarde,"Alors qu’on les croyait abandonnées, les anciennes salles du donjon d’Utgarde fourmillent à nouveau de guerriers vrykuls.",Rejoindre un groupe,,,6,33888,0,1,236528,202,0,0,90,90,0,0,0,33889,33888,0,0
155,Le Nexus,Les troupes de Malygos redirigent toutes les énergies arcaniques vers le Nexus. Elles doivent être arrêtées avant que la magie ne disparaisse de notre monde.,Rejoindre un groupe,,,6,33890,0,1,236498,225,0,0,90,90,0,0,0,33891,33890,0,0
156,Azjol-Nérub,"Voyagez jusqu’à Azjol-Nérub, un ancien empire arachnide devenu une toile de non-vie, dévouée uniquement au roi-liche.",Rejoindre un groupe,,,6,33892,0,1,236463,204,0,0,90,90,0,0,0,33893,33892,0,0
157,Ahn’kahet : l’Ancien royaume,"Rendez-vous dans la cité souterraine d’Ahn’kahet, où un terrible mal a été invoqué dans le tréfonds du monde.",Rejoindre un groupe,,,6,33894,0,1,236459,218,0,0,90,90,0,0,0,33893,33894,0,0
158,Donjon de Drak’Tharon,Menez l’assaut contre les remparts du donjon de Drak’Tharon pour y affronter les Morts-vivants qui en ont pris le contrôle.,Rejoindre un groupe,,,6,33896,0,1,250122,214,0,0,90,90,0,0,0,33898,33896,0,0
159,Fort pourpre,Le Kirin Tor a besoin d’aide pour repousser une invasion de dragons bleus risquant de conduire à la libération des plus dangereux criminels.,Rejoindre un groupe,,,6,33899,0,1,236513,220,0,0,90,90,0,0,0,33900,33899,0,0
160,Les salles de Pierre,"Accompagnez le célèbre explorateur Brann Barbe-de-Bronze dans la fonderie des anciens Titans, dans les salles de Pierre.",Rejoindre un groupe,,,6,33901,0,1,236518,208,0,0,90,90,0,0,0,33902,33901,0,0
161,Gundrak,Les Trolls de Gundrak se retournent contre leurs propres dieux et tentent de dérober leurs pouvoirs en les détruisant.,Rejoindre un groupe,,,6,33903,0,1,236488,216,0,0,90,90,0,0,0,33904,33903,0,0
162,Les salles de Foudre,"Attaquez la forteresse de Loken, puis atteignez son trône dans les salles de Foudre pour vous mesurer à lui.",Rejoindre un groupe,,,6,33905,0,1,236523,207,0,0,90,90,0,0,0,33906,33905,0,0
163,Cime d’Utgarde,Le roi vrykul Ymiron est de retour et a juré fidélité au roi-liche. Battez-le avant que son armée n’atteigne l’apogée de sa puissance.,Rejoindre un groupe,,,6,33907,0,1,236533,203,0,0,90,90,0,0,0,33908,33907,0,0
164,L’Oculus,"Le Vol draconique bleu, à l’Oculus, canalise toute la magie du monde dans le Néant distordu et doit être arrêté.",Rejoindre un groupe,,,6,33909,0,1,236499,206,0,0,90,90,0,0,0,33891,33909,0,0
165,L’Épuration de Stratholme,"Retournez dans le passé, jusqu’à ce jour fatidique où le prince Arthas a conduit son armée dans Stratholme avant que ses habitants ne soient infectés par le Fléau.",Rejoindre un groupe,,,6,33911,0,1,236478,209,0,0,90,90,0,0,0,33912,33911,0,0
166,Cavernes de Rochenoire,"Dans les profondeurs du mont Rochenoire, le Marteau du crépuscule et les troupes d’Aile de mort façonnent de dangereuses monstruosités.",Rejoindre un groupe,,,6,33913,0,1,409594,303,0,0,90,90,0,0,0,33914,33913,0,0
167,Trône des marées,Joignez-vous au seigneur de l’eau Neptulon pour repousser l’invasion des Nagas et des serviteurs alliés du Dieu très ancien.,Rejoindre un groupe,,,6,33917,0,1,409600,302,0,0,90,90,0,0,0,33918,33917,0,0
168,Cime du Vortex,Voyagez dans le plan élémentaire de l’air pour y affronter les forces de Mur-Céleste et leurs alliés drakes-tempête.,Rejoindre un groupe,,,6,33919,0,1,409599,311,0,0,90,90,0,0,0,33920,33919,0,0
169,Le Cœur-de-Pierre,"Les sectateurs du Marteau du crépuscule et leurs élémentaires corrompus se sont renforcés au sein du Cœur-de-Pierre, sur le plan élémentaire de la terre.",Rejoindre un groupe,,,6,33921,0,1,409595,307,0,0,90,90,0,0,0,33922,33921,0,0
170,Cité perdue des Tol’vir,Les fidèles tol’vir de Neferset ont été délivrés de la malédiction de la chair et menacent désormais de faire voler en éclats la paix qui règne dans les contrées alentour.,Rejoindre un groupe,,,6,33923,0,1,409598,312,0,0,90,90,0,0,0,33924,33923,0,0
171,Grim Batol,"Les envahisseurs du Marteau du crépuscule ont pris le contrôle de la cité naine de Grim Batol, et y ont introduit un mal ancien.",Rejoindre un groupe,,,6,33925,0,1,409596,304,0,0,90,90,0,0,0,33926,33925,0,0
172,Brasserie Brune d’Orage,Aventurez-vous dans la célèbre brasserie Brune d’Orage et aidez à rétablir l’ordre.,Rejoindre un groupe,,,6,33927,0,1,594272,465,0,0,90,90,0,0,0,33932,33927,0,0
173,Temple du Serpent de jade,Affrontez le sha du doute alors qu’il tente de prendre le contrôle du temple du Serpent de jade.,Rejoindre un groupe,,,6,33933,0,1,603529,464,0,0,90,90,0,0,0,33934,33933,0,0
174,Palais Mogu’shan,Les trois grands clans mogu qui règnent toujours sur la Pandarie ont gagné en puissance au sein du palais Mogu’shan. Ils doivent être arrêtés.,Rejoindre un groupe,,,6,33935,0,1,615499,467,0,0,90,90,0,0,0,33936,33935,0,0
175,Monastère des Pandashan,"Faites face aux sha de la violence, de la colère et de la haine avant qu’ils ne parviennent à corrompre l’ancien ordre des Pandashan pour servir leurs sombres desseins.",Rejoindre un groupe,,,6,33937,0,1,645204,466,0,0,90,90,0,0,0,33938,33937,0,0
176,Mine de la Masse-Sanglante,Parcourez la mine de la Masse-Sanglante et libérez les esclaves des Ogres qui s’y trouvent.,Rejoindre un groupe,,,6,33939,0,1,1002599,787,0,0,90,90,0,0,0,33940,33939,0,0
177,Quais de Fer,La flotte de la Horde de Fer se rassemble aux quais de Fer de Gorgrond et doit être arrêtée.,Rejoindre un groupe,,,6,33941,0,1,1003154,821,0,0,90,90,0,0,0,33942,33941,0,0
178,Auchindoun,Un héros doit se rendre aux anciennes cryptes draeneï d’Auchindoun pour y repousser le Conseil des ombres et l’empêcher de s’approprier le pouvoir qui y réside.,Rejoindre un groupe,,,6,33943,0,1,1002597,820,0,0,90,90,0,0,0,33944,33943,0,0
179,Orée-du-Ciel,Prenez d’assaut Orée-du-Ciel et les infâmes arakkoa qui y utilisent le pouvoir du soleil contre leurs ennemis.,Rejoindre un groupe,,,6,33945,0,1,1002596,779,0,0,90,90,0,0,0,33946,33945,0,0
186,Évènement bonus : escarmouches,Affrontez d’autres personnages-joueurs lors d’escarmouches pendant la période de bonus.,Commencer la quête,,,4,34058,0,3,975743,0,83358,0,230,230,0,0,0,0,34058,0,0
187,Évènement bonus : champs de bataille,Affrontez d’autres joueurs sur les champs de bataille pendant la période de bonus !,Commencer la quête,,,4,34059,0,3,132269,0,83345,0,230,230,0,0,0,0,34059,0,0
191,Évènement bonus : combats de mascottes,Affrontez les mascottes d’autres personnages-joueurs pendant la période de bonus.,Commencer la quête,,,4,34116,0,3,132269,0,83357,0,230,230,0,0,0,0,34116,0,0
195,Évènement bonus : expéditions,"En menant à bien des expéditions en Khaz Algar pendant la durée de cet évènement bonus, vous recevrez des récompenses améliorées !",Commencer la quête,Terminez cette quête pour améliorer votre renom auprès de la faction de The War Within de votre choix !,,4,44601,0,3,136349,0,83366,0,230,230,0,0,0,0,44601,0,0
196,Escarmouches,Affrontez d’autres personnages-joueurs lors d’escarmouches en 2c2 et 3c3 !,Rejoindre une escarmouche,,,5,34197,0,5,236326,0,0,32,10,10,0,0,0,33559,34197,2,0
197,Goulet des Chanteguerres,Revendiquez le goulet des Chanteguerres pour l’Alliance en capturant le drapeau sur ce champ de bataille.,Rejoindre le combat !,,,5,34277,1,4,236350,0,0,2,10,10,0,0,0,34691,34277,1,0
198,Sommet de Kun-Lai,Les survivants de la bataille de la forêt de Jade se sont retirés au sommet de Kun-Lai et ont grand besoin de votre aide.,Commencer la quête,,,0,34950,0,3,617832,0,38936,0,250,250,0,0,379,33737,34950,0,0
199,Fête des Brasseurs,La fête des Brasseurs est attaquée par les nains sombrefer ! Affrontez leur chef dans les profondeurs de Rochenoire.,Trouver un groupe,,,4,34325,0,1,133201,287,0,0,5,5,0,0,0,0,34325,0,0
200,Concours de pêche !,Rendez-vous à Baie-du-Butin et mesurez-vous à d’autres personnages-joueurs lors du concours de pêche de Strangleronce ! Le concours commence à 14 heures.,,,,2,34518,0,0,132931,0,0,0,150,150,0,0,0,0,34518,0,0
201,Métiers,Des métiers tels que l’alchimie et le minage vous permettent de créer et de collecter des objets utiles. Parlez à un garde dans n’importe quelle capitale pour trouver un maître !,,,,2,34334,0,0,643416,0,0,0,150,150,0,0,0,34338,34334,4,0
202,Marécage de Zangar,Nos alliés de l’Expédition cénarienne ont besoin de votre aide dans le marécage de Zangar.,Commencer la quête,,,0,34349,0,3,236855,0,39180,0,250,250,0,0,102,34350,34349,0,0
203,Marécage de Zangar,Nos alliés de l’Expédition cénarienne ont besoin de votre aide dans le marécage de Zangar.,Commencer la quête,,,0,34351,0,3,236855,0,39181,0,250,250,0,0,102,34352,34351,0,0
204,Forêt de Terokkar,Nous avons besoin de vos talents pour sécuriser la forêt de Terokkar contre les ennemis de la Horde.,Commencer la quête,,,0,34354,0,3,236847,0,39182,0,250,250,0,0,108,34355,34354,0,0
205,Forêt de Terokkar,Nous avons besoin de vos talents pour sécuriser la forêt de Terokkar contre les ennemis de l’Alliance.,Commencer la quête,,,0,34357,0,3,236847,0,39188,0,250,250,0,0,108,34356,34357,0,0
206,Nagrand,Les Mag’har de Garadar appellent à l’aide. Partez pour Nagrand et amenez-leur la puissance de la Horde.,Commencer la quête,,,0,34358,0,3,236810,0,39196,0,250,250,0,0,107,34359,34358,0,0
207,Nagrand,Le roi demande des volontaires pour négocier avec les Kurenaï de Nagrand.,Commencer la quête,,,0,34369,0,3,236810,0,39197,0,250,250,0,0,107,34370,34369,0,0
208,Métiers secondaires,"Les métiers secondaires, comme la cuisine et la pêche, sont disponibles pour tous les personnages. Parlez à un garde dans n’importe quelle capitale pour trouver un maître !",,,,2,34371,0,0,4620671,0,0,0,150,150,0,0,0,34338,34371,3,0
209,Les Tranchantes,"Faites route vers les Tranchantes, bastion des Ogres et de leurs maîtres gronns en Outreterre.",Commencer la quête,,,0,34372,0,3,236719,0,39198,0,250,250,0,0,105,34373,34372,0,0
210,Les Tranchantes,"Faites route vers les Tranchantes, bastion des Ogres et de leurs maîtres gronns en Outreterre.",Commencer la quête,,,0,34374,0,3,236719,0,39199,0,250,250,0,0,105,34375,34374,0,0
211,Raz-de-Néant,"Voyagez jusqu’aux paysages façonnés par le mana de Raz-de-Néant et affrontez des démons, des sbires de Kael’thas et d’effroyables fusées gobelines.",Commencer la quête,,,0,34377,0,3,236811,0,39201,0,250,250,0,0,109,34378,34377,0,0
212,Raz-de-Néant,"Voyagez jusqu’aux paysages façonnés par le mana de Raz-de-Néant et affrontez des démons, des sbires de Kael’thas et d’effroyables fusées gobelines.",Commencer la quête,,,0,34379,0,3,236811,0,39202,0,250,250,0,0,109,34380,34379,0,0
213,Désolation des dragons,"L’Alliance rassemble ses troupes dans la Désolation des dragons, afin de stabiliser la situation sur place et de lancer une offensive contre le roi-liche.",Commencer la quête,,,0,34383,0,3,236743,0,39204,0,250,250,0,0,115,34384,34383,0,0
214,Désolation des dragons,"La Horde rassemble ses troupes dans la Désolation des dragons, afin de stabiliser la situation sur place et de lancer une offensive contre le roi-liche.",Commencer la quête,,,0,34386,0,3,236743,0,39203,0,250,250,0,0,115,34385,34386,0,0
215,Les Grisonnes,La Horde a besoin de l’aide de héros pour établir un avant-poste dans les Grisonnes.,Commencer la quête,,,0,34387,0,3,236766,0,39206,0,250,250,0,0,116,34388,34387,0,0
216,Les Grisonnes,L’Alliance a besoin de l’aide de héros pour établir un avant-poste dans les Grisonnes.,Commencer la quête,,,0,34389,0,3,236766,0,39207,0,250,250,0,0,116,34390,34389,0,0
217,Zul’Drak,Les chevaliers de la Lame d’ébène et la Croisade d’argent ont besoin d’aide pour combattre les Trolls de Zul’Drak et les envahisseurs du Fléau.,Commencer la quête,,,0,34391,0,3,236856,0,39208,0,250,250,0,0,121,34392,34391,0,0
218,Dalaran,"Visitez la ville flottante magique de Dalaran, dans les cieux qui surplombent la forêt du Chant de cristal.",Commencer la quête,,,0,34393,0,3,237509,0,39210,0,250,250,0,0,125,34394,34393,0,0
219,Foire de Sombrelune,"La foire de Sombrelune est là ! Trouvez le portail qui mène à l’île de Sombrelune, près de Comté-de-l’Or dans la forêt d’Elwynn.",,,,0,34381,0,0,535990,0,0,0,5,5,515,0,0,0,34381,0,0
220,Foire de Sombrelune,"La foire de Sombrelune est là ! Trouvez le portail qui mène à l’île de Sombrelune, près des Pitons-du-Tonnerre, en Mulgore.",,,,0,34382,0,0,535990,0,0,0,5,5,515,0,0,0,34382,0,0
221,Bassin de Sholazar,Partez pour la jungle primitive du bassin de Sholazar.,Commencer la quête,,,0,34403,0,3,236817,0,39209,0,250,250,0,0,119,34404,34403,0,0
222,Bassin de Sholazar,Partez pour la jungle primitive du bassin de Sholazar.,Commencer la quête,,,0,34405,0,3,236817,0,39212,0,250,250,0,0,119,34406,34405,0,0
223,Pics Foudroyés,L’aventure vous attend dans ces montagnes anciennes et titanesques que sont les pics Foudroyés.,Commencer la quête,,,0,34409,0,3,236832,0,12853,0,250,250,0,0,120,34410,34409,0,0
224,Pandarie,Le roi de Hurlevent prépare une équipe pour mener une mission d’élite et demande votre présence.,Commencer la quête,,,0,34411,0,3,652174,0,29547,0,250,250,0,0,371,34412,34411,0,0
227,Fête des Brasseurs,La célébration annuelle des produits fermentés de la récolte a commencé ! Trouvez la guinguette située à l’extérieur de Forgefer.,,"Vous pouvez gagner de nombreuses récompenses, comme des mascottes ou des tenues de saison !",,4,34480,0,0,133201,0,0,0,5,5,0,0,0,0,34480,0,0
228,Fête des Brasseurs,La célébration annuelle des produits fermentés de la récolte a commencé ! Trouvez la guinguette située à l’extérieur d’Orgrimmar.,,"Vous pouvez gagner de nombreuses récompenses, comme des mascottes ou des tenues de saison !",,4,34481,0,0,133201,0,0,0,5,5,0,0,0,0,34481,0,0
230,Fête du Feu du solstice d’été,"Les feux de joie sacrés du solstice d’été sont menacés par Ahune, le seigneur du Givre ! Rejoignez d’autres personnages-joueurs pour l’éliminer.",Trouver un groupe,,,4,34520,0,1,135805,286,0,0,5,5,0,0,0,0,34520,0,0
232,Donjon mythique,Parcourez un donjon de Warlords of Draenor en mode mythique pour mettre vos compétences à l’épreuve et recevoir des récompenses améliorées !,Rejoindre un groupe,,,6,34621,4,6,1042626,1008,0,0,90,90,0,0,0,34624,34621,0,0
234,Entraînement de mascotte de combat,L’entraînement de mascotte de combat vous permet de capturer des mascottes uniques et de les faire progresser dans les niveaux ! Allez voir Audrey Burnhep à Hurlevent pour apprendre cette compétence.,,,,3,34647,0,0,643856,0,0,0,150,150,0,0,0,0,34647,0,0
235,Entraînement de mascotte de combat,L’entraînement de mascotte de combat vous permet de capturer des mascottes uniques et de les faire progresser dans les niveaux ! Allez voir Varzok à Orgrimmar pour apprendre cette compétence.,,,,3,34645,0,0,643856,0,0,0,150,150,0,0,0,0,34645,0,0
236,100 mascottes,Collectionnez 100 mascottes différentes pour obtenir Noisette l’écureuil !,,,,3,21439,1,0,643856,0,0,0,150,150,0,0,0,0,21439,0,0
237,Solstice d’été,Célébrez cette fête en honorant les feux de joie sacrés du solstice d’été ! Adressez-vous au maître des jongleurs de feu dans une capitale pour en savoir plus.,,,,4,34733,0,0,135813,0,0,0,5,5,0,0,0,0,34733,0,0
238,Le Cavalier sans tête,Le Cavalier sans tête hante le cimetière du monastère Écarlate pendant la Sanssaint ! Regroupez-vous pour le traquer.,Trouver un groupe,,,4,114672,0,1,133661,285,0,0,5,5,0,0,0,0,114672,0,0
243,Champ de bataille coté,Affrontez d’autres personnages-joueurs dans un champ de bataille coté !,Rejoindre le combat !,,,5,104811,0,8,132269,0,0,32,10,10,0,0,0,33559,104811,4,0
244,Arènes,Affrontez d’autres personnages-joueurs dans des matchs d’arènes en 2c2 et 3c3 !,Rejoindre le combat !,,,5,104811,0,5,236326,0,0,32,10,10,0,0,0,33559,104811,2,0
245,La Sanssaint,Allez dans n’importe quelle auberge pendant la Sanssaint pour recevoir de délicieuses friandises !,,,,4,34758,0,0,133661,0,0,0,5,5,0,0,0,0,34758,0,0
247,Fête des moissons,Parlez à Wagner Frappemartel à l’extérieur de Forgefer pour découvrir comment vous pouvez rendre hommage à l’un des plus grands héros de l’Alliance.,,,,4,34945,1,0,235465,0,0,0,5,5,0,0,0,0,34945,0,0
248,Fête des moissons,Parlez à Javnir Nashak à l’extérieur d’Orgrimmar pour découvrir comment vous pouvez rendre hommage à l’un des plus grands héros de la Horde.,,,,4,34946,1,0,235465,0,0,0,5,5,0,0,0,0,34946,0,0
249,Jour des morts,La frontière entre le monde des esprits et Azeroth est plus ténue que jamais ! Rendez-vous au cimetière d’une capitale pour participer aux festivités !,,,,4,34942,0,0,307568,0,0,0,5,5,0,0,0,0,34942,0,0
250,Anniversaire de WoW,"La fête d’anniversaire de World of Warcraft a commencé ! Rendez-vous aux grottes du Temps pour participer à des activités passionnantes, rencontrer d’autres touristes et acheter de nouveaux objets fabuleux !",,,,4,34947,0,0,136235,0,0,0,5,5,0,0,0,0,34947,0,0
251,Les Bienfaits du pèlerin,Partagez les Bienfaits du pèlerin à l’extérieur de n’importe quelle capitale !,,,,4,8566,0,0,133167,0,0,0,5,5,0,0,0,0,8566,0,0
252,La fête du Voile d’Hiver,C’est enfin l’heure de la plus attendue des fêtes de l’hiver ! Grandpère Hiver est arrivé à Forgefer !,,,,4,34940,0,0,236706,0,0,0,5,5,0,0,0,0,34940,0,0
253,La fête du Voile d’Hiver,C’est enfin l’heure de la plus attendue des fêtes de l’hiver ! Le Grand-père Hiver est arrivé à Orgrimmar.,,,,4,34941,0,0,236706,0,0,0,5,5,0,0,0,0,34941,0,0
255,Donjons héroïques,Parcourez les donjons héroïques de Warlords of Draenor pour mettre vos compétences à l’épreuve et recevoir des récompenses améliorées !,Rejoindre un groupe,,,6,34794,4,1,1042626,789,0,0,90,90,0,0,0,0,34794,0,0
261,Évènement bonus : Marcheurs du temps,Remontez le temps dans les donjons de The Burning Crusade pendant la période de bonus !,Rejoindre un groupe,,,4,35506,0,1,250117,744,0,0,230,230,0,0,0,0,35506,0,0
262,Évènement bonus : Marcheurs du temps,Remontez le temps dans les donjons de Wrath of the Lich King pendant la période de bonus !,Rejoindre un groupe,,,4,35507,0,1,341221,995,0,0,230,230,0,0,0,0,35507,0,0
265,Évènement bonus : Marcheurs du temps,Remontez le temps dans les donjons de Cataclysm pendant la période de bonus !,Rejoindre un groupe,,,4,38048,0,1,574788,1146,0,0,230,230,0,0,0,0,38048,0,0
266,Carte de reconnaissance des îles Brisées,Vous pouvez accéder à la carte de reconnaissance dans votre domaine pour choisir des quêtes de type point d’assaut dans différentes zones.,,,,0,42998,0,0,136349,0,0,0,150,150,0,0,0,0,42998,0,0
267,Carte de reconnaissance des îles Brisées,Vous pouvez accéder à la carte de reconnaissance dans votre domaine pour choisir des quêtes de type point d’assaut dans différentes zones.,,,,0,43001,0,0,136349,0,0,0,150,150,0,0,0,0,43001,0,0
268,Carte de reconnaissance des îles Brisées,Vous pouvez accéder à la carte de reconnaissance dans votre domaine pour choisir des quêtes de type point d’assaut dans différentes zones.,,,,0,42999,0,0,136349,0,0,0,150,150,0,0,0,0,42999,0,0
269,Carte de reconnaissance des îles Brisées,Vous pouvez accéder à la carte de reconnaissance dans votre domaine pour choisir des quêtes de type point d’assaut dans différentes zones.,,,,0,43000,0,0,136349,0,0,0,150,150,0,0,0,0,43000,0,0
271,Donjon aléatoire,Participez à un donjon aléatoire de Legion pour améliorer l’équipement de votre personnage !,Rejoindre un groupe,,,6,43173,0,1,1450455,1045,0,0,90,90,0,0,0,0,43173,0,0
272,Donjon héroïque,Parcourez les donjons héroïques de Legion pour mettre vos compétences à l’épreuve et recevoir des récompenses améliorées !,Rejoindre un groupe,,,6,43003,0,1,1450455,1046,0,0,90,90,0,0,0,0,43003,0,0
273,Donjon mythique,Participez à un donjon de Legion en mode mythique pour mettre vos compétences à l’épreuve et recevoir des récompenses améliorées !,Trouver un groupe,,,6,43175,0,6,136150,0,0,0,90,90,0,0,0,0,43175,0,0
274,Clés mythiques,Utilisez la clé mythique à l’entrée d’un donjon mythique pour un défi et des récompenses encore plus grands !,Trouver un groupe,,,6,43179,0,6,525134,0,0,0,90,90,0,0,0,0,43179,0,0
278,Armes prodigieuses supplémentaires,Retournez dans votre domaine et changez de spécialisation pour commencer la quête de l’arme prodigieuse correspondante.,,,,0,43052,0,0,1112940,0,0,0,180,180,0,0,0,0,43052,0,0
308,Évènement bonus : Marcheurs du temps,Remontez le temps dans les donjons de Mists of Pandaria pendant la période de bonus !,Rejoindre un groupe,,,4,47730,0,1,630786,1453,0,0,230,230,0,0,0,0,47730,0,0
310,Outil Raids : Les salles des Lamentations,Descendez dans la tombe de Sargeras pour affronter la force ténébreuse qui dirige la Légion ardente.,Rejoindre un raid,,,6,48513,2,2,1536895,1495,0,0,43,43,0,0,0,0,48513,0,0
311,Le rivage Brisé,Rassemblez les armées du Déclin de la Légion et établissez une base contre la Légion sur le rivage Brisé.,Commencer la quête,,,0,48522,0,3,1408999,0,46730,0,200,200,0,0,646,0,48522,0,0
312,Outil Raids : Les portes de l’enfer,"Après des semaines de dur combat, les héros d’Azeroth pénètrent enfin dans la tombe, mais la Légion les attend de pied ferme…",Rejoindre un raid,,,6,49180,2,2,1536895,1494,0,0,44,44,0,0,0,0,49180,0,0
314,Tombe de Sargeras,Descendez dans la tombe de Sargeras pour affronter la force ténébreuse qui dirige la Légion ardente.,Trouver un groupe,,,6,49182,2,6,1536895,1525,0,0,45,45,0,0,0,0,49182,0,0
316,Outil Raids : La chambre de l’Avatar,"Aegwynn avait enfermé l’Avatar de Sargeras dans les profondeurs de la tombe, mais la terrible enveloppe commence à s’agiter…",Rejoindre un raid,,,6,49373,2,2,1536895,1496,0,0,42,42,0,0,0,0,49373,0,0
317,Outil Raids : La chute du Trompeur,"Dans les profondeurs de la tombe, Kil’jaeden semble enfin piégé… Ou alors c’est ce qu’il tente nous faire croire.",Rejoindre un raid,,,6,49374,2,2,1536895,1497,0,0,41,41,0,0,0,0,49374,0,0
321,Choc : Blizzard arathi,"De fortes chutes de neige se sont abattues sur le bassin Arathi, où s’est aussi levé un épais brouillard de guerre.",Commencer la quête,,,5,50364,0,3,1669485,0,47148,847,10,10,1602,110,0,0,50364,0,0
322,Choc : Cohue Chanteguerre,"Le chaos règne dans le goulet des Chanteguerres, où trois drapeaux sont à capturer et des bonus uniques ont été dispersés.",Commencer la quête,,,5,50413,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50413,0,0
323,Choc : Supermogu,Découvrez le temple de Kotmogu sous un jour nouveau avec une vitesse de déplacement plus élevée et la possibilité de passer l’orbe à vos alliés.,Commencer la quête,,,5,50415,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50415,0,0
