ID,ZoneName_lang,AlteredFormCustomizeOffset[0],AlteredFormCustomizeOffset[1],AlteredFormCustomizeOffset[2],ChrModel_9_0_1_35522_001Override[0],ChrModel_9_0_1_35522_001Override[1],ChrModel_9_0_1_35522_001Override[2],ChrModel_9_0_1_35522_001Override_Female[0],ChrModel_9_0_1_35522_001Override_Female[1],ChrModel_9_0_1_35522_001Override_Female[2],ChrClassesID,ZoneImageAtlas,MaleCharacterCreationVisual,MaleCharacterCreationIdleVisual,FemaleCharacterCreationVisual,FemaleCharacterCreationIdleVisual,CharacterCreationIdleGroundVisual,CharacterCreationGroundVisual,AlteredFormCharacterCreationIdleVisual,AlteredFormCustomizeRotation,CharacterCreationAnimLoopWaitTimeMs,ChrRacesID
240,Salle de lՃveil,0,0,0,0,0,0,0,0,0,8,12418,0,0,0,0,0,0,0,0,0,85
241,Salle de lՃveil,0,0,0,0,0,0,0,0,0,9,12418,0,0,0,0,0,0,0,0,0,85
242,Salle de lՃveil,0,0,0,0,0,0,0,0,0,10,12418,0,0,0,0,0,0,0,0,0,85
243,Salle de lՃveil,0,0,0,0,0,0,0,0,0,1,12418,0,0,0,0,0,0,0,0,0,84
244,Salle de lՃveil,0,0,0,0,0,0,0,0,0,2,12418,0,0,0,0,0,0,0,0,0,84
245,Salle de lՃveil,0,0,0,0,0,0,0,0,0,3,12418,131761,132614,0,0,201585,0,0,0,0,84
246,Salle de lՃveil,0,0,0,0,0,0,0,0,0,4,12418,0,0,0,0,0,0,0,0,0,84
247,Salle de lՃveil,0,0,0,0,0,0,0,0,0,5,12418,0,0,0,0,0,0,0,0,0,84
248,Salle de lՃveil,0,0,0,0,0,0,0,0,0,7,12418,0,0,0,0,0,203498,0,0,0,84
249,Salle de lՃveil,0,0,0,0,0,0,0,0,0,8,12418,0,0,0,0,0,0,0,0,0,84
250,Salle de lՃveil,0,0,0,0,0,0,0,0,0,9,12418,0,0,0,0,0,0,0,0,0,84
251,Salle de lՃveil,0,0,0,0,0,0,0,0,0,10,12418,0,0,0,0,0,0,0,0,0,84
252,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1
253,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,25
254,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,26
255,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27
256,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,28
257,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,29
258,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,30
259,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,31
260,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,32
261,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,34
262,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35
263,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,36
264,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,37
265,Confins Interdits,0,0,0,0,0,0,0,0,0,1,12427,132937,132938,128667,132581,0,0,160505,0,0,52
266,Confins Interdits,0,0,0,0,0,0,0,0,0,9,12427,0,0,0,0,0,0,160505,0,0,52
267,Confins Interdits,0,0,0,0,0,0,0,0,0,9,12427,0,0,0,0,0,0,160505,0,0,70
268,Confins Interdits,0,0,0,0,0,0,0,0,0,5,12427,0,0,0,0,0,0,160505,0,0,52
269,Confins Interdits,0,0,0,0,0,0,0,0,0,5,12427,0,0,0,0,0,0,160505,0,0,70
270,Confins Interdits,0,0,0,0,0,0,0,0,0,4,12427,0,0,0,0,0,0,160505,0,0,52
271,Confins Interdits,0,0,0,0,0,0,0,0,0,4,12427,0,0,0,0,0,0,160505,0,0,70
272,Confins Interdits,0,0,0,0,0,0,0,0,0,1,12427,132937,132938,128667,132581,0,0,160505,0,0,70
273,Confins Interdits,0,0,0,0,0,0,0,0,0,3,12427,0,0,0,0,210497,0,160505,0,0,52
274,Confins Interdits,0,0,0,0,0,0,0,0,0,3,12427,0,0,0,0,217381,0,160505,0,0,70
275,Confins Interdits,0,0,0,0,0,0,0,0,0,8,12427,0,0,0,0,0,0,160505,0,0,52
276,Confins Interdits,0,0,0,0,0,0,0,0,0,8,12427,0,0,0,0,0,0,160505,0,0,70
277,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2
278,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3
279,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4
280,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5
281,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6
282,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7
283,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8
284,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9
285,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10
286,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11
287,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22
288,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24
