SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200Haut fait : |rTriomphe du lancer de tortue|n|cFFFFD200Catégorie : |rFoire de Sombrelune,373,122123,0,5
|cFFFFD200Quête :|r Clarté cristalline|n|cFFFFD200Région : |rHurlevent|n|cFFFFD200Région : |rOrgrimmar,374,122674,0,1
|cFFFFD200Haut fait : |rTop 20 d’Azeroth|n|cFFFFD200Catégorie : |rFief,375,122700,0,5
|cFFFFD200Butin : |rTor’goroth|n|cFFFFD200Région : |rCrête de Givrefeu,376,119163,0,0
|cFFFFD200Quête : |rLa foire aux bestiaux|n|cFFFFD200Région : |rSteppes de Tanglong,377,82467,0,1
|cFFFFD200Butin : |rChanteloge Forrestin|n|cFFFFD200Région : |rStratholme,378,13379,0,0
|cFFFFD200Vendeur :|r Bling-o-tron 5000|n,379,123851,0,0
|cFFFFD200Haut fait : |rBolide : or|n|cFFFFD200Catégorie : |rFoire de Sombrelune,381,122119,0,5
|cFFFFD200Évènement mondial :|r Jour des morts|n,383,116856,0,6
|cFFFFD200Évènement mondial :|r Jour des morts|n,384,116888,0,6
|cFFFFD200Évènement mondial :|r Jour des morts|n,385,116889,0,6
|cFFFFD200Évènement mondial :|r Jour des morts|n,386,116890,0,6
|cFFFFD200Évènement mondial :|r Jour des morts|n,387,116891,0,6
|cFFFFD200Vendeur : |rGalissa Rosée-de-Soleil|n|cFFFFD200Région : |rÎle de Sombrelune,388,126931,0,2
|cFFFFD200Trésor : |rGrimoire des secrets|n|cFFFFD200Région : |rJungle de Tanaan,389,127670,0,0
|cFFFFD200Trésor : |rJoyaux des Flammes infernales|n|cFFFFD200Région : |rJungle de Tanaan,390,127668,0,0
|cFFFFD200Quête : |rUn peu de ménage|n|cFFFFD200Région : |rFlèches d’Arak|n|n|cFFFFD200Quête : |rPas de ça chez vous|n|cFFFFD200Région : |rFlèches d’Arak,391,119001,0,1
"|cFFFFD200Vendeur :|r Tiffy Piègearessort, Giada Laisse-Dorée|n|cFFFFD200Région : |rFief",392,127695,0,2
"|cFFFFD200Vendeur :|r Tiffy Piègearessort, Giada Laisse-Dorée|n|cFFFFD200Région : |rFief",393,127696,0,2
"|cFFFFD200Vendeur :|r Tiffy Piègearessort, Giada Laisse-Dorée|n|cFFFFD200Région : |rFief",394,127707,0,2
|cFFFFD200Trésor : |rBourgeon parfait|n|cFFFFD200Région : |rJungle de Tanaan,395,127766,0,0
|cFFFFD200Trésor : |rFruit vert étrange|n|cFFFFD200Région : |rJungle de Tanaan,396,127394,0,-1
|cFFFFD200Trésor : |rBâtonnet éblouissant|n|cFFFFD200Région : |rJungle de Tanaan,398,127859,0,0
|cFFFFD200Vendeur : |rMarchande Araanda|n|cFFFFD200Région : |rChutelune|n|cFFFFD200Coût : |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendeur : |rMarchand Darakk|n|cFFFFD200Région : |rMur-de-Givre|n|cFFFFD200Coût : |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,399,127864,0,2
|cFFFFD200Butin : |rCapitaine Barbe-de-Fer|n|cFFFFD200Région : |rJungle de Tanaan,400,127659,0,0
|cFFFFD200Butin : |rTomberonce|n|cFFFFD200Région : |rJungle de Tanaan,401,127652,0,0
|cFFFFD200Butin : |rVestiges de la lune de sang|n|cFFFFD200Région : |rJungle de Tanaan,402,127666,0,0
|cFFFFD200Mission de fief :|r Les maîtres de la Lame-Ardente,403,128310,0,0
|cFFFFD200Évènement mondial : |rSemaine des enfants|n|cFFFFD200Coût : |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n,404,69896,0,6
|cFFFFD200PNJ : |rSkoller|n|cFFFFD200Région :|r Jungle de Tanaan|n,405,128328,0,4
|cFFFFD200Haut fait : |rGrand fuséonaute : or|n|cFFFFD200Catégorie : |rFoire de Sombrelune,406,122121,0,5
|cFFFFD200Vendeur : |rChasseur des ombres Denjai|n|cFFFFD200Région : |rJungle de Tanaan|n|cFFFFD200Faction : |rChasseurs de têtes de Vol’jin - Révéré|n|cFFFFD200Coût : |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,408,128471,4,2
|cFFFFD200Vendeur : |rRedresseur de torts Krethos|n|cFFFFD200Région : |rJungle de Tanaan|n|cFFFFD200Faction : |rMain du prophète - Révéré|n|cFFFFD200Coût : |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,409,128462,4,2
|cFFFFD200Métier : |rEnchantement,410,128536,0,3
|cFFFFD200Vendeur : |rGelvas Crasseporte|n|cFFFFD200Région : |rÎle de Sombrelune,411,97994,0,2
|cFFFFD200Évènement mondial :|r Fête du Voile d’hiver|n|n,412,108635,0,6
|cFFFFD200Butin : |rFracass Grabb|n|cFFFFD200Région : |rJungle de Tanaan,413,108634,0,0
|cFFFFD200Butin : |rGondar|n|cFFFFD200Région : |rJungle de Tanaan,415,108633,0,0
|cFFFFD200Évènement mondial :|r Fête du Voile d’hiver|n,416,108632,0,6
|cFFFFD200Butin : |rDrakum|n|cFFFFD200Région : |rJungle de Tanaan,417,108631,0,0
|cFFFFD200Butin : |rHavak|n|cFFFFD200Région : |rSommet de Kun-Lai,418,86573,0,0
|cFFFFD200Évènement mondial :|r Fête du Voile d’hiver|n,420,128776,0,6
|cFFFFD200Évènement mondial :|r Sanssaint|n,421,128794,0,6
|cFFFFD200Évènement mondial :|r Sanssaint|n,422,128807,0,6
|cFFFFD200Butin : |r Grand prêtre Ikzan|n|cFFFFD200Région : |rJungle de Tanaan,425,122117,0,0
|cFFFFD200Trésor : |rTrésor de l'Orbite-Sanglante pillé|n|cFFFFD200Région : |rJungle de Tanaan,428,127709,0,0
|cFFFFD200Haut fait : |rMonde dompté|n|cFFFFD200Catégorie : |rCombats de mascottes,429,92738,0,-1
|cFFFFD200Vendeur : |rCupri|n|cFFFFD200Région : |rShattrath|n,431,129926,0,-1
|cFFFFD200Vendeur : |rAuzin|n|cFFFFD200Région : |rDalaran,432,129938,0,-1
|cFFFFD200Vendeur : |rAuzin|n|cFFFFD200Région : |rDalaran,433,129952,0,-1
|cFFFFD200Métier : |rTravail du cuir,434,129956,0,3
|cFFFFD200Vendeur : |rJepetto Mizanjoie|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Coût : |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,435,129057,0,2
|cFFFFD200Vendeur : |rCupri|n|cFFFFD200Région : |rShattrath|n|cFFFFD200Coût : |r500|TInterface\Icons\pvecurrency-justice.BLP:0|t,436,129929,0,2
|cFFFFD200Vendeur : |rMage de guerre Kath’leen|n|cFFFFD200Région : |rRivage Brisé|n|cFFFFD200Faction : |rArmées du Déclin de la Légion - Révéré|n|cFFFFD200Coût : |r1500|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h,437,130199,4,2
|cFFFFD200Trésor : |rCoffre au trésor|n|cFFFFD200Région : |rVal’sharah,438,130194,2,-1
|cFFFFD200Trésor : |rTrésor de chardofeuille sans surveillance|n|cFFFFD200Région : |rVal’sharah,439,130147,0,0
|cFFFFD200Trésor : |rCoffre de Sheddle,440,129055,0,0
|cFFFFD200Quête : |rLes maîtres du déguisement|n|cFFFFD200Région : |rTornheim,441,129093,0,1
|cFFFFD200Butin :|r Sabot d’Encre|n|cFFFFD200Région :|r Vallée des Quatre vents|n|n|cFFFFD200Butin :|r Gardien de bougie ordon|n|cFFFFD200Région :|r Île du Temps figé,442,86565,0,-1
,443,129111,2,-1
|cFFFFD200Vendeur : |rKiatke|n|cFFFFD200Région : |rOrgrimmar / Hurlevent,444,133511,0,2
|cFFFFD200Vendeur : |rKiatke|n|cFFFFD200Région : |rOrgrimmar / Hurlevent,445,133542,0,-1
|cFFFFD200Vendeur : |rRansa Plume-Grise|n|cFFFFD200Région : |rHaut-Roc|n|cFFFFD200Faction : |rtribu de Haut-Roc - Révéré|n|cFFFFD200Coût : |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,446,131812,4,2
|cFFFFD200Région : |rHaut-Roc,447,131811,0,-1
|cFFFFD200Promotion|r,448,93672,2,-1
|cFFFFD200Quête :|r La demande d’Aviana|n|cFFFFD200Région :|r Auberge du fief|n,449,119093,0,0
|cFFFFD200Butin : |rAi Ran le Nuage Fantasque|n|cFFFFD200Région : |rVal de l’Éternel printemps,451,86590,0,0
|cFFFFD200Butin : |rSahn Chasse Marée|n|cFFFFD200Région : |rVal de l’Éternel printemps,452,86582,0,0
|cFFFFD200Trésor : |rTrésor englouti|n|cFFFFD200Région : |rÎle du Temps figé,453,134024,0,0
|cFFFFD200Butin : |rÉclaireur de guerre salyin|n|cFFFFD200Région : |rVallée des Quatre vents,454,86583,0,0
|cFFFFD200Métier : |rArchéologie,455,64488,0,3
|cFFFFD200Butin : |rKal’tik le Chancre|n|cFFFFD200Région : |rVal de l’Éternel printemps,456,134023,0,0
|cFFFFD200Butin : |rGar’lok|n|cFFFFD200Région : |rTerres de l’Angoisse,457,86578,0,0
|cFFFFD200Butin :|r Ba’ruun|n|cFFFFD200Région :|r Vallée d’Ombrelune|n|n,458,113540,0,0
|cFFFFD200Trésor : |rBoîte à repas du contremaître|n|cFFFFD200Région : |rTalador,459,116120,0,0
|cFFFFD200Quête :|r Affaires cénariennes|n|cFFFFD200Région :|r Auberge du fief,460,118935,0,-1
|cFFFFD200Trésor : |rPlanque de champignons de l’Orbite-Sanglante|n|cFFFFD200Région : |rTanaan,461,128223,0,-1
|cFFFFD200Butin : |rMajor Sinok|n|cFFFFD200Région : |rVal de l’Éternel printemps,462,86594,0,0
|cFFFFD200Quête : |rReproducteurs en chef|n|cFFFFD200Région : |rVallée des Quatre vents,463,88375,0,1
|cFFFFD200Métier : |rArchéologie,464,89614,0,3
|cFFFFD200Haut fait : |rLectures studieuses|n|cFFFFD200Catégorie : |rGénéral,465,43824,0,5
|cFFFFD200Quête :|r Héritage des anciens|n|cFFFFD200Région :|r Scierie du fief,466,115506,0,0
|cFFFFD200Vendeur :|r Porte-parole Gulan|n|cFFFFD200Région :|r Île du Temps figé,467,102467,0,2
|cFFFFD200Butin :|r Nessos l’Oracle|n|cFFFFD200Région :|r Sommet de Kun-Lai|n|n|cFFFFD200Butin :|r Grande tortue Écaille-de-Fureur|n|cFFFFD200Butin :|r Chelon |n|cFFFFD200Région :|r Île du Temps figé |n,468,86584,0,0
|cFFFFD200Butin : |rShinri|n|cFFFFD200Région : |rVallée d’Ombrelune,469,113543,0,-1
|cFFFFD200Butin : |rGrand prêtre d’Ordos|n|cFFFFD200Région : |rÎle du Temps figé,470,104329,0,0
|cFFFFD200Promotion|r,471,54452,2,-1
|cFFFFD200Vendeur :|r Derek Chance|n|cFFFFD200Vendeur :|r Misensi|n|cFFFFD200Région :|r Dalaran|n|n|cFFFFD200Vendeur :|r Mera Cours-la-Brume|n|cFFFFD200Région :|r Couronne de glace|n,472,134020,0,2
|cFFFFD200Métier : |rIngénierie (490),473,60854,2,3
|cFFFFD200Métier : |rIngénierie (600),474,87214,2,3
|cFFFFD200Métier : |rIngénierie,475,111821,2,3
|cFFFFD200Métier : |rIngénierie (425),476,40768,2,3
|cFFFFD200Métier : |rIngénierie (435),477,48933,2,3
|cFFFFD200Métier : |rIngénierie (570),478,87215,2,3
|cFFFFD200Métier : |rIngénierie,479,112059,2,3
|cFFFFD200Métier : |rIngénierie,480,18986,2,3
|cFFFFD200Métier : |rIngénierie,481,30544,2,3
|cFFFFD200Métier : |rIngénierie,482,18984,2,3
|cFFFFD200Métier : |rIngénierie,483,30542,2,3
|cFFFFD200Métier : |rIngénierie (500),484,40727,2,3
|cFFFFD200Butin :|r Pêcheur pandaren fantomatique|n|cFFFFD200Métier :|r Pêche|n,485,85973,2,0
|cFFFFD200Vendeur : |rNat Pagle|n|cFFFFD200Région : |rÉtendues sauvages de Krasarang|n|cFFFFD200Faction : |rLes Hameçonneurs - Révéré|n|cFFFFD200Coût : |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,486,85500,4,2
|cFFFFD200Butin : |rDon Carlos|n|cFFFFD200Région : |rContreforts de Hautebrande d’antan,487,134019,0,0
|cFFFFD200Butin :|r Burgy Cœur-Noir |n|cFFFFD200Région :|r Vashj’ir|n,488,134022,0,0
|cFFFFD200Quête : |rOn retourne voir le chef !|n|cFFFFD200Région : |rRaz-de-Néant,489,134021,0,1
|cFFFFD200Quête : |rUne récompense sonnante et trébuchante|n|cFFFFD200Région : |rCap Strangleronce,490,133997,0,-1
|cFFFFD200Quête : |rOuvrez-leur les yeux|n|cFFFFD200Région : |rGangrebois,491,133998,0,1
|cFFFFD200Vendeur :|r Jonathan Stephens|n|cFFFFD200Vendeur :|r Moz’def|n|cFFFFD200Région :|r Fief|n,492,122298,0,2
|cFFFFD200Butin : |rRai’vosh|n|cFFFFD200Région : |rVallée d’Ombrelune,493,113542,0,0
|cFFFFD200Butin : |rKreego le Marteleur|n|cFFFFD200Région : |rGorgrond,494,118224,0,0
|cFFFFD200Butin : |rAile-Scintillante|n|cFFFFD200Région : |rTalador,495,116113,0,0
|cFFFFD200Butin : |rGibblette le Poltron|n|cFFFFD200Région : |rCrête de Givrefeu,496,119180,0,0
|cFFFFD200Quête : |rLa tempête se prépare|n|cFFFFD200Région : |rSteppes de Tanglong,497,95567,0,1
|cFFFFD200Quête : |rLa tempête se prépare|n|cFFFFD200Région : |rSteppes de Tanglong,498,95568,0,1
|cFFFFD200Butin : |rMaîtresse des diablotins Valessa|n|cFFFFD200Région : |rJungle de Tanaan,499,127655,0,0
|cFFFFD200Trésor : |rCrâne du chef fou|n|cFFFFD200Région : |rJungle de Tanaan,500,127669,0,0
|cFFFFD200Vendeur : |rHaris Pilton|n|cFFFFD200Région : |rForêt de Terokkar|n|cFFFFD200Coût : |r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,501,134007,0,2
|cFFFFD200Vendeur : |rHaris Pilton|n|cFFFFD200Région : |rForêt de Terokkar|n|cFFFFD200Coût : |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,502,134004,0,2
|cFFFFD200Trésor : |rCoffre au trésor moyen|n|cFFFFD200Région : |rVal’sharah,503,130169,0,0
|cFFFFD200Vendeur : |rMarine Ailerasoir|n|cFFFFD200Région : |rAzsuna|n|cFFFFD200Faction : |rLes Gardiennes - Honoré|n|cFFFFD200Coût : |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,504,130157,4,2
|cFFFFD200Vendeur : |rSylvia Cerfbois|n|cFFFFD200Région : |rVal’sharah|n|cFFFFD200Faction : |rTisse-Rêves - Amical|n|cFFFFD200Coût : |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,505,130158,4,2
|cFFFFD200Butin : |rSorsei|n|cFFFFD200Région : |rVal’sharah,506,130171,0,0
|cFFFFD200Vendeur : |rSylvia Cerfbois|n|cFFFFD200Région : |rVal’sharah|n|cFFFFD200Faction : |rTisse-Rêves - Honoré|n|cFFFFD200Coût : |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,507,130170,4,2
|cFFFFD200Vendeur : |rMarine Ailerasoir|n|cFFFFD200Région : |rAzsuna|n|cFFFFD200Faction : |rLes Gardiennes - Honoré|n|cFFFFD200Coût : |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,508,130191,4,2
|cFFFFD200Vendeur : |rSylvia Cerfbois|n|cFFFFD200Région : |rVal’sharah|n|cFFFFD200Faction : |rTisse-Rêves - Révéré|n|cFFFFD200Coût : |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,509,130232,4,2
|cFFFFD200Butin : |rHenry|n|cFFFFD200Région : |rVal’sharah,510,130214,0,0
|cFFFFD200Trésor : |rCoffre au trésor|n|cFFFFD200Région : |rVal’sharah,511,130249,2,0
|cFFFFD200Butin : |rTyphon d’Eau-Pâle|n|cFFFFD200Région : |rTornheim,512,129045,2,0
|cFFFFD200Trésor : |rCoffre au trésor|n|cFFFFD200Région : |rTornheim,513,129165,0,0
|cFFFFD200Vendeur : |rBreanni|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Coût : |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,514,37460,0,-1
|cFFFFD200Vendeur : |rBreanni|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Coût : |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,515,44820,0,-1
|cFFFFD200Butin :|r Sac de fournitures pour mascottes|n|cFFFFD200Sources :|r Maître de combat de mascottes |n,516,89139,0,0
|cFFFFD200Quête :|r Études corrompues|n|cFFFFD200Métier :|r Archéologie|n|n,520,131724,0,1
,521,136849,2,-1
,522,136846,2,-1
,525,136927,2,-1
,526,136855,2,-1
,527,136928,2,-1
,528,136934,2,-1
,529,136935,2,-1
,530,136937,2,-1
|cFFFFD200Métier :|r Calligraphie|n,531,129211,0,3
|cFFFFD200Vendeur : |rEndora Têtalingue|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Coût : |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,532,137294,2,-1
|cFFFFD200Métier : |rTravail du cuir,533,129958,0,3
|cFFFFD200Métier : |rTravail du cuir,534,129960,0,3
|cFFFFD200Métier : |rTravail du cuir,535,129961,0,3
|cFFFFD200Vendeur : |rJepetto Mizanjoie|n|cFFFFD200Coût : |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,536,137663,0,-1
|cFFFFD200Vendeur : |rBoumie Tincelle|n|cFFFFD200Région : |rÎle de Sombrelune,537,138202,0,2
|cFFFFD200Évènement mondial :|r Jour des pirates|n|cFFFFD200Butin :|r Vieux L’ouïe|n,538,138415,0,6
,539,138490,2,-1
|cFFFFD200Quête : |rLe retour de la faim|n|cFFFFD200Région : |rAzsuna|n|n|cFFFFD200Quête : |rLe retour de la faim|n|cFFFFD200Région : |rAzsuna,540,138876,0,1
|cFFFFD200Quête : |rS’habiller avec classe|n|cFFFFD200Région : |rAzsuna,541,138873,0,1
|cFFFFD200Vendeur : |rRedresseur de torts Nuurem|n|cFFFFD200Région : |rBouclier-des-Tempêtes|n|cFFFFD200Faction : |rConseil des exarques - Honoré|n|cFFFFD200Coût : |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,542,115472,4,2
|cFFFFD200Vendeur : |rVeridis Fallon|n|cFFFFD200Région : |rAzsuna|n|cFFFFD200Faction : |rCour de Farondis - Honoré|n|cFFFFD200Coût : |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,543,129279,4,2
|cFFFFD200Vendeur : |rValdemar Cherche-Tempête|n|cFFFFD200Région : |rTornheim|n|cFFFFD200Faction : |rValarjar - Révéré|n|cFFFFD200Coût : |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,544,129149,4,2
|cFFFFD200Évènement mondial :|r Fête du Voile d’hiver,545,139337,0,6
|cFFFFD200Évènement mondial :|r Fête du Voile d’hiver|n,546,128636,0,6
|cFFFFD200Métier : |rJoaillerie,547,130254,0,3
|cFFFFD200Vendeur : |rBron|n|cFFFFD200Région : |rDurotar|n|cFFFFD200Coût : |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200Vendeur : |rKeiran Donoghue|n|cFFFFD200Région : |rDun Morogh|n|cFFFFD200Coût : |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,548,138900,0,2
|cFFFFD200Haut fait :|r L’engeance de la Serre|n|cFFFFD200Région :|r Haut-Roc|n,549,139773,0,0
|cFFFFD200Domaine :|r Caveau des Sans-Couronne,550,139587,0,-1
|cFFFFD200Domaine :|r Arène de la Gloire du Séjour céleste,551,140160,0,-1
|cFFFFD200Vendeur : |rDraemus|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Coût : |r1 000|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,552,140231,0,2
|cFFFFD200Vendeur :|r Le marchand fou|n,553,140309,0,2
|cFFFFD200Butin :|r Infiltrateur de l’effroi|n,554,140363,0,0
|cFFFFD200Vendeur : |rRansa Plume-Grise|n|cFFFFD200Région : |rHaut-Roc|n|cFFFFD200Faction : |rtribu de Haut-Roc - Amical|n|cFFFFD200Coût : |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,557,131814,4,2
|cFFFFD200Butin : |rCréatures du monde,558,134831,0,0
|cFFFFD200Vendeur : |rPremière arcaniste Thalyssra|n|cFFFFD200Région : |rSuramar|n|cFFFFD200Faction : |rLes Souffrenuit - Révéré|n|cFFFFD200Coût : |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,559,140325,4,2
|cFFFFD200Vendeur : |rPremière arcaniste Thalyssra|n|cFFFFD200Région : |rSuramar|n|cFFFFD200Faction : |rLes Souffrenuit - Honoré|n|cFFFFD200Coût : |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,560,140324,4,2
|cFFFFD200Métier : |rIngénierie,561,132518,0,3
|cFFFFD200Vendeur : |rMarchand de cadeaux|n|cFFFFD200Région : |rSuramar,562,130151,0,2
|cFFFFD200Trésor : |rCoffre du Maelström|n|cFFFFD200Région : |rLe Maelström,563,140632,2,0
|cFFFFD200Vendeur : |rSabot-Rusé le chaman charlatan|n|cFFFFD200Région : |rHaut-Roc|n|cFFFFD200Coût : |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,564,140336,0,2
|cFFFFD200Quête : |rÇa fait partie du contrat|n|cFFFFD200Région : |rAzsuna,565,138878,0,1
|cFFFFD200Butin : |rThane Irglov l’Impitoyable|n|cFFFFD200Région : |rTornheim,566,129113,0,0
,567,140779,2,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,568,140780,0,-1
|cFFFFD200Métier : |rJoaillerie,569,130251,0,3
|cFFFFD200Trésor : |rCoffre au trésor|n|cFFFFD200Région : |rAzsuna,570,122681,0,0
|cFFFFD200Quête : |rDes amis en cage|n|cFFFFD200Région : |rSuramar,571,130209,0,1
|cFFFFD200Butin :|r PH|n,572,119211,2,0
|cFFFFD200Métier : |rIngénierie,573,109167,0,3
|cFFFFD200Trésor : |rCoffre au trésor de Falanaar|n|cFFFFD200Région : |rSuramar,574,140786,0,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,575,141297,0,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,576,141300,2,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,577,141298,0,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,578,141301,0,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,579,141306,0,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,580,141299,0,-1
|cFFFFD200Trésor : |rCoffre au trésor rougeoyant de Falanaar|n|cFFFFD200Région : |rSuramar,581,141296,0,0
|cFFFFD200Butin :|r Fingénieur Plomboméga|n,582,141331,2,0
|cFFFFD200Quête : |rL’attaque de la meute de loups|n|cFFFFD200Région : |rHaut-Roc,584,131933,0,1
|cFFFFD200Butin : |rNoble-bois majestueux|n|cFFFFD200Région : |rHaut-Roc,585,131900,0,0
|cFFFFD200Vendeur : |rMarchande du solstice|n|cFFFFD200Coût : |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,586,141649,0,6
|cFFFFD200Quête : |rMglrgrs de nos grmlgrlr|n|cFFFFD200Région : |rSuramar,587,141879,0,1
|cFFFFD200Butin : |rPince-jarret|n|cFFFFD200Région : |rSuramar,588,140314,0,0
|cFFFFD200Butin : |rDocteur Dwenfer|n|cFFFFD200Région : |rMarécage d’Âprefange,589,142265,0,0
|cFFFFD200Évènement mondial :|r De l’amour dans l’air,590,142341,0,6
|cFFFFD200Quête : |rJamais sans mon plume-neige|n,593,142497,0,1
|cFFFFD200Quête : |rJamais sans mon serre-tranchante|n,594,142496,0,1
|cFFFFD200Quête : |rJamais sans mon bec-sinistre|n,595,142495,0,1
|cFFFFD200Quête : |rJamais sans mon scrutesang|n,596,142494,0,1
|cFFFFD200Butin :|r Pêche sur les îles Brisées|n,597,142528,0,0
|cFFFFD200Butin :|r Pêche sur les îles Brisées,598,142529,0,0
|cFFFFD200Butin :|r Pêche sur les îles Brisées|n,599,142530,0,0
|cFFFFD200Vendeur : |rAdjurateur Margoss|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Faction : |rAdjurateur Margoss - Amical|n|cFFFFD200Coût : |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t,600,142531,4,-1
|cFFFFD200Vendeur : |rAdjurateur Margoss|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Faction : |rAdjurateur Margoss - Amical|n|cFFFFD200Coût : |r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h,601,142532,4,-1
|cFFFFD200Quête : |rCoalescence cubique,602,142536,0,1
,603,143545,2,-1
|cFFFFD200Butin : |rPalais Sacrenuit|n|n|cFFFFD200Trésor : |rDon des sacrenuit|n|cFFFFD200Région : |rPalais Sacrenuit,604,143544,0,0
|cFFFFD200Évènement : |r20e anniversaire de Diablo,605,143543,2,6
|cFFFFD200Vendeur : |rXur’ios|n|cFFFFD200Région : |rDalaran|n|cFFFFD200Coût : |r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t,606,141862,0,2
"|cFFFFD200Vendeur : |rAuzin
|cFFFFD200Région : |rForêt du Chant de cristal
|cFFFFD200Coût : |r750|TInterface\Icons\pvecurrency-justice.BLP:0|t",607,129965,0,2
|cFFFFD200Trésor : |rBaguette d’existence artificielle|n|cFFFFD200Région : |rDalaran,608,143534,2,-1
|cFFFFD200Évènement : |r20e anniversaire de Diablo,609,142542,2,6
|cFFFFD200Butin :|r Pêche sur les îles Brisées|n,610,143662,0,0
|cFFFFD200Métier : |rDépeçage|n|cFFFFD200Quête : |rMort à Drakol’nir|n|cFFFFD200Région : |rTornheim,611,130102,0,-1
|cFFFFD200Quête : |rAchever la partie « rivage Brisé » de la campagne de votre domaine de classe.,612,143727,0,1
|cFFFFD200Haut fait :|r Les pieds dans le bourbier|n,613,143660,0,5
|cFFFFD200Évènement mondial :|r Fête lunaire|n|n|n|cFFFFD200Vendeur : |rFariel Chantétoile|n|cFFFFD200Région : |rReflet-de-Lune|n|cFFFFD200Coût : |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,614,143827,0,6
|cFFFFD200Évènement mondial :|r Fête lunaire|n|n|n|cFFFFD200Vendeur : |rFariel Chantétoile|n|cFFFFD200Région : |rReflet-de-Lune|n|cFFFFD200Coût : |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,615,143828,0,6
