DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Bricolage de la casse,Bricoler,Les schémas peuvent être obtenus sur les monstres de Mécagone et en terminant des quêtes.,,,2720,11,2915722,1,0,0,0,0,0,0
Racial - Troll zandalari,,Racial - Troll zandalari,,,2721,9,0,0,0,0,33938,0,0,0
Racial - Kultirassien,,Racial - Kultirassien,,,2723,9,0,0,0,0,33938,0,0,0
Toutes les classes,,Traits azéritiques,,,2727,9,0,0,0,0,0,0,0,0
Kyrians,,Congrégation des Kyrians,,,2730,7,3641395,0,0,0,1040,0,0,0
Venthyrs,,Congrégation des Venthyrs,,,2731,7,3641397,0,0,0,1040,0,0,0
Faë nocturnes,,Congrégation des Faë nocturnes,,,2732,7,3641394,0,0,0,1040,0,0,0
Nécro-seigneurs,,Congrégation des nécro-seigneurs,,,2733,7,3641396,0,0,0,1040,0,0,0
Équipement de monte,,,,,2734,12,0,0,0,0,2,0,0,0
Alchimie d’Ombreterre,,,,,2750,11,4620669,0,171,12,0,0,961,0
Forge d’Ombreterre,,,,,2751,11,4620670,0,164,12,0,0,961,0
Cuisine d’Ombreterre,,,,,2752,9,4620671,0,185,12,0,0,961,0
Enchantement d’Ombreterre,,,,,2753,11,4620672,0,333,12,0,0,961,0
Pêche d’Ombreterre,,,,,2754,9,4620674,0,356,12,16384,0,961,0
Ingénierie d’Ombreterre,,,,,2755,11,4620673,0,202,12,0,0,961,0
Calligraphie d’Ombreterre,,,,,2756,11,4620676,0,773,12,0,0,961,0
Joaillerie d’Ombreterre,,,,,2757,11,4620677,0,755,12,0,0,961,0
Travail du cuir d’Ombreterre,,,,,2758,11,4620678,0,165,12,0,0,961,0
Couture d’Ombreterre,,,,,2759,11,4620681,0,197,12,0,0,961,0
Herboristerie d’Ombreterre,,,,,2760,11,4620675,0,182,12,0,0,961,0
Minage d’Ombreterre,,,,,2761,11,4620679,0,186,12,0,0,961,0
Dépeçage d’Ombreterre,,,,,2762,11,4620680,0,393,12,0,0,961,0
Racial - Nain sombrefer,,Racial - Nain sombrefer,,,2773,9,136243,0,0,0,33938,0,0,0
Racial - Mécagnome,,Racial - Mécagnome,,,2774,9,0,0,0,0,33938,0,0,0
Racial - Vulpérin,,Racial - Vulpérin,,,2775,9,0,0,0,0,33938,0,0,0
Langue : vulpérin,,,,,2776,10,136243,0,0,0,128,0,0,0
Cryptogrammes d’âmes,Imprégnation,De nouveaux cryptogrammes d’âmes peuvent être trouvés dans l’Antre.,,,2777,11,895888,1,0,0,0,0,0,0
Suture abominable,Rapiéceur,Les morceaux peuvent être obtenus sur les monstres d’Ombreterre et en terminant des quêtes.,,,2787,11,3675492,0,0,0,0,0,0,0
Artisanat de l’Ascension,Artisanat,Les recettes peuvent être obtenues en suivant la voie de l’Ascension.,,,2791,11,3054888,0,0,0,0,0,0,0
Familier - mammouth,,,,,2805,7,136243,0,0,0,0,0,0,0
Familier - coursier,,,,,2806,7,132248,0,0,0,0,0,0,0
Familier - dromadaire,,,,,2807,7,132248,0,0,0,0,0,0,0
Racial - Dracthyr,,Racial - Dracthyr,,,2808,9,0,0,0,0,33810,0,0,0
Évocateur,,Compétences d’évocation.,,,2810,7,4574311,0,0,0,1048,0,0,0
Travail des stygies,Artisanat,Nécessite des outils du forgeur d’âmes.,,,2811,11,2578727,0,0,0,0,0,0,0
Aventurier ou aventurière,,Compétences de base.,,,2816,7,1714097,0,0,0,1050,0,0,0
Langage : cryptogramme,,,,,2817,12,136243,0,0,0,144,0,0,0
Synthèse de protoforme,Synthétiser,Créez de nouvelles mascottes et montures en combinant des composants à l’aide de schémas que vous trouverez en Zereth Mortis.,,,2819,11,4287471,1,0,0,0,0,0,0
Manipulation des arcanes,Arcaniste,Description,,,2821,11,1041232,1,0,0,0,0,0,0
Forge des îles aux Dragons,,,,,2822,11,4620670,0,164,13,0,0,962,0
Alchimie des îles aux Dragons,,,,,2823,11,4620669,0,171,13,0,0,962,0
Cuisine des îles aux Dragons,,,,,2824,9,4620671,0,185,13,0,0,962,0
Enchantement des îles aux Dragons,,,,,2825,11,4620672,0,333,13,0,0,962,0
Pêche des îles aux Dragons,,,,,2826,9,4620674,0,356,13,16384,0,962,0
Ingénierie des îles aux Dragons,,,,,2827,11,4620673,0,202,13,0,0,962,0
Calligraphie des îles aux Dragons,,,,,2828,11,4620676,0,773,13,0,0,962,0
Joaillerie des îles aux Dragons,,,,,2829,11,4620677,0,755,13,0,0,962,0
Travail du cuir des îles aux Dragons,,,,,2830,11,4620678,0,165,13,0,0,962,0
Couture des îles aux Dragons,,,,,2831,11,4620681,0,197,13,0,0,962,0
Herboristerie des îles aux Dragons,,,,,2832,11,4620675,0,182,13,0,0,962,0
Minage des îles aux Dragons,,,,,2833,11,4620679,0,186,13,0,0,962,0
Dépeçage des îles aux Dragons,,,,,2834,11,4620680,0,393,13,0,0,962,0
Artisanat,,,,,2846,11,643416,0,98,0,0,0,0,0
Matériel de pêche rohart,Artisanat,Obtenez et améliorez l’équipement de pêche iskaarien et accédez à de nouveaux coins et activités de pêche sur les îles aux Dragons.,,,2847,11,4638460,0,0,0,0,0,0,0
Mascotte – Draconien inférieur,,Draconien inférieur,,,2850,7,797547,0,0,0,0,0,0,0
Langue : furbolg,,,,,2855,10,136243,0,0,0,128,0,0,0
Prototype de cargaison,Cargaisons,Cargaison de cargo !,,,2870,11,2915722,1,0,0,0,0,0,0
Alchimie de Khaz Algar,,,,,2871,11,4620669,0,171,14,0,0,989,0
Forge de Khaz Algar,,,,,2872,11,4620670,0,164,14,0,0,989,0
Cuisine de Khaz Algar,,,,,2873,9,4620671,0,185,14,0,0,989,0
Enchantement de Khaz Algar,,,,,2874,11,4620672,0,333,14,0,0,989,0
Ingénierie de Khaz Algar,,,,,2875,11,4620673,0,202,14,0,0,989,0
Pêche de Khaz Algar,,,,,2876,9,4620674,0,356,14,16384,0,989,0
Herboristerie de Khaz Algar,,,,,2877,11,4620675,0,182,14,0,0,989,0
Calligraphie de Khaz Algar,,,,,2878,11,4620676,0,773,14,0,0,989,0
Joaillerie de Khaz Algar,,,,,2879,11,4620677,0,755,14,0,0,989,0
Travail du cuir de Khaz Algar,,,,,2880,11,4620678,0,165,14,0,0,989,0
Minage de Khaz Algar,,,,,2881,11,4620679,0,186,14,0,0,989,0
Dépeçage de Khaz Algar,,,,,2882,11,4620680,0,393,14,0,0,989,0
Couture de Khaz Algar,,,,,2883,11,4620681,0,197,14,0,0,989,0
Langue : terrestre,,,,,2884,10,136243,0,0,0,128,0,0,0
Cargaisons de ravitaillement,Paquet,Du ravitaillement peut être nécessaire à tout moment. Veuillez fournir ce que vous pouvez.,,,2886,11,1394946,0,0,0,0,0,0,0
Racial – Terrestre,,Racial – Terrestre,,,2895,9,136243,0,0,0,33938,0,0,0
Tout – Bataillons,,,,,2902,9,0,0,0,0,0,0,0,0
