ID,Tablename,Object_ID,Flags,PushID
3207,SOUNDKITENTRY,1155532,0,94891
3208,SOUNDKITENTRY,1155533,0,94891
3209,SOUNDKITENTRY,1155534,0,94891
3210,SOUNDKITENTRY,1155535,0,94891
3211,SOUNDKITENTRY,1155541,0,94891
3212,SOUNDKITENTRY,1155542,0,94891
3213,SOUNDKITENTRY,1155543,0,94891
3214,SOUNDKITENTRY,1155544,0,94891
3215,SOUNDKITENTRY,1155545,0,94891
3216,SOUNDKITENTRY,1155546,0,94891
3217,SOUNDKITENTRY,1155547,0,94891
3218,SOUNDKITENTRY,1155548,0,94891
3219,SOUNDKITENTRY,1155549,0,94891
3220,SOUNDKITENTRY,1155550,0,94891
3221,SOUNDKITENTRY,1155551,0,94891
3222,SOUNDKITENTRY,1155552,0,94891
3223,SOUNDKITENTRY,1155553,0,94891
3224,SOUNDKITENTRY,1155554,0,94891
3225,SOUNDKITENTRY,1155555,0,94891
3226,SOUNDKITENTRY,1155556,0,94891
3227,SOUNDKITENTRY,1155557,0,94891
3228,SOUNDKITENTRY,1155573,0,94891
3229,SOUNDKITENTRY,1155574,0,94891
3230,SOUNDKITENTRY,1155575,0,94891
3231,SOUNDKITENTRY,1155576,0,94891
3232,SOUNDKITENTRY,1155577,0,94891
3233,SOUNDKITENTRY,1155578,0,94891
3234,SOUNDKITENTRY,1155579,0,94891
3235,SOUNDKITENTRY,1155580,0,94891
3236,SOUNDKITENTRY,1155581,0,94891
3237,SOUNDKITENTRY,1155582,0,94891
3238,SOUNDKITENTRY,1155598,0,94891
3239,SOUNDKITENTRY,1155599,0,94891
3240,SOUNDKITENTRY,1155600,0,94891
3241,SOUNDKITENTRY,1155601,0,94891
3242,SOUNDKITENTRY,1155602,0,94891
3243,SOUNDKITENTRY,1155603,0,94891
3244,SOUNDKITENTRY,1155630,0,94891
3245,SOUNDKITENTRY,1155631,0,94891
3246,SOUNDKITENTRY,1155632,0,94891
3247,SOUNDKITENTRY,1155643,0,94891
3248,SOUNDKITENTRY,1155644,0,94891
3249,SOUNDKITENTRY,1155645,0,94891
3250,SOUNDKITENTRY,1155646,0,94891
3251,SOUNDKITENTRY,1155647,0,94891
3252,SOUNDKITENTRY,1155648,0,94891
3253,SOUNDKITENTRY,1155649,0,94891
3254,SOUNDKITENTRY,1155650,0,94891
3255,SOUNDKITENTRY,1155651,0,94891
3256,SOUNDKITENTRY,1155652,0,94891
3257,SOUNDKITENTRY,1155653,0,94891
3258,SOUNDKITENTRY,1155654,0,94891
3259,SOUNDKITENTRY,1155675,0,94891
3260,SOUNDKITENTRY,1155676,0,94891
3261,SOUNDKITENTRY,1155677,0,94891
3262,SOUNDKITENTRY,1155780,0,94891
3263,SOUNDKITENTRY,1155781,0,94891
3264,SOUNDKITENTRY,1155782,0,94891
3265,SOUNDKITENTRY,1155783,0,94891
3266,SOUNDKITENTRY,1155784,0,94891
3267,SOUNDKITENTRY,1155785,0,94891
3268,SOUNDKITENTRY,1155786,0,94891
3269,SOUNDKITENTRY,1155787,0,94891
3270,SOUNDKITENTRY,1155788,0,94891
3271,SOUNDKITENTRY,1155789,0,94891
3272,SOUNDKITENTRY,1155790,0,94891
3273,SOUNDKITENTRY,1155791,0,94891
3274,SOUNDKITENTRY,1155792,0,94891
3275,SOUNDKITENTRY,1155793,0,94891
3276,SOUNDKITENTRY,1155794,0,94891
3277,SOUNDKITENTRY,1155795,0,94891
3278,SOUNDKITENTRY,1155796,0,94891
3279,SOUNDKITENTRY,1155797,0,94891
3280,SOUNDKITENTRY,1155798,0,94891
3281,SOUNDKITENTRY,1155799,0,94891
3282,SOUNDKITENTRY,1155800,0,94891
3283,SOUNDKITENTRY,1155801,0,94891
3284,SOUNDKITENTRY,1155802,0,94891
3285,SOUNDKITENTRY,1155803,0,94891
3286,SOUNDKITENTRY,1155804,0,94891
3287,SOUNDKITENTRY,1155805,0,94891
3288,SOUNDKITENTRY,1155806,0,94891
3289,SOUNDKITENTRY,1155807,0,94891
3290,SOUNDKITENTRY,1155808,0,94891
3291,SOUNDKITENTRY,1155809,0,94891
3292,SOUNDKITENTRY,1155810,0,94891
3293,SOUNDKITENTRY,1155811,0,94891
3294,SOUNDKITENTRY,1155812,0,94891
3295,SOUNDKITENTRY,1155813,0,94891
3296,SOUNDKITENTRY,1155814,0,94891
3297,SOUNDKITENTRY,1155815,0,94891
3298,SOUNDKITENTRY,1155816,0,94891
3299,SOUNDKITENTRY,1155817,0,94891
3300,SOUNDKITENTRY,1155818,0,94891
3301,SOUNDKITENTRY,1155819,0,94891
3302,SOUNDKITENTRY,1155820,0,94891
3303,SOUNDKITENTRY,1155821,0,94891
3304,SOUNDKITENTRY,1155822,0,94891
3305,SOUNDKITENTRY,1155823,0,94891
3306,SOUNDKITENTRY,1155824,0,94891
3307,SOUNDKITENTRY,1155825,0,94891
3308,SOUNDKITENTRY,1155826,0,94891
3309,SOUNDKITENTRY,1155827,0,94891
3310,SOUNDKITENTRY,1155828,0,94891
3311,SOUNDKITENTRY,1155829,0,94891
3312,SOUNDKITENTRY,1155830,0,94891
3313,SOUNDKITENTRY,1155831,0,94891
3314,SOUNDKITENTRY,1155832,0,94891
3315,SOUNDKITENTRY,1155833,0,94891
3316,SOUNDKITENTRY,1155834,0,94891
3317,SOUNDKITENTRY,1155837,0,94891
3318,SOUNDKITENTRY,1155838,0,94891
3319,SOUNDKITENTRY,1155839,0,94891
3320,SOUNDKITENTRY,1155840,0,94891
3321,SOUNDKITENTRY,1155841,0,94891
3322,SOUNDKITENTRY,1155842,0,94891
3323,SOUNDKITENTRY,1155843,0,94891
3324,SOUNDKITENTRY,1155844,0,94891
3325,SOUNDKITENTRY,1155845,0,94891
3326,SOUNDKITENTRY,1155846,0,94891
3327,SOUNDKITENTRY,1155847,0,94891
3328,SOUNDKITENTRY,1155848,0,94891
3329,SOUNDKITENTRY,1155849,0,94891
3330,SOUNDKITENTRY,1155850,0,94891
3331,SOUNDKITENTRY,1155851,0,94891
3332,SOUNDKITENTRY,1155852,0,94891
3333,SOUNDKITENTRY,1155853,0,94891
3334,SOUNDKITENTRY,1155854,0,94891
3335,SOUNDKITENTRY,1155855,0,94891
3336,SOUNDKITENTRY,1155856,0,94891
3337,SOUNDKITENTRY,1155860,0,94891
3338,SOUNDKITENTRY,1155861,0,94891
3339,SOUNDKITENTRY,1155862,0,94891
3340,SOUNDKITENTRY,1155863,0,94891
3341,SOUNDKITENTRY,1155864,0,94891
3342,SOUNDKITENTRY,1155865,0,94891
3343,SOUNDKITENTRY,1155866,0,94891
3344,SOUNDKITENTRY,1155867,0,94891
3345,SOUNDKITENTRY,1155868,0,94891
3346,SOUNDKITENTRY,1155869,0,94891
3347,SOUNDKITENTRY,1155880,0,94891
3348,SOUNDKITENTRY,1155881,0,94891
3349,SOUNDKITENTRY,1155882,0,94891
3350,SOUNDKITENTRY,1155912,0,94891
3351,SOUNDKITENTRY,1155913,0,94891
3352,SOUNDKITENTRY,1155914,0,94891
3353,SOUNDKITENTRY,1155915,0,94891
3354,SOUNDKITENTRY,1155916,0,94891
3355,SOUNDKITENTRY,1155917,0,94891
3356,SOUNDKITENTRY,1155918,0,94891
3357,SOUNDKITENTRY,1155919,0,94891
3358,SOUNDKITENTRY,1155920,0,94891
3359,SOUNDKITENTRY,1155921,0,94891
3360,SOUNDKITENTRY,1155939,0,94891
3361,SOUNDKITENTRY,1155940,0,94891
3362,SOUNDKITENTRY,1155941,0,94891
3363,SOUNDKITENTRY,1155942,0,94891
3364,SOUNDKITENTRY,1155943,0,94891
3365,SOUNDKITENTRY,1155947,0,94891
3366,SOUNDKITENTRY,1155948,0,94891
3367,SOUNDKITENTRY,1155949,0,94891
3368,SOUNDKITENTRY,1155950,0,94891
3369,SOUNDKITENTRY,1155951,0,94891
3370,SOUNDKITENTRY,1155952,0,94891
3371,SOUNDKITENTRY,1155953,0,94891
3372,SOUNDKITENTRY,1155954,0,94891
3373,SOUNDKITENTRY,1155955,0,94891
3374,SOUNDKITENTRY,1155956,0,94891
3375,SOUNDKITENTRY,1155957,0,94891
3376,SOUNDKITENTRY,1155958,0,94891
3377,SOUNDKITENTRY,1155959,0,94891
3378,SOUNDKITENTRY,1155960,0,94891
3379,SOUNDKITENTRY,1155961,0,94891
3380,SOUNDKITENTRY,1155962,0,94891
3381,SOUNDKITENTRY,1155963,0,94891
3382,SOUNDKITENTRY,1155964,0,94891
3383,SOUNDKITENTRY,1155965,0,94891
3384,SOUNDKITENTRY,1155966,0,94891
3385,SPELLVISUAL,154580,0,94891
3386,SPELLVISUAL,154599,0,94891
3387,SPELLVISUAL,154810,0,94891
3388,SPELLVISUAL,159503,0,94891
3389,SPELLVISUAL,159504,0,94891
3390,SPELLVISUAL,159506,0,94891
3391,SPELLVISUALANIM,416838,0,94891
3392,SPELLVISUALEVENT,490915,0,94891
3393,SPELLVISUALEVENT,500460,0,94891
3394,SPELLVISUALEVENT,500461,0,94891
3395,SPELLVISUALEVENT,500464,0,94891
3396,SPELLVISUALEVENT,500465,0,94891
3397,SPELLVISUALEVENT,500469,0,94891
3398,SPELLVISUALEVENT,500471,0,94891
3399,SPELLVISUALEVENT,500473,0,94891
3400,SPELLVISUALEVENT,500474,0,94891
3401,SPELLVISUALEVENT,500476,0,94891
3402,SPELLVISUALEVENT,500477,0,94891
3403,SPELLVISUALEVENT,500484,0,94891
3404,SPELLVISUALKIT,228225,0,94891
3405,SPELLVISUALKIT,228226,0,94891
3406,SPELLVISUALKIT,228229,0,94891
3407,SPELLVISUALKIT,228233,0,94891
3408,SPELLVISUALKIT,228235,0,94891
3409,SPELLVISUALKIT,228237,0,94891
3410,SPELLVISUALKIT,228238,0,94891
3411,SPELLVISUALKIT,228240,0,94891
3412,SPELLVISUALKIT,228241,0,94891
3413,SPELLVISUALKIT,228247,0,94891
3414,SPELLVISUALKITEFFECT,621919,0,94891
3415,SPELLVISUALKITEFFECT,622218,0,94891
3416,SPELLVISUALKITEFFECT,644623,0,94891
3417,SPELLVISUALKITEFFECT,644624,0,94891
3418,SPELLVISUALKITEFFECT,644630,0,94891
3419,SPELLVISUALKITEFFECT,644631,0,94891
3420,SPELLVISUALKITEFFECT,644634,0,94891
3421,SPELLVISUALKITEFFECT,644640,0,94891
3422,SPELLVISUALKITEFFECT,644643,0,94891
3423,SPELLVISUALKITEFFECT,644644,0,94891
3424,SPELLVISUALKITEFFECT,644646,0,94891
3425,SPELLVISUALKITEFFECT,644649,0,94891
3426,SPELLVISUALKITEFFECT,644652,0,94891
3427,SPELLVISUALKITEFFECT,644655,0,94891
3428,SPELLVISUALKITEFFECT,644661,0,94891
3429,SPELLVISUALKITEFFECT,644662,0,94891
3430,SPELLVISUALKITEFFECT,644664,0,94891
3431,SPELLVISUALKITEFFECT,644665,0,94891
3432,SPELLVISUALKITEFFECT,644670,0,94891
3433,SPELLVISUALKITEFFECT,644671,0,94891
3434,SPELLVISUALKITEFFECT,644679,0,94891
3435,SPELLVISUALKITEFFECT,644683,0,94891
3436,SPELLVISUALKITEFFECT,644698,0,94891
3437,SPELLVISUALKITEFFECT,644699,0,94891
3438,SPELLVISUALKITEFFECT,644701,0,94891
3439,SPELLVISUALKITEFFECT,644706,0,94891
3440,SPELLVISUALKITEFFECT,644710,0,94891
3441,SPELLVISUALKITEFFECT,644711,0,94891
3442,SPELLVISUALKITEFFECT,644716,0,94891
3443,SPELLVISUALKITEFFECT,644719,0,94891
3444,SPELLVISUALKITEFFECT,644720,0,94891
3445,SPELLVISUALKITMODELATTACH,567650,0,94891
3446,SPELLXSPELLVISUAL,457228,0,94891
3447,SPELLXSPELLVISUAL,457396,0,94891
3448,SPELLXSPELLVISUAL,465624,0,94891
3449,AREATRIGGERACTION,61875,0,94897
3450,AREATRIGGERACTION,61876,0,94897
3451,SOUNDKIT,284371,0,94902
3452,SOUNDKIT,284373,0,94902
3453,SOUNDKIT,284376,0,94902
3454,SOUNDKIT,284377,0,94902
3455,SOUNDKIT,284378,0,94902
3456,SOUNDKIT,284379,0,94902
3457,SOUNDKIT,284382,0,94902
3458,SOUNDKIT,284385,0,94902
3459,SOUNDKIT,284388,0,94902
3460,SOUNDKIT,284389,0,94902
3461,SOUNDKITADVANCED,248629,0,94902
3462,SOUNDKITADVANCED,248631,0,94902
3463,SOUNDKITADVANCED,248634,0,94902
3464,SOUNDKITADVANCED,248635,0,94902
3465,SOUNDKITADVANCED,248636,0,94902
3466,SOUNDKITADVANCED,248637,0,94902
3467,SOUNDKITADVANCED,248640,0,94902
3468,SOUNDKITADVANCED,248643,0,94902
3469,SOUNDKITADVANCED,248646,0,94902
3470,SOUNDKITADVANCED,248647,0,94902
3471,SOUNDKITCHILD,23627,0,94902
3472,SOUNDKITCHILD,23628,0,94902
3473,SOUNDKITENTRY,1155633,0,94902
3474,SOUNDKITENTRY,1155634,0,94902
3475,SOUNDKITENTRY,1155635,0,94902
3476,SOUNDKITENTRY,1155639,0,94902
3477,SOUNDKITENTRY,1155640,0,94902
3478,SOUNDKITENTRY,1155641,0,94902
3479,SOUNDKITENTRY,1155642,0,94902
3480,SOUNDKITENTRY,1155661,0,94902
3481,SOUNDKITENTRY,1155662,0,94902
3482,SOUNDKITENTRY,1155663,0,94902
3483,SOUNDKITENTRY,1155664,0,94902
3484,SOUNDKITENTRY,1155665,0,94902
3485,SOUNDKITENTRY,1155666,0,94902
3486,SOUNDKITENTRY,1155667,0,94902
3487,SOUNDKITENTRY,1155668,0,94902
3488,SOUNDKITENTRY,1155669,0,94902
3489,SOUNDKITENTRY,1155670,0,94902
3490,SOUNDKITENTRY,1155671,0,94902
3491,SOUNDKITENTRY,1155672,0,94902
3492,SOUNDKITENTRY,1155673,0,94902
3493,SOUNDKITENTRY,1155674,0,94902
3494,SOUNDKITENTRY,1155681,0,94902
3495,SOUNDKITENTRY,1155682,0,94902
3496,SOUNDKITENTRY,1155683,0,94902
3497,SOUNDKITENTRY,1155684,0,94902
3498,SOUNDKITENTRY,1155685,0,94902
3499,SOUNDKITENTRY,1155699,0,94902
3500,SOUNDKITENTRY,1155700,0,94902
3501,SOUNDKITENTRY,1155701,0,94902
3502,SOUNDKITENTRY,1155702,0,94902
3503,SOUNDKITENTRY,1155703,0,94902
3504,SOUNDKITENTRY,1155704,0,94902
3505,SOUNDKITENTRY,1155705,0,94902
3506,SOUNDKITENTRY,1155706,0,94902
3507,SOUNDKITENTRY,1155707,0,94902
3508,SOUNDKITENTRY,1155708,0,94902
3509,SOUNDKITENTRY,1155726,0,94902
3510,SOUNDKITENTRY,1155727,0,94902
3511,SOUNDKITENTRY,1155728,0,94902
3512,SOUNDKITENTRY,1155729,0,94902
3513,SOUNDKITENTRY,1155730,0,94902
3514,SOUNDKITENTRY,1155731,0,94902
3515,SOUNDKITENTRY,1155732,0,94902
3516,SOUNDKITENTRY,1155733,0,94902
3517,SOUNDKITENTRY,1155734,0,94902
3518,SOUNDKITENTRY,1155735,0,94902
3519,SPELLVISUALKITEFFECT,644647,0,94902
3520,SPELLVISUALKITEFFECT,644648,0,94902
3521,SPELLVISUALKITEFFECT,644650,0,94902
3522,SPELLVISUALKITEFFECT,644651,0,94902
3523,SPELLVISUALKITEFFECT,644656,0,94902
3524,SPELLVISUALKITEFFECT,644658,0,94902
3525,SPELLVISUALKITEFFECT,644659,0,94902
3526,SPELLVISUALKITEFFECT,644660,0,94902
3527,SPELLVISUALKITEFFECT,644667,0,94902
3528,SPELLVISUALMISSILE,25581,0,94902
3529,SPELLVISUALMISSILE,25583,0,94902
3530,SPELLSCRIPT,97637,0,94904
3531,SPELLSCRIPTTEXT,25510,0,94904
3532,SPELLSCRIPTTEXT,25511,0,94904
3533,SPELLMISC,773792,0,94907
3534,SPELLSCRIPT,107815,0,94907
3535,GAMEOBJECTS,520254,0,94910
3536,SPAWNEVENT,4059554,0,94912
3537,SPAWNGROUP,2208655,0,94912
3538,SPAWNGROUP,2208656,0,94912
3539,SPAWNGROUP,2208668,0,94912
3540,SPAWNGROUP,2208669,0,94912
3541,SPAWNGROUP,2208670,0,94912
3542,SPAWNGROUP,2208671,0,94912
3543,SPAWNGROUP,2208672,0,94912
3544,SPAWNGROUP,2208673,0,94912
3545,SPAWNLOC,3898412,0,94912
3546,SPAWNOBJECT,6352357,0,94912
3547,SPAWNOBJECT,6352358,0,94912
3548,SPAWNOBJECT,6352389,0,94912
3549,SPAWNOBJECT,6352390,0,94912
3550,SPAWNOBJECT,6352391,0,94912
3551,SPAWNOBJECT,6352392,0,94912
3552,SPAWNOBJECT,6352393,0,94912
3553,SPAWNOBJECT,6352394,0,94912
3554,SPAWNSQUAD,4001338,0,94912
3555,SPAWNSQUAD,4001339,0,94912
3556,SPAWNSQUAD,4001352,0,94912
3557,SPAWNSQUAD,4001353,0,94912
3558,SPAWNSQUAD,4001354,0,94912
3559,SPAWNSQUAD,4001355,0,94912
3560,SPAWNSQUAD,4001356,0,94912
3561,SPAWNSQUAD,4001357,0,94912
3562,SPELLEFFECT,170811,0,94915
3563,SPELLSCRIPT,95513,0,94915
3564,SPELLSCRIPT,105636,0,94915
3565,SOUNDKIT,284413,0,94917
3566,SOUNDKIT,284416,0,94917
3567,SOUNDKIT,284417,0,94917
3568,SOUNDKIT,284418,0,94917
3569,SOUNDKIT,284419,0,94917
3570,SOUNDKIT,284420,0,94917
3571,SOUNDKITADVANCED,248671,0,94917
3572,SOUNDKITADVANCED,248674,0,94917
3573,SOUNDKITADVANCED,248675,0,94917
3574,SOUNDKITADVANCED,248676,0,94917
3575,SOUNDKITADVANCED,248677,0,94917
3576,SOUNDKITADVANCED,248678,0,94917
3577,SOUNDKITCHILD,23631,0,94917
3578,SOUNDKITCHILD,23632,0,94917
3579,SOUNDKITENTRY,1155944,0,94917
3580,SOUNDKITENTRY,1155945,0,94917
3581,SOUNDKITENTRY,1155946,0,94917
3582,SOUNDKITENTRY,1155967,0,94917
3583,SOUNDKITENTRY,1155968,0,94917
3584,SOUNDKITENTRY,1155969,0,94917
3585,SOUNDKITENTRY,1155970,0,94917
3586,SOUNDKITENTRY,1155971,0,94917
3587,SOUNDKITENTRY,1155972,0,94917
3588,SOUNDKITENTRY,1155973,0,94917
3589,SOUNDKITENTRY,1155974,0,94917
3590,SOUNDKITENTRY,1155975,0,94917
3591,SOUNDKITENTRY,1155976,0,94917
3592,SOUNDKITENTRY,1155977,0,94917
3593,SOUNDKITENTRY,1155978,0,94917
3594,SOUNDKITENTRY,1155979,0,94917
3595,SOUNDKITENTRY,1155980,0,94917
3596,SOUNDKITENTRY,1155981,0,94917
3597,SOUNDKITENTRY,1155982,0,94917
3598,SOUNDKITENTRY,1155983,0,94917
3599,SOUNDKITENTRY,1155984,0,94917
3600,SOUNDKITENTRY,1155985,0,94917
3601,SOUNDKITENTRY,1155986,0,94917
3602,SOUNDKITENTRY,1155987,0,94917
3603,SOUNDKITENTRY,1155988,0,94917
3604,SOUNDKITENTRY,1155989,0,94917
3605,SOUNDKITENTRY,1155990,0,94917
3606,SOUNDKITENTRY,1155991,0,94917
3607,SOUNDKITENTRY,1155992,0,94917
3608,SOUNDKITENTRY,1155993,0,94917
3609,SOUNDKITENTRY,1155994,0,94917
3610,SPELLVISUAL,154975,0,94917
3611,SPELLVISUAL,159520,0,94917
3612,SPELLVISUALEVENT,491636,0,94917
3613,SPELLVISUALEVENT,500495,0,94917
3614,SPELLVISUALEVENT,500496,0,94917
3615,SPELLVISUALKIT,228256,0,94917
3616,SPELLVISUALKIT,228257,0,94917
3617,SPELLVISUALKIT,228258,0,94917
3618,SPELLVISUALKITEFFECT,627401,0,94917
3619,SPELLVISUALKITEFFECT,644718,0,94917
3620,SPELLVISUALKITEFFECT,644721,0,94917
3621,SPELLVISUALKITEFFECT,644722,0,94917
3622,SPELLVISUALKITEFFECT,644723,0,94917
3623,SPELLVISUALKITEFFECT,644724,0,94917
3624,SPELLVISUALKITEFFECT,644742,0,94917
3625,SPELLVISUALKITMODELATTACH,567681,0,94917
3626,SPELLXSPELLVISUAL,465640,0,94917
3627,SOUNDKIT,284428,0,94921
3628,SOUNDKIT,284429,0,94921
3629,SOUNDKIT,284430,0,94921
3630,SOUNDKIT,284431,0,94921
3631,SOUNDKITADVANCED,248686,0,94921
3632,SOUNDKITADVANCED,248687,0,94921
3633,SOUNDKITADVANCED,248688,0,94921
3634,SOUNDKITADVANCED,248689,0,94921
3635,SOUNDKITENTRY,1156036,0,94921
3636,SOUNDKITENTRY,1156037,0,94921
3637,SOUNDKITENTRY,1156038,0,94921
3638,SOUNDKITENTRY,1156039,0,94921
3639,SOUNDKITENTRY,1156040,0,94921
3640,SOUNDKITENTRY,1156041,0,94921
3641,SOUNDKITENTRY,1156042,0,94921
3642,SOUNDKITENTRY,1156043,0,94921
3643,SOUNDKITENTRY,1156044,0,94921
3644,SOUNDKITENTRY,1156045,0,94921
3645,SOUNDKITENTRY,1156046,0,94921
3646,SOUNDKITENTRY,1156047,0,94921
3647,SOUNDKITENTRY,1156048,0,94921
3648,SOUNDKITENTRY,1156049,0,94921
3649,SOUNDKITENTRY,1156050,0,94921
3650,SPELLVISUAL,153241,0,94921
3651,SPELLVISUAL,159536,0,94921
3652,SPELLVISUALANIM,416857,0,94921
3653,SPELLVISUALEVENT,488330,0,94921
3654,SPELLVISUALEVENT,500532,0,94921
3655,SPELLVISUALEVENT,500533,0,94921
3656,SPELLVISUALKIT,228288,0,94921
3657,SPELLVISUALKIT,228292,0,94921
3658,SPELLVISUALKITEFFECT,603745,0,94921
3659,SPELLVISUALKITEFFECT,606077,0,94921
3660,SPELLVISUALKITEFFECT,644797,0,94921
3661,SPELLVISUALKITEFFECT,644798,0,94921
3662,SPELLVISUALKITEFFECT,644801,0,94921
3663,SPELLVISUALKITEFFECT,644802,0,94921
3664,SPELLVISUALKITEFFECT,644805,0,94921
3665,SPELLVISUALKITEFFECT,644806,0,94921
3666,SPELLVISUALKITEFFECT,644807,0,94921
3667,SPELLVISUALKITEFFECT,644812,0,94921
3668,SPELLVISUALKITEFFECT,644813,0,94921
3669,SPELLVISUALKITMODELATTACH,567734,0,94921
3670,SPELLXSPELLVISUAL,455075,0,94921
3671,CREATURE,214548,0,94922
3672,CREATUREDISPLAYINFO,128010,0,94922
3673,CREATUREDISPLAYINFO,128011,0,94922
3674,CREATUREXDISPLAYINFO,423269,0,94922
3675,SOUNDKIT,250486,0,94922
3676,SOUNDKIT,250487,0,94922
3677,SOUNDKIT,250488,0,94922
3678,SOUNDKIT,250507,0,94922
3679,SOUNDKIT,284435,0,94922
3680,SOUNDKIT,284436,0,94922
3681,SOUNDKIT,284437,0,94922
3682,SOUNDKIT,284441,0,94922
3683,SOUNDKIT,284442,0,94922
3684,SOUNDKIT,284443,0,94922
3685,SOUNDKIT,284444,0,94922
3686,SOUNDKIT,284445,0,94922
3687,SOUNDKIT,284447,0,94922
3688,SOUNDKIT,284448,0,94922
3689,SOUNDKIT,284449,0,94922
3690,SOUNDKITADVANCED,210667,0,94922
3691,SOUNDKITADVANCED,210668,0,94922
3692,SOUNDKITADVANCED,210669,0,94922
3693,SOUNDKITADVANCED,210689,0,94922
3694,SOUNDKITADVANCED,248693,0,94922
3695,SOUNDKITADVANCED,248694,0,94922
3696,SOUNDKITADVANCED,248695,0,94922
3697,SOUNDKITADVANCED,248697,0,94922
3698,SOUNDKITADVANCED,248698,0,94922
3699,SOUNDKITADVANCED,248699,0,94922
3700,SOUNDKITADVANCED,248700,0,94922
3701,SOUNDKITADVANCED,248701,0,94922
3702,SOUNDKITADVANCED,248703,0,94922
3703,SOUNDKITADVANCED,248704,0,94922
3704,SOUNDKITADVANCED,248705,0,94922
3705,SOUNDKITCHILD,23637,0,94922
3706,SOUNDKITCHILD,23639,0,94922
3707,SOUNDKITCHILD,23640,0,94922
3708,SOUNDKITENTRY,1156063,0,94922
3709,SOUNDKITENTRY,1156064,0,94922
3710,SOUNDKITENTRY,1156065,0,94922
3711,SOUNDKITENTRY,1156066,0,94922
3712,SOUNDKITENTRY,1156067,0,94922
3713,SOUNDKITENTRY,1156068,0,94922
3714,SOUNDKITENTRY,1156069,0,94922
3715,SOUNDKITENTRY,1156070,0,94922
3716,SOUNDKITENTRY,1156071,0,94922
3717,SOUNDKITENTRY,1156072,0,94922
3718,SOUNDKITENTRY,1156073,0,94922
3719,SOUNDKITENTRY,1156074,0,94922
3720,SOUNDKITENTRY,1156075,0,94922
3721,SOUNDKITENTRY,1156076,0,94922
3722,SOUNDKITENTRY,1156082,0,94922
3723,SOUNDKITENTRY,1156083,0,94922
3724,SOUNDKITENTRY,1156084,0,94922
3725,SOUNDKITENTRY,1156085,0,94922
3726,SOUNDKITENTRY,1156086,0,94922
3727,SOUNDKITENTRY,1156087,0,94922
3728,SOUNDKITENTRY,1156088,0,94922
3729,SOUNDKITENTRY,1156089,0,94922
3730,SOUNDKITENTRY,1156090,0,94922
3731,SOUNDKITENTRY,1156091,0,94922
3732,SOUNDKITENTRY,1156092,0,94922
3733,SOUNDKITENTRY,1156093,0,94922
3734,SOUNDKITENTRY,1156094,0,94922
3735,SOUNDKITENTRY,1156095,0,94922
3736,SOUNDKITENTRY,1156096,0,94922
3737,SOUNDKITENTRY,1156098,0,94922
3738,SOUNDKITENTRY,1156099,0,94922
3739,SOUNDKITENTRY,1156100,0,94922
3740,SOUNDKITENTRY,1156101,0,94922
3741,SOUNDKITENTRY,1156102,0,94922
3742,SOUNDKITENTRY,1156103,0,94922
3743,SOUNDKITENTRY,1156104,0,94922
3744,SOUNDKITENTRY,1156105,0,94922
3745,SOUNDKITENTRY,1156106,0,94922
3746,SOUNDKITENTRY,1156107,0,94922
3747,SOUNDKITENTRY,1156108,0,94922
3748,SOUNDKITENTRY,1156109,0,94922
3749,SOUNDKITENTRY,1156110,0,94922
3750,SOUNDKITENTRY,1156111,0,94922
3751,SOUNDKITENTRY,1156112,0,94922
3752,SOUNDKITENTRY,1156113,0,94922
3753,SOUNDKITENTRY,1156114,0,94922
3754,SOUNDKITENTRY,1156115,0,94922
3755,SOUNDKITENTRY,1156116,0,94922
3756,SOUNDKITENTRY,1156117,0,94922
3757,SOUNDKITENTRY,1156118,0,94922
3758,SOUNDKITENTRY,1156119,0,94922
3759,SOUNDKITENTRY,1156120,0,94922
3760,SOUNDKITENTRY,1156121,0,94922
3761,SOUNDKITENTRY,1156122,0,94922
3762,SOUNDKITENTRY,1156123,0,94922
3763,SOUNDKITENTRY,1156124,0,94922
3764,SOUNDKITENTRY,1156125,0,94922
3765,SOUNDKITENTRY,1156126,0,94922
3766,SOUNDKITENTRY,1156127,0,94922
3767,SOUNDKITENTRY,1156128,0,94922
3768,SOUNDKITENTRY,1156129,0,94922
3769,SOUNDKITENTRY,1156131,0,94922
3770,SOUNDKITENTRY,1156132,0,94922
3771,SOUNDKITENTRY,1156133,0,94922
3772,SOUNDKITENTRY,1156134,0,94922
3773,SOUNDKITENTRY,1156135,0,94922
3774,SOUNDKITENTRY,1156136,0,94922
3775,SOUNDKITENTRY,1156137,0,94922
3776,SOUNDKITENTRY,1156138,0,94922
3777,SOUNDKITENTRY,1156139,0,94922
3778,SOUNDKITENTRY,1156140,0,94922
3779,SOUNDKITENTRY,1156141,0,94922
3780,SOUNDKITENTRY,1156142,0,94922
3781,SPELLVISUAL,159547,0,94922
3782,SPELLVISUAL,159548,0,94922
3783,SPELLVISUAL,159549,0,94922
3784,SPELLVISUAL,159553,0,94922
3785,SPELLVISUAL,159555,0,94922
3786,SPELLVISUALANIM,416865,0,94922
3787,SPELLVISUALANIM,416866,0,94922
3788,SPELLVISUALEVENT,500555,0,94922
3789,SPELLVISUALEVENT,500556,0,94922
3790,SPELLVISUALEVENT,500557,0,94922
3791,SPELLVISUALEVENT,500558,0,94922
