ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
281,Der Nexus,"Damit er seine Macht über die Magie wiedererlangt, hat der blaue Drachenaspekt Malygos einen rücksichtslosen Feldzug gestartet, um so die Verbindung zwischen den Sterblichen und den arkanen Energien, die sich durch Azeroth ziehen, zu unterbrechen. Zu diesem Zweck leitet sein blauer Drachenschwarm die Leylinien der Welt zum Nexus, Malygos' emporragenden Unterschlupf, um.",576,608182,608221,237602,608260,1,0,0
282,Das Oculus,"Damit er seine Macht über die Magie wiedererlangt, hat der blaue Drachenaspekt Malygos einen rücksichtslosen Feldzug gestartet, um so die Verbindung zwischen den Sterblichen und den arkanen Energien, die sich durch Azeroth ziehen, zu unterbrechen. Zu diesem Zweck leitet sein blauer Drachenschwarm die Leylinien der Welt zum Nexus, Malygos' emporragenden Unterschlupf, um.",578,608183,608222,237603,608261,0,0,0
283,Die Violette Festung,"Inmitten der kunstvollen Türme und zauberhaften Straßen von Dalaran regt sich eine dunkle Präsenz zwischen den mächtigen Mauern der Violetten Festung. Der Turm, der lange genutzt wurde, um die Stadt vor Bedrohungen zu schützen, beherbergt reihenweise tödliche Insassen, die bisher von den Kirin Tor sorgfältig bewacht wurden. Ein plötzlicher Angriff stellte die Standhaftigkeit der Festung jedoch auf die Probe und brachte jeden außerhalb der Gefängnismauern in große Gefahr.",608,608189,608228,237604,608312,0,0,0
284,Prüfung des Champions,"Unter dem wolkenverhangenen Himmel Eiskrones versammeln sich Helden unter verschlissenen Bannern, um sich auf den kommenden Sturm vorzubereiten. Es heißt, dass man selbst in der dunkelsten Wolke noch einen Silberstreif entdecken kann. Diese Hoffnung treibt die Truppen des Argentumkreuzzugs an: Die Hoffnung, dass das Licht sie in diesen schweren Zeiten führen wird, dass das Gute über das Böse siegt und dass ein vom Licht gesegneter Held kommen wird, der der Herrschaft des Lichkönigs ein Ende setzt.",650,608185,608224,311220,608263,0,0,0
285,Burg Utgarde,"Die Burg Utgarde schien lange verlassen und das Relikt einer untergegangenen Zivilisation unter den mittleren Klippen des Heulenden Fjords zu sein. Doch in den letzten Tagen hat die verschlafenen Bewohner der Burg, die Vrykul, irgendetwas wachgerüttelt.",574,608187,608226,237605,608265,1,0,0
286,Turm Utgarde,"Die Burg Utgarde schien lange verlassen und das Relikt einer untergegangenen Zivilisation unter den mittleren Klippen des Heulenden Fjords zu sein. Doch in den letzten Tagen hat die verschlafenen Bewohner der Burg, die Vrykul, irgendetwas wachgerüttelt.",575,608188,608227,237606,608266,0,0,0
302,Die Brauerei Sturmbräu,"Als Chen Sturmbräu das Tal der Vier Winde erreichte, hatte er gehofft, in der angesehenen Brauerei seiner Namensvettern auf Verwandte zu treffen. Aber im Heim seiner Ahnen herrschte Chaos. Unter den Augen seines unfähigen Onkels Gao hatten sich widerliche Shed-Ling und unbändige Ho-zen in der Brauerei eingenistet, die so wilde Gelage feiern, dass die Versorgung der Gegend mit dem schmackhaften Bier schon bald zusammenbrechen wird.",961,632268,632275,632362,632282,1,0,0
303,Tor der Untergehenden Sonne,"Über Generationen hinweg hat eine gewaltige Mauer - der Schlangenrücken - das Volk der Pandaren vor den ständigen Angriffen durch die tobenden, insektenartigen Mantis bewahrt. Vor Kurzem hat der brutale Kreislauf der Gewalt jedoch früher als erwartet eingesetzt und die Verteidiger kalt erwischt. Als die stärksten unter den Mantiskriegern auf die von vielen Schlachten gezeichneten Tore anstürmen, muss sich Pandaria einer der zerstörerischsten Armeen seit Anbeginn der Geschichtsschreibung erwehren.",962,632263,632270,632357,632277,1,0,0
311,Scharlachrote Hallen,"Die grimmigsten Krieger des Kreuzzugs, jene, die standhaft blieben und das Kloster in diesen dunklen Tagen verteidigten, stellen in den Scharlachroten Hallen in großer Eile eine Armee auf. Diese Soldaten eint der Hass auf die Nicht-Lebenden, und für die gerechte Sache ihres Ordens würden sie jedes Opfer erbringen.",1001,643259,643262,643268,643265,0,0,0
312,Das Shado-Pan-Kloster,"Der Krieg hat Pandaria erreicht, und der zerstörerische Konflikt zwischen Horde und Allianz bringt Unruhe in das majestätische Shado-Pan-Kloster. Dort ist es drei bösartigen Wesen - dem Sha der Gewalt, dem Sha des Hasses und dem Sha des Zorns - gelungen, aus ihren Gefängnissen zu entfliehen. Zwar hat das Sha des Zorns das abgeschiedene Kloster verlassen, aber die anderen Sha-Manifestationen richten auf dem Gelände ein verheerendes Chaos unter den tapferen Shado-Pan-Verteidigern an.",959,632267,632274,632361,632281,1,0,0
313,Tempel der Jadeschlange,"Hoch über der Ostküste von Pandaria ragt der Tempel der Jadeschlange empor, der als heiliges Monument für den legendären Pandarenkaiser Shaohao errichtet wurde, der vor Tausenden von Jahren über das Sha des Zweifels gesiegt hatte. Vor Kurzem hat jedoch ein verheerender Konflikt im Jadewald das Sha von Neuem erweckt, und viele der Manifestationen des Sha haben die kostbarsten Aufzeichnungen von Weisheit und Wissen aus dem Tempel geplündert.",960,632269,632276,632363,632283,1,0,0
316,Das Scharlachrote Kloster,"Die fanatischen Anführer des Kreuzzugs dirigieren ihre Anhänger direkt aus der Scharlachroten Kathedrale, dem Herzen des Klostergeländes. Dieser schwer bewachte Ort dient dem Orden als Hauptquartier und in den Hallen dieser einst heiligen Anlage treiben sich jetzt einige der fanatischsten und intolerantesten Kreuzfahrer herum.",1004,608175,608214,136354,608253,0,0,0
317,Mogu'shangewölbe,"Die Mogu, voller Stolz auf ihre Überlegenheit, bewahrten die Aufzeichnungen über ihre Errungenschaften in einem gewaltigen Gewölbekomplex auf. Die Konstruktion dieser Hallen geht auf eine Zeit vor dem Beginn pandarischer Geschichtsschreibung zurück, sodass ihre Ursprünge im Verborgenen liegen. Einst gab es Gerüchte von einer gewaltigen Armee im Inneren der Anlage - deshalb war sie auch eines der ersten Ziele der Pandarenrebellion. Zusammen mit dem Untergang des Mogureichs wurde das Gewölbe versiegelt.",1008,632266,632273,632360,632280,0,0,0
320,Terrasse d. Endlosen Frühlings,"Die hoch in den Bergen versteckte Terrasse des Endlosen Frühlings ist schon seit Jahrtausenden das spirituelle Zentrum des Tals der Ewigen Blüten. Es heißt, ihre friedlichen Quellen hätten die Macht zu heilen und zu verjüngen, aber als das Sha der Angst seinen Angriff startete, gingen ihre Wächter vom Schrecken ergriffen aufeinander los.",996,643261,643264,643270,643267,0,0,0
321,Mogu'shanpalast,"Der uralte Mogu'shanpalast ist die letzte wirkliche Bastion der Mogu auf dem Festland Pandarias. An diesem atemberaubenden Ort haben sich kürzlich drei der großen Klans zu einer Audienz bei ihrem König, Xin dem Waffenmeister, versammelt. Dieser mächtige Herrscher hat einen kühnen Plan ausgearbeitet, um sein zerstrittenes Volk zu einen und den einstigen Ruhm seines gefallenen Reiches wiederzuerlangen. Da das Chaos Pandaria fest im Griff hält, könnten Xins hochfliegende Träume bald wahr werden.",994,632265,632272,632359,632279,1,0,0
322,Pandaria,"Verborgen im Nebel, seitdem die Welt vor mehr als zehntausend Jahren zerschlagen wurde, blieb das alte Reich Pandaria von Kriegen weitgehend verschont. Seine üppigen Wälder und wolkenumringten Berge sind Teil eines komplexen Ökosystems und Heimat indigener Völker und exotischer Kreaturen. Dort leben auch die rätselhaften Pandaren, ein Volk, dass das Leben in vollen Zügen genießt, selbst in Zeiten, in denen es von einer uralten Gefahr bedroht wird.",996,652217,652218,1062579,652219,2,0,0
324,Belagerung des Niuzaotempels,"Der Niuzaotempel erstreckt sich über zwei befestigte Inseln weit hinter der Mauer, die der Schlangenrücken genannt wird. Seit vielen Jahren kontrollieren die hartnäckigen Pandarenverteidiger die Brücken, die die Inseln verbinden, und wehren sämtliche Eindringlinge ab. Doch erst vor Kurzem haben die Mantis eine eigene Brücke aus einer riesigen Baumwurzel gebaut und eine der Inseln kurzerhand eingenommen. Nun bereiten sich die brutalen Insektoiden darauf vor, Niuzaos verbliebene Wächter anzugreifen.",1011,643260,643263,643269,643266,0,0,0
330,Das Herz der Angst,"Das Sha der Angst hat die große Kaiserin der Mantis verdorben und ihre zunehmend launischen und paranoiden Befehle trieben die Klaxxi, die Hüter der Mantiskultur, in die Offensive. Da es nur wenige von ihnen gibt, müssen die Klaxxi widerwillig Hilfe von außen akzeptieren, um die Kaiserin zu beseitigen und ihr Volk vom negativen Einfluss des Sha zu reinigen.",1009,632264,632271,632358,632278,0,0,0
362,Thron des Donners,"Als Pandaria von Kalimdor getrennt wurde, verhinderte ein Nebelschleier, dass der neugeschaffene Kontinent von Fremden entdeckt werden konnte. Die Nebel verbargen auch ein altes Übel: Lei Shens Thron des Donners. Während seiner Herrschaft war diese Festung das Machtzentrum des Donnerkönigs. Selbst nach seinem Tod verblieben schwärende Reste seiner verderbten Energie. Nun beabsichtigen der wiedererweckte Lei Shen und die Zandalaritrolle, diese Energien zu bändigen, um seine Herrschaft erneut zu begründen.",1098,828450,828453,838785,828454,0,0,0
369,Schlacht um Orgrimmar,"Die durch Garrosh Höllschreis Arroganz angeheizten Spannungen haben mit der Zerstörung im Tal der Ewigen Blüten ihren Höhepunkt erreicht. Anführer der Allianz und der Horde belagern Höllschreis Hauptstadt, um dem skrupellosen Kriegshäuptling ein für alle Mal das Handwerk zu legen.",1136,904980,904981,904241,904982,0,0,0
385,Blutschlägermine,"An den nördlichen Ausläufern des Frostfeuergrats betreiben die Blutschlägeroger mit brutalen Mitteln Bergbauarbeiten in der glühenden Hitze aktiver vulkanischer Höhlen. Von den Sklaven, die aus ganz Draenor zu den Minen gebracht werden, ist keiner jemals lebend zurückgekehrt. Die Ausbeute an Edelsteinen und Erzen der Blutschlägermine ist sehr hoch, doch Gerüchte besagen, der wahre Grund für die Grabungsarbeiten sei ein uraltes Relikt mit unvorstellbarer Macht.",1175,1041968,1041994,1042059,1041984,1,0,0
457,Schwarzfelsgießerei,"Diese Gießerei war die Heimat der Schwarzfelsorcs. Schmiedemeister verhütteten und bearbeiteten dort das unglaublich harte Erz, das dem Klan seinen Namen gab. Nun erhitzen Riesenwesen, von den Donnerfürsten gefangen und abgerichtet, die gewaltigen Essen; Flammenformer erfüllen das Erz mit innerem Feuer und Ingenieure formen die Schlacke nach fremdartigen Plänen. Schwarzfausts Gießerei ist das militärische Machtzentrum der Eisernen Horde, aus dem die Waffen stammen, mit denen Azeroth unterworfen werden soll.",1205,1041967,1041993,1042058,1041983,0,0,0
476,Himmelsnadel,"Auf dem höchsten Gipfel der Spitzen von Arak thront die Himmelsnadel als Herrschersitz der Jünger von Rukhmar über den Wolken. Die Arakkoa haben die Apexistechnologie ihrer Ahnen erforscht und sind nun in der Lage, die konzentrierte Energie der Sonne auf ihre Feinde loszulassen.",1209,1041973,1041999,1042064,1041989,1,0,0
477,Hochfels,"Hochfels ist das Machtzentrum des gorianischen Imperiums, der Ogerzivilisation, die bis zur Ankunft der Draenei über Generationen Draenor beherrschte. Diese gewaltige Stadt, die den Ruf der Oger als hirnlose Schläger Lügen straft, ist bekannt für geschäftige Märkte, reiche Adlige und den Lärm der Zuschauer, der aus dem Kolosseum durch die Slums hallt. Die Zitadelle von Kaiser Mar'gok ist von überall sichtbar, und ihr langer Schatten erinnert an sein wachsames Auge und die eiserne Faust, mit der er regiert.",1228,1041971,1041997,1042062,1041987,0,0,0
536,Grimmgleisdepot,"Das Grimmgleisdepot ist eine zentrale Umschlagsachse in der Kriegsmaschinerie der Eisernen Horde, von der aus Truppen und in der Schwarzfelsgießerei produzierte Güter an Schlachtenfronten in ganz Draenor gelangen. Der Grimmzug ist ein gigantischer Zug, der ganze Bataillone an Soldaten und Artillerie transportieren kann. Heute wurde der Grimmzug mit einer gewaltigen Schienenkanone ausgestattet, die mächtig genug ist, um den Schild, der Shattrath schützt, zu zerstören. Seine Abfahrt steht kurz bevor...",1208,1041970,1041996,1042061,1041986,1,0,0
537,Schattenmondgrabstätte,"In der angestammten Grabstätte des Schattenmondklans ruhen Vorfahren aus unzähligen Generationen. Nerz'hul, einst ein angesehener Häuptling, hat sich in seiner Gier nach Macht dunklen Mächten zugewandt und rücksichtslos die Seele seines Klans geopfert. Die Geister der Ahnen wurden in ihrer Ruhe gestört und werden nun für dunkle Rituale eingesetzt, die ganz Draenor in die Leere stürzen könnten, wenn sie nicht aufgehalten werden.",1176,1041972,1041998,1042063,1041988,1,0,0
547,Auchindoun,"Auchindoun ist das heilige Mausoleum der Draenei, ein Heiligtum des Lichts, in dem die Geister der Toten Ruhe finden. Die Kristallstruktur soll die Seelen der Draenei vor ihren unerbittlichen Feinden schützen: der Brennenden Legion mit ihrer ewigen Gier nach Draeneiseelen. Aus diesem Grund ist dieser Ort von besonderem Interesse für Gul'dan und seinem Schattenrat, die sich so ihren dämonischen Herren gefällig zeigen wollen.",1182,1041966,1041992,1042057,1041982,1,0,0
556,Der Immergrüne Flor,"Nachdem das Dunkle Portal unschädlich gemacht war, erkannten die Kirin Tor, dass sie, um in Draenor gegen die Eiserne Horde zu kämpfen, Nachschub brauchen würden. Sie errichteten also in ganz Draenor Posten mit magischen Verbindungen nach Azeroth. Leider war das, was der ideale Standort bei der Schwarzfelsgießerei zu sein schien, den Botani als der Immergrüne Flor bekannt, den sie als heiligen Ort sahen. Bald war der Posten überwuchert, doch die Verbindung zu den Außenbezirken von Sturmwind besteht noch...",1279,1060543,1060547,1060551,1060545,1,0,0
557,Draenor,"Draenor ist ein wildes Land, das Ursprungsland der Orcs, obwohl es seinen Namen vor einigen Jahrhunderten von Draeneiflüchtlingen erhielt. Über Generationen lebten Orcs, Draenei und das gorianische Imperium nebeneinander, wenn auch nicht ohne Konflikte und Gebietsstreitigkeiten. Uralte Kräfte der Schöpfung und der Zerstörung erhielten das Gleichgewicht durch Gewalt. In dieser Welt erwachte Garrosh nach seiner Flucht. Nun bedrohen die Eiserne Horde und die dunklen Pläne Gul'dans das Schicksal zweier Welten.",1228,1041969,1041995,1042060,1041985,0,0,0
558,Eisendocks,"Die Eisendocks an der Nordküste von Gorgrond beherbergen die mächtige Kriegsflotte der Eisernen Horde. Riesige Schlachtschiffe und Geschütze, produziert in der Schwarzfelsgießerei, werden in diesem gewaltigen Kriegshafen kampfbereit gemacht. Die größten Wesen in Draenor werden zusammen mit speziellen Infanterieeinheiten ausgebildet, um dann von See aus die gegnerischen Stellungen zu erstürmen und den Willen derjenigen zu brechen, die es wagen, sich der Eisernen Horde entgegenzustellen.",1195,1060544,1060548,1060552,1060546,0,0,0
559,Obere Schwarzfelsspitze,"Die Geschichte dieser gewaltigen Festung ist lang und kompliziert. Die obere Schwarzfelsspitze, von den Dunkeleisenzwergen vor Jahrhunderten in den feurigen Kern des Schwarzfels gehauen, war lange Zeit der Hort Nefarians und seiner Brut und wird nun von der Vorhut des Eisernen Marsches als Hauptquartier genutzt, von dem aus die Invasion Azeroths erfolgen soll. Im Zuge der Vorbereitungen hat die Eiserne Horde einen entsetzlichen Notfallplan geschmiedet: eine Weltuntergangswaffe im Herzen des Schwarzfels.",1358,1041974,1042000,1042065,1041990,0,0,0
669,Höllenfeuerzitadelle,"Als Garrosh Grommash vorschlug, im Herzen des Tanaandschungels eine riesige Festung zu erbauen, die als Stützpunkt für den Angriff auf Azeroth fungieren sollte, schlug er sogar den Namen ""Höllenfeuer"" vor, den er aus einer anderen Zeit und einem anderen Land kannte. Er träumte davon, mächtiges Orceisen über einer unberührten Landschaft aufragen zu sehen, die nichts mit der verwüsteten Einöde der Scherbenwelt gemein hat. Doch auch wenn sich die Zeiten ändern, bleiben sie in gewisser Hinsicht immer gleich.",1448,1135117,1135118,136340,1135119,0,0,0
707,Das Verlies der Wächterinnen,"Diese geheime Anlage der Wächterinnen wurde tief in Azsuna in einen Berghang geschlagen und mit Zauberschutzen verschlossen, um gleichermaßen Eindringlinge fernzuhalten und zu gewährleisten, dass die dort eingesperrten Schrecken niemals entkommen. Viele der gefährlichsten Feinde der Wächterinnen wurden tief in dem Verlies eingeschlossen, doch nach Cordanas Verrat und dem Angriff der Legion streifen diese Kreaturen nun frei in seinen Hallen herum.",1493,1411846,1411858,1411870,1411852,1,0,0
716,Das Auge Azsharas,"Inmitten entlegener Untiefen an der Küste Azsunas ruht eine uralte Quelle der Macht unter den Wellen. Vor langer Zeit reichte die Macht von Königin Azshara bis in diese Lande und die Naga, die sich auf der Suche nach Golganneths Gezeitenstein befinden, folgen noch immer ihren Anweisungen. Während sich die Wolken auftürmen und die Luft vom Knistern des bevorstehenden Gewitters erfüllt ist, bereiten Azsharas Anhänger ein Ritual vor, das eine Verkörperung ihres Zorns beschwören soll, um die Lande zu verheeren.",1456,1498149,1498157,1498161,1498153,1,0,0
721,Die Hallen der Tapferkeit,"In den Wolken hoch über Sturmheim hat der Titanenhüter Odyn die mächtigsten Vrykulkrieger Azeroths als seine Valarjar auserkoren. Zwischen den Festsälen und Jagdgründen stellen diese aufgestiegenen Vrykul sich immer wieder neuen Prüfungen und bereiten sich auf den bevorstehenden großen Krieg vor. Abenteurer müssen diese Hallen durchschreiten und sich als würdig erweisen, wenn sie Odyn gegenübertreten und die Aegis von Aggramar beanspruchen wollen.",1477,1498150,1498158,1498162,1498154,0,0,0
726,Der Arkus,"Obwohl Suramar selbst gewaltig ist, wird die Stadt noch von den unter ihr ruhenden, weitreichenden Tunneln übertroffen. Die Gesellschaft der Nachtgeborenen ist von der Macht des Nachtbrunnens abhängig und der Arkus versorgt die Stadt mit diesem Lebensblut. Der labyrinthartige Komplex wurde vor Tausenden von Jahren erbaut und läuft unter den Fundamenten der größten Gebäude der Stadt entlang. Die meisten heutigen Einwohner haben nicht den Hauch einer Ahnung, was in den Schatten unter ihren Füßen lauert...",1516,1411845,1411857,1411869,1411851,0,0,0
727,Der Seelenschlund,"Während die mächtigsten Vrykulkrieger zu ewigem, golden glänzendem Ruhm in die Hallen der Tapferkeit erhoben werden, treibt es die Verfluchten und Verdammten an die Ufer des Seelenschlunds. Zwischen Nebel und Dunst erwarten sie die Naglfar, ein furchterregendes Schiff, das sich aus Sehnen und Gebein zusammensetzt. Auf ihr reisen diese armen Seelen nach Helheim, wo sie sich in den Fängen von Helya wiederfinden.",1492,1411844,1411856,1411868,1411850,0,0,0
740,Die Rabenwehr,"Die Steinmetze der uralten Elfen meißelten die Rabenwehr einst aus einem der größten Berge von Val'sharah und ließen sie so im Krieg der Ahnen zu einem Bollwerk gegen die Brennende Legion werden. Diese fast uneinnehmbare Festung ist auch das angestammte Heim von Lord Kur'talos Rabenkrone, dem einstigen Mentor von Illidan selbst. Doch seit dem jüngsten Angriff der Legion dringt eine düstere Energie aus der Rabenwehr und die ruhelosen Toten treiben in den umgebenden Landen ihr Unwesen.",1501,1411841,1411853,1411865,1411847,1,0,0
741,Der Geschmolzene Kern,,409,1396460,1396586,136346,1396505,0,0,0
742,Pechschwingenhort,,469,1396454,1396580,136329,1396499,0,0,0
743,Ruinen von Ahn'Qiraj,,509,1396465,1396591,136320,1396510,0,0,0
744,Tempel von Ahn'Qiraj,,531,1396467,1396593,136321,1396512,0,0,0
745,Karazhan,,532,1396458,1396584,136343,1396503,0,0,0
746,Gruuls Unterschlupf,,565,1396456,1396582,136337,1396501,0,0,0
747,Magtheridons Kammer,,544,1396459,1396585,136340,1396504,0,0,0
748,Höhle des Schlangenschreins,,548,608160,608199,136356,608238,0,0,0
749,Das Auge,,550,608179,608218,136362,608257,0,0,0
750,Die Schlacht um den Hyjal,,534,608159,608198,136330,608237,0,0,0
751,Der Schwarze Tempel,,564,1396453,1396579,136328,1396498,0,0,0
752,Sonnenbrunnenplateau,,580,1396466,1396592,136361,1396511,0,0,0
753,Archavons Kammer,,624,1396470,1396596,303841,1396515,0,0,0
754,Naxxramas,,533,1396461,1396587,136347,1396506,0,0,0
755,Das Obsidiansanktum,,615,1396462,1396588,237594,1396507,0,0,0
756,Das Auge der Ewigkeit,,616,1396455,1396581,237600,1396500,0,0,0
757,Prüfung des Kreuzfahrers,,649,1396468,1396594,311221,1396513,0,0,0
758,Die Eiskronenzitadelle,,631,1396457,1396583,336390,1396502,0,0,0
759,Ulduar,,603,1396469,1396595,304502,1396514,0,0,0
760,Onyxias Hort,,249,1396463,1396589,329121,1396508,0,0,0
761,Das Rubinsanktum,,724,1396464,1396590,366689,1396509,0,0,0
762,Das Finsterherzdickicht,"Im Schatten von Shaladrassil durchdringt der Alptraum jeden Zentimeter des einst üppigen Waldes. Wo die ältesten und mächtigsten Druiden sich früher um die Bäume kümmerten und unter dem riesigen Weltenbaum meditierten, herrscht nun Verderbnis und Wahnsinn. Tief im verworrenen Dickicht arbeitet der Alptraumfürst Xavius daran, den Willen seines größten Fangs zu brechen.",1466,1411843,1411855,1411867,1411849,1,0,0
767,Neltharions Hort,"Der Erdwächter Neltharion, der später als Todesschwinge bekannt wurde, nannte diese Höhle einst sein Heim. Nach seinem Fall errichteten die Drogbar, die ihn einst verehrten, ihre Hauptstadt innerhalb seines uralten Verstecks. Dargrul, der Häuptling der Drogbar, sammelt in den Tiefen jetzt eine riesige Armee an. Gestärkt durch die Kraft des Hammers von Khaz'goroth könnte diese Armee jederzeit aus den Hängen hervorbrechen, den Hochberg verwüsten und die Sicherheit von ganz Azeroth bedrohen.",1458,1450570,1450574,1450576,1450572,1,0,0
768,Der Smaragdgrüne Alptraum,"Der Smaragdgrüne Traum wurde von den Titanen als Entwurf für Azeroth selbst erschaffen – ein üppiges und perfektes Spiegelbild der Natur, wie sie ohne den Einfluss sogenannter Zivilisationen verblieben wäre. Seit Jahren vernehmen die Druiden und Hüter, die der Natur am nächsten stehen, die Zeichen einer beunruhigenden Präsenz innerhalb des Traums. Durch die Kräfte der Legion und des Alptraumfürsten Xavius ist diese schleichende Verderbnis nun hervorgebrochen und droht, sich auf ganz Azeroth auszubreiten.",1520,1452686,1452687,1452699,1452688,0,0,0
777,Sturm auf die Violette Festung,"Nach dem Nordendfeldzug und dem Angriff des blauen Drachenschwarms auf dieses Gefängnis von Dalaran wurde die Violette Festung repariert und ihre Zellen wurden für die Verwahrung einiger der gefährlichsten Diener des Lichkönigs umfunktioniert. Während Dalaran nun als Flaggschiff im Krieg gegen die Legion über den Verheerten Inseln schwebt, will eine geheimnisvolle Bedrohung die Kirin Tor erneut von innen heraus vernichten.",1544,1498147,1498155,1498159,1498151,0,0,0
786,Die Nachtfestung,"Als größtes Bauwerk der Verheerten Inseln und eines der prachtvollsten von ganz Azeroth belegt die Nachtfestung die Errungenschaften der Nachtgeborenen. Diese Anlage um den Nachtbrunnen, eine Quelle arkaner Macht, die Suramar seit Jahrhunderten versorgt, stellte eine Zuflucht vor den Sorgen der Welt dar. Doch jetzt, da jenseits der Bucht ein Teufelssturm über dem einstigen Tempel von Elune wütet und Gul'dan selbst innerhalb der Palastmauern haust, finden die Sorgen hier nicht ihr Ende, sondern ihren Anfang.",1530,1450571,1450575,1450577,1450573,0,0,0
800,Der Hof der Sterne,"Selbst jetzt, da die Truppen der Legion durch die Straßen patrouillieren und die große Stadt Suramar in Schatten hüllen, hält der Adelsstand der Nachtgeborenen an seinen Sitten und Abläufen fest. In dieser klaren Nacht lädt die imposanteste Villa des Adelsviertels zur großen Gala ein und das Jubeln der Feiernden hallt durch die kühle Luft. Den Gerüchten zufolge soll Großmagistrix Elisande persönlich erscheinen, um einige ihrer engsten Verbündeten bezüglich der jüngsten Unruhen zu beschwichtigen.",1571,1498148,1498156,1498160,1498152,1,0,0
822,Die Verheerten Inseln,"Bevor die Zerschlagung das Land zerriss, befand sich hier die Wiege der Elfenzivilisation, mit der Hauptstadt Suramar als Zentrum. Doch während die Macht des Nachtbrunnens die Stadt Suramar erhielt, sind die umgebenden Lande von den Narben der Katastrophe bedeckt. Nun hat Gul'dan das Grabmal des Sargeras erweckt und die Legion wirft ihre Schatten über das Land, von den Lagern der Tauren zwischen den Gipfeln des Hochbergs bis hin zu den druidischen Hainen von Val'sharah und den Vrykulsiedlungen in Sturmheim.",1520,1411842,1411854,1411866,1411848,2,0,0
860,Rückkehr nach Karazhan,"Seit seiner mysteriösen Entstehung war der Zweck dieses dunklen Turms eng mit der Geschichte der Wächter von Tirisfal verwoben. Er war einst das größte Bollwerk Azeroths zum Schutz gegen die Legion. Jetzt ist er vor allem als Heim Medivhs bekannt, dessen tragischer Verrat der bis dahin ungebrochenen Kette der Wächter ein Ende setzte. Dieses unrühmliche Erbe lockt die Legion nach Karazhan, die mit voller Truppenstärke aufmarschiert ist, um eine neue Front in ihrem Krieg gegen Azeroth zu schaffen.",1651,1537279,1537283,1537287,1537281,0,0,0
861,Die Prüfung der Tapferkeit,"Seit Lokens Verrat ist Odyn in den Hallen der Tapferkeit gefangen, und Helya schmiedet im Schatten ihre Ränke, um der Seelen seiner Valarjar habhaft zu werden. Doch vor Kurzem erreichten gestandene Helden die Küsten Sturmheims. Helden, die der Legion ein Ende bereiten wollen. In der Hoffnung, ihre Entschlossenheit könnte das Blatt zu seinen Gunsten wenden und Helyas Tyrannei ein Ende setzen, ruft Odyn die tapferen Recken zu einer letzten Prüfung zu sich.",1648,1537280,1537284,1537288,1537282,0,0,0
875,Das Grabmal des Sargeras,"Aegwynn nutzte diesen heiligen Tempel der Elune, um den bezwungenen Avatar des Sargeras einzuschließen. Sie hatte gehofft, er würde dort nie erwachen, tief unter der Erde begraben. Doch der Lockruf der Macht hat finstere Entitäten an diesen Ort gezogen. Als Gul'dan das Grab erneut betrat, riss er Aegwynns Zauberschutze nieder und öffnete ein Portal, durch das die Legion eindringen konnte. Nun steht die teuflische Armee vor der Kammer und hofft, die Macht ihres Meisters wiedererlangen zu können.",1676,1616104,1616106,1616207,1616105,0,0,0
900,Die Kathedrale der Ewigen Nacht,"Die oberen Kammern des Grabmals des Sargeras waren einst ein Ort der Anbetung von Elune. Seit der Invasion durch die Legion haben Dämonen diesen heiligen Ort entweiht. Nun wird er zum Schauplatz einer Schlacht, die einen Wendepunkt in der Invasion darstellen könnte. Während die Legionsrichter direkt gegen die Dämonentruppen vorgehen, infiltriert eine kleine Gruppe von Helden die oberen Bereiche der Kathedrale in der Hoffnung, die Aegis von Aggramar an ihren angestammten Platz zurückzubringen.",1677,1616892,1616922,1616925,1616920,0,0,0
945,Sitz des Triumvirats,"Argus wurde vom strahlenden Sitz des Triumvirats aus regiert, bis die Eredar ihren unheiligen Handel mit Sargeras eingingen. Wutentbrannt über Velens trotzigen Exodus befahl Kil'jaeden, dieses Symbol einer belanglosen Vergangenheit aufzugeben... denn die Legion wäre nun die Zukunft.

Die einst leuchtenden Hallen sind nun dem Schatten anheimgefallen und strahlen eine dunkle Macht aus, die jene anzieht, die die Macht der Leere zu beherrschen und gegen ihre Gegner zu entfesseln suchen.",1753,1718202,1718213,1718526,1718205,0,0,0
946,"Antorus, der Brennende Thron","Im Inneren von Argus liegt Antorus, der Brennende Thron. Von diesem Machtzentrum aus treibt Sargeras seinen Brennenden Kreuzzug dazu an, den Kosmos zu verwüsten.

In den schier undurchdringlichen Tiefen des Throns werden Urkräfte zu Waffen der totalen Vernichtung geformt. Wenn diese Kräfte je in den Dienst ihres Meisters treten, steht die gesamte Schöpfung vor ihrem Untergang.",1712,1718200,1718211,1718524,1718203,0,0,0
959,Invasionspunkte,"Von ihrer Festung auf Argus aus setzt die Legion eine Vielzahl von Portalen ein, um sich wie eine Seuche im Kosmos auszubreiten. Zahllose Welten wurden ihrer Ressourcen beraubt, während die Einwohner dem Dunklen Titanen dienen mussten oder einen qualvollen Tod erlitten.

Wenn diese Welten nicht befreit werden, wird der Brennende Kreuzzug alles in seiner Bahn verschlingen und das Universum einäschern.",1520,1718201,1718212,1718525,1718204,2,0,0
