ID,Name_lang,SafeLocID,PlayerConditionID,Flags,Field_8_2_0_30080_005,Field_8_2_0_30080_006,WaypointMapVolumeID
386,Portal zur Mondfederfeste,9964,924,0,2,0,0
387,Nehmt das Portal von der Mondfederfeste nach Bel'ameth,9965,924,0,1,0,0
388,Portal nach Bel'ameth,9966,924,0,2,0,0
389,Nehmt das Portal von Dornogal nach Orgrimmar,10073,120899,0,1,0,0
390,Nehmt das Portal von Dornogal nach Sturmwind,10074,120900,0,1,0,0
391,Portal nach Orgrimmar,10075,120899,0,2,0,0
392,Nehmt das Portal von Orgrimmar nach Dornogal,10076,120899,0,1,0,0
393,Portal nach Dornogal,10077,120899,0,2,0,0
394,Portal nach Sturmwind,10078,120900,0,2,0,0
395,Nehmt das Portal von Sturmwind nach Dornogal,10079,120900,4,1,30,0
396,Portal nach Dornogal,10080,120900,0,2,0,0
397,Erschafft ein Portal nach Dornogal,0,121677,8,1,0,0
398,Dornogal – Khaz Algar,10155,121677,0,2,0,0
399,Portal zum Smaragdgrünen Traum,10177,0,0,2,0,0
400,Reist über den Kernweg zur Insel von Dorn,10196,0,50,1,0,4
401,Ausgang zur Insel von Dorn,10197,0,50,2,0,4
402,Reist über den Kernweg zu den Schallenden Tiefen,10194,0,50,1,0,1
403,Ausgang zu den Schallenden Tiefen,10195,0,50,2,0,1
404,Nehmt das Portal von den Düstermarschen nach Dalaran,10186,5793,0,1,0,0
405,Nehmt das Portal von Dalaran zu den Düstermarschen,10187,5793,0,2,0,0
406,Nehmt das Portal von der Drachenöde nach Dalaran,10188,5793,0,1,0,0
407,Nehmt das Portal von Dalaran zur Drachenöde,10189,5793,0,2,0,0
408,Nehmt das Portal von Dalaran zur Sengenden Schlucht,10190,5793,0,2,0,0
409,Nehmt das Portal von der Sengenden Schlucht nach Dalaran,10191,5793,0,1,0,0
414,Durchquert das Heilsturztor nach Heilsturz,10198,0,50,1,0,4
415,Ausgang nach Heilsturz,10199,0,50,2,0,3
416,Durchquert das Heilsturztor in die Schallenden Tiefen,10200,0,50,1,0,3
417,Ausgang zu den Schallenden Tiefen,10201,0,50,2,0,4
418,Durchquert Arathis Ende nach Azj-Kahet,10202,0,50,1,0,3
419,Ausgang nach Azj-Kahet,10203,0,50,2,0,2
420,Durchquert den Flüsternden Abgrund nach Azj-Kahet,10204,0,50,1,0,3
421,Ausgang nach Azj-Kahet,10205,0,50,2,0,2
422,Durchquert Arathis Ende nach Heilsturz,10206,0,50,1,0,2
423,Ausgang nach Heilsturz,10207,0,50,2,0,3
424,Ausgang nach Heilsturz,10208,0,50,2,0,3
425,Durchquert den Flüsternden Abgrund nach Heilsturz,10209,0,50,1,0,2
426,"Verwendet die Bohrmaschine von Gossengefilde, um Lorenhall zu betreten",10228,0,0,1,0,0
427,Raketenbohrt Euch nach Lorenhall,10225,0,0,2,0,0
428,"Verwendet die Bohrmaschine von Gossengefilde, um Lorenhall zu verlassen",10226,0,0,1,0,0
429,Raketenbohrt Euch zu den Schallenden Tiefen,10227,0,0,2,0,0
430,"Verwendet die küstenseitige Bohrmaschine, um Lorenhall zu betreten",10230,0,0,1,0,0
431,Raketenbohrt Euch nach Lorenhall,10231,0,0,2,0,0
432,Azj-Kahet,10233,0,19,0,0,0
433,Heilsturz,10234,0,19,0,0,0
434,Azj-Kahet,10235,0,19,0,0,0
435,Nehmt das Portal von Sturmwind nach Dalaran,10246,0,0,1,0,0
436,Nehmt das Portal von Sturmwind nach Dalaran,10247,0,0,2,0,0
437,Nehmt das Portal von Orgrimmar nach Dalaran,10248,0,0,1,0,0
438,Nehmt das Portal von Orgrimmar nach Dalaran,10249,0,0,2,0,0
439,Ausgang zu den Schallenden Tiefen,10255,0,50,0,0,4
440,Überquert den Tropfenden Abgrund nach Azj-Kahet,10261,0,50,1,0,4
441,Ausgang nach Azj-Kahet,10262,0,50,2,0,2
442,Überquert den Tropfenden Abgrund zu den Schallenden Tiefen,10264,0,50,1,0,2
443,Ausgang zu den Schallenden Tiefen,10263,0,50,2,0,4
444,Nehmt den Bau nach Azj-Kahet,10265,118328,18,1,0,1
445,Ausgang nach Azj-Kahet,10266,118328,18,2,0,2
446,Durchquert den Kernweg,10268,118328,18,2,0,1
447,Nehmt den Bau nach Dornogal,10267,118328,18,1,0,2
448,Durchquert den Kernweg,10285,0,50,0,0,1
449,"Sprecht mit Khadgar in Dalaran, um nach Khaz Algar aufzubrechen.",10291,0,0,1,0,0
450,"Sprecht mit Khadgar in Dalaran, um nach Khaz Algar aufzubrechen.",10292,0,0,2,0,0
451,"Verwendet die küstenseitige Bohrmaschine, um Lorenhall zu verlassen",10318,0,0,1,0,0
452,Raketenbohrt Euch nach Zuldazar,10319,0,0,2,0,0
453,Nehmt das Portal aus den Höhlen der Zeit nach Orgrimmar,10393,130567,16,1,0,0
454,Nehmt das Portal aus den Höhlen der Zeit nach Sturmwind,10394,130568,0,1,0,0
455,Nehmt den Zeppelin von der Sireneninsel nach Dornogal,10397,0,0,1,0,0
456,Zeppelin nach Dornogal,10398,128915,0,2,0,0
457,"Sprecht mit der Kapitänin, um Eure Reise zur Sireneninsel anzutreten",10399,0,0,1,0,0
458,Zeppelin zur Sireneninsel,10400,0,0,2,0,0
459,Nehmt die Maulwurfmaschine von der Sireneninsel nach Gundargaz,10402,0,0,1,0,0
460,Maulwurfmaschine nach Gundargaz,10403,128915,0,1,0,0
461,Nehmt die Maulwurfmaschine von Gundargaz zur Sireneninsel,10404,0,0,1,0,0
462,Maulwurfmaschine zur Sireneninsel,10405,0,0,2,0,0
473,Nehmt den Teleporter nach Lorenhall,10447,132220,0,1,0,0
474,Teleportiert Euch nach Lorenhall,10448,132220,0,2,0,0
475,Nehmt den Teleporter nach Dornogal,10449,132220,0,1,0,0
476,Teleportiert Euch nach Dornogal,10450,132220,0,2,0,0
