ID,Description_lang
449,"Die Reiter von Azeroth laden Himmelsreiter zu Wettrennen in ganz Pandaria ein! Sprecht mit Lord Andestrasz in Valdrakken, um mehr darüber zu erfahren."
450,"Die Reiter von Azeroth laden Himmelsreiter zu Wettrennen auf den ganzen Verheerten Inseln ein! Sprecht mit Lord Andestrasz in Valdrakken, um mehr darüber zu erfahren."
451,"Folgt Fyrakk in den Tempel des Quells und haltet ihn davon ab, das Herz von Amirdrassil zu verzehren!"
452,"Spielercharaktere können jetzt über den Schlachtzugsbrowser den ersten Abschnitt von Amirdrassil, Hoffnung des Traums, betreten: Schneise der Inkarnation."
453,"Spielercharaktere können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt von Amirdrassil, Hoffnung des Traums, betreten: Geschmolzene Invasion."
454,"Spielercharaktere können jetzt über den Schlachtzugsbrowser den dritten Abschnitt von Amirdrassil, Hoffnung des Traums, betreten: Das Viridiangewebe."
455,"Spielercharaktere können jetzt über den Schlachtzugsbrowser den vierten Abschnitt von Amirdrassil, Hoffnung des Traums, betreten: Schicksal von Amirdrassil."
456,"Feiert mit uns in Valdrakken, Sturmwind und Orgrimmar das großartige Kartenspiel, das uns alle seit einem Jahrzehnt begeistert!"
458,Der ewige Drachenschwarm untersucht die Geschichte von Pandaria. Spielt die Erweiterung Mists of Pandaria noch einmal mit neuen saisonalen Fähigkeiten und Belohnungen!
459,"Der mythische Schwierigkeitsgrad des Schlachtzugs ""Palast der Nerub'ar"" ist für die mutigsten aller Abenteurer."
461,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt des Palasts der Nerub'ar betreten: Geheimnisse des Palasts der Nerub'ar.
462,Spieler können jetzt über den Schlachtzugsbrowser den dritten Abschnitt des Palasts der Nerub'ar betreten: Sturz einer Königin.
463,"Stürmt den Palast der Nerub'ar und durchkreuzt den Plan von Königin Ansurek, ihre Neruber zu Aufgestiegenen zu machen."
465,"Solange dieses Ereignis aktiv ist, können Spieler ab Stufe 10 besondere Zeitwanderungsdungeons betreten. Dungeons und Belohnungen werden an Eure Stufe angepasst, damit Ihr die Dungeons genau wie zu Zeiten des klassischen World of Warcraft erleben könnt."
466,"Solange dieses Ereignis aktiv ist, erhaltet Ihr durch das Bezwingen des letzten Bosses eines Dungeons von The War Within einen zusätzlichen Gegenstand."
467,"Solange dieses Ereignis aktiv ist, gewähren Tiefen unerschrockenen Forschern zusätzliche Belohnungen."
468,Spielercharaktere können Königin Ansurek jetzt im Geschichtenmodus herausfordern.
469,Spieler können jetzt über den Schlachtzugsbrowser den ersten Abschnitt des Palasts der Nerub'ar betreten: Die huschenden Festungsmauern.
471,"Feiert mit uns in Sturmwind und Orgrimmar das großartige Kartenspiel, das uns alle seit einem Jahrzehnt begeistert!"
472,"Halt, Ihr Landratten! Am Horizont braut sich ein Beutesturm zusammen. Schnappt Euch alle Beute und vermeidet dabei den tödlichen Sturm, während Ihr darum kämpft, der letzte überlebende Pirat zu sein.

Tauscht Eure Beute beim Beuteladen ein und ergattert Schätze aus Fasshaxes privatem Vorrat, darunter auch frisch ""beschaffte"" Schätze."
473,"Der Schwierigkeitsgrad 'Mythisch' des Schlachtzugs ""Befreiung von Lorenhall"" ist für die mutigsten aller Abenteurer."
474,Zieht auf die Straßen von Lorenhall und befreit die Stadt aus den Fängen von Chromkönig Gallywix.
475,Spielercharaktere können jetzt über den Schlachtzugsbrowser den ersten Abschnitt der Befreiung von Lorenhall betreten: Schockschwerenot.
476,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt der Befreiung von Lorenhall betreten: Manischer Maschinist.
477,Spieler können jetzt über den Schlachtzugsbrowser den zweiten Abschnitt der Befreiung von Lorenhall betreten: Zwei Köpfe sind besser.
478,Spielercharaktere können jetzt über den Schlachtzugsbrowser den vierten Abschnitt der Befreiung von Lorenhall betreten: der Chromkönig.
479,Spielercharaktere können sich Chromkönig Gallywix jetzt im Geschichtsmodus stellen.
480,"Soridormi und der Bronzedrachenschwarm erscheinen, um Abenteurern dabei zu helfen, in die Zeit der verstörenden Visionen von Sturmwind und Orgrimmar zurückzukehren. Sie versuchen, durch die Angriffe der Leere in der Vergangenheit mehr über die aktuelle Schlacht um Azeroth zu erfahren."
484,Erhaltet zusätzliche Erfahrung und Ruf auf Euren Abenteuern in Azeroth und findet geheimnisvolle Schätze auf den Dracheninseln und in Khaz Algar!
485,"Hallo, Kampfesfreunde. Die miesesten Bösewichte haben sich zusammengefunden und sind auf Rache aus! Findet Euch in Sturmwind, Orgrimmar oder Dornogal zusammen, um Euch den bösen Bossen aus Azeroths Vergangenheit zu stellen."
