ID,Text_lang,RelationshipFlags,EmotesTextID
510,"Ihr droht ""%s"" mit der ewigen Verdammnis.",2,98
511,%s droht allen mit der ewigen Verdammnis.,4,98
512,Ihr droht allen mit der ewigen Verdammnis.,6,98
513,"%1$s teilt ""%2$s"" mit, dass er müde ist.",0,99
514,"%s teilt Euch mit, dass er müde ist.",1,99
515,"Ihr teilt ""%s"" mit, dass Ihr müde seid.",2,99
516,"%s teilt allen mit, dass er müde ist.",4,99
517,"Ihr teilt allen mit, dass Ihr müde seid.",6,99
518,"%1$s teilt ""%2$s"" mit, dass sie müde ist.",8,99
519,"%s teilt Euch mit, dass sie müde ist.",9,99
520,"%s teilt allen mit, dass sie müde ist.",12,99
521,"%1$s sonnt sich mit ""%2$s"" im Glanz des Sieges.",0,100
522,%s sonnt sich mit Euch im Glanz des Sieges.,1,100
523,"Ihr sonnt Euch mit ""%s"" im Glanz des Sieges.",2,100
524,%s sonnt sich im Glanz des Sieges.,4,100
525,Ihr sonnt Euch im Glanz des Sieges.,6,100
526,"%1$s winkt ""%2$s"" zu.",0,101
527,%s winkt Euch zu.,1,101
528,"Ihr winkt ""%s"" zu.",2,101
529,%s winkt.,4,101
530,Ihr winkt.,6,101
531,"%1$s begrüßt ""%2$s"".",0,102
532,%s begrüßt Euch.,1,102
533,"Ihr sagt: 'Willkommen, %s.'",2,102
534,%s sagt: 'Willkommen.',4,102
535,Ihr begrüßt alle.,6,102
536,"%1$s heult ""%2$s"" herzzerreißend an.",0,103
537,%s heult Euch herzzerreißend an.,1,103
538,"Ihr heult ""%s"" herzzerreißend an.",2,103
539,%s heult herzzerreißend.,4,103
540,Ihr heult herzzerreißend.,6,103
541,%s lässt ein lautes Pfeifen hören.,0,104
542,%s lässt ein lautes Pfeifen hören.,1,104
543,Ihr lasst ein lautes Pfeifen hören.,2,104
544,%s lässt ein lautes Pfeifen hören.,4,104
545,Ihr lasst ein lautes Pfeifen hören.,6,104
546,"%1$s arbeitet mit ""%2$s"".",0,105
547,%s arbeitet mit Euch.,1,105
548,"Ihr arbeitet mit ""%s"".",2,105
549,%s beginnt mit der Arbeit.,4,105
550,Ihr beginnt mit der Arbeit.,6,105
551,"%1$s gähnt ""%2$s"" müde an.",0,106
552,%s gähnt Euch müde an.,1,106
553,"Ihr gähnt ""%s"" müde an.",2,106
554,%s gähnt müde.,4,106
555,Ihr gähnt müde.,6,106
556,"%1$s sieht ""%2$s"" ungläubig an.",0,107
557,%s sieht Euch ungläubig an.,1,107
558,"Ihr seht ""%s"" ungläubig an.",2,107
559,%s schaut angesichts der Situation ungläubig drein.,4,107
560,Ihr schaut angesichts der Situation ungläubig drein.,6,107
561,"%1$s versucht, ""%2$s"" zu beruhigen.",0,108
562,"%s versucht, Euch zu beruhigen.",1,108
563,"Ihr versucht, ""%s"" zu beruhigen.",2,108
564,%s bleibt ruhig.,4,108
565,Ihr bleibt ruhig.,6,108
566,"%1$s teilt ""%2$s"" mit, dass ihm kalt ist.",0,109
567,"%s teilt Euch mit, dass ihm kalt ist.",1,109
568,"Ihr teilt ""%s"" mit, dass Euch kalt ist.",2,109
569,"%s teilt allen mit, dass ihm kalt ist.",4,109
570,"Ihr teilt allen mit, dass Euch kalt ist.",6,109
571,"%1$s teilt ""%2$s"" mit, dass ihr kalt ist.",8,109
572,"%s teilt Euch mit, dass ihr kalt ist.",9,109
573,"%s teilt allen mit, dass ihr kalt ist.",12,109
574,"%1$s tröstet ""%2$s"".",0,110
575,%s tröstet Euch.,1,110
576,"Ihr tröstet ""%s"".",2,110
577,%s braucht Trost.,4,110
578,Ihr müsst getröstet werden.,6,110
579,"%1$s kuschelt sich an ""%2$s"".",0,111
580,%s kuschelt sich an Euch.,1,111
581,"Ihr kuschelt Euch an ""%s"".",2,111
582,%s braucht eine Umarmung.,4,111
583,Ihr müsst umarmt werden.,6,111
584,"%1$s duckt sich hinter ""%2$s"".",0,112
585,%s duckt sich hinter Euch.,1,112
586,"Ihr duckt Euch hinter ""%s"".",2,112
587,%s duckt sich zum Schutz.,4,112
588,Ihr duckt Euch zum Schutz.,6,112
589,"%1$s findet, %2$s sei die Ausgeburt eines mutterlosen Ogers.",0,113
590,"%s findet, Ihr seid die Ausgeburt eines mutterlosen Ogers.",1,113
591,"Ihr findet, %s sei die Ausgeburt eines mutterlosen Ogers.",2,113
592,"%s findet, dass alle um ihn herum Ausgeburten von mutterlosen Ogern sind.",4,113
593,"Ihr findet, dass alle um Euch herum Ausgeburten von mutterlosen Ogern sind.",6,113
594,"%s findet, dass alle um sie herum Ausgeburten von mutterlosen Ogern sind.",12,113
595,"%1$s stellt sich ""%2$s"" vor.",0,114
596,%s stellt sich Euch vor.,1,114
597,"Ihr stellt Euch ""%s"" vor.",2,114
598,%s stellt sich allen vor.,4,114
599,Ihr stellt Euch allen vor.,6,114
600,"%1$s stellt sich ""%2$s"" vor.",8,114
601,%s stellt sich Euch vor.,9,114
602,%s stellt sich allen vor.,12,114
603,"%1$s zeigt ""%2$s"", dass er nur Spaß gemacht hat!",0,115
604,"%s zeigt Euch, dass er nur Spaß gemacht hat!",1,115
605,"Ihr zeigt ""%s"", dass Ihr nur Spaß gemacht habt!",2,115
606,%s hat nur Spaß gemacht!,4,115
607,Ihr habt nur Spaß gemacht!,6,115
608,"%1$s zeigt ""%2$s"", dass sie nur Spaß gemacht hat!",8,115
609,"%s zeigt Euch, dass sie nur Spaß gemacht hat!",9,115
610,"%1$s leckt ""%2$s"".",0,116
611,%s leckt Euch.,1,116
612,"Ihr leckt ""%s"".",2,116
613,%s leckt sich die Lippen.,4,116
614,Ihr leckt Eure Lippen.,6,116
615,%s leckt sich die Lippen.,12,116
616,"%1$s hört ""%2$s"" aufmerksam zu.",0,117
617,%s hört Euch aufmerksam zu.,1,117
618,"Ihr hört ""%s"" aufmerksam zu.",2,117
619,%s hört zu!,4,117
620,Ihr hört zu!,6,117
621,"%1$s lässt ""%2$s"" wissen, dass er sich total verirrt hat.",0,118
622,"%s lässt Euch wissen, dass er sich total verirrt hat.",1,118
623,"Ihr lasst ""%s"" wissen, dass Ihr Euch total verirrt habt.",2,118
624,%s hat sich total verirrt.,4,118
625,Ihr habt Euch total verirrt.,6,118
626,"%1$s lässt ""%2$s"" wissen, dass sie sich total verirrt hat.",8,118
627,"%s lässt Euch wissen, dass sie sich total verirrt hat.",9,118
628,"%1$s macht sich über die Dummheit von ""%2$s"" lustig.",0,119
629,%s macht sich über Eure Dummheit lustig.,1,119
630,"Ihr macht Euch über die Dummheit von ""%s"" lustig.",2,119
631,"%s macht sich über das Leben und alles, wofür es steht, lustig.",4,119
632,"Ihr macht Euch über das Leben und alles, wofür es steht, lustig.",6,119
633,"%1$s denkt über die Taten von ""%2$s"" nach.",0,120
634,%s macht sich Gedanken über Euer Tun.,1,120
635,"Ihr macht Euch Gedanken über das Tun von ""%s"".",2,120
636,%s macht sich Gedanken über die Situation.,4,120
637,Ihr denkt über die Situation nach.,6,120
638,"%s springt auf ""%s"" zu.",0,121
639,%s springt auf Euch zu.,1,121
640,"Ihr springt auf ""%s"" zu.",2,121
641,%s springt aus dem Schatten.,4,121
642,Ihr springt aus dem Schatten.,6,121
643,"%1$s überschüttet ""%2$s"" mit Lob.",0,122
644,%s überschüttet Euch mit Lob.,1,122
645,"Ihr überschüttet ""%s"" mit Lob.",2,122
646,%s preist das Licht.,4,122
647,Ihr preist das Licht.,6,122
648,"%1$s schnurrt ""%2$s"" an.",0,123
649,%s schnurrt Euch an.,1,123
650,"Ihr schnurrt ""%s"" an.",2,123
651,%s schnurrt wie ein Kätzchen.,4,123
652,Ihr schnurrt wie ein Kätzchen.,6,123
653,"%1$s ist von ""%2$s"" verwirrt!",0,124
654,"Ihr verwirrt ""%s"". Was macht Ihr da bloß?",1,124
655,%s verwirrt Euch.,2,124
656,%s ist verwirrt. Was ist denn hier nur los?,4,124
657,Ihr seid verwirrt. Was ist denn hier nur los?,6,124
658,"%1$s sieht ""%2$s"" an und streckt seine Hand in die Luft.",0,125
659,%s sieht Euch an und hebt seine Hand.,1,125
660,"Ihr seht ""%s"" an und hebt Eure Hand.",2,125
661,%s streckt seine Hand in die Luft.,4,125
662,Ihr streckt Eure Hand in die Luft.,6,125
663,"%1$s sieht ""%2$s"" an und streckt ihre Hand in die Luft.",8,125
664,%s sieht Euch an und hebt ihre Hand.,9,125
665,%s streckt ihre Hand in die Luft.,12,125
666,"%1$s teilt ""%2$s"" mit, dass er bereit ist!",0,126
667,"%s teilt Euch mit, dass er bereit ist!",1,126
668,"Ihr teilt ""%s"" mit, dass Ihr bereit seid!",2,126
669,"%s teilt allen mit, dass er bereit ist!",4,126
670,"Ihr teilt allen mit, dass Ihr bereit seid!",6,126
671,"%s teilt Euch mit, dass sie bereit ist!",9,126
672,"%s teilt allen mit, dass sie bereit ist!",12,126
673,"%1$s tänzelt vor ""%2$s"" herum.",0,127
674,%s tänzelt vor Euch herum.,1,127
675,"Ihr tänzelt vor ""%s"" herum.",2,127
676,%s tänzelt vor den Massen herum.,4,127
677,Ihr tänzelt vor den Massen herum.,6,127
678,"%1$s fröstelt neben ""%2$s"". Eiskalt!",0,128
679,%s fröstelt neben Euch. Eiskalt!,1,128
680,"Euch fröstelt neben ""%s"". Eiskalt!",2,128
681,%s fröstelt bis ins Mark. Eiskalt!,4,128
682,Ihr fröstelt bis ins Mark. Eiskalt!,6,128
683,%s fröstelt bis ins Mark. Eiskalt!,12,128
684,"%1$s verscheucht ""%2$s"". Hinfort, nervige Pest!",0,129
685,"%s verscheucht Euch. Hinfort, nervige Pest!",1,129
686,"Ihr scheucht ""%s"" weg. Hinfort, nervige Pest!",2,129
687,%s verscheucht die nervige Pest.,4,129
688,Ihr verscheucht die nervige Pest.,6,129
689,"%1$s gibt ""%2$s"" eine Ohrfeige. Aua!",0,130
690,%s gibt Euch eine Ohrfeige. Aua!,1,130
691,"Ihr gebt ""%s"" eine Ohrfeige. Aua!",2,130
692,%s gibt sich selbst eine Ohrfeige. Aua!,4,130
693,Ihr gebt Euch selbst eine Ohrfeige. Aua!,6,130
694,%s gibt sich selbst eine Ohrfeige. Aua!,12,130
695,"%1$s grinst ""%2$s"" verstohlen an.",0,131
696,%s grinst Euch verstohlen an.,1,131
697,"Ihr grinst ""%s"" verstohlen an.",2,131
698,"Ein verstohlenes Grinsen breitet sich auf dem Gesicht von ""%s"" aus.",4,131
699,Ein verstohlenes Grinsen breitet sich auf Eurem Gesicht aus.,6,131
700,"%1$s schnüffelt an ""%2$s"".",0,132
701,%s schnüffelt an Euch.,1,132
702,"Ihr schnüffelt an ""%s"".",2,132
703,%s schnüffelt die Luft um sich herum.,4,132
704,Ihr schnüffelt die Luft um Euch herum.,6,132
705,%s schnüffelt die Luft um sich herum.,12,132
706,"%1$s beleidigt ""%2$s"".",0,133
707,%s beleidigt Euch.,1,133
708,"Ihr beleidigt ""%s"".",2,133
709,%s beleidigt alle niederen Peons um sich herum.,4,133
710,Ihr beleidigt alle niederen Peons um Euch herum.,6,133
711,%s beleidigt all das niedere Volk um sich herum.,12,133
712,"%1$s besänftigt ""%2$s"". Keine Panik... alles wird wieder gut...",0,134
713,%s besänftigt Euch. Keine Panik... alles wird wieder gut...,1,134
714,"Ihr besänftigt ""%s"". Keine Panik... alles wird wieder gut...",2,134
715,%s muss besänftigt werden.,4,134
716,Ihr müsst besänftigt werden.,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,"%1$s macht ""%2$s"" gegenüber eine spöttische Geste. Na los doch!",0,136
724,%s macht Euch gegenüber eine spöttische Geste. Na los doch!,1,136
725,"Ihr macht ""%s"" gegenüber eine spöttische Geste. Na los doch!",2,136
726,"%s verspottet alle um sich herum. Na los doch, Ihr Dummköpfe!",4,136
727,"Ihr verspottet alle um Euch herum. Na los doch, Ihr Dummköpfe!",6,136
728,"%s verspottet alle um sich herum. Na los doch, Ihr Dummköpfe!",12,136
729,"%1$s zieht ""%2$s"" auf.",0,137
730,%s zieht Euch auf.,1,137
731,"Ihr zieht ""%s"" auf.",2,137
732,%s zieht alle Leute so gern auf.,4,137
733,Ihr zieht alle Leute so gern auf.,6,137
734,"%1$s teilt ""%2$s"" mit, dass er durstig ist. Habt Ihr was zu trinken übrig?",0,138
735,"%s teilt Euch mit, dass er durstig ist. Habt Ihr was zu trinken übrig?",1,138
736,"Ihr teilt ""%s"" mit, dass Ihr durstig seid. Habt Ihr was zu trinken übrig?",2,138
737,%s ist ja so durstig. Hat jemand was zu trinken übrig?,4,138
738,Ihr seid ja so durstig. Hat jemand was zu trinken übrig?,6,138
739,"%1$s teilt ""%2$s"" mit, dass sie durstig ist. Habt Ihr was zu trinken übrig?",8,138
740,"%s teilt Euch mit, dass sie durstig ist. Habt Ihr was zu trinken übrig?",9,138
741,"%1$s lehnt den Antrag von ""%2$s"" ab.",0,139
742,%s lehnt Euren Antrag ab.,1,139
743,"Ihr lehnt den Antrag von ""%s"" ab.",2,139
744,%s lehnt den gestellten Antrag ab.,4,139
745,Ihr lehnt den gestellten Antrag ab.,6,139
746,"%1$s kichert ""%2$s"" belustigt an.",0,140
747,%s kichert Euch belustigt an.,1,140
748,"Ihr kichert ""%s"" belustigt an.",2,140
749,%s kichert leise belustigt in sich hinein.,4,140
750,Ihr kichert leise belustigt in Euch hinein.,6,140
751,%s kichert leise belustigt in sich hinein.,12,140
752,"%s kitzelt ""%s"". Ha ha ha!",0,142
753,%s kitzelt Euch. Ha ha ha!,1,142
754,"Ihr kitzelt ""%s"". Ha ha ha!",2,142
755,%s will gekitzelt werden. Ha ha ha!,4,142
756,Ihr wollt gekitzelt werden. Ha ha ha!,6,142
757,"%1$s spielt der Welt kleinste Geige für ""%2$s"".",0,143
758,%s spielt der Welt kleinste Geige für Euch.,1,143
759,"Ihr spielt der Welt kleinste Geige für ""%s"".",2,143
760,"%s fängt an, der Welt kleinste Geige zu spielen.",4,143
761,"Ihr fangt an, der Welt kleinste Geige zu spielen.",6,143
762,"%1$s lächelt ""%2$s"" an.",0,163
763,%s lächelt Euch an.,1,163
764,"Ihr lächelt ""%s"" an.",2,163
765,%s lächelt.,4,163
766,Ihr lächelt.,6,163
777,"%1$s teilt ""%2$s"" mit, dass sie bereit ist!",8,126
778,"%1$s zeigt ""%2$s"" eine unflätige Geste.",0,183
779,%s macht Euch gegenüber eine unflätige Geste.,1,183
780,"Ihr zeigt ""%s"" eine unflätige Geste.",2,183
781,%s macht eine unflätige Geste.,4,183
782,Ihr macht eine unflätige Geste.,6,183
797,"%1$s blickt mitleidig auf ""%2$s"" herab.",0,203
798,%s blickt mitleidig auf Euch herab.,1,203
799,"Ihr blickt mitleidig auf ""%s"" herab.",2,203
800,%s hat Mitleid mit allen um sich herum.,4,203
801,%s hat Mitleid mit allen um sich herum.,12,203
802,Ihr habt Mitleid mit allen um Euch herum.,6,203
803,"%s knurrt ""%s"" bedrohlich an.",0,204
804,%s knurrt Euch bedrohlich an.,1,204
805,"Ihr knurrt ""%s"" bedrohlich an.",2,204
806,%s knurrt bedrohlich.,4,204
807,Ihr knurrt bedrohlich.,6,204
808,"%1$s bellt ""%2$s"" an.",0,205
809,%s bellt Euch an.,1,205
810,"Ihr bellt ""%s"" an.",2,205
811,"%s bellt. Wuff, wuff!",4,205
812,"Ihr bellt! Wuff, wuff!",6,205
817,"%1$s hat Angst vor ""%2$s"".",0,223
818,%s hat Angst vor Euch.,1,223
819,"Ihr habt Angst vor ""%s"".",2,223
820,%s hat Angst!,4,223
821,Ihr habt Angst!,6,223
822,"%1$s wälzt sich hilflos um ""%2$s"" herum.",0,224
823,%s wälzt sich hilflos um Euch herum.,1,224
824,"Ihr wälzt Euch hilflos um ""%s"" herum.",2,224
825,%s wälzt sich hilflos herum.,4,224
826,Ihr wälzt Euch hilflos herum.,6,224
827,"%1$s liebt ""%2$s"".",0,225
828,%s liebt Euch.,1,225
829,"Ihr liebt ""%s"".",2,225
830,%s spürt die Liebe.,4,225
831,Ihr spürt die Liebe.,6,225
832,"%2$s wird von ""%1$s"" angemuht. Muuuuh!",0,226
833,%s muht Euch an. Muuuuh!,1,226
834,%s wird von Euch angemuht. Muuuuh!,2,226
835,%1$s muht. Muuuuh!,4,226
836,Muuuuh!,6,226
837,"%1$s lobt ""%2$s"" für die gute Arbeit.",0,243
838,%s lobt Euch für Eure gute Arbeit.,1,243
839,"Ihr lobt ""%s"" für die gute Arbeit.",2,243
840,%s lobt alle für ihre gute Arbeit.,4,243
841,Ihr lobt alle für ihre gute Arbeit.,6,243
862,,0,303
863,,1,303
864,,2,303
865,%s ruft um Hilfe!,4,303
866,Ihr ruft um Hilfe!,6,303
867,"%s zeigt auf ""%s"" - Feind nähert sich!",0,304
868,%s zeigt auf Euch - Feind nähert sich!,1,304
869,"Ihr zeigt auf ""%s"" - Feind nähert sich!",2,304
870,%s warnt alle vor sich nähernden Feinden!,4,304
871,Ihr warnt alle vor sich nähernden Feinden!,6,304
872,,0,305
873,,1,305
874,,2,305
875,%s greift an.,4,305
876,Ihr greift an.,6,305
877,"%s ruft ""%s"" zu, schnell zu fliehen!",0,306
878,"%s ruft, dass Ihr fliehen sollt!",1,306
879,"Ihr ruft ""%s"" zu, schnell zu fliehen!",2,306
880,"%s ruft, dass alle fliehen sollen!",4,306
881,"Ihr ruft, dass alle fliehen sollen!",6,306
882,"%1$s sagt Euch, dass Ihr ""%2$s"" angreifen sollt.",0,307
883,"%s sagt allen, dass sie Euch angreifen sollen.",1,307
884,"Ihr sagt allen, dass sie ""%s"" angreifen sollen.",2,307
885,"%s sagt Euch, dass Ihr etwas angreifen sollt.",4,307
886,"Ihr sagt allen, dass sie etwas angreifen sollen.",6,307
887,%s hat wenig Mana.,4,323
888,"Ihr verkündet, dass Ihr wenig Mana habt!",6,323
889,"%1$s gibt ""%2$s"" ein Zeichen zu folgen.",0,324
890,%s gibt Euch ein Zeichen zu folgen.,1,324
891,"Ihr gebt ""%s"" ein Zeichen zu folgen.",2,324
892,%s gibt Euch ein Zeichen zu folgen.,4,324
893,Ihr gebt allen ein Zeichen zu folgen.,6,324
894,"%1$s bittet ""%2$s"" zu warten.",0,325
895,%s bittet Euch zu warten.,1,325
896,"Ihr bittet ""%s"" zu warten.",2,325
897,%s bittet Euch zu warten.,4,325
898,Ihr bittet alle zu warten.,6,325
899,%s ruft nach Heilung!,4,326
900,Ihr ruft nach Heilung!,6,326
901,"%s befiehlt Euch, das Feuer zu eröffnen.",4,327
902,"Ihr gebt den Befehl, das Feuer zu eröffnen.",6,327
903,"%1$s flirtet mit ""%2$s"".",0,328
904,%1$s flirtet mit Euch.,1,328
905,"Ihr flirtet mit ""%s"".",2,328
906,%s flirtet.,4,328
907,Ihr flirtet.,6,328
908,"%1$s erzählt ""%2$s"" einen Witz.",0,329
909,%s erzählt Euch einen Witz.,1,329
910,"Ihr erzählt ""%s"" einen Witz.",2,329
911,%s erzählt einen Witz.,4,329
912,Ihr erzählt einen Witz.,6,329
913,"%1$s klatscht für ""%2$s"", offensichtlich unbeeindruckt.",0,343
914,"%s klatscht für Euch, offensichtlich unbeeindruckt.",1,343
915,"Ihr klatscht für ""%s"", offensichtlich unbeeindruckt.",2,343
916,"%s klatscht halbherzig, offensichtlich unbeeindruckt.",4,343
917,"Ihr klatscht halbherzig, offensichtlich unbeeindruckt.",6,343
918,"%s zwinkert ""%s"" verschmitzt zu.",0,363
919,%s zwinkert euch verschmitzt zu.,1,363
920,"Ihr zwinkert ""%s"" verschmitzt zu.",2,363
921,%s zwinkert verschmitzt.,4,363
922,Ihr zwinkert verschmitzt.,6,363
923,"%s gibt ""%s"" einen freundschaftlichen Klaps.",0,364
924,%s gibt Euch einen freundschaftlichen Klaps.,1,364
925,"Ihr gebt ""%s"" einen freundschaftlichen Klaps.",2,364
926,%s braucht eine Aufmunterung.,4,364
927,Ihr braucht eine Aufmunterung.,6,364
928,"%s denkt, %s meint es ernst.",0,365
929,"%s denkt, Ihr meint es ernst.",1,365
930,"Ihr denkt, %s meint es ernst.",2,365
931,%s hält dies für eine ernste Angelegenheit.,4,365
932,Ihr haltet dies für eine ernste Angelegenheit.,6,365
933,"%s wünscht ""%s"" viel Glück.",0,367
934,%s wünscht Euch viel Glück.,1,367
935,"Ihr wünscht ""%s"" viel Glück.",2,367
936,%s wünscht viel Glück.,4,367
937,Ihr wünscht viel Glück.,6,367
938,"%s gibt ""%s"" an allem die Schuld.",0,368
939,%s gibt Euch an allem die Schuld.,1,368
940,"Ihr gebt ""%s"" an allem die Schuld.",2,368
941,%s gibt sich selbst die Schuld.,4,368
942,Ihr gebt Euch selbst die Schuld.,6,368
943,%s gibt sich selbst die Schuld.,12,368
944,"%s starrt ""%s"" ausdruckslos an.",0,369
945,%s starrt Euch ausdruckslos an.,1,369
946,"Ihr starrt ""%s"" ausdruckslos an.",2,369
947,%s starrt ausdruckslos ins Leere.,4,369
948,Ihr starrt ausdruckslos ins Leere.,6,369
949,%s starrt ausdruckslos ins Leere.,12,369
950,"%s richtet bedrohlich seine Waffe auf ""%s"".",0,370
951,%s richtet bedrohlich seine Waffe auf Euch.,1,370
952,"Ihr richtet bedrohlich Eure Waffe auf ""%s"".",2,370
953,%s schwenkt bedrohlich seine Waffe.,4,370
954,Ihr schwenkt bedrohlich Eure Waffe.,6,370
955,"%s richtet bedrohlich ihre Waffe auf ""%s"".",8,370
956,%s richtet bedrohlich ihre Waffe auf Euch.,9,370
957,%s schwenkt bedrohlich ihre Waffe.,12,370
958,"%s rät ""%s"" tief durchzuatmen.",0,371
959,%s rät Euch tief durchzuatmen.,1,371
960,"Ihr ratet ""%s"" tief durchzuatmen.",2,371
961,%s atmet tief durch.,4,371
962,Ihr atmet tief durch.,6,371
963,%s ist anderer Meinung als %s.,0,372
964,%s ist anderer Meinung als Ihr.,1,372
965,Ihr seid anderer Meinung als %s.,2,372
966,%s ist anderer Meinung.,4,372
967,Ihr seid anderer Meinung.,6,372
968,"%s zweifelt an ""%s"".",0,373
969,%s zweifelt an Euch.,1,373
970,"Ihr zweifelt an ""%s"".",2,373
971,"%s zweifelt daran, dass die Situation gut für ihn ausgehen wird.",4,373
972,"Ihr zweifelt daran, dass die Situation gut für Euch ausgehen wird.",6,373
973,"%s zweifelt daran, dass die Situation gut für sie ausgehen wird.",12,373
974,"%s schämt sich für ""%s"".",0,374
975,%s schämt sich für Euch.,1,374
976,"Ihr schämt Euch für ""%s"".",2,374
977,%s wird rot vor Scham.,4,374
978,Ihr werdet rot vor Scham.,6,374
979,"%s spricht ""%s"" Mut zu.",0,375
980,%s spricht Euch Mut zu. Ihr schafft das!,1,375
981,"Ihr sprecht ""%s"" Mut zu.",2,375
982,%s spricht allen Mut zu. Ihr schafft das!,4,375
983,Ihr sprecht allen Mut zu.,6,375
984,%s spricht allen Mut zu. Ihr schafft das!,12,375
985,"%s warnt ""%s"", dass Feinde in der Nähe sind.",0,376
986,"%s warnt Euch, dass Feinde in der Nähe sind.",1,376
987,"Ihr warnt ""%s"", dass Feinde in der Nähe sind.",2,376
988,"%s warnt alle, dass Feinde in der Nähe sind.",4,376
989,"Ihr warnt alle, dass Feinde in der Nähe sind.",6,376
990,"%s betrachtet ""%s"" mit hochgezogener Augenbraue.",0,377
991,%s betrachtet Euch mit hochgezogener Augenbraue.,1,377
992,"Ihr betrachtet ""%s"" mit hochgezogener Augenbraue.",2,377
993,%s hebt fragend eine Augenbraue.,4,377
994,Ihr hebt fragend eine Augenbraue.,6,377
995,"%s betrachtet ""%s"" mit hochgezogener Augenbraue.",8,377
996,%s betrachtet Euch mit hochgezogener Augenbraue.,9,377
997,%s hebt fragend eine Augenbraue.,12,377
998,"%s erhebt das Glas auf ""%s"". Prost!",0,378
999,%s erhebt das Glas auf Euch. Prost!,1,378
1000,"Ihr erhebt Euer Glas auf ""%s"". Prost!",2,378
1001,%s erhebt das Glas zum Gruß und leert es dann. Prost!,4,378
1002,"Ihr erhebt das Glas zum Gruß, bevor Ihr es leert. Prost!",6,378
1003,"%s glaubt, dass %s versagt hat.",0,379
1004,"%s glaubt, dass Ihr versagt habt.",1,379
1005,,8,379
1006,,9,379
1007,"Ihr glaubt, dass %s versagt hat.",2,379
1008,%s hat versagt.,4,379
1009,Ihr habt versagt.,6,379
1010,"%s schlägt in die Hand von ""%s"" ein!",0,380
1011,%s gibt Euch Fünf!,1,380
1012,"Ihr gebt ""%s"" Fünf!",2,380
1013,%s hebt seine Hand - schlägt jemand ein?,4,380
1014,Ihr hebt die Hand - hoffentlich schlägt jemand ein.,6,380
1015,%s hebt ihre Hand - schlägt jemand ein?,12,380
1016,"%s blickt ""%s"" abwesend an.",0,381
1017,%s blickt Euch abwesend an.,1,381
1018,"Ihr blickt ""%s"" abwesend an.",2,381
1019,%s blickt abwesend in die Ferne.,4,381
1020,Ihr blickt abwesend in die Ferne.,6,381
1021,"%s legt einen Arm um die Schultern von ""%s"".",0,382
1022,%s legt einen Arm um Eure Schultern.,1,382
1023,"Ihr legt einen Arm um die Schultern von ""%s"".",2,382
1024,"%s legt einen Arm um die Schultern von ""%s"".",8,382
1025,%s legt einen Arm um Eure Schultern.,9,382
1026,"%s starrt ""%s"" ehrfürchtig an.",0,383
1027,%s starrt Euch ehrfürchtig an.,1,383
1028,"Ihr starrt ""%s"" ehrfürchtig an.",2,383
1029,%s sieht sich von Ehrfurcht erfüllt um.,4,383
1030,Ihr seht Euch von Ehrfurcht erfüllt um.,6,383
1031,%s durchwühlt seine Taschen.,4,384
1032,Ihr wühlt Euch durch Eure Taschen.,6,384
1033,%s durchwühlt ihre Taschen.,12,384
1034,%s ahnt Schlimmes...,4,385
1035,Ihr ahnt Schlimmes...,6,385
1036,"%s fordert ""%s"" zu einem Duell heraus.",0,386
1037,%s fordert Euch zu einem Duell heraus.,1,386
1038,"Ihr fordert ""%s"" zu einem Duell heraus.",2,386
1039,"%s fordert alle heraus. Na los, zeigt's mir!",4,386
1040,"Ihr fordert alle heraus. Na los, zeigt's mir!",6,386
1041,"%s feuert ""%s"" an, einen zu exen. SAUF! SAUF! SAUF!",0,387
1042,"%s feuert Euch an, einen zu exen. SAUF! SAUF! SAUF!",1,387
1043,"Ihr feuert ""%s"" an, einen zu exen. SAUF! SAUF! SAUF!",2,387
1044,%s nimmt einen gewaltigen Schluck von seinem Getränk.,4,387
1045,Ihr nehmt einen gewaltigen Schluck von Eurem Getränk.,6,387
1046,%s nimmt einen gewaltigen Schluck von ihrem Getränk.,12,387
1053,%s hat eine neue Stufe erreicht. DING!,4,389
1054,Ihr habt eine neue Stufe erreicht. DING!,6,389
1055,,12,389
1056,"%s sieht ""%s"" an und schlägt die Hände vor sein Gesicht.",0,390
1057,%s sieht Euch an und schlägt die Hände vor sein Gesicht.,1,390
1058,"Ihr seht ""%s"" an und schlagt die Hände vors Gesicht.",2,390
1059,%s schlägt die Hände vor sein Gesicht.,4,390
1060,Ihr schlagt die Hände vors Gesicht.,6,390
1061,"%s sieht ""%s"" an und schlägt die Hände vor ihr Gesicht.",8,390
1062,%s sieht Euch an und schlägt die Hände vor ihr Gesicht.,9,390
1063,%s schlägt die Hände vor ihr Gesicht.,12,390
1064,"%s fällt beim Anblick von ""%s"" in Ohnmacht.",0,391
1065,%s fällt bei Eurem Anblick in Ohnmacht.,1,391
1066,"Ihr fallt beim Anblick von ""%s"" in Ohnmacht.",2,391
1067,%s fällt in Ohnmacht.,4,391
1068,Ihr fallt in Ohnmacht.,6,391
1069,"%s bittet ""%s"", zu gehen.",0,392
1070,"%s bittet Euch, zu gehen.",1,392
1071,"Ihr bittet ""%s"", zu gehen.",2,392
1072,"%s bittet alle, zu gehen.",4,392
1073,"Ihr bittet alle, zu gehen.",6,392
