Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
,"Siege über Gara'jal den Geisterbinder (Mogu'shangewölbe, 10 Spieler, Normal)",,6793,1008,-1,0,15164,0,0,1,27,136243,0,22437,0,0,0,0
,"Siege über Gara'jal den Geisterbinder (Mogu'shangewölbe, 10 Spieler, Heroisch)",,6794,1008,-1,0,15164,0,0,1,29,136243,0,22439,0,0,0,0
,"Siege über die vier Könige (Mogu'shangewölbe, 10 Spieler, Normal)",,6795,1008,-1,0,15164,0,0,1,32,136243,0,22441,0,0,0,0
,"Siege über die vier Könige (Mogu'shangewölbe, 10 Spieler, Heroisch)",,6796,1008,-1,0,15164,0,0,1,34,136243,0,22443,0,0,0,0
,"Siege über Elegon (Mogu'shangewölbe, 10 Spieler, Normal)",,6797,1008,-1,0,15164,0,0,1,37,136243,0,22445,0,0,0,0
,"Siege über Elegon (Mogu'shangewölbe, 10 Spieler, Heroisch)",,6798,1008,-1,0,15164,0,0,1,39,136243,0,22447,0,0,0,0
,"Siege über den Willen des Kaisers (Mogu'shangewölbe, 10 Spieler, Normal)",,6799,1008,-1,0,15164,0,0,1,42,136243,0,22449,0,0,0,0
,"Siege über den Willen des Kaisers (Mogu'shangewölbe, 10 Spieler, Heroisch)",,6800,1008,-1,0,15164,0,0,1,44,136243,0,22451,0,0,0,0
,"Siege über den kaiserlichen Wesir Zor'lok (Das Herz der Angst, 10 Spieler, Normal)",,6801,1009,-1,0,15164,0,0,1,47,136243,0,22453,0,0,0,0
,"Siege über den kaiserlichen Wesir Zor'lok (Das Herz der Angst, 10 Spieler, Heroisch)",,6802,1009,-1,0,15164,0,0,1,49,136243,0,22455,0,0,0,0
,"Siege über Klingenfürst Ta'yak (Das Herz der Angst, 10 Spieler, Normal)",,6803,1009,-1,0,15164,0,0,1,52,136243,0,22457,0,0,0,0
,"Siege über Klingenfürst Ta'yak (Das Herz der Angst, 10 Spieler, Heroisch)",,6804,1009,-1,0,15164,0,0,1,54,136243,0,22459,0,0,0,0
,"Siege über Garalon (Das Herz der Angst, 10 Spieler, Normal)",,6805,1009,-1,0,15164,0,0,1,57,136243,0,22461,0,0,0,0
,"Siege über Garalon (Das Herz der Angst, 10 Spieler, Heroisch)",,6806,1009,-1,0,15164,0,0,1,59,136243,0,22463,0,0,0,0
,"Siege über Windfürst Mel'jarak (Das Herz der Angst, 10 Spieler, Normal)",,6807,1009,-1,0,15164,0,0,1,62,136243,0,22465,0,0,0,0
,"Siege über Windfürst Mel'jarak (Das Herz der Angst, 10 Spieler, Heroisch)",,6808,1009,-1,0,15164,0,0,1,64,136243,0,22467,0,0,0,0
,"Siege über Bernformer Un'sok (Das Herz der Angst, 10 Spieler, Normal)",,6809,1009,-1,0,15164,0,0,1,67,136243,0,22469,0,0,0,0
,"Siege über Bernformer Un'sok (Das Herz der Angst, 10 Spieler, Heroisch)",,6810,1009,-1,0,15164,0,0,1,69,136243,0,22471,0,0,0,0
,"Siege über Großkaiserin Shek'zeer (Das Herz der Angst, 10 Spieler, Normal)",,6811,1009,-1,0,15164,0,0,1,72,136243,0,22473,0,0,0,0
,"Siege über Großkaiserin Shek'zeer (Das Herz der Angst, 10 Spieler, Heroisch)",,6812,1009,-1,0,15164,0,0,1,74,136243,0,22475,0,0,0,0
,"Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, 10 Spieler, Normal)",,6813,996,-1,0,15164,0,0,1,77,136243,0,22477,0,0,0,0
,"Siege über die Beschützer des Endlosen (Terrasse des Endlosen Frühlings, 10 Spieler, Heroisch)",,6814,996,-1,0,15164,0,0,1,79,136243,0,22479,0,0,0,0
,"Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, 10 Spieler, Normal)",,6815,996,-1,0,15164,0,0,1,82,136243,0,22481,0,0,0,0
,"Erlösungen von Tsulong (Terrasse des Endlosen Frühlings, 10 Spieler, Heroisch)",,6816,996,-1,0,15164,0,0,1,84,136243,0,22483,0,0,0,0
,"Erlösungen von Lei Shi (Terrasse des Endlosen Frühlings, 10 Spieler, Normal)",,6817,996,-1,0,15164,0,0,1,87,136243,0,22485,0,0,0,0
,"Erlösungen von Lei Shi (Terrasse des Endlosen Frühlings, 10 Spieler, Heroisch)",,6818,996,-1,0,15164,0,0,1,89,136243,0,22487,0,0,0,0
,"Siege über das Sha der Angst (Terrasse des Endlosen Frühlings, 10 Spieler, Normal)",,6819,996,-1,0,15164,0,0,1,92,136243,0,22489,0,0,0,0
,"Siege über das Sha der Angst (Terrasse des Endlosen Frühlings, 10 Spieler, Heroisch)",,6820,996,-1,0,15164,0,0,1,94,136243,0,22491,0,0,0,0
Bezwingt innerhalb von 20 Sekunden 50 aussortierte Testobjekte in Scholomance auf dem Schwierigkeitsgrad 'Heroisch'.,"Hurra, hurra, die Schule brennt!",,6821,1007,-1,0,15106,0,10,0,40,135983,0,22724,0,0,0,0
"Bezwingt Schwadronsführer Ner'onok im Niuzaotempel auf dem Schwierigkeitsgrad 'Heroisch', während Ihr unter dem Effekt von 'Tenwus Entschlossenheit' steht.",Vom Winde verweht,,6822,1011,-1,0,15106,0,10,0,43,603796,0,22758,0,0,0,0
"Bezwingt die Steinwache im Mogu'shangewölbe auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch', während jedes Mitglied des Schlachtzuges von einem Hundehaustier begleitet wird.",Auf den Hund gekommen,,6823,1008,-1,0,15107,0,10,0,24,132165,0,22921,0,0,0,0
"Bezwingt Lei Shi auf der Terrasse des Endlosen Frühlings auf dem Schwierigkeisgrad 'Heroisch' oder 'Normal', während alle Mitglieder des Schlachtzugs von 'Parasitäres Festhalten' betroffen sind.",Ich kann nichts sehen!,,6824,996,-1,0,15107,0,10,0,39,136131,0,22973,0,0,0,0
"Bezwingt das Sha der Angst auf der Terrasse des Endlosen Frühlings auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch', ohne dass Schlachtzugsmitglieder von 'Schreckenssalve' oder 'Atem der Furcht' getroffen werden.",Die Angst tötet den Verstand,,6825,996,-1,0,15107,0,10,0,40,135740,0,23028,0,0,0,0
Erreicht bei 55 Fraktionen einen ehrfürchtigen Ruf.,55 ehrfürchtige Fraktionen,,6826,-1,-1,5723,201,0,10,143488,12,236688,0,76226,0,0,0,0
Erreicht bei allen unten aufgeführten Pandaren den Status ehrfürchtig.,Pandarischer Botschafter,Reittier: Pandarische Drachenleine,6827,-1,0,0,15114,0,20,143360,25,441147,81559,21702,0,0,0,0
Erreicht bei allen unten aufgeführten Pandaren den Status ehrfürchtig.,Pandarischer Botschafter,Reittier: Pandarische Drachenleine,6828,-1,1,0,15114,0,20,143360,26,441147,89785,21755,0,0,0,0
"Erster Spieler des Realms, der bei allen Pandarenfraktionen einen ehrfürchtigen Ruf erreicht hat.",Erster pandarischer Botschafter des Realms!,,6829,-1,-1,0,81,0,0,2304,161,441147,0,22529,0,0,0,0
Erlangt 75 Fertigkeitspunkte in einem Hauptberuf von Pandaria.,Handwerkszenmeister,,6830,-1,-1,0,169,1,10,4096,11,134327,0,22532,0,0,0,0
Erlangt 75 Fertigkeitspunkte in zwei Hauptberufen von Pandaria.,"Schaffe, schaffe, Häusle baue",,6835,-1,-1,6830,169,2,10,131072,12,132281,0,65850,0,0,0,0
"Erlangt 600 Fertigkeitspunkte im Angeln, in Erster Hilfe, Kochkunst und Archäologie.",Sehr außergewöhnliche Fähigkeiten,,6836,-1,-1,4915,172,0,0,133120,2,134328,0,20263,0,0,0,0
Erlangt 600 Fertigkeitspunkte in Archäologie.,Zenmeister der Archäologie,,6837,-1,-1,4923,15071,0,10,0,7,441139,0,22562,0,0,0,0
Erlangt 600 Fertigkeitspunkte in Erster Hilfe.,Zenmeister der Ersten Hilfe,,6838,-1,-1,4918,172,0,0,2048,10,135966,0,22564,0,0,0,0
Erlangt 75 Fertigkeitspunkte im Angeln von Pandaria.,Zenmeister des Angelns,,6839,-1,-1,0,171,0,10,0,9,4620674,0,22566,0,0,0,0
Bezwingt die letzten drei Bosse im Mogu'shangewölbe.,Das Gewölbe der Mysterien,,6844,1008,-1,0,15107,0,10,131072,2,409597,0,89,0,0,0,0
Bezwingt die letzten drei Bosse im Herzen der Angst.,Shek'zeers Alptraum,,6845,1009,-1,0,15107,0,10,131072,4,624006,0,22260,0,0,0,0
Entdeckt jedes der Jinyugeschichtsobjekte in Pandaria.,Fischschwänke,,6846,-1,-1,0,15113,0,10,0,12,645218,83771,22626,0,0,0,0
Entdeckt jedes der Yaungolgeschichtsobjekte in Pandaria.,Das Lied der Yaungol,,6847,-1,-1,0,15113,0,10,0,14,645218,83777,22631,0,0,0,0
Besitzer des Haustiers 'Glückbringendes Qilenchen' aus der Mists of Pandaria Collector's Edition.,Collector's Edition: Glückbringendes Qilenchen,,6848,-1,-1,0,15268,1,0,133120,26,644374,0,22639,0,0,0,0
Besitzer des Kaiserqilen aus der Mists of Pandaria Collector's Edition.,Collector's Edition: Kaiserqilen,,6849,-1,-1,0,15268,1,0,133120,27,644374,0,22636,0,0,0,0
Entdeckt jedes der Ho-zen-Geschichtsobjekte in Pandaria.,Ho-zen im Nebel,,6850,-1,-1,0,15113,0,10,0,13,645218,83770,22642,0,0,0,0
Gewinnt mit einem Kampfhaustier Haustierkämpfe gegen ein Tier jeder Familie.,Besiegt sie alle!,,6851,-1,-1,0,15119,0,10,131072,11,652131,0,22764,0,0,0,0
"Entdeckt jedes der Geschichtsobjekte in Pandaria, die die Geschichte von Shaohao, dem Letzten Kaiser Pandarias erzählen.",Die sieben Bürden von Shaohao,,6855,-1,-1,0,15113,0,10,0,15,645218,83779,22647,0,0,0,0
"Entdeckt jedes der Geschichtsobjekte in Pandaria, die die Geschichte von Liu Lang erzählen.",Die Ballade von Liu Lang,,6856,-1,-1,0,15113,0,10,0,17,645218,83780,22656,0,0,0,0
Entdeckt jedes der Mantis-Geschichtsobjekte in Pandaria.,Das Herz des Mantisschwarms,,6857,-1,-1,0,15113,0,10,0,16,645218,83773,22661,0,0,0,0
Entdeckt jedes der Mönchsgeschichtsobjekte in Pandaria.,Wofür es sich zu kämpfen lohnt,,6858,-1,-1,0,15113,0,10,0,18,645218,83774,22666,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Alchemie erreicht hat.",Erster Zenmeister der Alchemie des Realms!,,6859,-1,-1,0,81,0,0,2304,95,136240,0,22671,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Schmiedekunst erreicht hat.",Erster Zenmeister der Schmiedekunst des Realms!,,6860,-1,-1,0,81,0,0,2304,98,136241,0,22673,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Kochkunst erreicht hat.",Erster Zenmeister der Kochkunst des Realms!,,6861,-1,-1,0,81,0,0,2304,101,133971,0,22675,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Verzauberkunst erreicht hat.",Erster Zenmeister der Verzauberkunst des Realms!,,6862,-1,-1,0,81,0,0,2304,104,136244,0,22677,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Ingenieurskunst erreicht hat.",Erster Zenmeister der Ingenieurskunst des Realms!,,6863,-1,-1,0,81,0,0,2304,107,136243,0,22679,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Erster Hilfe erreicht hat.",Erster Zenmeister der Ersten Hilfe des Realms!,,6864,-1,-1,0,81,0,0,2304,110,135966,0,22681,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 im Angeln erreicht hat.",Erster Zenmeister des Angelns des Realms!,,6865,-1,-1,0,81,0,0,2304,113,136245,0,22683,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Kräuterkunde erreicht hat.",Erster Zenmeister der Kräuterkunde des Realms!,,6866,-1,-1,0,81,0,0,2304,116,136246,0,22685,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Inschriftenkunde erreicht hat.",Erster Zenmeister der Inschriftenkunde des Realms!,,6867,-1,-1,0,81,0,0,2304,119,132918,0,22687,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Juwelierskunst erreicht hat.",Erster Zenmeister der Juwelierskunst des Realms!,,6868,-1,-1,0,81,0,0,2304,122,134071,0,22689,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Lederverarbeitung erreicht hat.",Erster Zenmeister der Lederverarbeitung des Realms!,,6869,-1,-1,0,81,0,0,2304,125,136247,0,22691,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 im Bergbau erreicht hat.",Erster Zenmeister des Bergbaus des Realms!,,6870,-1,-1,0,81,0,0,2304,128,136248,0,22693,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Kürschnerei erreicht hat.",Erster Zenmeister der Kürschnerei des Realms!,,6871,-1,-1,0,81,0,0,2304,131,134366,0,22695,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Schneiderei erreicht hat.",Erster Zenmeister des Schneiderns des Realms!,,6872,-1,-1,0,81,0,0,2304,134,136249,0,22697,0,0,0,0
"Erste Person des Realms, die eine Fertigkeit von 600 in Archäologie erreicht hat.",Erster Zenmeister der Archäologie des Realms!,,6873,-1,-1,0,81,0,0,2304,137,441139,0,22699,0,0,0,0
Schließt alle unten aufgelisteten Szenarien an einem Samstag ab.,Szenariotag,Titel: Szenariodist(in),6874,-1,1,0,15302,0,5,131072,5,609811,0,28620,0,0,0,0
Erringt 100 Siege im Tempel von Katmogu.,Veteran des Tempels von Katmogu,,6882,998,-1,6740,15163,0,10,131072,2,623704,0,22792,0,0,0,0
Erringt 100 Siege in der Silberbruchmine.,Veteran der Silberbruchmine,,6883,727,-1,6739,15162,0,10,131072,2,622094,0,22794,0,0,0,0
Schließt den Herausforderungsmodus des Tempels der Jadeschlange ab.,Herausforderer des Tempels der Jadeschlange,,6884,960,-1,0,15277,0,0,133120,3,648779,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tempels der Jadeschlange mit einer Wertung von 'Bronze' oder besser ab.,Tempel der Jadeschlange: Bronze,,6885,960,-1,6884,15277,0,0,133120,4,648777,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tempels der Jadeschlange mit einer Wertung von 'Silber' oder besser ab.,Tempel der Jadeschlange: Silber,,6886,960,-1,6885,15277,0,0,133120,5,648781,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tempels der Jadeschlange mit einer Wertung von 'Gold' ab.,Tempel der Jadeschlange: Gold,Bei maximaler Stufe freigeschaltet: Teleport zum Tempel der Jadeschlange,6887,960,-1,6886,15277,0,0,395264,6,648778,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Brauerei Sturmbräu ab.,Herausforderer der Brauerei Sturmbräu,,6888,961,-1,0,15277,0,0,133120,7,648774,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Brauerei Sturmbräu mit einer Wertung von 'Bronze' oder besser ab.,Brauerei Sturmbräu: Bronze,,6889,961,-1,6888,15277,0,0,133120,8,648772,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Brauerei Sturmbräu mit einer Wertung von 'Silber' oder besser ab.,Brauerei Sturmbräu: Silber,,6890,961,-1,6889,15277,0,0,133120,9,648776,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Brauerei Sturmbräu mit einer Wertung von 'Gold' ab.,Brauerei Sturmbräu: Gold,Bei maximaler Stufe freigeschaltet: Teleport zur Brauerei Sturmbräu,6891,961,-1,6890,15277,0,0,395264,10,648773,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Mogu'shanpalastes ab.,Herausforderer des Mogu'shanpalastes,,6892,994,-1,0,15277,0,0,133120,11,648744,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Shado-Pan-Klosters ab.,Herausforderer des Shado-Pan-Klosters,,6893,959,-1,0,15277,0,0,133120,15,648769,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tors der Untergehenden Sonne ab.,Herausforderer der Untergehenden Sonne,,6894,962,-1,0,15277,0,0,133120,19,648739,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scharlachroten Hallen ab.,Herausforderer der Scharlachroten Hallen,,6895,1001,-1,0,15277,0,0,133120,23,648749,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Scharlachroten Klosters ab.,Herausforderer des Scharlachroten Klosters,,6896,1004,-1,0,15277,0,0,133120,27,648754,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scholomance ab.,Herausforderer der Scholomance,,6897,1007,-1,0,15277,0,0,133120,32,648759,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels ab.,Herausforderer des Niuzaotempels,,6898,1011,-1,0,15277,0,0,133120,36,648764,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Mogu'shanpalastes mit einer Wertung von 'Bronze' oder besser ab.,Mogu'shanpalast: Bronze,,6899,994,-1,6892,15277,0,0,133120,12,648742,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Mogu'shanpalastes mit einer Wertung von 'Silber' oder besser ab.,Mogu'shanpalast: Silber,,6900,994,-1,6899,15277,0,0,133120,13,648746,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Mogu'shanpalastes mit einer Wertung von 'Gold' ab.,Mogu'shanpalast: Gold,Bei maximaler Stufe freigeschaltet: Teleport zum Mogu'shanpalast,6901,994,-1,6900,15277,0,0,395264,14,648743,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Shado-Pan-Klosters mit einer Wertung von 'Bronze' oder besser ab.,Shado-Pan-Kloster: Bronze,,6902,959,-1,6893,15277,0,0,133120,16,648767,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Shado-Pan-Klosters mit einer Wertung von 'Silber' oder besser ab.,Shado-Pan-Kloster: Silber,,6903,959,-1,6902,15277,0,0,133120,17,648771,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Shado-Pan-Klosters mit einer Wertung von 'Gold' ab.,Shado-Pan-Kloster: Gold,Bei maximaler Stufe freigeschaltet: Teleport zum Shado-Pan-Kloster,6904,959,-1,6903,15277,0,0,395264,18,648768,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tors der Untergehenden Sonne mit einer Wertung von 'Bronze' oder besser ab.,Das Tor der Untergehenden Sonne: Bronze,,6905,962,-1,6894,15277,0,0,133120,20,648737,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tors der Untergehenden Sonne mit einer Wertung von 'Silber' oder besser ab.,Das Tor der Untergehenden Sonne: Silber,,6906,962,-1,6905,15277,0,0,133120,21,648741,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Tors der Untergehenden Sonne mit einer Wertung von 'Gold' ab.,Das Tor der Untergehenden Sonne: Gold,Bei maximaler Stufe freigeschaltet: Teleport zum Tor der Untergehenden Sonne,6907,962,-1,6906,15277,0,0,395264,22,648738,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scharlachroten Hallen mit einer Wertung von 'Bronze' oder besser ab.,Scharlachrote Hallen: Bronze,,6908,1001,-1,6895,15277,0,0,133120,24,648747,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scharlachroten Hallen mit einer Wertung von 'Silber' oder besser ab.,Scharlachrote Hallen: Silber,,6909,1001,-1,6908,15277,0,0,133120,25,648751,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scharlachroten Hallen mit einer Wertung von 'Gold' ab.,Scharlachrote Hallen: Gold,Bei maximaler Stufe freigeschaltet: Teleport zu den Scharlachroten Hallen,6910,1001,-1,6909,15277,0,0,395264,26,648748,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Scharlachroten Klosters mit einer Wertung von 'Bronze' oder besser ab.,Das Scharlachrote Kloster: Bronze,,6911,1004,-1,6896,15277,0,0,133120,28,648752,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Scharlachroten Klosters mit einer Wertung von 'Silber' oder besser ab.,Das Scharlachrote Kloster: Silber,,6912,1004,-1,6911,15277,0,0,133120,29,648756,0,0,0,0,0,0
Schließt den Herausforderungsmodus des Scharlachroten Klosters mit einer Wertung von 'Gold' ab.,Das Scharlachrote Kloster: Gold,Bei maximaler Stufe freigeschaltet: Teleport zum Scharlachroten Kloster,6913,1004,-1,6912,15277,0,0,395264,31,648753,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scholomance mit einer Wertung von 'Bronze' oder besser ab.,Scholomance: Bronze,,6914,1007,-1,6897,15277,0,0,133120,33,648757,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scholomance mit einer Wertung von 'Silber' oder besser ab.,Scholomance: Silber,,6915,1007,-1,6914,15277,0,0,133120,34,648761,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Scholomance mit einer Wertung von 'Gold' ab.,Scholomance: Gold,Bei maximaler Stufe freigeschaltet: Teleport zur Scholomance,6916,1007,-1,6915,15277,0,0,395264,35,648758,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels mit einer Wertung von 'Bronze' oder besser ab.,Die Belagerung des Niuzaotempels: Bronze,,6917,1011,-1,6898,15277,0,0,133120,37,648762,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels mit einer Wertung von 'Silber' oder besser ab.,Die Belagerung des Niuzaotempels: Silber,,6918,1011,-1,6917,15277,0,0,133120,38,648766,0,0,0,0,0,0
Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels mit einer Wertung von 'Gold' ab.,Die Belagerung des Niuzaotempels: Gold,Bei maximaler Stufe freigeschaltet: Teleport zu der Belagerung des Niuzaotempels,6919,1011,-1,6918,15277,0,0,395264,39,648763,0,0,0,0,0,0
Schließt jeden Herausforderungsdungeon ab.,Herausforderungsmeister,,6920,-1,-1,0,15277,0,0,2048,40,413584,0,0,0,0,0,0
"Schließt jeden Herausforderungsdungeon von Pandaria ab, während Ihr in einer Gildengruppe seid.",Herausforderungsmeister (Gilde),,6921,-1,-1,0,15093,0,0,20480,54,413584,0,0,0,0,0,0
Bezwingt zwei Häscher der Korth'ik in einem Abstand von 10 Sekunden oder weniger und bezwingt danach Großkaiserin Shek'zeer im Herzen der Angst auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch'.,Timing ist alles,,6922,1009,-1,0,15107,0,10,0,36,237538,0,27446,0,0,0,0
Bezwingt Kriegshetzer Qobi im Braumondfest-Szenario.,Braumondfest,,6923,1051,-1,0,15302,0,10,0,27,132792,0,22852,0,0,0,0
Verdient 100.000 Tapferkeitspunkte.,100.000 Tapferkeitspunkte,,6924,-1,-1,5538,15280,0,0,133120,10,463447,0,22870,0,0,0,0
Schließt die unten aufgelisteten heroischen Pandaria-Dungeonerfolge ab.,Dungeonmeister von Pandaria,,6925,-1,-1,0,168,0,20,135168,29,446123,0,22872,0,0,0,0
"Befreit Pandaria von der Sha-Verderbnis, indem Ihr jede bekannte Manifestation negativer Emotion bezwingt.",Meister der Gelassenheit,Titel: Meister(in) der Gelassenheit,6926,-1,-1,0,168,0,10,131072,30,136198,0,22885,0,0,0,0
Schließt die unten aufgelisteten heroischen Dungeonerfolge von Pandaria ab.,Heldenruhm von Pandaria,Reittier: Purpurwolkenschlange,6927,-1,-1,0,168,0,25,143360,31,603660,87769,22892,0,0,0,0
"Bezwingt Bruder Korloff im Scharlachroten Kloster auf dem Schwierigkeitsgrad 'Heroisch', nachdem Ihr ihn dazu gebracht habt, sechs in der Nähe befindliche Trainingsattrappen in Brand zu setzen",Spiel mit dem Feuer,,6928,1004,-1,0,15106,0,10,0,34,429590,0,23331,0,0,0,0
"Lasst Hochinquisitorin Weißsträhne 'Massenwiederbelebung' wirken, besiegt alle scharlachroten Judikatoren, und besiegt dann Weißsträhne im Scharlachroten Kloster auf dem Schwierigkeitsgrad 'Heroisch'.",Und bleibt tot!,,6929,1004,-1,0,15106,0,10,0,35,135955,0,23441,0,0,0,0
"Schließt das Braumondfest-Szenario ab, ohne dass das Dorf von Angreifern der Bataari angezündet wird.",Yaungolisches Barbecue,,6930,1051,-1,0,15302,0,10,0,29,134024,0,24049,0,0,0,0
Benutzt selbst jede der Verteidigungsmethoden des Braumondfestes.,Held von Binan,,6931,1051,-1,0,15302,0,10,0,28,133713,0,22924,0,0,0,0
Schließt die unten aufgelisteten Schlachtzugserfolge in Pandaria ab.,Ruhm des Pandaria-Schlachtzüglers,Reittier: Himmlische Purpurwolkenschlange,6932,-1,-1,0,168,0,25,143360,32,412513,87773,22937,0,0,0,0
"Besiegt Tsulong, während Ihr die verzauberte Pflanze am Leben haltet.",So sicher wie der grüne Daumen,,6933,996,-1,0,15107,0,10,0,38,136246,0,23077,0,0,0,0
"Bezwingt Klingenfürst Ta'yak im Herzen der Angst auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch', während alle vier Kohlenpfannen entzündet sind.",Eine Kerze im Wind,,6936,1009,-1,0,15107,0,10,0,32,454044,0,27450,0,0,0,0
"Besiegt den kaiserlichen Wesir Zor'lok im Herzen der Angst, während jedes Mitglied des Schlachtzugs von 'Eifriger Parasit' betroffen ist.",Übereifrig,,6937,1009,-1,0,15107,0,10,0,31,516338,0,23004,0,0,0,0
Den Titel 'Kataklysmischer Gladiator' errungen.,Kataklysmischer Gladiator,,6938,-1,-1,0,15270,0,0,2048,145,236543,0,23015,0,0,0,0
"Beendet die 11. PvP-Saison in den Top 0,5% der gewerteten Schlachtfeldrangliste.",Held der Allianz: Kataklysmisch,,6939,-1,1,0,15270,0,0,14336,152,236593,0,23017,0,0,0,0
"Beendet die 11. PvP-Saison in den Top 0,5% der gewerteten Schlachtfeldrangliste.",Held der Horde: Kataklysmisch,,6940,-1,0,0,15270,0,0,14336,153,236629,0,23019,0,0,0,0
"Beendet eine PvP-Saison in den Top 0,5% der gewerteten Schlachtfeldrangliste (Ihr müsst in dieser Saison mindestens 50 Spiele gewinnen).",Held der Horde,Titel: Held(in) der Horde,6941,-1,0,0,15092,0,10,12288,45,236629,0,23030,0,0,0,0
"Beendet eine PvP-Saison in den Top 0,5% der gewerteten Schlachtfeldrangliste (Ihr müsst in dieser Saison mindestens 50 Spiele gewinnen).",Held der Allianz,Titel: Held(in) der Allianz,6942,-1,1,0,15092,0,10,12288,46,236593,0,23032,0,0,0,0
Schließt 100 Szenarien ab.,Warteschlangenbeschwörer,,6943,-1,-1,0,15302,0,10,131072,1,237555,0,23075,0,0,0,0
"Bezwingt Raigonn, ohne die Mantis-Verstärkungstruppen zu töten.",Mantisschwarm,,6945,962,-1,0,15106,0,10,0,31,136045,0,23079,0,0,0,0
"Bezwingt Thalnos den Seelenfetzer im Scharlachroten Kloster auf dem Schwierigkeitsgrad 'Heroisch', während drei machterfüllte Zombies am Leben sind.",Mit den Toten tanzen,,6946,1004,-1,0,15106,0,10,0,36,136214,0,23081,0,0,0,0
Haltet in einer einzigen Schlacht um den Tempel von Katmogu alle vier Kugeln der Macht mindestens einmal.,Jongleur von Katmogu,,6947,998,-1,0,15163,0,10,131072,3,623704,0,23085,0,0,0,0
Haltet in der Mitte des Tempels von Katmogu 90 Sekunden lang eine Kugel der Macht.,Kugel der Macht,,6950,998,-1,0,15163,0,10,0,4,132296,0,27244,0,0,0,0
"Besiegt den Willen des Kaisers im Mogu'shangewölbe auf dem Schwierigkeitsgrad 'Normal', bevor Patch 5.2 veröffentlicht wird.",Der Zeit voraus: Der Wille des Kaisers,,6954,1008,-1,0,15271,0,0,2048,33,625910,0,23098,0,0,0,0
