ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1288,Der Große Entwurf,427,2052,5,0
1289,Herz der Ewigkeit,427,2051,6,0
1291,Arkankonservatorium,428,2073,0,0
1292,Obere Kammer,428,2074,1,0
1293,Mausoleum der Legenden,428,2075,2,0
1294,Untere Kammer,428,2076,3,0
1295,Kristallkammern,428,2077,4,0
1296,Halle der Bewahrer,429,2071,0,0
1297,Die Kammer von Tyr,429,2072,1,0
1298,Infusionskammern,430,2095,0,0
1299,Rubinwarte,430,2094,1,0
1300,Der Brennende Kessel,431,2080,0,0
1301,Kammer der Flammen,431,2081,1,0
1302,Brackenfellhöhle,432,2096,0,0
1303,Bau des Verfalls,432,2106,1,0
1304,Akademie von Algeth'ar,433,2097,0,0
1305,Spielfeld,433,2098,1,0
1306,Enklave der Direktorin,433,2099,2,0
1307,Infusorenrotunde,434,2082,0,0
1308,Infusionskammer,434,2083,1,0
1313,Primalistenbollwerk,437,2119,0,0
1314,Elementarkonklave,437,2120,1,0
1315,Orkanhauchfels,437,2121,2,0
1316,Gewölbeannäherung,437,2122,3,0
1317,Eiskrabblerhöhle,437,2123,4,0
1318,Gelegebau,437,2126,5,0
1319,Urzeitliche Konvergenz,437,2124,6,0
1320,Gewölbe der Inkarnationen,437,2125,7,0
1322,Geschmolzener Tiegel,438,2166,0,0
1323,Onyxlaboratorium,438,2167,1,0
1324,Trotzendes Bollwerk,438,2168,2,0
1325,Neltharions Sanktum,438,2169,3,0
1326,Schneide des Vergessens,438,2170,4,0
1327,Geschmolzener Tiegel,439,2171,0,0
1328,Onyxlaboratorium,439,2172,1,0
1329,Neltharions Sanktum,439,2173,2,0
1330,Schneide des Vergessens,439,2174,3,0
1331,Die Zeitwege,440,2198,0,0
1332,Sanktum der Zeitfolge,440,2190,1,0
1333,Jahrhundertschwelle,440,2191,2,0
1334,Locus der Ewigkeit,440,2192,3,0
1335,Speiche des endlosen Winters,440,2193,4,0
1336,Schicksalsscheideweg,440,2194,5,0
1337,Ewiger Konflux,440,2195,6,0
1338,Gewundener Aufgang,440,2196,7,0
1339,Altvorderes Schlachtfeld,440,2197,8,0
1340,Stieg des Astromanten,441,2221,0,0
1341,Ewiges Observatorium,441,2220,1,0
1342,Die Hohe Pforte,442,2230,0,0
1343,Hallen der Tapferkeit,442,2231,1,0
1344,Urquellvorhalle,443,2232,0,0
1345,Thron des Feuerlords,443,2233,3,0
1346,Amirdrassil,443,2234,4,0
1347,Nördliches Gehölz,443,2235,7,0
1348,Östliches Gehölz,443,2236,6,0
1349,Südliches Gehölz,443,2237,5,0
1350,Herz von Amirdrassil,443,2238,8,0
1351,Die Versengte Halle,443,2244,1,0
1352,Tiefgrüne Terrasse,443,2240,2,0
1357,Geweihter Boden,446,2308,0,0
1358,Priorat der Heiligen Flamme,446,2309,1,0
1359,Der Brutstättenlandeplatz,447,2315,0,0
1360,Sturmhorst,447,2316,1,0
1361,Sturmkrähenbrutstätte,447,2317,2,0
1362,Sturmreiterkaserne,447,2318,3,0
1363,Einstürzende Sturmhalle,447,2319,4,0
1364,Verlassene Minen,447,2320,5,0
1365,Stadt der Fäden,448,2343,0,0
1366,Das Transformatorium,448,2344,1,0
1367,Dalaran,449,2305,0,0
1368,Die Schattenseite,449,2306,1,0
1369,Die Halle der Schatten,449,2307,2,0
1370,Hallender Ausblick,450,2357,0,0
1371,Der Tiefenspeicher,450,2358,1,0
1372,Großes Bollwerk,451,2292,0,0
1373,Die Gärende Grube,451,2291,1,0
1374,Terrasse der Majestät,451,2293,2,0
1375,Der Narthex,451,2294,3,0
1376,Die Krone der Schatten,451,2295,4,0
1377,Die Krone der Schatten - Oberer Bereich,451,2296,5,0
1380,Azj-Kahet,453,2255,0,0
1381,Azj-Kahet - Unterer Bereich,453,2256,1,0
1382,Stadt der Fäden,454,2213,0,0
1383,Stadt der Fäden - Unterer Bereich,454,2216,1,0
1384,Gefängnisblock,455,2363,0,0
1385,Schattenschmiede,455,2362,1,0
1391,Annex der Prophezeiung,457,2379,0,0
1392,Ny'alotha,457,2381,1,0
1393,Der Schwarm,457,2382,2,0
1394,Zwielichtlandung,457,2383,3,0
1395,Schlund des Gor'ma,457,2384,4,0
1396,Lorenhall,458,2406,0,0
1397,Das Garbagio,458,2407,2,0
1398,Das Glückliche Herz,458,2408,3,0
1399,Der Pikturm,458,2411,4,0
1400,Das Haus des Chroms,458,2409,5,0
1401,Die Wasserwerke,459,2387,0,0
1402,Das R.A.S.T.E.R.,459,2388,1,0
1403,Eingang,460,2423,0,0
1404,Die Hohen Decks,460,2422,1,0
1405,Die Niedrigen Decks,460,2421,2,0
1406,Die Gruben,460,2420,3,0
1407,Demolierungsarena,461,2426,0,0
1408,Demolierungskuppel,461,2425,1,0
1409,Forschung und Zerstörung,458,2428,1,0
1410,Arkankonservatorium,462,2452,1,0
1411,Obere Kammer,462,2453,0,0
1412,Mausoleum der Legenden,462,2454,2,0
1413,Untere Kammer,462,2455,3,0
1414,Kristallkammern,462,2476,4,0
1415,Der Schmiedekern,463,2460,0,0
1416,Das Ungebundene Gewölbe,463,2461,1,0
1417,Kultivierungskammern,463,2462,2,0
1418,Terrasse der Technomanten,463,2463,3,0
1419,Der Zentrale Betrieb,463,2464,4,0
1420,Ödnis von K'aresh,463,2465,5,0
1421,Die Schattendocks,463,2466,6,0
1422,Sitz des Verschlingers,463,2467,7,0
1423,Überreste der Eroberung,463,2468,8,0
1424,Überreste der Entropie,463,2469,9,0
1425,Herz des Verschlingers,463,2470,10,0
1426,Das Dunkle Herz,463,2471,11,0
