ID,Description_lang,Color
14060,|nAufwertungsgrad: Champion 8/8,-8355712
14061,|nAufwertungsgrad: Veteran 1/8,-8355712
14062,|nAufwertungsgrad: Veteran 2/8,-8355712
14063,|nAufwertungsgrad: Veteran 3/8,-8355712
14064,|nAufwertungsgrad: Veteran 4/8,-8355712
14065,|nAufwertungsgrad: Veteran 5/8,-8355712
14066,|nAufwertungsgrad: Veteran 6/8,-8355712
14067,|nAufwertungsgrad: Veteran 7/8,-8355712
14068,|nAufwertungsgrad: Veteran 8/8,-8355712
14069,|nAufwertungsgrad: Forscher 1/8,-8355712
14070,|nAufwertungsgrad: Forscher 2/8,-8355712
14071,|nAufwertungsgrad: Forscher 3/8,-8355712
14072,|nAufwertungsgrad: Forscher 4/8,-8355712
14073,|nAufwertungsgrad: Forscher 5/8,-8355712
14074,|nAufwertungsgrad: Forscher 6/8,-8355712
14075,|nAufwertungsgrad: Forscher 7/8,-8355712
14076,|nAufwertungsgrad: Forscher 8/8,-8355712
14077,|nAufwertungsgrad: Held 1/5,-8355712
14078,|nAufwertungsgrad: Held 2/5,-8355712
14079,|nAufwertungsgrad: Held 3/5,-8355712
14080,|nAufwertungsgrad: Held 4/5,-8355712
14081,|nAufwertungsgrad: Held 5/5,-8355712
14082,|nAufwertungsgrad: Mythos 1/3,-8355712
14083,|nAufwertungsgrad: Mythos 2/3,-8355712
14084,|nAufwertungsgrad: Mythos 3/3,-8355712
14085,|nAufwertungsgrad: Held 1/6,-8355712
14086,|nAufwertungsgrad: Held 2/6,-8355712
14087,|nAufwertungsgrad: Held 3/6,-8355712
14088,|nAufwertungsgrad: Held 4/6,-8355712
14089,|nAufwertungsgrad: Held 5/6,-8355712
14090,|nAufwertungsgrad: Held 6/6,-8355712
14091,|nAufwertungsgrad: Mythos 1/4,-8355712
14092,|nAufwertungsgrad: Mythos 2/4,-8355712
14093,|nAufwertungsgrad: Mythos 3/4,-8355712
14094,|nAufwertungsgrad: Mythos 4/4,-8355712
14095,Mythisch+,-16711936
14096,Omengefertigt,-15073511
14097,Orange,65280
14098,Schattenflammendurchströmt,15025839
14099,Heroisch|n,65280
14100,Mythisch|n,-16711936
14101,Schlachtzugsbrowser|n,-16711936
14102,Anfänger - hergestellt,-15073511
14103,Erwecktgefertigt,-15073511
14104,Pokale von Kalimdor und den Östlichen Königreichen,-11776
14105,Scherbenweltpokal,-11776
14106,Nordendpokal,0
14107,WoW-Shop,65280
14108,WoW-Shop-Variante,65280
14110,Rubin,15354699
14111,Bern,16292383
14112,Citrin,16308767
14113,Smaragd,4448291
14114,Saphir,2337760
14115,Onyx,11936454
14117,Szenario,2162464
14118,PvP,-32704
14119,Zeitläufer,0
14120,Weiß,65280
14121,Original,65280
14122,Gelb,65280
14123,Dunkel,65280
14124,Indigo,65280
14125,Braun,65280
14126,Hell,65280
14127,Warm,65280
14128,Kühl,65280
14129,Jade,65280
14130,Gold,65280
14131,Silber,65280
14132,Mond,-11776
14133,Sonne,-11776
14134,Zyklus,-11776
14135,Saison 4 von Dragonflight,1703705
14136,Erweckt,65280
14137,Handelsposten - Pusteblume,-11776
14138,Handelsposten - Lavendel,-11776
14139,Handelsposten - Maisbart,-11776
14140,Handelsposten - Rot,-11776
14141,Handelsposten - Blau,-11776
14142,Handelsposten - Orange,-11776
14143,Handelsposten - Liebeshexe,-11776
14144,Handelsposten - Himmelshexe,-11776
14145,Türkis,65280
14146,Burgunderrot,65280
14147,The War Within – Saison 1,1703705
14148,Rasende Tiefe,-15073511
14149,Funkensprühender Champion,-15073511
14150,Schockierendes Silber,-15073511
14151,Pink,65280
14152,Stufenaufstiegsquests und Tiefen,-14614752
14153,Silbern,-15073511
14154,Gold,-15073511
14155,Tiefe,-15073511
14156,Champion,65280
14157,Zahnradedelstein,6732799
14158,Metaedelstein,6732799
14159,Tüftleredelstein,6732799
14160,Prismatischer Edelstein,6732799
14161,Remix: Pandaria,-1191680
14162,Kupfer,65280
14163,Luftschiffbauplan,6732799
14164,Gundargaz,0
14165,Freyholtz,0
14166,Dornogal,0
14167,Rang 1/4,-12032
14168,Rang 2/4,-12032
14169,Rang 3/4,-12032
14170,Rang 4/4,-12032
14172,Handelsposten - WoW-Jubiläum,-11776
14173,WoW-Jubiläum,-11776
14174,Tiefen,-14614752
14175,Bronzedrachenfeier,-7820545
14176,Stufe 1,16764416
14177,Stufe 2,16764416
14178,Stufe 3,16764416
14179,Stufe 4,16764416
14180,Stufe 5,16764416
14181,Stufe 6,16764416
14182,Stufe 7,16764416
14183,Stufe 8,16764416
14185,Singender Donnercitrin,16774505
14186,Fortunakartenset des Dunkelmond-Jahrmarkts,-8206849
14187,The War Within – Saison 2,1703705
14189,Singender Meerescitrin,4179947
14190,Singender Windcitrin,16092346
14191,The War Within – Saison 3,1703705
14192,Glücksgeschmiedet,-15073511
14195,Saison 1 von Dragonflight (Elite),-16711936
14196,Saison 2 von Dragonflight (Elite),-15073511
14197,Saison 3 von Dragonflight (Elite),-15073511
14198,Saison 4 von Dragonflight (Elite),1703705
14199,Saison 3 & 4 von Dragonflight (Elite),1703705
14200,Sternenlichtgefertigt,-15073511
14203,Zeitwanderungshändler - Blau,65280
14204,Zeitwanderungshändler - Braun,65280
14205,Zeitwanderungshändler - Violett,65280
14206,Rufbedarfsverkäufer - Rot,65280
14207,Dungeons - Silber,-14614752
14208,Dungeons - Blau,65280
14209,Dungeons - Braun,65280
14210,Dungeons - Violett,65280
14211,Dungeons - Weiß,65280
14212,Zeitwanderungshändler - Grün,65280
14213,Dungeons - Grün,65280
14214,Seltene Monster,0
14215,|nLimitierte Auflage Gallytech,15025839
14216,Limitierte Auflage Gallytech,15025839
14220,Schnappdrachenleckerli,2031360
14222,Zeitwanderungshändler - Schwarz,65280
14223,Zeitwanderungshändler - Rot,65280
14224,Zeitwanderungshändler - Dunkel,65280
14225,Zeitwanderungshändler - Orange,65280
14226,Perle,-14614752
14227,Glück,-15073511
14229,C.H.E.T.T.-Liste,0
14230,Zeitwanderungshändler - Gelb,65280
14243,Anhaltende Verderbnis,11962111
14244,Verstörende Visionen erneut erlebt,-16711936
14245,Grau,65280
14246,Unbezahlbar?,-16711936
14249,des Kreuzfahrers,0
14250,des Klerikers,0
14251,des Zeloten,0
14252,des Abts,0
14253,zum prophezeiten Tode,0
14254,zu Opferritualen,0
14255,zu dunklen Beschwörungen,0
14256,The War Within – Saison 1,-8355712
14258,Nachtsturz,0
14259,Strahlen der Flamme,0
14260,Saison 3 - hergestellt,-15073511
14261,Leerenfeuertodesrad,-7820545
14289,Leerenberührt,11962111
14290,Feurig,65280
14291,Blut,65280
14293,Saison 2 von The War Within,-8355712
14294,Ein gieriger Abgesandter,-7820545
14342,Leere,-3652102
14343,Licht,-858471
14349,Phasentauchen,11079904
14350,Schätze und Weltquests,14386733
