ID,Title_lang,Description_lang,WorldPosition[0],WorldPosition[1],Type,PlayerConditionID,QuestID,LfgDungeonID,RewardItemID,UiTextureAtlasMemberID,UiTextureKitID,MapID,AreaTableID
342,Cheftüftler Ozwold,Schwierigkeit: Schwer,7000,-5300,2,140941,91214,0,0,0,0,0,0
343,Cheftüftler Ozwold,Schwierigkeit: Alptraum,5500,-4450,2,140942,91215,0,0,0,0,0,0
344,Cheftüftler Ozwold,Schwierigkeit: Schwer,4300,-6500,2,140944,91214,0,0,0,0,0,0
345,Cheftüftler Ozwold,Schwierigkeit: Alptraum,3900,-7800,2,140945,91215,0,0,0,0,0,0
346,Cheftüftler Ozwold,Schwierigkeit: Schwer,11300,-13400,2,140948,91214,0,0,0,0,0,0
347,Cheftüftler Ozwold,Schwierigkeit: Alptraum,10300,-13250,2,140949,91215,0,0,0,0,0,0
348,Cheftüftler Ozwold,Schwierigkeit: Schwer,9650,-8250,2,140952,91214,0,0,0,0,0,0
349,Cheftüftler Ozwold,Schwierigkeit: Alptraum,9850,-9150,2,140953,91215,0,0,0,0,0,0
350,L-N-0R die Recyclerin,Schwierigkeit: Schwer,7000,-5300,2,140956,91216,0,0,0,0,0,0
351,L-N-0R die Recyclerin,Schwierigkeit: Alptraum,5500,-4450,2,140957,91217,0,0,0,0,0,0
352,L-N-0R die Recyclerin,Schwierigkeit: Schwer,4300,-6500,2,140959,91216,0,0,0,0,0,0
353,L-N-0R die Recyclerin,Schwierigkeit: Alptraum,3900,-7800,2,140960,91217,0,0,0,0,0,0
354,L-N-0R die Recyclerin,Schwierigkeit: Schwer,11300,-13400,2,140962,91216,0,0,0,0,0,0
355,L-N-0R die Recyclerin,Schwierigkeit: Alptraum,10300,-13250,2,140963,91217,0,0,0,0,0,0
356,L-N-0R die Recyclerin,Schwierigkeit: Schwer,9650,-8250,2,140965,91216,0,0,0,0,0,0
357,L-N-0R die Recyclerin,Schwierigkeit: Alptraum,9850,-9150,2,140966,91217,0,0,0,0,0,0
358,Mordril Schattenfall,Schwierigkeit: Schwer,7000,-5300,2,140968,91218,0,0,0,0,0,0
359,Mordril Schattenfall,Schwierigkeit: Alptraum,5500,-4450,2,140969,91219,0,0,0,0,0,0
360,Mordril Schattenfall,Schwierigkeit: Schwer,4300,-6500,2,140971,91218,0,0,0,0,0,0
361,Mordril Schattenfall,Schwierigkeit: Alptraum,3900,-7800,2,140972,91219,0,0,0,0,0,0
362,Mordril Schattenfall,Schwierigkeit: Schwer,11300,-13400,2,140974,91218,0,0,0,0,0,0
363,Mordril Schattenfall,Schwierigkeit: Alptraum,10300,-13250,2,140975,91219,0,0,0,0,0,0
364,Mordril Schattenfall,Schwierigkeit: Schwer,9650,-8250,2,140977,91218,0,0,0,0,0,0
365,Mordril Schattenfall,Schwierigkeit: Alptraum,9850,-9150,2,140978,91219,0,0,0,0,0,0
366,Deliah Düstersang,Schwierigkeit: Schwer,7000,-5300,2,140980,91220,0,0,0,0,0,0
367,Deliah Düstersang,Schwierigkeit: Alptraum,5500,-4450,2,140981,91221,0,0,0,0,0,0
368,Deliah Düstersang,Schwierigkeit: Schwer,4300,-6500,2,140983,91220,0,0,0,0,0,0
369,Deliah Düstersang,Schwierigkeit: Alptraum,3900,-7800,2,140984,91221,0,0,0,0,0,0
370,Deliah Düstersang,Schwierigkeit: Schwer,11300,-13400,2,140986,91220,0,0,0,0,0,0
371,Deliah Düstersang,Schwierigkeit: Alptraum,10300,-13250,2,140987,91221,0,0,0,0,0,0
372,Deliah Düstersang,Schwierigkeit: Schwer,9650,-8250,2,140989,91220,0,0,0,0,0,0
373,Deliah Düstersang,Schwierigkeit: Alptraum,9850,-9150,2,140990,91221,0,0,0,0,0,0
374,Phasenklinge Talasha,Schwierigkeit: Schwer,7000,-5300,2,140992,91222,0,0,0,0,0,0
375,Phasenklinge Talasha,Schwierigkeit: Alptraum,5500,-4450,2,140993,91223,0,0,0,0,0,0
376,Phasenklinge Talasha,Schwierigkeit: Schwer,4300,-6500,2,140995,91222,0,0,0,0,0,0
377,Phasenklinge Talasha,Schwierigkeit: Alptraum,3900,-7800,2,140996,91223,0,0,0,0,0,0
378,Phasenklinge Talasha,Schwierigkeit: Schwer,11300,-13400,2,140998,91222,0,0,0,0,0,0
379,Phasenklinge Talasha,Schwierigkeit: Alptraum,10300,-13250,2,140999,91223,0,0,0,0,0,0
380,Phasenklinge Talasha,Schwierigkeit: Schwer,9650,-8250,2,141001,91222,0,0,0,0,0,0
381,Phasenklinge Talasha,Schwierigkeit: Alptraum,9850,-9150,2,141002,91223,0,0,0,0,0,0
382,Nexusklinge Hadim,Schwierigkeit: Schwer,7000,-5300,2,141004,91224,0,0,0,0,0,0
383,Nexusklinge Hadim,Schwierigkeit: Alptraum,5500,-4450,2,141005,91225,0,0,0,0,0,0
384,Nexusklinge Hadim,Schwierigkeit: Schwer,4300,-6500,2,141007,91224,0,0,0,0,0,0
385,Nexusklinge Hadim,Schwierigkeit: Alptraum,3900,-7800,2,141008,91225,0,0,0,0,0,0
386,Nexusklinge Hadim,Schwierigkeit: Schwer,11300,-13400,2,141010,91224,0,0,0,0,0,0
387,Nexusklinge Hadim,Schwierigkeit: Alptraum,10300,-13250,2,141011,91225,0,0,0,0,0,0
388,Nexusklinge Hadim,Schwierigkeit: Schwer,9650,-8250,2,141013,91224,0,0,0,0,0,0
389,Nexusklinge Hadim,Schwierigkeit: Alptraum,9850,-9150,2,141014,91225,0,0,0,0,0,0
390,Jo'zolo der Brecher,Schwierigkeit: Schwer,7000,-5300,2,141016,91226,0,0,0,0,0,0
391,Jo'zolo der Brecher,Schwierigkeit: Alptraum,5500,-4450,2,141017,91227,0,0,0,0,0,0
392,Jo'zolo der Brecher,Schwierigkeit: Schwer,4300,-6500,2,141019,91226,0,0,0,0,0,0
393,Jo'zolo der Brecher,Schwierigkeit: Alptraum,3900,-7800,2,141020,91227,0,0,0,0,0,0
394,Jo'zolo der Brecher,Schwierigkeit: Schwer,11300,-13400,2,141022,91226,0,0,0,0,0,0
395,Jo'zolo der Brecher,Schwierigkeit: Alptraum,10300,-13250,2,141023,91227,0,0,0,0,0,0
396,Jo'zolo der Brecher,Schwierigkeit: Schwer,9650,-8250,2,141025,91226,0,0,0,0,0,0
397,Jo'zolo der Brecher,Schwierigkeit: Alptraum,9850,-9150,2,141026,91227,0,0,0,0,0,0
398,"Zadu, Faust von Nalorakk",Schwierigkeit: Schwer,7000,-5300,2,141028,91228,0,0,0,0,0,0
399,"Zadu, Faust von Nalorakk",Schwierigkeit: Alptraum,5500,-4450,2,141029,91229,0,0,0,0,0,0
400,"Zadu, Faust von Nalorakk",Schwierigkeit: Schwer,4300,-6500,2,141031,91228,0,0,0,0,0,0
401,"Zadu, Faust von Nalorakk",Schwierigkeit: Alptraum,3900,-7800,2,141032,91229,0,0,0,0,0,0
402,"Zadu, Faust von Nalorakk",Schwierigkeit: Schwer,11300,-13400,2,141034,91228,0,0,0,0,0,0
403,"Zadu, Faust von Nalorakk",Schwierigkeit: Alptraum,10300,-13250,2,141035,91229,0,0,0,0,0,0
404,"Zadu, Faust von Nalorakk",Schwierigkeit: Schwer,9650,-8250,2,141037,91228,0,0,0,0,0,0
405,"Zadu, Faust von Nalorakk",Schwierigkeit: Alptraum,9850,-9150,2,141038,91229,0,0,0,0,0,0
406,Die Kralle von Janali,Schwierigkeit: Schwer,7000,-5300,2,141040,91230,0,0,0,0,0,0
407,Die Kralle von Janali,Schwierigkeit: Alptraum,5500,-4450,2,141041,91231,0,0,0,0,0,0
408,Die Kralle von Janali,Schwierigkeit: Schwer,4300,-6500,2,141043,91230,0,0,0,0,0,0
409,Die Kralle von Janali,Schwierigkeit: Alptraum,3900,-7800,2,141044,91231,0,0,0,0,0,0
410,Die Kralle von Janali,Schwierigkeit: Schwer,11300,-13400,2,141046,91230,0,0,0,0,0,0
411,Die Kralle von Janali,Schwierigkeit: Alptraum,10300,-13250,2,141047,91231,0,0,0,0,0,0
412,Die Kralle von Janali,Schwierigkeit: Schwer,9650,-8250,2,141049,91230,0,0,0,0,0,0
413,Die Kralle von Janali,Schwierigkeit: Alptraum,9850,-9150,2,141050,91231,0,0,0,0,0,0
414,Die Schwinge von Akil'zon,Schwierigkeit: Schwer,7000,-5300,2,141052,91232,0,0,0,0,0,0
415,Die Schwinge von Akil'zon,Schwierigkeit: Alptraum,5500,-4450,2,141053,91233,0,0,0,0,0,0
416,Die Schwinge von Akil'zon,Schwierigkeit: Schwer,4300,-6500,2,141055,91232,0,0,0,0,0,0
417,Die Schwinge von Akil'zon,Schwierigkeit: Alptraum,3900,-7800,2,141056,91233,0,0,0,0,0,0
418,Die Schwinge von Akil'zon,Schwierigkeit: Schwer,11300,-13400,2,141058,91232,0,0,0,0,0,0
419,Die Schwinge von Akil'zon,Schwierigkeit: Alptraum,10300,-13250,2,141059,91233,0,0,0,0,0,0
420,Die Schwinge von Akil'zon,Schwierigkeit: Schwer,9650,-8250,2,141061,91232,0,0,0,0,0,0
421,Die Schwinge von Akil'zon,Schwierigkeit: Alptraum,9850,-9150,2,141062,91233,0,0,0,0,0,0
422,Waldläufer Sturmbö,Schwierigkeit: Schwer,7000,-5300,2,141064,91234,0,0,0,0,0,0
423,Waldläufer Sturmbö,Schwierigkeit: Alptraum,5500,-4450,2,141065,91235,0,0,0,0,0,0
424,Waldläufer Sturmbö,Schwierigkeit: Schwer,4300,-6500,2,141067,91234,0,0,0,0,0,0
425,Waldläufer Sturmbö,Schwierigkeit: Alptraum,3900,-7800,2,141068,91235,0,0,0,0,0,0
426,Waldläufer Sturmbö,Schwierigkeit: Schwer,11300,-13400,2,141070,91234,0,0,0,0,0,0
427,Waldläufer Sturmbö,Schwierigkeit: Alptraum,10300,-13250,2,141071,91235,0,0,0,0,0,0
428,Waldläufer Sturmbö,Schwierigkeit: Schwer,9650,-8250,2,141073,91234,0,0,0,0,0,0
429,Waldläufer Sturmbö,Schwierigkeit: Alptraum,9850,-9150,2,141074,91235,0,0,0,0,0,0
430,Leutnant Flammenschwinge,Schwierigkeit: Schwer,7000,-5300,2,141076,91236,0,0,0,0,0,0
431,Leutnant Flammenschwinge,Schwierigkeit: Alptraum,5500,-4450,2,141077,91237,0,0,0,0,0,0
432,Leutnant Flammenschwinge,Schwierigkeit: Schwer,4300,-6500,2,141079,91236,0,0,0,0,0,0
433,Leutnant Flammenschwinge,Schwierigkeit: Alptraum,3900,-7800,2,141080,91237,0,0,0,0,0,0
434,Leutnant Flammenschwinge,Schwierigkeit: Schwer,11300,-13400,2,141082,91236,0,0,0,0,0,0
435,Leutnant Flammenschwinge,Schwierigkeit: Alptraum,10300,-13250,2,141083,91237,0,0,0,0,0,0
436,Leutnant Flammenschwinge,Schwierigkeit: Schwer,9650,-8250,2,141085,91236,0,0,0,0,0,0
437,Leutnant Flammenschwinge,Schwierigkeit: Alptraum,9850,-9150,2,141086,91237,0,0,0,0,0,0
438,Petyoll das Klingenblatt,Schwierigkeit: Schwer,7000,-5300,2,141088,91238,0,0,0,0,0,0
439,Petyoll das Klingenblatt,Schwierigkeit: Alptraum,5500,-4450,2,141089,91239,0,0,0,0,0,0
440,Petyoll das Klingenblatt,Schwierigkeit: Schwer,4300,-6500,2,141091,91238,0,0,0,0,0,0
441,Petyoll das Klingenblatt,Schwierigkeit: Alptraum,3900,-7800,2,141092,91239,0,0,0,0,0,0
442,Petyoll das Klingenblatt,Schwierigkeit: Schwer,11300,-13400,2,141094,91238,0,0,0,0,0,0
443,Petyoll das Klingenblatt,Schwierigkeit: Alptraum,10300,-13250,2,141095,91239,0,0,0,0,0,0
444,Petyoll das Klingenblatt,Schwierigkeit: Schwer,9650,-8250,2,141097,91238,0,0,0,0,0,0
445,Petyoll das Klingenblatt,Schwierigkeit: Alptraum,9850,-9150,2,141098,91239,0,0,0,0,0,0
446,Lamyne vom Tiefgewölbe,Schwierigkeit: Schwer,7000,-5300,2,141100,91240,0,0,0,0,0,0
447,Lamyne vom Tiefgewölbe,Schwierigkeit: Alptraum,5500,-4450,2,141101,91241,0,0,0,0,0,0
448,Lamyne vom Tiefgewölbe,Schwierigkeit: Schwer,4300,-6500,2,141103,91240,0,0,0,0,0,0
449,Lamyne vom Tiefgewölbe,Schwierigkeit: Alptraum,3900,-7800,2,141104,91241,0,0,0,0,0,0
450,Lamyne vom Tiefgewölbe,Schwierigkeit: Schwer,11300,-13400,2,141106,91240,0,0,0,0,0,0
451,Lamyne vom Tiefgewölbe,Schwierigkeit: Alptraum,10300,-13250,2,141107,91241,0,0,0,0,0,0
452,Lamyne vom Tiefgewölbe,Schwierigkeit: Schwer,9650,-8250,2,141109,91240,0,0,0,0,0,0
453,Lamyne vom Tiefgewölbe,Schwierigkeit: Alptraum,9850,-9150,2,141110,91241,0,0,0,0,0,0
454,Großverteidiger Vureem,Schwierigkeit: Schwer,7000,-5300,2,141112,91242,0,0,0,0,0,0
455,Großverteidiger Vureem,Schwierigkeit: Alptraum,5500,-4450,2,141113,91256,0,0,0,0,0,0
456,Großverteidiger Vureem,Schwierigkeit: Schwer,4300,-6500,2,141115,91242,0,0,0,0,0,0
457,Großverteidiger Vureem,Schwierigkeit: Alptraum,3900,-7800,2,141116,91256,0,0,0,0,0,0
458,Großverteidiger Vureem,Schwierigkeit: Schwer,11300,-13400,2,141118,91242,0,0,0,0,0,0
459,Großverteidiger Vureem,Schwierigkeit: Alptraum,10300,-13250,2,141119,91256,0,0,0,0,0,0
460,Großverteidiger Vureem,Schwierigkeit: Schwer,9650,-8250,2,141121,91242,0,0,0,0,0,0
461,Großverteidiger Vureem,Schwierigkeit: Alptraum,9850,-9150,2,141122,91256,0,0,0,0,0,0
462,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Schwer,7000,-5300,2,141124,91243,0,0,0,0,0,0
463,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Alptraum,5500,-4450,2,141125,91257,0,0,0,0,0,0
464,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Schwer,4300,-6500,2,141127,91243,0,0,0,0,0,0
465,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Alptraum,3900,-7800,2,141128,91257,0,0,0,0,0,0
466,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Schwer,11300,-13400,2,141130,91243,0,0,0,0,0,0
467,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Alptraum,10300,-13250,2,141131,91257,0,0,0,0,0,0
468,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Schwer,9650,-8250,2,141133,91243,0,0,0,0,0,0
469,Kreuzfahrerin Luxia Maxwell,Schwierigkeit: Alptraum,9850,-9150,2,141134,91257,0,0,0,0,0,0
470,Prätor Singularis,Schwierigkeit: Schwer,7000,-5300,2,141136,91244,0,0,0,0,0,0
471,Prätor Singularis,Schwierigkeit: Alptraum,5500,-4450,2,141137,91258,0,0,0,0,0,0
472,Prätor Singularis,Schwierigkeit: Schwer,4300,-6500,2,141139,91244,0,0,0,0,0,0
473,Prätor Singularis,Schwierigkeit: Alptraum,3900,-7800,2,141140,91258,0,0,0,0,0,0
474,Prätor Singularis,Schwierigkeit: Schwer,11300,-13400,2,141142,91244,0,0,0,0,0,0
475,Prätor Singularis,Schwierigkeit: Alptraum,10300,-13250,2,141143,91258,0,0,0,0,0,0
476,Prätor Singularis,Schwierigkeit: Schwer,9650,-8250,2,141145,91244,0,0,0,0,0,0
477,Prätor Singularis,Schwierigkeit: Alptraum,9850,-9150,2,141146,91258,0,0,0,0,0,0
478,Konsul Nebulor,Schwierigkeit: Schwer,7000,-5300,2,141148,91245,0,0,0,0,0,0
479,Konsul Nebulor,Schwierigkeit: Alptraum,5500,-4450,2,141149,91259,0,0,0,0,0,0
480,Konsul Nebulor,Schwierigkeit: Schwer,4300,-6500,2,141151,91245,0,0,0,0,0,0
481,Konsul Nebulor,Schwierigkeit: Alptraum,3900,-7800,2,141152,91259,0,0,0,0,0,0
482,Konsul Nebulor,Schwierigkeit: Schwer,11300,-13400,2,141154,91245,0,0,0,0,0,0
483,Konsul Nebulor,Schwierigkeit: Alptraum,10300,-13250,2,141155,91259,0,0,0,0,0,0
484,Konsul Nebulor,Schwierigkeit: Schwer,9650,-8250,2,141157,91245,0,0,0,0,0,0
485,Konsul Nebulor,Schwierigkeit: Alptraum,9850,-9150,2,141158,91259,0,0,0,0,0,0
486,Exekutor Kaenius,Schwierigkeit: Schwer,7000,-5300,2,141160,91246,0,0,0,0,0,0
487,Exekutor Kaenius,Schwierigkeit: Alptraum,5500,-4450,2,141161,91260,0,0,0,0,0,0
488,Exekutor Kaenius,Schwierigkeit: Schwer,4300,-6500,2,141163,91246,0,0,0,0,0,0
489,Exekutor Kaenius,Schwierigkeit: Alptraum,3900,-7800,2,141164,91260,0,0,0,0,0,0
490,Exekutor Kaenius,Schwierigkeit: Schwer,11300,-13400,2,141166,91246,0,0,0,0,0,0
491,Exekutor Kaenius,Schwierigkeit: Alptraum,10300,-13250,2,141167,91260,0,0,0,0,0,0
492,Exekutor Kaenius,Schwierigkeit: Schwer,9650,-8250,2,141169,91246,0,0,0,0,0,0
493,Exekutor Kaenius,Schwierigkeit: Alptraum,9850,-9150,2,141170,91260,0,0,0,0,0,0
494,Imperator Enigmalia,Schwierigkeit: Schwer,7000,-5300,2,141172,91247,0,0,0,0,0,0
495,Imperator Enigmalia,Schwierigkeit: Alptraum,5500,-4450,2,141173,91261,0,0,0,0,0,0
496,Imperator Enigmalia,Schwierigkeit: Schwer,4300,-6500,2,141175,91247,0,0,0,0,0,0
497,Imperator Enigmalia,Schwierigkeit: Alptraum,3900,-7800,2,141176,91261,0,0,0,0,0,0
498,Imperator Enigmalia,Schwierigkeit: Schwer,11300,-13400,2,141178,91247,0,0,0,0,0,0
499,Imperator Enigmalia,Schwierigkeit: Alptraum,10300,-13250,2,141179,91261,0,0,0,0,0,0
500,Imperator Enigmalia,Schwierigkeit: Schwer,9650,-8250,2,141181,91247,0,0,0,0,0,0
501,Imperator Enigmalia,Schwierigkeit: Alptraum,9850,-9150,2,141182,91261,0,0,0,0,0,0
502,Fahrender Ritter Blutberster,Schwierigkeit: Schwer,7000,-5300,2,141184,91248,0,0,0,0,0,0
503,Fahrender Ritter Blutberster,Schwierigkeit: Alptraum,5500,-4450,2,141185,91262,0,0,0,0,0,0
504,Fahrender Ritter Blutberster,Schwierigkeit: Schwer,4300,-6500,2,141187,91248,0,0,0,0,0,0
505,Fahrender Ritter Blutberster,Schwierigkeit: Alptraum,3900,-7800,2,141188,91262,0,0,0,0,0,0
506,Fahrender Ritter Blutberster,Schwierigkeit: Schwer,11300,-13400,2,141190,91248,0,0,0,0,0,0
507,Fahrender Ritter Blutberster,Schwierigkeit: Alptraum,10300,-13250,2,141191,91262,0,0,0,0,0,0
508,Fahrender Ritter Blutberster,Schwierigkeit: Schwer,9650,-8250,2,141193,91248,0,0,0,0,0,0
509,Fahrender Ritter Blutberster,Schwierigkeit: Alptraum,9850,-9150,2,141194,91262,0,0,0,0,0,0
510,Vylenna die Überläuferin,Schwierigkeit: Schwer,7000,-5300,2,141196,91249,0,0,0,0,0,0
511,Vylenna die Überläuferin,Schwierigkeit: Alptraum,5500,-4450,2,141197,91263,0,0,0,0,0,0
512,Vylenna die Überläuferin,Schwierigkeit: Schwer,4300,-6500,2,141199,91249,0,0,0,0,0,0
513,Vylenna die Überläuferin,Schwierigkeit: Alptraum,3900,-7800,2,141200,91263,0,0,0,0,0,0
514,Vylenna die Überläuferin,Schwierigkeit: Schwer,11300,-13400,2,141202,91249,0,0,0,0,0,0
515,Vylenna die Überläuferin,Schwierigkeit: Alptraum,10300,-13250,2,141203,91263,0,0,0,0,0,0
516,Vylenna die Überläuferin,Schwierigkeit: Schwer,9650,-8250,2,141205,91249,0,0,0,0,0,0
517,Vylenna die Überläuferin,Schwierigkeit: Alptraum,9850,-9150,2,141206,91263,0,0,0,0,0,0
518,Der verlorene Theldrin,Schwierigkeit: Schwer,7000,-5300,2,141208,91250,0,0,0,0,0,0
519,Der verlorene Theldrin,Schwierigkeit: Alptraum,5500,-4450,2,141209,91264,0,0,0,0,0,0
520,Der verlorene Theldrin,Schwierigkeit: Schwer,4300,-6500,2,141211,91250,0,0,0,0,0,0
521,Der verlorene Theldrin,Schwierigkeit: Alptraum,3900,-7800,2,141212,91264,0,0,0,0,0,0
522,Der verlorene Theldrin,Schwierigkeit: Schwer,11300,-13400,2,141214,91250,0,0,0,0,0,0
523,Der verlorene Theldrin,Schwierigkeit: Alptraum,10300,-13250,2,141215,91264,0,0,0,0,0,0
524,Der verlorene Theldrin,Schwierigkeit: Schwer,9650,-8250,2,141217,91250,0,0,0,0,0,0
525,Der verlorene Theldrin,Schwierigkeit: Alptraum,9850,-9150,2,141218,91264,0,0,0,0,0,0
526,Neydra die Hungernde,Schwierigkeit: Schwer,7000,-5300,2,141220,91251,0,0,0,0,0,0
527,Neydra die Hungernde,Schwierigkeit: Alptraum,5500,-4450,2,141221,91265,0,0,0,0,0,0
528,Neydra die Hungernde,Schwierigkeit: Schwer,4300,-6500,2,141223,91251,0,0,0,0,0,0
529,Neydra die Hungernde,Schwierigkeit: Alptraum,3900,-7800,2,141224,91265,0,0,0,0,0,0
530,Neydra die Hungernde,Schwierigkeit: Schwer,11300,-13400,2,141226,91251,0,0,0,0,0,0
531,Neydra die Hungernde,Schwierigkeit: Alptraum,10300,-13250,2,141227,91265,0,0,0,0,0,0
532,Neydra die Hungernde,Schwierigkeit: Schwer,9650,-8250,2,141229,91251,0,0,0,0,0,0
533,Neydra die Hungernde,Schwierigkeit: Alptraum,9850,-9150,2,141230,91265,0,0,0,0,0,0
534,Dornsprecher Edgath,Schwierigkeit: Schwer,7000,-5300,2,141232,91252,0,0,0,0,0,0
535,Dornsprecher Edgath,Schwierigkeit: Alptraum,5500,-4450,2,141233,91266,0,0,0,0,0,0
536,Dornsprecher Edgath,Schwierigkeit: Schwer,4300,-6500,2,141235,91252,0,0,0,0,0,0
537,Dornsprecher Edgath,Schwierigkeit: Alptraum,3900,-7800,2,141236,91266,0,0,0,0,0,0
538,Dornsprecher Edgath,Schwierigkeit: Schwer,11300,-13400,2,141238,91252,0,0,0,0,0,0
539,Dornsprecher Edgath,Schwierigkeit: Alptraum,10300,-13250,2,141239,91266,0,0,0,0,0,0
540,Dornsprecher Edgath,Schwierigkeit: Schwer,9650,-8250,2,141241,91252,0,0,0,0,0,0
541,Dornsprecher Edgath,Schwierigkeit: Alptraum,9850,-9150,2,141242,91266,0,0,0,0,0,0
542,Dornhexe Liset,Schwierigkeit: Schwer,7000,-5300,2,141244,91253,0,0,0,0,0,0
543,Dornhexe Liset,Schwierigkeit: Alptraum,5500,-4450,2,141245,91267,0,0,0,0,0,0
544,Dornhexe Liset,Schwierigkeit: Schwer,4300,-6500,2,141247,91253,0,0,0,0,0,0
545,Dornhexe Liset,Schwierigkeit: Alptraum,3900,-7800,2,141248,91267,0,0,0,0,0,0
546,Dornhexe Liset,Schwierigkeit: Schwer,11300,-13400,2,141250,91253,0,0,0,0,0,0
547,Dornhexe Liset,Schwierigkeit: Alptraum,10300,-13250,2,141251,91267,0,0,0,0,0,0
548,Dornhexe Liset,Schwierigkeit: Schwer,9650,-8250,2,141253,91253,0,0,0,0,0,0
549,Dornhexe Liset,Schwierigkeit: Alptraum,9850,-9150,2,141254,91267,0,0,0,0,0,0
550,"Grothoz, der brennende Schatten",Schwierigkeit: Schwer,7000,-5300,2,141256,91254,0,0,0,0,0,0
551,"Grothoz, der brennende Schatten",Schwierigkeit: Alptraum,5500,-4450,2,141257,91268,0,0,0,0,0,0
552,"Grothoz, der brennende Schatten",Schwierigkeit: Schwer,4300,-6500,2,141259,91254,0,0,0,0,0,0
553,"Grothoz, der brennende Schatten",Schwierigkeit: Alptraum,3900,-7800,2,141260,91268,0,0,0,0,0,0
554,"Grothoz, der brennende Schatten",Schwierigkeit: Schwer,11300,-13400,2,141262,91254,0,0,0,0,0,0
555,"Grothoz, der brennende Schatten",Schwierigkeit: Alptraum,10300,-13250,2,141263,91268,0,0,0,0,0,0
556,"Grothoz, der brennende Schatten",Schwierigkeit: Schwer,9650,-8250,2,141265,91254,0,0,0,0,0,0
557,"Grothoz, der brennende Schatten",Schwierigkeit: Alptraum,9850,-9150,2,141266,91268,0,0,0,0,0,0
558,"Dengzag, die dunkle Lohe",Schwierigkeit: Schwer,7000,-5300,2,141268,91255,0,0,0,0,0,0
559,"Dengzag, die dunkle Lohe",Schwierigkeit: Alptraum,5500,-4450,2,141269,91269,0,0,0,0,0,0
560,"Dengzag, die dunkle Lohe",Schwierigkeit: Schwer,4300,-6500,2,141271,91255,0,0,0,0,0,0
561,"Dengzag, die dunkle Lohe",Schwierigkeit: Alptraum,3900,-7800,2,141272,91269,0,0,0,0,0,0
562,"Dengzag, die dunkle Lohe",Schwierigkeit: Schwer,11300,-13400,2,141274,91255,0,0,0,0,0,0
563,"Dengzag, die dunkle Lohe",Schwierigkeit: Alptraum,10300,-13250,2,141275,91269,0,0,0,0,0,0
564,"Dengzag, die dunkle Lohe",Schwierigkeit: Schwer,9650,-8250,2,141277,91255,0,0,0,0,0,0
565,"Dengzag, die dunkle Lohe",Schwierigkeit: Alptraum,9850,-9150,2,141278,91269,0,0,0,0,0,0
566,Krieg von Licht und Schatten,"Schließt Euch der Vorhut an, als sie ihre letzte Offensive gegen die Verschlingende Schar startet.",10714,-4616,1,151981,94957,0,0,0,0,0,0
