ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
457,Erhöht $en1 um $ev1.,704,0,0,0,0
458,DNT does something awesome,658,0,0,0,0
459,DNT does something awesome,659,0,0,0,0
460,Garantiert Vielseitigkeit und Tempo.,660,3742,1,0,0
461,Garantiert Meisterschaft und Tempo.,661,3743,1,0,0
462,Garantiert kritischen Treffer und Tempo.,662,3725,1,0,0
463,Garantiert Vielseitigkeit und Meisterschaft.,663,3744,1,0,0
464,Garantiert kritischen Treffer und Meisterschaft.,664,3741,1,0,0
465,Garantiert Vielseitigkeit und kritischen Treffer.,665,3745,1,0,0
466,DNT does something awesome,666,0,0,0,0
467,DNT does something awesome,667,0,0,0,0
468,DNT does something awesome,668,0,0,0,0
469,DNT does something awesome,669,0,0,0,0
470,Ersetzt Zufallswert durch Genialität.,670,4784,0,0,0
471,Ersetzt Zufallswert durch Einfallsreichtum.,671,3881,0,0,0
472,Ersetzt Zufallswert durch Mehrfachherstellung.,672,3882,0,0,0
473,Ersetzt Zufallswert durch Herstellungsgeschwindigkeit.,673,3883,0,0,0
474,Ersetzt Zufallswert durch Finesse.,674,3884,0,0,0
475,Ersetzt Zufallswert durch Wahrnehmung.,675,3885,0,0,0
476,Ersetzt Zufallswert durch Gewandtheit.,676,3886,0,0,0
477,,677,0,0,0,0
478,,678,0,0,0,0
479,,679,0,0,0,0
480,,680,0,0,0,0
481,,681,0,0,0,0
482,,682,0,0,0,0
483,Bei mehr als 80% Gesundheit wird kritischer Trefferwert gewährt.$@spelldesc437127,683,4770,0,0,0
484,Bei mehr als 80% Gesundheit wird Vielseitigkeit gewährt.$@spelldesc437127,684,4771,0,0,0
486,Mehrfachherstellung bringt $ev1% mehr beim Herstellen von Verbrauchsgegenständen.,686,0,0,0,0
488,Erhöht $en1 um $ev1.,685,0,0,0,0
489,Legt die Gegenstandsstufe je nach Herstellungsqualität (577 - 590) und die erforderliche Stufe auf 80 sowie 'Seelengebunden' fest.,689,4700,0,0,0
490,Legt die Gegenstandsstufe je nach Fertigungsqualität (606-619) fest.,591,4701,0,0,0
491,Legt die Gegenstandsstufe je nach Fertigungsqualität (623-636) fest.,591,4702,0,0,0
492,"Verbraucht $ev1% weniger 'Konzentration', während Ihr Euch auf eine Herstellung konzentriert.",690,0,0,0,0
493,Erhöht $en1 um $ev1.,691,0,0,0,0
494,,692,0,0,0,0
495,Trank des wiedergeborenen Geparden,693,0,0,0,0
496,Algarischer Heiltrank,694,0,0,0,0
497,Höhlenbewohnerschmaus,695,0,0,0,0
498,Gemäßigter Trank,696,0,0,0,0
499,,697,0,0,0,0
500,,698,0,0,0,0
501,,699,0,0,0,0
502,,700,0,0,0,0
503,,701,0,0,0,0
504,,702,0,0,0,0
505,,703,0,0,0,0
506,Erhöht $en1 um $ev1.,687,0,0,0,0
508,Erhöht die durch Einfallsreichtum gesparten Reagenzien um $ev1%.,688,0,0,0,0
510,"Schmeckt Euer Rezept mit einem Löffel dieser Geheimzutat ab, um eine Chance darauf zu erhalten, die Anzahl der zubereiteten Portionen zu erhöhen.",706,0,0,0,0
511,"Gebt ein wenig von dieser Geheimzutat hinzu, um eine Chance darauf zu erhalten, die Anzahl der zubereiteten Portionen zu erhöhen.",707,0,0,0,0
512,Erhöht $en1 um $ev1.,708,0,0,0,0
513,"Erhöht die Chance, einen Fertigkeitspunkt zu erlangen, um $ev1%.",709,0,0,0,0
514,,711,4396,0,0,0
515,,711,4777,0,0,0
516,Erhöht $en1 um $ev1.,713,0,0,0,0
517,Erhöht $en1 um $ev1.,714,0,0,0,0
518,Erhöht $en1 um $ev1.,715,0,0,0,0
519,Erhöht $en1 um $ev1.,716,0,0,0,0
520,"Setzt die Gegenstandsstufe auf $ev1 und die benötigte Stufe auf $ev2. In Kombination mit optionalen Reagenzien verwenden, um der Ausrüstung noch mehr Macht zu verleihen.",717,4797,0,0,0
521,,718,0,0,0,0
522,,719,0,0,0,0
523,,720,0,0,0,0
524,Legt die Gegenstandsstufe je nach Herstellungsqualität (545 - 558) und die erforderliche Stufe auf 74 sowie 'Seelengebunden' fest.,721,4799,0,0,0
525,Legt die Gegenstandsstufe je nach Herstellungsqualität (561 - 574) und die erforderliche Stufe auf 80 sowie 'Seelengebunden' fest.,722,4800,0,0,0
526,Setzt die Gegenstandsstufe auf $ev1 und die benötigte Stufe auf $ev2.,723,4801,0,0,0
527,Erhöht $en1 um $ev1.,724,0,0,0,0
528,Mehrfachherstellung bringt $ev1% mehr beim Herstellen von Verbrauchsgegenständen.,725,0,0,0,0
529,"Gewährt Eurer hergestellten Ausrüstung eine nicht wahrnehmbare, aber garantiert echte Verbesserung.",726,4877,0,0,0
531,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Ggst. $ev1.|n|nHerstellungsverfahren benötigen mehrere.,728,4946,0,0,0
532,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Ggst. $ev1.|n|nHerstellungsverfahren benötigen mehrere.,729,4947,0,0,0
533,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Ggst. $ev1.|n|nHerstellungsverfahren benötigen mehrere.,730,4948,0,0,0
534,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Gegenstandsstufe $ev1.|n|nHerstellungsverfahren benötigen mehrere.,731,4964,0,0,0
535,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Gegenstandsstufe $ev1.|n|nHerstellungsverfahren benötigen mehrere.,732,4965,0,0,0
536,Zertifiziert hergestellte Ausrüstung für PvP-Schlachtfelder und erlaubt Skalierung auf Gegenstandsstufe $ev1.|n|nHerstellungsverfahren benötigen mehrere.,733,4966,0,0,0
537,Legt die Startgegenstandsstufe je nach Fertigungsqualität (632-645) fest und markiert den Gegenstand als 'Glücksgeschmiedet'.,734,4975,0,0,0
538,Legt die Gegenstandsstufe je nach Herstellungsqualität (616-629) und die erforderliche Stufe auf 80 sowie 'Seelengebunden' fest.,689,4976,0,0,0
539,Legt die Gegenstandsstufe je nach Fertigungsqualität (645-658) fest.,735,4977,0,0,0
540,Legt die Gegenstandsstufe je nach Fertigungsqualität (662-675) fest.,735,4978,0,0,0
541,Legt die Startgegenstandsstufe je nach Fertigungsqualität (678-691) fest und markiert den Gegenstand als 'Sternenlichtgefertigt'.,736,4984,0,0,0
542,Legt die Gegenstandsstufe je nach Herstellungsqualität (662-675) und die erforderliche Stufe auf 80 sowie 'Seelengebunden' fest.,689,4985,0,0,0
543,Legt die Gegenstandsstufe je nach Herstellungsqualität (691-704) fest.,737,4986,0,0,0
544,Legt die Gegenstandsstufe je nach Herstellungsqualität (707-720) fest.,737,4987,0,0,0
545,,738,4997,0,0,0
546,,738,4998,0,0,0
568,"Erhöht die Gegenstandsstufe eines Gegenstandes, der mit einem Funken des Glücks hergestellt wurde, um 6.",761,5222,0,0,0
571,"Erhöht die Gegenstandsstufe eines Gegenstandes, der mit einem Funken des Glücks hergestellt wurde, um 3.",764,5223,0,0,0
661,,858,5675,0,0,0
662,,858,5674,0,0,0
665,"Erhöht die Gegenstandsstufe eines Gegenstandes, der mit einem Funken des Sternenlichts hergestellt wurde, um 7.",865,5808,0,0,0
666,"Erhöht die Gegenstandsstufe eines Gegenstandes, der mit einem Funken des Sternenlichts hergestellt wurde, um 3.",866,5809,0,0,0
678,Öl der Anmut Beledars,874,0,0,0,0
679,Schlummerseelenserum,881,0,0,0,0
