Title_lang,Subtitle_lang,InstructionText_lang,SubIcon_lang,TitleTooltip_lang,SubtitleTooltip_lang,EventToastID,PlayerConditionID,UiTextureAtlasMemberID,UiTextureKitID,EventType,DisplayType,EventAsset,Field_9_1_0_38312_011,IconFileID,UiWidgetSetID,ExtraUiWidgetSetID,TitleTooltipUiWidgetSetID,SubtitleTooltipUiWidgetSetID,ShowSoundKitID,HideSoundKitID,Field_10_2_5_52554_021
Munitionsnotizen des Entdeckers,Branns Macht hat sich erhöht!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat seinen Rang verbessert von: |cff71D5FF|Hspell:448287|h[Munitionsnotizen des Entdeckers]|r.,,,224,0,12012,0,18,3,0,0,4624728,0,0,0,0,0,0,0
Medizinische Notizen des Entdeckers,Branns Macht hat sich erhöht!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat seinen Rang verbessert von: |cff71D5FF|Hspell:448286|h[Medizinische Notizen des Entdeckers]|r.,,,225,0,12012,0,18,3,0,0,4624733,0,0,0,0,0,0,0
Strahlende Echos,,Besiegt die sich sammelnden Erinnerungen in der Drachenöde,,,,227,0,0,5623,16,6,458297,0,0,0,0,0,0,0,0,0
Strahlende Echos,,Bezwingt Arthas,,,,228,0,0,5623,16,6,458298,0,0,0,0,0,0,0,0,0
Strahlende Echos,,Besiegt die sich sammelnden Erinnerungen in der Sengenden Schlucht,,,,232,0,0,5623,16,6,458336,0,0,0,0,0,0,0,0,0
Strahlende Echos,,Besiegt die sich sammelnden Erinnerungen in den Düstermarschen,,,,233,0,0,5623,16,6,458331,0,0,0,0,0,0,0,0,0
Strahlende Echos,,Besiegt Ragnaros,,,,234,0,0,5623,16,6,458337,0,0,0,0,0,0,0,0,0
Strahlende Echos,,Besiegt Onyxia,,,,235,0,0,5623,16,6,458332,0,0,0,0,0,0,0,0,0
Himmelsreiten freigeschaltet,Khaz Algar,,,,,238,0,12014,5586,12,3,78533,0,5922053,0,0,0,0,0,0,0
Bodenreittiere,Feature freigeschaltet!,,Neues Feature freigeschaltet: |cffFF4E00|Hmountequipment:|h[Bodenreittiere]|h|r,,,240,126770,12015,0,15,3,0,0,132261,0,0,0,0,0,0,0
Flugreittiere,Feature freigeschaltet!,,Neues Feature freigeschaltet: |cffFF4E00|Hmountequipment:|h[Flugreittiere]|h|r,,,241,126772,12015,0,15,3,0,0,5142725,0,0,0,0,0,0,0
Statisches Fliegen,Feature freigeschaltet!,,Ihr könnt jetzt zwischen den Flugstilen Statisches Fliegen und Himmelsreiten wechseln.,,,243,126778,12015,0,15,3,0,0,5142726,0,0,0,0,0,0,0
Gerücht abgeschlossen,,,,,,244,0,0,5554,18,0,0,0,0,0,0,0,0,0,0,0
Gerücht angenommen,,,,,,245,0,0,5554,18,0,0,0,0,0,0,0,0,0,0,0
"Weltquests, Gerüchte und Truhen freigeschaltet",Pakt: Die Weberin,,,,,246,0,0,5554,18,3,0,0,5862764,0,0,0,0,0,0,0
"Weltquests, Gerüchte und Denkmäler freigeschaltet",Pakt: Der General,,,,,247,0,0,5554,18,3,0,0,5862762,0,0,0,0,0,0,0
"Weltquests, Gerüchte und Ausgrabungen freigeschaltet",Pakt: Der Wesir,,,,,248,0,0,5554,18,3,0,0,5862762,0,0,0,0,0,0,0
Gerücht abgeschlossen,,,,,,249,0,0,5554,18,0,0,0,0,0,0,0,0,0,0,0
Gerücht angenommen,,,,,,250,0,0,5554,18,0,0,0,0,0,0,0,0,0,0,0
Gerücht abgeschlossen,,,,,,251,0,0,5554,18,0,0,0,0,0,0,0,0,0,0,0
Gerücht angenommen,,,,,,252,0,0,5554,18,0,0,0,0,0,0,0,0,0,0,0
Portal der Insel von Dorn freigeschaltet,Das Nest der Weberin,,,,,253,0,0,5586,12,3,78248,0,5901551,0,0,0,0,0,0,0
Wiederbelebungen zurückgesetzt,Stufen und Belohnungen gesenkt,,,,,255,0,0,5554,18,6,0,0,0,0,0,0,0,0,0,0
|cnRED_FONT_COLOR:0 verbleibende Leben|r,,,,,,256,0,0,5554,18,13,0,0,6013778,0,0,0,0,0,0,0
Ein verbleibendes Leben!,,,,,,258,0,0,5554,18,13,0,0,6013778,0,0,0,0,0,0,0
,,,Durch Euer neuerworbenes Wissen habt Ihr nun ein feineres Händchen fürs Kunsthandwerk entwickelt:,,,259,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Sammelwerkzeuge,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:453812|h[Sammelwerkzeuge]|r.,,,260,0,12014,0,18,3,0,0,4374707,0,0,0,0,0,0,0
+1 Leben,,,,,,263,0,0,5554,18,13,0,0,6013778,0,0,0,0,0,0,0
Schläger des Lorenbosses abgewehrt!,Belohnungen erhöht,,,,,264,0,0,5554,18,6,0,0,0,0,0,0,0,0,0,0
Knisternder Citrin des Donnerfürsten,Singenden Rohcitrin erhalten,Kann jetzt bei Didi Biegezange erworben werden.,,,,265,130603,0,5268,22,3,0,0,6215538,0,0,0,0,0,0,0
Citrin des Schwallmatrosen,Singenden Rohcitrin erhalten,Kann jetzt bei Didi Biegezange erworben werden.,,,,266,130276,0,5268,22,3,0,0,6215541,0,0,0,0,0,0,0
Citrin des Untermeeraufsehers,Singenden Rohcitrin erhalten,Kann jetzt bei Didi Biegezange erworben werden.,,,,267,130275,0,5268,22,3,0,0,6215539,0,0,0,0,0,0,0
Citrin des Sturmkanals,Singenden Rohcitrin erhalten,Kann jetzt bei Lehrling Tanmar erworben werden.,,,,268,130282,0,5268,22,3,0,0,6215513,0,0,0,0,0,0,0
Bardischer Citrin des alten Salzes,Singenden Rohcitrin erhalten,Kann jetzt bei Lehrling Tanmar erworben werden.,,,,269,130283,0,5268,22,3,0,0,6215516,0,0,0,0,0,0,0
Geweihter Citrin des Seefahrers,Singenden Rohcitrin erhalten,Kann jetzt bei Lehrling Tanmar erworben werden.,,,,270,130605,0,5268,22,3,0,0,6215515,0,0,0,0,0,0,0
Runenverzierter Citrin des Sturmbringers,Singenden Rohcitrin erhalten,Kann jetzt bei Angorla erworben werden.,,,,271,130286,0,5268,22,3,0,0,6215532,0,0,0,0,0,0,0
Runenverzierter Citrin des Tiefenbewohners,Singenden Rohcitrin erhalten,Kann jetzt bei Angorla erworben werden.,,,,272,130285,0,5268,22,3,0,0,6215529,0,0,0,0,0,0,0
Runenverzierter Citrin des Windsängers,Singenden Rohcitrin erhalten,Kann jetzt bei Angorla erworben werden.,,,,273,130604,0,5268,22,3,0,0,6215530,0,0,0,0,0,0,0
Citrin des legendären Kapitäns,Singenden Rohcitrin erhalten,Kann jetzt bei Taljori erworben werden.,,,,274,130512,0,5268,22,3,0,0,6215534,0,0,0,0,0,0,0
Citrin des Meeresbodenleviathans,Singenden Rohcitrin erhalten,Kann jetzt bei Taljori erworben werden.,,,,275,130415,0,5268,22,3,0,0,6215535,0,0,0,0,0,0,0
Citrin der brüllenden Kriegskönigin,Singenden Rohcitrin erhalten,Kann jetzt bei Taljori erworben werden.,,,,276,130513,0,5268,22,3,0,0,6215536,0,0,0,0,0,0,0
Schließkassette der Nemesis aufgewertet,,,,,,277,0,0,5554,18,13,0,0,6381230,0,0,0,0,0,0,0
Überlebensnotizen des Entdeckers,Branns Macht hat sich erhöht!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat seinen Rang verbessert von: |cff71D5FF|Hspell:472874|h[Überlebensnotizen des Entdeckers]|r.,,,279,0,12012,0,18,3,0,0,4625105,0,0,0,0,0,0,0
Überlebensnotizen des Entdeckers,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat einen neuen passiven Effekt erlernt: |cff71D5FF|Hspell:472874|h[Überlebensnotizen des Entdeckers]|r.,,,280,0,12014,0,18,3,0,0,4625105,0,0,0,0,0,0,0
Totem des Wachens,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:473633|h[Totem des Wachens]|r.,,,281,0,12014,0,18,3,0,0,1385909,0,0,0,0,0,0,0
Nettes Seilkunststück,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:472848|h[Totem des Wachens]|r.,,,282,0,12014,0,18,3,0,0,1119937,0,0,0,0,0,0,0
Blitzverbindung,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:1215128|h[Blitzverbindung]|r.,,,283,0,12014,0,18,3,0,0,1385911,0,0,0,0,0,0,0
Brannspringen,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:472803|h[Brannspringen]|r.,,,284,0,12014,0,18,3,0,0,236444,0,0,0,0,0,0,0
Elektrogeladene Geräte,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:473707|h[Elektrogeladene Geräte]|r.,,,285,0,12014,0,18,3,0,0,4548867,0,0,0,0,0,0,0
Bronzebarts Braunbär,Brann-Fähigkeit freigeschaltet!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Bronzebart]|h|r hat eine neue Fähigkeit erlernt: |cff71D5FF|Hspell:473521|h[Bronzebarts Braunbär]|r.,,,286,0,12014,0,18,3,0,0,132183,0,0,0,0,0,0,0
Punktetafel,,,,,,287,0,0,0,18,14,0,0,0,1504,0,0,0,0,0,1
