Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
"Wir werden Euch überwältigen, bevor Ihr merkt, wie Euch geschieht.",,68710,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Meine Tiere lechzen nach einem weiteren Opfer.,,68711,0,0,0,64,0,0,0,0,1,0,0,0,0,0
"Wo die herkommen, gibt es noch viel mehr!",,68712,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Das läuft nicht gut...,,68713,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Ihr habt bereits verloren.,,68714,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Ich werde Euch besiegen.,,68715,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Der wahre Meister erstrahlt im Glanz seines Sieges.,,68716,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Dies ist alles Teil meines Plans.,,68718,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Ich bin Euren Fähigkeiten unterlegen.,,68719,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Ich verstehe es nicht. Wie konnte ich verlieren?,,68720,0,0,0,64,0,0,0,0,1,0,0,0,0,0
"Ruht, damit sich der Kampf bald zu unseren Gunsten wendet.",,68721,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Ihr könnt die wechselnden Sande dieses Landes nicht bezwingen.,,68722,0,0,0,64,0,0,0,0,1,0,0,0,0,0
"Ein weiterer Tod, begraben im Wüstensand.",,68723,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Wieder einmal wendet sich das Schlachtenglück zu meinen Gunsten.,,68724,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Ein zutiefst frustrierendes Begebnis.,,68725,0,0,0,64,0,0,0,0,1,0,0,0,0,0
Vielleicht wird dieser Kampf doch nicht so einfach wie ich annahm.,,68726,0,0,0,64,0,0,0,0,1,0,0,0,0,0
"Los, Smariga! Zeig ihnen den Aberwitz ihres Vorhabens!",,68727,0,0,0,64,0,0,0,0,25,0,0,0,0,0
,"Los, schnapp sie dir, Kiefer!",68728,0,0,0,65,0,0,0,0,25,0,0,0,0,0
"Los, Feindschnitter 800, räum richtig auf!",,68729,0,0,0,64,0,0,0,0,25,0,0,0,0,0
,"Du schaffst es, Fluffi!",68730,0,0,0,65,0,0,0,0,25,0,0,0,0,0
"Mach sie fertig, Schwarzfang.",,68731,0,0,0,64,0,0,0,0,25,0,0,0,0,0
"Mach ihnen die Hölle heiß, Gurgel!",,68732,0,0,0,64,0,0,0,0,25,0,0,0,0,0
"Los, Stachel, zeig, was du kannst!",,68733,0,0,0,64,0,0,0,0,25,0,0,0,0,0
,"Reiß sie in Stücke, Fetzer!",68734,0,0,0,65,0,0,0,0,25,0,0,0,0,0
,"Dr. Zwicky, du bist am Zug!",68735,0,0,0,65,0,0,0,0,25,0,0,0,0,0
,"Zeig ihnen, was Schmerzen sind, Boa-Ej.",68737,0,0,0,65,0,0,0,0,25,0,0,0,0,0
,"Steinhaut, zeig ihnen deine Stärke!",68738,0,0,0,65,0,0,0,0,25,0,0,0,0,0
"Kratz, spucke dein Feuer!",,68739,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,"Grünchen, erhebe dich empor!",68740,0,0,0,65,0,0,0,0,0,0,0,0,0,0
,Niemand kann gegen Gackatron bestehen!,68741,0,0,0,65,0,0,0,0,0,0,0,0,0,0
"Wohlan, Lohe, röste sie!",,68742,0,0,0,64,0,0,0,0,0,0,0,0,0,0
Stellt Euch dem Zorn von Ultramus!,,68743,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,"Erteile ihnen eine Lektion, Cho'guana.",68744,0,0,0,65,0,0,0,0,0,0,0,0,0,0
,"Blizzy, lass sie zu Boden gehen!",68745,0,0,0,65,0,0,0,0,0,0,0,0,0,0
Vielleicht wird Versuchsobjekt 142 erfolgreicher sein als Versuchsobjekt 141.,,68746,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,"Seuchenbringer, zeige ihnen die Macht der Pest!",68747,0,0,0,65,0,0,0,0,0,0,0,0,0,0
Spürt den Zorn von Obsidion!,,68748,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Zeige dich, Quako!",,68749,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Funke, wirst du sie für mich brennen lassen?",,68750,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,"Bring sie zur Strecke, Nachtpirscher.",68751,0,0,0,65,0,0,0,0,0,0,0,0,0,0
,Goliath ist online.,68752,0,0,0,65,0,0,0,0,0,0,0,0,0,0
"Du schaffst es, Sporo!",,68753,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Trampelchen, zeig $gdiesem Zähmer:dieser Zähmerin;, was du kannst.",,68754,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Mampf, zeige ihnen jetzt deine Macht.",,68755,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Arkanus, zeige ihnen deine unerschöpfliche Kraft!",,68756,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Gubbel, du wirst es schaffen!",,68757,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Los, Stopfstick, zeige $gunserem frischgebackenen Zähmer:unserer frischgebackenen Zähmerin;, wie wir kämpfen!",,68758,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Drogar, vernichte sie!",,68759,0,0,0,64,0,0,0,0,0,0,0,0,0,0
Fleischfetzer Euch jetzt in Stücke reißen.,,68760,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Grizzler, Stolz von Eisenschmiede, komm und kämpfe!",,68761,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,"Dor die Wand, bitte leiste uns Gesellschaft.",68762,0,0,0,65,0,0,0,0,0,0,0,0,0,0
Stachelrücken wird euch niedermachen!,,68763,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,Niemand kann Zahnbrecher besiegen!,68764,0,0,0,65,0,0,0,0,0,0,0,0,0,0
"Blök, komm und stell dich diesem Feind!",,68765,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Knacko, komm raus und kämpfe!",,68766,0,0,0,64,0,0,0,0,0,0,0,0,0,0
,"Sturmpeitscher, züchtige deine Feinde.",68767,0,0,0,65,0,0,0,0,0,0,0,0,0,0
"Reiß sie in kleine Stücke, Fraktur!",,68768,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Komm herbei, Kali.",,68769,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Lass nichts von ihnen übrig, Amythel. Lösche sie aus!",,68770,0,0,0,64,0,0,0,0,0,0,0,0,0,0
Gegen die Kräfte von Pyth seid ihr ohne Hoffnung.,,68771,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"Gleiter, alter Freund, dein Kampf steht bevor.",,68772,0,0,0,64,0,0,0,0,0,0,0,0,0,0
Fangen wir also an.,,68902,0,0,0,64,0,0,0,0,2,0,0,0,0,0
Viel Spaß auf dem Jahrmarkt. Oder wolltet Ihr noch eine Runde kämpfen...?,,68903,0,0,0,64,0,0,0,0,2,0,0,0,0,0
"Gut gemacht, sehr gut.",,68904,0,0,0,64,0,0,0,0,21,0,0,0,0,0
Noch eine Runde...?,,68905,0,0,0,64,0,0,0,0,6,0,0,0,0,0
Schließlich SIND sie die Besten auf dem Jahrmarkt.,,68906,0,0,0,64,0,0,0,0,4,0,0,0,0,0
Schade! Zu früh.,,68907,0,0,0,64,0,0,0,0,274,0,0,0,0,0
"Jawoll! Ich glaube, für das hier brauchen wir Unterstützung aus der Luft.",,68991,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Verwüster? Nichts, womit ein genialer Gnom nicht fertigwerden würde. Ruft die Kopter!",,68992,0,0,0,68,0,0,0,0,0,0,0,0,0,0
Hmm. Raketen scheinen die Schwachstelle dieser Verwüster zu sein. Ruft die Kopter!,,68993,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Orcs mögen gefährlich sein, aber berittene Orcs sind noch gefährlicher. Lasst die Hunde frei!",,68994,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Wölfe in Gefangenschaft? Wir sollten diese armen Tiere ""retten"".",,68995,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Wisst Ihr, ich wollte schon immer einen Mechanowelpen herstellen. Wir sollten diese Wölfe genauer untersuchen.",,68996,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Ah! Das wäre die Gelegenheit, meinen Tunnel-Tron V5 auszutesten! Haltet Euch fest!",,68997,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Es wird Zeit, Euch in die Festung einzuschleusen. Haltet Euch fest!",,68998,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Das ist der Zeitpunkt, mein neues ""Fliegegrabeflügel""-Teil zu testen! Wartet nur ab!",,68999,0,0,0,68,0,0,0,0,0,0,0,0,0,0
Ups! 'tschuldigung.,,69001,0,0,0,68,0,0,0,0,0,0,0,0,0,0
Hmm. Die Fernmessung scheint nicht zu stimmen.,,69002,0,0,0,68,0,0,0,0,0,0,0,0,0,0
Denkzettel: Fürs nächste Mal ein Periskop bauen.,,69003,0,0,0,68,0,0,0,0,0,0,0,0,0,0
War das etwa eine Mauer? Hat sich ganz so angehört.,,69004,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Wenn ich etwas sehen könnte, wäre das wirklich einfacher.",,69005,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Goblinbomben. Eine große Schwachstelle haben sie, und zwar andere Bomben. Ich bin gleich zurück.",,69021,0,0,0,68,0,0,0,0,0,0,0,0,0,0
Noch mehr Goblinbomben? Habe ich nicht gestern erst einen ganzen Haufen Goblinbomben aus dem Weg geräumt? Wartet kurz hier.,,69022,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Diese Goblins sind wirklich bombenverrückt. Los, zeigen wir ihnen, aus welchem Zeug Gnombomben sind. Ich bin gleich wieder da.",,69023,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"...Ich habe die Angst in Euren Augen gesehen, Jubeka.",,69351,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Was wolltet Ihr mir denn zeigen...?,69352,0,0,1,69,0,0,0,0,0,0,0,0,0,0
"Gul'dan hat diese Welt mit seinem Streben nach Macht zerstört... Ihr habt Angst, dass ich Azeroth dasselbe antun werde.",,69353,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Was...? Nein! Ich... ich habe... keine Ahnung...,69354,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,"Nein! Bleibt, wo Ihr seid...! Ihr... Ihr seid gefährlich. Ich bin weiterhin mit dem Beschwören von Dämonen zufrieden, Ihr aber...",69355,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,"... Ihr spielt damit, selbst einer zu werden!",69356,0,0,1,69,0,0,0,0,0,0,0,0,0,0
...,,69357,0,0,1,68,0,0,0,0,0,0,0,0,0,0
Die Klinge der Dämonologie hat zwei Seiten...,,69358,0,0,1,68,0,0,0,0,0,0,0,0,0,0
... die Bedrohungen von außen...,,69359,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"... und jene, die uns von innen bedrohen.",,69360,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Ich habe Euch aus gutem Grund gewählt, um mich zu begleiten.",,69361,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"... Wenn ich versage, müsst Ihr mich auf immer verbannen.",,69362,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Und was für ein verkommener Grund wäre das...?,69363,0,0,1,69,0,0,0,0,0,0,0,0,0,0
"Ich habe genug von Euren Ausreden, Verdammniswache. Erklärt mir, warum Ihr und Euresgleichen von Opfermagie angezogen werden.",,69364,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Mein Auftrag lautet, für Euch zu kämpfen, nicht die Geheimnisse der Legion zu enthüllen.",,69365,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Versucht nicht, mich zu hintergehen, Dämon!",,69366,0,0,1,68,0,0,0,0,0,0,0,0,0,0
Eure Art ist weitaus älter als Sargeras' Verrat. Was WART Ihr?,,69367,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,"Dieses Wissen ist nutzlos... Was wollt Ihr erreichen, Kanrethad?",69368,0,0,1,69,0,0,0,0,0,0,0,0,0,0
HALTET EUCH DA RAUS! Der Dämon soll antworten. JETZT!,,69369,0,0,1,68,0,0,0,0,0,0,0,0,0,0
Welch merkwürdiges Ersuchen. Noch nicht einmal meine eigene Art kümmert unser Ursprung. Warum Euch?,,69370,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Wenn es Euch nicht kümmert, schadet es doch nichts, wenn Ihr es mir verratet.",,69371,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"... vor unserer Befreiung durch Sargeras waren wir die Hunde des Titanen. Auf ewig versklavt, um den Einsatz arkaner Magien zu überwachen.",,69372,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Opfermagie wurde als die größte Verletzung des Lebens betrachtet, und wir waren darauf abgestimmt, diejenigen, die solch... köstliche Hexerei erforschten, unverzüglich zu bestrafen.",,69373,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Ihr habt Euer kleines Geheimnis, Kanrethad. Jetzt fordere ich Euer Wissen von Euch... was kümmert's Euch?",,69374,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Ich glaube nicht, dass das Teil unserer Abmachung ist. Wir sind fertig miteinander.",,69375,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Jubeka, beendet das Ritual.",,69376,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,"Welch merkwürdige Kreaturen. Warum bleiben sie so lang zurück, nachdem die Legion fort ist?",69379,0,0,1,69,0,0,0,0,0,0,0,0,0,0
... diese Vermutung ist mit einem kleinen Fehler behaftet.,,69380,0,0,1,68,0,0,0,0,0,0,0,0,0,0
Die Beobachter standen in Illidans Dienst... nicht in dem der Legion.,,69381,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Oh.,69382,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,"Nun, auch er ist tot... warum sind sie also noch da?",69383,0,0,1,69,0,0,0,0,0,0,0,0,0,0
Woher soll ich das wissen?,,69384,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,"Tja, ich habe wochenlang versucht zu lernen, wie man eins von diesen Dingern beschwört. Wenn Ihr etwas wisst, das mir entgangen ist, würde ich es begrüßen, wenn Ihr es mit uns ""geringeren"" Sterblichen teilen würdet.",69385,0,0,1,69,0,0,0,0,0,0,0,0,0,0
Wo liegt das Problem? Ihr habt die Bindung der Teufelswichtel und Leerenfürsten mühelos bewältigt.,,69386,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Im Vergleich dazu waren sie belanglos! Diese Dinger sind nie am selben Ort.,69387,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,Irgendwas an ihnen ist... komisch... irgendwas ist fehl am Platz...,69388,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,Oh oh...,69389,0,0,1,69,0,0,0,0,0,0,0,0,0,0
"Champion, könnte ich kurz unter vier Augen mit Euch sprechen?",,69436,0,0,0,68,0,0,34261,0,0,0,0,0,0,0
Ihr seid ein Held der Horde. Legenden ranken sich um Eure Taten in Nordend und während des Kataklysmus. Aus diesem Grund vertraue ich auf Eure Diskretion.,,69437,0,0,0,68,0,0,34262,0,0,0,0,0,0,0
"Ich bin ein Waldläufer, kein Politiker. Aber ob es mir gefällt oder nicht, es liegt große Verantwortung auf meinen Schultern.",,69438,0,0,0,68,0,0,34263,0,0,0,0,0,0,0
"Mein Volk, das so viel Elend und Verrat erfahren musste, legt seine Hoffnungen auf eine sichere Zukunft in mich.",,69439,0,0,0,68,0,0,34264,0,0,0,0,0,0,0
Wir Sin'dorei wurden durch die Scheinheiligkeit und das Misstrauen der Allianz zur Horde getrieben.,,69440,0,0,0,68,0,0,34265,0,0,0,0,0,0,0
Nun blicke ich auf unseren Kriegshäuptling und sehe denselben Rassismus. Er opfert bereitwillig unsere Leben für seine Pläne.,,69441,0,0,0,68,0,0,34266,0,0,0,0,0,0,0
"Wisset dies: Wenn die Interessen der Horde nicht die meines Volkes sind, werde ich womöglich alte Allianzen in Betracht ziehen.",,69442,0,0,0,68,0,0,34267,0,0,0,0,0,0,0
Haltet die Augen offen. Das hier geht uns alle an... vorerst zumindest.,,69443,0,0,0,68,0,0,34268,0,0,0,0,0,0,0
"Mein Vater verlangt nicht von Euch, die Kirin Tor der Allianz anzugliedern...",,69444,0,0,0,70,0,0,34179,0,0,0,0,0,0,0
,"Anduin, ich weiß genau, was er verlangt. Oh – seht, wer da kommt.",69445,0,0,0,71,0,0,0,34310,0,0,0,0,0,0
,Niemand verabscheut Garrosh mehr als ich. Ich kämpfe jeden Tag mit meinem Zorn.,69446,0,0,0,71,0,0,0,34311,0,0,0,0,0,0
,Kommt mit mir – seht euch einen Moment lang um.,69447,0,0,0,71,0,0,0,34312,0,0,0,0,0,0
,"Nach Theramore war mein erster Instinkt, Orgrimmar zu vernichten – alles und jeden in der Stadt auszulöschen.",69448,0,0,0,71,0,0,0,34313,0,0,0,0,0,0
,Ich bin nicht stolz darauf. Seitdem haben Kalecgos und ich uns viel über Macht und ihre gerechte Anwendung unterhalten.,69449,0,0,0,71,0,0,0,34314,0,0,0,0,0,0
... Jaina!,,69450,0,0,0,70,0,0,34180,0,0,0,0,0,0,0
,Die Kirin Tor haben eine verräterische Vergangenheit. Kel'Thuzad hat sein arkanes Wissen für die Nekromantie missbraucht.,69451,0,0,0,71,0,0,0,34315,0,0,0,0,0,0
,"Kael'thas Sonnenwanderer war ebenfalls einer unserer Schüler, und auch er hat uns betrogen.",69452,0,0,0,71,0,0,0,34316,0,0,0,0,0,0
,"Du weißt es genauer als jeder andere, Anduin. Man muss die Horde von ihren Völkern trennen.",69453,0,0,0,71,0,0,0,34318,0,0,0,0,0,0
,"Jeden Tag frage ich mich: ""Wie handle ich richtig?""",69454,0,0,0,71,0,0,0,34317,0,0,0,0,0,0
,Die Sonnenhäscher sind immer noch in der Stadt aktiv. Allianz und Horde arbeiten zusammen.,69455,0,0,0,71,0,0,0,34319,0,0,0,0,0,0
,"Solange wir über dem Krieg stehen, gibt es Hoffnung für die Welt als Ganzes.",69456,0,0,0,71,0,0,0,34320,0,0,0,0,0,0
,Ich sehe unsere Stadt als ein Licht in der Dunkelheit.,69457,0,0,0,71,0,0,0,34321,0,0,0,0,0,0
,"Wenn wir einander hier vertrauen können, gibt es Hoffnung für den Rest der Welt.",69458,0,0,0,71,0,0,0,34322,0,0,0,0,0,0
,Ich sehe unsere Stadt als ein Licht in der Dunkelheit.,69459,0,0,0,71,0,0,0,0,0,0,0,0,0,0
,"Wenn wir einander hier vertrauen können, gibt es Hoffnung für den Rest der Welt.",69460,0,0,0,71,0,0,0,0,0,0,0,0,0,0
,"Ich danke Euch, Anduin.",69461,0,0,0,71,0,0,0,34323,0,0,0,0,0,0
Ich verstehe. Ich werde mit Vater sprechen.,,69462,0,0,0,70,0,0,34181,0,0,0,0,0,0,0
Jahrelang schlummerte sie und mehrte ihre Stärke...,,69504,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Das... ist ja unglaublich... eine unberührte Quelle roher arkaner Energie.,69505,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,"Denkt Euch nur, was wir bereits mit einem Bruchteil dieser Macht beschwören könnten!",69506,0,0,1,69,0,0,0,0,0,0,0,0,0,0
"Beschwören... ha, stellt Euch nur vor, was wir werden könnten, wenn wir mit einer Macht dieser Größenordnung verschmelzen würden...",,69507,0,0,1,68,0,0,0,0,0,0,0,0,0,0
Die Kräfte in diesem Raum sind denen des ursprünglichen Brunnens der Ewigkeit in Azeroth nicht unähnlich.,,69508,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,So also hat Illidan so viele Dämonen seinem Willen beugen können...,69509,0,0,1,69,0,0,0,0,0,0,0,0,0,0
Ja. Die Energie dieses Orts kosten zu dürfen war die Bezahlung für die Dienste der Dämonen.,,69510,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Indem sie sich an der Macht dieses Ortes nährten, wurden sie von ihrer Sucht nach der Magie der Legion befreit.",,69511,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Ich glaube, dies ist der Ursprung der Macht, die er den Blutelfen anzubieten beabsichtigte, um sie von ihrer Abhängigkeit vom Sonnenbrunnen zu befreien... doch aus irgendeinem Grund ließ er sie nicht in seine Nähe...",,69512,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,Was?? Diese Behauptung könnt Ihr nicht beweisen.,69513,0,0,1,69,0,0,0,0,0,0,0,0,0,0
"Ist Euch das nicht aufgefallen? Die Dämonen unter Illidans Befehl waren frei von dieser entropischen, höllisch-grünen Verderbnis, die die Legion durchsetzt.",,69514,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,"...warum redet Ihr so viel, Kanrethad?",69515,0,0,1,69,0,0,0,0,0,0,0,0,0,0
Ich war da... bis zum Ende...,,69516,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,"...oje, Ihr wollt doch wohl nicht noch eins Eurer Gruselmärchen zum Besten geben?",69519,0,0,1,69,0,0,0,0,0,0,0,0,0,0
... haltet den Mund.,,69520,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,...,69521,0,0,1,69,0,0,0,0,0,0,0,0,0,0
Ohne Kiefer wart Ihr mir um einiges lieber.,,69522,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,"Habt Ihr das gehört?! Dieses Gesocks von den Aschenzungen ist im Anmarsch. Dann beeilen wir uns lieber dabei, das Ritual in die Wege zu leiten!",69523,0,0,1,69,0,0,0,0,0,0,0,0,0,0
"Nun gut. Wir werden zurückkehren, sobald der Kristall voll aufgeladen ist.",,69524,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"Deine Einmischung hat mich einen großen Krieger gekostet, junger Prinz. Du wirst dafür bezahlen.",,69558,0,0,0,70,0,0,34205,0,0,0,0,0,0,0
"Genau da liegt Ihr falsch, Garrosh.",,69559,0,0,0,70,0,0,34174,0,0,0,0,0,0,0
"Stirb, Balg!",,69560,0,0,0,70,0,0,34206,0,0,0,0,0,0,0
"Die Mogu stellten die Götterglocke her, um Chaos zu stiften, aber die Pandaren erschufen einen Schlaghammer, der die Echos dieses Chaos in perfekte Harmonie verwandelte. Dieser Hammer war jahrtausendelang verborgen – bis jetzt.",,69561,0,0,0,70,0,0,34175,0,0,0,0,0,0,0
"Ich werde das nicht zulassen, Garrosh.",,69562,0,0,0,70,0,0,34176,0,0,0,0,0,0,0
Jaina! Was ist in Dalaran los? Gab es einen Angriff?,,69619,0,0,0,70,0,0,34718,0,0,0,0,0,0,0
,Die Kirin Tor wurden von innen heraus verraten. Ich habe mich darum gekümmert.,69620,0,0,0,71,0,0,0,34324,0,0,0,0,0,0
Und wie?,,69621,0,0,0,70,0,0,34719,0,0,0,0,0,0,0
,"Ich habe die Horde aus Dalaran verbannt. Ihr habt, was Ihr wolltet, Eure Majestät: Die Kirin Tor gehören der Allianz.",69622,0,0,0,71,0,0,0,34325,0,0,0,0,0,0
,"Ich weiß, was ich gesagt habe. Mein Vertrauen war unangebracht.",69623,0,0,0,71,0,0,0,34326,0,0,0,0,0,0
Aber sagtet Ihr nicht...,,69624,0,0,0,70,0,0,34720,0,0,0,0,0,0,0
Was ist mit den Sin'dorei – den Sonnenhäschern?,,69625,0,0,0,70,0,0,34721,0,0,0,0,0,0,0
,"All die, die sich ergeben haben, werden in die Violette Festung gebracht. Für alle anderen kann ich keine Garantien geben.",69626,0,0,0,71,0,0,0,34327,0,0,0,0,0,0
"Jaina, Ihr müsst mit mir sprechen, bevor Ihr so etwas...",,69627,0,0,0,70,0,0,34722,0,0,0,0,0,0,0
,"Wie ich die Kirin Tor führe, ist meine Sache.",69628,0,0,0,71,0,0,0,34328,0,0,0,0,0,0
"Ich war dabei, Verhandlungen mit den Sin'dorei aufzunehmen, sie womöglich in die Allianz zu holen! Indem Ihr sie angegriffen habt, zwingt Ihr sie praktisch dazu, sich...",,69629,0,0,0,70,0,0,34723,0,0,0,0,0,0,0
,Sie haben ihren eigenen Weg gewählt.,69630,0,0,0,71,0,0,0,34329,0,0,0,0,0,0
Ihr habt sie zurück zur Horde getrieben.,,69631,0,0,0,70,0,0,34724,0,0,0,0,0,0,0
,"Ihr täuscht Euch. Einmal Horde, immer Horde. Ich verstehe das jetzt. Ich mobilisiere die Kirin Tor.",69632,0,0,0,71,0,0,0,34330,0,0,0,0,0,0
"Jaina, wir müssen in dieser Sache zusammenarbeiten. Die Allianz muss eine Einheit sein.",,69633,0,0,0,70,0,0,34725,0,0,0,0,0,0,0
,"Werdet mir nicht schwach, Varian.",69634,0,0,0,71,0,0,0,34331,0,0,0,0,0,0
Die Spielregeln haben sich geändert.,,69635,0,0,0,68,0,4,34726,0,0,0,0,0,0,0
Garrosh hat meinen Sohn angegriffen...? Wo ist er?,,69637,0,0,0,68,0,0,34644,0,0,0,0,0,0,0
,Anduin!,69638,0,0,0,69,0,0,0,34295,0,0,0,0,0,0
"Anduin, was hast du getan? Ich hätte dich zurück nach Sturmwind schicken sollen!",,69639,0,0,0,68,0,0,34645,0,0,0,0,0,0,0
"Er lebt, aber sein Körper ist zerschmettert.",,69640,0,0,0,68,0,0,34296,0,0,0,0,0,0,0
Benachrichtigt Velen. Bringt ihn sofort hierher!,,69641,0,0,0,68,0,0,34646,0,0,0,0,0,0,0
Aethas! Ihr lebt.,,69642,0,0,0,70,0,0,34253,0,0,0,0,0,0,0
Dank dieses Champions haben es ein paar von uns geschafft. Viele andere wurden in die Violette Festung gebracht.,,69643,0,0,0,70,0,0,34168,0,0,0,0,0,0,0
"Anar'alash denal! Kann mir jemand verraten, was in Dalaran vor sich geht?",,69644,0,0,0,70,0,0,34254,0,0,0,0,0,0,0
Prachtmeer! Sie hat die Sonnenhäscher aus der Stadt verbannt. Sie tilgt die Horde aus den Reihen der Kirin Tor!,,69645,0,0,0,70,0,0,34169,0,0,0,0,0,0,0
Sie ist zu weit gegangen. Die Allianz kann ihre Kriegsmagier jetzt bestimmt uneingeschränkt durch die Stadt schleusen. Diese... Hexe!,,69646,0,0,0,70,0,0,34255,0,0,0,0,0,0,0
"Wann lernen sie endlich? Wann werden sie einsehen, dass die Horde nur WEGEN der Allianz existiert? Wegen ihrer Vorurteile und Selbstherrlichkeit? Sie zwingen uns geradezu in Höllschreis Horde.",,69647,0,0,0,70,0,0,34256,0,0,0,0,0,0,0
Mein Herr...,,69648,0,0,0,70,0,0,34170,0,0,0,0,0,0,0
"Hal'duron, lasst die Waldläufer antreten. Rommath, versammelt die Blutmagier und fügt die Truppen der Sonnenhäscher den Euren hinzu.",,69649,0,0,0,70,0,0,34257,0,0,0,0,0,0,0
Wir Sin'dorei werden unsere Zukunft selbst in die Hand nehmen.,,69650,0,0,0,70,0,0,34258,0,0,0,0,0,0,0
Und schafft mir diese verdammte Glocke aus den Augen! Höllschrei hat sie mit dem Blut meines Volkes erkauft. Soll sie ihm Unglück bringen.,,69651,0,0,0,70,0,0,34259,0,0,0,0,0,0,0
Mein Herr... IHR wärt ein würdiger Kriegshäuptling.,,69652,0,0,0,70,0,0,34171,0,0,0,0,0,0,0
Mein Herr... IHR wärt ein würdiger Kriegshäuptling.,,69653,0,0,0,70,0,0,34278,0,0,0,0,0,0,0
Wer weiß. Bringt mir meine Klingen. Jetzt bin ich am Zug.,,69654,0,0,0,70,0,0,34260,0,0,0,0,0,0,0
