ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Sonnenwendfest: Schließt 10 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Sonnenwendfests ab.,190,145066,100,622,0
Sonnenwendfest: Ehrt die Flammen in Pandaria,Ehrt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Flammen in Pandaria.,191,145072,50,0,0
Sonnenwendfest: Entweiht das Freudenfeuer in Pandaria,Entweiht in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Freudenfeuer im Tal der Ewigen Blüten in Pandaria.,192,145087,50,0,0
Sonnenwendfest: Ehrt die Flammen auf den Dracheninseln,Ehrt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Flammen auf den Dracheninseln.,193,145090,50,0,0
Sonnenwendfest: Feiert das Feuer am Obsidianthron,"Benutzt in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Emote /tanzen mit dem Spielzeug ""Kohlenpfanne der tanzenden Flammen"" am Obsidianthron an der Küste des Erwachens.",194,145097,100,0,0
Sonnenwendfest: Besiegt Ahune,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Frostfürst Ahune.,195,145187,100,0,0
Schließt Quests in Pandaria ab,"Schließt Quests in Pandaria ab, für die Ihr Erfahrung erhaltet.",196,145189,150,0,-40
Siegt auf 5 Schlachtfeldern,,198,145211,200,0,0
Test - Zeitwanderungsdungeon,,199,145215,500,0,0
Fangt Fische in Pandaria,,200,145221,100,0,-40
Zeitwanderung: Bezwingt die Tierzähmer aus Pandaria,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 3 der folgenden Meisterzähmer von Pandaria:,201,145232,100,0,0
Tanz der tausend Boote: Baut ein kleines Boot,"Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Quests beim Tanz der tausend Boote ab, um Teile zu erhalten und zu einem kleinen Boot zu kombinieren.",202,145239,100,0,0
Tanz der tausend Boote: Die Dracheninseln umsegeln,"Nutzt in der Zeit vom {EventStartDate} bis zum {EventEndDate} ein kleines Boot, um die Dracheninseln zu umsegeln.",203,145241,150,0,0
"Dunkelmond-Jahrmarkt: Schließt ""Herausforderung des Feuervogels"" ab","Schließt in der Zeit vom 01.06. bis zum 07.06. die Quest ""Herausforderung des Feuervogels"" auf dem Dunkelmond-Jahrmarkt ab.",205,145281,50,0,0
"Dunkelmond-Jahrmarkt: Verwendet das Spielzeug ""Brennender Reifen"" auf der Insel des Dunkelmond-Jahrmarkts","Verwendet in der Zeit vom 04.05. bis zum 10.05. das Spielzeug ""Brennender Reifen"" auf der Insel des Dunkelmond-Jahrmarkts.",206,145285,50,0,0
Besiegt Kokia Feuerhuf auf dem Schwierigkeitsgrad 'Mythisch' nach dem Erhitzen der Lebensbecken,"Besiegt Kokia Feuerhuf in den Rubinlebensbecken auf dem Schwierigkeitsgrad 'Mythisch', nachdem Ihr vier Lebensbecken mit 'Geschmolzener Brocken' erhitzt habt.",207,145290,100,0,0
Schließt Drachenreitenstrecken der Zaralekhöhle ab,Sprecht mit einem Bronzezeithüter in der Zaralekhöhle auf den Dracheninseln.,209,145403,100,0,0
Tötet Spielercharakter in der Zaralekhöhle,,210,145405,100,0,0
Schließt Haustierkampfweltquests in der Zaralekhöhle ab,Schließt die Haustierkampfweltquests in der Zaralekhöhle mit einer vollständigen Gruppe Haustiere auf Stufe 25 ab.,211,145407,150,0,0
Schließt Kletterweltquests in der Zaralekhöhle ab,,212,145414,100,0,0
Zeitwanderung: Schließt einen Zeitwanderungsdungeon von Warlords of Draenor ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Warlords of Draenor ab.,213,145430,25,0,0
Zeitwanderung: Schließt 1 Zeitwanderungsdungeon von Legion ab,Schließt zwischen dem {EventStartDate} und {EventEndDate} Zeitwanderungsdungeons von Legion ab.,214,145441,25,0,0
Zeitwanderung: Schließt 5 Zeitwanderungsdungeons von Legion ab,Schließt zwischen dem {EventStartDate} und {EventEndDate} Zeitwanderungsdungeons von Legion ab.,215,145457,100,214,0
Schließt eine Haustierkampfherausforderungs-Quest ab,"Besucht den Haustierladen in Dalaran, Tizzy Kolbenschock in Boralus oder mit Radek Luntenschloss in Dazar'alor, um eine Herausforderung zu starten.",216,145477,100,0,0
Feuerwerksspektakel: /Tanzen mit den Feiernden,"Verwendet am {EventStartDate} das Emote /tanzen bei Feiernden in Sturmwind, Orgrimmar und Beutebucht.",217,145546,100,0,-4
"Benutzt das Spielzeug ""Medaillon des flammenden Verteidigers"" und tötet Kreaturen","Tötet auf den Dracheninseln Kreaturen, die Erfahrung gewähren, während Ihr unter dem Einfluss des Spielzeugs ""Medaillon des flammenden Verteidigers"" steht.",218,145550,100,0,0
Tötet Kreaturen in der Schuppenknackerfeste oder der Obsidianzitadelle,Besiegt Kreaturen in der Schuppenknackerfeste oder der Obsidianzitadelle an der Küste des Erwachens.,219,145554,100,0,0
Lichte Leuchten: Kauft Quallengelee,Kauft am {EventStartDate} Quallengelee von Max Megaspreng in Vashj'ir.,220,145559,120,0,-13
Lichte Leuchten: Kauft einen Unterseeantriebsmotor,Kauft am {EventStartDate} einen Unterseeantriebsmotor von Max Megaspreng in Vashj'ir.,221,145563,130,0,-13
Lichte Leuchten: Kauft einen beschädigten Taucherhelm,Kauft am {EventStartDate} einen beschädigten Taucherhelm von Max Megaspreng in Vashj'ir.,222,145565,150,0,-13
"/kalt bei einem Spielercharakter, der durch das Spielzeug ""Streichholzschächtelchen"" brennt","Verwendet das Emote /kalt bei einem Spielercharakter mit dem Effekt des Spielzeugs ""Streichholzschächtelchen"".",223,145567,50,0,0
Tanzparty im Auktionshaus: Habt eine /anderemeinung als die wütende Händlerin,Verwendet am {EventStartDate} das Emote /anderemeinung bei einer wütenden Händlerin vor einem Auktionshaus in Sturmwind oder Orgrimmar.,224,145569,100,0,-22
"Benutzt das Spielzeug ""Streichholzschächtelchen""","Benutzt das Streichholzschächtelchen-Spielzeug in Valdrakken, Iskaara, dem Drachenschuppenbasislager und Maruukai.",225,145571,100,0,0
Tanzparty im Auktionshaus: Erhaltet Fröhliche Füße,"Erhaltet am {EventStartDate} 'Fröhliche Füße', indem Ihr im Auktionshaus von Sturmwind oder Orgrimmar auf die Bühne gebeten werdet.",226,145586,100,0,-22
Sonnenwendfest: Stehlt eine Flamme,"Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Quest ""Raubt die Flamme von Orgrimmar"" oder ""Raubt die Flamme von Sturmwind"" ab.",227,145588,150,0,-2
/Jubeln am Handelsposten,Jubelt (/jubeln) den Händlern am Handelsposten und ihren Waren zu.,228,145597,20,0,0
/Jubeln für die Super-Panzerkhanbande,"Verwendet das Spielzeug ""Super-Panzerkhanbande"" und verwendet das Emote /jubeln bei der Super-Panzerkhanbande.",230,145600,20,0,0
/Jubeln für die Drachenaspekte,Jubelt (/jubeln) den Drachenaspekten in Valdrakken zu.,231,145602,20,0,0
"Verwendet das Spielzeug ""Isolierte Tanzschuheinlagen""","Benutzt das ""Isolierte Tanzschuheinlagen""-Spielzeug in Valdrakken und Loamm.",232,145606,50,0,-30
Ein /Hurra für isolierte Tanzschuheinlagen,"Ruft einem Spielercharakter der gegnerischen Fraktion /Hurra zu, der unter dem Effekt 'Heiße Sohlen' des Spielzeugs ""Isolierte Tanzschuheinlagen"" steht.",233,145613,100,0,-30
"Schließt tägliche Quests von ""Angriff von Fyrakk"" in Durchdringungslagern ab","Schließt tägliche Quests von ""Angriff von Fyrakk"" in Durchdringungslagern auf den Dracheninseln ab.",234,145702,100,0,0
/Jubeln für Glimmeroggrennschnecken,Jubelt (/jubeln) den Rennschnecken in Glimmerogg zu.,235,145736,50,0,0
"Benutzt das Spielzeug ""Fetzige Tuskarrparty""","Benutzt das ""Fetzige Tuskarrparty""-Spielzeug in Valdrakken und Loamm.",236,145723,50,0,0
"Benutzt das ""Schwingende Sande""-Spielzeug","Benutzt das Spielzeug ""Schwingende Sande"" in Valdrakken, im Morqutdorf und in Loamm.",237,145741,50,0,-40
/Tanzen für schwingende Sande,"Verwendet /tanzen für einen Spielercharakter der gegnerischen Fraktion, der unter dem Effekt 'Schwingende Sande' des Spielzeugs ""Schwingende Sande"" steht.",238,145745,100,0,-40
Startet Feuerflieger in Hauptstädten.,Benutzt Feuerflieger des Ingenieursfeuerwerks in Valdrakken und Sturmwind oder Orgrimmar.,239,145765,50,0,-50
Plündert Schatzkisten in Niffenhöhlen.,"Plündert Schatztruhen, während Ihr an der Seite eines Niffenbegleiters die Höhlen die Zaralekhöhle erkundet.",240,145770,200,0,0
Startet Feuerflieger in Dungeons von Dragonflight,Benutzt Feuerflieger des Ingenieursfeuerwerks in Dungeons von Dragonflight.,241,145788,50,0,-50
Startet Feuerflieger in Schlachtzügen von Dragonflight,Benutzt Feuerflieger des Ingenieursfeuerwerks in Schlachtzügen von Dragonflight.,242,145790,50,0,-50
Benutzt das Dunkelmond-Tanzparty-Spielzeug,Benutzt das Dunkelmond-Tanzparty-Spielzeug in Loamm.,243,145792,50,0,0
Benutzt das Drachenteeservice-Spielzeug,"Benutzt das Spielzeug ""Drachenteeservice"" in Valdrakken, Iskaara, dem Morqutdorf und am Obsidianthron.",244,145794,50,0,0
Benutzt das D.I.S.C.O.-Spielzeug.,"Hört Musik, indem Ihr das D.I.S.C.O.-Spielzeug in Valdrakken und Sturmwind oder Orgrimmar benutzt.",245,145801,50,0,0
Dunkelmond-Jahrmarkt: /Jubeln für die Musikanten,Verwendet in der Zeit vom 01.06. bis zum 07.06. das Emote /jubeln bei den Musikanten auf der Insel des Dunkelmond-Jahrmarkts.,246,145810,75,0,0
Erlangt Elementarüberfluss,"Erlangt Elementarüberfluss, der von Kreaturen geplündert werden kann, die von den Primalistenstürmen beeinflusst sind.",247,145813,100,0,0
"Plündert Durchdringungstiegel von ""Angriff von Fyrakk"" in Durchdringungslagern","Plündert Durchdringungstiegel von ""Angriff von Fyrakk"" in Durchdringungslagern auf den Dracheninseln.",248,145855,100,0,0
Entdeckt die uralten Steine in der Zaralekhöhle,,249,145857,100,0,0
"Sammelt Titanenteile von ""Forscher unter Feuer""","Sammelt während ""Abriegelungsschlamassel"" Titanenteile von ""Forscher unter Feuer"".",250,145862,100,0,0
An Myrrit /schnüffeln,"Verwendet /schnüffeln bei an Myrrit, während Ihr auf einer Höhlenerkundung in der Zaralekhöhle nach Schätzen sucht.",251,145976,50,0,0
Vertreibt aufgeregte Bewunderer beim Schneckenrennen,"Vertreibt aufgeregte Bewunderer, die sich in das Schneckenrennen in Glimmerogg einmischen.",252,145980,50,0,0
"Tötet Kreaturen von ""Forscher unter Feuer""","Tötet Kreaturen von ""Forscher unter Feuer"" in den Ruinen von Drekazera in der Zaralekhöhle.",253,145988,150,0,0
Ein gieriger Abgesandter: Tötet 2 Schatzgoblins,"Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} Schatzgoblins in Sturmwind, Orgrimmar, Dornogal und Lorenhall.",254,146252,60,0,0
Erlangt Ruf bei den Niffen von Loamm,,255,146080,100,0,0
Sonnenwendfest: Verwendet /verbeugen bei einem Flämmling,Verwendet in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Emote /verbeugen bei einem Sommerflämmling oder Festflämmling.,256,146088,50,0,0
Gewinnt einen PvP-Haustierkampf,,258,146502,50,0,0
Gewinnt 5 PvP-Haustierkämpfe,,259,146504,100,258,0
Fangt ein ungewöhnlich seltenes Kampfhaustier,Fangt ein ungewöhnlich seltenes Kampfhaustier in der Zaralekhöhle.,260,146506,100,0,0
Gewinnt Duelle auf den Dracheninseln,"Gewinnt ein Duell gegen einen anderen Spielercharakter in Valdrakken, Maruukai und Loamm.",261,146508,100,0,0
"Helft Tricksi, das Schneckenrennen zu gewinnen",Angehörige der Horde helfen Tricksi der Schnecke bei den Glimmeroggrennen in der Zaralekhöhle.,262,146515,100,0,0
"Helft Schüchti, das Schneckenrennen zu gewinnen",Angehörige der Allianz helfen Schüchti der Schnecke bei den Glimmeroggrennen in der Zaralekhöhle.,263,146539,100,0,0
"Helft Brulee, das Schneckenrennen zu gewinnen",Helft Brulee der Schnecke bei den Glimmeroggrennen in der Zaralekhöhle.,264,146541,100,0,0
Schließt eine Drachenreitenstrecke auf den Dracheninseln ab,Sprecht an einer aktiven Rennstrecke auf den Dracheninseln mit einem Bronzezeithüter.,265,146543,100,0,0
Der große Stylecheck: Verdient 20 Marken des großen Stylechecks,"Verdient vom {EventStartDate} bis zum {EventEndDate} Marken des großen Stylechecks, indem Ihr am großen Stylecheck teilnehmt.",266,146545,25,0,0
Der große Stylecheck: Verdient 300 Marken des großen Stylechecks,"Verdient vom {EventStartDate} bis zum {EventEndDate} Marken des großen Stylechecks, indem Ihr am großen Stylecheck teilnehmt.",267,146547,200,61,0
"Der große Stylecheck: Schließt 2 Quests von ""Macht es!"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Quests von ""Macht es!"" auf den Dracheninseln oder in Khaz Algar ab.",268,146549,25,0,0
"Der große Stylecheck: Schließt 10 Quests von ""Macht es!"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Quests von ""Macht es!"" auf den Dracheninseln oder in Khaz Algar ab.",269,146551,100,268,0
Der große Stylecheck: Belegt den ersten Platz,Belegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} bei einem Wettbewerb des großen Stylechecks den ersten Platz.,270,146553,100,0,0
Der große Stylecheck: /Ehrfurcht vor Siegerkleidung,Verwendet in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Emote /Ehrfurcht am Handelsposten in Sturmwind oder Orgrimmar beim Anblick von Siegerkleidung. ,271,146559,25,0,0
"T-Shirt-Tag: Erbeutet 1 kostenloses ""T-Shirt""","Erbeutet am {EventStartDate} in Sturmwind oder Orgrimmar kostenlose ""T-Shirts"".",272,146561,50,0,0
"T-Shirt-Tag: Erbeutet 7 kostenlose ""T-Shirts""","Erbeutet am {EventStartDate} in Sturmwind oder Orgrimmar kostenlose ""T-Shirts"".",273,146563,70,272,0
"T-Shirt-Tag: Verwendet das Emote /angeben vor einem Spielercharakter der gegnerischen Fraktion, während Ihr ein kostenloses ""T-Shirt"" tragt","Verwendet am {EventStartDate} das Emote /angeben vor einem Spielercharakter der gegnerischen Fraktion, während ihr ein kostenloses ""T-Shirt"" tragt.",274,146565,80,0,0
Dunkelmond-Jahrmarkt: Erbeutet ein Grubenkämpferschmuckstück,Erbeutet in der Zeit vom 07.09. bis zum 13.09. in der Dunkelmond-Todesgrube auf der Insel des Dunkelmond-Jahrmarkts ein Grubenkämpferschmuckstück.,275,146567,200,0,-60
Dunkelmond-Jahrmarkt: Nehmt am Konzert von Seuchensau teil,Nehmt in der Zeit vom 06.07. bis zum 12.07. am Konzert von Seuchensau auf der Insel des Dunkelmond-Jahrmarkts teil.,276,146767,150,0,0
Dunkelmond-Jahrmarkt: Schließt 1 Dunkelmond-Rennen ab,Schließt zwischen dem 05.10. und 11.10. Rennen auf der Dunkelmond-Promenade auf der Insel des Dunkelmond-Jahrmarkts ab.,277,146769,50,0,0
Dunkelmond-Jahrmarkt: Schließt 4 Dunkelmond-Rennen ab,Schließt zwischen dem 05.10. und 11.10. Rennen auf der Dunkelmond-Promenade auf der Insel des Dunkelmond-Jahrmarkts ab.,278,146774,100,277,0
Zeitwanderung: Schließt 1 Zeitwanderungsdungeon von Burning Crusade ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Burning Crusade ab.,279,146779,25,0,0
Zeitwanderung: Schließt 5 Zeitwanderungsdungeons von Burning Crusade ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Burning Crusade ab.,280,146787,100,279,0
Zeitwanderung: Besiegt Haustierzähmer der Scherbenwelt,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 3 der folgenden Meisterzähmer der Scherbenwelt:,281,146797,100,0,0
Zeitwanderung: Angelt in der Scherbenwelt,Angelt in der Zeit zwischen dem {EventStartDate} und dem {EventEndDate} Gegenstände in der Scherbenwelt.,282,146803,100,0,0
"Schließt den Geschichtsstrang der Krippe ""Kleinschuppe"" ab","Sprecht mit Jyhanna in der Krippe ""Kleinschuppe"" in Valdrakken.",283,146806,250,0,0
Hexenmeister: Schließt 'Etwas weniger teuflisch' ab,Schließt als Hexenmeister die folgenden Quests ab:,284,146821,150,0,0
Erreicht bei den Sehern oder den Aldor den Status ehrfürchtig,Erreicht in Shattrath bei den Sehern oder den Aldor den Status ehrfürchtig.,285,146834,100,0,0
"Schließt 1 tägliche Quest in der Krippe ""Kleinschuppe"" ab","Schließt tägliche Quests in der Krippe ""Kleinschuppe"" in Valdrakken ab.",286,146921,100,0,0
"Schließt 5 tägliche Quests in der Krippe ""Kleinschuppe"" ab","Schließt tägliche Quests in der Krippe ""Kleinschuppe"" in Valdrakken ab.",287,146937,100,286,0
Beschafft Flugsteine,,288,147005,100,0,0
Erstellt ein Schattenflammenwappen,Sammelt Schattenflammenwappen-Fragmente ein und erstellt ein beliebiges Schattenflammenwappen.,289,147009,150,0,0
Handelspostentest,Handelspostentest,290,147073,1000,0,0
Kalimdorpokal: Schließt 5 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in Kalimdor.,291,147096,100,0,0
Kalimdorpokal: Schließt 10 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in Kalimdor.,292,147098,150,291,0
Kalimdorpokal: Schließt 20 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in Kalimdor.,293,147100,200,292,0
"Kalimdorpokal: Sammelt die Vorlage ""Helm des Drachenreiters""",Kauft in der Zeit vom {EventStartDate} bis zum {EventEndDate} den Helm des Drachenreiters von Maztha in Valdrakken.,294,147102,50,0,0
"Kalimdorpokal: Salutiert (/salutieren) vor Lord Andestrasz, während Ihr die Drachenreiterausrüstung tragt","Salutiert (/salutieren) in der Zeit vom {EventStartDate} bis zum {EventEndDate} vor Lord Andestrasz in Valdrakken, während Ihr Drachenreiterausrüstung tragt.",295,147104,20,0,0
Kalimdorpokal: Lasst Euch eine Wegbeschreibung von einem Bronzezeithüterassistenten geben,"Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüterassistenten in Kalimdor, um nach dem Weg zu einer Strecke zu fragen.",296,147106,20,0,0
"Rufer: Schließt ""Stärkung eines Drachen"" ab",Schließt als Verstärkungsrufer die folgenden Quests ab:,297,147108,100,0,0
Schließt 2 tägliche Quests an der Grenze des Äons ab.,Schließt tägliche Quests an der Grenze des Äons in Thaldraszus ab.,298,147197,100,0,0
Schließt 5 tägliche Quests an der Grenze des Äons ab.,Schließt tägliche Quests an der Grenze des Äons in Thaldraszus ab.,299,147204,100,298,0
Schließt einen Zeitriss ab,Schließt einen Zeitriss im Tyrholdreservoir in Thaldraszus auf den Dracheninseln ab.,300,147575,50,0,0
Schließt 5 Zeitrisse ab,Schließt einen Zeitriss im Tyrholdreservoir in Thaldraszus auf den Dracheninseln ab.,301,147577,150,300,0
Bezwingt Azmerloth,Besiegt Azmerloth während eines Zeitrisses im Tyrholdreservoir in Thaldraszus auf den Dracheninseln.,302,147579,100,0,0
Blickt /verdattert vor Soridormi,Verwendet das Emote /verdattert vor Soridormi im Tyrholdreservoir in Thaldraszus auf den Dracheninseln.,303,147581,50,0,0
Erlangt den Kasten der kollabierten Realität,Erlangt den Kasten der kollabierten Realität von Zeitrissen im Tyrholdreservoir in Thaldraszus auf den Dracheninseln.,304,147583,50,0,0
Braufest: Verdient 100 Braufestmarken,"Verdient zwischen {EventStartDate} und {EventEndDate} Braufestmarken, indem ihr am Braufest teilnehmt.",305,147728,100,0,0
Braufest: Verdient 300 Braufestmarken,"Verdient zwischen {EventStartDate} und {EventEndDate} Braufestmarken, indem ihr am Braufest teilnehmt.",306,147730,100,305,0
Braufest: Verdient 600 Braufestmarken,"Verdient zwischen {EventStartDate} und {EventEndDate} Braufestmarken, indem ihr am Braufest teilnehmt.",307,147732,200,306,0
Bezwingt Arthas,Besiegt Arthas während eines Zeitrisses im Tyrholdreservoir in Thaldraszus auf den Dracheninseln.,308,147734,100,0,0
Bezwingt Illidan,Besiegt Illidan während eines Zeitrisses im Tyrholdreservoir in Thaldraszus auf den Dracheninseln.,309,147736,100,0,0
Zeitwanderung: Schließt 1 Zeitwanderungsdungeon ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Wrath of the Lich King ab.,310,147759,25,0,0
Zeitwanderung: Schließt 5 Zeitwanderungsdungeons ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Wrath of the Lich King ab.,311,147770,100,310,0
Zeitwanderung: Schließt 1 Zeitwanderungsdungeon aus Cataclysm ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Cataclysm ab.,312,147780,25,0,0
Zeitwanderung: Schließt 5 Zeitwanderungsdungeons des Kataklysmus ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Cataclysm ab.,313,147788,100,312,0
Braufest: Tötet Coren Düsterbräu,Tötet zwischen dem {EventStartDate} und dem {EventEndDate} Coren Düsterbräu,314,147798,150,0,0
Piratentag: Werdet einen Tag lang Pirat,Sprecht zwischen dem {EventStartDate} und {EventEndDate} in Beutebucht mit Schreckenskapitänin DeMeza und schließt Euch ihrer Besatzung an.,315,147800,80,0,0
Piratentag: Ihr werdet ein größeres Boot brauchen,"Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} in Beutebucht mit Schreckenskapitänin DeMeza und schließt die Quest ""Ihr werdet ein größeres Boot brauchen"" ab.",316,147802,80,0,-40
Piratentag: Bezwingt Harlan den Schmierigen mit Peterchen,"Sprecht zwischen dem {EventStartDate} und {EventEndDate} in Beutebucht mit Schreckenskapitänin DeMeza, um Peterchen zu erhalten und bezwingt Harlan den Schmierigen mit Peterchen auf eurer Schulter.",317,147804,80,0,0
Erntedankfest; Die Ehrung eines Helden,"Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} entweder vor Orgrimmar mit Javnir Nashak oder vor Eisenschmiede mit Wagner Hammerschlag und schließt die Quest ""Die Ehrung eines Helden"" ab.",318,147806,200,0,0
Erntedankfest: /verbeugen bei einem Verehrten Vorfahr oder Geehrten Helden,Verwendet zwischen dem {EventStartDate} und dem {EventEndDate} das Emote /verbeugen bei einem verehrten Vorfahren vor Orgrimmar oder einem geehrten Helden vor Eisenschmiede.,319,147809,100,0,0
Geheimnisse von Azeroth: 1 Geheimnis gelüftet,Schließt zwischen dem {EventStartDate} und {EventEndDate} eine „Geheimnisse von Azeroth“-Quest ab oder lüftet ein dazugehöriges Geheimnis.,320,147811,50,0,0
Verlassene: Schließt den Geschichtsstrang der Traditionsrüstung ab,Schließt als Verlassener die folgenden Quests für Traditionsrüstung ab:,321,147832,100,0,0
Zeitwanderung: Besiegt Haustierzähmer von Nordend,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 3 der folgenden Meisterzähmer von Nordend:,322,147839,100,0,0
Zeitwanderung: Besiegt Haustierzähmer des Kataklysmus,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 3 der folgenden Meisterzähmer aus Kalimdor und den Östlichen Königreichen:,323,147845,100,0,0
Geheimnisse von Azeroth: 3 Geheimnisse gelüftet,Schließt zwischen dem {EventStartDate} und {EventEndDate} „Geheimnisse von Azeroth“-Quests ab oder lüftet dazugehörige Geheimnisse.,324,147853,100,320,0
Geheimnisse von Azeroth: 7 Geheimnisse gelüftet,"Schließt zwischen dem {EventStartDate} und {EventEndDate} ""Geheimnisse von Azeroth""-Quests ab oder lüftet dazugehörige Geheimnisse.",325,147856,150,324,0
Schließt eine Herausforderungsstrecke des Drachenreitens auf den Dracheninseln ab,Sprecht mit einem Bronzezeithüter auf den Dracheninseln.,326,147859,25,0,0
Schließt 5 Herausforderungsstrecken des Drachenreitens auf den Dracheninseln ab,Sprecht mit einem Bronzezeithüter auf den Dracheninseln.,327,147861,50,326,0
Schließt 10 Herausforderungsrennen des Drachenreitens auf den Dracheninseln ab,Sprecht mit einem Bronzezeithüter auf den Dracheninseln.,328,147863,50,327,0
Schließt 20 Herausforderungsstrecken des Drachenreitens auf den Dracheninseln ab,Sprecht mit einem Bronzezeithüter auf den Dracheninseln.,329,147865,100,328,0
Schließt 3 Wachträume ab,Schließt Wachtraumereignisse in Traumsprungzonen auf den Dracheninseln ab.,330,147867,50,0,0
Schließt 15 Wachträume ab,Schließt Wachtraumereignisse in Traumsprungzonen auf den Dracheninseln ab.,331,147869,100,330,0
"Besiegt 3 seltene Elitegegner, die vom Traumsprung ermächtigt sind",Besiegt seltene Elitegegner in der aktuellen Traumsprungzone auf den Dracheninseln.,332,147871,50,0,0
"Besiegt 15 seltene Elitegegner, die vom Traumsprung ermächtigt sind",Besiegt seltene Elitegegner in der aktuellen Traumsprungzone auf den Dracheninseln.,333,147873,100,332,0
Sammelt 100 Traumsprungvereinigung,Sammelt Traumsprungvereinigung von Aktivitäten in Traumsprungzonen auf den Dracheninseln.,334,147875,100,0,0
Beginnt den Geschichtsstrang der Versöhnung,"Sprecht mit Schuppenkommandantin Glutthal in Valdrakken, um die Quest ""Ein einzelner Flügel"" zu beginnen.",335,147877,100,0,0
Zeitwanderung: Schließt einen Zeitwanderungsdungeon von Mists of Pandaria ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Mists of Pandaria ab.,336,147879,25,0,0
Zeitwanderung: Schließt 5 Zeitwanderungsdungeons von Mists of Pandaria ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Zeitwanderungsdungeons von Mists of Pandaria ab.,337,145198,100,336,0
Sammelt 250 Traumsprungvereinigung,Sammelt Traumsprungvereinigung von Aktivitäten in Traumsprungzonen auf den Dracheninseln.,339,149014,150,334,0
"Besiegt seltene Elitegegner, die vom Traumsprung ermächtigt sind",Besiegt seltene Elitegegner in der aktuellen Traumsprungzone auf den Dracheninseln.,340,147886,100,0,0
"Dunkelmond-Jahrmarkt: Schließt ""Hau-den-Gnoll"" ab","Schließt zwischen dem 04.05. und dem 10.05. die Quest ""Hau-den-Gnoll"" auf der Insel des Dunkelmond-Jahrmarkts ab.",341,147895,50,0,0
Dunkelmond-Jahrmarkt: Genießt die Fahrt,Fahrt zwischen dem 02.06. und 08.06. mit dem Karussell oder der Achterbahn auf der Insel des Dunkelmond-Jahrmarkts.,342,147897,50,0,0
Benutzt das Emote /tanzen mit einem Gast im Drachenhort,Benutzt das Emote /tanzen mit einem Teilnehmer der Tanzparty im Drachenhort in Valdrakken.,343,147900,50,0,0
Schlachtzugsbrowser: Schließt einen Schlachtzug mit Eurem festlichen rosa Hut ab,"Schließt ein Schlachtzugsbrowserszenario ab, während Ihr den festlichen rosa Hut tragt.",344,147905,50,0,0
Braufest: Schließt 2 Braufestquests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Braufestquests in der Welt ab.,345,147937,50,0,-50
Braufest: Schließt 5 Braufestquests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Braufestquests in der Welt ab.,346,147939,50,345,-50
