ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
186,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
187,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
188,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
189,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
190,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
191,"Beginnt mit zusätzlichen Nachforschungen zu Euren Artefaktwaffen. Das gewonnene Wissen wird die Rate erhöhen, mit der Ihr Artefaktmacht hinzugewinnt.",Ausstehende Forschungsnotizen,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
192,"Beginnt mit der Rekrutierung der Vorhut der Silbernen Hand, um sie in einer Weltquest einzusetzen.",Versammeln der Vorhut,16,3,0,1,37230,37230,37230,37230,61015,0,1,1,-1,0
193,"Nehmt die Gebete des Ordens in Anspruch, um Eure Champions zu segnen und so ihre Erfolgschance auf Missionen zu erhöhen.",Ritual der Segen,16,3,0,1,35853,35853,35853,35853,61015,0,1,1,-1,0
194,"Beginnt mit dem Anrufen der Val'kyr, um sie in einer Weltquest einzusetzen und diese abzuschließen.",Anrufen der Val'kyr,16,3,0,1,33174,33174,33174,33174,61015,0,1,1,-1,0
195,"Kanalisiert den Zorn des Ordens, um den Risskern zu verstärken und die Risskanone einzusetzen, mit deren Hilfe Ihr eine Weltquest abschließen könnt.",Kanalisiert den Zorn des Ordens.,16,3,0,1,25536,25536,25536,25536,61015,0,1,1,-1,0
196,"Beschwört einen mächtigen Verbündeten, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenlieferung,9,3,0,1,35171,35171,35171,35171,61015,0,1,1,-1,0
197,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,36928,36928,36928,35924,61015,0,4,2,-1,0
198,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,31180,31180,31180,31180,61015,0,4,2,-1,0
199,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
200,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,7088,7088,7088,7088,61015,0,4,2,-1,0
201,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,37189,37189,37189,37189,61015,0,4,4,-1,0
202,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,37480,37478,37481,37480,61015,0,2,4,-1,0
203,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,30825,30825,30825,30825,61015,0,4,2,-1,0
204,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
205,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
206,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,30127,30127,30127,30127,61015,0,4,2,-1,0
207,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,37231,37231,37231,37231,61015,0,4,2,-1,0
208,Requiriert eine Lieferung Waffen und Ausrüstung für Champions.,Truppenlieferung,16,3,0,4,37234,37234,37234,37234,61015,0,4,2,-1,0
209,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,37191,37191,37191,37191,61015,0,1,1,-1,0
210,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,27369,27369,27369,27369,61015,0,1,1,-1,0
211,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,36278,36278,36278,36278,61015,0,1,1,-1,0
212,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,6964,6964,6964,6964,61015,0,1,1,-1,0
213,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,35501,35501,35501,35501,61015,0,1,1,-1,0
214,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
215,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
216,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,34442,34442,34442,34442,61015,0,1,1,-1,0
217,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,32320,32320,32320,32320,61015,0,1,1,-1,0
218,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,29891,29891,29891,29891,61015,0,1,1,-1,0
219,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,34219,34219,34219,34219,61015,0,1,1,-1,0
220,Requiriert ein Siegel des verheerten Schicksals.,Lieferung: Siegel des verheerten Schicksals,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
223,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenlieferung,9,3,0,2,35172,35172,35172,35172,61015,0,2,2,-1,0
224,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,33176,33176,33176,33176,61015,0,2,2,-1,0
225,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,8225,8225,8225,8225,61015,0,2,2,-1,0
226,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,26916,26916,26916,26916,61015,0,2,2,-1,0
227,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,35171,35171,35171,35171,61015,0,2,2,-1,0
228,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,36448,36448,36448,36448,61015,0,2,2,-1,0
229,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,11843,11843,11843,11843,61015,0,2,2,-1,0
230,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,35170,35170,35170,35170,61015,0,2,2,-1,0
231,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,35174,35174,35174,35174,61015,0,2,2,-1,0
232,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,36449,36449,36449,36449,61015,0,2,2,-1,0
233,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,35398,35398,35398,35398,61015,0,2,2,-1,0
234,"Bildet einen Trupp aus, der Champions auf Missionen begleiten kann, um ihre Erfolgschance zu erhöhen.",Truppenausbildung,9,3,0,2,35397,35397,35397,35397,61015,0,2,2,-1,0
238,"Ihr braucht Verstärkung? Fordert welche an, dann werde ich für den Transport zusätzlicher Truppen aus Sturmwind sorgen.",Allianztruppen sind auf dem Weg.,0,9,0,6,5651,5651,5651,5651,61015,0,6,6,1,239
239,"Ihr braucht Verstärkung? Fordert welche an, dann werde ich für den Transport zusätzlicher Truppen aus Orgrimmar sorgen.",Hordetruppen sind auf dem Weg.,0,9,0,6,5652,5652,5652,5652,61015,0,6,6,0,238
