ID,Name_lang,Name1_lang,Mask_ID,Flags
735,"%s, Verbündeter der Drachen","%s, Verbündete der Drachen",474,0
736,Unerschrockener Forscher %s,Unerschrockene Forscherin %s,475,0
737,%s von Iskaara,%s von Iskaara,476,0
738,%s der Donnernde,%s die Donnernde,477,0
739,Inselflitzer %s,Inselflitzerin %s,478,0
740,Boshafter %s,Boshafte %s,479,0
741,"%s, Ritter von Federschein","%s, Ritter von Federschein",480,0
742,%s der Eliterufer,%s die Eliteruferin,481,0
743,Blutrote Legende %s,Blutrote Legende %s,482,0
744,"%s, Champion der Obsidianbrut","%s, Champion der Obsidianbrut",483,0
745,"%s, Agent des Schwarzen Prinzen","%s, Agentin des Schwarzen Prinzen",484,0
746,Professioneller Kunsthandwerker %s,Professionelle Kunsthandwerkerin %s,485,0
747,Persönlicher Handwerker %s,Persönliche Handwerkerin %s,486,0
748,"%s, ruhmreicher Schlächter von Raszageth","%s, ruhmreiche Schlächterin von Raszageth",487,0
749,%s der Sturmfresser,%s die Sturmfresserin,488,0
750,Rennmeister der Verbotenen Insel %s,Rennmeisterin der Verbotenen Insel %s,489,0
751,Gegenflitzer %s,Gegenflitzerin %s,490,0
752,Legende %s,Legende %s,491,0
753,Schrecken der Lüfte %s,Schrecken der Lüfte %s,492,0
760,Löwenwache %s,Löwenwache %s,493,0
761,%s der Schlüsselmeister,%s die Schlüsselmeisterin,494,0
762,"%s, der Verbotene","%s, die Verbotene",495,0
763,Kalimdorflitzer %s,Kalimdorflitzerin %s,496,0
765,"%s, der Schlichter","%s, die Schlichterin",498,0
766,Obsidiangladiator %s,Obsidiangladiatorin %s,499,0
767,Obsidianlegende %s,Obsidianlegende %s,500,0
768,Stinki %s,Stinki %s,501,0
769,"%s, Tauschboss","%s, Tauschboss",502,0
770,%s der Qualmende,%s die Qualmende,503,0
771,%s der qualmende Held,%s die qualmende Heldin,504,0
772,"%s, Auf die Leere abgestimmt","%s, Auf die Leere abgestimmt",505,0
773,"%s, ruhmreicher Schlächter von Sarkareth","%s, ruhmreiche Schlächterin von Sarkareth",506,0
774,"%s, Schnüffelsucher","%s, Schnüffelsucherin",507,0
775,Feldforscher %s,Feldforscherin %s,508,0
776,Zaralekhöhlenrenner %s,Zaralekhöhlenrennerin %s,509,0
777,Welpenhüter %s,Welpenhüterin %s,510,0
778,Ama'shan %s,Ama'shan %s,511,0
781,%s der Unvergleichliche,%s die Unvergleichliche,513,0
782,%s der Wissbegierige,%s die Wissbegierige,512,0
783,%s des Ewigen,%s des Ewigen,514,0
784,"%s, Flitzer der Östlichen Königreiche","%s, Flitzerin der Östlichen Königreiche",515,0
785,%s von Tyrs Wache,%s von Tyrs Wache,516,0
786,"%s, der Träumende","%s, die Träumende",517,0
787,"%s, Ehrenhistoriker","%s, Ehrenhistorikerin",518,0
788,Ehrenbewahrer %s,Ehrenbewahrerin %s,519,0
789,"%s, der Sturmreiter","%s, die Sturmreiterin",520,0
790,Scherbenweltflitzer %s,Scherbenweltflitzerin %s,521,0
791,Traumrennpilot %s,Traumrennpilotin %s,522,0
792,Insel-Ass %s,Insel-Ass %s,523,0
793,Smaragdass %s,Smaragdass %s,524,0
794,Tiefgrüne Legende %s,Tiefgrüne Legende %s,525,0
795,Tiefgrüner Gladiator %s,Tiefgrüne Gladiatorin %s,526,0
796,Blütenbringer %s,Blütenbringerin %s,527,0
797,"%s, ruhmreicher Schlächter von Fyrakk","%s, ruhmreiche Schlächterin von Fyrakk",528,0
798,Schlachtenheiler %s,Schlachtenheilerin %s,529,0
799,%s der Lodernde,%s die Lodernde,530,0
800,"%s, der träumende Held","%s, die träumende Heldin",531,0
801,"%s, Traumverteidiger","%s, Traumverteidigerin",532,0
802,"%s, der Verbotene","%s, die Verbotene",533,0
803,Drakonischer Gladiator %s,Drakonische Gladiatorin %s,534,0
804,Drakonische Legende %s,Drakonische Legende %s,535,0
805,"%s, Archivar der Inseln","%s, Archivarin der Inseln",536,0
806,%s der Drakonische,%s die Drakonische,537,0
807,"%s, der drakonische Held","%s, die drakonische Heldin",538,0
809,"%s, Rennreiter von Nordend","%s, Rennreiterin von Nordend",540,0
810,Plünderfürst %s,Plünderfürstin %s,541,0
815,Deckhand %s,Deckhand %s,542,0
816,Matrose %s,Matrosin %s,543,0
817,Säbelrassler %s,Säbelrasslerin %s,544,0
818,Bukanier %s,Bukanierin %s,545,0
819,Erster Maat %s,Erster Maat %s,546,0
821,"%s, Champion der Drachenschwärme.","%s, Champion der Drachenschwärme.",547,0
822,"%s, der gehärtete Held","%s, die gehärtete Heldin",548,0
823,Unsterblicher Höhlenforscher %s,Unsterbliche Höhlenforscherin %s,549,0
824,Hochforscher %s,Hochforscherin %s,550,0
825,Zeitläufer %s,Zeitläufer %s,551,0
826,"%s, Vorbild aus den Nebeln","%s, Vorbild aus den Nebeln",552,0
827,"%s, Klaue von Eternus","%s, Klaue von Eternus",553,0
828,Stratege %s,Strategin %s,539,0
829,Geschmiedeter Kriegsfürst %s,Geschmiedete Kriegsfürstin %s,554,0
830,Geschmiedeter Marschall %s,Geschmiedeter Marschall %s,555,0
831,Königinnenmörder %s,Königinnenmörderin %s,556,0
832,"%s, erweckter Held","%s, erweckte Heldin",557,0
833,Geschmiedeter Gladiator %s,Geschmiedete Gladiatorin %s,558,0
834,Geschmiedete Legende %s,Geschmiedete Legende %s,559,0
835,Aufstiegsbrecher %s,Aufstiegsbrecherin %s,560,0
836,"%s, ruhmreicher Bezwinger von Ansurek","%s, ruhmreiche Bezwingerin von Ansurek",561,0
837,"%s, Bezwinger der Tiefen","%s, Bezwingerin der Tiefen",562,0
838,Tiefbeuter %s,Tiefbeuterin %s,563,0
839,Maschinenflüsterer %s,Maschinenflüsterin %s,564,0
840,Ehrenratsmitglied %s,Ehrenratsmitglied %s,565,0
841,Lampenanzünder %s,Lampenanzünderin %s,566,0
842,Fadenspinner %s,Fadenspinnerin %s,567,0
843,"%s, Maschinenwart","%s, Maschinenwartin",568,0
844,"%s, Zeuge der Kirin Tor","%s, Zeugin der Kirin Tor",569,0
845,Beutesucher %s,Beutesucherin %s,570,0
846,Detektiv %s,Detektivin %s,571,0
847,Seidensänger %s,Seidensängerin %s,572,0
848,Anub'%s,Anub'%s,573,0
849,"%s, Hand des Wesirs","%s, Hand des Wesirs",574,0
850,"%s, der Großzügige","%s, die Großzügige",575,0
851,Echojäger %s,Echojägerin %s,576,0
852,Wanderer der Grizzlyhügel %s,Wanderin der Grizzlyhügel %s,577,0
853,Überlebender der Pestländer %s,Überlebende der Pestländer %s,578,0
854,%s der Gehärtete,%s die Gehärtete,579,0
855,Raketenreiter %s,Raketenreiterin %s,580,0
856,Enthusiast von Classic %s,Enthusiastin von Classic %s,581,0
857,Enthusiast der Scherbenwelt %s,Enthusiastin der Scherbenwelt %s,582,0
858,Enthusiast von Nordend %s,Enthusiastin von Nordend %s,583,0
859,Enthusiast des Kataklysmus %s,Enthusiastin des Kataklysmus %s,584,0
860,Enthusiast von Pandaria %s,Enthusiastin von Pandaria %s,585,0
861,Enthusiast von Draenor %s,Enthusiastin von Draenor %s,586,0
862,Enthusiast der Verheerten Inseln %s,Enthusiastin der Verheerten Inseln %s,587,0
863,Enthusiast von Zandalar %s,Enthusiastin von Zandalar %s,588,0
864,Enthusiast von Kul Tiras %s,Enthusiastin von Kul Tiras %s,589,0
865,Enthusiast der Schattenlande %s,Enthusiastin der Schattenlande %s,590,0
866,Enthusiast der Dracheninseln %s,Enthusiastin der Dracheninseln %s,591,0
867,%s der Unternehmerische,%s die Unternehmerische,592,0
868,%s der unternehmerische Held,%s die unternehmerische Heldin,593,0
869,Reiter von Khaz Algar %s,Reiterin von Khaz Algar %s,594,0
870,Schürfer des geschmolzenen Kerns %s,Schürferin des geschmolzenen Kerns %s,595,0
871,Karazhanabsolvent %s,Karazhanabsolventin %s,596,0
872,Halsbrecher %s,Halsbrecherin %s,597,0
873,%s der Flackernde,%s die Flackernde,598,0
874,Ewiger Tiefenforscher %s,Ewige Tiefenforscherin %s,599,0
875,Landratte %s,Landratte %s,600,0
876,%s der Geschätzte,%s die Geschätzte,601,0
878,Glücksroller %s,Glücksroller %s,602,0
879,%s der Explosive,%s die Explosive,603,0
880,"%s, ruhmreicher Schlächter des Chromkönigs","%s, ruhmreicher Schlächter des Chromkönigs",604,0
881,"%s, Befreier von Lorenhall","%s, Befreierin von Lorenhall",605,0
882,Diplomat der Düsternisverschmolzenen %s,Diplomatin der Düsternisverschmolzenen %s,606,0
883,Handelsfürst %s,Handelsfürstin %s,607,0
884,Geachteter Gladiator %s,Geachtete Gladiatorin %s,608,0
885,Geachteter Kriegsfürst %s,Geachtete Kriegsfürstin %s,609,0
886,Geachteter Marschall %s,Geachtete Marschallin %s,610,0
887,Geachtete Legende %s,Geachtete Legende %s,611,0
888,%s der Wahre,%s die Wahre,612,0
889,Schrottmaestro %s,Schrottmaestra %s,613,0
890,"%s, ruhmreicher Bezwinger von Dimensius","%s, ruhmreiche Bezwingerin von Dimensius",614,0
891,Leerenbezwinger %s,Leerenbezwingerin %s,615,0
892,Teilzeitkraft %s,Teilzeitkraft %s,616,0
893,"%s, ""Mitarbeiter"" des Monats","%s, ""Mitarbeiterin"" des Monats",617,0
894,Walzenkönig %s,Walzenkönigin %s,618,0
896,Rekrut %s,Rekrutin %s,619,0
897,Reservist %s,Reservistin %s,620,0
898,Feldsakradit %s,Feldsakraditin %s,621,0
899,Wachposten %s,Wachposten %s,622,0
900,Unerschütterlicher %s,Unerschütterliche %s,623,0
901,Unermüdlicher %s,Unermüdliche %s,624,0
902,Luftritter %s,Luftritterin %s,625,0
903,Flammenwache %s,Flammenwache %s,626,0
904,Strahlenoffizier %s,Strahlenoffizierin %s,627,0
905,Heiliger Templer %s,Heilige Templerin %s,628,0
906,%s von Hammerfall,%s von Hammerfall,629,0
907,%s von Stromgarde,%s von Stromgarde,630,0
908,%s der Verrückte,%s die Wahnsinnige,631,0
909,Astraler Kriegsfürst %s,Astrale Kriegsfürstin %s,632,0
910,Astraler Gladiator %s,Astrale Gladiatorin %s,633,0
911,Astrale Legende %s,Astrale Legende %s,634,0
912,Astraler Marschall %s,Astraler Marschall %s,635,0
913,"%s, die dreifache Gefahr","%s, die dreifache Gefahr",636,0
914,"%s, der ungebundene Held","%s, die ungebundene Heldin",637,0
915,%s der Tieferforscher im Inneren,%s die Tieferforscherin im Inneren,638,0
916,Auftragsmörder %s,Auftragsmörderin %s,639,0
917,Sternenretter %s,Sternenretterin %s,640,0
918,%s Bronzebart,%s Bronzebart,641,0
924,%s des Zwielichtsterns,%s des Zwielichtsterns,644,0
927,Ba'%s,Ba'%s,647,0
928,Zo'%s,Zo'%s,648,0
929,Om'%s,Om'%s,649,0
937,Tiefenforscher %s,Tiefenforscherin %s,650,0
