DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Kürschnerei von Kul Tiras,,,Kürschnerei von Zandalar,Battle for Azeroth Skinning,2557,11,4620680,0,393,11,0,0,960,963
Kürschnerei der Verheerten Inseln,,,,,2558,11,4620680,0,393,10,0,0,959,0
Kürschnerei von Draenor,,,,,2559,11,4620680,0,393,9,0,0,958,0
Kürschnerei von Pandaria,,,,,2560,11,4620680,0,393,8,0,0,957,0
Kürschnerei des Kataklysmus,,,,,2561,11,4620680,0,393,7,0,0,956,0
Kürschnerei von Nordend,,,,,2562,11,4620680,0,393,6,0,0,955,0
Kürschnerei der Scherbenwelt,,,,,2563,11,4620680,0,393,5,0,0,954,0
Klassische Kürschnerei,,,,,2564,11,4620680,0,393,4,0,0,953,0
Bergbau von Kul Tiras,,,Bergbau von Zandalar,Battle for Azeroth Mining,2565,11,4620679,0,186,11,0,0,960,963
Bergbau der Verheerten Inseln,,,,,2566,11,4620679,0,186,10,0,0,959,0
Bergbau von Draenor,,,,,2567,11,4620679,0,186,9,0,0,958,0
Bergbau von Pandaria,,,,,2568,11,4620679,0,186,8,0,0,957,0
Bergbau des Kataklysmus,,,,,2569,11,4620679,0,186,7,0,0,956,0
Bergbau von Nordend,,,,,2570,11,4620679,0,186,6,0,0,955,0
Bergbau der Scherbenwelt,,,,,2571,11,4620679,0,186,5,0,0,954,0
Klassischer Bergbau,,,,,2572,11,4620679,0,186,4,0,0,953,0
Angeln von Kul Tiras,,,Angeln von Zandalar,Battle for Azeroth Fishing,2585,9,4620674,0,356,11,16384,0,960,963
Angeln der Verheerten Inseln,,,,,2586,9,4620674,0,356,10,16384,0,959,0
Angeln von Draenor,,,,,2587,9,4620674,0,356,9,16384,0,958,0
Angeln von Pandaria,,,,,2588,9,4620674,0,356,8,16384,0,957,0
Angeln des Kataklysmus,,,,,2589,9,4620674,0,356,7,16384,0,956,0
Angeln von Nordend,,,,,2590,9,4620674,0,356,6,16384,0,955,0
Angeln der Scherbenwelt,,,,,2591,9,4620674,0,356,5,16384,0,954,0
Klassisches Angeln,,,,,2592,9,4620674,0,356,4,16384,0,953,0
Volksfähigkeit - Dunkeleisenzwerge,,Volksfähigkeit - Dunkeleisenzwerge,,,2597,9,136243,0,0,0,33938,0,0,0
Volksfähigkeit - Mag'har,,Volksfähigkeit - Mag'har,,,2598,9,136243,0,0,0,33938,0,0,0
Begleiter - Echse,,Begleiter - Echse,,,2703,7,136243,0,0,0,0,0,0,0
Begleiter - Pferd,,,,,2704,7,0,0,0,0,0,0,0,0
Begleiter - Exotischer Pterrordax,,,,,2705,7,1624590,0,0,0,0,0,0,0
Begleiter - Kröte,,,,,2706,7,804969,0,0,0,0,0,0,0
Begleiter - Exotischer Carapid,,,,,2707,7,2011146,0,0,0,0,0,0,0
Zweites Tier - Jäger,,,,,2716,7,0,0,0,0,0,0,0,0
Pet - Blood Beast,,,,,2719,7,1687702,0,0,0,0,0,0,0
Schrottplatztüfteleien,Tüfteln,Baupläne finden sich bei Monstern in Mechagon oder sind Belohnung für Quests.,,,2720,11,2915722,1,0,0,0,0,0,0
Volksfähigkeit - Zandalari,,Volksfähigkeit - Zandalari,,,2721,9,0,0,0,0,33938,0,0,0
Volksfähigkeit - Kul Tiraner,,Volksfähigkeit - Kul Tiraner,,,2723,9,0,0,0,0,33938,0,0,0
Alle Klassen,,Azeritboni,,,2727,9,0,0,0,0,0,0,0,0
Kyrianer,,Pakt der Kyrianer,,,2730,7,3641395,0,0,0,1040,0,0,0
Venthyr,,Pakt der Venthyr,,,2731,7,3641397,0,0,0,1040,0,0,0
Nachtfae,,Pakt der Nachtfae,,,2732,7,3641394,0,0,0,1040,0,0,0
Nekrolords,,Pakt der Nekrolords,,,2733,7,3641396,0,0,0,1040,0,0,0
Reittierausrüstung,,,,,2734,12,0,0,0,0,2,0,0,0
Alchemie der Schattenlande,,,,,2750,11,4620669,0,171,12,0,0,961,0
Schmiedekunst der Schattenlande,,,,,2751,11,4620670,0,164,12,0,0,961,0
Kochkunst der Schattenlande,,,,,2752,9,4620671,0,185,12,0,0,961,0
Verzauberkunst der Schattenlande,,,,,2753,11,4620672,0,333,12,0,0,961,0
Angeln der Schattenlande,,,,,2754,9,4620674,0,356,12,16384,0,961,0
Ingenieurskunst der Schattenlande,,,,,2755,11,4620673,0,202,12,0,0,961,0
Inschriftenkunde der Schattenlande,,,,,2756,11,4620676,0,773,12,0,0,961,0
Juwelierskunst der Schattenlande,,,,,2757,11,4620677,0,755,12,0,0,961,0
Lederverarbeitung der Schattenlande,,,,,2758,11,4620678,0,165,12,0,0,961,0
Schneiderei der Schattenlande,,,,,2759,11,4620681,0,197,12,0,0,961,0
Kräuterkunde der Schattenlande,,,,,2760,11,4620675,0,182,12,0,0,961,0
Bergbau der Schattenlande,,,,,2761,11,4620679,0,186,12,0,0,961,0
Kürschnerei der Schattenlande,,,,,2762,11,4620680,0,393,12,0,0,961,0
Volksfähigkeit - Dunkeleisenzwerge,,Volksfähigkeit - Dunkeleisenzwerge,,,2773,9,136243,0,0,0,33938,0,0,0
Volksfähigkeit - Mechagnome,,Volksfähigkeit - Mechagnome,,,2774,9,0,0,0,0,33938,0,0,0
Volksfähigkeit - Vulpera,,Volksfähigkeit - Vulpera,,,2775,9,0,0,0,0,33938,0,0,0
Sprache: Vulpera,,,,,2776,10,136243,0,0,0,128,0,0,0
Seelenchiffrierung,Chiffrieren,Neue Seelenchiffren können im Schlund gefunden werden.,,,2777,11,895888,1,0,0,0,0,0,0
Monstrositätenflickerei,Flicken,Teile finden sich bei Monstern in den Schattenlanden oder sind Belohnung für Quests.,,,2787,11,3675492,0,0,0,0,0,0,0
Aufstiegshandwerk,Handwerk,Ihr könnt Rezepte über den Pfad des Aufstiegs erhalten.,,,2791,11,3054888,0,0,0,0,0,0,0
Begleiter - Mammut,,,,,2805,7,136243,0,0,0,0,0,0,0
Begleiter - Renner,,,,,2806,7,132248,0,0,0,0,0,0,0
Begleiter - Kamel,,,,,2807,7,132248,0,0,0,0,0,0,0
Racial - Dracthyr,,Racial - Dracthyr,,,2808,9,0,0,0,0,33810,0,0,0
Rufer,,Ruferfähigkeiten.,,,2810,7,4574311,0,0,0,1048,0,0,0
Stygiahandwerk,Handwerk,Muss die Werkzeuge des Seelenschmieds besitzen.,,,2811,11,2578727,0,0,0,0,0,0,0
Abenteurer,,Basisfähigkeiten für Abenteurer,,,2816,7,1714097,0,0,0,1050,0,0,0
Sprache: Chiffre,,,,,2817,12,136243,0,0,0,144,0,0,0
Protoformsynthese,Synthetisieren,"Kombiniert Komponenten mithilfe von Bauplänen, die in Zereth Mortis zu finden sind, um neue Haustiere und Reittiere für Eure Sammlung zu instanziieren.",,,2819,11,4287471,1,0,0,0,0,0,0
Arkanamanipulation,Arkanist,Beschreibung hierher,,,2821,11,1041232,1,0,0,0,0,0,0
Schmiedekunst der Dracheninseln,,,,,2822,11,4620670,0,164,13,0,0,962,0
Alchemie der Dracheninseln,,,,,2823,11,4620669,0,171,13,0,0,962,0
Kochkunst der Dracheninseln,,,,,2824,9,4620671,0,185,13,0,0,962,0
Verzauberkunst der Dracheninseln,,,,,2825,11,4620672,0,333,13,0,0,962,0
Angeln auf den Dracheninseln,,,,,2826,9,4620674,0,356,13,16384,0,962,0
Ingenieurskunst der Dracheninseln,,,,,2827,11,4620673,0,202,13,0,0,962,0
Inschriftenkunde der Dracheninseln,,,,,2828,11,4620676,0,773,13,0,0,962,0
Juwelierskunst der Dracheninseln,,,,,2829,11,4620677,0,755,13,0,0,962,0
Lederverarbeitung der Dracheninseln,,,,,2830,11,4620678,0,165,13,0,0,962,0
Schneiderei der Dracheninseln,,,,,2831,11,4620681,0,197,13,0,0,962,0
Kräuterkunde der Dracheninseln,,,,,2832,11,4620675,0,182,13,0,0,962,0
Bergbau der Dracheninseln,,,,,2833,11,4620679,0,186,13,0,0,962,0
Kürschnerei der Dracheninseln,,,,,2834,11,4620680,0,393,13,0,0,962,0
Handwerk,,,,,2846,11,643416,0,98,0,0,0,0,0
Angelausrüstung der Tuskarr,Handwerk,Erhaltet und verbessert Angelausrüstung aus Iskaara und erhaltet Zugang zu neuen Angelorten und Aktivitäten auf den Dracheninseln.,,,2847,11,4638460,0,0,0,0,0,0,0
Haustier - Niederer Drachkin,,Niederer Drachkin,,,2850,7,797547,0,0,0,0,0,0,0
Sprache: Furbolg,,,,,2855,10,136243,0,0,0,128,0,0,0
Lieferungs-Prototyp,Lieferungen,Liefert Liefer-Lieferungen!,,,2870,11,2915722,1,0,0,0,0,0,0
Alchemie von Khaz Algar,,,,,2871,11,4620669,0,171,14,0,0,989,0
Schmiedekunst von Khaz Algar,,,,,2872,11,4620670,0,164,14,0,0,989,0
Kochkunst von Khaz Algar,,,,,2873,9,4620671,0,185,14,0,0,989,0
Verzauberkunst von Khaz Algar,,,,,2874,11,4620672,0,333,14,0,0,989,0
Ingenieurskunst von Khaz Algar,,,,,2875,11,4620673,0,202,14,0,0,989,0
Angeln von Khaz Algar,,,,,2876,9,4620674,0,356,14,16384,0,989,0
Kräuterkunde von Khaz Algar,,,,,2877,11,4620675,0,182,14,0,0,989,0
Inschriftenkunde von Khaz Algar,,,,,2878,11,4620676,0,773,14,0,0,989,0
Juwelierskunst von Khaz Algar,,,,,2879,11,4620677,0,755,14,0,0,989,0
Lederverarbeitung von Khaz Algar,,,,,2880,11,4620678,0,165,14,0,0,989,0
Bergbau von Khaz Algar,,,,,2881,11,4620679,0,186,14,0,0,989,0
Kürschnerei von Khaz Algar,,,,,2882,11,4620680,0,393,14,0,0,989,0
Schneiderei von Khaz Algar,,,,,2883,11,4620681,0,197,14,0,0,989,0
Sprache: Irden,,,,,2884,10,136243,0,0,0,128,0,0,0
Vorratslieferungen,Paket,"Es werden immer diverse Vorräte gebraucht - stellt bereit, was Ihr entbehren könnt.",,,2886,11,1394946,0,0,0,0,0,0,0
Volksfähigkeit - Irdene,,Volksfähigkeit - Irdene,,,2895,9,136243,0,0,0,33938,0,0,0
Alle - Kriegsmeuten,,,,,2902,9,0,0,0,0,0,0,0,0
