ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
662,Algarisches Schreiben des Feuersturms,Viele Techniken für Khaz-Algar-Ausrüstung.,0,0,0
663,Algarisches Schreiben der Harmonischen,Viele Techniken für Khaz-Algar-Ausrüstung.,0,0,0
664,Algarisches Schreiben der Unvergleichlichkeit,Viele Techniken für Khaz-Algar-Ausrüstung.,0,0,0
665,Algarisches Schreiben der Schnellklinge,Viele Techniken für Khaz-Algar-Ausrüstung.,0,0,0
666,Finstere Tinte,,0,18,1
667,Finsteres Pigment,,0,3,1
668,Sonnige Tinte,,0,17,1
669,Perlmuttpigment,,0,2,1
670,Algarisches Schreiben der Genialität,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
671,Algarisches Schreiben des Einfallsreichtums,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
672,Algarisches Schreiben der Mehrfachherstellung,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
673,Algarisches Schreiben der Herstellungsgeschwindigkeit,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
674,Algarisches Schreiben der Finesse,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
675,Algarisches Schreiben der Wahrnehmung,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
676,Algarisches Schreiben der Gewandtheit,Die meisten Techniken für Khaz-Algar-Handwerkswerkzeuge.,0,0,0
677,Abendfadenspule,,0,13,1
678,Morgenfadenspule,,0,13,1
679,Weberfadenspule,,0,3,1
680,Dämmerstoffballen,,0,41,1
681,Morgenstoffballen,,0,41,1
682,Weberstoffballen,,0,22,1
683,Morgendämmerungsfadenfutter,Rezepte aus Khaz Algar für die meisten schmucklosen Rüstungen.,0,0,0
684,Abenddämmerungsfadenfutter,Rezepte aus Khaz Algar für die meisten schmucklosen Rüstungen.,0,0,0
685,Grobes Poliertuch,Die meisten Khaz-Algar-Techniken der Juwelierskunst.,0,0,2
686,Helles Poliertuch,Die meisten Khaz-Algar-Techniken der Juwelierskunst.,0,0,2
687,Weberstoffstickereifaden,Die meisten Muster der Schneiderei von Khaz Algar.,0,0,2
688,Konservierender Stickereifaden,Die meisten Khaz-Algar-Muster der Schneiderei.,0,0,2
689,11.0 Optional Reagent - Outdoor Upgrade Dungeon - All,Rezepte aus Khaz Algar für die meisten seltenen (blauen) Ausrüstungsteile.,0,0,0
690,Konzentrationskonzentrat,"Zahlreiche Rezepte aus Khaz Algar, auf die Ihr Euch konzentrieren könnt.",0,0,2
691,Spiegelpulver,"Viele Rezepte aus Khaz Algar, mit denen sich Verbrauchsgegenstände herstellen lassen.",0,0,2
692,Weberstoffverband,,0,22,1
693,Trank des wiedergeborenen Geparden,,0,33,1
694,Algarischer Heiltrank,,0,24,1
695,Höhlenbewohnerschmaus,,0,32,1
696,Gemäßigter Trank,,0,33,1
697,Orbinidpigment,,0,3,1
698,Reiztropfenpigment,,0,3,1
699,Segensblumenpigment,,0,3,1
700,Exquisiter Weberstoffballen,,0,34,1
701,Tagesanbruchszauberfaden,,0,350,1
702,Sonnenuntergangszauberfaden,,0,350,1
703,Exquisiter Zauberfaden,,0,232,1
704,Gehärteter Rahmen,"Viele Pläne der Schmiedekunst, Baupläne der Ingenieurskunst und Muster der Lederverarbeitung von Khaz Algar.",0,0,2
706,Geheimsoße,Rezepte aus Khaz Algar.,0,0,2
707,Heiße Honigwabe,Rezepte aus Khaz Algar.,0,0,2
708,Verschiedene Erstickungsgefahren,Viele Ingenieurskunstbaupläne.,0,5,2
709,Abgefüllte Brillanz,Viele Rezepte von Khaz Algar für die meisten Berufe.,0,5,2
710,11.0 Berufe - Alle - Saison 1 Upgrade,,2,0,0
711,Sockel,,0,0,3
712,Sockel,,0,0,3
713,Globales Fertigungsreagenz 01,Viele Khaz-Algar-Techniken in allen Berufen.,0,0,2
714,Globales Fertigungsreagenz 02,Viele Khaz-Algar-Techniken in allen Berufen.,0,0,2
715,Globales Fertigungsreagenz 03,Viele Khaz-Algar-Techniken in allen Berufen.,0,0,2
716,Globales Fertigungsreagenz 04,Viele Khaz-Algar-Techniken in allen Berufen.,0,0,2
717,Funke der Vermächtnisse,"Viele Ausrüstungsrezepte von vor der aktuellen Erweiterung, die einen Herstellungsfunken benötigen.",0,0,0
718,Weberstoff,,0,7,1
719,Dämmergespinst,,0,10,1
720,Morgengespinst,,0,10,1
721,11.0 Optionales Reagenz - Aufwertung im Freien -  Nicht Waffe,Rezepte aus Khaz Algar für die meisten seltenen (blauen) Rüstungsteile und Zubehör.,0,0,0
722,11.0 Optionales Reagenz - Aufwertung im Freien -  Heroisch,Rezepte aus Khaz Algar für die meisten seltenen (blauen) Ausrüstungsteile.,0,0,0
723,Gegenstandsstufe erhöhen,Viele Ausrüstungsrezepte von vor der aktuellen Erweiterung.,0,0,0
724,Blubbernde Mykoprachtkultur,Viele Rezepte für die Alchemie von Khaz Algar.,0,5,2
725,Blütenpulver,Viele Rezepte für die Alchemie von Khaz Algar.,0,5,2
726,Gaunahs Allzweck-Verzierungspulver,Rezepte aus Khaz Algar für die meisten schmucklosen Ausrüstungsgegenstände.,0,0,0
728,,,2,0,0
729,,,2,0,0
730,,,2,0,0
731,,,2,0,0
732,,,2,0,0
733,,,2,0,0
734,11.1 Professions - Modifying Reagent - Shared - Pacing - Season 2 Spark,,2,0,0
735,11.1 Optional Reagent - Season 2 - Enchanted Crests,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit einem Funken des Glücks hergestellt werden.",0,0,0
736,11.2 Professions - Modifying Reagent - Shared - Pacing - Season 3 Spark,,2,0,0
737,11.2 Optional Reagent - Season 3 - Enchanted Crests,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit einem Funken des Sternenlichts hergestellt werden.",0,0,0
738,Sockel,,0,0,3
739,Sockel,,0,0,3
752,Schwarzblutrückstände,,0,7,1
761,11.1.5 Optionales Reagenz - Saison 2 - Verstärkungsmatrix - Mythisch,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit Funken des Glücks hergestellt werden.",0,0,0
764,11.1.5 Optionales Reagenz - Saison 2 - Verstärkungsmatrix - Heroisch,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit Funken des Glücks hergestellt werden.",0,0,0
858,Sockel,,0,0,3
859,Sockel,,0,0,3
865,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Mythic,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit Funken des Sternenlichts hergestellt werden.",0,0,0
866,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Heroic,"Rezepte aus Khaz Algar für epische Ausrüstungsteile, die mit Funken des Sternenlichts hergestellt werden.",0,0,0
874,Öl der Anmut Beledars,,0,10,1
881,Schlummerseelenserum,,0,0,1
885,Rote Färbekräuter,,0,0,1
886,Orangefarbene Färbekräuter,,0,0,0
887,Gelbe Färbekräuter,,0,0,1
888,Grüne Färbekräuter,,0,0,1
889,Blaue Färbekräuter,,0,0,1
890,Türkisene Färbekräuter,,0,0,1
891,Lila Färbekräuter,,0,0,1
892,Weiße Färbekräuter,,0,0,1
893,Schwarze Färbekräuter,,0,0,1
894,Braune Färbekräuter,,0,0,1
