Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Magischer Hahn,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,In den Händen eines Genies kann Magie unglaubliche Wunder bewirken. In den Händen eines Idioten führt sie zu einem riesigen Gockel.,334,230,64,8,66123,0,0,4,0,0
Magischer Hahn,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,In den Händen eines Genies kann Magie unglaubliche Wunder bewirken. In den Händen eines Idioten führt sie zu einem riesigen Gockel.,335,230,64,8,66124,0,0,4,0,0
Ockerfarbenes Skelettschlachtross,|cFFFFD200Verkäufer: |rZachariah Post|n|cFFFFD200Zone: |rTirisfal|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Wenn gefallene Helden in den Untod erweckt werden, folgen ihnen auch ihre Pferde.",336,230,0,2,66846,0,0,4,0,0
Gestreifter Dämmersäbler,|cFFFFD200Verkäufer: |rLelanai|n|cFFFFD200Zone: |rTeldrassil|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Die Nachtelfen glaubten einst, dass es ein schlechtes Zeichen wäre, diese hellen Säbler in freier Wildbahn zu erblicken.",337,230,0,2,66847,0,0,4,0,0
Argentumstreitross,|cFFFFD200Verkäufer: |rDame Evniki Kapsalis|n|cFFFFD200Zone: |rEiskrone|n|cFFFFD200Kosten: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h|n,"Wurde darauf trainiert, nur Champions des Lichts als Reiter zu akzeptieren.",338,230,0,2,66906,27943,0,4,0,0
Frostwyrm des unerbittlichen Gladiators,|cFFFFD200Klassisch|r,"Zu Lebzeiten konnte es nicht gebändigt werden, doch mit Nekromantie und geheimnisvollen Bindungsritualen wurde dieses unzähmbare Wesen dem Willen seines Reiters unterworfen.",340,424,192,5,67336,0,0,4,0,0
Argentumschlachtross,|cFFFFD200Verkäufer: |rDame Evniki Kapsalis|n|cFFFFD200Zone: |rEiskrone|n|cFFFFD200Kosten: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,"Wird nur jenen gewährt, die sich im Argentumturnier als Champion beweisen.",341,230,0,2,67466,0,0,4,0,0
Schneller Wolf der Horde,|cFFFFD200Klassisch|r,"Einige der schnellsten Reittiere des Argentumkreuzzugs wurden an jene Mitglieder der Horde verliehen, die im Turnier von Eiskrone besonders gut abgeschnitten haben.",342,230,68,2,68056,0,0,4,0,0
Schnelles Ross der Allianz,|cFFFFD200Klassisch|r,"Einige der schnellsten Reittiere des Argentumkreuzzugs wurden an jene Mitglieder der Allianz verliehen, die im Turnier von Eiskrone besonders gut abgeschnitten haben.",343,230,68,2,68057,0,0,4,0,0
Weißes Schlachtross des Kreuzfahrers,|cFFFFD200Klassisch|r,Wird nur den begabtesten Champions der Prüfung des Kreuzfahrers verliehen. Diese Reittiere wurden aus dem persönlichen Stall von Tirion Fordring für Allianzmitglieder ausgewählt.,344,230,68,5,68187,0,0,4,0,0
Schwarzes Schlachtross des Kreuzfahrers,|cFFFFD200Klassisch|r,Wird nur den begabtesten Champions der Prüfung des Kreuzfahrers verliehen. Diese Reittiere wurden aus dem persönlichen Stall von Tirion Fordring für Hordenmitglieder ausgewählt.,345,230,68,5,68188,0,0,4,0,0
Drache von Onyxia,|cFFFFD200Beute von: |rOnyxia|n|cFFFFD200Zone: |rOnyxias Hort,"Sie hat viel mit ihrer Mutter gemein, nur dass diese getötet und wiedererweckt wurde. Doch sie ist ja noch jung. - Maloriak",349,424,128,0,69395,0,0,4,0,0
Kodo der Sonnenläufer,|cFFFFD200Paladin|r,Dieses prächtige Tier ist mit heiligen Glücksbringern geschmückt und mit heiligen Zeichen bemalt. Es strahlt die Wärme der Sonne aus.,350,230,4,1,69820,27945,0,4,0,0
Großer Kodo der Sonnenläufer,|cFFFFD200Paladin|r,"Zum Tagesanbruch führen die edlen Sonnenläufer häufig Rituale aus, um ihre Reittiere zu segnen und sie mit heiliger Magie zu erfüllen.",351,230,4,1,69826,27945,0,4,0,0
Herzbrecher X-45,|cFFFFD200Beute von:|r Herzförmige Schachtel|n|cFFFFD200Festtag:|r Liebe liegt in der Luft,"Apotheker Hummel hat dieses Meisterwerk grell rosa angemalt, um seine unerwiderte Liebe widerzuspiegeln.",352,424,0,0,71342,0,0,4,0,0
Frostwyrm des zornerfüllten Gladiators,|cFFFFD200Klassisch|r,"Viele glauben, dass diese Wyrm zu Beginn ihrer Lebenszeiten zur Unterhaltung anderer gegen ihre Geschwister kämpfen mussten: Vielleicht sind sie deshalb so kämpferisch eingestellt.",358,424,192,5,71810,0,0,4,0,0
Unbesiegbar,|cFFFFD200Beute von: |rDer Lichkönig|n|cFFFFD200Zone: |rEiskronenzitadelle,"Das berühmte Ross von Arthas Menethil, das seinem Meister in Leben und Tod dient. Es ist ein wahres Zeichen von Stärke, wenn man es reiten kann.",363,424,0,0,72286,0,0,4,0,0
Eisbeschlagener Frostbrutbezwinger,|cFFFFD200Erfolg: |rRuhm des Schlachtzüglers von Eiskrone (25 Spieler)|n|cFFFFD200Kategorie: |rDungeons & Schlachtzüge,"Die Frostbrutbezwinger, auferstanden aus den eisigen Tiefen von Eiskrone, werden zu den grimmigsten und unerbittlichsten aller Frostwyrm gezählt.",364,424,128,5,72807,0,0,4,0,0
Blutgebadeter Frostbrutbezwinger,|cFFFFD200Erfolg: |rRuhm des Schlachtzüglers von Eiskrone (10 Spieler)|n|cFFFFD200Kategorie: |rDungeons & Schlachtzüge,"Der Name ""Blutgebadeter Bezwinger"" wird an jene wiedererweckten Frostwyrm verliehen, die einem besonders grausigen und blutigen Tod erlegen sind.",365,424,128,5,72808,0,0,4,0,0
Scharlachrotes Todesstreitross,|cFFFFD200Quest: |rZusammenkunft mit Mograine|n|cFFFFD200Zone: |rEiskronenzitadelle,"In der Eiskronenzitadelle untergebracht, um den bevorzugten Schergen des Lichkönigs zu dienen.",366,230,0,1,73313,0,0,4,0,0
Elekk des Exarchen,|cFFFFD200Klassisch|r,"Schon lange reiten die Exarchen der Draenei auf diesen beeindruckenden Reittieren in den Krieg, die wegen ihrer messerscharfen Hauer gezüchtet werden.",367,230,4,1,73629,27946,0,44,0,0
Großer Elekk des Exarchen,|cFFFFD200Quest|r |n,"Die Ehre, diesen Elekk zu reiten, wird nur den herausragendsten Paladinen gewährt. Seine Plattenrüstung und sein lila Schmuck wurden von Prophet Velen persönlich gesegnet.",368,230,4,1,73630,27946,0,44,0,0
Flammender Hippogryph,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht|n|cFFFFD200Handelsposten|r,"Hippogryphen sind hochintelligente, denkende Wesen und nicht nur einfache ""Reittiere"".",371,424,192,11,74856,0,0,4,0,0
Weißes Wollrhinozeros,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,"Toby ""der Märchenonkel"" Eisenbolz hat dieses Zotteltier in der Boreanischen Tundra entdeckt, das nicht sonderlich darüber erfreut ist, von einem Gnom gefangen worden zu sein.",372,230,64,8,74918,0,0,4,0,0
Vashj'ir-Seepferdchen,|cFFFFD200Quest: |rDer abyssische Ritt|n|cFFFFD200Zone: |rTang'tharwald,"Diese Unterwasserreittiere sind stur, bis man sie unterworfen hat, doch in den Tiefen Vashj'irs sind sie die schnellste Reisemöglichkeit.",373,232,2064,1,75207,0,0,45,0,0
Fliegender Frostteppich,|cFFFFD200Beruf: |rSchneidern,Ich kann mich noch an meinen ersten fliegenden Teppich erinnern... Yetihaar und Leinen. Keineswegs so angenehm wie dieser hier. - Frozo der Wohlbekannte,375,424,1024,3,75596,26503,0,4,0,0
Himmelsross,|cFFFFD200Handelsposten|r,"Ein Hoffnungsschimmer, ein leitendes Licht in der Dunkelheit.",376,424,0,9,75614,0,0,4,0,0
X-53 Reiserakete,|cFFFFD200Handelsposten|r ,"Ganz allein einen riesigen Zylinder voller hochexplosivem Goblinraketentreibstoff zu fliegen, ist reiner Wahnsinn... also nehmt einen Freund mit.",382,424,0,11,75973,0,0,4,0,0
Fossiler Raptor,|cFFFFD200Beruf: |rArchäologie,"Den Legenden nach wurde ein Jagdraptor verflucht, weil er es gewagt hat, die junge Tyrande Wisperwind anzuknurren, als sie im Dschungelteich badete. Die Bestie muss Azeroth durchwandern... bis sie sich entschuldigt.",386,230,0,3,84751,0,0,4,0,0
Goblinisches Trike,|cFFFFD200Verkäufer: |rKall Goldkettchen|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Eine Sammlung aus Muttern, Bolzen, Zahnrädern und behandelter Holzverkleidung sorgt für eine eine ungewöhnlich angenehme Fahrt.",388,230,0,2,87090,0,0,4,0,0
Goblinisches Turbotrike,|cFFFFD200Verkäufer: |rKall Goldkettchen|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Das Dreiraddesign des Turbotrikes sorgt für zusätzliche Stabilität und einen kleineren Wendekreis im Vergleich mit zweirädrigen Gefährten.,389,230,0,2,87091,0,0,4,0,0
Vulkansteindrache,|cFFFFD200Erfolg: |rHeldenruhm des Kataklysmus|n|cFFFFD200Kategorie: |rDungeons & Schlachtzüge,"""Feuer kann Stein auf faszinierende Art verändern, doch erzählt der Steinmutter nicht, dass ich das gesagt habe."" - Erdenruferin Yevaa",391,424,128,5,88331,0,0,4,0,0
Drache des Ostwinds,|cFFFFD200Erfolg: |rRuhm des Kataklysmus-Schlachtzüglers|n|cFFFFD200Kategorie: |rDungeons & Schlachtzüge,"""Bei all seinen wahnsinnigen Bemühungen, neue Drachen zu erschaffen, hat Todesschwinge ganz vergessen, dass es noch viele unglaubliche Rassen gibt, die wir nie in Azeroth erblickt haben."" - Thrall",392,424,128,5,88335,0,0,4,0,0
Phosphorsteindrache,|cFFFFD200Beute von:|r Aeonaxx|n|cFFFFD200Ort:|r Tiefenheim|n,"Die Steinmutter hat sich nie viele Gedanken über den rebellischen Aeonaxx gemacht und sogar zugelassen, dass seine Brut ihr Reich verlässt.",393,424,128,0,88718,0,0,4,0,0
Drache des Westwinds,|cFFFFD200Verkäufer: |rRüstmeister Brazie|n|cFFFFD200Zone: |rHalbinsel von Tol Barad|n|cFFFFD200Fraktion: |rWächter von Baradin - Ehrfürchtig,"Diese majestätischen Bestien nutzen die elementaren Kräfte des Sturms, knistern wie Blitze und brüllen wie der Donner.",394,424,128,2,88741,0,0,4,0,0
Drache des Nordwinds,|cFFFFD200Beute von: |rAltairus|n|cFFFFD200Zone: |rDer Vortexgipfel,Wer den Sturm kennt wird der Ruhe überdrüssig.,395,424,128,0,88742,0,0,4,0,0
Drache des Südwinds,|cFFFFD200Beute von: |rAl'Akir|n|cFFFFD200Zone: |rThron der Vier Winde,"Wie eine zarte Brise im Sommer. Aber das will nicht viel heißen, wenn man bedenkt, woher sie kommt. - Itesh",396,424,128,0,88744,0,0,4,0,0
Vitriolsteindrache,|cFFFFD200Beute von: |rPlattenhaut|n|cFFFFD200Zone: |rDer Steinerne Kern,"Die wären perfekt für einen Anhänger geeignet, und das da würde einen fantastischen Ring ergeben. Lasst mich wissen, wenn das Ding sich häutet oder so. - Kalinda",397,424,128,0,88746,0,0,4,0,0
Braunes Reitkamel,|cFFFFD200Verkäufer: |rSchmied Abasi|n|cFFFFD200Zone: |rUldum|n|cFFFFD200Fraktion: |rRamkahen - Ehrfürchtig|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,An einem einzigen Nachmittag hat Fennimore Quigley als Erster ein Kamel gemolken und kurz darauf auch noch den Rekord für den längsten unbeabsichtigten Flug gebrochen.,398,230,0,2,88748,0,0,4,0,0
Hellbraunes Reitkamel,|cFFFFD200Verkäufer: |rSchmied Abasi|n|cFFFFD200Zone: |rUldum|n|cFFFFD200Fraktion: |rRamkahen - Ehrfürchtig|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,An einem einzigen Nachmittag hat Fennimore Quigley als Erster ein Kamel gemolken und kurz darauf auch noch den Rekord für den längsten unbeabsichtigten Flug gebrochen.,399,230,0,2,88749,0,0,4,0,0
Graues Reitkamel,|cFFFFD200Beute von: |rDormus der Kameltreiber|n|cFFFFD200Zone: |rFeralas,An einem einzigen Nachmittag hat Fennimore Quigley als Erster ein Kamel gemolken und kurz darauf auch noch den Rekord für den längsten unbeabsichtigten Flug gebrochen.,400,230,0,0,88750,0,0,4,0,0
Dunkler Phönix,|cFFFFD200Verkäufer: |rGildenhändler|n|cFFFFD200Kosten: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Trotz ihres Namens sind die dunklen Phönixe bekanntlich freundlich und ausgeglichen.,401,424,128,2,88990,0,0,4,0,0
Goldkönig,|cFFFFD200Verkäufer: |rWeltverkäufer|n|cFFFFD200Kosten: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Lasst Euch nicht vom Sattel täuschen, er ist wild und kein zahmer Löwe.",403,230,4,2,90621,0,0,4,0,0
Ultramarinblaue Qirajipanzerdrohne,|cFFFFD200Beruf: |rArchäologie,"Der Tol'virzauberer Azj'Aqir besaß angeblich ein Szepter, mit dem er eine Qirajipanzerdrohne außerhalb ihrer Heimat in Silithus kontrollieren konnte.",404,230,0,3,92155,0,0,44,0,0
Spektralross,|cFFFFD200Verkäufer: |rRüstmeister Brazie|n|cFFFFD200Zone: |rHalbinsel von Tol Barad|n|cFFFFD200Fraktion: |rWächter von Baradin - Ehrfürchtig|n|cFFFFD200Kosten: |r165|Hcurrency:391|h|Tinterface\icons\achievement_zone_tolbarad.blp:0|t|h,Dunkle Geister fliehen vor der Ausstrahlung seiner Präsenz.,405,230,4,2,92231,0,0,4,0,0
Spektralwolf,|cFFFFD200Verkäufer: |rPogg|n|cFFFFD200Zone: |rHalbinsel von Tol Barad|n|cFFFFD200Fraktion: |rHöllschreis Hand - Ehrfürchtig|n|cFFFFD200Kosten: |r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h,Fürchtet nur das Feuer.,406,230,4,2,92232,0,0,4,0,0
Sandsteindrache,|cFFFFD200Beruf: |rAlchemie,"Sandsteindrachen wurden vor langer Zeit ausgiebig vom berühmten Alchemisten Zander Flinkspross untersucht. Es wird sogar behauptet, dass Zander Tränke entwickelt hat, welche es ermöglichen, die Physiologie dieser Drachen nachzuahmen.",407,424,5250,3,93326,0,0,4,0,0
Scheckiger Drache,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht|n,"Bevor es losgeflogen ist, dachte ich schon, es wäre krank. Es fliegt ebenso gut wie meine Eigenen. - Alexstrasza",408,424,192,8,93623,0,0,4,0,0
Vernichter der Kor'kron,|cFFFFD200Verkäufer: |rGoram|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Dieser Kampfskorpion, wild im Kampf und überraschend treu, dient nur jenen, die einer mächtigen Gilde wahre Hingabe schenken.",409,230,4,2,93644,0,0,4,0,0
Gepanzerter Razzashiraptor,|cFFFFD200Beute von: |rBlutfürst Mandokir|n|cFFFFD200Zone: |rZul'Gurub,"Die reinrassigen königlichen Raptoren von Zul'Gurub sind im Schlingendorntal zu einer Seltenheit geworden. Wenn die Gurubashi jemand anderen als einen Troll auf einem ihrer geliebten Tiere erblicken, steigern sie sich in einen Blutrausch.",410,230,0,0,96491,0,0,4,0,0
Schneller zulianischer Panther,|cFFFFD200Beute von: |rHohepriesterin Kilnara|n|cFFFFD200Zone: |rZul'Gurub,Pantherfangzähne sind schon seit langer Zeit bei den Dschungeltrollen begehrt. Sie werden in Ritualen oder als Zutaten von Mojos verwendet.,411,230,0,0,96499,0,0,4,0,0
Drachenfalke der Amani,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,"Drachenfalken, die aus der Versklavung durch Trolle befreit wurden, gehören zu den treuesten ihrer Art.",412,424,192,8,96503,0,0,4,0,0
Hippogryph des Flammenschutzes,|cFFFFD200Erfolg: |rDie Offensive an der Geschmolzenen Front|n|cFFFFD200Kategorie: |rKataklysmus,"Hippogryphen des Flammenschutzes feiern den Fall von Ragnaros, dem Herrn des Feuers.",413,424,128,5,97359,0,0,4,0,0
Reinblut-Feuerfalke,|cFFFFD200Beute von: |rRagnaros|n|cFFFFD200Zone: |rFeuerlande,Legenden zufolge kann das Reinblutgeschlecht bis zur Erschaffung der Feuerlande zurückverfolgt werden.,415,424,128,0,97493,0,0,4,0,0
Teufelsfeuerfalke,|cFFFFD200Erfolg:|r Reittierruhm|n|n,"Teufelsfeuer ist schon bei Berührung tödlich. Glücklicherweise kann der Falke die Flammen unterdrücken und seinen Reiter so davor bewahren, in smaragdgrünen Flammen aufzugehen.",416,424,128,5,97501,0,0,4,0,0
Verderbter Feuerfalke,|cFFFFD200Erfolg: |rRuhm des Schlachtzüglers der Feuerlande|n|cFFFFD200Kategorie: |rDungeons & Schlachtzüge,"Millagazor war ein Feuerfalke, der Ragnaros treu ergeben war. Bisher ist es unbekannt, wie viele von Millagazors Eiern verderbt wurden.",417,424,128,5,97560,0,5,4,0,0
Wilder Raptor,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht|n,"Der einstige Begleiter von Kanga dem Wilden, einem gefallenen Trollhelden. Der Name des Raptoren ist unbekannt, denn Kanga sprach nur in der Bärengestalt mit ihm.",418,230,64,8,97581,0,0,4,0,0
Kampfbär der Amani,|cFFFFD200Beute von:|r Kashas Tasche,"Die Amanitrolle verzieren ihre wilden Reittiere mit magischen Amuletten und zeremoniellen Masken, um den Bärengott Nalorakk zu ehren.",419,230,0,0,98204,0,0,4,0,0
Beruhigtes Seepferdchen,|cFFFFD200Beute von: |rPoseidus|n|cFFFFD200Zone: |rVashj'ir,"""Richtig gelebt hat man erst, wenn man auf dem Rücken eines majestätischen Seepferds die Strömungen der Gezeiten in den Haaren verspürt hat."" - hat in der gesamten Geschichte noch nie jemand gesagt.",420,254,2064,0,98718,0,0,45,0,0
Geflügelter Wächter,|cFFFFD200WoW-Shop|r,"Dieser mächtige, geflügelte Löwe wurde vor Kurzem in einer uralten Grabstätte entdeckt und hat möglicherweise den uralten Prinzen der Tol'vir gedient.",421,424,128,9,98727,0,1.75,4,0,0
Boshaftes Schlachtross,|cFFFFD200Erfolg: |rVeteran der Allianz II|n|cFFFFD200Kategorie: |rGewertetes Schlachtfeld,"Gerüstet, um Zusammenstöße im Kampf auszuhalten.",422,230,4,5,100332,0,0,45,0,0
Boshafter Kriegswolf,|cFFFFD200Erfolg: |rVeteran der Horde II|n|cFFFFD200Kategorie: |rGewertetes Schlachtfeld,"Auf Befehl von Kriegshäuptling Höllschrei haben die Hordenzüchter damit begonnen, Wölfe so abzurichten, dass sie beim Schrecken und in der Wildheit des andauernden Kampfes erst richtig aufgehen.",423,230,4,5,100333,0,0,4,0,0
Zwielichtdrache des boshaften Gladiators,|cFFFFD200Klassisch|r,"Helden, die ihre Macht während des Kataklysmus als Gladiatoren unter Beweis gestellt haben, haben die außergewöhnlichsten Vertreter der Zwielichtdrachenart erhalten.",424,424,192,5,101282,0,0,4,0,0
Flammenkralle von Alysrazar,|cFFFFD200Beute von: |rAlysrazar|n|cFFFFD200Zone: |rFeuerlande,Wie bei ihrer Matriarchin Alysrazar kann der Zorn und der Eifer dieser elementaren Luftwesen unmöglich gestillt werden.,425,230,0,0,101542,0,0,4,0,0
Schneller Strandschreiter,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,"Eine Seltenheit bei den Weitschreiterarten von Kalimdor, die man leicht an ihrem durchdringenden Geruch von abgestorbenem Tang erkennt.",426,230,64,8,101573,0,0,4,0,0
Zwielichtdrache des ruchlosen Gladiators,|cFFFFD200Klassisch|r,"Helden, die ihre Macht während des Kataklysmus als Gladiatoren unter Beweis gestellt haben, haben die außergewöhnlichsten Vertreter der Zwielichtdrachenart erhalten.",428,424,192,5,101821,0,0,4,0,0
Schneller Waldschreiter,|cFFFFD200Verkäufer: |rLhara|n|cFFFFD200Zone: |rDunkelmond-Insel|n|cFFFFD200Kosten: |r180 |Hcurrency:515|h|Tinterface\icons\inv_misc_ticket_darkmoon_01.blp:0|t|h|n,Diese farbenfrohe Rasse findet man nur in den Wäldern der Dunkelmond-Insel.,429,230,0,2,102346,0,0,4,0,0
Schneller Frühlingsschreiter,"|cFFFFD200Verkäufer: |rNobelgartenhändler|n|cFFFFD200Zone: |rDurotar, Immersangwald, Mulgore, Tirisfal, Azurmythosinsel, |nDun Morogh, Wald von Elwynn, Teldrassil|n|cFFFFD200Kosten: |r500|Hitem:44791|h|TINTERFACE\ICONS\ACHIEVEMENT_NOBLEGARDEN_CHOCOLATE_EGG.BLP:0|t|h|n","Die Freuden des Nobelgartenfests kann man am besten genießen, wenn man diese treue, liebe und langweilig gefärbte Laune der Natur bei sich hat.",430,230,0,6,102349,0,0,4,0,0
Schneller Blumenstrauß,|cFFFFD200Weltereignis:|r Liebe liegt in der Luft|n|n|cFFFFD200Verkäufer: |rReizende Verkäuferin (Allianz)|n|cFFFFD200Zone: |rSturmwind|n|cFFFFD200Kosten: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rReizende Verkäuferin (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Kosten: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h,Wolle Rose kaufe?,431,230,0,6,102350,0,0,4,0,0
Weißes Reitkamel,|cFFFFD200Verkäufer:|r Landro Fernblick|n|cFFFFD200Ort:|r Beutebucht|n,An einem einzigen Nachmittag hat Fennimore Quigley als Erster ein Kamel gemolken und kurz darauf auch noch den Rekord für den längsten unbeabsichtigten Flug gebrochen.,432,230,64,8,102488,0,0,4,0,0
Verderbter Hippogryph,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,"Die traurige Wahrheit ist, dass selbst ein weiser und majestätischer Hippogryph zu einem Opfer der Verderbtheit werden kann.",433,424,192,8,102514,0,0,4,0,0
Dunkelmond-Tanzbär,|cFFFFD200Verkäufer: |rLhara|n|cFFFFD200Zone: |rDunkelmond-Insel|n|cFFFFD200Kosten: |r180|Hcurrency:515|h|TINTERFACE\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h|n|n,"Diese furchterregenden Reittiere haben die merkwürdige Eigenschaft, im Kampf plötzlich zu tanzen zu beginnen, was ihre Reiter ausgesprochen störend finden.",434,230,0,2,103081,0,0,4,0,0
Bergpferd,|cFFFFD200Verkäufer: |rAstrid Langstrumpf|n|cFFFFD200Zone: |rDarnassus|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Abbildungen dieser Spezies befinden sich oft auf Fässern von verwässertem Zwergenbräu.,435,230,0,2,103195,0,0,4,0,0
Schnelles Bergpferd,|cFFFFD200Verkäufer: |rAstrid Langstrumpf|n|cFFFFD200Zone: |rDarnassus|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Sehnt sich nach dem Tag, an dem es zu seinem Heim in Gilneas zurückkehren kann.",436,230,0,2,103196,0,0,4,0,0
Tyraels Streitross,|cFFFFD200Handelsposten|r,Ein Zeichen der Gerechtigkeit in allen bekannten Reichen.,439,424,64,2,107203,0,0,226,0,0
Spektraler Greif,|cFFFFD200Promotion:|r Rolle der Auferstehung|n,"Als Ihr gesagt habt, dass ein alter Freund zurückkehrt, habe ich etwas anderes erwartet. - Bralla Wolkenflug",440,424,196,7,107516,0,0,4,0,0
Spektraler Windreiter,|cFFFFD200Promotion:|r Rolle der Auferstehung|n,Wieso fällt man da denn nicht einfach durch? - Maztha,441,424,196,7,107517,0,0,4,0,0
Lodernder Drache,|cFFFFD200Beute von:|r Elementiumfragment|n|cFFFFD200Ort:|r Drachenseele,Lodernde Drachen zeigen eine endlose Leidenschaft für das Leben und sollen zu den treuesten Reittieren in Azeroth gehören.,442,424,128,0,107842,0,0,4,0,0
Zwielichtbote,|cFFFFD200Erfolg: |rRuhm des Schlachtzüglers der Drachenseele|n|cFFFFD200Kategorie: |rDungeons & Schlachtzüge,"Die dunkle Magie, die den Zwielichtboten einst kontrollierte, ist nun gebrochen... oder etwa nicht?",443,424,128,5,107844,0,0,4,0,0
Erste Dame der Lebensbinderin,|cFFFFD200Beute von:|r Elementiumfragment|n|cFFFFD200Ort:|r Drachenseele|n|n,"Alexstrasza, der ehemalige Drachenaspekt des Lebens, ist dafür bekannt, eine gütige und geduldige Lehrerin zu sein. Bei ihrer Ausbildung erreichen nur die engagiertesten Schülerinnen den Titel ""Erste Dame der Lebensbinderin"".",444,424,128,0,107845,0,0,4,0,0
Experiment 12-B,|cFFFFD200Beute von:|r Geringere Truhe der Aspekte|n|cFFFFD200Ort:|r Drachenseele|n,"Einige sind davon überzeugt, dass Experiment 12-B das Resultat einer geheimen SI-7-Initiative war. Andere meinen, es war das Ergebnis von embryonaler Modifikation durch Goblinwissenschaftler. Natürlich ist dies egal, denn eins ist klar: Wenn man die Stärke, Geschwindigkeit und Beweglichkeit betrachtet, war Experiment 12-B offensichtlich ein Erfolg!",445,424,128,0,110039,0,0,4,0,0
Herz der Aspekte,|cFFFFD200WoW-Shop|r,"Ihr seid Azeroths wahre Wächter, und die Zukunft dieser Welt liegt in Euren Händen, denn das Zeitalter der Sterblichen hat begonnen. - Alexstrasza",446,424,128,9,110051,0,0,4,0,0
Teufelsdrache,|cFFFFD200Verkäufer: |rLandro Fernblick|n|cFFFFD200Ort:|r Beutebucht,"Vor Jahrtausenden hat dieser tapfere Drache die Brennende Legion bekämpft, er verfiel der Verderbnis, als sein Körper mit purer dämonischer Magie erfüllt wurde.",447,424,192,8,113120,0,0,4,0,0
Jadewolkenschlange,|cFFFFD200Quest: |rAm Himmel reiten|n|cFFFFD200Zone: |rDer Jadewald,"Jadewolkenschlangen sind leicht und beweglich, schnell und tödlich.",448,424,128,1,113199,0,0,4,0,0
Azurblauer Wasserschreiter,|cFFFFD200Verkäufer: |rNat Pagle|n|cFFFFD200Zone: |rKrasarangwildnis|n|cFFFFD200Fraktion: |rDie Angler - Ehrfürchtig|n|cFFFFD200Kosten: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Normalerweise sind Käfer als Köder da, doch wie könnte man diesem hier in die Augen sehen und so etwas auch nur denken?""- Nat Pagle",449,230,0,2,118089,0,0,4,0,0
Pandarendrachen,|cFFFFD200Erfolg: |rPandarischer Botschafter|n|cFFFFD200Kategorie: |rPandaria,"Dieses ""Reittier"" wurde von den Lehrensuchern von Pandaria verliehen und ist eine Belohnung für den Helden ihrer Organisation.",450,424,1156,5,118737,0,0,4,0,0
