ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
332,Verstärkung,"Ein totemischer Krieger, der seine Gegner mit Waffen und elementaren Kräften zur Strecke bringt, um einige |C00b3ffffBosse|R zu kontern.",0,4,132314,0,560
333,Wiederherstellung,"Ein Heiler, der die Ahnengeister herbeiruft und die läuternde Kraft des Wassers nutzt, um einige |C00b3ffffBosse|R zu kontern.",0,4,136052,0,560
334,Windläufer,"Ein Kampfkünstler ohnegleichen, der einige |C00b3ffffBosse|R mit Fäusten und Füßen kontert.",0,4,608953,0,560
335,Braumeister,"Ein stämmiger Nahkämpfer, der stärkende Gebräue und unvorhersehbare Bewegungen im Kampf einsetzt, um einige |C00b3ffffBosse|R zu kontern.",0,4,608951,0,560
336,Nebelwirker,"Ein Heiler, der die geheimnisvolle Kunst der Manipulation von Lebensenergie meistert, um einige |C00b3ffffBosse|R zu kontern.",0,4,608952,0,560
337,Gebrechen,"Ein Meister der Schattenmagien, der Energien entzieht und seine Gegner mit anhaltenden Zaubern belegt, um einige |C00b3ffffBosse|R zu kontern.",0,4,136145,0,560
338,Dämonologie,"Ein Meister über Dämonen, der dämonische Mächte dazu zwingt, ihm dabei zu helfen, einige |C00b3ffffBosse|R zu kontern.",0,4,136172,0,560
339,Zerstörung,"Ein Meister des Chaos, der Feuer herabregnen lässt, um seine Gegner zu verbrennen und einige |C00b3ffffBosse|R zu kontern.",0,4,136186,0,560
340,Heilig,"Ruft die Macht des Lichts hernieder, um zu schützen und einige |C00b3ffffBosse|R zu kontern.",0,4,135920,0,560
341,Vergeltung,"Ein rechtschaffener Kreuzfahrer, der Gegner mit Waffen und heiliger Magie richtet und einige |C00b3ffffBosse|R kontert.",0,4,135873,0,560
342,Schutz,"Nutzt heilige Magie, um sich und Verbündete zu schützen und so einige |C00b3ffffBosse|R zu kontern.",0,4,236264,0,560
343,Furor,"Ein tobender Berserker, der in jeder Hand eine Waffe führt und einen Angriffshagel entfesselt, um einige |C00b3ffffBosse|R zu kontern.",0,4,132347,0,560
344,Waffen,"Ein kampfgestählter Meister im Kampf mit Zweihandwaffen, der sein Geschick und seine überwältigenden Angriffe nutzt, um einige |C00b3ffffBosse|R zu kontern.",0,4,132355,0,560
345,Schutz,"Ein standhafter Beschützer, der seinen Schild nutzt, um |C00b3ffffBosse|R zu kontern.",0,4,132341,0,560
346,Arkan,"Manipuliert die arkanen Ströme, um mit überwältigender Macht einige |C00b3ffffBosse|R zu kontern.",0,4,135932,0,560
347,Feuer,"Setzt die Luft mit Feuerbällen und explosiven Flammen in Brand, um einige |C00b3ffffBosse|R zu kontern.",0,4,135812,0,560
348,Frost,"Kontert einige |C00b3ffffBosse|R, indem sie am Boden festgefroren und mit Frostmagie zerschmettert werden.",0,4,135846,0,560
349,Gesetzlosigkeit,"Ein skrupelloser Flüchtling, der im Nahkampf Talente und Listen nutzt, um einige |C00b3ffffBosse|R zu kontern.",0,4,135340,0,560
350,Täuschung,"Ein dunkler Pirscher, der überfallartig aus den Schatten springt, um einige |C00b3ffffBosse|R zu kontern.",0,4,132320,0,560
351,Meucheln,"Ein tödlicher Giftbrauer, der mit hinterhältigen Dolchstößen einige |C00b3ffffBosse|R kontert.",0,4,236270,0,560
352,Heilig,"Ein vielseitiger Heiler, der einige |C00b3ffffBosse|R kontern kann.",0,4,237542,0,560
353,Schatten,"Nutzt dunkle Schattenmagie, um einige |C00b3ffffBosse|R zu kontern.",0,4,136207,0,560
354,Disziplin,"Nutzt Magie, um Verbündete vor Schaden zu schützen und einige |C00b3ffffBosse|R zu kontern.",0,4,135940,0,560
355,Gleichgewicht,"Kann die Gestalt eines machtvollen Mondkin annehmen, der die Kräfte von Arkan- und Naturmagien ins Gleichgewicht bringt, um einige |C00b3ffffBosse|R zu kontern.",0,4,136096,0,560
356,Wildheit,"Nimmt die Gestalt einer Großkatze an, um mit Bissen und Klauen großen Schaden zu verursachen und einige |C00b3ffffBosse|R zu kontern.",0,4,132115,0,560
357,Wiederherstellung,"Nutzt mächtige Naturzauber, um Verbündete am Leben zu halten und einige |C00b3ffffBosse|R zu kontern.",0,4,136041,0,560
358,Verwüstung,Ein dunkler Meister im Umgang mit Kriegsgleven und der zerstörerischen Kraft der Teufelsmagie. Kann einige |C00b3ffffBosse|R kontern.,0,4,1247264,0,560
359,Rachsucht,"Macht sich den inneren Dämon zu eigen, um seine Feinde zu verbrennen und seine Verbündeten zu beschützen. Kann einige |C00b3ffffBosse|R kontern.",0,4,1247265,0,560
360,Ausgestoßener,"Die Verstoßenen sind Verbündete der Dämonenjäger, die aus Naga, Zerschlagenen und sogar Dämonen bestehen und verschiedene Techniken anwenden, um einige |C00b3ffffBosse|R zu kontern.",0,4,1391770,0,560
361,Frost,"Ein eisiger Unheilsbote, der Runenmacht kanalisieren und bösartige Waffenangriffe ausführen kann, um einige |C00b3ffffBosse|R zu kontern.",0,4,135773,0,560
362,Blut,"Ein dunkler Wächter, der Lebensenergien manipuliert und verdirbt, um sich selbst in der Schlacht zu stärken und einige |C00b3ffffBosse|R zu kontern.",0,4,135770,0,560
363,Unheilig,"Ein Meister des Todes und des Verfalls, der Krankheiten verbreitet und untote Diener beschwört, um einige |C00b3ffffBosse|R zu kontern.",0,4,135775,0,560
364,Tierherrschaft,"Ein Meister der Wildnis, der eine Vielzahl an Tieren zähmen kann, damit sie ihm beistehen, um einige |C00b3ffffBosse|R zu kontern.",0,4,461112,0,560
365,Treffsicherheit,"Ein Meisterschütze, der mit Bögen oder Schusswaffen auf herausragende Art aus der Distanz einige |C00b3ffffBosse|R kontern kann.",0,4,236179,0,560
366,Überleben,"Ein unverwüstlicher Fährtenleser, der Tiergifte, Sprengsätze und Fallen als tödliche Waffen einsetzt, um einige |C00b3ffffBosse|R zu kontern.",0,4,461113,0,560
388,Reiserucksack,"Bei einer Mission besteht die Chance, dass ein zusätzlicher, zufälliger Gegenstand zurückgebracht wird.",0,4,133633,0,2
389,Gasmaske des Dämonenpakts,Gleicht den Gestank der teufelsverderbten Luft aus.,0,4,133133,0,2
393,Invasion verhindert,Erhöht die Erfolgschance bei Missionen in diesem Gebiet.,0,4,1099803,0,2
394,Ein Tag mit Chen,Erhöht die Erfolgschance von Missionen in Begleitung von Chen Sturmbräu um ${$a478}%.,0,4,236701,0,18
404,Karotte am Stiel,Verringert die Missionsdauer um 3%.,0,4,134010,0,2
406,Tragbarer Teleporter,Verringert die Missionsdauer um 30%.,0,4,321487,0,2
407,Pfad des Ochsen,Erhöht die Erfolgschance von Missionen in Begleitung von Ochseninitianden um ${$a491}%.,0,4,615340,0,18
408,Pfad des Tigers,"Erhöht die Erfolgschance von Missionen in Begleitung von Tigerinitianden, Tigeradepten oder Tigermeistern um ${$a492}%.",0,4,606548,0,18
410,Test - Follower Test Ability,Test follower ability description,0,4,463852,0,321
412,Rollen,"Rollt eine kurze Distanz nach vorn, um eine |C00b3ffffGefahr|R zu kontern.",0,4,574574,0,16
413,7.0 - Test - Anders Garrison Ability Test,"~Desc of ID410 $@garrabdesc410 
7 * action flat: ${$a497*7$}
Combatmax /  by 5: ${$m497/5$}
Base + max: ${$b497+$m497$}
Hours - 10: ${$h497-10$}
No expression: $a497  -  $m497
My spellDesc $@spelldesc191997",11,4,1028994,0,0
414,Leerer Ausrüstungsplatz,Hier könnt Ihr Ausrüstung anlegen.,0,4,0,0,1025
415,Leerer Ausrüstungsplatz,Hier könnt Ihr Ausrüstung anlegen.,0,4,0,0,1025
416,Feuerodem,"Speit Feuer vor Euch, um einen |C00b3ffffDiener|R zu kontern.",0,4,615339,0,16
417,Speerhandstoß,"Schlagt dem Gegner gegen den Hals, um einen |C00b3ffffZauber|R zu kontern.",0,4,608940,0,16
418,Ausflippen,"Es besteht die Chance, von erfolgreichen Missionen mit einer goldenen Banane zurückzukehren. Goldene Bananen werden Champions gegeben, um die Erfolgschance zu erhöhen.",0,4,133980,0,18
419,Furorfäuste,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a503}%.,0,4,627606,0,18
420,Braumeisterglück,Erhöht die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a504}%.,0,4,839394,0,18
421,Pfad des Kranichs,Erhöht die Erfolgschance von Missionen in Begleitung von Kranichinitianden um ${$a505}%.,0,4,988195,0,18
422,Held des Sturms,Erhöht die Erfolgschance ohne die Begleitung anderer Champions um ${$a506}%.,0,4,136111,0,18
423,Fliegender Schlangentritt,Verringert die Missionsdauer um ${100-$a507*100}%.,0,4,606545,0,18
428,Verlangsamend,Missionsdauer erhöht.,0,4,1383681,0,0
435,Stärke der Urtume,Erhöht die Erfolgschance von Missionen um ${$a523}%.,0,4,874857,0,18
436,Machtvoll,Verringert die Erfolgschance.,0,4,1390116,0,0
437,Tödlich,Trupps werden auf dieser Mission sterben.,0,4,1383682,0,0
438,Höllenfeuer,"Entzündet einen Bereich um den Hexenmeister herum, um einen |C00b3ffffDiener|R zu kontern.",0,4,135818,0,16
439,Zaubersperre,"Kontert das Zauberwirken des Gegners, um einen |C00b3ffffZauber|R zu kontern.",0,4,136174,0,16
440,Dämonischer Zirkel,Teleportiert Euch zu Eurem dämonischen Zirkel und kontert eine |C00b3ffffGefahr|R.,0,4,237560,0,16
441,Windstoß,"Stört mithilfe eines Windstoßes die Konzentration des Ziels, um einen |C00b3ffffZauber|R zu kontern.",0,4,136018,0,16
442,Geisterwolf,"Verwandelt den Schamanen in einen Geisterwolf, wodurch sich seine Bewegungsgeschwindigkeit erhöht, um eine |C00b3ffffGefahr|R zu kontern.",0,4,136095,0,16
443,Kettenblitzschlag,"Schleudert einen Blitzschlag auf den Gegner, der Naturschaden verursacht, um einen |C00b3ffffDiener|R zu kontern.",0,4,136015,0,16
444,Gedankenfrost,"Der Verstand des Ziels wird mit Kälte angegriffen, um einen |C00b3ffffZauber|R zu kontern.",0,4,237527,0,16
445,Tod und Verfall,"Verderbt den Boden und verursacht Schattenschaden, um |C00b3ffffDiener|R zu kontern.",0,4,136144,0,16
446,Eisige Gegenwehr,"Der Todesritter bringt sein Blut zum Gefrieren, um eine |C00b3ffffGefahr|R zu kontern.",0,4,237525,0,16
447,Aspekt des Geparden,"Erhöht die Bewegungsgeschwindigkeit kurze Zeit, um eine |C00b3ffffGefahr|R zu kontern.",0,4,132242,0,16
448,Sprengfalle,"Platziert eine Feuerfalle am Zielort, die explodiert, um einen |C00b3ffffDiener|R zu kontern.",0,4,135826,0,16
449,Gegenschuss,Unterbricht das Zauberwirken und kontert so einen |C00b3ffffZauber|R.,0,4,249170,0,16
450,Wirbelwind,In einem Wirbelwind aus Stahl kontert Ihr einen |C00b3ffffDiener|R.,0,4,132369,0,16
451,Heldenhafter Sprung,"Springt durch die Luft, um eine |C00b3ffffGefahr|R zu kontern.",0,4,236171,0,16
452,Zuschlagen,"Schlägt auf das Ziel ein, um einen |C00b3ffffZauber|R zu kontern.",0,4,132938,0,16
453,Weihe,"Weiht den Boden unter Euch, um einen |C00b3ffffDiener|R zu kontern.",0,4,135926,0,16
454,Zurechtweisung,"Weist den Gegner zurecht, um einen |C00b3ffffZauber|R zu kontern.",0,4,523893,0,16
455,Gottesschild,"Beschützt Euch vor jeglichem Schaden, um eine |C00b3ffffGefahr|R zu kontern.",0,4,524354,0,16
456,Stille,"Bringt das Ziel zum Schweigen, um einen |C00b3ffffZauber|R zu kontern.",0,4,458230,0,16
457,Heilige Nova,"Verursacht eine Explosion heiligen Lichts um den Zaubernden herum, um einen |C00b3ffffDiener|R zu kontern.",0,4,135922,0,16
458,Glaubenssprung,"Zieht die Seele eines Verbündeten zu Euch, sodass er sofort direkt vor Euch landet, um eine |C00b3ffffGefahr|R zu kontern.",0,4,463835,0,16
459,Tritt,"Ein schneller Tritt, um einen |C00b3ffffZauber|R zu kontern.",0,4,132219,0,16
460,Dolchfächer,"Schleudert Messer von Euch, um einen |C00b3ffffDiener|R zu kontern.",0,4,236273,0,16
461,Sprinten,"Erhöht Eure Bewegungsgeschwindigkeit, um eine |C00b3ffffGefahr|R zu kontern.",0,4,132307,0,16
462,Teufelsrausch,"Stürmt vorwärts, um eine |C00b3ffffGefahr|R zu kontern.",0,4,1247261,0,16
463,Gleve werfen,"Schleudert eine dämonische Gleve auf Eure Gegner, um einen |C00b3ffffDiener|R zu kontern.",0,4,1305159,0,16
464,Magie aufzehren,"Unterbricht den Gegner, um einen |C00b3ffffZauber|R zu kontern.",0,4,1305153,0,16
465,Blinzeln,"Teleportiert Euch eine kurze Distanz nach vorn, um eine |C00b3ffffGefahr|R zu kontern.",0,4,135736,0,16
466,Gegenzauber,"Unterbricht das Zauberwirken des Gegners, um einen |C00b3ffffZauber|R zu kontern.",0,4,135856,0,16
467,Blizzard,"Eisbrocken prasseln auf das Zielgebiet nieder, um einen |C00b3ffffDiener|R zu kontern.",0,4,135857,0,16
468,Schädelstoß,"Ihr führt einen Schädelstoß gegen das Ziel aus, um einen |C00b3ffffZauber|R zu kontern.",0,4,236946,0,16
469,Sternenregen,"Lässt einen Sternenlichtregen niedergehen, um einen |C00b3ffffDiener|R zu kontern.",0,4,135753,0,16
470,Spurt,"Aktiviert die Katzengestalt und spurtet, um eine |C00b3ffffGefahr|R zu kontern.",0,4,132120,0,16
471,Verflucht,Keine Bonusbeute.,0,4,1380306,0,0
472,Desorientierend,Erhöht die Missionskosten.,0,4,1383683,0,0
473,Kopfwunde,Champions verlieren auf dieser Mission Erfahrung.,0,4,1380307,0,0
474,Kaputte Ausrüstung,Champions verlieren auf dieser Mission Gegenstandsstufen.,0,4,1380306,0,0
475,Heroisch,Erfolgschance um 50% verringert.,0,4,1380305,0,0
476,Mythisch,Erfolgschance um 75% verringert.,0,4,1380305,0,0
482,Machtvoll,Verringert die Erfolgschance.,0,4,1390116,0,0
485,Teufelsfeuerregen,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a578}%.,0,4,840196,0,18
486,Teufelsblitz,Erhöht die Erfolgschance von Missionen um ${$a579}%.,0,4,135797,0,18
487,Zelot,Erhöht die Erfolgschance von Missionen um ${$a580}%.,0,4,1380866,0,18
488,Herold der Schwarzen Ernte,Erhöht die Erfolgschance von Missionen in Begleitung von Akolythen oder Herbeirufern der Schwarzen Ernte um ${$a581}%.,0,4,537517,0,18
489,Seelenverbindung,Die Erfolgschance von Missionen wird durch jede Truppenvitalität in der Mission um ${$a582}% erhöht.,0,4,607854,0,18
490,Seelenbrunnen erschaffen,"Es besteht eine Chance, von einer Mission mit einem Gesundheitsstein zurückzukehren, der Trupps um 1 Vitalität heilen kann.",0,4,136194,0,18
491,Agonie,"Erhöht die Erfolgschance von Missionen, die länger als ${$h584} Stunden dauern, um ${$a584}%.",0,4,136139,0,18
492,Schreckensross,Verringert die Missionsdauer um ${100-$a585*100}%.,0,4,132238,0,18
493,Dämonische Ermächtigung,Erhöht die Erfolgschance von Missionen in Begleitung von einem Rudel Wichtel oder einem Schwarm Wildwichtel um ${$a586}%.,0,4,236292,0,18
494,Matrone der Wichtel,"Bei erfolgreicher Mission besteht eine Chance, mit einem Gegenstand zurückzukehren, der eine Wichtelgruppe oder einen Schwarm Wildwichtel beschwört.",0,4,136218,0,18
496,Dämonische Stärke,Erhöht die Erfolgschance von Missionen um ${$a612}%.,0,4,236293,0,18
497,Dämonischer Pakt,Erhöht die Erfolgschance von Missionen in Begleitung von anderen Wichteln um ${$a613}%.,0,4,136121,0,18
498,Ausbildungsgelände,Erhöht die maximale Anzahl der rekrutierbaren Akolythen um $a614.,0,4,538444,0,18
499,Ritual der Beschwörung,Verringert die Missionsdauer aller Missionen um ${100-$a615*100}%.,0,4,136194,0,18
500,Verdammniswache beschwören,Erhöht die Erfolgschance der ersten Mission des Tages um ${$a616}%.,0,4,615103,0,274
501,Grün - Missionskosten,Verringert die Missionskosten um 10%.,0,4,646671,0,2
502,Titanenzorn,Erhöht die Erfolgschance ohne die Begleitung anderer Champions um ${$a641}%.,0,4,237046,0,18
503,Befehlsruf,Die Erfolgschance von Missionen wird durch jede Truppenvitalität in der Mission um ${$a619}% erhöht.,0,4,132351,0,18
504,Schreie der Toten,"Bei erfolgreicher Mission besteht eine Chance, mit einem Gegenstand zurückzukehren, der einen Trupp Aspiranten der Valarjar oder Sturmgeschmiedete der Valarjar beschwört.",0,4,136184,0,18
505,Königliche Blutlinie,Erhöht die Erfolgschance von Missionen in Begleitung unterschiedlicher Typen von Trupps um ${$a621}%.,0,4,132346,0,18
506,Wutanfall,Erhöht die Erfolgschance von Missionen in Begleitung von Trupps mit nur ${$m622} Vitalität um ${$a622}%.,0,4,132345,0,18
507,Torwächter,"Erhöht die Erfolgschance von Missionen, die länger als ${$h623} Stunden dauern, um ${$a623}%.",0,4,515033,0,18
508,Gefrorene Schläge,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a624}%.,0,4,237523,0,18
509,Wildes Anspringen,Erhöht die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a625}%.,0,4,1027879,0,18
510,Stärke der Gezeiten,"Erhöht die Erfolgschance von Missionen, die länger als ${$h626} Stunden dauern, um ${$a626}%.",0,4,971078,0,18
511,Sturmschnabels Angriff,Verringert die Missionsdauer um ${100-$a627*100}%.,0,4,132239,0,18
512,Totem des heilenden Flusses,"Es besteht eine Chance, von einer Mission mit einem Totem des heilenden Flusses zurückzukehren, das Trupps um 1 Vitalität heilen kann.",0,4,135127,0,18
513,Blitzschlagschild,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a629}%.,0,4,136051,0,18
514,Pfad der Erde,Erhöht die Erfolgschance von Missionen in Begleitung von einem Kreis der Erdenrufer oder Geomanten des Irdenen Rings um ${$a630}%.,0,4,1016245,0,18
515,Oberelementar,Erhöht die Erfolgschance von Missionen in Begleitung von geringen oder großen Elementaren um ${$a631}%.,0,4,651081,0,18
516,Mal des Jägers,Erhöht die Erfolgschance von Missionen in Begleitung von einem Trupp Bogenschützen oder unsichtbare Schützen um ${$a632}%.,0,4,236188,0,18
517,Zielsicherheit,Erhöht die Erfolgschance von Missionen um ${$a633}%.,0,4,1033497,0,18
518,Durchschlagende Schüsse,Erhöht die Erfolgschance von Missionen um ${$a634}%.,0,4,236198,0,18
519,Überlebensinstinkte,Erhöht die Erfolgschance von Missionen um ${$a635}%.,0,4,236808,0,18
520,Sprengfalle,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a636}%.,0,4,135826,0,18
521,Elementarwachen,Erhöht die Erfolgschance von Missionen um ${$a637}%.,0,4,136029,0,18
522,Zorn der Elemente,Erhöht die Erfolgschance von Missionen um ${$a638}%.,0,4,651244,0,18
524,Eins mit dem Rudel,Erhöht die Erfolgschance von Missionen in Begleitung anderer Tierherrschaftschampions um ${$a640}%.,0,4,236172,0,18
525,Macht der Mok'Nathal,Erhöht die Erfolgschance ohne die Begleitung anderer Champions um ${$a641}%.,0,4,463283,0,18
526,Baron rufen,Erhöht die Erfolgschance von Missionen in Begleitung einer Gruppe von Fährtenlesern oder Pfadfindern um ${$a642}%.,0,4,930453,0,18
528,Salve,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a644}%.,0,4,132222,0,18
529,Großwildjäger,Erhöht die Erfolgschance von Missionen mit |C00b3ffffBossen|R um ${$a645}%.,0,4,461115,0,18
530,Weltenwanderer,Verringert die Missionsdauer um ${100-$a646*100}%.,0,4,236190,0,18
531,Zorn des Aszendenten,Erhöht die Erfolgschance von Missionen um ${$a647}%.,0,4,132148,0,18
532,Reinigende Gezeiten,Erhöht die Erfolgschance von Missionen mit |C00b3ffffZaubern|R um ${$a648}%.,0,4,136213,0,18
533,Lavastrahl,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a649}%.,0,4,136110,0,18
534,Windböe,Erhöht die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a650}%.,0,4,135863,0,18
535,Waffe des Mahlstroms,Erhöht die Erfolgschance von Missionen um ${$a651}%.,0,4,237584,0,18
537,Erschütterndes Gebrüll,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a656}%.,0,4,132121,0,18
538,Wiedergeburt,"Bei erfolgreicher Mission besteht eine Chance von ${$a657}%, einen gefallenen Trupp mit ${$m657} Vitalität wieder ins Leben zu rufen.",0,4,136080,0,18
539,Berserker,Verringert die Startkosten einer Mission um ${100-$a658*100}%.,0,4,236149,0,18
540,Erblühen,"Es besteht eine Chance, von einer Mission mit einem Wildpilz zurückzukehren, der Trupps um 1 Vitalität heilen kann.",0,4,134222,0,18
541,Gleichgewicht der Natur,Erhöht die Erfolgschance von Missionen in Begleitung von Treants des Hains der Träume oder Töchtern des Cenarius um ${$a660}%.,0,4,132113,0,18
542,Anstachelndes Gebrüll,Erhöht die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a661}%.,0,4,464343,0,18
543,Zorn der Elune,Erhöht die Erfolgschance von Missionen in Begleitung von Druiden der Klaue oder Hütern des Hains um ${$a662}%.,0,4,132123,0,18
544,Fliegender Teppich,Verringert die Missionsdauer um ${100-$a663*100}%.,0,4,370404,0,18
545,Abstimmung auf die Elemente,Erhöht die Erfolgschance von Missionen in Begleitung von Wasserelementaren oder Arkangolems um ${$a664}%.,0,4,651085,0,18
546,Wortreiche Selbstdarstellung,"Erhöht die Erfolgschance im Kampf gegen |C00b3ffffBosse|R um ${$a889}%, verdoppelt aber die Missionsdauer.",0,4,800996,0,18
547,Geladener Kern,"Erhöht die Erfolgschance von Missionen, die länger als ${$h666} Stunden dauern, um ${$a666}%.",0,4,429383,0,18
548,Funkensturm,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a669}%.,0,4,135815,0,18
549,Meister der Magier,Erhöht die Erfolgschance von Missionen in Begleitung von Lehrlingen der Tirisgarde oder Herbeirufern der Kirin Tor um ${$a672}%.,0,4,975740,0,18
550,Erfrischungen herbeizaubern,"Es besteht eine Chance, von einer Mission mit einer herbeigezauberten Erfrischung zurückzukehren, die Trupps um 1 Vitalität heilen kann.",0,4,609813,0,18
551,Arkane Macht,Erhöht die Erfolgschance von Missionen um ${$a674}%.,0,4,136048,0,18
552,Geistesgegenwart,Erhöht die Erfolgschance von Missionen mit |C00b3ffffZaubern|R um ${$a675}%.,0,4,136031,0,18
553,Frostrüstung,Erhöht die Erfolgschance von Missionen um ${$a676}%.,0,4,135843,0,18
554,Beflügelung,Erhöht die Erfolgschance von Missionen um ${$a677}%.,0,4,1033914,0,18
555,Macht der Natur,Erhöht die Erfolgschance von Missionen um ${$a678}%.,0,4,136085,0,18
556,Segen des Cenarius,Erhöht die Erfolgschance von Missionen um ${$a679}%.,0,4,236692,0,18
557,Ursols Entschlossenheit,Erhöht die Erfolgschance von Missionen um ${$a680}%.,0,4,1378703,0,18
558,Wildwuchs,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a681}%.,0,4,236153,0,18
559,Des Königs Segen,Erhöht die Erfolgschance von Missionen um ${$a682}%.,0,4,135993,0,18
560,Göttliches Bollwerk,Erhöht die Erfolgschance von Missionen um ${$a683}%.,0,4,135923,0,18
561,Schwert des Lichts,Erhöht die Erfolgschance von Missionen um ${$a684}%.,0,4,1360757,0,18
562,Wächter des Königs,Erhöht die Erfolgschance von Missionen in Begleitung von Knappen oder Schildträgern um ${$a685}%.,0,4,135919,0,18
563,Göttliches Ross,Verringert die Missionsdauer um ${100-$a686*100}%.,0,4,1360759,0,18
564,Licht der Tapferkeit,Ein zufällig ausgewählter Trupp der Mission erhält ${$a687} Vitalität zurück.,0,4,461859,0,18
565,Eifer,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a688}%.,0,4,135961,0,18
566,Absolution,"Bei erfolgreicher Mission besteht eine Chance von ${$a689}%, einen gefallenen Trupp mit ${$m689} Vitalität wieder ins Leben zu rufen.",0,4,1030102,0,18
567,Liadrins Segen,Erhöht die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a690}%.,0,4,135968,0,18
568,Oberster Kreuzfahrer,Erhöht die Erfolgschance von Missionen in Begleitung von Rittern oder Templern der Silbernen Hand um ${$a691}%.,0,4,461857,0,18
569,Segen der Macht,Die Erfolgschance von Missionen wird durch jede Truppenvitalität in der Mission um ${$a692}% erhöht.,0,4,135908,0,18
570,Glücksumschlag,Erhöht die Erfolgschance der ersten Mission des Tages um ${$a693}%.,0,4,134268,0,274
571,Wohnräume,Erhöht die maximale Anzahl der rekrutierbaren Schüler des Tigers um $a694.,0,4,538444,0,18
572,Ochsenstil,Erhöht die Erfolgschance von Missionen um ${$a695}%.,0,4,611419,0,18
573,Beinarbeit,Erhöht die Erfolgschance von Missionen mit |C00b3ffffGefahren|R um ${$a696}%.,0,4,642416,0,18
574,Unantastbarer Kämpfer,Erhöht die Erfolgschance von Missionen um ${$a697}%.,0,4,620830,0,18
575,Wilder Tigerstil,Erhöht die Erfolgschance von Missionen um ${$a698}%.,0,4,611420,0,18
576,Wirbelnder Kranichtritt,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a699}%.,0,4,606543,0,18
577,Tödliche Hiebe,Erhöht die Erfolgschance von Missionen um ${$a700}%.,0,4,606552,0,18
578,Kampfrausch,Erhöht die Erfolgschance der ersten Mission des Tages um ${$a701}%.,0,4,136012,0,274
579,Elementare Seelenstärke,"Erhöht die maximale Anzahl der rekrutierbaren geringen und großen Elementare, Erdenrufer und Geomanten um ${$a702}.",0,4,135776,0,18
580,Macht des Windsprechers,Verringert die Missionsdauer aller Missionen um ${100-$a703*100}%.,0,4,511726,0,18
581,Meisterhafter Tigerstil,Erhöht die Erfolgschance von Missionen um ${$a704}%.,0,4,620832,0,18
582,Meisterhafter Ochsenstil,Erhöht die Erfolgschance von Missionen um ${$a705}%.,0,4,627607,0,18
583,Magmasturm,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a706}%.,0,4,524795,0,18
584,Hohe Reichweite,Erhöht die Erfolgschance der ersten Mission des Tages um ${$a707}%.,0,4,1392555,0,274
585,Robuste Zelte,"Erhöht die maximale Anzahl der rekrutierbaren Bogenschützen, Scharfschützen, Fährtenleser und Pfadfinder um ${$a708}.",0,4,236200,0,18
586,Siegel von Elune,Erhöht die Erfolgschance von Missionen mit |C00b3ffffZaubern|R um ${$a709}%.,0,4,135967,0,18
587,Frostnova,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a710}%.,0,4,135848,0,274
588,Arkane Bibliothek,Erhöht die maximale Anzahl der rekrutierbaren Lehrlinge und Beschwörer um $a711.,0,4,354435,0,18
589,Blinzeln,Verringert die Missionsdauer aller Missionen um ${100-$a712*100}%.,0,4,135736,0,18
591,Wurzeln,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a714}%.,0,4,134412,0,274
592,Reisegestalt,Verringert die Missionsdauer aller Missionen um ${100-$a715*100}%.,0,4,132144,0,18
593,Segen der Rechtschaffenen,Erhöht die Erfolgschance von Missionen mit |C00b3ffffDienern|R um ${$a716}%.,0,4,1030099,0,18
594,Argentumruf,Erhöht die maximale Anzahl der rekrutierbaren Ritter und Champions der Silbernen Hand um $a717.,0,4,236690,0,18
595,Segen der Könige,Erhöht die Erfolgschance der ersten Mission des Tages um ${$a718}%.,0,4,135993,0,274
596,Anspornender Schrei,Erhöht die Erfolgschance der ersten entsandten Mission jedes Tages pro Truppenvitalität um ${$a719}%.,0,4,236317,0,274
597,Gewaltmarsch,Verringert die Missionsdauer aller Missionen um ${100-$a720*100}%.,0,4,132277,0,18
