SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200Erfolg: |rRowdy des Dunkelmond-Rennens|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,368,122129,0,5
|cFFFFD200Erfolg: |rZugvogel: Gold|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,369,122126,0,5
|cFFFFD200Erfolg: |rAkkuschredder: Gold|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,371,122120,0,5
|cFFFFD200Erfolg: |rPanzerass|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,372,122122,0,5
|cFFFFD200Erfolg: |rVon Ringen und Schildkröten|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,373,122123,0,5
|cFFFFD200Quest:|r Kristallklar|n|cFFFFD200Zone: |rSturmwind|n|cFFFFD200Zone: |rOrgrimmar,374,122674,0,1
|cFFFFD200Erfolg: |rAzeroths Top 20|n|cFFFFD200Kategorie: |rGarnison,375,122700,0,5
|cFFFFD200Beute von: |rTor'goroth|n|cFFFFD200Zone: |rFrostfeuergrat,376,119163,0,0
|cFFFFD200Quest: |rDie Qual der Yakwahl|n|cFFFFD200Zone: |rTonlongsteppe,377,82467,0,1
|cFFFFD200Beute von: |rHerdsinger Forresten|n|cFFFFD200Zone: |rStratholme,378,13379,0,0
|cFFFFD200Beute von:|r Blingtron-5000-Geschenkpaket|n,379,123851,0,0
|cFFFFD200Erfolg: |rRaketenrenner: Gold|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,381,122119,0,5
|cFFFFD200Weltereignis:|r Tag der Toten|n,383,116856,0,6
|cFFFFD200Weltereignis:|r Tag der Toten|n,384,116888,0,6
|cFFFFD200Weltereignis:|r Tag der Toten|n,385,116889,0,6
|cFFFFD200Weltereignis:|r Tag der Toten|n,386,116890,0,6
|cFFFFD200Weltereignis:|r Tag der Toten|n,387,116891,0,6
|cFFFFD200Verkäufer: |rGalissa Sonnentau|n|cFFFFD200Zone: |rDunkelmond-Insel,388,126931,0,2
|cFFFFD200Schatz: |rFoliant der Geheimnisse|n|cFFFFD200Zone: |rTanaandschungel,389,127670,0,0
|cFFFFD200Schatz: |rHöllenfeuerjuwel|n|cFFFFD200Zone: |rTanaandschungel,390,127668,0,0
|cFFFFD200Quest: |rAufräumarbeiten|n|cFFFFD200Zone: |rSpitzen von Arak|n|n|cFFFFD200Quest: |rNicht in Eurer Armee|n|cFFFFD200Zone: |rSpitzen von Arak,391,119001,0,1
"|cFFFFD200Verkäufer: |rFanny Fallenschnapp, Giada Goldleine|n|cFFFFD200Zone: |rGarnison",392,127695,0,2
"|cFFFFD200Verkäufer: |rFanny Fallenschnapp, Giada Goldleine|n|cFFFFD200Zone: |rGarnison",393,127696,0,2
"|cFFFFD200Verkäufer: |rFanny Fallenschnapp, Giada Goldleine|n|cFFFFD200Zone: |rGarnison",394,127707,0,2
|cFFFFD200Schatz: |rDie perfekte Blüte|n|cFFFFD200Zone: |rTanaandschungel,395,127766,0,0
|cFFFFD200Schatz: |rMerkwürdige grüne Frucht|n|cFFFFD200Zone: |rTanaandschungel,396,127394,0,-1
|cFFFFD200Schatz: |rSchillernde Rute|n|cFFFFD200Zone: |rTanaandschungel,398,127859,0,0
|cFFFFD200Verkäufer: |rHändlerin Araanda|n|cFFFFD200Zone: |rMondsturz|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rHändler Darakk|n|cFFFFD200Zone: |rFrostwall|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,399,127864,0,2
|cFFFFD200Beute von: |rKapitän Eisenbart|n|cFFFFD200Zone: |rTanaandschungel,400,127659,0,0
|cFFFFD200Beute von: |rDornenwüter|n|cFFFFD200Zone: |rTanaandschungel,401,127652,0,0
|cFFFFD200Beute von: |rÜberrest des Blutmonds|n|cFFFFD200Zone: |rTanaandschungel,402,127666,0,0
|cFFFFD200Garnisonsmission:|r Meister der Brennenden Klinge,403,128310,0,0
|cFFFFD200Weltereignis: |rKinderwoche|n|cFFFFD200Kosten: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n,404,69896,0,6
|cFFFFD200NSC: |rSkoller|n|cFFFFD200Zone:|r Tanaandschungel|n,405,128328,0,4
|cFFFFD200Erfolg: |rGroßer Zugvogel: Gold|n|cFFFFD200Kategorie: |rDunkelmond-Jahrmarkt,406,122121,0,5
|cFFFFD200Verkäufer: |rSchattenjäger Denjai|n|cFFFFD200Zone: |rTanaandschungel|n|cFFFFD200Fraktion: |rVol'jins Kopfjäger - Respektvoll|n|cFFFFD200Kosten: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,408,128471,4,2
|cFFFFD200Verkäufer: |rVerteidiger Krethos|n|cFFFFD200Zone: |rTanaandschungel|n|cFFFFD200Fraktion: |rHand des Propheten - Respektvoll|n|cFFFFD200Kosten: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,409,128462,4,2
|cFFFFD200Beruf: |rVerzauberkunst,410,128536,0,3
|cFFFFD200Verkäufer: |rGelvas Rußgatter|n|cFFFFD200Zone: |rDunkelmond-Insel,411,97994,0,2
|cFFFFD200Weltereignis:|r Winterhauchfest|n|n,412,108635,0,6
|cFFFFD200Beute von:|r Zaggund Hopp|n|cFFFFD200Zone: |rTanaandschungel,413,108634,0,0
|cFFFFD200Beute von:|r Gondar|n|cFFFFD200Zone: |rTanaandschungel,415,108633,0,0
|cFFFFD200Weltereignis:|r Winterhauchfest|n,416,108632,0,6
|cFFFFD200Beute von:|r Drakum|n|cFFFFD200Zone: |rTanaandschungel,417,108631,0,0
|cFFFFD200Beute von: |rHavak|n|cFFFFD200Zone: |rKun-Lai-Gipfel,418,86573,0,0
|cFFFFD200Weltereignis:|r Winterhauchfest|n,420,128776,0,6
|cFFFFD200Weltereignis:|r Schlotternächte|n,421,128794,0,6
|cFFFFD200Weltereignis:|r Schlotternächte|n,422,128807,0,6
|cFFFFD200Beute von: |rHohepriester Ikzan|n|cFFFFD200Zone: |rTanaandschungel,425,122117,0,0
|cFFFFD200Schatz: |rBeuteschatz des Blutenden Auges|n|cFFFFD200Zone: |rTanaandschungel,428,127709,0,0
|cFFFFD200Erfolg: |rDie Zähmung der Welt|n|cFFFFD200Kategorie: |rHaustierkämpfe,429,92738,0,-1
|cFFFFD200Verkäufer: |rCupri|n|cFFFFD200Zone: |rShattrath,431,129926,0,-1
|cFFFFD200Verkäufer: |rAuzin|n|cFFFFD200Zone: |rDalaran,432,129938,0,-1
|cFFFFD200Verkäufer: |rAuzin|n|cFFFFD200Zone: |rDalaran,433,129952,0,-1
|cFFFFD200Beruf:|r Lederverarbeitung,434,129956,0,3
|cFFFFD200Verkäufer: |rJepetto Spaßbrumm|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,435,129057,0,2
|cFFFFD200Verkäufer: |rCupri|n|cFFFFD200Zone: |rShattrath|n|cFFFFD200Kosten: |r500|TInterface\Icons\pvecurrency-justice.BLP:0|t,436,129929,0,2
|cFFFFD200Verkäufer: |rKriegsmagierin Kath'leen|n|cFFFFD200Zone: |rDie Verheerte Küste|n|cFFFFD200Fraktion: |rDie Legionsrichter - Respektvoll|n|cFFFFD200Kosten: |r1500|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h,437,130199,4,2
|cFFFFD200Schatz: |rSchatztruhe|n|cFFFFD200Zone: |rVal'sharah,438,130194,2,-1
|cFFFFD200Schatz: |rUnbewachter Distelblattschatz|n|cFFFFD200Zone: |rVal'sharah,439,130147,0,0
|cFFFFD200Schatz: |rGussis Truhe,440,129055,0,0
|cFFFFD200Quest: |rMeister der Tarnung|n|cFFFFD200Zone: |rSturmheim,441,129093,0,1
|cFFFFD200Beute von: |rSchwarzhuf|n|cFFFFD200Zone: |rTal der Vier Winde|n|n|cFFFFD200Beute von:|r Kerzenhüter von Ordos|n|cFFFFD200Zone:|r Zeitlose Insel,442,86565,0,-1
,443,129111,2,-1
|cFFFFD200Verkäufer: |rKiatke|n|cFFFFD200Zone: |rOrgrimmar/ Sturmwind,444,133511,0,2
|cFFFFD200Verkäufer: |rKiatke|n|cFFFFD200Zone: |rOrgrimmar/ Sturmwind,445,133542,0,-1
|cFFFFD200Verkäufer: |rRansa Graufeder|n|cFFFFD200Zone: |rDer Hochberg|n|cFFFFD200Fraktion: |rDer Hochbergstamm - Respektvoll|n|cFFFFD200Kosten: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,446,131812,4,2
|cFFFFD200Zone: |rDer Hochberg,447,131811,0,-1
|cFFFFD200Promotion|r,448,93672,2,-1
|cFFFFD200Quest:|r Avianas Anfrage|n|cFFFFD200Zone:|r Gasthaus der Garnison|n,449,119093,0,0
|cFFFFD200Beute von: |rAi-Ran die flüchtige Wolke|n|cFFFFD200Zone: |rTal der Ewigen Blüten,451,86590,0,0
|cFFFFD200Beute von: |rSahn Gezeitenjäger|n|cFFFFD200Zone: |rTal der Ewigen Blüten,452,86582,0,0
|cFFFFD200Schatz: |rVersunkener Schatz|n|cFFFFD200Zone: |rZeitlose Insel,453,134024,0,0
|cFFFFD200Beute von: |rKriegsspäher von Salyis|n|cFFFFD200Zone: |rTal der Vier Winde,454,86583,0,0
|cFFFFD200Beruf: |rArchäologie,455,64488,0,3
|cFFFFD200Beute von: |rKal'tik der Veröder|n|cFFFFD200Zone: |rTal der Ewigen Blüten,456,134023,0,0
|cFFFFD200Beute von: |rGar'lok|n|cFFFFD200Zone: |rSchreckensöde,457,86578,0,0
|cFFFFD200Beute von:|r Ba'ruun|n|cFFFFD200Zone:|r Schattenmondtal|n|n,458,113540,0,0
|cFFFFD200Schatz: |rSchließkiste des Vorarbeiters|n|cFFFFD200Zone: |rTalador,459,116120,0,0
|cFFFFD200Quest:|r Cenarische Belange|n|cFFFFD200Zone:|r Gasthaus der Garnison,460,118935,0,-1
|cFFFFD200Schatz: |rPilzvorrat des Blutenden Auges|n|cFFFFD200Zone: |rTanaan,461,128223,0,-1
|cFFFFD200Beute von: |rMajor Affentanz|n|cFFFFD200Zone: |rTal der Ewigen Blüten,462,86594,0,0
|cFFFFD200Quest: |rAlphatiere|n|cFFFFD200Zone: |rTal der Vier Winde,463,88375,0,1
|cFFFFD200Beruf: |rArchäologie,464,89614,0,3
|cFFFFD200Erfolg: |rHöheres Studium|n|cFFFFD200Kategorie: |rAllgemein,465,43824,0,5
|cFFFFD200Quest: |rDas Erbe der Urtume|n|cFFFFD200Zone:|r Sägewerk der Garnison ,466,115506,0,0
|cFFFFD200Verkäufer:|r Sprecher Gulan|n|cFFFFD200Zone:|r Zeitlose Insel,467,102467,0,2
|cFFFFD200Beute von: |rNessos das Orakel|n|cFFFFD200Zone: |rKun-Lai-Gipfel|n|n|cFFFFD200Beute von:|r Großschildkröte Zornpanzer|n|cFFFFD200Beute von:|r Chelon|n|cFFFFD200Zone:|r Zeitlose Insel|n,468,86584,0,0
|cFFFFD200Beute von:|r Shinri|n|cFFFFD200Zone: |rSchattenmondtal,469,113543,0,-1
|cFFFFD200Beute von: |rHohepriester von Ordos|n|cFFFFD200Zone: |rZeitlose Insel,470,104329,0,0
|cFFFFD200Promotion|r,471,54452,2,-1
|cFFFFD200Verkäufer:|r Derek Odds|n|cFFFFD200Verkäufer:|r Misensi|n|cFFFFD200Zone:|r Dalaran|n|n|cFFFFD200Verkäufer:|r Mera Nebelläufer|n|cFFFFD200Zone:|r Eiskrone|n,472,134020,0,2
|cFFFFD200Beruf: |rIngenieurskunst (490),473,60854,2,3
|cFFFFD200Beruf: |rIngenieurskunst (600),474,87214,2,3
|cFFFFD200Beruf: |rIngenieurskunst,475,111821,2,3
|cFFFFD200Beruf: |rIngenieurskunst (425),476,40768,2,3
|cFFFFD200Beruf: |rIngenieurskunst (435),477,48933,2,3
|cFFFFD200Beruf: |rIngenieurskunst (570),478,87215,2,3
|cFFFFD200Beruf: |rIngenieurskunst,479,112059,2,3
|cFFFFD200Beruf: |rIngenieurskunst,480,18986,2,3
|cFFFFD200Beruf: |rIngenieurskunst,481,30544,2,3
|cFFFFD200Beruf: |rIngenieurskunst,482,18984,2,3
|cFFFFD200Beruf: |rIngenieurskunst,483,30542,2,3
|cFFFFD200Beruf: |rIngenieurskunst (500),484,40727,2,3
|cFFFFD200Beute von:|r Geisterhafter Pandarenfischer|n|cFFFFD200Beruf:|r Angeln|n,485,85973,2,0
|cFFFFD200Verkäufer: |rNat Pagle|n|cFFFFD200Zone: |rKrasarangwildnis|n|cFFFFD200Fraktion: |rDie Angler - Respektvoll|n|cFFFFD200Kosten: |r1.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,486,85500,4,2
|cFFFFD200Beute von: |rDon Carlos|n|cFFFFD200Zone: |rVorgebirge des Alten Hügellands,487,134019,0,0
|cFFFFD200Beute von:|r Bürgi Schwarzherz |n|cFFFFD200Zone:|r Vashj'ir|n,488,134022,0,0
|cFFFFD200Quest: |rZurück zum Chef!|n|cFFFFD200Zone: |rNethersturm,489,134021,0,1
|cFFFFD200Quest: |rEine glitzernde Beute|n|cFFFFD200Zone: |rDas Schlingendornkap,490,133997,0,-1
|cFFFFD200Quest: |rÖffnet ihre Augen|n|cFFFFD200Zone: |rTeufelswald,491,133998,0,1
|cFFFFD200Verkäufer:|r Jonathan Stephens|n|cFFFFD200Verkäufer:|r Moz'def|n|cFFFFD200Zone:|r Garnison|n,492,122298,0,2
|cFFFFD200Beute von: |rRai'vosh|n|cFFFFD200Zone: |rSchattenmondtal,493,113542,0,0
|cFFFFD200Beute von: |rStampfer Kreego|n|cFFFFD200Zone: |rGorgrond,494,118224,0,0
|cFFFFD200Beute von: |rGlimmerflügel|n|cFFFFD200Zone: |rTalador,495,116113,0,0
|cFFFFD200Beute von: |rGibblett der Feigling|n|cFFFFD200Zone: |rFrostfeuergrat,496,119180,0,0
|cFFFFD200Quest: |rDer Sturm braut sich zusammen|n|cFFFFD200Zone: |rTonlongsteppe,497,95567,0,1
|cFFFFD200Quest: |rDer Sturm braut sich zusammen|n|cFFFFD200Zone: |rTonlongsteppe,498,95568,0,1
|cFFFFD200Beute von: |rWichtelmeisterin Valessa|n|cFFFFD200Zone: |rTanaandschungel,499,127655,0,0
|cFFFFD200Schatz: |rSchädel des irren Häuptlings|n|cFFFFD200Zone: |rTanaandschungel,500,127669,0,0
|cFFFFD200Verkäufer: |rHaris Pilton|n|cFFFFD200Zone: |rWälder von Terokkar|n|cFFFFD200Kosten: |r5.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,501,134007,0,2
|cFFFFD200Verkäufer: |rHaris Pilton|n|cFFFFD200Zone: |rWälder von Terokkar|n|cFFFFD200Kosten: |r3.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,502,134004,0,2
|cFFFFD200Schatz: |rMittelgroße Schatztruhe|n|cFFFFD200Zone: |rVal'sharah,503,130169,0,0
|cFFFFD200Verkäufer: |rMarin Klingenflügel|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Fraktion: |rDie Wächterinnen - Wohlwollend|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,504,130157,4,2
|cFFFFD200Verkäufer: |rSylvia Hirschhorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Fraktion: |rDie Traumweber - Freundlich|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,505,130158,4,2
|cFFFFD200Beute von: |rSehsei|n|cFFFFD200Zone: |rVal'sharah,506,130171,0,0
|cFFFFD200Verkäufer: |rSylvia Hirschhorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Fraktion: |rDie Traumweber - Wohlwollend|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,507,130170,4,2
|cFFFFD200Verkäufer: |rMarin Klingenflügel|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Fraktion: |rDie Wächterinnen - Wohlwollend|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,508,130191,4,2
|cFFFFD200Verkäufer: |rSylvia Hirschhorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Fraktion: |rDie Traumweber - Respektvoll|n|cFFFFD200Kosten: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,509,130232,4,2
|cFFFFD200Beute von: |rHenry|n|cFFFFD200Zone: |rVal'sharah,510,130214,0,0
|cFFFFD200Schatz: |rSchatztruhe|n|cFFFFD200Zone: |rVal'sharah,511,130249,2,0
|cFFFFD200Beute von: |rWeißwassertaifun|n|cFFFFD200Zone: |rSturmheim,512,129045,2,0
|cFFFFD200Schatz: |rSchatztruhe|n|cFFFFD200Zone: |rSturmheim,513,129165,0,0
|cFFFFD200Verkäufer: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,514,37460,0,-1
|cFFFFD200Verkäufer: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,515,44820,0,-1
|cFFFFD200Beute von:|r Vorratstaschen für Haustiere|n|cFFFFD200Herkunft:|r Haustierkampfmeisterbändiger |n,516,89139,0,0
|cFFFFD200Quest:|r Studien der Verderbnis|n|cFFFFD200Beruf:|r Archäologie|n|n,520,131724,0,1
,521,136849,2,-1
,522,136846,2,-1
,525,136927,2,-1
,526,136855,2,-1
,527,136928,2,-1
,528,136934,2,-1
,529,136935,2,-1
,530,136937,2,-1
|cFFFFD200Beruf: |rInschriftenkunde,531,129211,0,3
|cFFFFD200Verkäufer: |rEndora Edelhaupt|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,532,137294,2,-1
|cFFFFD200Beruf:|r Lederverarbeitung,533,129958,0,3
|cFFFFD200Beruf:|r Lederverarbeitung,534,129960,0,3
|cFFFFD200Beruf:|r Lederverarbeitung,535,129961,0,3
|cFFFFD200Verkäufer: |rJepetto Spaßbrumm|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,536,137663,0,-1
|cFFFFD200Verkäufer: |rBoomie Funks|n|cFFFFD200Zone: |rDunkelmond-Insel,537,138202,0,2
|cFFFFD200Weltereignis:|r Piratentag|n|cFFFFD200Beute von:|r Schlitzohr|n,538,138415,0,6
,539,138490,2,-1
|cFFFFD200Quest: |rEwig hungrig|n|cFFFFD200Zone: |rAzsuna|n|n|cFFFFD200Quest: |rEwig hungrig|n|cFFFFD200Zone: |rAzsuna,540,138876,0,1
|cFFFFD200Quest: |rKleider machen Leute|n|cFFFFD200Zone: |rAzsuna,541,138873,0,1
|cFFFFD200Verkäufer: |rVerteidiger Nuurem|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Fraktion: |rExarchenrat - Wohlwollend|n|cFFFFD200Kosten: |r1.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,542,115472,4,2
|cFFFFD200Verkäufer: |rVeridis Fallon|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Fraktion: |rFarondis' Hofstaat - Wohlwollend|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,543,129279,4,2
|cFFFFD200Verkäufer: |rValdemar Sturmsucher|n|cFFFFD200Zone: |rSturmheim|n|cFFFFD200Fraktion: |rValarjar - Respektvoll|n|cFFFFD200Kosten |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,544,129149,4,2
|cFFFFD200Weltereignis:|r Winterhauchfest,545,139337,0,6
|cFFFFD200Weltereignis:|r Winterhauchfest|n,546,128636,0,6
|cFFFFD200Beruf: |rJuwelierskunst,547,130254,0,3
|cFFFFD200Verkäufer: |rBron|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Kosten: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200Verkäufer: |rKeiran Donoghue|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Kosten: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,548,138900,0,2
|cFFFFD200Erfolg: |rKüken der Kralle|n|cFFFFD200Zone:|r Der Hochberg|n,549,139773,0,0
|cFFFFD200Ordenshalle:|r Die Schatzkammer der Ungekrönten,550,139587,0,-1
|cFFFFD200Ordenshalle:|r Die Arena des Ruhms der Himmelsfeste,551,140160,0,-1
|cFFFFD200Verkäufer: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r1.000|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,552,140231,0,2
|cFFFFD200Verkäufer:|r Der verrückte Händler|n,553,140309,0,2
|cFFFFD200Beute von:|r Schreckensinfiltrator|n,554,140363,0,0
|cFFFFD200Verkäufer: |rRansa Graufeder|n|cFFFFD200Zone: |rDer Hochberg|n|cFFFFD200Fraktion: |rDer Hochbergstamm - Freundlich|n|cFFFFD200Kosten: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,557,131814,4,2
|cFFFFD200Beute von: |rWeltkreaturen,558,134831,0,0
|cFFFFD200Verkäufer: |rErste Arkanistin Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Fraktion: |rDie Nachtsüchtigen - Respektvoll|n|cFFFFD200Kosten: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,559,140325,4,2
|cFFFFD200Verkäufer: |rErste Arkanistin Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Fraktion: |rDie Nachtsüchtigen - Wohlwollend|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,560,140324,4,2
|cFFFFD200Beruf: |rIngenieurskunst,561,132518,0,3
|cFFFFD200Verkäufer: |rSouvenirladenbesitzerin|n|cFFFFD200Zone: |rSuramar,562,130151,0,2
|cFFFFD200Schatz: |rMahlstromtruhe|n|cFFFFD200Zone: |rDer Mahlstrom,563,140632,2,0
|cFFFFD200Verkäufer: |rSchlauhuf der schamlose Schamane|n|cFFFFD200Zone: |rDer Hochberg|n|cFFFFD200Kosten: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,564,140336,0,2
|cFFFFD200Quest: |rDas steht so im Vertrag!|n|cFFFFD200Zone: |rAzsuna,565,138878,0,1
|cFFFFD200Beute von: |rThan Irglov der Gnadenlose|n|cFFFFD200Zone: |rSturmheim,566,129113,0,0
,567,140779,2,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,568,140780,0,-1
|cFFFFD200Beruf: |rJuwelierskunst,569,130251,0,3
|cFFFFD200Schatz: |rSchatztruhe|n|cFFFFD200Zone: |rAzsuna,570,122681,0,0
|cFFFFD200Quest: |rFreunde in Käfigen|n|cFFFFD200Zone: |rSuramar,571,130209,0,1
|cFFFFD200Beute von:|r Platzhalterchen|n,572,119211,2,0
|cFFFFD200Beruf: |rIngenieurskunst,573,109167,0,3
|cFFFFD200Schatz: |rSchatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,574,140786,0,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,575,141297,0,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,576,141300,2,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,577,141298,0,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,578,141301,0,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,579,141306,0,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,580,141299,0,-1
|cFFFFD200Schatz: |rGlitzernde Schatztruhe von Falanaar|n|cFFFFD200Zone: |rSuramar,581,141296,0,0
|cFFFFD200Beute von:|r Endgenieur Omegadraht|n,582,141331,2,0
|cFFFFD200Quest: |rWolfsrudel im Visier|n|cFFFFD200Zone: |rDer Hochberg,584,131933,0,1
|cFFFFD200Beute von: |rMajestätisches Urhorn|n|cFFFFD200Zone: |rDer Hochberg,585,131900,0,0
|cFFFFD200Verkäufer: |rSonnenwendhändler|n|cFFFFD200Kosten: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,586,141649,0,6
|cFFFFD200Quest: |rMglrgrs unseres Grmlgrlrs|n|cFFFFD200Zone: |rSuramar,587,141879,0,1
|cFFFFD200Beute von: |rZwickzange|n|cFFFFD200Zone: |rSuramar,588,140314,0,0
|cFFFFD200Beute von: |rDoktor Weavil|n|cFFFFD200Zone: |rDüstermarschen,589,142265,0,0
|cFFFFD200Weltereignis:|r Liebe liegt in der Luft,590,142341,0,6
|cFFFFD200Quest: |rSchneefederbande|n,593,142497,0,1
|cFFFFD200Quest: |rScharfkrallenbande|n,594,142496,0,1
|cFFFFD200Quest: |rDüsterschnabelbande|n,595,142495,0,1
|cFFFFD200Quest: |rBlutstarrerbande|n,596,142494,0,1
|cFFFFD200Beute von: |rAngeln auf den Verheerten Inseln|n,597,142528,0,0
|cFFFFD200Beute von: |rAngeln auf den Verheerten Inseln,598,142529,0,0
|cFFFFD200Beute von: |rAngeln auf den Verheerten Inseln|n,599,142530,0,0
|cFFFFD200Verkäufer: |rBeschwörer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Fraktion: |rBeschwörer Margoss - Freundlich|n|cFFFFD200Kosten: |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t,600,142531,4,-1
|cFFFFD200Verkäufer: |rBeschwörer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Fraktion: |rBeschwörer Margoss - Freundlich|n|cFFFFD200Kosten: |r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h,601,142532,4,-1
|cFFFFD200Quest: |rKubische Verschmelzung,602,142536,0,1
,603,143545,2,-1
|cFFFFD200Beute von: |rDie Nachtfestung|n|n|cFFFFD200Schatz: |rGabe der Nachtgeborenen|n|cFFFFD200Zone: |rDie Nachtfestung,604,143544,0,0
|cFFFFD200Ereignis: |r20. Jubiläum von Diablo,605,143543,2,6
|cFFFFD200Verkäufer: |rXur'ios|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Kosten: |r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t,606,141862,0,2
"|cFFFFD200Verkäufer: |rAuzin
|cFFFFD200Zone: |rKristallsangwald
|cFFFFD200Kosten: |r750|TInterface\Icons\pvecurrency-justice.BLP:0|t",607,129965,0,2
|cFFFFD200Schatz: |rZauberstab des simulierten Lebens|n|cFFFFD200Zone: |rDalaran,608,143534,2,-1
