ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
17748,Heroisch: Shannox,17745,0,0,17554,2,0
17749,Rechtsdrall,17745,0,0,17574,7,0
17750,Heroisch: Baloroc,17745,0,0,17575,4,0
17751,Tod von oben,17745,0,0,17578,6,0
17752,Ausweichmanöver!,17745,0,0,17579,8,0
17753,Die Feuerlande sehen und sterben,17745,0,0,17580,9,0
17754,Geteiltes Leid...,17745,0,0,17581,10,0
17755,Heroisch: Majordomus Fandral Hirschhaupt,17745,0,0,17555,5,0
17756,Heroisch: Beth'tilac,17745,0,0,17552,0,0
17757,Nur der Bußfertige...,17745,0,0,17582,11,0
17759,Erhaltet ein Kamelreittier in Uldum (mit nur einem Höcker).,0,1,8,0,0,0
17760,,17759,1,0,19977,1,2
17761,,17759,1,0,19978,2,2
17762,,17759,1,0,16862,0,2
17764,"Schließt die tägliche Quest ""Geflügelte Wachsamkeit"" auf dem Hyjal 10-mal ab.",0,0,4,0,0,0
17765,"Schließt 10-mal die Quest ""Geflügelte Wachsamkeit"" ab",17764,10,0,17798,1,1
17767,Schließt jede der täglichen Kochquests in Darnassus ab.,0,0,4,0,0,0
17768,Rippchen für die Schildwachen,17767,1,0,17731,4,0
17769,Das Geheimnis des perfekten Kimchis,17767,1,0,17728,1,0
17770,Gedenkt der Vorfahren,17767,1,0,17729,2,0
17771,Jede Menge Gewürzbrot,17767,1,0,17732,5,0
17772,Grundnahrungsmittel,17767,1,0,17730,3,0
17774,Ehrenhafte Siege in den Zwillingsgipfeln,0,0,4,0,0,0
17775,Zwillingsgipfel,17774,0,0,17412,1,0
17777,Gewinnt 150 gewertete Schlachtfelder.,0,0,4,0,0,0
17778,Gewinnt 150 gewertete Schlachtfelder.,17777,150,0,15289,1,1
17780,"Findet heraus, wie Orchäuptling Hargal umkam, indem Ihr die folgenden Artefakte sammelt.",0,0,4,0,0,0
17781,Winziger Bronzeskorpion,17780,1,0,15061,1,0
17782,Schlägel von Steingardist Mur'og,17780,1,0,15070,2,0
17783,Grauer Kerzenstummel,17780,1,0,15072,3,0
17784,Rostiges Steakmesser,17780,1,0,15073,4,0
17786,Ergreift und erobert persönlich zweimal die Flagge auf den Zwillingsgipfeln.,0,0,4,0,0,0
17787,Erobert 2-mal die Flagge,17786,2,0,14869,1,3
17789,Erstellt 3.000 Fläschchen von Cataclysm.,0,0,4,0,0,0
17790,,17789,3000,0,15703,0,1
17792,"Bezwingt General Umbriss in Grim Batol auf dem Schwierigkeitsgrad 'Heroisch', während er von 'Modguds Bösartigkeit' befallen ist.",0,0,4,0,0,0
17793,General Umbriss,17792,1,0,16000,1,2
17795,"Schließt die Questreihe des Schattenhammers im Schattenhochland bis hin zu und inklusive ""Schädelberster der Berg"" ab.",0,0,4,0,0,0
17796,,17795,1,0,15284,1,2
17798,Deaths at Level 17 <DND>,0,0,4,0,0,0
17799,,17798,0,0,16416,1,2
17801,Deaths at Level 51-60 <DND>,0,0,4,0,0,0
17802,,17801,0,0,16423,1,2
17804,Deaths at Level 18 <DND>,0,0,4,0,0,0
17805,,17804,0,0,16417,1,2
17807,Deaths at Level 71-80 <DND>,0,0,4,0,0,0
17808,,17807,0,0,16425,1,2
17810,"Bezwingt Rajh in den Hallen des Ursprungs auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17811,Rajh,17810,1,0,14487,1,2
17813,Erreicht eine Schlachtfeldwertung von 1400.,0,0,4,0,0,0
17814,,17813,1400,0,15300,1,2
17816,Tötet während der Begegnung mit Maloriak im Pechschwingenabstieg innerhalb von 10 Sekunden 12 Entartungen und bezwingt dann Maloriak.,0,0,4,0,0,0
17817,,17816,1,0,16013,0,2
17818,Tötet 12 Entartungen,17816,12,0,16014,1,0
17820,Schließt 40 Quests in Feralas ab.,0,0,4,0,0,0
17821,Feralas,17820,40,0,13980,1,1
17823,Gebt 100.000 Gold für Reparaturen von Gildenmitgliedern aus.,0,0,4,0,0,0
17824,,17823,1000000000,0,13757,0,9
17826,Schließt 25.000 Quests ab.,0,0,4,0,0,0
17827,,17826,25000,0,15475,0,1
17829,"Siege über Sindragosa (Heroisch: Eiskrone, 10 Spieler)",0,0,4,0,0,0
17830,Sindragosa,17829,1,0,13134,1,0
17835,"Bezwingt den Verschlinger der Seelen in der Seelenschmiede auf dem Schwierigkeitsgrad 'Heroisch', ohne dass es ihm gelingt, 'Phantomschlag' zu wirken.",0,0,4,0,0,0
17836,Verschlinger der Seelen,17835,1,0,12976,1,2
17841,"Siege über Lady Todeswisper (Heroisch: Eiskrone, 10 Spieler)",0,0,4,0,0,0
17842,Lady Todeswisper,17841,1,0,13104,1,0
17844,Schließt die unten aufgelisteten Zwillingsgipfelerfolge ab.,0,0,4,0,0,0
17845,Veteran der Zwillingsgipfel,17844,0,0,14833,0,0
17846,Weltklasse-Verteidiger,17844,0,0,14835,2,0
17847,Perfektion auf den Zwillingsgipfeln,17844,0,0,14837,4,0
17848,Gipfel der Geschwindigkeit,17844,0,0,14838,5,0
17849,Auf Wolke sieben,29096,0,0,14839,0,0
17850,Ich bin in der weißen Hütte,29100,0,0,14841,0,0
17851,Sprinttraining,29102,0,0,14842,0,0
17852,Gebirgsjäger auf dem Zwillingsgipfel,17844,0,0,14843,10,0
17853,Aufholjagd,29104,0,0,14969,0,0
17854,Doppelt gemoppelt,17844,0,0,14834,1,0
17855,Orcjäger,29098,0,0,14840,0,0
17856,Gipfelstürmer,29094,0,0,14836,0,0
17858,Erringt einen ehrenhaften Sieg über je einen Vertreter der unten aufgelisteten Trollklassen mit Stufe 35.,0,0,4,0,0,0
17859,Druide,17858,1,0,14681,6,0
17860,Todesritter,17858,1,0,14685,1,0
17861,Jäger,17858,1,0,14677,2,0
17862,Schurke,17858,1,0,14679,4,0
17863,Priester,17858,1,0,14680,5,0
17864,Krieger,17858,1,0,14682,7,0
17865,Hexenmeister,17858,1,0,14683,8,0
17866,Magier,17858,1,0,14678,3,0
17867,Schamane,17858,1,0,14684,9,0
17869,Erringt einen ehrenhaften Sieg über je einen Vertreter der unten aufgelisteten Worgenklassen mit Stufe 35.,0,0,4,0,0,0
17870,Todesritter,17869,1,0,14744,0,0
17871,Magier,17869,1,0,14745,1,0
17872,Hexenmeister,17869,1,0,14746,2,0
17873,Priester,17869,1,0,14747,3,0
17874,Krieger,17869,1,0,14748,4,0
17875,Jäger,17869,1,0,14749,5,0
17876,Schurke,17869,1,0,14750,6,0
17877,Druide,17869,1,0,14751,7,0
17879,"Träger von Val'anyr, Hammer der Uralten Könige",0,1,8,0,0,0
17880,"Val'anyr, Hammer der Uralten Könige",17879,1,0,14769,1,2
17882,Erhaltene Abzeichen der Gerechtigkeit,0,0,4,0,0,0
17883,Erhaltene Abzeichen der Gerechtigkeit,17882,0,0,5310,1,0
17885,"Siege über Blutkönigin Lana'thel (Eiskrone, 25 Spieler)",0,0,4,0,0,0
17886,Bezwingt Blutkönigin Lana'thel,17885,1,0,13360,1,0
17888,Deaths at Level 7 <DND>,0,0,4,0,0,0
17889,,17888,0,0,16406,1,2
17891,Deaths at Level 81-85 <DND>,0,0,4,0,0,0
17892,,17891,0,0,16426,1,2
17894,"Legt in jedem Platz einen Gegenstand von überragender Qualität an, der eine Mindeststufe von 333 hat.",0,0,4,0,0,0
17895,Kopf,17894,1,0,15346,1,0
17896,Hals,17894,1,0,15347,2,0
17897,Schulter,17894,1,0,15348,3,0
17898,Brust,17894,1,0,15349,4,0
17899,Taille,17894,1,0,15350,5,0
17900,Beine,17894,1,0,15351,6,0
17901,Füße,17894,1,0,15352,7,0
17902,Handgelenk,17894,1,0,15353,8,0
17903,Hände,17894,1,0,15354,9,0
17904,Linker Ring,17894,1,0,15355,10,0
17905,Erstes Schmuckstück,17894,1,0,15357,12,0
17906,Zweites Schmuckstück,17894,1,0,15358,13,0
17907,Umhang,17894,1,0,15359,14,0
17908,Waffe,17894,1,0,15360,15,0
17909,Rechter Ring,17894,1,0,15356,11,0
17911,"Bezwingt Imperator Dagran Thaurissan, während Ihr in einer Gildengruppe seid.",0,1,8,0,0,0
17912,Imperator Dagran Thaurissan,17911,1,0,14334,1,2
17914,"Bezwingt das Konklave des Windes im Thron der Vier Winde, während jedes Schlachtzugsmitglied mindestens 7 Stapel von 'Windkühle' hat.",0,0,4,0,0,0
17915,,17914,1,0,16012,1,2
17917,"Bezwingt die Bosse in der Baradinfestung, während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17918,Argaloth,17917,1,0,15480,1,0
17919,Occu'thar,17917,1,0,18478,2,0
17920,Alizabal,17917,1,0,18479,3,0
17922,"Bezwingt Vanessa van Cleef in den Todesminen auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17923,Vanessa van Cleef,17922,1,0,16208,1,2
17925,"Bezwingt Quagmirran auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17926,Quagmirran,17925,1,0,14357,1,2
17928,"Bezwingt Siamat, Herrscher des Südwinds, in der Verlorenen Stadt der Tol'vir auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17929,"Siamat, Herrscher des Südwinds",17928,1,0,14488,1,2
17931,"Bezwingt Tribunal der Zeitalter in den Hallen des Steins auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17932,Das Tribunal der Zeitalter,17931,1,0,14393,1,2
17934,"Siege über den Todesbringer (Heroisch: Eiskrone, 10 Spieler)",0,0,4,0,0,0
17935,Der Todesbringer,17934,1,0,13113,1,0
17937,"Siege über Fauldarm (Heroisch: Eiskrone, 25 Spieler)",0,0,4,0,0,0
17938,Fauldarm,17937,1,0,13117,1,0
17940,"Siege über Modermiene (Heroisch: Eiskrone, 10 Spieler)",0,0,4,0,0,0
17941,Modermiene,17940,1,0,13119,1,0
17943,Heroic Lana'thel 25 (TRACKING ONLY) <DND>,0,0,4,0,0,0
17944,Bezwingt Blutkönigin Lana'thel,17943,1,0,13132,1,2
17946,Bezwingt während der Begegnung mit Schnappschlund in der Verlorenen Stadt der Tol'vir auf dem Schwierigkeitsgrad 'Heroisch' 20 rasende Krokilisken innerhalb von 10 Sekunden.,0,0,4,0,0,0
17947,Bezwingt 20 rasende Krokilisken in nur 10 Sekunden Abstand voneinander.,17946,20,0,15992,1,1
17949,"Siege über den Lichkönig (Heroisch: Eiskrone, 25 Spieler)",0,0,4,0,0,0
17950,Der Lichkönig,17949,1,0,13138,1,0
17961,Gewertete Schlachten in der Kriegshymnenschlucht,0,0,4,0,0,0
17962,Kriegshymnenschlucht,17961,0,0,16517,0,0
17964,Erringt 250.000 ehrenhafte Siege.,0,0,4,0,0,0
17965,Erringt 250.000 ehrenhafte Siege.,17964,250000,0,13253,1,1
17967,Gewinnt 25 gewertete Schlachtfelder.,0,0,4,0,0,0
17968,Gewinnt 25 gewertete Schlachtfelder.,17967,25,0,15289,1,1
17970,,0,0,4,0,0,0
17973,Quests auf Stufe 2 <DND>,0,0,4,0,0,0
17974,Quests auf Stufe 2 <DND>,17973,0,0,16187,1,2
17976,Tode auf Stufe 2 <DND>,0,0,4,0,0,0
17977,,17976,0,0,16188,1,2
17979,Erringt 100 Siege in der Schlacht um Gilneas.,0,0,4,0,0,0
17980,Erringt 100 Siege in der Schlacht um Gilneas.,17979,100,0,16513,1,1
17982,Ergreift die Flagge und erobert sie in weniger als 75 Sekunden.,0,0,4,0,0,0
17984,Eroberung in 75 Sekunden,17982,1,0,27983,0,2
17986,Bringt als Verteidiger auf den Zwillingsgipfeln 50 Flaggen zurück.,0,0,4,0,0,0
17987,Bringt 50-mal die Flagge zurück,17986,50,0,14871,1,1
17998,"Schließt die unten aufgelisteten Cataclysm-Schlachtzugserfolge ab, während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
17999,Die Bastion des Zwielichts,17998,0,0,14261,2,0
18000,Thron der Vier Winde,17998,0,0,14260,3,0
18001,Pechschwingenabstieg,17998,0,0,14013,1,0
18009,"Schließt die unten aufgelisteten heroischen Cataclysm-Dungeonerfolge ab, während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
18010,Heroisch: Schwarzfelshöhlen,18009,0,0,14491,1,0
18011,Heroisch: Grim Batol,18009,0,0,14495,5,0
18012,Heroisch: Burg Schattenfang,18009,0,0,14499,9,0
18013,Heroisch: Thron der Gezeiten,18009,0,0,14492,2,0
18014,Heroisch: Der Vortexgipfel,18009,0,0,14494,4,0
18015,Heroisch: Hallen des Ursprungs,18009,0,0,14496,6,0
18016,Heroisch: Todesminen,18009,0,0,14498,8,0
18017,Heroisch: Der Steinerne Kern,18009,0,0,14493,3,0
18018,Heroisch: Verlorene Stadt der Tol'vir,18009,0,0,14497,7,0
18020,Erreicht eine Schlachtfeldwertung von 1300.,0,0,4,0,0,0
18021,,18020,1300,0,15300,1,2
18023,"Erreicht während der Quest ""Friedensblume vs. Zombies"" im Vorgebirge des Hügellands die folgenden Dinge.",0,0,4,0,0,0
18024,"Nur Sonnenblumen, Felsnüsse und Kürbisbomben verwendet",18023,15,0,16088,3,1
18025,"Überlebt 15 Wellen, ohne Felsnüsse zu verwenden",18023,15,0,16087,2,1
18026,Überlebt 15 Wellen unter ausschließlicher Verwendung von Sonnenblumen und Schlingranken,18023,15,0,15941,1,1
18028,Erstellt und kauft ein Gildenwappen.,0,0,4,0,0,0
18029,,18028,0,0,15327,1,2
18031,Gewinnt die Schlacht um Tol Barad.,0,1,8,0,0,0
18032,Gewinnt Tol Barad,18031,1,0,15458,1,2
18033,Gewinnt Tol Barad,18031,1,0,15464,2,2
18035,Zerstört einen Turm in Tol Barad.,0,0,4,0,0,0
18036,,18035,1,0,16241,1,2
18038,Der Kataklysmus hat noch mehr Tiere nach Azeroth gebracht. Zeigt auch ihnen Eure /liebe.,0,0,4,0,0,0
18039,,18051,1,0,16214,0,0
18040,,18051,1,0,21300,1,0
18041,Grottenwühlmaus,18038,1,8,0,2,8192
18042,,18041,1,0,16216,0,0
18043,,18041,1,0,21301,1,0
18044,Werftratte,18038,1,8,0,11,8192
18045,Felskauerwellhorn,18038,1,0,16222,8,0
18046,Vorwitzige Katze,18038,1,0,16223,9,0
18047,Seegurke,18038,1,0,16224,10,0
18048,,18044,1,0,21312,1,0
18049,Gelbbäuchiges Murmeltier,18038,1,8,0,12,8192
18050,Baradinfuchswelpe,18038,1,0,16215,1,0
18051,Alpines Streifenhörnchen,18038,1,8,0,0,8192
18053,"Tötet in einer einzigen Schlacht auf den Zwillingsgipfeln 2 Flaggenträger, bevor sie den Drachenmalflaggenraum verlassen.",0,0,4,0,0,0
18054,Tötet 2 Flaggenträger bevor sie die Schmiede des Drachenmalklans verlassen.,18053,2,0,14828,0,1
18056,Erringt in einer einzigen Schlacht um Gilneas 10 ehrenhafte Siege an jeder der Basen.,0,0,4,0,0,0
18057,Tötet 10 Gegner bei den Wasserwerken.,18056,10,0,14950,3,0
18058,Tötet 10 Gegner bei den Minen.,18056,10,0,14949,2,0
18059,Tötet 10 Gegner beim Leuchtturm.,18056,10,0,14948,1,0
18061,"Bringt Lady Naz'jar im Thron der Gezeiten auf dem Schwierigkeitsgrad 'Heroisch' dazu, einen ihrer Diener mit ihrer Fähigkeit 'Geysir' zu töten.",0,0,4,0,0,0
18062,Handlanger getötet,18061,1,0,16006,1,2
18064,,0,0,4,0,0,0
18065,,18064,0,0,16881,1,2
18067,"Fühlt Euch 1000% besser, indem Ihr Schokoladenkekse esst.",0,0,4,0,0,0
18068,"Esst genügend Schokoladenkekse, um 91 Stapel
des Stärkungszaubers 'Zufrieden' zu gewinnen.",18067,1,0,17003,1,0
18070,,0,0,4,0,0,0
18071,,18070,0,0,16882,1,2
18073,"Überlebt im Endlosmodus der Quest ""Friedensblume vs. Zombies"" im Vorgebirge des Hügellands 15 Gegnerwellen.",0,0,4,0,0,0
18074,Wellen überlebt,18073,15,0,23002,0,1
18076,Schließt 62 Quests im Eschental ab.,0,0,4,0,0,0
18077,Eschental,18076,62,0,13836,1,1
18079,Erreicht die Höchststufe mit jeder der unten aufgelisteten Klassen.,0,0,4,0,0,0
18080,Todesritter,18079,70,0,14022,0,0
18081,Druide,18079,70,0,14023,2,0
18082,Jäger,18079,70,0,14024,4,0
18083,Magier,18079,70,0,14025,5,0
18084,Paladin,18079,70,0,14026,7,0
18085,Priester,18079,70,0,14027,8,0
18086,Schurke,18079,70,0,14028,9,0
18087,Hexenmeister,18079,70,0,14030,11,0
18088,Krieger,18079,70,0,14031,12,0
18089,Schamane,18079,70,0,14029,10,0
18091,"Bezwingt Aszendentenfürst Obsidius in den Schwarzfelshöhlen auf dem Schwierigkeitsgrad 'Heroisch', ohne dass jemand 4 Stapel von 'Dämmeriger Schleier' erreicht.",0,0,4,0,0,0
18092,Aszendentenfürst Obsidius,18091,1,0,15961,1,2
18094,Erreicht eine Schlachtfeldwertung von 2000.,0,0,4,0,0,0
18095,,18094,2000,0,15300,1,2
18097,Erreicht eine Schlachtfeldwertung von 2200.,0,0,4,0,0,0
18098,,18097,2200,0,15300,1,2
18100,"Beendet die 9. PvP-Saison in den Top 0,5% der gewerteten Schlachtfeldrangliste.",0,0,4,0,0,0
18101,,18100,1,0,15308,1,2
18103,Schließt 15.000 tägliche Quests ab.,0,0,4,0,0,0
18104,,18103,15000,0,4984,0,1
18106,Erreicht eine Schlachtfeldwertung von 1700.,0,0,4,0,0,0
18107,,18106,1700,0,15300,1,2
18109,Deaths at Level 21-30 <DND>,0,0,4,0,0,0
18110,,18109,0,0,16419,1,2
18112,Bezwingt das Sha des Zorns am Kun-Lai-Gipfel.,0,0,4,0,0,0
18113,Sha des Zorns,18112,1,0,19136,1,2
18115,"Bezwingt Magmaul im Pechschwingenabstieg, ohne dass ein Schlachtzugsmitglied von einem Parasiten befallen wird.",0,0,4,0,0,0
18116,Magmaul,18115,1,0,15650,1,2
18118,Bezwingt während der Begegnung mit Hochprophet Barim in der Verlorenen Stadt der Tol'vir auf dem Schwierigkeitsgrad 'Heroisch' 3 brennende Seelen.,0,0,4,0,0,0
18119,Brennende Seelen ausgelöscht:,18118,3,0,15991,1,1
18121,"Findet heraus, wer den Schreckenswyrm Kaldrigos erschlug, indem Ihr die folgenden Artefakte sammelt.",0,0,4,0,0,0
18122,Silberkris des Korl,18121,1,0,15095,4,0
18123,Gekerbtes Schwert von Tunadil dem Erlöser,18121,1,0,15058,1,0
18124,Der verbeulte Schild des Horuz Krähentod,18121,1,0,15059,2,0
18125,Versengter Stab von Schattenpriester Anund,18121,1,0,15060,3,0
18127,Kocht 10.000 Gerichte von Cataclysm.,0,0,4,0,0,0
18128,,18127,10000,0,15705,1,1
18130,Schließt jede der täglichen Kochquests in Donnerfels ab.,0,0,4,0,0,0
18131,Perfekt ausgewählte Portionen,18130,1,0,17737,5,0
18132,Wir benötigen mehr Pinienkerne,18130,1,0,17733,1,0
18133,Gewürzbrot aus Mulgore,18130,1,0,17735,3,0
18134,Maisbrei,18130,1,0,17736,4,0
18135,"""Magische"" Pilze",18130,1,0,17734,2,0
18137,"Bezwingt Lilian Voss in Scholomance auf dem Schwierigkeitsgrad 'Heroisch', ohne dass Lilians Seele unter 25% Gesundheit fällt.",0,0,4,0,0,0
18138,Lilian Voss,18137,1,0,19011,1,2
18140,Schließt 50 Gildenherausforderungen für Schlachtzüge ab.,0,0,4,0,0,0
18141,,18140,50,0,17007,0,1
18143,,0,0,4,0,0,0
18144,,18143,0,0,16883,1,2
18146,Schließt 50 Gildenherausforderungen für gewertete Schlachtfelder ab.,0,0,4,0,0,0
18147,,18146,50,0,17008,0,1
18149,"Gewinnt ein Duell in Sethrias Nest, während Ihr Euch auf der Quest ""Die Verteidiger des Hyjal"" befindet.",0,0,4,0,0,0
18150,"Gewinnt ein Duell in Sethrias Nest, während Ihr Euch auf der Quest ""Die Verteidiger des Hyjal"" befindet.",18149,1,0,17805,1,2
18152,Bezwingt die Bosse der Seuchenwerke in der Eiskronenzitadelle im 25-Spieler-Modus auf dem Schwierigkeitsgrad 'Heroisch'.,0,0,4,0,0,0
18153,Fauldarm,18152,1,0,13117,1,0
18154,Modermiene,18152,1,0,13120,2,0
18155,Professor Seuchenmord,18152,1,0,13129,3,0
18162,Bezwingt während des Kampfes gegen Hohepriesterin Azil im Steinernen Kern auf dem Schwierigkeitsgrad 'Heroisch' 60 Jünger innerhalb von 10 Sekunden.,0,0,4,0,0,0
18163,Tötet 60 ergebene Anhänger in 10 Sekunden,18162,60,0,16010,1,1
18165,"Bezwingt das Elementiumungeheuer in der Bastion des Zwielichts, wobei es nur ein Flüssigeisfeld beschwören darf.",0,0,4,0,0,0
18166,Elementiumungeheuer,18165,1,0,15471,1,2
18168,Erreicht Gildenstufe 15.,0,0,4,0,0,0
18169,Erreicht Gildenstufe 15,18168,15,0,13878,1,2
18171,Gewinnt die Schlacht um Gilneas mit einer Wertung von 1.500 zu 0.,0,0,4,0,0,0
18172,Weiße Weste in der Schlacht um Gilneas,18171,1,0,14928,0,2
18174,Schließt 50 Gildenherausforderungen ab.,0,0,4,0,0,0
18175,,18174,50,0,17004,0,1
18177,Erstellt 500 dichte Glutseidenverbände.,0,500,5,0,0,0
18178,Stellt 500 dichte Glutseidenverbände her,18177,500,0,15825,1,2
18179,Stellt 500 dichte Glutseidenverbände her,18177,500,0,16766,2,2
18181,"Erste Person des Realms, die eine Fertigkeit von 525 in Verzauberkunst erreicht hat.",0,0,4,0,0,0
18182,,18181,525,0,5567,1,2
18184,Erreicht Stufe 85 mit jeder der unten aufgelisteten Zwergenklassen.,0,0,4,0,0,0
18185,Jäger,18184,70,0,14555,0,0
18186,Paladin,18184,70,0,14556,1,0
18187,Priester,18184,70,0,14557,2,0
18188,Schurke,18184,70,0,14558,3,0
18189,Krieger,18184,70,0,14559,4,0
18190,Todesritter,18184,70,0,14560,5,0
18191,Schamane,18184,70,0,14651,6,0
18192,Magier,18184,70,0,14652,7,0
18193,Hexenmeister,18184,70,0,14653,8,0
18195,Erringt einen ehrenhaften Sieg über je einen Vertreter der unten aufgelisteten Zwergenklassen mit Stufe 35.,0,0,4,0,0,0
18196,Todesritter,18195,1,0,14722,1,0
18197,Jäger,18195,1,0,14723,2,0
18198,Magier,18195,1,0,14724,3,0
18199,Schurke,18195,1,0,14725,4,0
18200,Schamane,18195,1,0,14726,5,0
18201,Priester,18195,1,0,14728,7,0
18202,Hexenmeister,18195,1,0,14729,8,0
18203,Paladin,18195,1,0,14730,9,0
18204,Krieger,18195,1,0,14727,6,0
18206,Siege in der Schlacht um Gilneas,0,0,4,0,0,0
18207,Siege in der Schlacht um Gilneas,18206,0,0,16513,1,0
18209,"Bezwingt Rom'ogg Knochenbrecher in den Schwarzfelshöhlen auf dem Schwierigkeitsgrad 'Heroisch', nachdem Ihr 10 zornige Erdelementare mit seiner Fähigkeit 'Schädelknacker' getötet habt.",0,0,4,0,0,0
18210,Rom'ogg Knochenbrecher,18209,1,0,15943,1,2
18212,"Bezwingt C'Thun, während Ihr in einer Gildengruppe seid.",0,1,8,0,0,0
18213,C'Thun,18212,1,0,14346,1,2
18215,"Bezwingt Erudax in Grim Batol auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.",0,0,4,0,0,0
18216,Erudax,18215,1,0,14486,1,2
18218,Vermeidet während der Begegnung mit Asaad auf dem Vortexgipfel auf dem Schwierigkeitsgrad 'Heroisch' jegliche 'Statische Aufladung'.,0,0,4,0,0,0
18219,Asaad,18218,1,0,15984,1,2
18221,"Bezwingt Erdwüter Ptah in den Hallen des Ursprungs auf dem Schwierigkeitsgrad 'Heroisch', während Ihr ein Kamel reitet.",0,0,4,0,0,0
18222,Ptah,18221,1,0,15989,1,2
18224,Reitet ein Dunkelmond-Pony.,0,0,4,0,0,0
18225,,18224,1,0,18247,1,2
18227,Trinkt und esst alle vom Dunkelmond-Jahrmarkt angebotenen Spezialitäten.,0,0,4,0,0,0
18228,Dunkelmond-Zipferl,18227,1,0,7313,3,0
18229,Gepökelter Kodofuß,18227,1,0,6903,7,0
18230,Billiges Bier,18227,1,0,4665,12,0
18231,Winterquellflaschenwasser,18227,1,0,4661,11,0
18232,Frittierter Schokoriegel,18227,1,0,6567,4,0
18233,Prickelndes Marktgetränk,18227,1,0,4687,14,0
18234,Eisgekühlte Beerenbrause,18227,1,0,9015,17,0
18235,Würzige Hähnchenschlegel,18227,1,0,6915,8,0
18236,Gewürztes Rinderstockfleisch,18227,1,0,7017,10,0
18237,Waldschreiterkeule,18227,1,0,8030,5,0
18238,Knusperfrosch,18227,1,0,6552,2,0
18239,Sarsaparilla-Bombe,18227,1,0,18610,18,0
18240,Fisch im Schlafrock,18227,1,0,18596,9,0
18241,Prickelndes Marktgetränk 'Klassik',18227,1,0,9016,15,0
18242,Dunkelmondspezialmischung,18227,1,0,4678,13,0
18243,Strauben,18227,1,0,7957,6,0
18244,Mit Mais paniertes Würstchen,18227,1,0,18252,1,0
18245,Frisch gepresstes Limonenwasser,18227,1,0,18609,16,0
18247,"Schließt die ""Ring des Blutes""-Quests in Nagrand, die ""Amphitheater der Agonie""-Quests in Zul'Drak und die ""Schmelztiegel des Gemetzels""-Quests im Schattenhochland ab.",0,0,4,0,0,0
18248,Amphitheater der Agonie in Zul'Drak,18247,1,0,5799,2,0
18249,Schmelztiegel des Gemetzels im Schattenhochland,18247,1,0,13918,3,0
18250,Der Ring des Blutes in Nagrand,18247,1,0,5798,1,0
18252,"Erste Person des Realms, die eine Fertigkeit von 525 in Juwelierskunst erreicht hat.",0,0,4,0,0,0
18253,,18252,525,0,5571,1,2
18255,Bezwingt die Bosse der Feuerlande.,0,0,4,0,0,0
18256,Baloroc,18255,1,0,17432,5,0
18257,Ragnaros,18255,1,0,17434,7,0
18258,Lord Rhyolith,18255,1,0,17431,2,0
18259,Majordomus Fandral Hirschhaupt,18255,1,0,17433,6,0
18260,Beth'tilac,18255,1,0,17430,1,0
18261,Shannox,18255,1,0,17429,4,0
18262,Alysrazar,18255,1,0,17435,3,0
18264,"Aktiviert in den Feuerlanden beide von Fandrals Flammen gleichzeitig, ohne dass ein Schlachtzugsmitglied von 'Kniet vor der Flamme!' getroffen wird.",0,0,4,0,0,0
18265,Fandral,18264,1,0,17418,1,2
18267,,0,0,4,0,0,0
18268,Falric,18267,1,0,13177,1,0
18270,"Erringt 10 ehrenhafte Siege in der Eisernen Garnison, der Hüterwacht und der Erzraffinerie.",0,0,4,0,0,0
18271,Erringt 10 ehrenhafte Siege in der Erzraffinerie,18270,10,0,15967,3,1
18272,Erreicht 10 ehrenhafte Siege bei der Eisernen Garnison,18270,10,0,15965,1,1
18273,Erringt 10 ehrenhafte Siege bei der Hüterwacht,18270,10,0,15966,2,1
18275,Twilight Highlands - Achievement - Horde,0,0,4,0,0,0
18278,Deaths at Level 20 <DND>,0,0,4,0,0,0
18279,,18278,0,0,16420,1,2
18281,Deaths at Level 3 <DND>,0,0,4,0,0,0
18282,,18281,0,0,16402,1,2
18284,Ehrenhafte Siege in der Schlacht um Gilneas,0,0,4,0,0,0
18285,Die Schlacht um Gilneas,18284,0,0,24125,0,0
18287,"Bezwingt Lord Rhyolith in den Feuerlanden, ohne zu veranlassen, dass er sich jemals nach links wendet, während seine Rüstung intakt ist.",0,0,4,0,0,0
18288,Lord Rhyolith,18287,1,0,17450,1,2
18290,"Gewinnt eine Schlacht auf den Zwillingsgipfeln, nachdem Ihr einen Rückstand von 0 zu 2 aufgeholt habt.",0,0,4,0,0,0
18291,Temp,18290,1,0,14891,0,2
18293,Schlachten auf den Zwillingsgipfeln,0,0,4,0,0,0
