Name_lang,ID,MapID,DifficultyID,OrderIndex,CompleteWorldStateID,Bit,Flags,SpellIconFileID,Faction,Field_11_1_5_59735_010
Elegon,1500,1008,0,2500,6786,5,6,368365,-1,0
Großkaiserin Shek'zeer,1501,1009,0,2000,6729,3,7,237143,-1,0
Kommandant Vo'jak,1502,1011,0,1250,6735,3,0,0,-1,0
Klingenfürst Ta'yak,1504,1009,0,-1500,6944,5,6,0,-1,0
Tsulong,1505,996,0,500,6747,2,6,0,-1,0
Lei Shi,1506,996,0,750,6738,3,6,0,-1,0
Kaiserlicher Wesir Zor'lok,1507,1009,0,-2500,6741,6,6,0,-1,0
Der eiserne Qon,1559,1098,0,0,7329,0,7,646675,-1,0
Zwillingsempyreanerinnen,1560,1098,0,1000,7502,1,7,133886,-1,0
Galleon,1563,870,0,0,0,0,8,0,-1,0
Sha des Zorns,1564,870,0,1000,0,1,8,0,-1,0
Tortos,1565,1098,0,-1000,7507,2,6,0,-1,0
Rat der Ältesten,1570,1098,0,-1500,7543,3,6,0,-1,0
Nalak,1571,870,0,2000,0,2,8,0,-1,0
Durumu der Vergessene,1572,1098,0,-250,7563,4,6,0,-1,0
Ji-Kun,1573,1098,0,-500,7565,5,6,0,-1,0
Primordius,1574,1098,0,-125,7571,6,6,0,-1,0
Horridon,1575,1098,0,-2000,7570,7,6,0,-1,0
Dunkler Animus,1576,1098,0,-62,7582,8,6,0,-1,0
Jin'rokh der Zerstörer,1577,1098,0,-3000,7575,9,6,0,-1,0
Megaera,1578,1098,0,-750,7577,10,6,0,-1,0
Lei Shen,1579,1098,0,2000,7603,11,6,0,-1,0
Ra-den,1580,1098,5,3000,7605,12,38,0,-1,0
Ra-den,1581,1098,6,3000,7605,12,38,0,-1,0
Oondasta,1587,870,0,3000,0,3,8,0,-1,0
Die Getreuen der Klaxxi,1593,1136,0,3500,8109,0,6,897697,-1,0
Die Schätze Pandarias,1594,1136,0,1500,8202,1,6,897406,-1,0
Malkorok,1595,1136,0,1000,8225,2,6,897029,-1,0
Die gefallenen Beschützer,1598,1136,0,-2000,8253,3,6,897027,-1,0
Thok der Blutrünstige,1599,1136,0,2000,8258,4,6,896625,-1,0
Eiserner Koloss,1600,1136,0,-1500,8260,5,6,896624,-1,0
Belagerungsingenieur Rußschmied,1601,1136,0,3000,8236,6,6,897633,-1,0
Immerseus,1602,1136,0,-3000,8268,7,6,896623,-1,0
General Nazgrim,1603,1136,0,-1250,8272,8,6,897144,-1,0
Sha des Stolzes,1604,1136,0,-1750,8276,9,6,651086,-1,0
Omar's Test Encounter (Cosmetic only) DNT,1605,1136,0,4000,6215,10,16,0,-1,0
Dunkelschamanen der Kor'kron,1606,1136,0,-1375,8285,11,6,897028,-1,0
Galakras,1622,1136,0,-1625,8415,12,6,896665,-1,0
Garrosh Höllschrei,1623,1136,0,3750,8356,13,6,896622,-1,0
Norushen,1624,1136,0,-1875,8299,14,6,897064,-1,0
Roltall,1652,1175,0,0,8565,0,4,0,-1,0
Sklavenwächter Crushto,1653,1175,0,-1000,8563,1,4,0,-1,0
Gug'rokk,1654,1175,0,1000,8566,2,4,0,-1,0
Magmolatus,1655,1175,0,-2000,8586,3,4,0,-1,0
Jäger Knochenhauer,1656,47,1,250,8592,6,0,0,-1,0
Oberanführer Rammhauer,1659,47,1,500,8595,7,0,0,-1,0
Groyat der blinde Jäger,1660,47,1,625,8620,8,0,0,-1,0
Charlga Klingenflanke,1661,47,1,687,8597,9,0,0,-1,0
Aaurx,1662,129,1,4000,8622,4,0,0,-1,0
Mordresh Feuerauge,1663,129,1,5000,8623,5,0,0,-1,0
Schwämmerl,1664,129,1,6000,8624,6,0,0,-1,0
Todessprecher Schwarzdorn,1665,129,1,7000,8625,7,0,0,-1,0
Amnennar der Kältebringer,1666,129,1,8000,8626,8,0,0,-1,0
Ghamoo-Ra,1667,48,1,-500,4617,4,4,0,-1,0
Domina,1668,48,1,500,8615,8,4,0,-1,0
Unterwerfer Kor'ul,1669,48,1,750,8614,9,4,0,-1,0
Scharfrichter Gor,1670,48,1,875,4623,10,4,0,-1,0
Zwielichtfürst Bathiel,1671,48,1,937,4623,11,4,0,-1,0
Aku'mai,1672,48,1,968,4624,12,4,0,-1,0
Thruk,1675,48,1,812,8653,0,4,0,-1,0
Wächter der Tiefe,1676,48,1,843,8655,1,4,0,-1,0
Sadana Blutfuror,1677,1176,0,0,8661,0,4,0,-1,0
"Azzakel, Vorhut der Legion",1678,1182,0,0,8665,0,4,0,-1,0
Knochenschlund,1679,1176,0,1000,8678,1,4,0,-1,0
Ner'zhul,1682,1176,0,2000,8691,2,4,0,-1,0
Seelenbinderin Nyami,1685,1182,0,-1000,8667,1,4,0,-1,0
Kaathar der Wachsame,1686,1182,0,-2000,8669,2,4,0,-1,0
Nhallish,1688,1176,0,500,8705,3,4,0,-1,0
Flammenbändigerin Ka'graz,1689,1205,0,3250,8720,0,6,0,-1,0
Schmelzofen,1690,1205,0,3812,8724,1,6,0,-1,0
Gruul,1691,1205,0,-1000,8731,2,6,236412,-1,0
Zugführer Thogar,1692,1205,0,3750,8733,3,6,0,-1,0
Hans'gar & Franzok,1693,1205,0,3000,8738,4,6,0,-1,0
Abrichter Darmac,1694,1205,0,3125,8746,5,6,1004898,-1,0
Die Eisernen Jungfern,1695,1205,0,4000,8755,6,6,0,-1,0
Erzfresser der Verschlinger,1696,1205,0,-2000,8761,7,6,1003743,-1,0
Ranjit,1698,1209,0,0,8770,0,4,0,-1,0
Araknath,1699,1209,0,1000,8771,1,4,0,-1,0
Rukhran,1700,1209,0,2000,8772,2,4,0,-1,0
Oberste Weise Viryx,1701,1209,0,3000,8773,3,4,0,-1,0
Schwarzfaust,1704,1205,0,5000,8874,8,7,0,-1,0
Kaiser Mar'gok,1705,1228,0,0,8800,0,7,1030796,-1,0
Der Schlächter,1706,1228,0,-1000,8806,1,6,1006454,-1,0
"Kromog, Legende des Berges",1713,1205,0,3875,8831,9,6,0,-1,0
Teron'gor,1714,1182,0,1000,8843,3,4,0,-1,0
Raketenfunken und Borka,1715,1208,0,0,8848,0,4,0,-1,0
Ogronzwillinge,1719,1228,0,-500,8866,2,6,1019377,-1,0
Farnspore,1720,1228,0,-625,8884,3,6,1019378,-1,0
Kargath Messerfaust,1721,1228,0,-2000,8903,4,6,1005701,-1,0
Tectus der lebende Berg,1722,1228,0,-562,8923,5,6,1006111,-1,0
Ko'ragh,1723,1228,0,-250,8930,6,6,841221,-1,0
Nitrogg Donnerturm,1732,1208,0,1000,8948,1,4,0,-1,0
Himmelsfürstin Tovra,1736,1208,0,2000,9038,2,4,0,-1,0
Ashran,1745,1191,0,0,0,0,16,0,-1,0
Bleichborke,1746,1279,0,0,9175,0,4,0,-1,0
Ken's Test Encounter [DNT],1747,605,0,0,0,0,0,0,-1,0
Überwacher des Grimmgleises,1748,1195,0,0,9219,0,4,0,-1,0
Fleischfetzer Nok'gar,1749,1195,0,-1000,9233,1,4,0,-1,0
Oshir,1750,1195,0,1000,9235,2,4,0,-1,0
Erzmagierin Sol,1751,1279,0,1000,9297,1,4,0,-1,0
Xeri'tac,1752,1279,0,2000,9298,2,4,0,-1,0
"Skulloc, Sohn von Gruul",1754,1195,0,2000,9341,3,4,0,-1,0
"Rukhmar, Sonnengöttin der Arakkoa",1755,1116,0,0,0,0,8,0,-1,0
Yalnu,1756,1279,0,3000,9354,3,4,0,-1,0
Uralte Beschützer,1757,1279,0,500,9356,4,4,0,-1,0
Kyrak,1758,1358,0,0,9020,0,4,0,-1,0
Kommandant Tharbek,1759,1358,0,1000,9060,1,4,0,-1,0
Zornschwinge die Ungezähmte,1760,1358,0,2000,8703,2,4,0,-1,0
Erzformer Gor'ashan,1761,1358,0,-1000,8699,3,4,0,-1,0
Kriegsfürstin Zaela,1762,1358,0,3000,9373,4,4,0,-1,0
Tarlna der Zeitlose,1770,1116,0,1000,0,1,8,0,-1,0
Teufelslord Zakuun,1777,1448,0,2250,10004,0,6,1113433,-1,0
Höllenfeuerangriff,1778,1448,0,-1000,10010,1,6,0,-1,0
Blutschatten,1783,1448,0,1000,10039,2,6,1113437,-1,0
Tyrannin Velhari,1784,1448,0,4500,10041,3,6,1113430,-1,0
Eiserner Häscher,1785,1448,0,-500,10043,4,6,0,-1,0
Kilrogg Totauge,1786,1448,0,-250,10048,5,6,970886,-1,0
Kormrok,1787,1448,0,-375,10051,6,6,1113434,-1,0
Schattenfürst Iskar,1788,1448,0,1500,10060,7,6,0,-1,0
Rokmora,1790,1458,0,0,10092,0,4,0,-1,0
Ularogg Klippenformer,1791,1458,0,500,10094,1,4,0,-1,0
Naraxas,1792,1458,0,750,10097,2,4,0,-1,0
Dargrul der Unterkönig,1793,1458,0,875,10099,3,4,0,-1,0
Socrethar der Ewige,1794,1448,0,1875,10101,8,6,1113441,-1,0
Mannoroth,1795,1448,0,5000,10141,9,6,1113439,-1,0
Hoher Rat des Höllenfeuers,1798,1448,0,-312,10177,10,6,970886,-1,0
Archimonde,1799,1448,0,6000,10179,11,7,1113431,-1,0
Xhul'horac,1800,1448,0,3125,10208,12,6,1113442,-1,0
Oberster Verdammnislord Kazzak,1801,1116,0,2000,0,2,8,0,-1,0
Hymdall,1805,1477,0,0,10335,0,4,0,-1,0
Hyrja,1806,1477,0,1000,10365,1,0,0,-1,0
Fenryr,1807,1477,0,2000,10367,2,0,0,-1,0
Gottkönig Skovald,1808,1477,0,3000,10369,3,0,0,-1,0
Odyn,1809,1477,0,4000,10371,4,4,0,-1,0
Kriegsherr Parjesh,1810,1456,0,0,10382,0,4,0,-1,0
Lady Hassnatter,1811,1456,0,1000,10384,1,4,0,-1,0
König Klafterbart,1812,1456,0,2000,10388,2,4,0,-1,0
Serpentrix,1813,1456,0,3000,10386,3,4,0,-1,0
Azsharas Zorn,1814,1456,0,4000,10390,4,4,0,-1,0
Tirathon Saltheril,1815,1493,0,0,10392,0,4,0,-1,0
Ash'Golm,1816,1493,0,1000,10397,1,4,0,-1,0
Der Starrer,1817,1493,0,2000,10398,2,4,0,-1,0
Cordana Teufelsang,1818,1493,0,3000,10401,3,4,0,-1,0
"Ymiron, der gefallene König",1822,1492,0,0,10479,0,4,0,-1,0
Harbaron,1823,1492,0,1000,10482,1,4,0,-1,0
Helya,1824,1492,0,2000,10484,2,4,0,-1,0
Corstilax,1825,1516,0,0,10562,0,4,0,-1,0
Nal'tira,1826,1516,0,1000,10566,1,4,0,-1,0
Ivanyr,1827,1516,0,2000,10563,2,4,0,-1,0
General Xakal,1828,1516,0,3000,10564,3,4,0,-1,0
Berater Vandros,1829,1516,0,4000,10565,4,4,0,-1,0
Amalgam der Seelen,1832,1501,0,0,10580,0,4,0,-1,0
Illysanna Rabenkrone,1833,1501,0,1000,10582,1,4,0,-1,0
Stachelfaust der Verhasste,1834,1501,0,2000,10584,2,4,0,-1,0
Lord Kur'talos Rabenkrone,1835,1501,0,3000,10586,3,4,0,-1,0
Erzdruide Glaidalis,1836,1466,0,0,10381,0,0,0,-1,0
Eichenherz,1837,1466,0,1000,10592,1,0,0,-1,0
Dresaron,1838,1466,0,2000,10593,2,0,0,-1,0
Schemen von Xavius,1839,1466,0,3000,10594,3,0,0,-1,0
Ursoc,1841,1520,0,0,10640,0,6,1413870,-1,0
Krosus,1842,1530,0,1875,10668,0,6,0,-1,0
Zitterschlund,1845,1544,0,0,10707,0,4,0,-1,0
Gedankenschinder Kaahrj,1846,1544,0,1000,10713,1,4,0,-1,0
Millificent Manasturm,1847,1544,0,2000,10718,2,4,0,-1,0
Faulmiene,1848,1544,0,3000,10721,3,4,0,-1,0
Skorpyron,1849,1530,0,-1000,10728,1,6,0,-1,0
Inquisitor Foltyrium,1850,1493,0,500,10730,4,4,0,-1,0
Sael'orn,1851,1544,0,4000,10737,4,4,0,-1,0
Anub'esset,1852,1544,0,5000,10742,5,4,0,-1,0
Nythendra,1853,1520,0,-1000,10758,1,6,1413869,-1,0
Drachen des Alptraums,1854,1520,0,2000,10762,2,6,1413866,-1,0
Blutprinzessin Thal'ena,1855,1544,0,6000,10767,6,4,0,-1,0
Teufelslord Betrugg,1856,1544,0,7000,10771,7,4,0,-1,0
Tichondrius,1862,1530,0,1000,10906,2,6,0,-1,0
Sterndeuter Etraeus,1863,1530,0,2000,11101,3,6,0,-1,0
Xavius,1864,1520,0,6000,10922,3,7,1413871,-1,0
Chronomatische Anomalie,1865,1530,0,-500,10953,4,6,0,-1,0
Gul'dan,1866,1530,0,3000,11037,5,6,0,-1,0
Trilliax,1867,1530,0,-250,11083,6,6,0,-1,0
Patrouillenoffizier Gerdo,1868,1571,0,0,11089,0,4,0,-1,0
Talixae Flammenkranz,1869,1571,0,1000,11091,1,4,0,-1,0
Berater Melandrus,1870,1571,0,2000,11093,2,4,0,-1,0
Aluriel die Zauberklinge,1871,1530,0,-125,11377,7,6,0,-1,0
Großmagistrix Elisande,1872,1530,0,2500,11442,8,6,0,-1,0
"Il'gynoth, das Herz der Verderbnis",1873,1520,0,1500,11476,4,6,1413868,-1,0
Raid Boss Dummy (5min),1874,1457,0,0,0,0,0,0,-1,0
Raid Boss Dummy (10min),1875,1457,0,1000,0,1,0,0,-1,0
Elerethe Renferal,1876,1520,0,4000,11502,5,6,1413867,-1,0
Cenarius,1877,1520,0,5000,11498,6,6,1413865,-1,0
Die Seelenräuber,1879,1220,0,0,0,0,8,0,-1,0
Nithogg,1880,1220,0,1000,0,1,8,0,-1,0
Echo von Baine,1881,938,0,1000,6072,0,4,0,-1,0
Echo von Sylvanas,1882,938,0,5000,6072,3,4,0,-1,0
Echo von Jaina,1883,938,0,6000,6073,2,4,0,-1,0
Echo von Tyrande,1884,938,0,7000,6073,5,4,0,-1,0
Postmeister Malown,1885,329,0,1500,11875,13,4,0,-1,0
Hochbotaniker Tel'arn,1886,1530,0,1750,11887,9,6,0,-1,0
Obsidianwächter,1887,70,1,8000,4761,3,4,0,-1,0
Shar'thos,1888,1220,0,2000,0,2,8,0,-1,0
Exarch Maladaar,1889,558,0,0,2702,0,4,0,-1,0
Shirrak der Totenwächter,1890,558,0,1000,4603,1,4,0,-1,0
Omor der Narbenlose,1891,543,0,0,4699,0,4,0,-1,0
Vazruden der Herold,1892,543,0,1000,4700,1,4,0,-1,0
Wachhabender Gargolmar,1893,543,0,2000,4698,2,4,0,-1,0
Kael'thas Sonnenwanderer,1894,585,0,1000,4702,0,4,0,-1,0
Priesterin Delrissa,1895,585,0,3000,3450,1,4,0,-1,0
Selin Feuerherz,1897,585,0,4000,3448,2,4,0,-1,0
Vexallus,1898,585,0,5000,3449,3,4,0,-1,0
Nexusprinz Shaffar,1899,557,0,0,4606,0,4,0,-1,0
Pandemonius,1900,557,0,1000,4604,1,4,0,-1,0
Tavarok,1901,557,0,2000,4605,2,4,0,-1,0
Klauenkönig Ikiss,1902,556,0,0,2818,0,4,0,-1,0
Dunkelwirker Syth,1903,556,0,1000,4608,1,4,0,-1,0
Anzu,1904,556,0,2000,3022,2,4,0,-1,0
Leutnant Drach,1905,560,0,0,4659,0,4,0,-1,0
Epochenjäger,1906,560,0,1000,4660,1,4,0,-1,0
Hauptmann Skarloc,1907,560,0,2000,2711,2,4,0,-1,0
Botschafter Höllenschlund,1908,555,0,0,4609,0,4,0,-1,0
Schwarzherz der Hetzer,1909,555,0,1000,2802,1,4,0,-1,0
Murmur,1910,555,0,2000,4610,2,4,0,-1,0
Großmeister Vorpil,1911,555,0,3000,2803,3,4,0,-1,0
Dalliah die Verdammnisverkünderin,1913,552,0,0,4742,0,4,0,-1,0
Herold Horizontiss,1914,552,0,1000,4744,1,4,0,-1,0
Zornseher Soccothrates,1915,552,0,2000,4743,2,4,0,-1,0
Zereketh der Unabhängige,1916,552,0,3000,4741,3,4,0,-1,0
Humongris,1917,1220,0,3000,0,3,8,0,-1,0
Zeitgebundene Schadensattrappe,1918,1148,0,0,0,0,0,0,-1,0
Aeonus,1919,269,0,0,2819,0,4,0,-1,0
Chronolord Deja,1920,269,0,1000,2820,1,4,0,-1,0
Temporus,1921,269,0,2000,2821,2,4,0,-1,0
Der Schöpfer,1922,542,0,0,2400,0,4,0,-1,0
Keli'dan der Zerstörer,1923,542,0,1000,2403,1,4,0,-1,0
Broggok,1924,542,0,2000,4854,2,4,0,-1,0
Kommandantin Sarannis,1925,553,0,0,4745,0,4,0,-1,0
Hochbotaniker Freywinn,1926,553,0,1000,4746,1,4,0,-1,0
Laj,1927,553,0,2000,4748,2,4,0,-1,0
Dorngrin der Hüter,1928,553,0,3000,4747,3,4,0,-1,0
Warpzweig,1929,553,0,4000,4749,4,4,0,-1,0
Nethermantin Sepethrea,1930,554,0,0,4751,0,4,0,-1,0
Pathaleon der Kalkulator,1931,554,0,1000,4752,1,4,0,-1,0
Mechanolord Kapazitus,1932,554,0,2000,4750,2,4,0,-1,0
Torwächter Gyrotod,1933,554,0,3000,12051,3,4,0,-1,0
Torwächter Eisenhand,1934,554,0,4000,12053,4,4,0,-1,0
Blutwache Porung,1935,540,0,0,4701,0,4,0,-1,0
Großhexenmeister Nethekurse,1936,540,0,1000,2804,1,4,0,-1,0
Kriegshetzer O'mrogg,1937,540,0,2000,2844,2,4,0,-1,0
Kriegshäuptling Kargath Messerfaust,1938,540,0,3000,2907,3,4,0,-1,0
Mennu der Verräter,1939,547,0,0,4661,0,4,0,-1,0
Quagmirran,1940,547,0,1000,2532,1,4,0,-1,0
Rokmar der Zerquetscher,1941,547,0,2000,4662,2,4,0,-1,0
Hydromantin Thespia,1942,545,0,0,4663,0,4,0,-1,0
Robogenieur Dampfhammer,1943,545,0,1000,4664,1,4,0,-1,0
Kriegsherr Kalithresh,1944,545,0,2000,4665,2,4,0,-1,0
Ghaz'an,1945,546,0,0,4667,0,4,0,-1,0
Hungarfenn,1946,546,0,1000,4666,1,4,0,-1,0
Sumpffürst Musel'ek,1947,546,0,2000,2448,2,4,0,-1,0
Die Schattenmutter,1948,546,0,3000,4668,3,4,0,-1,0
Drugon der Frostblütige,1949,1220,0,8000,0,4,8,0,-1,0
Na'zak das Scheusal,1950,1220,0,4000,0,5,8,0,-1,0
Treibgut,1951,1220,0,5000,0,6,8,0,-1,0
Calamir,1952,1220,0,6000,0,7,8,0,-1,0
Levantus,1953,1220,0,7000,0,8,8,0,-1,0
Tugendhafte Maid,1954,1651,0,-1000,12521,0,4,0,-1,0
Der Opernsaal,1957,1651,0,-3000,12534,1,4,0,-1,0
Odyn,1958,1648,0,-2000,12546,0,6,0,-1,0
Manaschlinger,1959,1651,0,7000,12548,2,4,0,-1,0
Attumen der Jäger,1960,1651,0,-250,12542,3,4,0,-1,0
Moroes,1961,1651,0,-500,12554,4,4,0,-1,0
Guarm,1962,1648,0,-1000,12556,1,6,0,-1,0
Der Kurator,1964,1651,0,0,12560,5,4,0,-1,0
Medivhs Schemen,1965,1651,0,6000,12566,8,4,0,-1,0
Prinz Taldaram,1966,619,0,0,3870,0,4,0,-1,0
Jedoga Schattensucher,1967,619,0,1000,4612,1,4,0,-1,0
Herold Volazj,1968,619,0,5000,4613,2,4,0,-1,0
Urahne Nadox,1969,619,0,-1000,4611,3,4,0,-1,0
Krik'thir der Torwächter,1971,601,0,0,3874,0,4,0,-1,0
Hadronox,1972,601,0,1000,4615,1,4,0,-1,0
Anub'arak,1973,601,0,2000,4616,2,4,0,-1,0
Trollgrind,1974,600,0,0,4684,0,4,0,-1,0
Der Prophet Tharon'ja,1975,600,0,4000,4687,1,4,0,-1,0
Novos der Beschwörer,1976,600,0,2000,4685,2,4,0,-1,0
König Dred,1977,600,0,3000,4686,3,4,0,-1,0
Slad'ran,1978,604,0,0,3852,0,4,0,-1,0
Moorabi,1980,604,0,1000,3851,1,4,0,-1,0
Gal'darah,1981,604,0,4000,3850,2,4,0,-1,0
Koloss der Drakkari,1983,604,0,500,3853,4,4,0,-1,0
Ionar,1984,602,0,0,3865,0,4,0,-1,0
Volkhan,1985,602,0,-500,3864,1,4,0,-1,0
Loken,1986,602,0,2000,3866,2,4,0,-1,0
General Bjarngrim,1987,602,0,-1000,3863,3,4,0,-1,0
Der wilde Eck,1988,604,2,3500,3854,5,4,0,-1,0
Amanitar,1989,619,2,4500,4614,5,4,0,-1,0
Arthas entflohen,1990,668,0,1000,4948,0,4,0,-1,0
Falric,1992,668,0,0,4897,1,4,0,-1,0
Marwyn,1993,668,0,500,4898,2,4,0,-1,0
Krystallus,1994,599,0,0,4768,0,4,0,-1,0
Tribunal der Zeitalter,1995,599,0,2000,3861,1,4,0,-1,0
Maid der Trauer,1996,599,0,1000,4769,2,4,0,-1,0
Sjonnir der Eisenformer,1998,599,0,5000,4770,3,4,0,-1,0
Schmiedemeister Garfrost,1999,658,0,0,4852,0,4,0,-1,0
Geißelfürst Tyrannus,2000,658,0,1000,4861,1,4,0,-1,0
Krick,2001,658,0,500,4860,2,4,0,-1,0
Fleischhaken,2002,595,0,0,4688,0,4,0,-1,0
Chronolord Epoch,2003,595,0,1000,4690,1,4,0,-1,0
Salramm der Fleischformer,2004,595,0,2000,4689,2,4,0,-1,0
Mal'Ganis,2005,595,0,3000,4691,3,4,0,-1,0
Bronjahm,2006,632,0,0,4859,0,4,0,-1,0
Verschlinger der Seelen,2007,632,0,1000,4424,1,4,0,-1,0
Helya,2008,1648,0,0,12597,2,6,0,-1,0
Anomalus,2009,576,0,0,3692,0,4,0,-1,0
Großmagistrix Telestra,2010,576,0,1000,3691,1,4,0,-1,0
Keristrasza,2011,576,0,2000,3694,2,4,0,-1,0
Ormorok der Baumformer,2012,576,0,3000,3693,3,4,0,-1,0
Leywächter Eregos,2013,578,0,0,3873,0,4,0,-1,0
Magierlord Urom,2014,578,0,1000,3872,1,4,0,-1,0
Varos Wolkenwanderer,2015,578,0,2000,3871,2,4,0,-1,0
Drakos der Befrager,2016,578,0,3000,3869,3,4,0,-1,0
Viz'aduum der Beobachter,2017,1651,0,8000,12613,6,4,0,-1,0
Zweiter Gefangener,2018,608,0,0,3833,0,4,0,-1,0
Erster Gefangener,2019,608,0,1000,3828,1,4,0,-1,0
Cyanigosa,2020,608,0,2000,3836,2,4,0,-1,0
Der Schwarze Ritter,2021,650,0,3000,4363,0,4,0,-1,0
Großchampions,2022,650,0,-1000,4361,1,4,0,-1,0
Argentumchampion,2023,650,0,2000,4362,2,4,0,-1,0
Skarvald & Dalronn,2024,574,0,0,4772,0,4,0,-1,0
Ingvar der Brandschatzer,2025,574,0,1000,4771,1,4,0,-1,0
Prinz Keleseth,2026,574,0,-1000,4773,2,4,0,-1,0
Gortok Bleichhuf,2027,575,0,0,4775,0,4,0,-1,0
König Ymiron,2028,575,0,1000,3808,1,4,0,-1,0
Skadi der Skrupellose,2029,575,0,500,3809,2,4,0,-1,0
Svala Grabesleid,2030,575,0,-1000,4774,3,4,0,-1,0
Schrecken der Nacht,2031,1651,0,9000,12670,7,68,0,-1,0
Goroth,2032,1676,0,0,12773,0,6,0,-1,0
Harjatan,2036,1676,0,1000,12815,1,6,0,-1,0
Herrin Sassz'ine,2037,1676,0,2000,12861,2,6,236422,-1,0
Gefallener Avatar,2038,1676,0,3000,12863,3,6,1546417,-1,0
Mephistroth,2039,1677,0,0,12865,0,4,0,-1,0
Dämonische Inquisition,2048,1676,0,500,12996,4,6,0,-1,0
Urfuror des Frosts,2049,1689,0,0,13019,0,8,893779,-1,0
Schwestern des Mondes,2050,1676,0,1500,13026,5,6,0,-1,0
Kil'jaeden,2051,1676,0,5000,12967,6,6,0,-1,0
Wachsame Maid,2052,1676,0,2875,13123,7,6,0,-1,0
Domatrax,2053,1677,0,1000,13131,1,4,0,-1,0
Die trostlose Heerschar,2054,1676,0,2500,13139,8,6,1546416,-1,0
Agronox,2055,1677,0,-1000,13121,2,4,0,-1,0
Dreschzahn der Spöttische,2057,1677,0,-500,13122,3,4,0,-1,0
Zorn der Gottkönigin,2059,1703,0,0,0,0,64,0,-1,0
Aggramar,2063,1712,0,3000,13507,0,6,0,-1,0
Portalhüterin Hasabel,2064,1712,0,-1000,13517,1,6,0,-1,0
Zuraal der Aufgestiegene,2065,1753,0,0,13543,0,4,0,-1,0
Saprish,2066,1753,0,1000,13547,1,4,0,-1,0
Vizekönig Nezhar,2067,1753,0,2000,13551,2,4,0,-1,0
L'ura,2068,1753,0,3000,13534,3,4,0,-1,0
Varimathras,2069,1712,0,1750,13536,2,6,0,-1,0
Antorisches Oberkommando,2070,1712,0,-500,13553,3,6,0,-1,0
Der Zirkel der Shivarra,2073,1712,0,2000,13593,4,6,0,-1,0
Teufelshunde des Sargeras,2074,1712,0,-2000,13560,5,6,0,-1,0
Die Verteidigung von Eonar,2075,1712,0,-250,13565,6,6,0,-1,0
Weltenbrecher der Garothi,2076,1712,0,-3000,13571,7,6,0,-1,0
Hüter Aedis,2079,1669,0,0,0,0,8,0,-1,0
Leerenklinge Zedaat,2080,1669,0,1000,0,1,8,0,-1,0
Wichtelmutter,2081,1669,0,2000,0,2,8,0,-1,0
Imonar der Seelenjäger,2082,1712,0,375,13788,8,6,0,-1,0
Herrin Alluradel,2083,1669,0,3000,0,3,8,0,-1,0
Priesterin Alun'za,2084,1763,0,0,13812,0,0,0,-1,0
Vol'kaal,2085,1763,0,1000,13814,1,0,0,-1,0
Rezan,2086,1763,0,2000,13816,2,0,0,-1,0
Yazma,2087,1763,0,3000,13818,3,4,0,-1,0
Kin'garoth,2088,1712,0,1500,13576,9,6,0,-1,0
"Argus, der Zerrütter",2092,1712,0,4000,14017,10,7,0,-1,0
Himmelskäpt'n Kragg,2093,1754,0,0,14137,0,0,0,-1,0
Das Kapitänskomitee,2094,1754,0,1000,14139,1,4,0,-1,0
Ring der Beute,2095,1754,0,2000,14141,2,4,0,-1,0
Harlan der Schmierige,2096,1754,0,3000,14143,3,4,0,-1,0
Unteroffizier Badbrück,2097,1822,0,0,14405,0,4,0,-1,0
Rothaken der Häcksler,2098,1822,0,1000,14403,1,0,0,-1,0
Hadal Dunkelgrund,2099,1822,0,2000,14406,2,0,0,-1,0
Viq'Goth,2100,1822,0,3000,14408,3,4,0,-1,0
Die Sandkönigin,2101,1771,0,0,14419,0,4,0,-1,0
Jes Knurris,2102,1771,0,1000,14421,1,4,0,-1,0
Kürassier Valyri,2103,1771,0,2000,14423,2,4,0,-1,0
Aufseher Korgus,2104,1771,0,3000,14425,3,4,0,-1,0
Münzbetriebener Meuteverprügler,2105,1594,0,0,14432,0,4,0,-1,0
Azerokk,2106,1594,0,1000,14435,1,4,0,-1,0
Rixxa Fluxqualm,2107,1594,0,2000,14437,2,4,0,-1,0
Mogul Ratztunk,2108,1594,0,3000,14439,3,4,0,-1,0
Schreckenskapitänin Luebke,2109,1822,0,1500,14441,4,0,0,-1,0
Älteste Leaxa,2111,1841,0,0,14522,0,4,0,-1,0
Sporenrufer Zancha,2112,1841,0,1000,14554,1,4,0,-1,0
Herzbanntriade,2113,1862,0,0,14549,0,4,0,-1,0
Seelengebundener Goliath,2114,1862,0,1000,14553,1,4,0,-1,0
Raal der Unersättliche,2115,1862,0,2000,14557,2,4,0,-1,0
Lord und Lady Kronsteig,2116,1862,0,3000,14560,3,4,0,-1,0
Gorak Tul,2117,1862,0,4000,14563,4,4,0,-1,0
Felsschlund der Befallene,2118,1841,0,500,14597,2,4,0,-1,0
T'zane,2121,1642,0,0,0,0,8,0,-1,0
G'huun,2122,1861,0,0,14696,0,6,0,-1,0
Entfesselte Monstrosität,2123,1841,0,2000,14694,3,4,0,-1,0
Adderis und Aspix,2124,1877,0,0,14715,0,4,0,-1,0
Merektha,2125,1877,0,1000,14718,1,4,0,-1,0
Galvazzt,2126,1877,0,2000,14721,2,4,0,-1,0
Avatar von Sethraliss,2127,1877,0,3000,14724,3,4,0,-1,0
