ID,Name_lang,SafeLocID,PlayerConditionID,Flags,Field_8_2_0_30080_005,Field_8_2_0_30080_006,WaypointMapVolumeID
409,Use o portal da Garganta Abrasadora para Dalaran,10191,5793,0,1,0,0
414,Cruze o Portão de Pouso Santo para Pouso Santo,10198,0,50,1,0,4
415,Saia para Pouso Santo,10199,0,50,2,0,3
416,Cruze o Portão de Pouso Santo para o Fosso Ressonante,10200,0,50,1,0,3
417,Saia para o Fosso Ressonante,10201,0,50,2,0,4
418,Cruze a Queda de Arathi até Azj-Kahet,10202,0,50,1,0,3
419,Saia para Azj-Kahet,10203,0,50,2,0,2
420,Cruze a Grota dos Sussurros até Azj-Kahet,10204,0,50,1,0,3
421,Saia para Azj-Kahet,10205,0,50,2,0,2
422,Cruze a Queda de Arathi até Pouso Santo,10206,0,50,1,0,2
423,Saia para Pouso Santo,10207,0,50,2,0,3
424,Saia para Pouso Santo,10208,0,50,2,0,3
425,Cruze a Grota dos Sussurros até Pouso Santo,10209,0,50,1,0,2
426,Usar a Perfuratriz da Sarjeta para entrar na Inframina,10228,0,0,1,0,0
427,Perfuratriz a jato para a Inframina,10225,0,0,2,0,0
428,Usar a Perfuratriz da Sarjeta para sair da Inframina,10226,0,0,1,0,0
429,Perfuratriz a jato para o Fosso Ressonante,10227,0,0,2,0,0
430,Usar a Perfuratriz do Litoral para entrar na Inframina,10230,0,0,1,0,0
431,Perfuratriz a jato para a Inframina,10231,0,0,2,0,0
432,Azj-Kahet,10233,0,19,0,0,0
433,Pouso Santo,10234,0,19,0,0,0
434,Azj-Kahet,10235,0,19,0,0,0
435,Use o portal de Ventobravo para Dalaran,10246,0,0,1,0,0
436,Use o portal de Ventobravo para Dalaran,10247,0,0,2,0,0
437,Use o portal de Orgrimmar para Dalaran,10248,0,0,1,0,0
438,Use o portal de Orgrimmar para Dalaran,10249,0,0,2,0,0
439,Sair para o Fosso Ressonante,10255,0,50,0,0,4
440,Cruze o Abismo Gotejante para Azj-Kahet,10261,0,50,1,0,4
441,Saia para Azj-Kahet,10262,0,50,2,0,2
442,Cruze o Abismo Gotejante para o Fosso Ressonante,10264,0,50,1,0,2
443,Saia para o Fosso Ressonante,10263,0,50,2,0,4
444,Vá pelas furnas para Azj-Kahet,10265,118328,18,1,0,1
445,Saia para Azj-Kahet,10266,118328,18,2,0,2
446,Travessia do Duto Central,10268,118328,18,2,0,1
447,Vá pelas furnas para Dornogal,10267,118328,18,1,0,2
448,Atravesse o Duto Central,10285,0,50,0,0,1
449,Fale com Hadggar em Dalaran para partir rumo a Khaz Algar.,10291,0,0,1,0,0
450,Fale com Hadggar em Dalaran para partir rumo a Khaz Algar.,10292,0,0,2,0,0
451,Usar a Perfuratriz do Litoral para sair da Inframina,10318,0,0,1,0,0
452,Perfuratriz a jato para Zuldazar,10319,0,0,2,0,0
453,Usar o portal das Cavernas do Tempo até Orgrimmar,10393,130567,16,1,0,0
454,Usar o portal das Cavernas do Tempo até Ventobravo,10394,130568,0,1,0,0
455,Levar o Zepelim da Ilha das Sirenas para Dornogal,10397,0,0,1,0,0
456,Zepelim para Dornogal,10398,128915,0,2,0,0
457,Falar com a Capitã para viajar para a Ilha das Sirenas,10399,0,0,1,0,0
458,Zepelim para a Ilha das Sirenas,10400,0,0,2,0,0
459,Levar a Máquina Toupeira da Ilha das Sirenas para Gundargaz,10402,0,0,1,0,0
460,Máquina Toupeira para Gundargaz,10403,128915,0,1,0,0
461,Levar a Máquina Toupeira de Gundargaz para a Ilha das Sirenas,10404,0,0,1,0,0
462,Máquina Toupeira para a Ilha das Sirenas,10405,0,0,2,0,0
473,Pegar o teleportador para a Inframina,10447,132220,0,1,0,0
474,Teleportador para a Inframina,10448,132220,0,2,0,0
475,Pegar o teleportador para Dornogal,10449,132220,0,1,0,0
476,Teleportador para Dornogal,10450,132220,0,2,0,0
