Name_lang,Pos[0],Pos[1],Pos[2],MapOffset[0],MapOffset[1],FlightMapOffset[0],FlightMapOffset[1],ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,MinimapAtlasMemberID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID[0],MountCreatureID[1]
Missão - Fiorde Uivante - Missão: Empesteie Isso! - Início,1341.08,-3288.37,174.45,0,0,0,0,194,571,0,0,1024,0,4689,0,0,0,0,541
"Acampamento dos Rebeldes, Selva do Espinhaço",-11344,-216.83,75.22,0.005,0,0,0,195,0,0,195,5,0,4689,0,0,0,0,541
Test - SP,9283.1,-9749.81,62.16,0,0,0,0,196,451,0,196,1024,0,4689,0,0,0,12374,541
Teste SP2,-9148.62,243.04,87.39,0,0,0,0,197,0,0,0,1024,0,4689,0,0,0,0,0
Teste SP1,9405.83,-9882.69,0,0,0,0,0,198,451,0,0,1024,0,4689,0,0,0,24489,541
Missão - Fiorde Uivante - McGoyver Início,638.34,-5074.57,-0.23,0,0,0,0,199,571,0,0,1024,0,4689,0,0,0,24716,24716
Missão - Fiorde Uivante - McGoyver Fim,483.92,-5913.1,308.61,0,0,0,0,200,571,0,0,1024,0,4689,0,0,0,24716,24716
Área em Desenvolvimento - Kyle Radue Início,15992.44,-16371.94,76.73,0,0,0,0,201,451,0,0,1024,0,4689,0,0,0,23468,23468
Área em Desenvolvimento - Kyle Radue Fim,15991.68,-16371.95,76.7,0,0,0,0,202,451,0,0,1024,0,4689,0,0,0,0,0
Missão - Recanto das Estrelas -> Invergarde,3505.3,1990.83,65.1,0,0,0,0,203,571,0,0,1024,0,4689,0,0,0,0,27127
Missão - Nova Agamand -> Perfídia,0,0,0,0,0,0,0,204,571,0,0,1024,0,4689,0,0,0,27179,0
"Zul'Aman, Terra Fantasma",6789.79,-7747.58,126.51,-0.01,0,0,0,205,530,0,205,3,0,4689,0,0,0,3574,541
"Transporte, Plumaluna (Navio NE)",-4348.01,2427.29,6.64,0,0,0,0,206,1,0,0,1024,0,4689,0,0,0,0,0
Missão - Fiorde Uivante - Santa Misericórdia (Início),15.32,-4043.79,0.1,0,0,0,0,207,571,0,0,1024,0,4689,0,0,0,0,0
Missão - Fiorde Uivante - Santa Misericórdia (Fim),15.32,-4043.71,0.1,0,0,0,0,208,571,0,0,1024,0,4689,0,0,0,0,0
Missão - Diária da Nascente do Sol - Bombardeio na Trilha da Morte - Início,13008.38,-6911.81,9.58,0,0,0,0,209,530,0,0,1024,0,4689,0,0,0,25044,0
Missão - Diária da Nascente do Sol - Bombardeio na Trilha da Morte - Fim,13008.51,-6912.2,9.58,0,0,0,0,210,530,0,0,1024,0,4689,0,0,0,25044,0
Missão - Diária da Nascente do Sol - Bombardeio de navio - Início,13007.5,-6911.81,9.58,0,0,0,0,211,530,0,0,1024,0,4689,0,0,0,25044,0
Missão - Diária da Nascente do Sol - Bombardeio de navio - Fim,13188.04,-7047.04,4.79,0,0,0,0,212,530,0,0,1024,0,4689,0,0,0,25044,0
Bivaque Sol Partido,13012.7,-6908.37,9.58,-0.006,-0.003,0,0,213,530,5953,213,3,0,4689,0,0,0,19917,28361
Missão - Fiorde Uivante - Naglfar (Início),0,0,0,0,0,0,0,214,0,0,0,1024,0,4689,0,0,0,0,0
Missão - Fiorde Uivante - Naglfar (Nós),0,0,0,0,0,0,0,215,0,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Fiorde Uivante (Gôndola, Cima)",690.99,-3819.6,249.06,0,0,0,0,218,571,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Fiorde Uivante (Gôndola, Baixo)",607.96,-2906.17,38.54,0,0,0,0,219,571,0,0,1024,0,4689,0,0,0,0,0
"Promontório Âmbar, Boreana (Para Berília)",3465.66,5901.76,144.17,0,0,0,0,221,571,0,0,1024,0,4689,0,0,0,26088,0
"Penhasco de Berília, Boreana",3213.74,6084.72,138,0,0,0,0,222,571,0,0,1024,0,4689,0,0,0,25695,0
Missão - Naglevar,0,0,0,0,0,0,0,223,0,0,0,1024,0,4689,0,0,0,0,0
"Tundra Boreana, Naglevar",0,0,0,0,0,0,0,224,0,0,0,1024,0,4689,0,0,0,0,0
"Promontório Âmbar, Boreana (para Gelarra)",3574.06,5971.04,136.11,0,0,0,0,225,571,0,0,1024,0,4689,0,0,0,25695,0
"Escudo de Transitus, Gelarra",3575.44,6661.64,195.19,-0.006,0,0,0,226,571,0,226,3,0,4689,0,0,0,26899,26899
"Transporte, Teste de PattyMacDev",16625.63,16862.9,46.98,0,0,0,0,227,451,0,0,1024,0,4689,0,0,0,28901,25968
Área em Desenvolvimento - Teste de Pat Início,0,0,0,0,0,0,0,228,0,0,0,1024,0,4689,0,0,0,0,0
Área em Desenvolvimento - Teste de Pat Fim,0,0,0,0,0,0,0,229,0,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Morsano 01",2690.26,889.81,4.61,0,0,0,0,230,571,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Morsano 02",2690.33,897.63,4.62,0,0,0,0,231,571,0,0,1024,0,4689,0,0,0,0,0
Tundra Boreana - Lobo da Fortaleza Brado Guerreiro Início,2774.69,6258.14,83.68,0,0,0,0,232,571,0,0,1024,0,4689,0,0,0,26128,0
Tundra Boreana - Lobo da Fortaleza Brado Guerreiro Fim,3443.52,4103.95,16.01,0,0,0,0,233,571,0,0,1024,0,4689,0,0,0,0,0
"Plataforma Gelarra, Gelarra",4130.62,7372.31,534.11,0,0,0,0,234,571,0,0,1024,0,4689,0,0,0,26263,0
"Transitus Shield, Coldarra (NOT USED)",3575.56,6651.84,195.21,0,0,0,0,235,571,0,0,1024,0,4689,0,0,0,25695,0
"Gelarra, Keristrasza para Malygos",4026.95,7085.54,165.54,0,0,0,0,236,571,0,0,1024,0,4689,0,0,0,26263,0
"Gelarra, pouso de Keristrasza",3929.4,6590.74,170.34,0,0,0,0,237,571,0,0,1024,0,4689,0,0,0,0,0
Tundra Boreana - Missão - Crepúsculo Início,3109,3819.54,23.24,0,0,0,0,239,571,0,0,1024,0,4689,0,0,0,26404,0
Tundra Boreana - Missão - Crepúsculo - Fim,3614.3,3670.12,35.78,0,0,0,0,240,571,0,0,1024,0,4689,0,0,0,11195,0
"Transporte, Bastilha Valentia",0,0,0,0,0,0,0,241,0,0,0,1024,0,4689,0,0,0,0,0
Missão - Ermo das Serpes - Visão Espiritual - Início,2739.73,882.37,6.64,0,0,0,0,242,571,0,0,1024,0,4689,0,0,0,21396,0
Missão - Ermo das Serpes - Visão Espiritual - Fim,2738.47,882.46,6.5,0,0,0,0,243,571,0,0,1024,0,4689,0,0,0,0,0
"Bastilha Invergarde, Ermo das Serpes",3712.43,-694.86,215.57,0,0,0,0,244,571,0,244,1,0,4689,0,0,0,0,541
"Bastilha Valentia, Tundra Boreana",2269.54,5173.69,11.1,0.017,0.014,0,0,245,571,0,245,1,0,4689,0,0,0,0,541
"Pista de Pouso do Biela, Tundra Boreana",4127.23,5313.07,28.67,0,-0.007,0,0,246,571,0,246,1,0,4689,0,0,0,0,28360
"Recanto das Estrelas, Ermo das Serpes",3504.13,1992.03,64.96,0.009,0.004,0,0,247,571,0,247,1,0,4689,0,0,0,0,3837
"Acampamento da Sociedade dos Boticários, Fiorde Uivante",2108.11,-2970.62,148.58,0,0,0,0,248,571,0,248,2,0,4689,0,0,0,3574,0
"Aldeia Oneqwah, Serra Gris",3876.34,-4520.08,217.32,0.017,0,0,0,249,571,0,249,2,0,4689,0,0,0,2224,0
"Forte da Conquista, Serra Gris",3258.9,-2263.09,114.37,0.018,-0.007,0,0,250,571,0,250,2,0,4689,0,0,0,2224,0
"Forte Fordragon, Ermo das Serpes",4612.21,1406.6,195.06,-0.01,0,0,0,251,571,0,251,1,0,4689,0,0,0,0,541
"Templo do Repouso das Serpes, Ermo das Serpes",3653.21,247.58,52.26,0,0.01,0,0,252,571,0,252,3,0,4689,0,0,0,26899,26899
"Chalé do Pinho Âmbar, Serra Gris",3446.35,-2754.1,199.4,0,-0.02,0,0,253,571,0,253,1,0,4689,0,0,0,0,541
"Perfídia, Ermo das Serpes",3242.96,-666.16,166.79,-0.01,0,0,0,254,571,0,254,2,0,4689,0,0,0,3574,0
"Brigada do Cerro Oeste, Serra Gris",4584.98,-4254.69,182.21,-0.003,0,0,0,255,571,0,255,1,0,4689,0,0,0,0,541
"Martelo de Agmar, Ermo das Serpes",3865.87,1525.63,90.04,0.01,-0.01,0,0,256,571,0,256,2,0,4689,0,0,0,2224,0
"Fortaleza Brado Guerreiro, Tundra Boreana",2920.29,6242.85,208.8,-0.007,0,0,0,257,571,0,257,2,0,4689,0,0,0,2224,0
"Aldeia Taunka'le, Tundra Boreana",3449.51,4089.52,16.64,0,-0.02,0,0,258,571,0,258,2,0,4689,0,0,0,2224,0
"Posto Avançado Bor'gorok, Tundra Boreana",4474.79,5712.13,81.28,0.007,-0.02,0,0,259,571,0,259,2,0,4689,0,0,0,2224,0
"Vanguarda Kor'kron, Ermo das Serpes",4946.67,1165.94,239.57,0,-0.007,0,0,260,571,0,260,2,0,4689,0,0,0,2224,0
Missão - Recanto das Estrelas para Invergarde Fim,3711.31,-698.18,215.57,0,0,0,0,261,571,0,0,1024,0,4689,0,0,0,0,27127
"Serra Gris, Aliança Corrida de Tronco Início 02",4267.39,-3050.93,318.16,0,0,0,0,262,571,0,0,1024,0,4689,0,0,0,29878,0
"Serra Gris, Aliança Corrida de Tronco Fim 02",2663.67,-2181.45,3.43,0,0,0,0,263,571,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Auberdine (NOVO)",0,0,0,0,0,0,0,264,0,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Theramore (NOVO)",0,0,0,0,0,0,0,265,0,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Menethil (NOVO)",0,0,0,0,0,0,0,266,0,0,0,1024,0,4689,0,0,0,0,0
"Serra Gris, Aliança Corrida de Tronco Início",4272.09,-3248.26,324.93,0,0,0,0,267,571,0,0,1024,0,4689,0,0,0,29878,0
"Serra Gris, Aliança Corrida de Tronco Fim",2664.22,-2344.63,21.7,0,0,0,0,268,571,0,0,1024,0,4689,0,0,0,0,0
Missão - Bastilha da Guarda Oeste para Bastilha Invergarde Início,1341.67,-3288.74,174.45,0,0,0,0,269,571,0,0,1024,0,4689,0,0,0,0,27491
Missão - Bastilha da Guarda Oeste para Bastilha Invergarde Fim,3712.23,-693.85,215.42,0,0,0,0,270,571,0,0,1024,0,4689,0,0,0,0,27491
"Serra Gris, Horda Corrida de Tronco Início",4311.25,-2956.61,317.31,0,0,0,0,271,571,0,0,1024,0,4689,0,0,0,29879,0
"Serra Gris, Horda Corrida de Tronco Fim",2883.75,-1673.71,6.48,0,0,0,0,272,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - baixo para cima, Ermo das Serpes - Início",3547.22,381.49,52.26,0,0,0,0,273,571,0,0,1024,0,4689,0,0,0,26899,26899
"Templo do Repouso das Serpes - baixo para cima, Ermo das Serpes - Fim",3590.38,277.54,340.85,0,0,0,0,274,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - cima para baixo, Ermo das Serpes - Início",3587.65,279.21,340.83,0,0,0,0,275,571,0,0,1024,0,4689,0,0,0,26899,26899
"Templo do Repouso das Serpes - cima para baixo, Ermo das Serpes - Fim",3511.48,373.93,52.26,0,0,0,0,276,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - cima para meio, Ermo das Serpes - Início",3587.55,279.14,340.83,0,0,0,0,277,571,0,0,1024,0,4689,0,0,0,26899,26899
"Templo do Repouso das Serpes - cima para meio, Ermo das Serpes - Fim",3543.24,307.04,116.73,0,0,0,0,278,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - meio para cima, Ermo das Serpes - Fim",3587.04,277.14,340.82,0,0,0,0,279,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - meio para cima, Ermo das Serpes - Início",3545.62,273.6,116.84,0,0,0,0,280,571,0,0,1024,0,4689,0,0,0,26899,26899
"Templo do Repouso das Serpes - meio para baixo, Ermo das Serpes - Fim",3512.22,373.57,52.26,0,0,0,0,281,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - meio para baixo, Ermo das Serpes - Início",3545.61,273.6,116.84,0,0,0,0,282,571,0,0,1024,0,4689,0,0,0,26899,26899
"Templo do Repouso das Serpes - baixo para meio, Ermo das Serpes - Fim",3543.37,307.06,116.73,0,0,0,0,283,571,0,0,1024,0,4689,0,0,0,0,0
"Templo do Repouso das Serpes - baixo para meio, Ermo das Serpes - Início",3548.15,381.01,52.26,0,0,0,0,284,571,0,0,1024,0,4689,0,0,0,26899,26899
Missão - Invergarde -> Recanto das Estrelas (Início),0,0,0,0,0,0,0,285,0,0,0,1024,0,4689,0,0,0,0,27764
Missão - Invergarde -> Recanto das Estrelas (Fim),3503.76,1990.11,65.12,0,0,0,0,286,571,0,0,1024,0,4689,0,0,0,0,0
Missão - Valgarde -> Bastilha da Guarda Oeste Início,0,0,0,0,0,0,0,287,0,0,0,1024,0,4689,0,0,0,0,27491
Missão - Valgarde -> Bastilha da Guarda Oeste Fim,1341.23,-3288.91,174.46,0,0,0,0,288,571,0,0,1024,0,4689,0,0,0,0,0
"Promontório Âmbar, Tundra Boreana",3587.84,5973.3,136.22,0,0,0,0,289,571,0,289,3,0,4689,0,0,0,26899,26899
"Fortaleza Argêntea, Zul'Drak",5450.3,-2606.27,306.91,0,0,0,0,290,571,0,0,1024,0,4689,0,0,0,28172,0
"Posto 01 da Cidade Arruinada, Zul'Drak",5028.69,-3020.38,292.42,0,0,0,0,291,571,0,0,1024,0,4689,0,0,0,0,0
Flavor - Porto de Ventobravo - Início,-8338.36,1107.01,57.26,0,0,0,0,292,0,0,0,1024,0,4689,0,0,0,0,541
Flavor - Porto de Ventobravo - Fim,-8341.09,1101.85,57.26,0,0,0,0,293,0,0,0,1024,0,4689,0,0,0,0,0
"Moa'ki, Ermo das Serpes",2792.45,908.96,22.33,-0.01,0.005,0,0,294,571,0,294,3,0,4689,0,0,0,2224,541
"Kamagua, Fiorde Uivante",785.27,-2887.71,5.89,0.005,-0.02,0,0,295,571,0,295,3,0,4689,0,0,0,2224,541
"Unu'pe, Tundra Boreana",2919.19,4046.09,1.85,-0.007,0.02,0,0,296,571,0,296,3,0,4689,0,0,0,2224,541
Bacia Sholazar - Missão - Reconhecimento - Início,5557.57,5802.05,-66.09,0,0,0,0,297,571,0,0,1024,0,4689,0,0,0,0,0
Bacia Sholazar - Missão - Reconhecimento - Fim,5505.35,4747.79,-194.43,0,0,0,0,298,571,0,0,1024,0,4689,0,0,0,0,0
Transporte: Menethil <-> Valgarde,0,0,0,0,0,0,0,299,0,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Ventobravo",0,0,0,0,0,0,0,300,0,0,0,1024,0,4689,0,0,0,0,0
Missão - Tundra Boreana - Apresente-se a Tita - Início,4125.51,5310.99,28.68,0,0,0,0,301,571,0,0,1024,0,4689,0,0,0,0,28360
Missão - Tundra Boreana - Apresente-se a Tita - Fim,4171.83,4335.63,36.23,0,0,0,0,302,571,0,0,1024,0,4689,0,0,0,0,0
"Campo de Pouso Valentia, Invérnia",5100.81,2185.65,365.62,0,0,0,0,303,571,0,303,1,0,4689,0,0,0,0,541
"Fortaleza Argêntea, Zul'Drak",5521.63,-2672.25,303.95,0.01,-0.04,0,0,304,571,0,304,3,0,4689,0,0,0,2224,541
"Posto Ébano, Zul'Drak",5218.9,-1302.22,242.16,0.015,-0.01,0,0,305,571,0,305,7,0,4689,0,0,0,32981,32981
"Campo da Luz, Zul'Drak",5190.11,-2206.46,239.4,0.014,0,0,0,306,571,0,306,3,0,4689,0,0,0,2224,541
"Zim'Torga, Zul'Drak",5777.4,-3594.94,386.69,0.012,-0.01,0,0,307,571,0,307,3,0,4689,0,0,0,2224,541
"Coração do Rio, Bacia Sholazar",5506.23,4748.1,-194.43,0,0,0,0,308,571,0,308,3,0,4689,0,0,0,28625,28625
"Acampamento do Rosarães, Bacia Sholazar",5596.1,5824.37,-67.73,0,0,0,0,309,571,7376,309,3,0,4689,0,0,0,28625,28625
Dalaran,5813.89,449.13,658.75,0,0,0,0,310,571,0,310,3,0,4689,0,0,0,2224,541
"Aldeia Onequah, Serra Gris (Missão)",3877.91,-4519.59,217.29,0,0,0,0,311,571,0,0,1024,0,4689,0,0,0,2224,0
"Campo da Luz, Zul'Drak (Missão)",5189.67,-2206.85,239.4,0,0,0,0,312,571,0,0,1024,0,4689,0,0,0,0,0
"Brigada do Cerro Oeste, Serra Gris (Missão)",4584.01,-4250.38,182.17,0,0,0,0,313,571,0,0,1024,0,4689,0,0,0,0,541
"Zim'Torga, Zul'Drak (Missão)",5779.13,-3596.42,386.85,0,0,0,0,314,571,0,0,1024,0,4689,0,0,0,3574,0
Áquerus: A Fortaleza de Ébano,2352.37,-5666.91,382.24,0.02,0.085,0,0,315,0,7305,315,3,0,4689,0,0,0,32981,32981
Fortaleza de Ébano - Áquerus -> Vanguarda da Morte Início,0,0,0,0,0,0,0,316,0,0,0,1024,0,4689,0,0,0,29488,29488
Fortaleza de Ébano - Áquerus -> Vanguarda da Morte Fim,2431,-5730.21,157.94,0,0,0,0,317,609,0,0,1024,0,4689,0,0,0,0,0
Fortaleza de Ébano - Vanguarda da Morte -> Áquerus Início,0,0,0,0,0,0,0,318,0,0,0,1024,0,4689,0,0,0,29501,29501
Fortaleza de Ébano - Vanguarda da Morte -> Áquerus Fim,2356.51,-5664.18,382.25,0,0,0,0,319,609,0,0,1024,0,4689,0,0,0,0,0
"K3, Picos Tempestuosos",6186.75,-1052.91,410.2,0.014,0,0,0,320,571,0,320,3,0,4689,0,0,0,2224,541
"Fortaleza Gelada, Picos Tempestuosos",6667.04,-258.7,961.9,-0.01,0,0,0,321,571,0,321,1,0,4689,0,0,0,0,541
"Dun Niffelem, Picos Tempestuosos",7308.04,-2607.6,814.8,0,-0.007,0,0,322,571,0,322,3,0,4689,0,0,0,32585,32585
"Local da Queda de Grom'arsh, Picos Tempestuosos",7857.3,-735.02,1177.15,0.01,-0.01,0,0,323,571,0,323,2,0,4689,0,0,0,2224,0
"Aldeia Tunka'lo, Picos Tempestuosos",7793.85,-2810.09,1217.03,0.034,0.007,0,0,324,571,0,324,2,0,4689,0,0,0,2224,0
"Beiral da Morte, Coroa de Gelo",7427.32,4224.16,314.11,0,0,0,0,325,571,0,325,3,0,4689,0,0,0,32981,32981
"Ulduar, Picos Tempestuosos",8864.74,-1324.33,1032.82,0.015,0.04,0,0,326,571,0,326,3,0,4689,0,0,0,2224,541
"Refúgio do Petrenedo, Picos Tempestuosos",8472.46,-335.95,906.48,0,0,0,0,327,571,0,327,3,0,4689,0,0,0,2224,541
"Transporte, Aeronau da Coroa de Gelo (A)",7501.65,1140.28,682.23,0,0,0,0,328,571,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Aeronau da Coroa de Gelo (H)",7561.81,1724.59,683.56,0,0,0,0,329,571,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Coroa de Gelo (Alvo)",7489.64,1477.72,328.64,0,0,0,0,330,571,0,0,1024,0,4689,0,0,0,0,0
"Gundrak, Zul'Drak",6897.65,-4118.23,467.35,0,0,0,0,331,571,0,331,7,0,4689,0,0,0,2224,541
"Acampamento Brado Guerreiro, Invérnia",5024.99,3685.55,362.94,0,0,0,0,332,571,0,332,2,0,4689,0,0,0,2224,0
"Abóbada das Sombras, Coroa de Gelo",8408.09,2702.66,655.11,0,-0.027,0,0,333,571,0,333,3,0,4689,0,0,84362,32981,32981
"Vanguarda Argêntea, Coroa de Gelo",6164.49,-61.31,388.18,0,0.018,0,0,334,571,0,334,3,0,4689,0,0,0,2224,541
"Pináculo dos Cruzados, Coroa de Gelo",6402.06,467.86,511.29,0,0,0,0,335,571,0,335,3,0,4689,0,0,0,32586,32586
"Penhasco de Correventos, Floresta do Canto Cristalino",5035.65,-519.96,225.41,0.01,0,0,0,336,571,0,336,1,0,4689,0,0,0,0,31315
"Comando Fendessol, Floresta do Canto Cristalino",5590.49,-693.23,206.63,-0.005,0.02,0,0,337,571,0,337,2,0,4689,0,0,0,34709,0
"Acampamento das Profundezas Negras, Vale Gris",3880.51,654.16,10.46,0,0,0,0,338,1,0,338,1,0,4689,0,0,0,0,3837
"Bosque dos Anciãos, Costa Negra",4970.5,147.65,51.64,-0.005,0,0,0,339,1,0,339,9,0,4689,0,0,62814,0,3837
"Campos do Torneio Argênteo, Coroa de Gelo",8475.79,891.2,547.29,0,0,0,0,340,571,0,340,3,0,4689,0,0,0,34709,31315
Raide de Ulduar - Interior - Ponto de Inserção,-749.2,-99.99,429.68,0,0,0,0,341,603,0,0,1024,0,4689,0,0,0,25968,25968
Raide de Ulduar - Junção de Ferro,119.96,-71.62,409.8,0,0,0,0,342,603,0,0,1024,0,4689,0,0,0,25968,25968
"Machadada, Vale Gris",2309.23,-2523.21,103.06,0,0,0,0,343,1,0,0,1024,0,4689,0,0,0,20413,0
Missão - Posto Machadada -> Zoram'gar,2308.32,-2521.55,103.16,0,0,0,0,344,1,0,0,1024,0,4689,0,0,0,2224,0
"Missão - Zoram'gar, Vale Gris",3350.83,1054.24,3.01,0,0,0,0,345,1,0,0,1024,0,4689,0,0,0,20413,0
"Vale Gris 4.x, Azshara para Paliçada Mor'Shan",2873.53,-3740.51,90.6,0,0,0,0,346,1,0,0,1024,0,4689,0,0,0,2224,0
"Vale Gris 4.x, Pouso em Mor'Shan",1225.78,-2250.9,91.76,0,0,0,0,347,1,0,0,1024,0,4689,0,0,0,0,0
Transporte: Penhasco do Trovão <-> Org (Zep),0,0,0,0,0,0,0,348,0,0,0,1024,0,4689,0,0,0,0,0
"Andruk, Zoram'gar",3350.21,1054.12,3.03,0,0,0,0,349,1,0,0,1024,0,4689,0,0,0,2224,0
"Posto de Vigia Grito Infernal, Vale Gris",3049.08,-498.95,205.64,-0.007,0,0,0,350,1,0,350,2,0,4689,0,0,0,2224,0
"Torre Poeira Estelar, Vale Gris",1905.11,-321.99,118.25,0.01,0.01,0,0,351,1,0,351,1,0,4689,0,0,0,0,3837
Ilha da Conquista - Belonaves,0,0,0,0,0,0,0,352,0,0,0,1024,0,4689,0,0,0,0,0
"Paliçada Mor'shan, Vale Gris",1206.05,-2209.15,92.1406,0,0,0,0,354,1,0,354,2,0,4689,0,0,0,2224,0
"Refúgio Brisaprata, Vale Gris",2159.62,-1144.05,97.87,0,-0.01,0,0,356,1,0,356,2,0,4689,0,0,0,2224,0
Missão - Coroa de Gelo - Bombardeio do Kraken do Mar do Norte Início,8498.32,1066.32,552.19,0,0,0,0,358,571,0,0,1024,0,4689,0,0,0,35146,35146
Missão - Coroa de Gelo - Bombardeio do Kraken do Mar do Norte Fim,8501.53,1064.02,552.19,0,0,0,0,359,571,0,0,1024,0,4689,0,0,0,33857,33857
"Posto Andarilho da Montanha, Cordilheira das Torres de Pedra",2188,1241.89,465.763,0.01,-0.015,0,0,360,1,0,360,2,0,4689,0,0,0,42886,0
"Vila de Cortavento, Cordilheira das Torres de Pedra",1268.51,432.87,95.56,0,0,0,0,361,1,0,361,1,0,4689,0,0,0,0,3837
"Fortaleza Krom'gar, Cordilheira das Torres de Pedra",932.12,-21.25,92.81,0.015,0,0,0,362,1,0,362,2,0,4689,0,0,0,2224,0
"Malaka'jin, Cordilheira das Torres de Pedra",-111.94,-260.41,23.88,0,0,0,0,363,1,0,363,2,0,4689,0,0,0,2224,0
"Base da Expedição Guardanorte, Cordilheira das Torres de Pedra",237.88,-281.35,92.76,0,0,0,0,364,1,0,364,1,0,4689,0,0,0,0,541
"Vale do Atalaia, Cordilheira das Torres de Pedra",973.94,2013.13,126.59,0.015,0.008,0,0,365,1,0,365,1,0,4689,0,0,0,0,3837
"Posto de Furien, Desolação",-439.15,2242.62,93.09,-0.007,0,0,0,366,1,0,366,2,0,4689,0,0,0,19917,0
"Acampamento de Thargad, Desolação",-1694.53,2577.57,136.59,0.006,0,0,0,367,1,0,367,1,0,4689,0,0,0,0,541
"Clareira de Karnum, Desolação",-1038.43,1637.99,60.56,-0.007,-0.037,0,0,368,1,0,368,3,0,4689,0,0,0,2224,3837
"Morada de Thunk, Desolação",-534.04,1056.68,89.91,0.005,0,0,0,369,1,0,369,3,0,4689,0,0,0,36709,36709
"Ethel Rethor, Desolação",-356.47,2478.9,75.95,0.008,-0.012,0,0,370,1,0,370,3,0,4689,0,0,0,36706,36706
Vashj'ir - Aliança Início,0,0,0,0,0,0,0,371,0,0,0,1024,0,4689,0,0,0,0,0
Vashj'ir - Aliança Fim,0,0,0,0,0,0,0,372,0,0,0,1024,0,4689,0,0,0,0,0
Mulgore - Chapada Nuvem Vermelha: Para Casco Sangrento,-2936.14,-1.52,189.07,0,0,0,0,373,1,0,0,1024,0,4689,0,0,0,0,0
Mulgore - Chapada Nuvem Vermelha: Para Casco Sangrento (Fim),-2333.39,-388.45,-7.97,0,0,0,0,374,1,0,0,1024,0,4689,0,0,0,0,0
"Transporte, Geringontzan",0,0,0,0,0,0,0,375,0,0,0,1024,0,4689,0,0,0,0,0
Raide da Coroa de Gelo - Rotas da Batalha da Aeronau,0,0,0,0,0,0,0,376,0,0,0,1024,0,4689,0,0,0,0,0
Masmorra da Coroa de Gelo - Belonaves,0,0,0,0,0,0,0,377,0,0,0,1024,0,4689,0,0,0,0,0
Missão - Dun Morogh - Vale Cristálgida - Faça as Malas Fim,0,0,0,0,0,0,0,378,0,0,0,1024,0,4689,0,0,0,30853,0
Raide da Coroa de Gelo - Nave do Saurfang (Fim),-200.59,1437.53,-452.27,0,0,0,0,379,631,0,0,1024,0,4689,0,0,0,0,0
Raide da Coroa de Gelo - Nave do Saurfang (Início),0,0,0,0,0,0,0,380,0,0,0,1024,0,4689,0,0,0,0,0
Missão [Transporte] Raide da Coroa de Gelo - Nave do Saurfang (INÍCIO),0,0,0,0,0,0,0,381,0,0,0,1024,0,4689,0,0,0,0,0
Missão [Transporte] Raide da Coroa de Gelo - Nave do Saurfang (FIM),0,0,0,0,0,0,0,382,0,0,0,1024,0,4689,0,0,0,0,0
"Rio Thondoril, Terras Pestilentas Orientais",1935.97,-2694.48,61.9471,0.008,0.008,0,0,383,0,0,383,3,0,4689,0,0,0,2224,541
"O Baluarte, Tirisfal",1726.62,-740.981,59.9282,-0.005,0.002,0,0,384,0,0,384,2,0,4689,0,0,0,3574,0
"Viga Musgosa, Cratera Un'Goro",-6958.44,-1095.24,-272.65,0.004,-0.012,0,0,386,1,0,9,3,0,4689,0,0,0,2224,541
"Posto da Honra, Sertões Meridionais",-335.2,-1532.44,87.51,0.000998004,0.011627907,0,0,387,1,0,85,1,0,4689,0,0,0,0,541
"Fortaleza da Guardanorte, Sertões Meridionais",-2124.21,-3561.79,100.89,0,0,0,0,388,1,0,86,1,0,4689,0,0,0,0,541
"Forte Triunfo, Sertões Meridionais",-3150.25,-2286.27,93.01,0,0,0,0,389,1,0,87,1,0,4689,0,0,0,0,541
"Morro dos Caçadores, Sertões Meridionais",-798.72,-1590.87,140.63,0.00998004,-0.0029069767,0,0,390,1,0,34,2,0,4689,0,0,0,2224,0
"Forte da Desolação, Sertões Meridionais",-3288.85,-1697.99,122.62,0.02,0,0,0,391,1,0,15,2,0,4689,0,0,0,2224,0
CC Prólogo - GT - Missão - Invento - Início,-5448.5,-665.08,392.95,0,0,0,0,392,0,0,0,1024,0,4689,0,0,0,28625,28625
CC Prólogo - GT - Missão - Invento - Fim,-5447.85,-665.59,393.16,0,0,0,0,393,0,0,0,1024,0,4689,0,0,0,35146,35146
