ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
282223,,1,12,134810,0,0,0,41333
282224,,1,12,134811,0,0,0,41334
282227,,1,12,134812,0,0,0,41336
282228,,1,12,134813,0,0,0,41337
282229,,1,40,124113,0,0,0,41338
282230,,1,40,124113,0,0,0,41339
282231,,1,12,134814,0,0,0,41340
282233,,1,12,134816,0,0,0,41342
282234,,1,12,134817,0,0,0,41343
282235,,1,40,124115,0,0,0,41344
282236,,1,40,124115,0,0,0,41345
282237,,1,12,134818,0,0,0,41346
282238,,1,12,134819,0,0,0,41347
282240,,1,12,134822,0,0,0,41349
282241,,1,40,124113,0,0,0,41350
282242,,1,40,124113,0,0,0,41351
282243,,1,60,134105,0,0,0,41352
282244,,1,1,141246,0,0,0,41353
282245,,1,6,141252,0,0,0,41354
282247,,1,10,141248,0,0,0,41357
282253,Devoto Vil Destruído,0,20,102059,0,0,0,41365
282256,Tenente Destruído,0,1,103972,1,2,1,41365
282257,Capitão Destruído,0,1,103975,2,2,2,41365
282330,,1,100,134837,0,0,3,41414
282331,,0,1,104244,1,1,0,41414
282332,,0,1,104248,2,1,1,41414
282344,Barra de Progresso Completa,15,1,0,0,0,0,41417
282345,Barra de Progresso,0,100,103992,1,92,0,41417
282346,,0,5,104302,0,0,0,41416
282347,Retomar o Chifre Celeste,0,1,104314,1,0,1,41416
282349,,1,1,135496,0,0,1,41278
282350,Worgen da Brigada de Guilnéas morto,0,13,103650,1,92,0,41420
282351,Capitão da Brigada de Guilnéas morto,0,1,103652,3,0,1,41420
282352,Tropas da Guarda da Rainha mortas,0,13,103651,1,92,0,41421
282353,Capitão da Guarda da Rainha morto,0,1,103768,3,0,1,41421
282371,,1,10,141239,0,0,0,41432
282372,,1,10,141232,0,0,0,41433
282373,,1,10,141223,0,0,0,41434
282374,,1,10,141224,0,0,0,41435
282377,,1,10,141225,0,0,0,41437
282378,,1,10,141238,0,0,0,41438
282379,,1,10,141233,0,0,0,41439
282380,,1,10,141234,0,0,0,41440
282381,,1,10,141236,0,0,0,41441
282382,,1,10,141235,0,0,0,41442
282383,,1,10,141243,0,0,0,41443
282384,,1,10,141244,0,0,0,41444
282385,,1,10,141240,0,0,0,41445
282386,,1,10,141249,0,0,0,41446
282387,,1,10,141250,0,0,0,41447
282388,,1,10,141251,0,0,0,41448
282403,,1,1,141226,0,0,0,41454
282404,,1,1,141229,0,0,0,41455
282405,,1,1,141230,0,0,0,41457
282406,,1,1,141227,0,0,0,41458
282407,,1,1,141242,0,0,0,41459
282408,,1,1,141245,0,0,0,41460
282409,,1,1,141247,0,0,0,41461
282432,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41481
282433,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41482
282434,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41483
282435,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41484
282436,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41486
282437,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41487
282438,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41488
282439,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41489
282440,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41490
282441,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41491
282442,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41492
282443,Núcleo do Destruidor Pedra de Enxofre minerado,0,1,103594,0,0,0,41493
282444,,1,6,141228,0,0,0,41495
282445,,1,6,141218,0,0,0,41496
282446,,1,6,141241,0,0,0,41497
282447,,1,60,134104,0,0,0,41498
282450,,1,15,134104,0,0,0,41500
282451,,1,60,134104,0,0,0,41501
282452,,1,60,134104,0,0,0,41502
282453,,1,60,134104,0,0,0,41503
282454,,1,60,134104,0,0,0,41504
282455,,1,60,134104,0,0,0,41505
282456,,1,60,134104,0,0,0,41506
282457,,1,60,134104,0,0,0,41507
282458,,1,60,134105,0,0,0,41508
282459,,1,60,134105,0,0,0,41509
282461,Espalhador Vil destruído,0,8,104330,0,0,3,41429
282462,Estabilizador de Portal destruído,0,4,104339,0,1,3,41428
282463,Portal da Legião Instável desativado,2,1,247896,1,3,4,41428
282464,Fragmento Vil estilhaçado,2,17,243539,2,92,3,39424
282465,Armadilha desarmada,0,13,96361,3,92,4,39424
282466,,2,13,245158,4,92,5,39424
282467,Maltevil coletado,0,1,103647,0,0,0,41511
282468,Maltevil coletado,0,1,103647,0,0,0,41512
282469,Maltevil coletado,0,1,103647,0,0,0,41513
282470,Maltevil coletado,0,1,103647,0,0,0,41514
282471,Maltevil coletado,0,1,103647,0,0,0,41515
282472,Maltevil coletado,0,1,103647,0,0,0,41516
282473,Maltevil coletado,0,1,103647,0,0,0,41517
282474,Maltevil coletado,0,1,103647,0,0,0,41518
282475,Maltevil coletado,0,1,103647,0,0,0,41519
282476,Maltevil coletado,0,1,103647,0,0,0,41520
282477,Maltevil coletado,0,1,103647,0,0,0,41521
282478,Maltevil coletado,0,1,103647,0,0,0,41522
282479,Maltevil coletado,0,1,103647,0,0,0,41523
282480,Maltevil coletado,0,1,103647,0,0,0,41524
282481,,0,1,96621,5,3,1,39424
282482,,1,10,140987,0,0,0,41525
282483,,1,10,140988,0,0,0,41526
282484,,1,10,140948,0,0,0,41527
282485,,1,10,140950,0,0,0,41528
282486,,1,10,140951,0,0,0,41529
282487,,1,10,140954,0,0,0,41530
282488,,1,10,140955,0,0,0,41531
282489,,1,10,140956,0,0,0,41532
282490,,1,10,140957,0,0,0,41533
282491,,1,10,140959,0,0,0,41534
282492,,1,10,140960,0,0,0,41535
282493,,1,10,140961,0,0,0,41536
282494,,1,10,140990,0,0,0,41537
282495,,1,10,140991,0,0,0,41538
282496,,1,10,140992,0,0,0,41539
282498,Cacho de Flor-de-raposa colhido,0,1,103649,0,0,0,41544
282499,Cacho de Aethril colhido,0,1,103843,0,0,0,41545
282500,Cacho de Folha-de-Sonho colhido,0,1,103845,0,0,0,41546
282501,Cacho de Fjarnskaggl colhido,0,1,103847,0,0,0,41547
282502,Cacho de Rosa-da-luz-estelar colhido,0,1,103849,0,0,0,41548
282503,,1,1,135511,0,0,0,41549
282504,,1,1,135511,0,0,0,41550
282505,,1,1,135511,0,0,0,41551
282506,,1,1,135511,0,0,0,41552
282507,,1,1,135511,0,0,0,41553
282508,,1,1,135511,0,0,0,41554
282509,,1,1,135511,0,0,0,41555
282510,,1,1,135511,0,0,0,41556
282511,,1,1,135511,0,0,0,41557
282512,,1,1,135511,0,0,0,41558
282515,,1,2,135514,1,0,3,41236
282517,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41560
282518,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41561
282519,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41562
282520,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41563
282521,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41564
282522,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41565
282523,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41566
282524,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41567
282525,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41568
282526,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41569
282527,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41570
282528,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41571
282529,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41572
282530,Esfolar a Gargântua de Couro,0,1,103686,0,0,0,41573
282537,,1,12,137628,0,0,0,41582
282551,,1,10,134400,0,0,0,41596
282552,,1,10,134400,0,0,0,41597
282553,,1,10,134564,0,0,0,41598
282554,,1,10,134564,0,0,0,41599
282555,,1,10,134567,0,0,0,41600
282556,,1,10,134567,0,0,0,41601
282557,,1,10,134570,0,0,0,41602
282558,,1,10,134570,0,0,0,41603
282559,,1,10,134573,0,0,0,41604
282560,,1,10,134573,0,0,0,41605
282564,,1,10,134399,0,0,0,41609
282565,,1,10,134565,0,0,0,41610
282566,,1,10,134565,0,0,0,41611
282567,,1,10,134568,0,0,0,41612
282568,,1,10,134568,0,0,0,41613
282569,,1,10,134571,0,0,0,41614
282570,,1,10,134571,0,0,0,41615
282571,,1,10,134574,0,0,0,41616
282572,,1,10,134574,0,0,0,41617
282583,,0,8,94983,0,0,0,41622
282584,,0,3,94986,1,0,1,41622
282590,Demônios destruídos,0,25,97796,1,2,0,41623
282591,Derrotar Pedrada,12,1,1811,0,0,0,41624
282597,Fetiche de Bagata destruído,0,3,104531,2,0,5,41622
282598,,1,1,123895,0,0,0,41633
282599,,1,1,123898,0,0,0,41634
282600,,1,1,123892,0,0,0,41635
282601,,1,1,123891,0,0,0,41636
282602,,1,1,123896,0,0,0,41637
282603,,1,1,123893,0,0,0,41638
282604,,1,1,128897,0,0,0,41639
282605,,1,1,128879,0,0,0,41640
282606,,1,1,128899,0,0,0,41641
282607,,1,1,128877,0,0,0,41642
282608,,1,1,128896,0,0,0,41643
282609,,1,1,128878,0,0,0,41644
282610,,1,1,126992,0,0,0,41645
282611,,1,1,126989,0,0,0,41646
282612,,1,1,126987,0,0,0,41647
282613,,1,1,126994,0,0,0,41648
282614,,1,1,126988,0,0,0,41649
282615,,1,1,126990,0,0,0,41650
282616,,1,1,130228,0,0,0,41651
282617,,1,1,130223,0,0,0,41652
282618,,1,1,130227,0,0,0,41653
282619,,1,1,136711,0,0,0,41654
282620,,1,1,136712,0,0,0,41655
282621,,1,1,130225,0,0,0,41656
282622,,1,2,127837,0,0,0,41657
282623,,1,5,127838,0,0,0,41658
282624,,1,5,127839,0,0,0,41659
282625,,1,5,127840,0,0,0,41660
282626,,1,5,127841,0,0,0,41661
282627,,1,1,127836,0,0,0,41662
282628,,1,1,128992,0,0,0,41663
282629,,1,1,128990,0,0,0,41664
282630,,1,1,128987,0,0,0,41665
282631,,1,1,128988,0,0,0,41666
282632,,1,1,128991,0,0,0,41667
282633,,1,1,128989,0,0,0,41668
282634,,1,1,128537,0,0,0,41669
282635,,1,1,128546,0,0,0,41670
282636,,1,1,128545,0,0,0,41671
282637,,1,1,128538,0,0,0,41672
282638,,1,1,128539,0,0,0,41673
282639,,1,1,128547,0,0,0,41674
282640,,1,1,132500,0,0,0,41675
282641,,1,1,132511,0,0,0,41676
282642,,1,1,132514,0,0,0,41677
282643,,1,1,132513,0,0,0,41678
282644,,1,1,132509,0,0,0,41679
282645,,1,1,132515,0,0,0,41680
282652,Ala'washte morto,0,1,104481,0,1,0,41685
282653,"Olokk, o Quebra-barco, morto",0,1,104484,0,1,0,41686
282658,Odrogg derrotado,11,1,104553,0,0,0,41687
282662,,0,4,95270,2,0,2,41691
282663,Ovo de Harpia destruído,2,4,243401,1,0,6,41691
282664,,0,6,95310,0,0,0,41691
282671,Suprimentos Naufragados Recuperados,2,5,248401,1,0,3,41692
282672,,0,1,98311,0,1,4,41692
282674,,0,10,97919,1,0,0,41693
282675,,0,1,97933,0,0,2,41693
282678,Defília morta,0,1,104513,0,1,0,41695
282679,Mawat'aki morto.,0,1,104517,0,1,0,41696
282683,Trio Pioneiro morto,0,1,114268,0,1,0,41697
282692,,1,100,135583,0,0,3,41699
282696,,0,1,104523,0,1,0,41700
282697,Baiacão coletado,0,5,104598,0,0,3,41701
282698,,0,1,104597,2,2,0,41701
282699,Viscoerva Maior comida,0,5,104599,1,0,1,41701
282703,Ormagrogg morto.,0,1,104524,0,1,0,41703
282707,Defender o Totem do Trovão.,15,1,0,0,0,0,41705
282708,,0,7,104614,1,92,0,41705
282709,,0,13,104615,2,92,1,41705
282710,Limpeza da Salgamoura,15,1,0,0,0,0,41706
282711,,0,13,104590,1,92,0,41706
282712,,0,17,104582,2,92,1,41706
282713,,0,25,104589,3,92,2,41706
282717,Protetores Altamonteses Feridos curados,0,8,104624,3,92,2,41705
282719,,0,4,104660,4,92,3,41705
282723,,0,7,104690,7,93,6,41127
282724,,0,20,102633,8,92,7,41127
282725,,0,13,102634,9,92,8,41127
282726,,0,7,104691,10,92,9,41127
282744,Explorar a Câmara,15,1,0,0,0,0,41757
282745,,0,7,96021,1,92,6,41757
282746,,0,17,96287,2,92,7,41757
282747,,0,17,96397,3,92,8,41757
282748,,0,13,98957,4,92,9,41757
282749,,2,13,248467,5,92,10,41757
282752,,0,4,104733,0,1,0,41758
282758,,0,10,104733,6,92,5,39576
282775,Derrotar o Presagelo Faminto,12,1,1843,0,0,0,41766
282780,Concluir um Desafio de caça,0,1,104808,0,0,1,41765
282781,Matar Mushan - Desafio de Rosarães   OU,0,6,102556,1,4,2,41765
282782,Garanhões mortos - Desafio de Lasan,0,8,91308,2,4,3,41765
282813,Animal selvagem amaldiçoado morto,0,6,113657,2,0,0,41789
282817,Harpia Asatorpe morta,0,3,113656,0,0,4,41789
282818,Fetiche de Bagata destruído,0,4,104531,1,0,5,41789
282845,,1,30,136369,0,0,0,41794
282878,"Oubdob, o Esmaga-tudo, morto.",0,1,95204,0,1,0,41816
282879,Chapéu-de-Caveira morto.,0,1,95872,0,0,0,41817
282880,,0,1,96410,0,1,0,41818
282881,"Gurbog, o Esmurrador, morto.",0,1,96590,0,1,0,41819
282882,Ram'Pag morto.,0,1,97102,0,0,0,41820
282885,Shara Hálito Vil morta.,0,1,97093,0,1,0,41821
282886,"Mellok, Filho de Torok, morto.",0,1,96621,0,0,0,41822
282887,Tenpak Totem Flamejante morto.,0,1,97203,0,0,0,41823
282889,Arru derrotado,0,1,97220,0,1,0,41824
282891,"Hartli, a Usurpadora, morta.",0,1,97326,0,0,0,41825
282892,,0,1,97345,0,1,0,41826
282893,Abesha morto.,0,1,97348,0,0,0,41827
282894,,0,1,97449,0,1,0,41828
282895,Mynta Garrassulca morta.,0,1,97593,0,0,0,41829
282896,"Barax, o Espancador, morto.",0,1,97637,0,0,0,41830
282898,Flamescama morto.,0,1,97793,0,0,0,41832
282899,Cavalgante de Caranguejo Grmlrml morto.,0,1,97933,0,0,0,41833
282900,"Luggut, o Come-ovos, morto.",0,1,98024,0,0,0,41835
282901,"Bodash, o Acumulador, morto.",0,1,98299,0,1,0,41836
282902,Mrrklr morto.,0,1,98311,0,0,0,41837
282903,,0,1,98890,0,1,0,41838
282905,Dargok Trovomorte morto.,0,1,100231,0,0,0,41842
282907,"Arnie ""Tiro-Certo"" morto.",0,1,100230,1,0,1,41842
282908,Ryael Fluidaurora morto.,0,1,100232,2,0,2,41842
282910,Mandrião morto.,0,1,100302,0,0,0,41843
282914,Zenóbia morta.,0,1,100303,1,0,3,41843
282916,,0,1,101077,0,1,0,41844
282957,Impedir o Valentão Folhacardo,12,1,1850,0,0,0,41855
282964,Açoitadeiras Subpetra mortas,0,5,103597,0,0,0,41857
282965,"Dargrul, o Hipomonarca, morto",0,1,91007,1,0,1,41857
282972,Derrotar Xorvasc,11,1,104970,0,0,0,41860
282973,Derrotar a Gorja,12,1,1849,0,0,0,41861
282974,Apagar o fogo da floresta,11,1,105093,0,0,0,41862
282979,Ultanok morto,0,1,103247,0,0,0,41864
282980,"Dargrul, o Hipomonarca, morto",0,1,91007,1,0,1,41864
282981,Kraxa morto,0,1,103271,0,0,0,41865
282982,"Dargrul, o Hipomonarca, morto",0,1,91007,1,0,1,41865
282983,Ragoul morto,0,1,103199,0,0,0,41866
282984,"Dargrul, o Hipomonarca, morto",0,1,91007,1,0,1,41866
282985,"Dargrul, o Hipomonarca, morto",0,1,91007,1,1,1,41211
283000,Quebrar o ovo,12,1,1815,0,0,0,41881
283006,Derrotar Lasca Jr.,12,1,1855,0,0,0,41886
283031,"Derrotar Aulier, o Mestre dos Mascotes",11,1,105250,0,0,0,41895
283032,Limpar a Barra dos Tempos Idos dos invasores nagas e matar Jogadores,15,1,0,0,0,0,41896
283033,,0,50,105365,2,92,1,41896
283034,,9,7,344,1,92,2,41896
283036,,17,1000,397,0,0,0,41902
283051,Derrotar as Pestes da Catacumba,11,1,105323,0,0,0,41914
283079,Forças de Helya interrompidas.,15,1,0,0,0,0,41925
283080,,0,13,89759,1,92,0,41925
283081,,0,25,91384,2,92,2,41925
283082,,0,13,91575,3,92,3,41925
283083,,0,13,91424,4,92,10,41925
283084,,0,10,91926,5,92,11,41925
283085,,0,7,92040,6,92,1,41925
283086,,0,13,97445,7,92,4,41925
283087,,0,13,97443,8,92,5,41925
283089,Desafiantes de Megalito derrotados,0,3,108283,0,0,2,41926
283095,Interromper os Passatintas,15,1,0,0,0,0,41927
283096,,0,25,98429,1,92,3,41927
283097,,0,13,98432,2,92,4,41927
283098,,0,7,98433,3,92,5,41927
283099,,0,5,98434,4,92,0,41927
283109,Defender os Portões da Bravura.,15,1,0,0,0,0,41930
283110,,0,34,97945,1,92,1,41930
283111,,0,13,97946,2,92,2,41930
283112,,0,7,97947,3,92,3,41930
283113,,0,5,97948,4,92,4,41930
283114,,0,4,97949,5,92,5,41930
283115,Derrotar os Manamaníacos,11,1,105352,0,0,0,41931
283116,,0,20,105366,3,92,0,41896
283117,,0,4,105781,4,92,3,41896
283134,Derrotar Andurs,11,1,105387,0,0,0,41935
283135,Derrotar Rydyr,11,1,105386,1,0,1,41935
283141,Desafiantes derrotados,0,4,105399,0,1,0,41936
283147,,0,1,105443,0,1,0,41938
283148,,0,1,105436,1,1,1,41938
283149,,0,1,105440,2,1,2,41938
283163,Derrotar o Coureador Jarrun,11,1,105455,0,0,0,41944
283175,Derrotar o Enviado da Caçada,11,1,105512,0,0,0,41948
283180,Drekirjar morto,0,8,91566,0,0,0,41949
283184,,0,9,92128,1,0,2,41949
283185,Começar o Ataque em Hrydshal,0,1,105490,0,0,0,41950
283186,Lacaios do Deus-Rei,0,50,92360,1,2,3,41950
283187,Retornar ao Mirante de Hrydshal,0,1,91768,2,2,1,41950
283192,,0,1,91130,0,1,1,41955
283196,Queimar Ninhos de Harpia,2,5,241682,1,0,0,41955
283198,Quebrar Ovos de Harpia,0,10,96932,2,0,2,41955
283204,Acólito de Elothir salvo,0,7,91182,0,0,6,41956
283207,Destruir o Sistema de Defesa Omnitron,11,1,99878,0,0,0,41958
283211,Tropas do Corvo Negro impedidas,15,1,0,0,0,0,41961
283212,Destruir Armas,0,13,93067,1,92,2,41961
283213,,0,13,92954,2,92,6,41961
283214,,0,13,93061,3,92,7,41961
283215,,0,7,92963,4,92,9,41961
283216,,0,7,92965,5,92,10,41961
283217,,0,7,92966,6,92,11,41961
283218,,0,9,91839,7,92,0,41961
283219,,0,13,95247,8,92,12,41961
283220,,0,7,93031,9,92,5,41961
283221,,0,13,94974,10,92,8,41961
283222,,0,7,92971,11,92,13,41961
283223,,0,17,95430,12,92,14,41961
283224,,0,17,91860,13,92,4,41961
283229,,0,1,92963,0,1,9,41962
283231,,0,1,92966,2,1,11,41962
283236,,0,1,92971,1,1,13,41962
283239,,0,1,92965,3,1,0,41962
283247,Asaluna salva,0,8,99008,0,0,1,41965
283269,Atacantes do Templo assassinados,0,12,94204,0,0,3,41980
283270,,0,3,92794,1,0,4,41980
283279,,0,1,98890,1,1,3,41983
283280,,0,4,105502,0,0,0,41984
283281,,0,1,97449,0,0,0,41983
283294,Duende Folhacardo morto,0,10,93389,1,0,0,41965
283295,Derrotar Varenne,11,1,105674,0,0,0,41990
283296,Harpias Sangue Pétreo mortas,0,12,105545,1,0,0,41956
283299,,0,17,93155,1,92,0,41992
283300,,0,13,97337,2,92,1,41992
283302,,0,7,92989,4,93,3,41992
283305,Libertar os druidas Garralua,0,3,95747,2,0,3,41995
283306,Totem do Pesadelo destruído,0,3,97799,3,0,0,41995
283319,,0,1,105710,1,1,1,41984
283325,,0,10,97919,2,0,1,41692
283356,,0,7,104733,6,92,0,41757
283357,Expurgar a Boca do Inferno.,15,1,0,1,0,0,42004
283358,,0,20,105718,2,92,2,42004
283359,Navio Kvaldir roubado,2,1,249002,0,4,0,42004
283365,Impedir as forças Kvaldir.,15,1,0,0,0,0,42013
283366,,0,13,105746,1,92,0,42013
283367,,0,17,105748,2,92,1,42013
283368,,0,25,105532,3,92,2,42013
283369,,0,5,105751,4,92,3,42013
283376,Vinheira Liastrin morta,0,1,90537,0,1,1,42014
283378,Barris de vinho envelhecido com magia arcana destruídos,3,3,91041,2,0,4,42014
283379,Grã-Vinheira Valiana morta,0,1,90547,1,1,3,42014
283380,Gavinhas Assombradas queimadas,2,6,249341,3,0,2,42014
283381,Derrotar o Vidente Almavil,11,1,105779,0,0,0,42015
283390,Atacar as Ruínas Meridionais de Zarkhenar,15,1,0,0,0,0,42018
283391,Monstro menos morto,0,34,91094,1,92,4,42018
283392,Monstro tenente morto,0,13,90468,2,92,2,42018
283393,Monstro padrão morto,0,17,90467,3,92,0,42018
283394,Monstro chefe morto,0,7,90469,4,92,1,42018
283396,Desestabilizar o Acampamento de Guerra Espiródio,15,1,0,0,0,0,42019
283397,Monstros Normais mortos,0,17,89025,1,92,0,42019
283398,Monstro Pesado Morto,0,13,89803,2,92,2,42019
283399,Monstro Gigante Morto,0,4,89802,3,92,1,42019
283401,Roubar Tridente,2,20,239774,4,92,4,42019
283402,,0,10,89808,5,92,5,42019
283403,Monstro Menos Morto,0,25,89811,6,92,6,42019
283413,Makrura morto,0,6,113643,0,0,0,42021
283414,"Marinheiro do Vingança da Rainha ""liberada""",14,1,53711,2,0,6,42021
283418,Defender contra os Espiródios,15,1,0,0,0,0,42022
283419,,0,34,91287,1,92,1,42022
283420,,0,17,91284,2,92,2,42022
283421,,0,13,91285,3,92,3,42022
283422,,0,4,91286,4,92,4,42022
283425,Matar os inimigos na Arena do Castelo Corvo Negro,15,1,0,0,0,0,42023
283427,,0,50,106650,1,92,1,42023
283436,Conquistar as feras ou matar os inimigos,15,1,0,0,0,0,42025
283437,,9,7,344,2,92,2,42025
283447,Liderar a luta contra a Legião,15,1,0,0,0,0,42027
283448,Monstro-Menos,0,25,90660,1,92,0,42027
283449,Monstros Regulares,0,17,90659,2,92,1,42027
283450,Monstros grandes,0,13,103176,3,92,6,42027
283453,Mãe dos Diabretes Fecunda,0,4,90662,4,92,3,42027
283464,Purificar o Pesadelo,15,1,0,0,0,0,42028
283479,Derrotar Suturino Jr. Jr.,12,1,1880,0,0,0,42062
283480,Derrotar Blottis,12,1,1883,0,0,0,42063
283481,Derrotar Lil'idan,12,1,1881,0,0,0,42064
283482,,0,5,105793,1,92,0,42028
283483,,0,13,105902,2,92,1,42028
283484,,0,13,105826,3,92,2,42028
283485,,0,17,105823,4,92,3,42028
283487,,0,25,105807,5,92,5,42028
283488,Derrotar Chromadon,12,1,1882,0,0,0,42067
283498,Worgen da Brigada de Guilnéas morto,0,13,103650,1,92,0,42070
283499,Capitão da Brigada de Guilnéas morto,0,1,103652,3,0,1,42070
283500,Pó de Mana Preparado chutado,0,25,105947,5,92,3,42018
283502,Elixir de Meridiano consumido,0,17,105950,6,92,5,42018
283509,,0,1,105933,0,0,6,42075
283516,,0,5,105932,1,0,7,42075
283517,Vegetação Corrompida destruída,0,10,93336,2,0,8,42075
283518,,0,1,95123,0,1,6,42076
283519,Harpias Vermegarra mortas,0,10,95322,1,0,7,42076
283520,,1,20,136785,2,0,8,42076
283523,Sifão de Meridiano quebrado,0,13,105961,7,92,6,42018
283524,Invasores Demonero mortos,0,12,91044,0,0,4,42077
283529,,0,8,105960,1,0,5,42077
283530,,0,1,105973,2,1,0,42077
283532,Falcões do Corvo Negro marcados,0,6,93999,0,0,0,42080
283537,Inimigos do Corvo Negro mortos,0,8,93966,1,0,1,42080
283551,Carneiras de Bradensbrook retornadas,0,4,106012,2,0,2,42080
283553,Carregar Magnetita de Farodin,15,1,0,0,0,0,42082
283554,,0,13,105554,1,92,0,42082
283555,,0,25,105585,2,92,1,42082
283556,,0,15,105613,3,92,2,42082
283557,,2,13,249405,4,92,3,42082
283558,,2,13,249413,5,92,4,42082
283559,,2,13,249414,6,92,5,42082
283572,,2,17,249412,5,92,2,42027
283573,,2,10,249411,6,92,5,42027
283574,,2,50,249421,7,92,7,42027
283576,,0,1,106077,0,1,0,42086
283577,,0,1,106074,1,1,1,42086
283578,,0,1,106082,2,1,2,42086
283579,Nativo Totem Vil assassinado,0,12,101794,3,0,3,42086
283584,Pesadelo repelido,15,1,0,0,0,0,42087
283585,,0,17,105823,1,92,3,42087
283586,,0,13,105826,2,92,4,42087
283587,Dissolver a Mácula do Pesadelo,0,200,106067,3,92,5,42087
283597,Fal'dorei mortos,0,10,106101,0,0,6,42089
283598,Vítimas Encasuladas libertadas,0,6,106102,1,0,7,42089
283600,,2,13,249435,5,92,0,42022
283601,Cidadão liberto,0,17,106105,6,92,5,42022
283604,Aranitas da Linha do Meridiano coletadas,0,12,106211,0,0,0,42090
283614,,1,17,136822,7,92,3,42019
283615,Atacantes do Pesadelo mortos,0,15,106124,0,0,0,42094
283616,,0,1,106138,1,3,1,42094
283620,,0,1,106165,0,1,2,42095
283623,,0,1,89101,0,0,2,42024
283624,,0,1,89884,1,0,3,42024
283625,Skrog da Enseada morto,0,6,89097,2,0,4,42024
283636,Chifranciões mortos,0,2,96266,0,0,0,42099
283638,,1,10,136832,0,0,0,42101
283639,,1,1,136833,1,0,1,42101
283648,,1,20,136838,0,0,0,42105
283649,,1,1,136839,1,0,1,42105
283666,Vigias da Noite reunidos,0,10,106273,2,0,2,42108
283667,,0,1,89650,0,1,0,42108
283668,,0,1,88090,1,1,1,42108
283669,Matar Caras,0,5,106191,0,0,0,42109
283673,Ataque ao Castelo Almavil,15,1,0,0,0,0,42111
283674,Abate normal,0,13,100271,1,92,3,42111
283675,Abate grande,0,9,100273,2,92,0,42111
283676,Abate chefe,0,7,100274,3,92,7,42111
283680,Dragonetinho com Fome de Mana revivido,0,8,106295,0,0,3,42112
283681,Fenecidos mortos,0,10,90379,1,0,4,42112
283684,,1,7,136860,0,0,0,42119
283685,,1,5,136859,1,0,1,42119
283690,,0,1,106340,0,1,1,41964
283691,Cogumelos Envenenados destruídos,2,10,249703,1,0,2,41964
283692,,0,12,106331,2,0,5,41964
283697,Abate pequeno,0,34,106374,4,92,1,42111
283706,Caçar peles,1,2,128286,1,0,1,42099
283707,,0,10,90313,0,0,0,42123
283708,,0,1,90901,1,0,1,42123
283712,Corujas Silvestres salvas,0,5,106372,0,0,0,42124
283713,Harpias Garrochedo mortas,0,7,106369,1,0,3,42124
283714,,0,1,106384,2,1,4,42124
283759,Agulheiro Sangrulha detido,0,12,106419,0,0,0,42145
283763,Derrotar os Murlocs,11,1,106476,0,0,0,42146
283771,Derrotar Vinu,12,1,1891,0,0,0,42148
283775,Nagas Aguassuja mortas,0,12,102542,0,0,0,42150
283776,Aguassuja padrão queimadas,2,6,252340,1,0,1,42150
283786,Guinchantes Sinistros acertados,0,12,101900,0,0,2,42151
283789,Derrotar os Bichos Catadores,11,1,106542,0,0,0,42154
283795,Derrotar a Vigia da Noite Merayl,11,1,106552,0,0,0,42159
283802,Portais Brasavil destruídos,0,4,106509,0,0,2,42160
283809,Derrotar ou Capturar uma Vilaranha,12,1,1731,0,0,2,42165
283819,,0,1,106582,1,1,0,42160
283820,,0,1,106583,2,1,1,42160
283829,Noctívoros Agrilhoados libertados,0,5,102450,0,0,0,42169
283837,Blarg,0,4,106629,8,92,7,36811
283841,Dragonete Asatempéria Voraz alimentado,0,20,106620,0,0,0,42173
283842,Túneis de Verme-meridiano cobertos,0,4,106625,0,0,3,42172
283843,,0,10,106630,1,0,0,42172
283845,Demônios destruídos,0,25,97796,1,2,0,42174
283846,,0,2,97808,2,0,1,42174
