DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Ajudante - Lagarto,,Ajudante - Lagarto,,,2703,7,136243,0,0,0,0,0,0,0
Ajudante - Cavalo,,,,,2704,7,0,0,0,0,0,0,0,0
Ajudante - Pterrordax Exótico,,,,,2705,7,1624590,0,0,0,0,0,0,0
Ajudante - Sapo,,,,,2706,7,804969,0,0,0,0,0,0,0
Mascote - Carapídeo Exótico,,,,,2707,7,2011146,0,0,0,0,0,0,0
Segundo Ajudante - Caçador,,,,,2716,7,0,0,0,0,0,0,0,0
Pet - Blood Beast,,,,,2719,7,1687702,0,0,0,0,0,0,0
Sucatrônica,Criar,Diagramas podem ser encontrados com monstros de Gnomecan e em missões.,,,2720,11,2915722,1,0,0,0,0,0,0
Racial - Troll Zandalari,,Racial - Troll Zandalari,,,2721,9,0,0,0,0,33938,0,0,0
Racial - Kultireno,,Racial - Kultireno,,,2723,9,0,0,0,0,33938,0,0,0
Todas as Classes,,Poderes de Azerita,,,2727,9,0,0,0,0,0,0,0,0
Kyrianos,,Pacto dos Kyrianos,,,2730,7,3641395,0,0,0,1040,0,0,0
Venthyr,,Pacto dos Venthyr,,,2731,7,3641397,0,0,0,1040,0,0,0
Feérios Noturnos,,Pacto dos Feérios Noturnos,,,2732,7,3641394,0,0,0,1040,0,0,0
Necrolordes,,Pacto dos Necrolordes,,,2733,7,3641396,0,0,0,1040,0,0,0
Equipamento de Montaria,,,,,2734,12,0,0,0,0,2,0,0,0
Alquimia de Shadowlands,,,,,2750,11,4620669,0,171,12,0,0,961,0
Ferraria de Shadowlands,,,,,2751,11,4620670,0,164,12,0,0,961,0
Culinária de Shadowlands,,,,,2752,9,4620671,0,185,12,0,0,961,0
Encantamento de Shadowlands,,,,,2753,11,4620672,0,333,12,0,0,961,0
Pesca de Shadowlands,,,,,2754,9,4620674,0,356,12,16384,0,961,0
Engenharia de Shadowlands,,,,,2755,11,4620673,0,202,12,0,0,961,0
Escrivania de Shadowlands,,,,,2756,11,4620676,0,773,12,0,0,961,0
Joalheria de Shadowlands,,,,,2757,11,4620677,0,755,12,0,0,961,0
Couraria de Shadowlands,,,,,2758,11,4620678,0,165,12,0,0,961,0
Alfaiataria de Shadowlands,,,,,2759,11,4620681,0,197,12,0,0,961,0
Herborismo de Shadowlands,,,,,2760,11,4620675,0,182,12,0,0,961,0
Mineração de Shadowlands,,,,,2761,11,4620679,0,186,12,0,0,961,0
Esfolamento de Shadowlands,,,,,2762,11,4620680,0,393,12,0,0,961,0
Racial - Anão Ferro Negro,,Racial - Anão Ferro Negro,,,2773,9,136243,0,0,0,33938,0,0,0
Racial - Gnomecânico,,Racial - Gnomecânico,,,2774,9,0,0,0,0,33938,0,0,0
Racial - Vulpera,,Racial - Vulpera,,,2775,9,0,0,0,0,33938,0,0,0
Idioma: Vulpera,,,,,2776,10,136243,0,0,0,128,0,0,0
Cifragem da Alma,Imbuir,Novas cifras de alma podem ser encontrados na Gorja.,,,2777,11,895888,1,0,0,0,0,0,0
Sutura de Abominação,Suturador,Membros podem ser encontrados com monstros das Terras Sombrias e em missões.,,,2787,11,3675492,0,0,0,0,0,0,0
Criação da Ascensão,Criação,Receitas podem ser obtidas pelo Caminho da Ascensão.,,,2791,11,3054888,0,0,0,0,0,0,0
Mascote - Mamute,,,,,2805,7,136243,0,0,0,0,0,0,0
Mascote - Ginete,,,,,2806,7,132248,0,0,0,0,0,0,0
Mascote - Camelo,,,,,2807,7,132248,0,0,0,0,0,0,0
Racial - Dracthyr,,Racial - Dracthyr,,,2808,9,0,0,0,0,33810,0,0,0
Conjurante,,Habilidades de Conjurante.,,,2810,7,4574311,0,0,0,1048,0,0,0
Criação Estígia,Criação,É preciso ter as Ferramentas do Forjalmas.,,,2811,11,2578727,0,0,0,0,0,0,0
Aventureiro,,Perícias básicas de aventureiro.,,,2816,7,1714097,0,0,0,1050,0,0,0
Língua: Cifra,,,,,2817,12,136243,0,0,0,144,0,0,0
Síntese de Protoforma,Sintetizar,Combine componentes com base nos diagramas encontrados em Zereth Mortis para instanciar novas mascotes e montarias para sua coleção.,,,2819,11,4287471,1,0,0,0,0,0,0
Manipulação Arcana,Arcanista,Descrição aqui.,,,2821,11,1041232,1,0,0,0,0,0,0
Ferraria das Ilhas do Dragão,,,,,2822,11,4620670,0,164,13,0,0,962,0
Alquimia das Ilhas do Dragão,,,,,2823,11,4620669,0,171,13,0,0,962,0
Culinária das Ilhas do Dragão,,,,,2824,9,4620671,0,185,13,0,0,962,0
Encantamento das Ilhas do Dragão,,,,,2825,11,4620672,0,333,13,0,0,962,0
Pesca nas Ilhas do Dragão,,,,,2826,9,4620674,0,356,13,16384,0,962,0
Engenharia das Ilhas do Dragão,,,,,2827,11,4620673,0,202,13,0,0,962,0
Escrivania das Ilhas do Dragão,,,,,2828,11,4620676,0,773,13,0,0,962,0
Joalheria das Ilhas do Dragão,,,,,2829,11,4620677,0,755,13,0,0,962,0
Couraria das Ilhas do Dragão,,,,,2830,11,4620678,0,165,13,0,0,962,0
Alfaiataria das Ilhas do Dragão,,,,,2831,11,4620681,0,197,13,0,0,962,0
Herborismo das Ilhas do Dragão,,,,,2832,11,4620675,0,182,13,0,0,962,0
Mineração das Ilhas do Dragão,,,,,2833,11,4620679,0,186,13,0,0,962,0
Esfolamento das Ilhas do Dragão,,,,,2834,11,4620680,0,393,13,0,0,962,0
Criação,,,,,2846,11,643416,0,98,0,0,0,0,0
Equipamento de Pesca Morsano,Criação,Obtenha e aprimore Equipamentos de Pesca Iskaaranos para ganhar acesso a novos pesqueiros e atividades nas Ilhas do Dragão.,,,2847,11,4638460,0,0,0,0,0,0,0
Mascote – Draconiano Inferior,,Draconiano inferior,,,2850,7,797547,0,0,0,0,0,0,0
Língua: Pelurso,,,,,2855,10,136243,0,0,0,128,0,0,0
Protótipo de Carregamento,Carregamentos,Carregando cargas de carregamentos!,,,2870,11,2915722,1,0,0,0,0,0,0
Alquimia de Khaz Algar,,,,,2871,11,4620669,0,171,14,0,0,989,0
Ferraria de Khaz Algar,,,,,2872,11,4620670,0,164,14,0,0,989,0
Culinária de Khaz Algar,,,,,2873,9,4620671,0,185,14,0,0,989,0
Encantamento de Khaz Algar,,,,,2874,11,4620672,0,333,14,0,0,989,0
Engenharia de Khaz Algar,,,,,2875,11,4620673,0,202,14,0,0,989,0
Pescaria de Khaz Algar,,,,,2876,9,4620674,0,356,14,16384,0,989,0
Herborismo de Khaz Algar,,,,,2877,11,4620675,0,182,14,0,0,989,0
Escrivania de Khaz Algar,,,,,2878,11,4620676,0,773,14,0,0,989,0
Joalheria de Khaz Algar,,,,,2879,11,4620677,0,755,14,0,0,989,0
Couraria de Khaz Algar,,,,,2880,11,4620678,0,165,14,0,0,989,0
Mineração de Khaz Algar,,,,,2881,11,4620679,0,186,14,0,0,989,0
Esfolamento de Khaz Algar,,,,,2882,11,4620680,0,393,14,0,0,989,0
Alfaiataria de Khaz Algar,,,,,2883,11,4620681,0,197,14,0,0,989,0
Língua: Terrana,,,,,2884,10,136243,0,0,0,128,0,0,0
Carregamentos de suprimentos,Pacote,Diversos suprimentos são necessários a qualquer momento. Forneça o que puder.,,,2886,11,1394946,0,0,0,0,0,0,0
Racial - Terranos,,Racial - Terranos,,,2895,9,136243,0,0,0,33938,0,0,0
Tudo - Bandos de Guerra,,,,,2902,9,0,0,0,0,0,0,0,0
Criação de pigmentos,Criar pigmento,As profissões de alquimia e escrivania podem fazer pigmentos para mudar a cor da Decoração.,,,2984,11,7449413,1,0,0,0,0,0,0
