Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,2959,276,10,0,3,100,0,90001,0,1513239,0
,2960,277,141,0,0,0,0,90001,0,0,0
,2961,277,141,0,1,1,0,90001,0,0,0
,2962,277,141,0,2,2,0,90001,0,0,0
,2963,277,141,0,3,3,0,90001,0,0,0
,2964,277,141,0,4,4,0,90001,0,0,0
,2965,277,141,0,5,5,0,90001,0,0,0
,2966,277,141,0,6,6,0,90001,0,0,0
,2967,277,141,0,7,7,0,90001,0,0,0
,2968,277,141,0,8,8,0,90001,0,0,0
,2969,277,141,0,9,9,0,90001,0,0,0
Elegante,2970,278,141,0,0,0,0,90001,0,0,0
Bufante,2971,278,141,0,1,1,0,90001,0,0,0
Alisado,2972,278,141,0,2,2,0,90001,0,0,0
Chique,2973,278,141,0,3,3,0,90001,0,0,0
Aventureira,2974,278,141,0,4,4,0,90001,0,0,0
Gracioso,2975,278,141,0,5,5,0,90001,0,0,0
Tô na Moda,2976,278,141,0,6,6,0,90001,0,0,0
,2977,279,141,0,0,1,0,90001,0,-1,0
,2978,279,141,0,1,7,0,90001,0,-8673071,0
,2979,279,141,0,2,6,0,90001,0,-7221324,0
,2980,279,141,0,3,5,0,90001,0,-3886246,0
,2981,279,141,0,4,9,0,90001,0,-4809268,0
,2982,279,10,0,5,100,0,90001,0,0,0
Curtos,2983,280,141,0,0,0,0,90001,0,0,0
Longos,2984,280,141,0,1,1,0,90001,0,0,0
Altos,2985,280,141,0,2,2,0,90001,0,0,0
Aríete,2986,280,141,0,3,3,0,90001,0,0,0
Largos,2987,280,141,0,4,4,0,90001,0,0,0
Para Cima,2988,280,141,0,5,5,0,90001,0,0,0
Nenhuma,2989,399,141,0,0,0,0,90001,0,0,0
Exaltada,2990,399,141,0,1,1,0,90001,0,0,0
Ilustre,2991,399,141,0,2,2,0,90001,0,0,0
Resplandecente,2992,399,141,0,3,3,0,90001,0,0,0
Nenhuma,2993,282,141,0,0,0,0,90001,0,0,0
Íntegra,2994,282,141,0,1,1,0,90001,0,0,0
Zelosa,2995,282,141,0,2,2,0,90001,0,0,0
Devota,2996,282,141,0,3,3,0,90001,0,0,0
Pura,2997,282,141,0,4,4,0,90001,0,0,0
Ardente,2998,282,141,0,5,5,0,90001,0,0,0
,2999,283,141,0,0,1,0,90001,0,-9658740,0
,3000,283,141,0,1,3,0,90001,0,-9463394,0
,3001,283,141,0,2,5,0,90001,0,-7695448,0
,3002,283,141,0,3,4,0,90001,0,-11308941,0
,3003,283,141,0,4,2,0,90001,0,-9200533,0
,3004,283,141,0,5,6,0,90001,0,10595488,0
,3005,283,12,0,6,100,0,90001,0,0,0
,3006,283,10,0,7,101,0,90001,0,0,0
,3007,284,141,0,0,0,0,90001,0,0,0
,3008,284,141,0,1,1,0,90001,0,0,0
,3009,284,141,0,2,2,0,90001,0,0,0
,3010,284,141,0,3,3,0,90001,0,0,0
,3011,284,141,0,4,4,0,90001,0,0,0
,3012,284,141,0,5,5,0,90001,0,0,0
Careca,3013,285,141,0,0,0,0,90001,0,0,0
Moicano,3014,285,141,0,1,1,0,90001,0,0,0
Preso em Cima,3015,285,141,0,2,2,0,90001,0,0,0
Crista,3016,285,141,0,3,3,0,90001,0,0,0
Graça de Jani,3017,285,141,0,4,4,0,90001,0,0,0
Topetão,3018,285,141,0,5,5,0,90001,0,0,0
Ancião,3019,285,141,0,6,6,0,90001,0,0,0
O Rei,3020,285,141,0,7,7,0,90001,0,0,0
Zocalo,3021,285,141,0,8,8,0,90001,0,0,0
Chicote de Raptor,3022,285,141,0,9,9,0,90001,0,0,0
Régio,3023,285,141,0,10,10,0,90001,0,0,0
O Gral,3024,285,141,0,11,11,0,90001,0,0,0
,3025,286,141,0,0,16,0,90001,0,2767173,0
,3026,286,141,0,1,7,0,90001,0,6453034,0
,3027,286,141,0,2,4,0,90001,0,8936268,0
,3028,286,141,0,3,14,0,90001,0,11054545,0
,3029,286,141,0,4,10,0,90001,0,2908030,0
,3030,286,141,0,5,1,0,90001,0,9056324,0
,3031,286,10,0,6,100,0,90001,0,0,0
Nenhuma,3032,400,141,0,0,0,0,90001,0,0,0
Zandalar para Sempre,3033,400,141,0,1,1,0,90001,0,0,0
Dourada,3034,400,141,0,2,2,0,90001,0,0,0
Resplandecente,3035,400,141,0,3,3,0,90001,0,0,0
Presas,3036,288,141,0,0,0,0,90001,0,0,0
Goivas,3037,288,141,0,1,1,0,90001,0,0,0
Adornadas,3038,288,141,0,2,2,0,90001,0,0,0
Colmilhos,3039,288,141,0,3,3,0,90001,0,0,0
Curvas,3040,288,141,0,4,4,0,90001,0,0,0
Para Cima,3041,288,141,0,5,5,0,90001,0,0,0
Douradas,3042,288,141,0,6,6,0,90001,0,0,0
Brincos,3043,289,141,0,0,1,0,90001,0,0,0
Piercing de Nariz,3044,289,141,0,1,2,0,90001,0,0,0
Sobrancelha,3045,289,141,0,2,3,0,90001,0,0,0
Alto,3046,289,141,0,3,4,0,90001,0,0,0
Anel à Esquerda,3047,289,141,0,4,5,0,90001,0,0,0
Nenhum,3048,289,141,0,5,0,0,90001,0,0,0
,3049,290,141,0,0,1,0,90001,0,7843479,0
,3050,290,141,0,1,4,0,90001,0,-10318715,0
,3051,290,141,0,2,5,0,90001,0,9279148,0
,3052,290,141,0,3,3,0,90001,0,-11632521,0
,3053,290,141,0,4,2,0,90001,0,7051621,0
,3054,290,141,0,5,6,0,90001,0,10793889,0
,3055,290,12,0,6,100,0,90001,0,0,0
,3056,290,10,0,7,101,0,90001,0,0,0
,3057,291,141,0,0,0,0,90001,0,0,0
,3058,291,141,0,1,1,0,90001,0,0,0
,3059,291,141,0,2,2,0,90001,0,0,0
,3060,291,141,0,3,3,0,90001,0,0,0
,3061,291,141,0,4,4,0,90001,0,0,0
,3062,291,141,0,5,5,0,90001,0,0,0
Corte Baixo,3063,292,141,0,0,0,0,90001,0,0,0
Rabo de Adaga,3064,292,141,0,1,1,0,90001,0,0,0
Monte Mortuário,3065,292,141,0,2,2,0,90001,0,0,0
Arcanital,3066,292,141,0,3,3,0,90001,0,0,0
Trança de Guerra,3067,292,141,0,4,4,0,90001,0,0,0
Contagem de Mortos,3068,292,141,0,5,5,0,90001,0,0,0
Rastari,3069,292,141,0,6,6,0,90001,0,0,0
Ninho de Ravassauro,3070,292,141,0,7,7,0,90001,0,0,0
Caçador de Cabeças,3071,292,141,0,8,8,0,90001,0,0,0
Zandalar para Sempre,3072,292,12,0,9,9,0,90001,0,0,0
,3073,293,141,0,0,1,0,90001,0,10558271,0
,3074,293,141,0,1,9,0,90001,0,2576212,0
,3075,293,141,0,2,7,0,90001,0,4816177,0
,3076,293,141,0,3,6,0,90001,0,9470545,0
,3077,293,141,0,4,15,0,90001,0,11185871,0
,3078,293,141,0,5,11,0,90001,0,3568022,0
,3079,293,10,0,6,100,0,90001,0,0,0
Nenhum,3080,294,141,0,0,0,0,90001,0,0,0
Gorjal,3081,871,141,0,1,1,0,90001,0,0,0
Lábio,3082,872,141,0,1,1,0,90001,0,0,0
Nariz,3083,872,141,0,2,2,0,90001,0,0,0
Sobrancelha,3084,872,141,0,3,3,0,90001,0,0,0
Nenhum,3086,401,141,0,0,0,0,90001,0,0,0
Zandalar para Sempre,3087,401,141,0,1,1,0,90001,0,0,0
Dourada,3088,401,141,0,2,2,0,90001,0,0,0
Resplandecente,3089,401,141,0,3,3,0,90001,0,0,0
Longas,3090,296,141,0,0,0,0,90001,0,0,0
Goivas,3091,296,141,0,1,1,0,90001,0,0,0
Curtas,3092,296,141,0,2,2,0,90001,0,0,0
Retas,3093,296,141,0,3,3,0,90001,0,0,0
Para Cima,3094,296,141,0,4,4,0,90001,0,0,0
Curvas,3095,296,141,0,5,5,0,90001,0,0,0
Colmilhos,3096,296,141,0,6,6,0,90001,0,0,0
Nenhum,3097,297,141,0,0,0,0,90001,0,0,0
Pequeno,3098,294,141,0,1,1,0,90001,0,0,0
Grande,3099,294,141,0,2,2,0,90001,0,0,0
,3100,298,141,0,0,2,0,90001,0,-2583455,0
,3101,298,141,0,1,3,0,90001,0,-3568532,0
,3102,298,141,0,2,1,0,90001,0,-2710397,0
,3103,298,141,0,3,5,0,90001,0,-9617867,0
,3104,298,141,0,4,6,0,90001,0,-10930383,0
,3105,298,141,0,5,4,0,90001,0,-5737647,0
,3106,298,10,0,6,100,0,90001,0,0,0
,3107,299,141,0,0,0,0,90001,0,0,0
,3108,299,141,0,1,1,0,90001,0,0,0
,3109,299,141,0,2,2,0,90001,0,0,0
,3110,299,141,0,3,3,0,90001,0,0,0
,3111,299,141,0,4,4,0,90001,0,0,0
,3112,299,141,0,5,5,0,90001,0,0,0
,3113,299,141,0,6,6,0,90001,0,0,0
Esfregado,3114,300,141,0,0,0,0,90001,0,0,0
Arrebentação,3115,300,141,0,1,1,0,90001,0,0,0
Maré Baixa,3116,300,141,0,2,2,0,90001,0,0,0
Vento Mercante,3117,300,141,0,3,3,0,90001,0,0,0
Vento Favorável,3118,300,141,0,4,4,0,90001,0,0,0
Cáspio,3119,300,141,0,5,5,0,90001,0,0,0
,3120,301,141,0,0,1,0,90001,0,2500145,0
,3121,301,141,0,1,12,0,90001,0,-5852489,0
,3122,301,141,0,2,5,0,90001,0,-9224143,0
,3123,301,141,0,3,6,0,90001,0,-6928872,0
,3124,301,141,0,4,9,0,90001,0,12689518,0
,3125,301,141,0,5,8,0,90001,0,-4026556,0
,3126,301,141,0,6,3,0,90001,0,-6411220,0
,3127,301,10,0,7,100,0,90001,0,0,0
Nenhum,3128,302,141,0,0,0,0,90001,0,0,0
Halterofilista,3129,706,141,0,1,1,0,90001,0,0,0
Queixo,3130,302,141,0,1,1,0,90001,0,0,0
Bem Aparado,3131,706,141,0,2,2,0,90001,0,0,0
Barbicha,3132,302,141,0,2,2,0,90001,0,0,0
Costeletas,3133,302,141,0,3,3,0,90001,0,0,0
Vela de Queixo,3134,302,141,0,4,4,0,90001,0,0,0
Suíças,3135,302,141,0,5,5,0,90001,0,0,0
,3140,303,141,0,0,2,0,90001,0,-2651297,0
,3141,303,141,0,1,3,0,90001,0,-3636375,0
,3142,303,141,0,2,1,0,90001,0,-2843776,0
,3143,303,141,0,3,5,0,90001,0,-8830923,0
,3144,303,141,0,4,6,0,90001,0,-11522005,0
,3145,303,141,0,5,4,0,90001,0,-5540780,0
,3146,303,10,0,6,100,0,90001,0,0,0
,3147,304,141,0,0,0,0,90001,0,0,0
,3148,304,141,0,1,1,0,90001,0,0,0
,3149,304,141,0,2,2,0,90001,0,0,0
,3150,304,141,0,3,3,0,90001,0,0,0
,3151,304,141,0,4,4,0,90001,0,0,0
,3152,304,141,0,5,5,0,90001,0,0,0
,3153,304,141,0,6,6,0,90001,0,0,0
Cavalão,3154,305,141,0,0,0,0,90001,0,0,0
Bufante,3155,305,141,0,1,1,0,90001,0,0,0
Náutico,3156,305,141,0,2,2,0,90001,0,0,0
Na Onda,3157,305,141,0,3,3,0,90001,0,0,0
Almirantado,3158,305,141,0,4,4,0,90001,0,0,0
Rabo de Peixe,3159,305,141,0,5,5,0,90001,0,0,0
Pérolas,3160,305,141,0,6,6,0,90001,0,0,0
À Deriva,3161,305,141,0,7,7,0,90001,0,0,0
Marola,3162,305,141,0,8,8,0,90001,0,0,0
,3163,306,141,0,0,1,0,90001,0,2500145,0
,3164,306,141,0,1,12,0,90001,0,-5852489,0
,3165,306,141,0,2,5,0,90001,0,-9224143,0
,3166,306,141,0,3,6,0,90001,0,-6928872,0
,3167,306,141,0,4,9,0,90001,0,12689518,0
,3168,306,141,0,5,8,0,90001,0,-4026556,0
,3169,306,141,0,6,3,0,90001,0,-6411220,0
,3170,306,10,0,7,100,0,90001,0,0,0
Nenhum,3172,308,141,0,0,0,0,90001,0,0,0
Argolas,3173,308,141,0,1,1,0,90001,0,0,0
Pérolas,3174,308,141,0,2,2,0,90001,0,0,0
Água-marinha,3175,308,141,0,3,3,0,90001,0,0,0
Pérolas Pequenas,3176,308,141,0,4,4,0,90001,0,0,0
Pingentes,3177,308,141,0,5,5,0,90001,0,0,0
Argolas Pequenas,3178,308,141,0,6,6,0,90001,0,0,0
Nenhum,3179,309,141,0,0,0,0,90001,0,0,0
Cascos,3180,309,141,0,1,1,0,90001,0,0,0
Ouro,3181,309,141,0,2,2,0,90001,0,0,0
Pérola,3182,309,141,0,3,3,0,90001,0,0,0
Conchas,3183,309,141,0,4,4,0,90001,0,0,0
Água-marinha,3184,309,141,0,5,5,0,90001,0,0,0
Pérolas,3185,309,141,0,6,6,0,90001,0,0,0
,3186,310,12,0,0,0,0,90001,0,0,0
,3187,310,12,0,1,1,0,90001,0,0,0
,3188,310,12,0,2,2,0,90001,0,0,0
,3189,310,12,0,3,3,0,90001,0,0,0
,3190,311,12,0,0,0,0,90001,0,0,0
,3191,312,12,0,0,0,0,90001,0,0,0
,3192,312,12,0,1,1,0,90001,0,0,0
,3193,312,12,0,2,2,0,90001,0,0,0
,3194,312,12,0,3,3,0,90001,0,0,0
,3195,313,12,0,0,1002,0,90001,0,0,0
,3196,313,12,0,1,1003,0,90001,0,0,0
,3197,313,12,0,2,1004,0,90001,0,0,0
,3198,313,12,0,3,1005,0,90001,0,0,0
,3199,314,12,0,0,0,0,90001,0,0,0
,3200,314,12,0,1,1,0,90001,0,0,0
,3201,314,12,0,2,2,0,90001,0,0,0
,3202,314,12,0,3,3,0,90001,0,0,0
,3203,314,12,0,4,4,0,90001,0,0,0
,3204,314,12,0,5,5,0,90001,0,0,0
,3205,314,12,0,6,6,0,90001,0,0,0
,3206,315,146,0,0,0,0,90001,0,0,0
,3207,316,146,0,0,1001,0,90001,0,0,0
,3208,317,141,0,0,0,0,90001,0,0,0
,3209,318,141,0,0,1,0,90001,0,-11051917,0
,3210,318,141,0,1,6,0,90001,0,9935760,0
,3211,318,141,0,2,7,0,90001,0,10725292,0
,3212,318,141,0,3,4,0,90001,0,6844536,0
,3213,318,10,0,4,100,0,90001,0,0,0
,3214,319,141,0,0,0,0,90001,0,0,0
,3215,319,141,0,1,1,0,90001,0,0,0
,3216,319,141,0,2,2,0,90001,0,0,0
,3217,319,141,0,3,3,0,90001,0,0,0
,3218,319,141,0,4,4,0,90001,0,0,0
,3219,319,141,0,5,5,0,90001,0,0,0
,3220,319,141,0,6,6,0,90001,0,0,0
,3221,319,141,0,7,7,0,90001,0,0,0
,3222,319,141,0,8,8,0,90001,0,0,0
,3223,319,141,0,9,9,0,90001,0,0,0
Extinto,3224,320,141,0,0,0,0,90001,0,0,0
Fluxo de Lava,3225,320,141,0,1,1,0,90001,0,0,0
Testa Alta,3226,320,141,0,2,2,0,90001,0,0,0
Fogo Baixo,3227,320,141,0,3,3,0,90001,0,0,0
Moicano Trançado,3228,320,141,0,4,4,0,90001,0,0,0
Pavio Curto,3229,320,141,0,5,5,0,90001,0,0,0
Labareda,3230,320,141,0,6,6,0,90001,0,0,0
Redemoinho Flamejante,3231,320,141,0,7,7,0,90001,0,0,0
,3232,321,141,0,0,1,0,90001,0,-2871795,0
,3233,321,141,0,1,5,0,90001,0,-1,0
,3234,321,141,0,2,6,0,90001,0,-13156017,0
,3235,321,141,0,3,4,0,90001,0,-7370633,0
,3236,321,141,0,4,3,0,90001,0,-6193326,0
,3237,321,141,0,5,2,0,90001,0,-9554930,0
,3238,321,10,0,6,100,0,90001,0,1842472,0
Tranças,3239,322,141,0,0,0,0,90001,0,0,0
Pontuda,3240,322,141,0,1,1,0,90001,0,0,0
Cheia,3241,322,141,0,2,2,0,90001,0,0,0
Repartida,3242,322,141,0,3,3,0,90001,0,0,0
Adornada,3243,322,141,0,4,4,0,90001,0,0,0
Grandiosa,3244,322,141,0,5,5,0,90001,0,0,0
Embrulhado,3245,322,141,0,6,6,0,90001,0,0,0
Nenhum,3246,403,141,0,0,0,0,90001,0,0,0
Brincos,3247,403,141,0,1,1,0,90001,0,0,0
Septo,3248,403,141,0,2,2,0,90001,0,0,0
Brinco,3249,403,141,0,3,3,0,90001,0,0,0
Sobrancelha,3250,403,141,0,4,4,0,90001,0,0,0
Nariz,3251,403,141,0,5,5,0,90001,0,0,0
Nenhuma,3252,324,141,0,0,0,0,90001,0,0,0
Incendiária,3253,324,141,0,1,1,0,90001,0,0,0
Audaz,3254,324,141,0,2,2,0,90001,0,0,0
Enxofre,3255,324,141,0,3,3,0,90001,0,0,0
Sulfurosa,3256,324,141,0,4,4,0,90001,0,0,0
Máscara,3257,324,141,0,5,5,0,90001,0,0,0
,3258,325,141,0,0,1,0,90001,0,-8886651,0
,3259,325,141,0,1,6,0,90001,0,10657943,0
,3260,325,141,0,2,7,0,90001,0,11447732,0
,3261,325,141,0,3,4,0,90001,0,7237756,0
,3262,325,10,0,4,100,0,90001,0,0,0
,3263,326,141,0,0,0,0,90001,0,0,0
,3264,326,141,0,1,1,0,90001,0,0,0
,3265,326,141,0,2,2,0,90001,0,0,0
,3266,326,141,0,3,3,0,90001,0,0,0
,3267,326,141,0,4,4,0,90001,0,0,0
,3268,326,141,0,5,5,0,90001,0,0,0
,3269,326,141,0,6,6,0,90001,0,0,0
,3270,326,141,0,7,7,0,90001,0,0,0
,3271,326,141,0,8,8,0,90001,0,0,0
,3272,326,141,0,9,9,0,90001,0,0,0
Labareda,3273,327,141,0,0,0,0,90001,0,0,0
Dreadfogo,3274,327,141,0,1,1,0,90001,0,0,0
Fogo Baixo,3275,327,141,0,2,2,0,90001,0,0,0
Pavio Duplo,3276,327,141,0,3,3,0,90001,0,0,0
Rabo Bagunçado,3277,327,141,0,4,4,0,90001,0,0,0
Pavio Longo,3278,327,141,0,5,5,0,90001,0,0,0
Fluxo de Lava,3279,327,141,0,6,6,0,90001,0,0,0
Donzela Flamejante,3280,327,141,0,7,7,0,90001,0,0,0
Ousado,3281,327,141,0,8,8,0,90001,0,0,0
Classudo,3282,327,141,0,9,9,0,90001,0,0,0
Extinto,3283,327,141,0,10,10,0,90001,0,0,0
,3284,328,141,0,0,1,0,90001,0,-2871795,0
,3285,328,141,0,1,5,0,90001,0,-1,0
,3286,328,141,0,2,6,0,90001,0,-13156017,0
,3287,328,141,0,3,4,0,90001,0,-7370633,0
,3288,328,141,0,4,3,0,90001,0,-6193326,0
,3289,328,141,0,5,2,0,90001,0,-9554930,0
,3290,328,10,0,6,100,0,90001,0,1842472,0
Nenhum,3291,404,141,0,0,0,0,90001,0,0,0
Argolas,3292,404,141,0,1,1,0,90001,0,0,0
Brinco,3293,404,141,0,2,2,0,90001,0,0,0
Brincos,3294,404,141,0,3,3,0,90001,0,0,0
Nariz,3295,404,141,0,4,4,0,90001,0,0,0
Mistura,3296,404,141,0,5,5,0,90001,0,0,0
Septo,3297,404,141,0,6,6,0,90001,0,0,0
Nenhuma,3298,405,141,0,0,0,0,90001,0,0,0
Incendiária,3299,405,141,0,1,1,0,90001,0,0,0
Audaz,3300,405,141,0,2,2,0,90001,0,0,0
Enxofre,3301,405,141,0,3,3,0,90001,0,0,0
Enxofre,3302,405,141,0,4,4,0,90001,0,0,0
Máscara,3303,405,141,0,5,5,0,90001,0,0,0
,3304,331,141,0,0,1,0,90001,0,-2384817,0
,3305,331,141,0,1,7,0,90001,0,-6249571,0
,3306,331,141,0,2,2,0,90001,0,-3181254,0
,3307,331,141,0,3,6,0,90001,0,-8682868,0
,3308,331,141,0,4,4,0,90001,0,-3197911,0
,3309,331,141,0,5,8,0,90001,0,-2434639,0
,3310,331,141,0,6,3,0,90001,0,-3703959,0
,3311,331,141,0,7,5,0,90001,0,-10459277,0
,3312,331,10,0,8,100,0,90001,0,0,0
,3313,406,141,0,0,0,0,90001,0,0,0
,3314,406,141,0,1,1,0,90001,0,0,0
,3315,406,141,0,2,2,0,90001,0,0,0
,3316,406,141,0,3,3,0,90001,0,0,0
,3317,406,141,0,4,4,0,90001,0,0,0
,3318,406,141,0,5,5,0,90001,0,0,0
,3319,407,141,0,0,0,0,90001,0,0,0
Errante,3321,336,141,0,0,0,0,90001,0,0,0
Compactas,3323,336,141,0,1,1,0,90001,0,0,0
Pontudas,3325,336,141,0,2,2,0,90001,0,0,0
Arrojadas,3327,336,141,0,3,3,0,90001,0,0,0
Assanhado,3329,336,141,0,4,4,0,90001,0,0,0
Levantadas,3331,336,141,0,5,5,0,90001,0,0,0
Deserto,3332,408,141,0,0,0,0,90001,0,0,0
Floresta,3333,408,141,0,1,1,0,90001,0,0,0
Planície,3334,408,141,0,2,2,0,90001,0,0,0
Longo,3335,338,141,0,0,0,0,90001,0,0,0
Compacto,3336,338,141,0,1,1,0,90001,0,0,0
Achatado,3337,338,141,0,2,2,0,90001,0,0,0
Curto,3338,338,141,0,3,3,0,90001,0,0,0
Forte,3339,338,141,0,4,4,0,90001,0,0,0
Afilado,3340,338,141,0,5,5,0,90001,0,0,0
,3341,339,141,0,0,1,0,90001,0,-2384817,0
,3342,339,141,0,1,7,0,90001,0,-6249571,0
,3343,339,141,0,2,2,0,90001,0,-3181254,0
,3344,339,141,0,3,6,0,90001,0,-8682868,0
,3345,339,141,0,4,4,0,90001,0,-3197911,0
,3346,339,141,0,5,8,0,90001,0,-2434639,0
,3347,339,141,0,6,3,0,90001,0,-3703959,0
,3348,339,141,0,7,5,0,90001,0,-10459277,0
,3349,339,10,0,8,100,0,90001,0,0,0
,3350,409,141,0,0,0,0,90001,0,0,0
,3351,409,141,0,1,1,0,90001,0,0,0
,3352,409,141,0,2,2,0,90001,0,0,0
,3353,409,141,0,3,3,0,90001,0,0,0
,3354,409,141,0,4,4,0,90001,0,0,0
,3355,409,141,0,5,5,0,90001,0,0,0
,3356,410,141,0,0,0,0,90001,0,0,0
Deserto,3358,344,141,0,0,0,0,90001,0,0,0
Pontudas,3360,344,141,0,1,1,0,90001,0,0,0
Vigilantes,3362,344,141,0,2,2,0,90001,0,0,0
Relaxadas,3364,344,141,0,3,3,0,90001,0,0,0
Curvado,3366,344,141,0,4,4,0,90001,0,0,0
Assanhado,3368,344,141,0,5,5,0,90001,0,0,0
Cicatriz,3370,344,141,0,6,6,0,90001,0,0,0
Calmas,3372,344,141,0,7,7,0,90001,0,0,0
Deserto,3373,411,141,0,0,0,0,90001,0,0,0
Floresta,3374,411,141,0,1,1,0,90001,0,0,0
Planície,3375,411,141,0,2,2,0,90001,0,0,0
Longo,3376,346,141,0,0,0,0,90001,0,0,0
Achatado,3377,346,141,0,1,1,0,90001,0,0,0
Compacto,3378,346,141,0,2,2,0,90001,0,0,0
Arredondado,3379,346,141,0,3,3,0,90001,0,0,0
Afilado,3380,346,141,0,4,4,0,90001,0,0,0
Curto,3381,346,141,0,5,5,0,90001,0,0,0
,3382,347,141,0,0,0,0,90001,0,5853004,0
,3383,347,141,0,1,1,0,90001,0,-7243158,0
,3384,347,141,0,2,2,0,90001,0,-7243158,0
,3385,347,141,0,3,3,0,90001,0,-7243158,0
,3386,347,141,0,4,4,0,90001,0,-3906005,0
,3387,347,141,0,5,5,0,90001,0,-3906005,0
,3388,347,141,0,6,6,0,90001,0,-3906005,0
,3389,347,141,0,7,7,0,90001,0,-8104642,0
,3390,347,141,0,8,8,0,90001,0,-8104642,0
,3391,347,141,0,9,9,0,90001,0,-8104642,0
,3392,347,10,0,10,100,0,90001,0,0,0
,3393,412,141,0,0,0,0,90001,0,0,0
,3394,412,141,0,1,1,0,90001,0,0,0
,3395,412,141,0,2,2,0,90001,0,0,0
,3396,412,141,0,3,3,0,90001,0,0,0
,3397,412,141,0,4,4,0,90001,0,0,0
,3398,412,141,0,5,5,0,90001,0,0,0
,3399,412,141,0,6,6,0,90001,0,0,0
,3400,412,141,0,7,7,0,90001,0,0,0
,3401,412,141,0,8,8,0,90001,0,0,0
Careca,3402,350,141,0,0,0,0,90001,0,0,0
Majestoso,3403,350,141,0,1,1,0,90001,0,0,0
Soltão,3404,350,141,0,2,2,0,90001,0,0,0
Veterano,3405,350,141,0,3,3,0,90001,0,0,0
Couraçado,3406,350,141,0,4,4,0,90001,0,0,0
Moicano Falso,3407,350,141,0,5,5,0,90001,0,0,0
Selvagem,3408,350,141,0,6,6,0,90001,0,0,0
Rústico,3409,350,141,0,7,7,0,90001,0,0,0
,3410,351,141,0,0,1,0,90001,0,-12498325,0
,3411,351,141,0,1,4,0,90001,0,-10266543,0
,3412,351,141,0,2,6,0,90001,0,-9409736,0
,3413,351,141,0,3,5,0,90001,0,-8230579,0
,3414,351,141,0,4,7,0,90001,0,-10594722,0
,3415,351,141,0,5,3,0,90001,0,-8571109,0
,3416,351,141,0,6,8,0,90001,0,-6446424,0
,3417,351,141,0,7,2,0,90001,0,-6735083,0
,3418,351,10,0,8,100,0,90001,0,1842472,0
Nenhum,3419,352,141,0,0,0,0,90001,0,0,0
Cheia,3420,352,141,0,1,1,0,90001,0,0,0
Elo de Ferro,3421,352,141,0,2,2,0,90001,0,0,0
Espetos de Ferro,3422,352,141,0,3,3,0,90001,0,0,0
Trança,3423,352,141,0,4,4,0,90001,0,0,0
Barbicha,3425,352,141,0,5,5,0,90001,0,0,0
Curvado,3426,353,141,0,0,1,0,90001,0,0,0
Erguido,3427,353,141,0,1,0,0,90001,0,0,0
,3428,354,141,0,0,0,0,90001,0,-10924212,0
,3429,354,141,0,1,1,0,90001,0,-7243158,0
,3430,354,141,0,2,2,0,90001,0,-7243158,0
,3431,354,141,0,3,3,0,90001,0,-7243158,0
,3432,354,141,0,4,4,0,90001,0,-3906005,0
,3433,354,141,0,5,5,0,90001,0,-3906005,0
,3434,354,141,0,6,6,0,90001,0,-3906005,0
,3435,354,141,0,7,7,0,90001,0,-8104642,0
,3436,354,141,0,8,8,0,90001,0,-8104642,0
,3437,354,141,0,9,9,0,90001,0,-8104642,0
,3438,354,10,0,10,100,0,90001,0,0,0
,3439,354,12,0,11,101,0,90001,0,0,0
,3440,413,141,0,0,0,0,90001,0,0,0
,3441,413,141,0,1,1,0,90001,0,0,0
,3442,413,141,0,2,2,0,90001,0,0,0
,3443,413,141,0,3,3,0,90001,0,0,0
,3444,413,141,0,4,4,0,90001,0,0,0
,3445,413,141,0,5,5,0,90001,0,0,0
,3446,413,141,0,6,6,0,90001,0,0,0
,3447,413,141,0,7,7,0,90001,0,0,0
,3448,413,141,0,8,8,0,90001,0,0,0
Selvagem,3449,357,141,0,0,0,0,90001,0,0,0
Chiquinhas,3450,357,141,0,1,1,0,90001,0,0,0
Majestoso,3451,357,141,0,2,2,0,90001,0,0,0
Descontrolado,3452,357,141,0,3,3,0,90001,0,0,0
Forte,3453,357,141,0,4,4,0,90001,0,0,0
Mata-gronn,3454,357,141,0,5,5,0,90001,0,0,0
Elegante,3455,357,141,0,6,6,0,90001,0,0,0
Couraçado,3456,357,141,0,7,7,0,90001,0,0,0
,3457,358,141,0,0,1,0,90001,0,-12498325,0
,3458,358,141,0,1,4,0,90001,0,-10266543,0
,3459,358,141,0,2,6,0,90001,0,-9409736,0
,3460,358,141,0,3,5,0,90001,0,-8230579,0
,3461,358,141,0,4,7,0,90001,0,-10594722,0
,3462,358,141,0,5,3,0,90001,0,-8571109,0
,3463,358,141,0,6,8,0,90001,0,-6446424,0
,3464,358,141,0,7,2,0,90001,0,-6735083,0
,3465,358,10,0,8,100,0,90001,0,1842472,0
Nenhum,3466,414,141,0,0,0,0,90001,0,0,0
Ganchos de Ferro,3467,414,141,0,5,5,0,90001,0,0,0
Espeto de Ferro,3468,414,141,0,6,6,0,90001,0,0,0
Presas,3469,414,141,0,7,7,0,90001,0,0,0
Anel de Ferro,3470,886,141,0,2,2,0,90001,0,0,0
Colar,3471,887,141,0,3,3,0,90001,0,0,0
Careca,3493,362,141,0,0,0,0,90001,0,0,0
