Name_lang,ID,SecondaryID,Flags,ChrModelID,OrderIndex,ChrCustomizationCategoryID,OptionType,BarberShopCostModifier,ChrCustomizationID,Requirement,SecondaryOrderIndex,AddedInPatch
Cor da Pintura,668,453,10,12,21,5,0,0,1,0,21,90001
Cor da Pintura,669,454,10,11,21,5,0,0,1,0,21,90001
Cabelo,671,455,0,11,6,18,0,0,164,0,6,90001
Crina Frontal,672,456,32,11,5,18,0,0,164,0,5,90001
Crina Frontal,673,457,32,12,5,18,0,0,15,0,5,90001
Orelhas,675,458,8,43,5,20,0,0,5,0,5,90001
Cor dos Olhos,682,459,66,7,24,23,0,0,2,0,12,90001
Cor dos Olhos,683,460,66,8,12,23,0,0,2,0,12,90001
Cor dos Olhos,686,461,2,63,7,2,0,0,2,0,7,90001
Cor dos Olhos,687,462,2,64,5,2,0,0,2,0,5,90001
Cauda,689,463,8,22,20,1,0,0,1,0,20,90001
Cauda,691,464,0,21,20,1,0,0,1,0,20,90001
Tentáculos,695,465,0,21,10,3,0,0,5,0,10,90001
Tentáculos,697,466,0,22,10,2,0,0,5,0,8,90001
Diadema,699,467,40,22,8,2,1,0,5,0,9,90001
Enfeite de Cabelo,701,468,8,22,9,2,0,0,5,0,10,90001
Diadema,703,469,40,21,7,2,1,0,5,0,8,90001
Enfeite de Chifres,705,470,8,21,8,2,0,0,5,0,9,90001
Bigode,706,471,0,63,5,2,0,0,5,0,5,90001
Brincos,708,472,8,8,16,3,0,0,5,0,17,90001
Colar,710,473,8,8,18,3,0,0,5,0,19,90001
Piercing de Nariz,712,474,8,8,17,3,0,0,5,0,18,90001
Adereço de Cabeça,714,475,40,8,15,3,0,0,5,0,16,90001
Plantas,724,476,40,8,5,2,1,0,5,0,5,90001
Cor da Planta,726,477,10,8,6,2,0,0,5,0,6,90001
Plantas,728,478,40,7,25,3,1,0,5,0,26,90001
Cor da Planta,730,479,10,7,26,3,0,0,5,0,27,90001
Orelhas,732,480,0,8,8,2,0,0,1,0,8,90001
Orelhas,734,481,0,7,22,23,0,0,1,0,14,90001
Sobrancelhas,736,482,0,8,7,23,0,0,1,0,9,90001
Sobrancelhas,738,483,0,7,21,23,0,0,5,0,10,90001
Costeletas,739,484,0,7,5,2,0,0,5,0,5,90001
Bigode,740,485,0,7,6,2,0,0,5,0,6,90001
Cicatrizes,742,486,40,7,23,3,0,0,1,0,23,90001
Cicatrizes,744,487,40,8,11,23,0,0,1,0,16,90001
Cor das Marcas,745,488,10,8,14,23,0,0,4,0,15,90001
Cor dos Olhos,747,489,2,47,7,14,0,0,2,0,7,90001
Cor dos Olhos,750,491,2,48,5,14,0,0,2,0,5,90001
Cauda,751,492,0,48,7,1,0,0,171,0,8,90001
Bigode,752,493,0,47,4,14,0,0,172,0,4,90001
Sobrancelhas,753,494,0,47,6,14,0,0,172,0,6,90001
Cor dos Olhos,756,495,2,15,6,2,0,0,2,0,6,90001
Cor dos Olhos,757,496,2,16,6,2,0,0,2,0,6,90001
Piercing,759,497,8,16,13,3,0,0,5,0,13,90001
Piercing,761,498,8,15,13,3,0,0,5,0,13,90001
Brincos,764,499,8,15,12,3,0,0,5,0,12,90001
Brincos,766,500,8,16,12,3,0,0,5,0,12,90001
Pintura Facial,767,501,40,15,10,3,0,0,19,0,10,90001
Cor da Pintura Facial,768,502,10,15,11,3,0,0,4,0,11,90001
Pintura Corporal,769,503,8,15,20,1,0,0,19,0,20,90001
Cor da Pintura Corporal,770,504,10,15,21,1,0,0,4,0,21,90001
Pintura Facial,771,505,40,16,10,3,0,0,19,0,10,90001
Cor da Pintura Facial,772,506,10,16,11,3,0,0,4,0,11,90001
Pintura Corporal,773,507,8,16,20,1,0,0,19,0,20,90001
Cor da Pintura Corporal,774,508,10,16,21,1,0,0,4,0,21,90001
Cor das Joias,776,509,10,20,26,5,0,0,5,0,26,90001
Cor das Joias,778,510,2,22,11,1,0,0,1,0,21,90001
Cor das Joias,782,511,2,21,12,3,0,0,1,0,12,90001
Bigode,783,512,0,13,5,2,0,0,5,0,5,90001
Sobrancelhas,784,513,0,13,7,2,0,0,5,0,7,90001
Cor do Brinco,786,514,10,14,7,2,0,0,18,0,8,90001
Cor dos Olhos,794,515,2,73,7,2,0,0,2,0,7,90001
Cor dos Olhos,795,516,2,74,6,2,0,0,2,0,6,90001
Pintura,797,517,2,73,12,1,0,0,1,0,12,90001
Pintura,799,518,2,74,12,1,0,0,1,0,12,90001
Flor,801,519,40,11,16,19,1,0,5,0,17,90001
Cor das Joias,803,520,10,11,15,19,0,0,5,0,16,90001
Cor das Joias,805,521,2,12,15,19,0,0,5,0,15,90001
Nariz,806,522,0,17,12,3,0,0,20,0,12,90001
Queixo,807,523,0,17,8,2,0,0,20,0,8,90001
Nariz,808,524,0,18,12,3,0,0,20,0,12,90001
Queixo,809,525,0,18,8,2,0,0,20,0,8,90001
Brincos,811,526,72,18,11,3,0,0,20,0,11,90001
Piercing de Nariz,813,527,104,18,13,3,0,0,20,0,13,90001
Brincos,815,528,72,17,11,3,0,0,20,0,11,90001
Piercing de Nariz,817,529,104,17,13,3,0,0,20,0,13,90001
Cor das Joias,819,530,8,17,14,3,0,0,4,0,14,90001
Cor das Joias,821,531,8,18,14,3,0,0,4,0,14,90001
Cor dos Olhos,824,532,2,3,7,2,0,0,2,0,7,90001
Cor dos Olhos,825,533,2,4,5,2,0,0,2,0,5,90001
Cicatrizes,826,534,40,3,10,3,0,0,1,0,10,90001
Tatuagem,827,535,41,3,21,5,0,0,1,0,21,90001
Pintura de Guerra,828,536,40,3,22,5,0,0,1,0,22,90001
Cor da Pintura,829,537,10,3,23,5,0,0,1,0,23,90001
Cicatrizes,830,538,40,4,6,2,0,0,1,0,7,90001
Tatuagem,831,539,41,4,20,5,0,0,1,0,20,90001
Pintura de Guerra,832,540,40,4,21,5,0,0,1,0,21,90001
Cor da Pintura,833,541,10,4,22,5,0,0,1,0,22,90001
Brincos,836,542,8,3,12,3,0,0,5,0,12,90001
Colar,841,544,8,4,12,3,0,0,11,0,12,90001
Flor,842,545,40,12,16,19,1,0,5,0,16,90001
Cor dos Olhos,845,546,2,59,10,2,0,0,2,0,10,90001
Cor dos Olhos,846,547,2,60,8,2,0,0,2,0,8,90001
Piercing de Nariz,847,548,8,4,11,3,0,0,11,0,11,90001
Tentáculos,848,549,0,59,7,2,0,0,5,0,12,90001
Sobrancelhas,849,550,0,59,9,2,0,0,5,0,9,90001
Cor dos Olhos,852,551,2,69,7,2,0,0,2,0,7,90001
Cor dos Olhos,853,552,2,70,7,2,0,0,2,0,7,90001
Brincos,854,553,8,69,8,2,1,0,161,0,9,90001
Brincos,855,554,8,70,8,2,1,0,161,0,9,90001
Cor dos Olhos,858,555,2,53,7,2,0,0,2,0,7,90001
Cor dos Olhos,859,556,2,54,7,2,0,0,2,0,7,90001
Cor dos Olhos,862,557,2,55,7,2,0,0,2,0,7,90001
Cor dos Olhos,863,558,2,56,4,2,0,0,2,0,8,90001
Brincos,864,559,8,56,8,3,0,0,5,0,26,90001
Pintura Corporal,865,560,9,55,8,1,0,0,37,0,30,90001
Pintura Corporal,866,561,9,56,9,1,0,0,37,0,30,90001
Cor dos Olhos,869,562,2,61,8,2,0,0,2,0,8,90001
Cor dos Olhos,870,563,2,62,6,2,0,0,2,0,6,90001
Colar,871,564,8,62,13,3,0,0,31,0,13,90001
Piercings,872,565,8,62,12,3,0,0,31,0,12,90001
Alargador,873,566,8,61,9,3,0,0,30,0,21,90001
Presas,874,567,8,3,14,3,0,0,5,0,14,90001
Piercing de Nariz,875,568,8,3,13,3,0,0,5,0,13,90001
Costeletas,876,569,0,3,6,2,0,0,5,0,6,90001
Sujeira,877,570,40,3,11,3,0,0,5,0,11,90001
Cor dos Olhos,880,571,2,71,7,15,0,0,1,0,7,90001
Cor dos Olhos,881,572,2,72,5,15,0,0,1,0,5,90001
Costeletas,882,573,0,71,6,15,0,0,5,0,6,90001
Presas,883,574,8,71,23,3,0,0,2,0,23,90001
Brincos,884,575,8,71,21,3,0,0,5,0,21,90001
Piercings,885,576,8,71,22,3,0,0,5,0,22,90001
Piercing de Nariz,886,577,8,72,7,34,0,0,11,0,21,90001
Colar,887,578,8,72,8,34,0,0,11,0,23,90001
Bigode,888,579,0,1,5,2,0,0,5,0,6,90001
Costeletas,889,580,0,1,7,2,0,0,5,0,9,90001
Sobrancelhas,890,581,0,1,10,3,0,0,5,0,10,90001
Embraces,891,582,8,20,25,5,0,0,5,0,25,90001
Cor das Joias,892,583,10,58,9,2,0,0,5,0,10,90001
Forma de Urso,901,592,32,189,0,6,0,0,0,0,0,90001
Forma de Felino,911,602,32,190,0,7,0,0,0,0,0,90001
Transformação completa,922,604,32,194,0,46,0,0,0,0,0,90001
Bigode,936,618,0,5,5,16,0,0,5,0,5,90001
Sobrancelhas,937,619,0,5,12,16,0,0,5,0,12,90001
Forma Aquática,946,628,32,191,0,9,0,0,0,0,0,90001
Forma de Viagem,956,638,32,192,0,10,0,0,0,0,0,90001
Forma Voadora,966,648,32,193,0,11,0,0,0,0,0,90001
Cor da Pele,968,650,16,40,1,2,0,0,1,0,1,90001
Características,969,651,0,40,4,4,0,0,5,0,4,90001
Sobrancelhas,970,652,0,2,10,2,0,0,5,0,5,90001
Tentáculos,1516,663,0,60,9,3,0,0,24,0,20,90105
Enfeite de Chifres,1517,664,8,60,10,2,0,0,24,0,6,90105
Adereços de Cabeça,1518,665,8,60,11,3,0,0,24,0,22,90105
Enfeite de Mandíbula,1519,666,8,60,12,3,1,0,24,0,24,90105
Enfeite de Cabelo,1520,667,8,60,13,2,1,0,24,0,7,90105
Colar,1521,668,8,60,14,3,1,0,24,0,25,90105
Brincos,1522,669,8,60,15,3,0,0,24,0,23,90105
Cauda,1523,670,8,60,16,1,0,0,1,0,31,90105
Cor das Joias,1524,671,3,60,17,1,0,0,1,0,32,90105
Cor das Joias,1525,672,3,59,11,1,0,0,1,0,32,90105
Cauda,1526,673,0,59,12,1,0,0,1,0,31,90105
Enfeite de Chifres,1527,674,8,59,13,2,1,0,5,0,13,90105
Estilo,1528,661,64,148,0,21,0,0,2,0,0,100105
Olhos,1529,676,0,54,8,2,0,0,2,0,6,90105
Olhos,1530,677,0,53,8,2,0,0,2,0,6,90105
Sobrancelhas,1531,678,0,54,9,2,0,0,1,0,5,90105
Sobrancelhas,1532,679,0,53,9,2,0,0,1,0,5,90105
Joias de Rosto,1533,680,8,54,10,3,0,0,43,0,23,90105
Joias de Rosto,1534,681,8,53,10,3,0,0,44,0,23,90105
Joias no Queixo,1535,682,8,54,11,3,0,0,43,0,24,90105
Enfeite de Queixo,1536,683,8,53,11,3,0,0,44,0,25,90105
Joias no Queixo,1537,684,8,53,12,3,0,0,44,0,24,90105
Bigode,1538,685,0,53,13,3,0,0,5,0,19,90105
Colar,1539,686,8,54,12,3,0,0,43,0,25,90105
Tatuagem no Rosto,1540,687,9,54,13,3,0,0,42,0,20,90001
Tatuagem no Rosto,1541,688,9,53,14,3,0,0,42,0,20,90001
Cor das Joias,1542,690,3,53,15,3,0,0,1,0,26,90105
Cor das Joias,1543,689,3,54,14,3,0,0,1,0,26,90105
Adereços de Cabeça,1544,691,8,54,18,3,1,0,43,0,21,90105
Enfeite de Cabelo,1545,692,8,54,15,2,1,0,43,0,9,90105
Adereços de Cabeça,1546,693,8,53,16,3,1,0,44,0,21,90105
Orelhas,1548,694,8,58,10,2,0,0,1,0,11,90105
Orelhas,1549,695,8,57,9,2,0,0,1,0,10,90105
Tentáculos,1550,696,0,58,11,2,1,0,3,0,12,90105
Tentáculos,1551,697,0,57,10,2,1,0,3,0,11,90105
Cabelo,1555,698,8,55,6,2,0,0,170,0,5,90105
Crina Frontal,1556,699,0,55,16,2,0,0,170,0,4,90105
Crina Frontal,1557,700,0,56,7,2,0,0,38,0,3,90105
Pena,1558,701,8,56,17,2,1,0,5,0,6,90105
Enfeite de Cabelo,1559,702,8,56,18,2,0,0,38,0,5,90105
Piercing de Nariz,1560,703,8,55,17,3,0,0,5,0,26,90105
Adereço,1561,704,8,55,18,2,0,0,5,0,9,90105
Bandagem de Chifres,1562,705,0,55,19,3,0,0,5,0,22,90105
Enfeite de Chifres,1563,706,8,55,20,3,0,0,5,0,23,90105
Enfeite de Rabo,1564,707,8,55,21,1,0,0,5,0,33,90105
Rabo,1565,708,8,55,22,1,0,0,1,0,32,90105
Cor das Joias,1566,709,2,55,23,3,0,0,5,0,23,90105
Cor das Joias,1567,710,2,56,19,3,0,0,5,0,19,90105
Pena,1568,711,8,55,24,3,0,0,5,0,25,90105
Cor do Chifre,1569,712,2,55,25,3,0,0,40,0,20,90105
Piercing de Nariz,1570,713,8,56,20,3,0,0,5,0,27,90105
Adereço,1571,714,8,56,21,2,0,0,5,0,7,90105
Bandagem de Chifres,1572,715,8,56,22,3,1,0,5,0,23,90105
Enfeite de Chifres,1573,716,8,56,23,3,1,0,5,0,24,90105
Cor do Chifre,1574,717,2,56,26,3,0,0,40,0,21,90105
Rabo,1575,718,8,56,27,1,0,0,1,0,32,90105
Enfeite de Rabo,1576,719,8,56,28,1,0,0,5,0,33,90105
Mãos Luminosas,1577,653,8,54,19,1,1,0,2,0,31,90105
Cor primária,1578,720,80,89,0,22,0,0,1,0,2,100000
Visão,1582,723,32,89,3,32,0,0,2,0,26,100000
Cor dos olhos,1583,721,2,89,5,32,0,0,2,0,24,100000
Estilo dos olhos,1584,722,0,89,4,32,0,0,2,0,25,100000
Mãos Luminosas,1585,654,8,53,17,1,1,0,2,0,31,90105
Rosto,1586,724,136,89,3,32,0,0,2,0,20,100000
Intensidade do fundo,1587,725,8,89,1,22,0,0,4,0,3,100000
Orelhas,1588,726,8,89,6,33,0,0,5,0,30,100000
Cor dos chifres,1589,727,10,89,7,31,0,0,4,0,11,100000
Chifres,1590,728,8,89,8,31,0,0,3,0,10,100000
Bochecha,1591,729,8,89,9,33,0,0,2,0,33,100000
Testa,1592,730,0,89,10,33,0,0,2,0,31,100000
Maçã do rosto,1593,731,8,89,11,33,0,0,2,0,32,100000
Focinho,1594,732,0,89,12,32,0,0,2,0,21,100000
Crista,1595,733,8,89,13,31,0,0,3,0,15,100000
Garganta,1596,734,8,89,14,33,0,0,3,0,34,100000
Tamanho do Corpo,1597,735,0,89,15,22,0,0,1,0,1,100000
Cauda,1598,736,8,89,16,26,0,0,1,0,56,100000
Crista do rabo,1599,737,8,89,17,26,0,0,1,0,57,100000
Esporões das pernas,1600,738,0,89,18,22,1,0,1,0,9,100000
Esporões de Braço,1601,739,128,89,19,24,0,0,1,0,47,100000
Espinhos do torso,1602,740,128,89,20,22,0,0,1,0,8,100000
Marcas no corpo,1603,741,8,89,21,22,0,0,4,0,6,100000
Padrão corporal,1604,742,8,89,22,22,0,0,4,0,5,100000
Marcas no rosto,1607,743,8,89,23,32,0,0,4,0,23,100000
Padrão do rosto,1608,744,8,89,24,32,0,0,4,0,22,100000
Cor da pele,1609,745,16,123,1,27,0,0,1,3137,2,100000
Tipo de escama,1610,746,0,123,0,27,0,0,1,4079,3,100000
Cor da pele,1611,747,16,124,1,27,0,0,1,3146,2,100000
Tipo de escama,1612,748,0,124,0,27,0,0,1,4076,3,100000
Cor da pele,1613,749,16,125,1,27,0,0,1,3732,1,100000
Tipo de escama,1614,750,0,125,0,28,0,0,1,4080,2,100000
Cor da pele,1615,751,16,126,1,27,0,0,1,0,1,100000
Tipo de escama,1616,752,0,126,0,27,0,0,1,4078,2,100000
Chifres,1625,753,0,123,2,27,0,0,0,3137,5,100000
Crista,1627,754,0,123,3,29,0,0,0,3137,31,100000
Testa,1628,755,0,123,4,30,0,0,0,3137,50,100000
Orelhas,1629,756,0,123,5,30,0,0,0,3137,55,100000
Mandíbula,1630,757,0,123,6,29,0,0,0,3137,36,100000
Queixo,1631,758,0,123,7,29,0,0,0,3137,35,100000
Nariz,1632,759,0,123,8,29,0,0,0,3137,34,100000
Garganta,1633,760,0,123,9,28,0,0,0,3137,20,100000
Pernas,1634,761,0,123,10,28,0,0,0,3137,26,100000
Rabo,1635,762,0,123,11,28,0,0,0,3137,22,100000
Costas,1636,763,0,123,12,28,0,0,0,3137,21,100000
Asas,1637,764,0,123,13,28,0,0,0,3137,27,100000
Olhos,1638,765,0,123,14,30,0,0,0,3137,51,100000
Armadura corporal,1639,766,0,123,15,28,0,0,0,3137,23,100000
Armadura de cabeça,1640,767,0,123,16,28,0,0,0,3137,24,100000
Cor do cabelo,1648,768,2,123,18,29,0,0,0,3137,32,100000
Cor dos chifres,1649,769,2,123,19,27,0,0,0,3137,6,100000
Padrão,1651,770,0,123,20,27,0,0,0,3137,4,100000
Cor da armadura,1652,771,2,123,21,28,0,0,0,3137,25,100000
Visão,1656,772,32,123,22,30,0,0,2,3137,52,100000
Cor dos olhos,1657,773,2,123,23,30,0,0,2,3137,53,100000
Estilo dos olhos,1658,774,0,123,24,30,0,0,2,4127,54,100000
Focinho,1659,775,0,124,2,29,0,0,0,3146,4,100000
Chifres,1660,776,0,124,3,27,0,0,0,3146,6,100000
Crista,1662,777,0,124,4,29,0,0,0,3146,5,100000
Mandíbula,1664,778,0,124,5,29,0,0,0,3146,6,100000
Testa,1666,779,0,124,6,29,0,0,0,3146,7,100000
Costas,1667,780,0,124,7,28,0,0,0,3146,8,100000
Rabo,1668,781,0,124,8,28,0,0,0,3146,9,100000
Garganta,1669,782,0,124,9,28,0,0,0,3146,10,100000
Olhos,1670,783,0,124,10,29,0,0,0,3146,11,100000
Armadura corporal,1671,784,0,124,11,28,0,0,0,3146,12,100000
Armadura de cabeça,1672,785,0,124,12,28,0,0,0,3146,13,100000
Cor do cabelo,1673,786,2,124,13,29,0,0,0,3146,14,100000
Cor dos chifres,1674,787,2,124,14,27,0,0,0,3146,7,100000
Padrão,1675,788,0,124,15,27,0,0,0,3146,4,100000
Cor da armadura,1676,789,2,124,16,28,0,0,0,3146,17,100000
Visão,1680,790,32,124,17,29,0,0,2,3146,18,100000
Cor dos olhos,1681,791,2,124,18,29,0,0,2,3146,19,100000
Estilo dos olhos,1682,792,0,124,19,29,0,0,2,4128,20,100000
Chifres,1683,793,0,126,2,27,0,0,0,0,3,100000
Crista,1684,794,0,126,3,30,0,0,0,0,4,100000
Testa,1685,795,0,126,4,29,0,0,0,0,5,100000
Orelhas,1686,796,0,126,5,30,0,0,0,0,6,100000
Mandíbula,1687,797,0,126,6,30,0,0,0,0,7,100000
Queixo,1688,798,0,126,7,29,0,0,0,0,8,100000
Nariz,1689,799,0,126,8,29,0,0,0,0,9,100000
Garganta,1690,800,0,126,9,30,0,0,0,0,10,100000
Pernas,1691,801,0,126,10,27,0,0,0,0,11,100000
Rabo,1692,802,0,126,11,27,0,0,0,0,12,100000
Costas,1693,803,0,126,12,28,0,0,0,0,13,100000
Asas,1694,804,0,126,13,28,0,0,0,0,14,100000
Armadura,1695,805,0,126,14,28,0,0,0,0,15,100000
Cor do cabelo,1697,806,2,126,15,30,0,0,0,0,17,100000
Cor dos chifres,1698,807,2,126,16,27,0,0,0,0,18,100000
Padrão,1699,808,0,126,17,28,0,0,0,0,19,100000
Cor da armadura,1700,809,2,126,18,28,0,0,0,0,20,100000
Visão,1704,810,32,126,19,29,0,0,2,0,21,100000
Cor dos olhos,1705,811,2,126,20,29,0,0,2,0,22,100000
Estilo dos olhos,1706,812,0,126,21,29,0,0,2,4129,23,100000
Chifres,1707,813,0,125,2,27,0,0,0,3732,3,100000
Testa,1708,814,0,125,3,29,0,0,0,3732,4,100000
Orelhas,1709,815,0,125,4,29,0,0,0,3732,5,100000
Mandíbula,1710,816,0,125,5,29,0,0,0,3732,6,100000
Queixo,1711,817,0,125,6,28,0,0,0,3732,7,100000
Nariz,1713,818,0,125,7,29,0,0,0,3732,8,100000
Garganta,1714,819,0,125,8,27,0,0,0,3732,9,100000
Crista,1715,820,0,125,9,27,0,0,0,3732,16,100000
Rabo,1716,821,0,125,10,28,0,0,0,3732,95,100000
Olhos,1717,822,0,125,11,29,0,0,0,3732,12,100000
Armadura corporal,1718,823,0,125,12,28,0,0,0,3732,13,100000
Armadura de cabeça,1719,824,0,125,13,28,0,0,0,3732,14,100000
Cor do pelo,1721,825,2,125,14,28,0,0,0,3732,97,100000
Cor dos chifres,1722,826,2,125,15,27,0,0,0,3732,5,100000
Cor da armadura,1723,827,2,125,16,28,0,0,0,3732,17,100000
Visão,1727,828,32,125,17,29,0,0,2,3732,18,100000
Cor dos olhos,1728,829,2,125,18,29,0,0,2,3732,19,100000
Estilo dos olhos,1729,830,0,125,19,29,0,0,2,4130,20,100000
Colar,1730,831,8,56,29,3,0,0,5,0,28,90105
Cor da pele,1731,832,81,128,0,2,0,0,1,0,1,100000
Tipo de escama,1732,833,0,129,0,27,0,0,1,4077,2,100000
Cor da pele,1733,834,18,129,1,27,0,0,0,0,1,100000
Focinho,1734,835,0,129,2,27,0,0,0,0,4,100000
Chifres,1735,836,0,129,3,27,0,0,0,0,5,100000
Crista,1737,837,0,129,4,27,0,0,0,0,16,100000
Garganta,1738,838,0,129,5,29,0,0,0,0,7,100000
Mandíbula,1739,839,0,129,6,29,0,0,0,0,8,100000
Costas,1741,840,0,129,7,28,0,0,0,0,9,100000
Rabo,1742,841,0,129,8,28,0,0,0,0,10,100000
Olhos,1743,842,0,129,9,29,0,0,0,0,11,100000
Armadura corporal,1744,843,0,129,10,28,0,0,0,0,12,100000
Armadura de cabeça,1745,844,0,129,11,28,0,0,0,0,13,100000
Cor do pelo,1746,845,2,129,12,29,0,0,0,0,14,100000
Cor dos chifres,1747,846,2,129,13,27,0,0,0,0,15,100000
Cor da armadura,1748,847,2,129,14,28,0,0,0,0,16,100000
Visão,1761,848,32,129,15,29,0,0,2,0,17,100000
Cor dos olhos,1762,849,2,129,16,29,0,0,2,0,18,100000
Estilo dos olhos,1763,850,0,129,17,29,0,0,2,4131,19,100000
Joias de chifre,1764,851,40,89,25,31,0,0,0,0,12,100000
Cor das joias,1765,852,10,89,26,31,0,0,0,0,14,100000
Rosto,1767,853,128,128,1,2,0,0,0,0,2,100000
Estilo de cabelo,1768,854,0,128,2,2,0,0,0,0,3,100000
Cor do cabelo,1769,855,2,128,3,2,0,0,0,0,4,100000
Orelhas,1770,856,0,128,4,3,0,0,0,0,20,100000
Roupa de baixo - inferior,1771,857,1,128,5,1,0,0,0,0,31,100000
Roupa de baixo - superior,1772,858,1,128,6,1,0,0,0,0,30,100000
Cor da roupa de baixo,1773,859,3,128,7,1,0,0,0,0,32,100000
Chifres,1774,860,8,128,8,23,0,0,0,0,9,100000
Cor dos chifres,1775,861,2,128,9,23,0,0,0,0,10,100000
Joias de chifre,1776,862,8,128,10,23,0,0,0,0,11,100000
Cor das joias,1777,863,2,128,11,3,0,0,0,0,26,100000
Padrão das escamas,1778,864,0,128,12,23,0,0,0,0,14,100000
Brincos,1779,865,8,128,13,3,0,0,0,0,21,100000
Colar,1780,866,8,128,14,3,0,0,0,0,25,100000
Adereço de cabeça,1781,867,8,128,15,3,0,0,0,0,19,100000
Enfeite de cabelo,1782,868,8,128,16,2,1,0,0,0,6,100000
Nariz,1783,869,0,128,17,3,0,0,0,0,22,100000
Queixo,1784,870,8,128,18,3,0,0,0,0,23,100000
Cor dos olhos,1785,871,2,128,19,2,0,0,0,0,7,100000
Visão,1786,872,32,128,20,2,0,0,2,0,8,100000
Destaques do cabelo,1787,873,10,128,21,2,0,0,0,0,5,100000
Cor das escamas,1788,874,11,128,22,23,0,0,0,0,16,100000
Escamas do corpo,1791,875,9,128,23,1,0,0,0,0,33,100000
Marcas nas escamas,1792,876,40,128,24,23,0,0,0,0,15,100000
Cor da pele,1793,877,81,127,0,2,0,0,0,0,1,100000
Rosto,1794,878,128,127,1,2,0,0,0,0,2,100000
Estilo de cabelo,1795,879,0,127,2,2,0,0,0,0,3,100000
Cor do cabelo,1796,880,2,127,3,2,0,0,0,0,4,100000
Barba,1797,881,8,127,5,2,0,0,0,0,8,100000
Orelhas,1799,882,0,127,4,3,0,0,0,0,23,100000
Roupa de baixo - inferior,1800,883,1,127,6,1,0,0,0,0,31,100000
Roupa de baixo - superior,1802,884,1,127,7,1,0,0,0,0,30,100000
Cor da roupa de baixo,1803,885,3,127,8,1,0,0,0,0,32,100000
Cor dos olhos,1804,886,2,127,20,3,0,0,0,0,21,100000
Visão,1805,887,32,127,21,3,0,0,0,0,22,100000
Bigode,1806,888,0,127,13,2,0,0,0,0,7,100000
Adereço de cabeça,1807,889,8,127,16,3,0,0,0,0,20,100000
Enfeite de cabelo,1808,890,8,127,17,2,1,0,0,0,6,100000
Padrão das escamas,1809,891,0,127,14,23,0,0,0,0,13,100000
Nariz,1810,892,0,127,18,3,0,0,0,0,25,100000
Destaques do cabelo,1812,894,10,127,22,2,0,0,0,0,5,100000
Cor das joias,1813,895,2,127,12,3,0,0,0,0,26,100000
Escamas do corpo,1818,896,9,127,24,1,0,0,0,0,33,100000
Marcas nas escamas,1819,897,40,127,25,23,0,0,0,0,14,100000
Cor das escamas,1823,898,11,127,23,23,0,0,0,0,15,100000
Chifres,1828,899,8,127,9,23,0,0,0,0,10,100000
Cor dos chifres,1829,900,2,127,10,23,0,0,0,0,11,100000
Joias de chifre,1831,901,8,127,11,23,0,0,0,0,12,100000
Brincos,1832,902,8,127,15,3,0,0,0,0,24,100000
Correia peitoral,1833,903,8,127,26,1,1,0,0,0,29,100000
Boca,1834,904,0,123,25,29,0,0,0,3137,33,100000
Torso,1842,905,104,89,27,24,0,0,0,0,42,100000
Saiote,1843,906,40,89,28,26,0,0,0,0,51,100000
Ombros,1844,907,104,89,29,24,0,0,0,0,41,100000
Elmo,1845,908,40,89,30,24,0,0,0,0,40,100000
Cor da armadura,1846,909,10,89,31,24,0,0,0,0,49,100000
Estilo dos chifres,1847,910,0,123,26,27,0,0,0,4071,7,100000
Estilo dos chifres,1848,911,0,124,99,27,0,0,0,4070,98,100000
Estilo dos chifres,1849,912,0,125,99,27,0,0,0,4073,6,100000
Estilo dos chifres,1850,913,0,126,99,27,0,0,0,4072,98,100000
Cor de fundo,1976,958,10,89,2,22,0,0,1,0,4,100000
Cor das Marcas,1978,959,10,89,39,22,0,0,1,0,7,100000
Sobrancelhas,1979,960,0,127,28,23,0,0,0,0,16,100000
Sobrancelhas,1980,961,0,128,26,23,0,0,0,0,17,100000
Armadura de cabeça,1981,962,0,126,100,28,0,0,0,0,16,100000
,1982,963,0,89,40,24,0,0,0,0,100,100000
Pés,1984,966,40,89,32,26,0,0,0,0,53,100000
Peitoral,1985,967,40,89,33,24,0,0,0,0,43,100000
Coxas,1986,968,40,89,34,26,0,0,0,0,52,100000
Cintura,1987,969,40,89,35,26,0,0,0,0,50,100000
Ornamentos da asa,1988,970,40,89,36,26,0,0,0,0,54,100000
Braços,1989,971,40,89,37,24,0,0,0,0,45,100000
Antebraços,1990,972,104,89,38,24,0,0,0,0,46,100000
Padrão,1992,973,0,129,18,28,0,0,0,0,20,100000
Estilo de armadura,2013,978,8,89,41,26,0,0,0,0,55,100000
Transformação completa,2044,979,32,123,27,27,0,0,0,0,1,100000
Transformação completa,2962,996,32,124,27,27,0,0,0,0,1,100000
,2963,997,0,89,42,24,0,0,0,0,101,100000
,2964,998,0,89,43,24,0,0,0,0,102,100000
Cor,3078,660,144,148,1,21,0,0,1,0,1,100105
Visão,6338,1113,32,1,12,3,0,0,0,0,12,0
Visão,6339,1114,32,2,11,2,0,0,0,0,9,0
Visão,6340,1115,32,3,25,2,0,0,0,0,8,0
Visão,6341,1116,32,4,23,2,0,0,0,0,6,0
Visão,6342,1117,32,5,22,16,0,0,0,0,8,0
Visão,6343,1118,32,6,11,2,0,0,0,0,6,0
Visão,6344,1119,32,7,46,23,0,0,0,0,13,0
