ID,FullName_lang,ShortName_lang,GroupFinderCategoryID,OrderIndex,GroupFinderActivityGrpID,Flags,MinGearLevelSuggestion,PlayerConditionID,MapID,DifficultyID,AreaID,MaxPlayers,DisplayType,Field_11_0_7_57361_013,Field_11_0_7_57361_014,Field_11_0_7_57361_015,Field_11_0_7_57361_016,OverrideContentTuningID,MapChallengeModeID
261,Tormenta Abisal,Tormenta Abisal,1,0,69,258,0,0,0,0,3523,0,4,0,0,0,0,0,0
262,Valle Sombraluna,Valle Sombraluna,1,0,69,258,0,0,0,0,3520,0,4,0,0,0,0,0,0
263,Tundra Boreal,Tundra Boreal,1,0,70,258,0,0,0,0,3537,0,4,0,0,0,0,0,0
264,Fiordo Aquilonal,Fiordo Aquilonal,1,0,70,258,0,0,0,0,495,0,4,0,0,0,0,0,0
265,Cementerio de Dragones,Cementerio de Dragones,1,0,70,258,0,0,0,0,65,0,4,0,0,0,0,0,0
266,Colinas Pardas,Colinas Pardas,1,0,70,258,0,0,0,0,394,0,4,0,0,0,0,0,0
267,Cuenca de Sholazar,Cuenca de Sholazar,1,0,70,258,0,0,0,0,3711,0,4,0,0,0,0,0,0
268,Zul'Drak,Zul'Drak,1,0,70,258,0,0,0,0,66,0,4,0,0,0,0,0,0
269,Corona de Hielo,Corona de Hielo,1,0,70,258,0,0,0,0,210,0,4,0,0,0,0,0,0
270,Las Cumbres Tormentosas,Las Cumbres Tormentosas,1,0,70,258,0,0,0,0,67,0,4,0,0,0,0,0,0
271,Desembarco de Hrothgar,Desembarco de Hrothgar,1,0,70,258,0,0,0,0,4742,0,4,0,0,0,0,0,0
272,Bosque Canto de Cristal,Bosque Canto de Cristal,1,0,70,258,0,0,0,0,2817,0,4,0,0,0,0,0,0
273,Conquista del Invierno,Conquista del Invierno,1,0,70,258,0,0,0,0,4197,0,4,0,0,0,0,0,0
274,Tol Barad,Tol Barad,1,0,2,258,0,0,0,0,5095,0,4,0,0,0,0,0,0
275,Península de Tol Barad,Península de Tol Barad,1,0,2,258,0,0,0,0,5389,0,4,0,0,0,0,0,0
276,Infralar,Infralar,1,0,3,258,0,0,0,0,5042,0,4,0,0,0,0,0,0
277,Isla Luna Negra,Isla Luna Negra,1,0,2,258,0,0,0,0,5861,0,4,0,0,0,0,0,0
278,Kezan,Kezan,1,0,3,258,0,0,0,0,4737,0,4,0,0,0,0,0,0
279,Las Islas Perdidas,Las Islas Perdidas,1,0,3,258,0,0,0,0,4707,0,4,0,0,0,0,0,0
280,La Isla Errante,La Isla Errante,1,0,71,258,0,0,0,0,5736,0,4,0,0,0,0,0,0
281,El Bosque de Jade,El Bosque de Jade,1,0,71,258,0,0,0,0,5785,0,4,0,0,0,0,0,0
282,Espesura Krasarang,Espesura Krasarang,1,0,71,258,0,0,0,0,6134,0,4,0,0,0,0,0,0
283,Cima Kun-Lai,Cima Kun-Lai,1,0,71,258,0,0,0,0,5841,0,4,0,0,0,0,0,0
284,Valle de los Cuatro Vientos,Valle de los Cuatro Vientos,1,0,71,258,0,0,0,0,5805,0,4,0,0,0,0,0,0
285,La Escalera Velada,La Escalera Velada,1,0,71,258,0,0,0,0,6006,0,4,0,0,0,0,0,0
286,Estepas de Tong Long,Estepas de Tong Long,1,0,71,258,0,0,0,0,5842,0,4,0,0,0,0,0,0
287,Desierto del Pavor,Desierto del Pavor,1,0,71,258,0,0,0,0,6138,0,4,0,0,0,0,0,0
288,Isla de los Gigantes,Isla de los Gigantes,1,0,71,258,0,0,0,0,6661,0,4,0,0,0,0,0,0
289,Valle de la Flor Eterna,Valle de la Flor Eterna,1,0,71,258,0,0,0,0,5840,0,4,0,0,0,0,0,0
290,Isla del Trueno,Isla del Trueno,1,0,71,258,0,0,0,0,6507,0,4,0,0,0,0,0,0
291,Isla Intemporal,Isla Intemporal,1,0,71,258,0,0,0,0,6757,0,4,0,0,0,0,0,0
293,Guarida de Alanegra,Guarida de Alanegra,3,0,0,34,0,0,469,9,0,40,0,0,0,0,0,0,0
294,Ruinas de Ahn'Qiraj,Ruinas de Ahn'Qiraj,3,0,0,34,0,0,509,3,0,10,0,0,0,0,0,0,0
295,Templo de Ahn'Qiraj,Templo de Ahn'Qiraj,3,0,0,34,0,0,531,9,0,40,0,0,0,0,0,0,0
296,Guarida de Gruul,Guarida de Gruul,3,0,0,34,0,0,565,4,0,25,0,0,0,0,0,0,0
297,Guarida de Magtheridon,Guarida de Magtheridon,3,0,0,34,0,0,544,4,0,25,0,0,0,0,0,0,0
298,Caverna Santuario Serpiente,Caverna Santuario Serpiente,3,0,0,34,0,0,548,4,0,25,0,0,0,0,0,0,0
299,El Castillo de la Tempestad,El Castillo de la Tempestad,3,0,0,34,0,0,550,4,0,25,0,0,0,0,0,0,0
300,Templo Oscuro,Templo Oscuro,3,0,0,34,0,0,564,14,0,30,0,0,0,0,0,0,0
301,La Fuente del Sol,La Fuente del Sol,3,0,0,34,0,0,580,4,0,25,0,0,0,0,0,0,0
303,Ulduar,Ulduar,3,0,0,35,0,0,603,14,0,30,0,0,0,0,0,0,0
304,Prueba del Cruzado (10 normal),10 normal,3,0,73,35,0,0,649,3,0,10,0,0,0,0,0,0,0
305,Prueba del Cruzado (10 heroica),10 heroica,3,0,73,35,0,0,649,5,0,10,0,0,0,0,0,0,0
306,Prueba del Cruzado (25 normal),25 normal,3,0,73,35,0,0,649,4,0,25,0,0,0,0,0,0,0
307,Prueba del Cruzado (25 heroica),25 heroica,3,0,73,35,0,0,649,6,0,25,0,0,0,0,0,0,0
308,El Sagrario Rubí (10 normal),10 normal,3,0,74,35,0,0,724,3,0,10,0,0,0,0,0,0,0
309,El Sagrario Rubí (10 heroica),10 heroica,3,0,74,35,0,0,724,5,0,10,0,0,0,0,0,0,0
310,El Sagrario Rubí (25 normal),25 normal,3,0,74,35,0,0,724,4,0,25,0,0,0,0,0,0,0
311,El Sagrario Rubí (25 heroica),25 heroica,3,0,74,35,0,0,724,6,0,25,0,0,0,0,0,0,0
313,Descenso de Alanegra (10 normal),10 normal,3,0,75,35,0,0,669,3,0,10,0,0,0,0,0,0,0
316,Descenso de Alanegra (25 normal),25 normal,3,0,75,35,0,0,669,4,0,25,0,0,0,0,0,0,0
317,Descenso de Alanegra (10 heroica),10 heroica,3,0,75,35,0,0,669,5,0,10,0,0,0,0,0,0,0
318,Descenso de Alanegra (25 heroica),25 heroica,3,0,75,35,0,0,669,6,0,25,0,0,0,0,0,0,0
319,El Bastión del Crepúsculo (10 normal),10 normal,3,0,76,35,0,0,671,3,0,10,0,0,0,0,0,0,0
320,El Bastión del Crepúsculo (10 heroica),10 heroica,3,0,76,35,0,0,671,5,0,10,0,0,0,0,0,0,0
321,El Bastión del Crepúsculo (25 heroica),25 heroica,3,0,76,35,0,0,671,6,0,25,0,0,0,0,0,0,0
322,El Bastión del Crepúsculo (25 normal),25 normal,3,0,76,35,0,0,671,4,0,25,0,0,0,0,0,0,0
323,Trono de los Cuatro Vientos (10 normal),10 normal,3,0,77,35,0,0,754,3,0,10,0,0,0,0,0,0,0
324,Trono de los Cuatro Vientos (10 heroica),10 heroica,3,0,77,35,0,0,754,5,0,10,0,0,0,0,0,0,0
325,Trono de los Cuatro Vientos (25 heroica),25 heroica,3,0,77,35,0,0,754,6,0,25,0,0,0,0,0,0,0
326,Trono de los Cuatro Vientos (25 normal),25 normal,3,0,77,35,0,0,754,4,0,25,0,0,0,0,0,0,0
331,Alma de Dragón (10 normal),10 normal,3,0,79,35,0,0,967,3,0,10,0,0,0,0,0,0,0
332,Alma de Dragón (10 heroica),10 heroica,3,0,79,35,0,0,967,5,0,10,0,0,0,0,0,0,0
333,Alma de Dragón (25 heroica),25 heroica,3,0,79,35,0,0,967,6,0,25,0,0,0,0,0,0,0
334,Alma de Dragón (25 normal),25 normal,3,0,79,35,0,0,967,4,0,25,0,0,0,0,0,0,0
335,Cámaras Mogu'shan (10 normal),10 normal,3,0,80,35,0,0,1008,3,0,10,0,0,0,0,0,0,0
336,Cámaras Mogu'shan (10 heroica),10 heroica,3,0,80,35,0,0,1008,5,0,10,0,0,0,0,0,0,0
337,Cámaras Mogu'shan (25 normal),25 normal,3,0,80,35,0,0,1008,4,0,25,0,0,0,0,0,0,0
338,Cámaras Mogu'shan (25 heroica),25 heroica,3,0,80,35,0,0,1008,6,0,25,0,0,0,0,0,0,0
339,Corazón del Miedo (10 normal),10 normal,3,0,81,35,0,0,1009,3,0,10,0,0,0,0,0,0,0
340,Corazón del Miedo (10 heroica),10 heroica,3,0,81,35,0,0,1009,5,0,10,0,0,0,0,0,0,0
341,Corazón del Miedo (25 normal),25 normal,3,0,81,35,0,0,1009,4,0,25,0,0,0,0,0,0,0
342,Corazón del Miedo (25 heroica),25 heroica,3,0,81,35,0,0,1009,6,0,25,0,0,0,0,0,0,0
343,Veranda de la Primavera Eterna (10 normal),10 normal,3,0,82,35,0,0,996,3,0,10,0,0,0,0,0,0,0
344,Veranda de la Primavera Eterna (10 heroica),10 heroica,3,0,82,35,0,0,996,5,0,10,0,0,0,0,0,0,0
345,Veranda de la Primavera Eterna (25 normal),25 normal,3,0,82,35,0,0,996,4,0,25,0,0,0,0,0,0,0
346,Veranda de la Primavera Eterna (25 heroica),25 heroica,3,0,82,35,0,0,996,6,0,25,0,0,0,0,0,0,0
347,Solio del Trueno (10 normal),10 normal,3,1,83,35,0,0,1098,3,0,10,0,0,0,0,0,0,0
348,Solio del Trueno (10 heroica),10 heroica,3,3,83,35,0,0,1098,5,0,10,0,0,0,0,0,0,0
349,Solio del Trueno (25 heroica),25 heroica,3,4,83,35,0,0,1098,6,0,25,0,0,0,0,0,0,0
350,Solio del Trueno (25 normal),25 normal,3,2,83,35,0,0,1098,4,0,25,0,0,0,0,0,0,0
351,Campos de batalla,Campos de batalla,8,0,0,36,0,86428,0,0,0,5,1,0,0,0,0,0,0
352,Campos de batalla,Campos de batalla,8,0,0,36,0,86427,0,0,0,5,1,0,0,0,0,0,0
353,Campos de batalla,Campos de batalla,8,0,0,36,0,86426,0,0,0,5,1,0,0,0,0,0,0
354,Campos de batalla,Campos de batalla,8,0,0,36,0,86425,0,0,0,5,1,0,0,0,0,0,0
355,Campos de batalla,Campos de batalla,8,0,0,36,0,86430,0,0,0,5,1,0,0,0,0,0,0
356,Campos de batalla,Campos de batalla,8,0,0,36,0,86431,0,0,0,5,1,0,0,0,0,0,0
360,Escaramuza de arena (3c3),3c3,7,0,0,36,0,86427,0,0,0,3,2,0,0,0,0,0,0
363,Mazmorra aleatoria de Pandaria (normal),Normal,2,0,84,98,0,21439,870,1,0,5,1,0,0,0,0,0,0
364,Mazmorra aleatoria de Pandaria (heroica),Heroica,2,0,84,98,0,21439,870,2,0,5,1,0,0,0,0,0,0
389,Escaramuza de arena (2c2),2c2,7,0,0,36,0,86426,0,0,0,2,2,0,0,0,0,0,0
390,Escaramuza de arena (3c3),3c3,7,0,0,36,0,86426,0,0,0,3,2,0,0,0,0,0,0
391,Escaramuza de arena (2c2),2c2,7,0,0,36,0,86428,0,0,0,2,2,0,0,0,0,0,0
392,Escaramuza de arena (3c3),3c3,7,0,0,36,0,86428,0,0,0,3,2,0,0,0,0,0,0
393,Escaramuza de arena (2c2),2c2,7,0,0,36,0,86429,0,0,0,2,2,0,0,0,0,0,0
394,Escaramuza de arena (3c3),3c3,7,0,0,36,0,86429,0,0,0,3,2,0,0,0,0,0,0
395,Mazmorra aleatoria de Warlords (normal),Normal,2,0,109,98,0,21439,1116,1,0,5,1,0,0,0,0,0,0
396,Mazmorra aleatoria de Warlords (heroica),Heroica,2,0,109,98,0,21439,1116,2,0,5,1,0,0,0,0,0,0
397,Jefes de mundo (Pandaria),Jefes de mundo,3,0,0,803,0,21439,870,0,0,40,0,0,0,0,0,0,0
398,Jefes de mundo (Draenor),Jefes de mundo,3,0,0,803,0,21439,1116,0,0,40,0,0,0,0,0,0,0
399,Ogrópolis (mítica),Mítica,3,0,14,35,0,27292,1228,16,0,20,0,0,0,0,0,0,0
400,Fundición Roca Negra (mítica),Mítica,3,0,15,35,0,27810,1205,16,0,20,0,0,0,0,0,0,0
401,Minas Machacasangre (mítica),Mítica,2,3,6,99,0,0,1175,23,0,5,1,0,0,0,0,0,0
402,Puerto de Hierro (mítica),Mítica,2,3,7,99,50,87337,1195,23,0,5,1,0,0,0,0,0,0
403,Auchindoun (mítica),Mítica,2,3,8,99,0,0,1182,23,0,5,1,0,0,0,0,0,0
404,Trecho Celestial (mítica),Mítica,2,3,9,99,0,0,1209,23,0,5,1,0,0,0,0,0,0
405,Terminal Malavía (mítica),Mítica,2,3,10,99,0,87337,1208,23,0,5,1,0,0,0,0,0,0
406,El Vergel Eterno (mítica),Mítica,2,3,11,99,0,0,1279,23,0,5,1,0,0,0,0,0,0
407,Cementerio de Sombraluna (mítica),Mítica,2,3,12,99,0,0,1176,23,0,5,1,0,0,0,0,0,0
408,Cumbre de Roca Negra Superior (mítica),Mítica,2,3,13,99,0,0,1358,23,0,5,1,0,0,0,0,0,0
409,Ciudadela del Fuego Infernal (normal),Normal,3,0,110,35,0,33719,1448,14,0,30,0,0,0,0,0,0,0
410,Ciudadela del Fuego Infernal (heroica),Heroica,3,0,110,35,0,33720,1448,15,0,30,0,0,0,0,0,0,0
411,Selva de Tanaan,Selva de Tanaan,1,0,68,258,0,0,0,0,6723,0,4,0,0,0,0,0,0
412,Ciudadela del Fuego Infernal (mítica),Mítica,3,0,110,35,0,33721,1448,16,0,20,0,0,0,0,0,0,0
413,Pesadilla Esmeralda (normal),Normal,3,0,122,35,50,38619,1520,14,0,30,0,0,0,0,0,0,0
414,Pesadilla Esmeralda (heroica),Heroica,3,1,122,35,50,38620,1520,15,0,30,0,0,0,0,0,0,0
415,Bastión Nocturno (normal),Normal,3,1,123,35,50,38631,1530,14,0,30,0,0,0,0,0,0,0
416,Bastión Nocturno (heroica),Heroica,3,2,123,35,50,38632,1530,15,0,30,0,0,0,0,0,0,0
417,Mazmorra aleatoria de Legion (normal),Normal,2,0,111,98,0,21439,1220,1,0,5,1,0,0,0,0,0,0
418,Mazmorra aleatoria de Legion (heroica),Heroica,2,2,111,98,50,21439,1220,2,0,5,1,0,0,0,0,0,0
419,Azsuna,Azsuna,1,0,124,258,0,0,0,0,7334,0,4,0,0,0,0,0,0
420,Val'sharah,Val'sharah,1,0,124,258,0,0,0,0,7558,0,4,0,0,0,0,0,0
421,Monte Alto,Monte Alto,1,0,124,258,0,0,0,0,7503,0,4,0,0,0,0,0,0
422,Tormenheim,Tormenheim,1,0,124,258,0,0,0,0,7541,0,4,0,0,0,0,0,0
423,Suramar,Suramar,1,0,124,258,0,0,0,0,7637,0,4,0,0,0,0,0,0
425,Ojo de Azshara (normal),Normal,2,1,112,99,0,0,1456,1,0,5,1,0,0,0,0,0,0
426,Arboleda Corazón Oscuro (normal),Normal,2,2,113,99,0,0,1466,1,0,5,1,0,0,0,0,0,0
427,Cámaras del Valor (normal),Normal,2,4,114,99,0,0,1477,1,0,5,1,0,0,0,0,0,0
428,Guarida de Neltharion (normal),Normal,2,3,115,99,0,0,1458,1,0,5,1,0,0,0,0,0,0
429,Asalto al Bastión Violeta (normal),Normal,2,5,116,99,0,0,1544,1,0,5,1,0,0,0,0,0,0
430,Torreón Grajo Negro (normal),Normal,2,7,118,99,0,0,1501,1,0,5,1,0,0,0,0,0,0
431,Cámara de las Celadoras (normal),Normal,2,6,117,99,0,0,1493,1,0,5,1,0,0,0,0,0,0
432,Fauce de Almas (normal),Normal,2,8,119,99,0,0,1492,1,0,5,1,0,0,0,0,0,0
433,Corte de las Estrellas (normal),Normal,2,9,120,99,0,21439,1571,1,0,5,1,0,0,0,0,0,0
434,La Arquería (normal),Normal,2,10,121,99,0,21439,1516,1,0,5,1,0,0,0,0,0,0
435,Ojo de Azshara (heroica),Heroica,2,1,112,99,50,87337,1456,2,0,5,1,0,0,0,0,0,0
436,Arboleda Corazón Oscuro (heroica),Heroica,2,2,113,99,50,87337,1466,2,0,5,1,0,0,0,0,0,0
437,Cámaras del Valor (heroica),Heroica,2,4,114,99,50,0,1477,2,0,5,1,0,0,0,0,0,0
438,Guarida de Neltharion (heroica),Heroica,2,3,115,99,0,87337,1458,2,0,5,1,0,0,0,0,0,0
439,Asalto al Bastión Violeta (heroica),Heroica,2,5,116,99,50,0,1544,2,0,5,1,0,0,0,0,0,0
440,Torreón Grajo Negro (heroica),Heroica,2,7,118,99,50,87337,1501,2,0,5,1,0,0,0,0,0,0
441,Cámara de las Celadoras (heroica),Heroica,2,6,117,99,50,87337,1493,2,0,5,1,0,0,0,0,0,0
442,Fauce de Almas (heroica),Heroica,2,8,119,99,50,0,1492,2,0,5,1,0,0,0,0,0,0
443,Corte de las Estrellas (heroica),Heroica,2,9,120,99,50,87337,1571,2,0,5,1,0,0,0,0,0,0
444,La Arquería (heroica),Heroica,2,10,121,99,50,0,1516,2,0,5,1,0,0,0,0,0,0
445,Ojo de Azshara (mítica),Mítica,2,1,112,99,50,0,1456,23,0,5,1,0,0,0,0,0,0
446,Arboleda Corazón Oscuro (mítica),Mítica,2,2,113,99,50,0,1466,23,0,5,1,0,0,0,0,0,0
447,Cámaras del Valor (mítica),Mítica,2,4,114,99,50,0,1477,23,0,5,1,0,0,0,0,0,0
448,Guarida de Neltharion (mítica),Mítica,2,3,115,99,0,0,1458,23,0,5,1,0,0,0,0,0,0
449,Asalto al Bastión Violeta (mítica),Mítica,2,5,116,99,50,0,1544,23,0,5,1,0,0,0,0,0,0
450,Torreón Grajo Negro (mítica),Mítica,2,7,118,99,50,0,1501,23,0,5,1,0,0,0,0,0,0
451,Cámara de las Celadoras (mítica),Mítica,2,6,117,99,50,0,1493,23,0,5,1,0,0,0,0,0,0
452,Fauce de Almas (mítica),Mítica,2,8,119,99,50,0,1492,23,0,5,1,0,0,0,0,0,0
453,Corte de las Estrellas (mítica),Mítica,2,9,120,99,50,0,1571,23,0,5,1,0,0,0,0,0,0
454,La Arquería (mítica),Mítica,2,10,121,99,50,0,1516,23,0,5,1,0,0,0,0,0,0
455,Regreso a Karazhan (mítica),Mítica,2,11,125,99,50,0,1651,23,0,5,1,0,0,0,0,0,0
456,Prueba del Valor (normal),Normal,3,3,126,35,50,0,1648,14,0,30,0,0,0,0,0,0,0
457,Prueba del Valor (heroica),Heroica,3,4,126,35,50,0,1648,15,0,30,0,0,0,0,0,0,0
458,Jefes de mundo (Legion),Jefes de mundo,3,0,0,803,0,21439,1220,0,0,40,0,0,0,0,0,0,0
459,Ojo de Azshara (piedra angular mítica),Mítica+,2,4,112,194,50,98021,1456,8,0,5,1,0,0,0,0,0,0
460,Arboleda Corazón Oscuro (piedra angular mítica),Mítica+,2,2,113,194,50,98020,1466,8,0,5,1,0,0,0,0,0,0
461,Cámaras del Valor (piedra angular mítica),Mítica+,2,0,114,194,0,98014,1477,8,0,5,1,0,0,0,0,0,0
462,Guarida de Neltharion (piedra angular mítica),Mítica+,2,7,115,194,385,98022,1458,8,0,5,1,0,0,0,0,0,0
463,Torreón Grajo Negro (piedra angular mítica),Mítica+,2,9,118,194,50,98018,1501,8,0,5,1,0,0,0,0,0,0
464,Cámara de las Celadoras (piedra angular mítica),Mítica+,2,6,117,194,50,98023,1493,8,0,5,1,0,0,0,0,0,0
465,Fauce de Almas (piedra angular mítica),Mítica+,2,8,119,194,50,98015,1492,8,0,5,1,0,0,0,0,0,0
466,Corte de las Estrellas (piedra angular mítica),Mítica+,2,0,120,194,359,98019,1571,8,0,5,1,0,0,0,0,0,0
467,La Arquería (piedra angular mítica),Mítica+,2,10,121,194,50,98013,1516,8,0,5,1,0,0,0,0,0,0
468,Pesadilla Esmeralda (mítica),Mítica,3,2,122,35,50,38620,1520,16,0,20,0,0,0,0,0,0,0
469,Costa Abrupta,Costa Abrupta,1,0,124,258,0,0,0,0,7543,0,4,0,0,0,0,0,0
470,Karazhan inferior (heroica),Heroica,2,11,127,99,50,87337,1651,2,0,5,1,0,0,0,0,0,0
471,Karazhan inferior (piedra angular mítica),Mítica+,2,11,127,194,50,98024,1651,8,0,5,1,0,0,0,0,0,227
472,Karazhan superior (heroica),Heroica,2,12,128,99,50,87337,1651,2,0,5,1,0,0,0,0,0,0
473,Karazhan superior (piedra angular mítica),Mítica+,2,12,128,194,50,98025,1651,8,0,5,1,0,0,0,0,0,234
474,Catedral de la Noche Eterna (heroica),Heroica,2,13,129,99,50,0,1677,2,0,5,1,0,0,0,0,0,0
475,Catedral de la Noche Eterna (mítica),Mítica,2,13,129,99,50,0,1677,23,0,5,1,0,0,0,0,0,0
476,Catedral de la Noche Eterna (piedra angular mítica),Mítica+,2,13,129,194,50,98016,1677,8,0,5,1,0,0,0,0,0,0
478,Tumba de Sargeras (heroica),Heroica,3,8,131,35,50,48504,1676,15,0,30,0,0,0,0,0,0,0
479,Tumba de Sargeras (normal),Normal,3,7,131,35,50,48503,1676,14,0,30,0,0,0,0,0,0,0
480,Prueba del Valor (mítica),Mítica,3,3,126,35,50,47235,1648,16,0,20,0,0,0,0,0,0,0
481,Bastión Nocturno (mítica),Mítica,3,3,123,35,50,38632,1530,16,0,20,0,0,0,0,0,0,0
482,"Antorus, el Trono Ardiente (normal)",Normal,3,9,132,35,50,51653,1712,14,0,30,0,0,0,0,0,0,0
483,"Antorus, el Trono Ardiente (heroica)",Heroica,3,10,132,35,50,51656,1712,15,0,30,0,0,0,0,0,0,0
484,Trono del Triunvirato (heroica),Heroica,2,14,133,99,50,51664,1753,2,0,5,1,0,0,0,0,0,0
485,Trono del Triunvirato (mítica),Mítica,2,14,133,99,50,51664,1753,23,0,5,1,0,0,0,0,0,0
486,Trono del Triunvirato (piedra angular mítica),Mítica+,2,14,133,194,50,98017,1753,8,0,5,1,0,0,0,0,0,0
487,Krokuun,Krokuun,1,0,134,258,0,0,0,0,8574,0,4,0,0,0,0,0,0
488,Baldío Antoran,Baldío Antoran,1,0,134,258,0,0,0,0,8899,0,4,0,0,0,0,0,0
489,Eredath,Eredath,1,0,134,258,0,0,0,0,8701,0,4,0,0,0,0,0,0
490,Escaramuza de arena (3c3),3c3,7,0,0,36,0,86425,0,0,0,3,2,0,0,0,0,0,0
491,Escaramuza de arena (2c2),2c2,7,0,0,36,0,86425,0,0,0,2,2,0,0,0,0,0,0
492,Tumba de Sargeras (mítica),Mítica,3,9,131,35,50,48505,1676,16,0,20,0,0,0,0,0,0,0
493,"Antorus, el Trono Ardiente (mítica)",Mítica,3,11,132,35,52,51656,1712,16,0,20,0,0,0,0,0,0,0
494,Uldir (normal),Normal,3,1,135,35,60,56193,1861,14,0,30,0,0,0,0,0,0,0
495,Uldir (heroica),Heroica,3,2,135,35,60,56194,1861,15,0,30,0,0,0,0,0,0,0
496,Uldir (mítica),Mítica,3,3,135,35,60,56195,1861,16,0,30,0,0,0,0,0,0,0
497,Mazmorra aleatoria de Battle for Azeroth (normal),Normal,2,0,136,98,0,21439,1642,1,0,5,1,0,0,0,0,0,0
498,Mazmorra aleatoria de Battle for Azeroth (heroica),Heroica,2,2,136,98,58,21439,1642,2,0,5,1,0,0,0,0,0,0
499,Atal'Dazar (mítica),Mítica,2,3,137,99,60,0,1763,23,0,5,1,0,0,0,0,0,0
500,Atal'Dazar (heroica),Heroica,2,2,137,99,60,0,1763,2,0,5,1,0,0,0,0,0,0
501,Atal'Dazar (normal),Normal,2,1,137,99,0,63909,1763,1,0,5,1,0,0,0,0,485,0
502,Atal'Dazar (piedra angular mítica),Mítica+,2,4,137,194,222,98001,1763,8,0,5,1,0,0,0,0,0,0
503,Templo de Sethraliss (normal),Normal,2,1,139,99,0,63909,1877,1,0,5,1,0,0,0,0,0,0
504,Templo de Sethraliss (piedra angular mítica),Mítica+,2,4,139,194,60,98004,1877,8,0,5,1,0,0,0,0,0,0
505,Templo de Sethraliss (heroica),Heroica,2,2,139,99,60,0,1877,2,0,5,1,0,0,0,0,0,0
506,Catacumbas Putrefactas (normal),Normal,2,1,138,99,0,63909,1841,1,0,5,1,0,0,0,0,0,0
507,Catacumbas Putrefactas (piedra angular mítica),Mítica+,2,4,138,194,385,98003,1841,8,0,5,1,0,0,0,0,0,0
508,Catacumbas Putrefactas (heroica),Heroica,2,2,138,99,60,0,1841,2,0,5,1,0,0,0,0,0,0
509,VETA MADRE (normal),Normal,2,1,140,99,0,63909,1594,1,0,5,1,0,0,0,0,0,0
510,VETA MADRE (piedra angular mítica),Mítica+,2,4,140,194,629,98010,1594,8,0,5,1,0,0,0,0,0,247
511,VETA MADRE (heroica),Heroica,2,2,140,99,616,129384,1594,2,0,5,1,0,0,0,0,0,0
512,Reposo de los Reyes (normal),Normal,2,1,141,99,0,21439,1762,1,0,5,1,0,0,0,0,0,0
513,Reposo de los Reyes (mítica),Mítica,2,3,141,99,60,65320,1762,23,0,5,1,0,0,0,0,0,0
514,Reposo de los Reyes (piedra angular mítica),Mítica+,2,4,141,194,60,65320,1762,8,0,5,1,0,0,0,0,0,0
515,Reposo de los Reyes (heroica),Heroica,2,1,141,99,60,0,1762,2,0,5,1,0,0,0,0,0,0
516,Fuerte Libre (normal),Normal,2,1,142,99,0,63909,1754,1,0,5,1,0,0,0,0,0,0
517,Fuerte Libre (mítica),Mítica,2,3,142,99,0,0,1754,23,0,5,1,0,0,0,0,0,0
518,Fuerte Libre (piedra angular mítica),Mítica+,2,5,142,194,385,98002,1754,8,0,5,1,0,0,0,0,0,0
519,Fuerte Libre (heroica),Heroica,2,2,142,99,0,0,1754,2,0,5,1,0,0,0,0,0,0
520,Altar de la Tormenta (normal),Normal,2,1,143,99,0,63909,1864,1,0,5,1,0,0,0,0,0,0
521,Altar de la Tormenta (mítica),Mítica,2,3,143,99,60,0,1864,23,0,5,1,0,0,0,0,0,0
522,Altar de la Tormenta (piedra angular mítica),Mítica+,2,4,143,194,60,98006,1864,8,0,5,1,0,0,0,0,0,0
523,Altar de la Tormenta (heroica),Heroica,2,2,143,99,60,0,1864,2,0,5,1,0,0,0,0,0,0
524,Tol Dagor (normal),Normal,2,1,144,99,57,63909,1771,1,0,5,1,0,0,0,0,0,0
525,Tol Dagor (mítica),Mítica,2,3,144,99,60,0,1771,23,0,5,1,0,0,0,0,0,0
526,Tol Dagor (piedra angular mítica),Mítica+,2,4,144,194,60,98008,1771,8,0,5,1,0,0,0,0,0,0
527,Tol Dagor (heroica),Heroica,2,2,144,99,60,0,1771,2,0,5,1,0,0,0,0,0,0
528,Mansión Crestavía (normal),Normal,2,1,145,99,0,63909,1862,1,0,5,1,0,0,0,0,0,0
529,Mansión Crestavía (mítica),Mítica,2,3,145,99,60,0,1862,23,0,5,1,0,0,0,0,0,0
530,Mansión Crestavía (piedra angular mítica),Mítica+,2,4,145,194,60,98005,1862,8,0,5,1,0,0,0,0,0,0
531,Mansión Crestavía (heroica),Heroica,2,2,145,99,60,0,1862,2,0,5,1,0,0,0,0,0,0
532,Asedio de Boralus (normal),Normal,2,1,146,611,0,21439,1822,1,0,5,1,0,0,0,0,0,0
533,Asedio de Boralus (mítica),Mítica,2,3,146,194,60,5793,1822,23,0,5,1,0,0,0,0,0,0
534,Asedio de Boralus (piedra angular mítica),Mítica+,2,4,146,194,0,98007,1822,8,0,5,1,0,0,0,0,0,0
535,Asedio de Boralus (heroica),Heroica,2,1,146,194,567,127178,1822,2,0,5,1,0,0,0,0,0,0
536,Mansión Crestavía (normal),Normal,2,1,145,99,57,63909,1862,1,0,5,1,0,0,0,0,0,0
537,Tol Dagor (normal),Normal,2,1,144,99,0,0,1771,1,0,5,1,0,0,0,0,0,0
538,Altar de la Tormenta (normal),Normal,2,1,143,99,57,0,1864,1,0,5,1,0,0,0,0,0,0
539,Fuerte Libre (normal),Normal,2,1,142,99,0,0,1754,1,0,5,1,0,0,0,0,0,0
