ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
709,Luminosidad embotellada,Muchas recetas de Khaz Algar para la mayoría de las profesiones.,0,5,2
710,11.0 Profesiones - Compartido - Mejora de temporada 1,,2,0,0
711,Ranura,,0,0,3
712,Ranura,,0,0,3
713,Componente de finalización global 01,Muchas recetas de Khaz Algar para todas las profesiones.,0,0,2
714,Componente de finalización global 02,Muchas recetas de Khaz Algar para todas las profesiones.,0,0,2
715,Componente de finalización global 03,Muchas recetas de Khaz Algar para todas las profesiones.,0,0,2
716,Componente de finalización global 04,Muchas recetas de Khaz Algar para todas las profesiones.,0,0,2
717,Chispa de los legados,Muchas recetas de equipo anteriores a la expansión actual que necesitan una chispa de fabricación.,0,0,0
718,Tejetela,,0,7,1
719,Tejido del ocaso,,0,10,1
720,Tejido del amanecer,,0,10,1
721,11.0 Componente opcional - Subida de nivel de mejora exterior - Sin arma,Recetas de Khaz Algar para la mayoría de las armaduras y accesorios poco comunes (azul).,0,0,0
722,11.0 Componente opcional - Subida de nivel de mejora exterior - Heroica,Recetas de Khaz Algar para la mayoría del equipo poco común (azul).,0,0,0
723,Aumentar nivel de objeto,Muchas recetas de equipo anteriores a la expansión actual.,0,0,0
724,Cultivo de micoflor burbujeante,Muchas recetas de alquimia de Khaz Algar.,0,5,2
725,Polvo de pétalo,Muchas recetas de alquimia de Khaz Algar.,0,5,2
726,Polvo embellecedor polivalente de Griftah,Recetas de Khaz Algar para la mayoría de equipo sin adornos.,0,0,0
728,,,2,0,0
729,,,2,0,0
730,,,2,0,0
731,,,2,0,0
732,,,2,0,0
733,,,2,0,0
734,11.1 Professions - Modifying Reagent - Shared - Pacing - Season 2 Spark,,2,0,0
735,11.1 Optional Reagent - Season 2 - Enchanted Crests,Recetas de Khaz Algar para equipo épico hecho con una chispa de fortunas.,0,0,0
736,11.2 Professions - Modifying Reagent - Shared - Pacing - Season 3 Spark,,2,0,0
737,11.2 Optional Reagent - Season 3 - Enchanted Crests,Recetas de Khaz Algar para equipo épico hecho con una chispa de luz estelar.,0,0,0
738,Engarce,,0,0,3
739,Engarce,,0,0,3
752,Residuo de sangre negra,,0,7,1
761,11.1.5 Componente opcional - Temporada 2 - Matriz de aumento - Mítica,Recetas de Khaz Algar para equipo épico hecho con chispas de fortunas.,0,0,0
764,11.1.5 Componente opcional - Temporada 2 - Matriz de aumento - Heroica,Recetas de Khaz Algar para equipo épico hecho con chispas de fortunas.,0,0,0
858,Engarce,,0,0,3
859,Engarce,,0,0,3
865,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Mythic,Recetas de Khaz Algar para equipo épico hecho con chispas de luz estelar.,0,0,0
866,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Heroic,Recetas de Khaz Algar para equipo épico hecho con chispas de luz estelar.,0,0,0
