Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
Reúnete con el alto señor Darion Mograine en la Capilla.,El Alto Señor aguarda,2727,1157,49527,0,0,0,4,0,0,0
,Rescata a Thorim,2728,1148,49618,0,0,0,6,0,0,0
Infórmate sobre ser un paladín.,Instrucción de combate,2729,1073,49557,0,0,0,0,0,0,0
Infórmate sobre ser un guerrero.,Instrucción de combate,2730,1093,49576,0,0,0,0,0,0,0
Infórmate sobre ser un cazador.,Instrucción de combate,2731,1083,49570,0,0,0,0,0,0,0
Infórmate sobre ser un pícaro.,Instrucción de combate,2732,1133,49573,0,0,0,0,0,0,0
Infórmate sobre ser un sacerdote.,Instrucción de combate,2733,1090,49579,0,0,0,0,0,0,0
Infórmate sobre ser un caballero de la Muerte.,Instrucción de combate,2734,1094,49582,0,0,0,0,0,0,0
Infórmate sobre ser un chamán.,Instrucción de combate,2735,1091,49585,0,0,0,0,0,0,0
Infórmate sobre ser un mago.,Instrucción de combate,2736,1132,49588,0,0,0,0,0,0,0
Infórmate sobre ser un brujo.,Instrucción de combate,2737,1084,49591,0,0,0,0,0,0,0
Infórmate sobre ser un monje.,Instrucción de combate,2738,1095,49594,0,0,0,0,0,0,0
Infórmate sobre ser un druida.,Instrucción de combate,2739,1096,49597,0,0,0,0,0,0,0
Derrota al señor demoníaco que lidera la invasión en Molino Tarren.,Derrota al señor demoníaco,2740,916,49602,43285,0,0,3,0,0,0
Usa lo que has aprendido para derrotar a un solo oponente.,Una prueba rápida,2741,1094,49608,0,0,0,10,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2743,1094,49606,0,0,0,11,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2744,1096,49651,0,0,0,11,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2745,1096,66941,0,0,0,12,0,0,0
Usa lo que has aprendido para derrotar a un solo oponente.,Una prueba rápida,2746,1083,49668,0,0,0,9,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2747,1083,49666,0,0,0,10,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2748,1132,49681,0,0,0,11,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2749,1132,66974,0,0,0,12,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2750,1095,66982,0,0,0,10,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2751,1095,49687,0,0,0,11,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2752,1073,49719,0,0,0,10,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2753,1073,66990,0,0,0,11,0,0,0
Ábrete camino hasta la Sala de los Campeones.,El Sagrario de la Luz,2755,1157,49733,0,0,0,5,0,0,0
Derrota a lady Liadrin en la Sala de los Campeones.,La señora de la Luz,2756,1157,49735,0,0,0,6,0,0,0
Abre la tumba de Tirion Vadín.,Una suerte profana,2757,1157,49737,0,0,0,7,0,0,0
Habla con el profeta Velen y luego escóltalo hasta el Trono de los Naaru.,Un largo descenso...,2758,1138,50158,0,0,0,4,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2762,1090,66998,0,0,0,10,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2763,1090,49751,0,0,0,11,0,0,0
Mata a los archivistas Vigías del ocaso para escapar de la Biblioteca Olvidada.,Hincar los codos,2767,1159,49766,0,0,0,0,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2768,1133,67006,0,0,0,11,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2769,1133,49780,0,0,0,12,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2771,1091,67014,0,0,0,12,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2772,1091,50135,0,0,0,13,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2773,1093,67038,0,0,0,11,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2774,1093,50143,0,0,0,12,0,0,0
Derrota al comandante de la Legión que amenaza la Puerta Trasera de Orgrimmar.,Derrota al comandante demoníaco,2775,958,50196,43299,0,0,1,0,0,0
Rechaza a los ejércitos de la Legión de Azshara.,Rechaza a los ejércitos de la Legión,2776,958,50199,43300,0,0,2,0,0,0
Derrota al señor demoníaco que lidera la invasión en la Puerta Trasera de Orgrimmar.,Derrota al señor demoníaco,2777,958,50204,43301,0,0,3,0,0,0
Únete a la batalla en el Templo de la Luz Abisal.,Únete a la batalla,2778,1160,50352,0,0,0,0,0,0,0
Mata a Balnazzar.,Derrota a Balnazzar,2779,1160,50223,0,0,0,3,0,0,0
Destruye 4 portales de la Legión.,Destruye portales de la Legión,2780,1160,50288,0,0,0,2,0,0,0
Derrota a Ogoroth y a Torenai el Devoraalmas.,Derrota a los tenientes de Balnazzar,2782,1160,50220,0,0,0,1,0,0,0
Ocúpate de los espíritus inquietos del Torreón Grajo Negro.,Torreón Grajo Negro,2788,1166,50476,0,0,0,0,0,0,0
Ocúpate de los espíritus inquietos del Torreón Grajo Negro.,Torreón Grajo Negro,2789,1166,50599,0,0,0,0,0,0,0
Derrota al alto general Rakeesh.,Revelaciones...,2790,1138,50582,0,0,0,5,0,0,0
Infórmate sobre Golpe letal.,Sanación ofensiva,2791,1094,51048,0,0,0,7,0,0,0
Únete a la batalla en el Templo de la Luz Abisal.,Únete a la batalla,2796,1168,51058,0,0,0,0,0,0,0
Derrota a Ogoroth y a Torenai el Devoraalmas.,Derrota a los tenientes de Balnazzar,2797,1168,51060,0,0,0,1,0,0,0
Destruye 4 portales de la Legión.,Destruye portales de la Legión,2798,1168,51063,0,0,0,2,0,0,0
Mata a Balnazzar.,Derrota a Balnazzar,2799,1168,51065,0,0,0,3,0,0,0
Despeja la zona de sirvientes de Azshara.,Ojo de Azshara,2800,1169,51163,0,0,0,0,0,0,0
Despeja la zona de sirvientes de Azshara.,Ojo de Azshara,2801,1169,51246,0,0,0,0,0,0,0
,Habla con Thorim,2802,1148,52680,0,0,0,7,0,0,0
Enfréntate a Akama.,Su falsedad no sorprende,2803,1170,51685,0,0,0,0,0,0,0
Rescata a Malfurion de las garras de Xavius.,Arboleda Corazón Oscuro,2806,1172,51687,0,0,0,0,0,0,0
Rescata a Malfurion de las garras de Xavius.,Arboleda Corazón Oscuro,2807,1172,51710,0,0,0,0,0,0,0
Sobrevive hasta que lleguen tus refuerzos.,¡No estás preparado!,2808,1170,53222,0,0,0,1,0,0,0
Aprende a usar Tormenta divina.,Se avecina una tormenta,2809,1073,51837,0,0,0,6,0,0,0
Investiga la invasión de la Cámara de las Celadoras.,Cámara de las Celadoras,2810,1173,51856,0,0,0,0,0,0,0
Investiga la invasión de la Cámara de las Celadoras.,Cámara de las Celadoras,2811,1173,51880,0,0,0,0,0,0,0
Desactiva el protector Arcano activado por Medivh.,Las defensas de Medivh,2812,989,52250,0,0,0,2,0,0,0
Enfréntate a Dargrul en las profundidades de la capital drógbar.,La Guarida de Neltharion,2813,1174,52252,0,0,0,0,0,0,0
Enfréntate a Dargrul en las profundidades de la capital drógbar.,Guarida de Neltharion,2814,1174,52278,0,0,0,0,0,0,0
Sube a bordo del Naglfar y enfréntate a Helya en su propio territorio.,Fauce de Almas,2815,1175,52308,0,0,0,0,0,0,0
Sube a bordo del Naglfar y enfréntate a Helya en su propio territorio.,Fauce de Almas,2816,1175,52327,0,0,0,0,0,0,0
Explora las inmensas profundidades de La Arquería.,La Arquería,2819,1177,52402,0,0,0,0,0,0,0
Explora las inmensas profundidades de La Arquería.,La Arquería,2820,1177,52427,0,0,0,0,0,0,0
Infíltrate en la fiesta que da el consejero Melandrus.,Corte de las Estrellas,2821,1178,52452,0,0,0,0,0,0,0
Infíltrate en la fiesta que da el consejero Melandrus.,Corte de las Estrellas,2822,1178,52471,0,0,0,0,0,0,0
Informa a Kur'talos Cresta Cuervo.,Rodeados de oscuridad,2823,1179,52501,0,0,0,0,0,0,0
Encuentra el libro que contiene información sobre los Pilares de la Creación.,El conocimiento es clave,2824,989,52503,0,0,0,9,0,0,0
Infórmate sobre ser un druida.,Instrucción de combate,2839,1181,52548,0,0,0,0,0,0,0
Infórmate sobre Forma de lechúcico lunar.,Formas lunares,2840,1181,52560,0,0,0,1,0,0,0
Infórmate sobre Fuego lunar y Fuego solar.,Equilibrio entre sol y luna,2841,1181,52557,0,0,0,2,0,0,0
Infórmate sobre Cólera.,El poder del sol,2842,1181,52562,0,0,0,3,0,0,0
Infórmate sobre Oleada de estrellas.,Una oleada estelar,2843,1181,52564,0,0,0,4,0,0,0
Usa todas tus nuevas facultades contra el muñeco-diana.,Juntar las piezas,2845,1181,52586,0,0,0,6,0,0,0
Infórmate sobre Recrecimiento.,Sanar tus heridas,2846,1181,52584,0,0,0,7,0,0,0
Infórmate sobre Raíces enredadoras.,Trampas enredadoras,2847,1181,52568,0,0,0,8,0,0,0
Usa lo que has aprendido para derrotar a un solo oponente.,Una prueba rápida,2848,1181,52570,0,0,0,9,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2849,1181,52572,0,0,0,10,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2850,1181,66936,0,0,0,11,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2851,1181,52578,0,0,0,12,0,0,0
Infórmate sobre ser un chamán.,Instrucción de combate,2852,1182,52592,0,0,0,0,0,0,0
Infórmate sobre imbuir tus armas.,Tormenta y fuego,2853,1182,52595,0,0,0,1,0,0,0
Infórmate sobre Choque de llamas.,Una pizca de fuego,2854,1182,88943,0,0,0,2,0,0,0
Infórmate sobre Latigazo de lava.,A latigazo limpio,2855,1182,52599,0,0,0,4,0,0,0
Infórmate sobre Golpe de tormenta.,Héroe de la tormenta,2856,1182,52601,0,0,0,3,0,0,0
Usa todas tus nuevas facultades contra el muñeco-diana.,Juntar las piezas,2857,1182,52609,0,0,0,6,0,0,0
Infórmate sobre Maleficio.,"Croac, croac",2858,1182,52603,0,0,0,8,0,0,0
Infórmate sobre Oleada de sanación.,Empapa tus heridas,2859,1182,52605,0,0,0,9,0,0,0
Infórmate sobre Espíritu feral.,Ayuda espiritual,2860,1182,52607,0,0,0,10,0,0,0
Usa lo que has aprendido para derrotar a un solo oponente.,Una prueba rápida,2861,1182,52622,0,0,0,11,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2862,1182,52620,0,0,0,12,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2863,1182,67022,0,0,0,13,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2864,1182,52614,0,0,0,14,0,0,0
Invoca las llamas de Azzinoth y elimina a tus enemigos desde el cielo.,Al cielo,2868,1170,52836,0,0,0,2,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,2869,1027,52911,0,0,0,1,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,2870,1027,52927,44437,0,0,2,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,2871,1029,52962,0,0,0,1,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,2872,1029,52978,44437,0,0,2,0,0,0
Desata el odio de diez mil años.,La última cuenta atrás,2873,1170,53049,0,0,0,3,0,0,0
Defiende a Arluin mientras abre la puerta del Conducto Nocturno.,Toc toc,2874,1159,53144,0,0,0,2,0,0,0
Coloca el proyector de tormenta de maná efímera en el Conducto Nocturno.,PTME,2875,1159,53176,0,0,0,3,0,0,0
Sobrevive a la tormenta de maná.,Capea la tormenta,2876,1159,53231,0,0,0,4,0,0,0
Ve a la Costa Abrupta.,Costa Abrupta,2895,1189,53051,0,0,0,0,0,0,0
Acaba con todos los demonios y las estructuras de la playa.,Asalta la playa,2896,1189,53053,0,0,0,1,0,0,0
Mata al comandante vil Azgalor.,Derrota al comandante,2897,1189,53057,0,0,0,2,0,0,0
Localiza a Sylvanas y Baine.,Encuentra a los otros,2898,1189,53059,0,0,0,3,0,0,0
Destruye el portal de demonios para detener a los refuerzos.,Destruye el portal,2899,1189,53061,0,0,0,4,0,0,0
Asalta la ciudad demoníaca.,Arrasar la Ciudad Negra,2900,1189,53063,0,0,0,5,0,0,0
Llega hasta Tirion.,El Alto Señor,2901,1189,53068,0,0,0,6,0,0,0
Mata a Krosus.,Krosus,2902,1189,53070,0,0,0,7,0,0,0
Defiende la cresta hasta que la Alianza haya detenido a Gul'dan.,Defiende la cresta,2903,1189,53072,0,0,0,8,0,0,0
Aniquila a tus enemigos.,El demonio interior,2904,1170,53080,0,0,0,4,0,0,0
Usa la puerta al Conducto Nocturno.,El Conducto Nocturno,2905,1159,53131,0,0,0,1,0,0,0
Derrota a Maiev.,La Cazadora,2906,1170,53226,0,0,0,5,0,0,0
Explora las inmensas profundidades de La Arquería.,La Arquería,2908,967,53593,44437,0,0,0,0,0,0
Repara el portal de la Guardia Lunar desactivado.,Preparándose para el Apocalipsis,2909,1179,53664,0,0,0,1,0,0,0
Asegura la muralla derrotando a Xalian Llamarada Vil.,El camino a la vileza,2910,1179,53673,0,0,0,2,0,0,0
Ve a las murallas superiores del patio.,Contemplad la marcha interminable,2911,1179,53691,0,0,0,3,0,0,0
Activa el resto de portales de la Guardia Lunar.,Ningún hombre es una isla,2912,1179,53701,0,0,0,4,0,0,0
Destruye el portal a Nihilam y mata a Balaadur para acabar con la invasión.,Verdadero sacrificio,2913,1179,53715,0,0,0,5,0,0,0
Ve a Gloria del Cuervo y destruye el rompedor de asedio colosal.,Cuando los hombres buenos no hacen nada,2917,1179,53719,0,0,0,6,0,0,0
Hazle al archimago Khadgar la señal para que destruya la barrera vil.,Destruye la barrera,2918,1125,49239,0,0,0,3,0,0,0
Pídele a Magni que abra la puerta de El Planetario Celestial.,Entra en el Planetario,2919,1125,53730,0,0,0,6,0,0,0
Abandona el Trono Helado por la puerta de Acherus.,Tienes tus órdenes,2923,901,54204,0,0,0,8,0,0,0
Xylem está drenando las líneas Ley de Azeroth. ¡Debes detenerlo!,El enfrentamiento,2927,1204,55333,0,0,0,0,0,0,0
Asegura el Gran Paseo.,Asegura el Paseo,2928,1203,55335,0,0,0,0,0,0,0
,Asegura el Atrio del Destino,2929,1203,55338,0,0,0,2,0,0,0
El teletransporte ha fallado y estás fuera del Santuario. Encuentra la forma de entrar.,El nuevo plan,2930,1202,55340,0,0,0,0,0,0,0
Mata a los ritualistas de cada generador de maná para destruir el escudo.,Rompiendo la barrera,2931,1202,55342,0,0,0,2,0,0,0
El maestro de armas Dalion vigila la entrada. Mátalo para poder avanzar.,La caída de Dalion,2932,1202,55346,0,0,0,3,0,0,0
Derrota al guardia protector antiguo.,Derrota al guardia protector antiguo,2933,1203,55348,0,0,0,1,0,0,0
Adéntrate en las profundidades del Santuario del Orden y encuentra la brecha.,Abrirse paso,2934,1202,55367,0,0,0,4,0,0,0
Usa a los Marchitos para drenar el escudo de Andaris.,"Andaris, por fin",2935,1202,55373,0,0,0,5,0,0,0
El camino al Bastión Nocturno está despejado. Asegura la entrada.,El Bastión Nocturno llama,2936,1202,55371,0,0,0,7,0,0,0
Andaris se ha retirado a la brecha. Mátala.,Muerte a Andaris,2937,1202,55369,0,0,0,6,0,0,0
Un escudo mágico impide el paso. Encuentra la forma de romperlo.,La magia bloquea el camino,2938,1202,55377,0,0,0,1,0,0,0
Infórmate sobre ser un cazador.,Instrucción de combate,2958,1214,55389,0,0,0,0,0,0,0
Infórmate sobre Llamar a mascota.,Llama a un amigo,2959,1214,55394,0,0,0,1,0,0,0
Infórmate sobre Arpón.,¡Allá voy!,2960,1214,55414,0,0,0,2,0,0,0
Infórmate sobre Golpe de raptor.,Chica lista,2961,1214,55430,0,0,0,3,0,0,0
Infórmate sobre Matar.,"¡Mascota, ataca!",2962,1214,66213,0,0,0,4,0,0,0
Infórmate sobre Bomba de fuego salvaje.,Calor incómodo,2963,1214,66217,0,0,0,6,0,0,0
Usa todas tus nuevas facultades contra el muñeco-diana.,Juntar las piezas,2964,1214,55425,0,0,0,7,0,0,0
Infórmate sobre Fingir muerte.,Hacerse el muerto,2966,1214,55397,0,0,0,8,0,0,0
Usa lo que has aprendido para derrotar a un solo oponente.,Una prueba rápida,2967,1214,55399,0,0,0,9,0,0,0
Usa lo que has aprendido para derrotar a dos oponentes al mismo tiempo.,Desafío por partida doble,2968,1214,55401,0,0,0,10,0,0,0
¡Defiende la nave!,Defiéndete del ataque,2969,1214,66966,0,0,0,11,0,0,0
Deja la nave y únete al ataque.,Órdenes de arriba,2970,1214,55407,0,0,0,12,0,0,0
Infórmate sobre Picadura de serpiente.,Entrega de veneno,2971,1214,66215,0,0,0,5,0,0,0
Infórmate sobre Aluvión.,Un aluvión de escarcha,2972,1132,55460,0,0,0,5,0,0,0
,Activa la trampa de telemancia,2973,1203,55486,0,0,0,3,0,0,0
asdf,Paso 1,2977,1219,55629,0,0,0,0,0,0,0
asdfasdfasdf,Paso 2,2979,1219,0,0,0,0,1,0,0,0
Infórmate sobre Fuego estelar.,Estrellas ardientes,2980,1181,55639,0,0,0,5,0,0,0
Las fuerzas del manitas mayor se preparan para la batalla. Necesitarán tu ayuda para detener a Termochufe a tiempo.,Echar una mano,2981,1220,55704,0,0,0,0,0,0,0
Derrota a Agatha.,Guarida de Agatha,2982,1221,55645,0,0,0,0,0,0,0
Evita que Xylem canalice el iris de enfoque.,Acumulación de poder,2983,1204,55647,0,0,0,1,0,0,0
¡Las sombras del interior de Xylem se han desatado! Protege a Xylem mientras restaura la energía Ley en Azeroth.,La sombra interior,2985,1204,55649,0,0,0,2,0,0,0
¡Debes evitar que el misil de Termochufe despegue hacia la Costa Abrupta!,Lanzamiento inminente,2992,1220,55688,0,0,0,2,0,0,0
Es hora de poner fin al reinado de terror de Sicco Termochufe de una vez por todas.,El fin de Termochufe,2993,1220,55690,0,0,0,3,0,0,0
Habla con el manitas mayor Mekkatorque cuando quieras.,Preparación de la operación,2994,1220,55641,0,0,0,1,0,0,0
Repele a los demonios que invaden el Martillo Vil.,Repeler a los invasores,2995,975,55831,0,0,0,0,0,0,0
Recupera la sala de forja.,La venganza de la madre,2996,975,55866,0,0,0,1,0,0,0
Recupera la sala de control.,Recuperar el control,2997,975,55868,0,0,0,2,0,0,0
Escucha las instrucciones de Kalec.,Preparar los discos,2998,1230,55809,0,0,0,0,0,0,0
Dispersa los elementos perturbadores de cada disco.,Dispersar los elementos,2999,1230,55811,0,0,0,1,0,0,0
Destruye las naves de la Legión.,Destrucción mutua,3000,975,55923,0,0,0,3,0,0,0
Evita a las criaturas descarriadas que proliferan en las cavernas.,Evita el peligro,3004,1235,55961,0,0,0,0,0,0,0
¡El hijo de Skum ha despertado y te bloquea el paso!,Hijo de Skum,3005,1235,55965,0,0,0,1,0,0,0
Lucha contra los compañeros de los druidas que solían habitar la caverna.,Legado de colmillos,3006,1235,55967,0,0,0,2,0,0,0
La mascota de Serpentis te espera ahí delante.,La llamada de la serpiente,3007,1235,55971,0,0,0,3,0,0,0
El ectoplasma descarriado sigue creciendo dentro de la caverna. Límpiala.,Crecimiento ectoplásmico,3008,1235,55974,0,0,0,4,0,0,0
¡Aquí hay alguien más! ¡A por él!,Enfrentarse a la figura enigmática,3009,1235,56274,0,0,0,5,0,0,0
Una espora de Verdan el Eterno está volviendo a crecer. Destrúyela antes de que alcance todo su poder.,El Eterno,3010,1235,55976,0,0,0,6,0,0,0
¡Derriba la puerta!,Toc toc...,3011,1236,56085,0,0,0,0,0,0,0
Desintoxica a los cerveceros enfermos y recupera 8 barriles de brebaje de tormenta.,Desintoxicación,3012,1236,56117,0,0,0,1,0,0,0
Derriba las puertas principales y sal al exterior.,Risa maníaca...,3013,1236,56156,0,0,0,2,0,0,0
Bebe el brebaje de tormenta. No explotarás. A no ser que seas un demonio encubierto...,¡Traga!,3018,1236,56158,0,0,0,3,0,0,0
Obtén acceso al sistema informático de la nave.,Primer contacto,3019,1244,56152,0,0,0,0,0,0,0
¡Cierra los portales de la Legión para detener el ataque a la cervecería!,Sobrecarga de demonios,3020,1236,56277,0,0,0,4,0,0,0
Sobrecarga los generadores de escudos.,Sobrecarga del sistema,3021,1244,56160,0,0,0,1,0,0,0
Inicia la secuencia de autodestrucción.,La nave se autodestruirá en...,3023,1244,56164,0,0,0,2,0,0,0
Derrota a Mephistroth.,Lord Mephistroth,3024,1244,56166,0,0,0,3,0,0,0
¡Encuentra a la maestra cervecera Clara!,¡Maestros cerveceros al ataque!,3025,1236,56168,0,0,0,5,0,0,0
,Torreón Grajo Negro,3038,1023,56170,45533,0,0,2,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,3039,1251,56175,0,0,0,0,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,3040,1251,56191,0,0,0,1,0,0,0
Defiende el Bastión Violeta de la incursión de la Legión.,Asalto al Bastión Violeta,3041,1251,56207,45533,0,0,2,0,0,0
Infíltrate en la Corte de las Estrellas y enfréntate a la gran magistrix Elisande.,Corte de las Estrellas,3042,1252,56224,45533,0,0,0,0,0,0
Derrota a los ejércitos de Xavius en la base de Shaladrassil.,Arboleda Corazón Oscuro,3043,1253,56228,45533,0,0,0,0,0,0
Entra en el Ojo de Azshara y evita que la Cólera de Azshara se desate sobre las Islas Abruptas.,Ojo de Azshara,3044,1254,56233,45533,0,0,0,0,0,0
Demuestra tu valía y hazte con la Égida de Aggramar.,Cámaras del Valor,3045,1255,56239,45533,0,0,0,0,0,0
Sube a bordo del Naglfar y enfréntate a Helya en su propio territorio.,Fauce de Almas,3046,1256,56245,45533,0,0,0,0,0,0
Derrota a las legiones de Dargrul y recupera el Martillo de Khaz'goroth antes de que Monte Alto quede destruido.,Guarida de Neltharion,3047,1257,56249,45533,0,0,0,0,0,0
Explora las inmensas profundidades de La Arquería.,La Arquería,3048,967,56254,45533,0,0,1,0,0,0
Busca a Cordana Cantovil en la Cámara de las Celadoras y derrótala.,Cámara de las Celadoras,3049,1258,56260,45533,0,0,0,0,0,0
¡Debes destruir a Kruul para siempre en El Vacío Abisal antes de que sobrepase a tus fuerzas en la Costa Abrupta!,El retorno del Alto Señor,3050,1259,56320,0,0,0,0,0,0,0
Evita que Sigryn se enfrente a Odyn.,Defender las cámaras,3056,1265,56400,0,0,0,0,0,0,0
Derrota a Sigryn y su consejo vil.,La doncella escudera caída,3057,1265,56402,0,0,0,1,0,0,0
Ayuda a Cenarius y sus fuerzas a derrotar a Puño Aplastante.,Asegurar la posición,3062,1271,56474,0,0,0,1,0,0,0
Destruye la barrera que bloquea la entrada de la torre.,Abrir el camino,3063,1271,56536,0,0,0,2,0,0,0
Elimina al señor de la cólera Akrazar.,Señor de la torre,3064,1271,56534,0,0,0,4,0,0,0
Frustra la invasión derrotando al comandante de la Legión que supervisa el ataque.,Derrota al comandante de la Legión,3065,1271,56748,0,0,0,7,0,0,0
Enfréntate a Raest.,Traición fraternal,3068,1273,56476,0,0,0,0,0,0,0
Derrota a Raest y Karam.,La profecía negada,3069,1273,56478,0,0,0,1,0,0,0
Tugar se ha escondido en la Cueva de los Tótem Sangriento. Es hora de acabar con él.,Eliminar a Tugar,3070,1266,56480,0,0,0,0,0,0,0
Derrota a Tugar Tótem Sangriento y a Jormog el Behemoth.,La caída de los Tótem Sangriento,3071,1266,56482,0,0,0,1,0,0,0
Localiza la cámara de los titanes perdida cerca de La Vorágine.,Una llamada desde las profundidades,3072,1274,56485,0,0,0,0,0,0,0
Entra en la cámara de los titanes.,El observatorio perdido,3073,1274,56487,0,0,0,1,0,0,0
Defiéndete de los mecanismos de defensa de la cámara.,El despertar de los ensamblajes,3074,1274,56489,0,0,0,4,0,0,0
Activa la consola para activar al custodio.,Cuestiones de custodia,3075,1274,56491,0,0,0,2,0,0,0
Escucha la historia del custodio.,Los buscadores,3076,1274,56493,0,0,0,3,0,0,0
Elige a 2 paladines para que te acompañen por Stratholme.,Elegir a tus aliados,3077,1275,56520,0,0,0,0,0,0,0
Busca alijos de agua bendita y encuentra a los tres paladines perdidos en Stratholme. Destruye a las abominaciones profanas que te encuentres.,Registrar la ciudad,3078,1275,56734,0,0,0,1,0,0,0
Habla con Cenarius para iniciar el asalto.,Hablar con Cenarius,3082,1271,56765,0,0,0,0,0,0,0
Llega a lo alto de la torre.,Llegar a lo más alto,3083,1271,56771,0,0,0,3,0,0,0
Móntate en un hipogrifo de los Tejesueños y vuela hasta la nave de mando de la Legión.,¡Hasta el cielo y más allá!,3084,1271,56773,0,0,0,6,0,0,0
Vuelve con Grayson y entrégale el agua bendita.,Volver con Grayson,3085,1275,56775,0,0,0,2,0,0,0
Utiliza tu artefacto para canalizar tu poder sagrado hacia la barda.,Imbuir la barda,3086,1275,56777,0,0,0,3,0,0,0
"Encuentra los restos del barón Osahendido en su cripta, en el corazón de Stratholme.",Viaje a la cripta de Osahendido,3087,1275,56788,0,0,0,4,0,0,0
Mata a Raemien el Robaalmas.,Derrotar a Raemien,3088,1275,56790,0,0,0,5,0,0,0
Llega a la Costa Abrupta.,En el fragor de la batalla,3090,1280,56811,0,0,0,0,0,0,0
Asegurar la playa,Vanguardia del asalto,3091,1280,56872,0,0,0,1,0,0,0
Cierra los portales y derrota a las tropas del comandante aterrador Arganoth.,Fallas del caos,3092,1280,57180,0,0,0,3,0,0,0
Consigue entrar en el Torreón Grajo Negro a través del rellano.,El rellano,3096,1281,56831,0,0,0,0,0,0,0
Salta de la nave para escapar.,¡Huida!,3097,1271,56858,0,0,0,8,0,0,0
Derrota a lord Kalgorath.,El poderío de la Legión,3098,1280,56874,0,0,0,2,0,0,0
El comandante Espina está en el Torreón Grajo Negro. Sigue a Jarod Cantosombrío hasta sus profundidades para encontrar a tu enemigo.,En busca del grajo,3099,1281,56880,0,0,0,1,0,0,0
Utiliza los cañones viles para despejar el espacio aéreo cercano a la torre.,Despejar los cielos,3101,1271,56904,0,0,0,5,0,0,0
El inquisidor Variss se interpone en el camino de Kruul. ¡Acaba con él!,El abisal vacío,3102,1259,56886,0,0,0,1,0,0,0
"Kruul ha aterrizado, ¡es tu oportunidad! ¡Derrótalo de una vez por todas!","Adiós, mundo Kruul",3103,1259,56889,0,0,0,2,0,0,0
¡Han capturado a tus aliados! ¡Rescátalos antes de que sus almas se corrompan!,Tiempos desesperados,3104,1281,56895,0,0,0,2,0,0,0
Acaba con lord Erdris Espina.,Una espina en el costado,3105,1281,56899,0,0,0,6,0,0,0
Libera a los dracos de tormenta capturados.,Libertad,3106,1282,56950,0,0,0,0,0,0,0
Utiliza los dracos de tormenta para eliminar a las tropas de la Legión.,Sicario del Asedio,3107,1282,56952,0,0,0,1,0,0,0
Ve a la nave de la Legión.,Inserción,3108,1282,56954,0,0,0,2,0,0,0
Sabotea a las tropas de la Legión a bordo de la nave.,Derribado desde dentro,3109,1282,56956,0,0,0,3,0,0,0
Utiliza a los dracos de tormenta para la extracción.,Fuera de ahí,3110,1282,56962,0,0,0,5,0,0,0
Derrota al lord comandante Alexius e inutiliza la nave.,La caída del comandante,3112,1282,56970,0,0,0,4,0,0,0
Reta a Damrul el Forte a un combate y véncelo.,Retar y derrotar a tu primer oponente,3113,1283,56999,0,0,0,0,0,0,0
Desafía a Omanawkwa Pezuña de Acero a un combate y derrótalo.,Retar y derrotar a tu segundo oponente,3114,1283,57008,0,0,0,1,0,0,0
