Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Lobo de Orgrimmar,|cFFFFD200Vendedor: |rFreka Hacha de Sangre|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,"Durante un breve periodo, muchos orcos decían estar ""hambrientos como un lobo de Orgrimmar"". Algunos elfos de sangre aún usan la frase en un sentido irónico.",300,230,0,2,63640,0,0,4,0,0
Kodo de Cima del Trueno,|cFFFFD200Vendedor: |rDoru Tronacuerno|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,"Este kodo, miembro alfa de la manada, es un magnífico ejemplo de las poderosas criaturas que hacen temblar Mulgore a su paso.",301,230,0,2,63641,0,0,4,0,0
Halcón zancudo de Lunargenta,|cFFFFD200Vendedor: |rTrellis Sol de Mañana|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,"Un día me apetecía pollo. Y cuando me di cuenta, estaba tumbado en el suelo y con ese bicho intentando averiguar a qué sabían mis ojos. -Bozzle Cargarrayo",302,230,0,2,63642,0,0,44,0,0
Caballo de guerra renegado,|cFFFFD200Vendedor: |rEliza Killian|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,"Cuando los héroes caídos se levantan como no-muertos, lo mismo hacen sus caballos.",303,230,0,2,63643,0,0,4,0,0
Cabeza de Mimiron,|cFFFFD200Botín:|r Yogg-Saron|n|cFFFFD200Ubicación:|r Ulduar,Una muestra de la artesanía de los titanes acaparada por el dios antiguo Yogg-Saron. En la actualidad es la cabeza de gnomo mecánica más grande de Azeroth.,304,424,128,0,63796,0,0,4,0,0
Hipogrifo Argenta,"|cFFFFD200Vendedor: |rIntendentes de facción|n|cFFFFD200Ubicación: |rTorneo Argenta, Corona de Hielo|n|cFFFFD200Coste: |r150|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h|n",Los hipogrifos Argenta solo aceptan a los campeones más valientes y curtidos en combate.,305,424,128,2,63844,0,0,4,0,0
Protodraco vinculahierro,|cFFFFD200Logro: |rLa gloria del asaltante de Ulduar|n|cFFFFD200Categoría: |rMazmorras y bandas,"Su piel resultó ser más dura que el latón, y ni espadas ni lanzas perforarla o herirla podían.",306,424,128,5,63956,0,0,4,0,0
Protodraco herrumbroso,|cFFFFD200Logro: |rLa gloria del asaltante de Ulduar|n|cFFFFD200Categoría: |rMazmorras y bandas,"No brilla tanto como el otro, pero no deja de ser un gran hallazgo, muchachos. -Brann Barbabronce",307,424,128,5,63963,0,5.5,4,0,0
Caballo de guerra esquelético azul,|cFFFFD200Montura antigua|r,Muy raros de ver. La mayoría desaparecieron en cuanto el barón Osahendido accedió al poder en Stratholme.,308,230,64,2,64656,0,0,45,0,0
Kodo blanco,|cFFFFD200Vendedor: |rHarb Garrapezuña|n|cFFFFD200Zona: |rMulgore|n|cFFFFD200Coste: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""El kodo es la columna vertebral de nuestro pueblo. Allí donde vaya la Horda —para comerciar, asentarse o guerrear— se verá al poderoso kodo"". —Harb Garrapezuña",309,230,0,2,64657,0,0,4,0,0
Lobo negro,|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Su aullido se oye a kilómetros de distancia.,310,230,0,2,64658,0,0,4,0,0
Ravasaurio Pellejo Venenoso,|cFFFFD200Misión: |rCrecen tan deprisa|n|cFFFFD200Zona: |rCráter de Un'Goro,"Has criado a esta cosa desde que era un cachorro escamoso. Mor'vek estaría orgulloso, pero te haría limpiar ese rincón que ha puesto perdido.",311,230,4,1,64659,0,0,4,0,0
Tortuga marina,|cFFFFD200Profesión:|r Pesca|n,"Pescadas a menudo por los pescadores a una edad temprana, estas monturas se sienten mucho más cómodas en el agua que en tierra.",312,231,2192,3,64731,0,0,4,0,0
Vermis de escarcha de Gladiador mortal,|cFFFFD200Montura antigua|r,"Estos reanimados portadores de destrucción no temen a la muerte, la suministran.",313,424,192,2,64927,0,0,4,0,0
Caballo esquelético negro,|cFFFFD200Vendedor: |rZachariah Post|n|cFFFFD200Zona: |rClaros de Tirisfal|n|cFFFFD200Coste: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Los Renegados creen que, sin un propósito, incluso las bestias de carga sufren en la no-muerte.",314,230,0,2,64977,0,0,4,0,0
Vermis de escarcha de Gladiador furioso,|cFFFFD200Montura antigua|r,Algunos de los dragones más poderosos de Azeroth han sido invocados desde más allá del velo que separa la vida y la muerte para servir a sus nuevos amos con una lealtad imperecedera.,317,424,192,2,65439,0,0,4,0,0
Gran elekk rojo,|cFFFFD200Vendedor: |rIrisee|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Las primeras crías de elekk rojo, nunca vistas en Nagrand, nacieron en Azeroth tras la llegada de El Exodar. Algunos criadores tienen la teoría de que su extraño color tiene que ver con la misma radiación que asoló la Isla Bruma de Sangre.",318,230,0,2,65637,0,0,45,0,0
Sable de la luna presto,|cFFFFD200Vendedor: |rRook Puñohalcón|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Muchos elfos de la noche veneran a estas monturas orgullosas porque sus relucientes pelajes simbolizan la diosa de la luna, Elune.",319,230,0,2,65638,0,0,4,0,0
Halcón zancudo rojo presto,|cFFFFD200Vendedor: |rTrellis Sol de Mañana|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"¿Cómo que si está teñido? Ah, el pájaro. Realzamos un poquito el rojo, sí. -Trellis Sol de Mañana",320,230,0,2,65639,0,0,44,0,0
Corcel gris presto,|cFFFFD200Vendedor: |rCabo Arthur Flew|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Un veterano de las batallas más duras que ha librado la Cruzada Argenta.,321,230,0,2,65640,0,0,4,0,0
Gran kodo dorado,|cFFFFD200Vendedor: |rDoru Tronacuerno|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Este kodo, miembro alfa de la manada, es un magnífico ejemplo de las poderosas criaturas que hacen temblar Los Baldíos del Sur a su paso.",322,230,4,2,65641,0,0,4,0,0
Turbozancudo,|cFFFFD200Vendedor: |rRillie Ejeloco|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"El espejo no es para ver qué hay atrás, sino para que tus enemigos puedan ver algo que no sean tus tubos de escape. -Rillie Ejeloco",323,230,0,2,65642,0,0,4,0,0
Carnero violeta presto,|cFFFFD200Vendedor: |rDerrick Barba Berrenda|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,El grueso y huesudo cráneo del carnero Barak Tor'ol y sus enormes astas hacen de él la montura ideal para arremeter contra grupos de enemigos acorazados.,324,230,0,2,65643,0,0,4,0,0
Raptor morado presto,|cFFFFD200Vendedor: |rSamamba|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Estos cazadores de la selva, que desde hace mucho son aliados de los trols, forjan un vínculo especial con sus amos. Se convierten en sus monturas, guardianes y amigos.",325,230,0,2,65644,0,0,4,0,0
Caballo de guerra esquelético blanco,|cFFFFD200Vendedor: |rEliza Killian|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cuando los héroes caídos se levantan como no-muertos, lo mismo hacen sus caballos.",326,230,0,2,65645,0,0,4,0,0
Lobo burdeos presto,|cFFFFD200Vendedor: |rFreka Hacha de Sangre|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Los lobos de la Horda son compañeros, no mascotas.",327,230,0,2,65646,0,0,4,0,0
Gallo mágico,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"En manos de un genio, la magia puede hacer maravillas. En manos de un idiota, la magia puede hacer un gallo gigante.",328,230,64,8,65917,0,0,4,0,0
Hipogrifo de El Pacto de Plata,|cFFFFD200Vendedor: |rHiren Romanza|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Facción |rEl Pacto de Plata - Exaltado|n|cFFFFD200Coste: |r150|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,Los hipogrifos de El Pacto de Plata guardan feroz lealtad tanto a sus compañeros de viaje como a la Alianza.,329,424,132,2,66087,0,0,4,0,0
Dracohalcón Atracasol,|cFFFFD200Vendedor: |rVasarin Rojoalbor|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Facción |rLos Atracasol - Exaltado|n|cFFFFD200Coste: |r150|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,Los Atracasol de Dalaran seleccionan solo a los dracohalcones más veloces y temibles como monturas.,330,424,132,2,66088,0,0,4,0,0
Corcel quel'dorei,|cFFFFD200Vendedor: |rHiren Romanza|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Facción |rEl Pacto de Plata - Exaltado|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,Procede de un refinado linaje de caballos que antaño pastaban cerca de las orillas del Pozo de la Eternidad.,331,230,4,2,66090,0,0,4,0,0
Halcón zancudo Atracasol,|cFFFFD200Vendedor: |rVasarin Rojoalbor|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Facción |rLos Atracasol - Exaltado|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,"Yo exijo velocidad, gracilidad y disciplina en el campo de batalla. Este me servirá. -Eressea Cantoalba",332,230,4,2,66091,0,0,44,0,0
Gallo mágico,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"En manos de un genio, la magia puede hacer maravillas. En manos de un idiota, la magia puede hacer un gallo gigante.",333,230,64,8,66122,0,0,4,0,0
Gallo mágico,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"En manos de un genio, la magia puede hacer maravillas. En manos de un idiota, la magia puede hacer un gallo gigante.",334,230,64,8,66123,0,0,4,0,0
Gallo mágico,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"En manos de un genio, la magia puede hacer maravillas. En manos de un idiota, la magia puede hacer un gallo gigante.",335,230,64,8,66124,0,0,4,0,0
Caballo de guerra esquelético ocre,|cFFFFD200Vendedor: |rZachariah Post|n|cFFFFD200Zona: |rClaros de Tirisfal|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cuando los héroes caídos se levantan como no-muertos, lo mismo hacen sus caballos.",336,230,0,2,66846,0,0,4,0,0
Sable del alba rayado,|cFFFFD200Vendedor: |rLelanai|n|cFFFFD200Zona: |rTeldrassil|n|cFFFFD200Coste: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Antes los elfos de la noche creían que ver esta raza de sable de color claro en estado salvaje era un mal presagio.,337,230,0,2,66847,0,0,4,0,0
Destrero Argenta,|cFFFFD200Vendedor: |rDama Evniki Kapsalis|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h|n,Entrenados para aceptar solo a los campeones de la Luz como jinetes.,338,230,0,2,66906,27943,0,4,0,0
Vermis de escarcha de Gladiador incansable,|cFFFFD200Montura antigua|r,"En vida era imposible domesticarla, pero ahora la nigromancia y los rituales de vinculación esotérica se han unido para doblegar a esta criatura indomable a la voluntad de su jinete.",340,424,192,5,67336,0,0,4,0,0
Caballo de guerra Argenta,|cFFFFD200Vendedor: |rDama Evniki Kapsalis|n|cFFFFD200Zona: |rCorona de Hielo|n|cFFFFD200Coste: |r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,Solo se conceden a quienes demuestran su valía en el Torneo Argenta.,341,230,0,2,67466,0,0,4,0,0
Lobo de la Horda presto,|cFFFFD200Montura antigua|r,Los miembros de la Horda cuya actuación en el torneo de la Corona de Hielo fue excepcional recibieron como premio algunas de las monturas más veloces de la Cruzada Argenta.,342,230,68,2,68056,0,0,4,0,0
Corcel de la Alianza presto,|cFFFFD200Montura antigua|r,Los miembros de la Alianza cuya actuación en el torneo de la Corona de Hielo fue excepcional recibieron como premio algunas de las monturas más veloces de la Cruzada Argenta.,343,230,68,2,68057,0,0,4,0,0
Caballo de guerra blanco de cruzado,|cFFFFD200Montura antigua|r,"Estos corceles, concedidos solo a los campeones más hábiles de la Prueba del Cruzado, fueron elegidos para los miembros de la Alianza entre el propio establo personal de Tirion Vadín.",344,230,68,5,68187,0,0,4,0,0
Caballo de guerra negro de cruzado,|cFFFFD200Montura antigua|r,"Estos corceles, concedidos solo a los campeones más hábiles de la Prueba del Cruzado, fueron elegidos para los miembros de la Horda entre el propio establo personal de Tirion Vadín.",345,230,68,5,68188,0,0,4,0,0
Draco de Onyxia,|cFFFFD200Botín: |rOnyxia|n|cFFFFD200Zona: |rGuarida de Onyxia,"Tiene mucho en común con su madre, salvo lo de estar muerta y reanimada. Pero todavía es joven. -Maloriak",349,424,128,0,69395,0,0,4,0,0
Kodo Caminasol,|cFFFFD200Paladín|r,"Esta bestia magnífica, adornada con amuletos sagrados y pintada con imágenes sacras, irradia el calor del sol.",350,230,4,1,69820,27945,0,4,0,0
Gran kodo Caminasol,|cFFFFD200Paladín|r,"Al amanecer, los nobles caminasol suelen realizar rituales para bendecir a sus monturas, imbuyéndolas de magia sagrada.",351,230,4,1,69826,27945,0,4,0,0
Rompecorazones X-45,|cFFFFD200Botín:|r Caja con forma de corazón|n|cFFFFD200Festividad:|r Amor en el aire,El boticario Hummel pintó esta obra maestra de un rosa subido para un amor no correspondido.,352,424,0,0,71342,0,0,4,0,0
Vermis de escarcha de Gladiador colérico,|cFFFFD200Montura antigua|r,"Muchos creen que, en sus etapas iniciales, estas vermis fueron obligadas a luchar unas con otras para diversión de terceros. Tal vez por eso poseen un temperamento especialmente combativo.",358,424,192,5,71810,0,0,4,0,0
Invencible,|cFFFFD200Botín: |rEl Rey Exánime|n|cFFFFD200Zona: |rCiudadela de la Corona de Hielo,"El famoso corcel de Arthas Menethil, que sirve a su amo en vida y en la muerte. Poder montar en él es toda una proeza de fuerza.",363,424,0,0,72286,0,0,4,0,0
Vencedor Razaescarcha vinculado al hielo,|cFFFFD200Logro: |rLa gloria del asaltante de Corona de Hielo (25 j.)|n|cFFFFD200Categoría: |rMazmorras y bandas,"Criados en las glaciales profundidades de la Corona de Hielo, los vencedores Razaescarcha están considerados las vermis de escarcha más fieras e incansables.",364,424,128,5,72807,0,0,4,0,0
Vencedor Razaescarcha bañado en sangre,|cFFFFD200Logro: |rLa gloria del asaltante de Corona de Hielo (10 j.)|n|cFFFFD200Categoría: |rMazmorras y bandas,Los vencedores Razaescarcha bañados en sangre reciben ese nombre cuando se establece que una vermis de escarcha reanimada tuvo una muerte especialmente truculenta y sangrienta.,365,424,128,5,72808,0,0,4,0,0
Destrero de la muerte carmesí,|cFFFFD200Misión: |rEl reencuentro de Mograine|n|cFFFFD200Zona: |rCiudadela de la Corona de Hierro,Disponibles en las cuadras de la Ciudadela de la Corona de Hielo para uso de los esbirros favoritos del Rey Exánime.,366,230,0,1,73313,0,0,4,0,0
Elekk de exarca,|cFFFFD200Montura antigua|r,"Los exarcas draenei llevan mucho tiempo yendo a la guerra a lomos de estas imponentes monturas, criadas por sus afilados colmillos.",367,230,4,1,73629,27946,0,44,0,0
Gran elekk de exarca,|cFFFFD200Misión|r |n,Solo los paladines más distinguidos tienen el honor de montar en este elekk. Las placas de su armadura y sus adornos morados han recibido la bendición del mismísimo profeta Velen.,368,230,4,1,73630,27946,0,44,0,0
Hipogrifo llameante,|cFFFFD200Vendedor: |rLandro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín|n|cFFFFD200Puesto comercial|r,"Los hipogrifos son seres sensibles y muy inteligentes; mucho más que meras ""monturas"".",371,424,192,11,74856,0,0,4,0,0
Rinoceronte blanco lanudo,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"Capturada por Toby ""Papá pato"" Tornillo de Hierro en la Tundra Boreal, esta bestia peluda guarda un enorme rencor tras ser embridada por un gnomo.",372,230,64,8,74918,0,0,4,0,0
Caballito de mar de Vashj'ir,|cFFFFD200Misión: |rCabalgada abisal|n|cFFFFD200Zona: |rBosque Kelp'thar,"Estas monturas submarinas, muy tercas hasta que se las doma, representan el medio de transporte más rápido en las profundidades de Vashj'ir.",373,232,2064,1,75207,0,0,45,0,0
Alfombra voladora helada,|cFFFFD200Profesión: |rSastrería,"""Recuerdo mi primera alfombra voladora... Pelo de yeti y arpillera. Ni la mitad de buena que esta de aquí"". —Frozo el Renombrado",375,424,1024,3,75596,26503,0,4,0,0
Corcel celestial,|cFFFFD200Puesto comercial|r,Un faro de esperanza; una luz inspiradora en la oscuridad.,376,424,0,9,75614,0,0,4,0,0
Cohete de paseo X-53,|cFFFFD200Puesto comercial|r ,Montar a solas en un gigantesco cilindro lleno de combustible de cohete goblin altamente explosivo es una locura... así que tráete a un amigo.,382,424,0,11,75973,0,0,4,0,0
Raptor fosilizado,|cFFFFD200Profesión: |rArqueología,Las leyendas hablan de un hechizo lanzado sobre un raptor que iba de caza y osó gruñirle a una joven Tyrande Susurravientos mientras esta se bañaba en una poza de la selva. La bestia está condenada a deambular por Azeroth... hasta que se disculpe.,386,230,0,3,84751,0,0,4,0,0
Triciclo goblin,|cFFFFD200Vendedor: |rKall Valemil|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Coste: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Un conjunto de tuercas, tornillos, engranajes y paneles de madera tratada que hace que dé gusto viajar.",388,230,0,2,87090,0,0,4,0,0
Turbo triciclo goblin,|cFFFFD200Vendedor: |rKall Valemil|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,El diseño de tres ruedas del turbo triciclo aporta una mayor estabilidad y posibilita un radio de giro menor que el de sus parientes de dos ruedas.,389,230,0,2,87091,0,0,4,0,0
Draco de piedra volcánico,|cFFFFD200Logro: |rLa gloria del héroe de Cataclysm|n|cFFFFD200Categoría: |rMazmorras y bandas,"Es fascinante cómo el fuego puede transformar la piedra, pero que la Madre Pétrea no se entere nunca de que lo he dicho. -Clamatierras Yevaa",391,424,128,5,88331,0,0,4,0,0
Draco del viento del Este,|cFFFFD200Logro: |rLa gloria del asaltante de Cataclysm|n|cFFFFD200Categoría: |rMazmorras y bandas,"En su obsesión por forjar nuevos dragones, Alamuerte ignoró algunas razas asombrosas jamás vistas anteriormente en Azeroth. -Thrall",392,424,128,5,88335,0,0,4,0,0
Draco de piedra fosforescente,|cFFFFD200Botín:|r Aeonaxx|n|cFFFFD200Ubicación:|r Infralar|n,"La Madre Pétrea apenas ha mostrado interés por el díscolo Aeonaxx, e incluso permitió que se llevaran su progenie de su reino.",393,424,128,0,88718,0,0,4,0,0
Draco del viento del Oeste,|cFFFFD200Vendedor: |rIntendente Brazie|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rCeladores de Baradin - Exaltado,Estas bestias majestuosas que aprovechan los poderes elementales de la tormenta se mueven como el rayo y rugen como el trueno.,394,424,128,2,88741,0,0,4,0,0
Draco del viento del Norte,|cFFFFD200Botín: |rAltairus|n|cFFFFD200Zona: |rLa Cumbre del Vórtice,Quienes conocen la tormenta se aburren con la calma.,395,424,128,0,88742,0,0,4,0,0
Draco del viento del Sur,|cFFFFD200Botín: |rAl'Akir|n|cFFFFD200Zona: |rTrono de los Cuatro Vientos,"Suave como una brisa de verano, pero eso no es decir gran cosa teniendo en cuenta de dónde vino. -Itesh",396,424,128,0,88744,0,0,4,0,0
Draco de piedra vítreo,|cFFFFD200Botín: |rPielpétrea|n|cFFFFD200Zona: |rEl Núcleo Pétreo,"Esto de aquí quedaría perfecto en un colgante, y eso de allá sería un anillo fantástico. Ya me dirás si este bicho muda de pelo, o de piel, o lo que sea. -Kalinda",397,424,128,0,88746,0,0,4,0,0
Camello de montar marrón,|cFFFFD200Vendedor: |rHerrero Abasi|n|cFFFFD200Zona: |rUldum|n|cFFFFD200Facción: |rRamkahen - Exaltado|n|cFFFFD200Coste: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"A Fennimore Quigley se le atribuye haber ordeñado al primer camello y haber roto el récord de ""vuelo no intencionado más largo"", todo en una misma tarde.",398,230,0,2,88748,0,0,4,0,0
Camello de montar canela,|cFFFFD200Vendedor: |rHerrero Abasi|n|cFFFFD200Zona: |rUldum|n|cFFFFD200Facción: |rRamkahen - Exaltado|n|cFFFFD200Coste: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"A Fennimore Quigley se le atribuye haber ordeñado al primer camello y haber roto el récord de ""vuelo no intencionado más largo"", todo en una misma tarde.",399,230,0,2,88749,0,0,4,0,0
Camello de montar gris,|cFFFFD200Botín: |rDormus el Camellero|n|cFFFFD200Zona: |rFeralas,"A Fennimore Quigley se le atribuye haber ordeñado al primer camello y haber roto el récord de ""vuelo no intencionado más largo"", todo en una misma tarde.",400,230,0,0,88750,0,0,4,0,0
Fénix oscuro,|cFFFFD200Vendedor: |rVendedores de hermandad|n|cFFFFD200Coste: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Pese a su nombre, los fénix oscuros son famosos por su carácter cordial y alegre.",401,424,128,2,88990,0,0,4,0,0
Rey dorado,|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Que no te engañe la silla de montar: es salvaje, no un león manso.",403,230,4,2,90621,0,0,4,0,0
Tanque de batalla qiraji ultramarino,|cFFFFD200Profesión: |rArqueología,Decían que el hechicero Azj'Aqir de los tol'vir poseía un cetro que le permitía controlar un tanque de batalla qiraji fuera de su hogar de Silithus.,404,230,0,3,92155,0,0,44,0,0
Corcel espectral,|cFFFFD200Vendedor: |rIntendente Brazie|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rCeladores de Baradin - Exaltado|n|cFFFFD200Coste: |r165|Hcurrency:391|h|Tinterface\icons\achievement_zone_tolbarad.blp:0|t|h,Los espíritus oscuros huyen ante la radiancia de su presencia.,405,230,4,2,92231,0,0,4,0,0
Lobo espectral,|cFFFFD200Vendedor: |rPogg|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rMando Grito Infernal - Exaltado|n|cFFFFD200Coste: |r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h,Solo teme al fuego.,406,230,4,2,92232,0,0,4,0,0
Draco de arenisca,|cFFFFD200Profesión: |rAlquimia,Los dracos de arenisca fueron objeto de pormenorizado estudio por parte del reputado alquimista Estrabicus Engranágil. Dicen incluso que Estrabicus elaboró pociones para replicar la fisiología de los dracos.,407,424,5250,3,93326,0,0,4,0,0
Draco jaspeado,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín|n,Pensaba que la criatura estaba enferma hasta que se elevó por los aires. Vuela tan bien como cualquiera de los míos. -Alexstrasza,408,424,192,8,93623,0,0,4,0,0
Aniquilador Kor'kron,|cFFFFD200Vendedor: |rGoram|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Coste: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Despiadado en combate y sorprendentemente leal, este escorpión de batalla solo sirve a quienes demuestran estar realmente comprometidos con una hermandad poderosa.",409,230,4,2,93644,0,0,4,0,0
Raptor Razzashi acorazado,|cFFFFD200Botín: |rSeñor sangriento Mandokir|n|cFFFFD200Zona: |rZul'Gurub,"Estas monturas de pura raza, los raptores reales de Zul'Gurub, se han vuelto muy difíciles de ver en la Vega de Tuercespina. Los Gurubashi montan en cólera al ver a alguien que no sea un trol a lomos de sus queridas bestias.",410,230,0,0,96491,0,0,4,0,0
Pantera Zulian presta,|cFFFFD200Botín: |rSuma sacerdotisa Kilnara|n|cFFFFD200Zona: |rZul'Gurub,Los trols de la selva han ansiado durante mucho tiempo tener colmillos de pantera y usarlos para rituales o como ingredientes para sus mojos.,411,230,0,0,96499,0,0,4,0,0
Dracohalcón Amani,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,Se considera que los dracohalcones liberados de la esclavitud de los trols están entre los más leales de su especie.,412,424,192,8,96503,0,0,4,0,0
Hipogrifo guardallamas,|cFFFFD200Logro: |rLa ofensiva del Frente de Magma|n|cFFFFD200Categoría: |rCataclysm,"Los hipogrifos guardallamas se deleitan con la derrota de Ragnaros, Señor del Fuego.",413,424,128,5,97359,0,0,4,0,0
Halcón de fuego purasangre,|cFFFFD200Botín: |rRagnaros|n|cFFFFD200Zona: |rTierras de Fuego,Cuentan las leyendas que el linaje de los purasangre se remonta a la creación misma de las Tierras de Fuego.,415,424,128,0,97493,0,0,4,0,0
Halcón de fuego vil,|cFFFFD200Logro:|r Montacular|n|n,"Si se toca, el fuego vil resulta letal. Afortunadamente, el halcón puede suprimir las llamas y elegir no incinerar a su jinete en una llamarada esmeralda.",416,424,128,5,97501,0,0,4,0,0
Halcón de fuego corrupto,|cFFFFD200Logro: |rLa gloria del asaltante de las Tierras de Fuego|n|cFFFFD200Categoría: |rMazmorras y bandas,Millagazor era un halcón de fuego leal a Ragnaros. En estos momentos se desconoce cuántos de los huevos de Millagazor se corrompieron.,417,424,128,5,97560,0,5,4,0,0
Raptor salvaje,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín|n,"Antiguo compañero de Kanga el Primigenio, el héroe trol caído. Se desconoce el nombre del raptor, ya que Kanga solo le hablaba en forma de oso.",418,230,64,8,97581,0,0,4,0,0
