ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
526,Fija el nivel de objeto en $ev1 y el nivel necesario en $ev2.,723,4801,0,0,0
527,Aumenta $ev1 p. la estadística $en1.,724,0,0,0,0
528,La multifabricación otorga un $ev1% más al fabricar objetos consumibles.,725,0,0,0,0
529,"Otorga al equipo que creas una mejora completamente imperceptible, pero totalmente real.",726,4877,0,0,0
531,"Certifica equipo fabricado para usarlo en CdB JcJ, lo que le permite subir al nivel $ev1.|n|nUsa varios para completar una pieza.",728,4946,0,0,0
532,"Certifica equipo fabricado para usarlo en CdB JcJ, lo que le permite subir al nivel $ev1.|n|nUsa varios para completar una pieza.",729,4947,0,0,0
533,"Certifica equipo fabricado para usarlo en CdB JcJ, lo que le permite subir al nivel $ev1.|n|nUsa varios para completar una pieza.",730,4948,0,0,0
537,Nivel de objeto inicial según calidad de fabricación (632-645) y marcado como creado por la fortuna.,734,4975,0,0,0
538,"Nivel de objeto según calidad de fabricación (616 - 629), ligado al alma y nivel necesario de 80.",689,4976,0,0,0
539,Nivel de objeto según calidad de fabricación (645-658).,735,4977,0,0,0
540,Nivel de objeto según calidad de fabricación (662-675).,735,4978,0,0,0
545,,738,4997,0,0,0
546,,738,4998,0,0,0
568,Aumenta 6 p. el nivel de objeto de una pieza de equipo épica hecha con chispas de fortunas.,761,5222,0,0,0
571,Aumenta 3 p. el nivel de objeto de una pieza de equipo épica hecha con chispas de fortunas.,764,5223,0,0,0
