ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
26727,Raptor asado,26423,0,0,6923,303,2
26728,Carne de jabalí asada,26423,0,0,6924,304,2
26729,Pinchito de águila ratonera,26423,0,0,6479,305,2
26730,Boletus edulis seco,26423,0,0,6580,306,2
26731,Uñagrieta asado,26423,0,0,6925,307,2
26732,Huevo a las finas hierbas,26423,0,0,6723,308,2
26733,Carne de kodo asada,26423,0,0,6926,309,2
26734,Queso azul de Darnassus,26423,0,0,6565,310,2
26735,Solomillo de venado lunar asado,26423,0,0,6927,311,2
26736,Rueda de queso de vacaciones,26423,0,0,6724,312,2
26737,Codorniz asada,26423,0,0,6928,313,2
26738,Tarta de cerezas casera,26423,0,0,6725,314,2
26739,Brie de Ventormenta,26423,0,0,7047,315,2
26740,Huargo asado,26423,0,0,6929,316,2
26741,Pretzel con sal gorda,26423,0,0,6930,317,2
26742,Sangraleta a la parrilla,26423,0,0,6478,318,2
26743,Raciones de champiñones secos,26423,0,0,6581,319,2
26744,Bacalao piedrescama,26423,0,0,6931,320,2
26745,Pan de miel,26423,0,0,6726,321,2
26746,Tubérculo runtún,26423,0,0,6932,322,2
26747,Tarta de kimchi de Darnassus,26423,0,0,6566,323,2
26748,Sorpresa de tubérculo runtún,26423,0,0,6933,324,2
26749,Liquen a la miel,26423,0,0,6727,325,2
26750,Delicia de sabiola,26423,0,0,6934,326,2
26751,Trucha con mantequilla caliente,26423,0,0,6728,327,2
26752,Siluro mostacherizo,26423,0,0,6477,328,2
26753,Costillas de cerdo secas,26423,0,0,6582,329,2
26754,Chuletillas de león picantes,26423,0,0,6729,330,2
26755,Chocolatina frita,26423,0,0,6567,331,2
26756,Lubina ahumada picante,26423,0,0,6730,332,2
26757,Costillas de lobo picantes,26423,0,0,6731,333,2
26758,Queso curado salobre,26423,0,0,6476,334,2
26759,Galleta enriquecida con maná,26423,0,0,6583,335,2
26760,Filete de manta imperial,26423,0,0,6732,336,2
26761,Plátano frito,26423,0,0,6568,337,2
26762,Paté especial de Jessen,26423,0,0,6733,338,2
26763,Hamburguesa de oso jugosa,26423,0,0,6734,339,2
26764,Filete de huargo ennegrecido,26423,0,0,6466,340,2
26765,Mango de esencia,26423,0,0,6584,341,2
26766,Estofado de la selva,26423,0,0,6735,342,2
26767,Kebab de rata del subterráneo,26423,0,0,6569,343,2
26768,Kebab de araña kaldorei,26423,0,0,6736,344,2
26769,Aleta azul graso,26423,0,0,6585,345,2
26770,Tapitas de Kibler,26423,0,0,6737,346,2
26771,Mamut de la semana pasada,26423,0,0,6738,347,2
26772,Trucha ennegrecida,26423,0,0,6465,348,2
26773,Jamón asado delicioso,26423,0,0,6570,349,2
26774,Venado magro,26423,0,0,6739,350,2
26775,Delicias de colavil,26423,0,0,6586,351,2
26776,Filete de lobo magro,26423,0,0,6740,352,2
26777,Carne de pata,26423,0,0,6741,353,2
26778,Pescado con esporas ennegrecido,26423,0,0,6464,354,2
26779,Estofado de langosta,26423,0,0,6742,355,2
26780,Aletadragón ennegrecido,26423,0,0,6463,356,2
26781,Delicia de furia del Loch Modan,26423,0,0,6743,357,2
26782,Basilisco ennegrecido,26423,0,0,6462,358,2
26783,Champiñón negro,26423,0,0,6460,359,2
26784,Chuleta de oso grande,26423,0,0,6459,360,2
26785,Pedazo de tarta de bayas,26423,0,0,6458,361,2
26786,Barrita de nueces de Bellara,26423,0,0,6457,362,2
26787,Pececito luminoso,26423,0,0,6475,363,2
26788,Intestinos y cerebros,26423,0,0,6474,364,2
26789,Alitas picantes de águila ratonera limpiahuesos,26423,0,0,6473,365,2
26790,Almejas hervidas,26423,0,0,6472,366,2
26791,Manzana de Halloween,26423,0,0,6471,367,2
26792,Panzasangre,26423,0,0,6470,368,2
26793,Morcilla,26423,0,0,6469,369,2
26794,Fruta del sol bendita,26423,0,0,6468,370,2
26795,Rosco Aguja del Filo,26423,0,0,6467,371,2
26796,Sopa de judías,26423,0,0,6455,372,2
26797,Alas de águila ratonera a la parrilla,26423,0,0,6453,373,2
26798,Almejas estropeadas,26423,0,0,6450,374,2
26799,Pastelito de zanahoria,26423,0,0,6519,375,2
26800,Manzana de Dalaran crujiente,26423,0,0,6546,376,2
26801,Pastel de cangrejo,26423,0,0,6545,377,2
26802,Filete de coyote,26423,0,0,6544,378,2
26803,Jumbo gumbo de Cocinitas,26423,0,0,6543,379,2
26804,Cooked Northrend Fish 12 PH,26423,0,0,6542,380,2
26805,Vigorpez lustroso cocido,26423,0,0,6541,381,2
26806,Pinza de cangrejo cocida,26423,0,0,6540,382,2
26807,Bollo dulce mágico,26423,0,0,6539,383,2
26808,Pan de masa fermentada mágica,26423,0,0,6538,384,2
26809,Sorpresa de araña crujiente,26423,0,0,6554,385,2
26810,Serpiente crujiente,26423,0,0,6553,386,2
26811,Rana crujiente,26423,0,0,6552,387,2
26812,Filete de crocolisco,26423,0,0,6551,388,2
26813,Potaje de crocolisco,26423,0,0,6550,389,2
26814,Aperitivos para alimañas,26423,0,0,6549,390,2
26815,Cola de lagarto crujiente,26423,0,0,6548,391,2
26816,Ala de murciélago crujiente,26423,0,0,6547,392,2
26817,Pan de centeno mágico,26423,0,0,6537,393,2
26818,Pan integral de centeno mágico,26423,0,0,6536,394,2
26819,Magdalena mágica,26423,0,0,6535,395,2
26820,Strudel de maná mágico,26423,0,0,6534,396,2
26821,Tarta de maná mágica,26423,0,0,6533,397,2
26822,Galleta de maná mágica,26423,0,0,6532,398,2
26823,Cruasán mágico,26423,0,0,6531,399,2
26824,Rollito de canela mágico,26423,0,0,6530,400,2
26825,Pan mágico,26423,0,0,6529,401,2
26826,Costillas de uñagrieta,26423,0,0,6528,402,2
26827,Sorpresa de almejate,26423,0,0,6527,403,2
26828,Sorpresa de almejate,26423,0,0,6526,404,2
26829,Sopa de almejas,26423,0,0,6525,405,2
26830,Filete de branquirrojo,26423,0,0,6676,406,2
26831,Queso curado de Alterac,26423,0,0,6449,407,2
26832,Estofado de anca de rana,26423,0,0,6688,408,2
26833,Festín de pescador,26423,0,0,6682,409,2
26834,Filete de pez furia,26423,0,0,6677,410,2
26835,Gelifructus,26423,0,0,6689,411,2
26836,Kebab de oso carbonizado,26423,0,0,6520,412,2
26837,Planta de fisura,26423,0,0,6683,413,2
26838,Filete de Aleta Helada,26423,0,0,6678,414,2
26839,Picante de Garadar,26423,0,0,6690,415,2
26840,Carne de lobo carbonizada,26423,0,0,6521,416,2
26841,Champiñón de bosque,26423,0,0,6684,417,2
26842,Queso cheddar curado bueno,26423,0,0,6679,418,2
26843,Pedazo de pastel de chocolate,26423,0,0,6522,419,2
26844,Almeja gigante a la brasa,26423,0,0,6691,420,2
26845,Carne de águila fresca,26423,0,0,6685,421,2
26846,Salmón petardo,26423,0,0,6680,422,2
26847,Pan recién horneado,26423,0,0,6686,423,2
26848,Festín gigante,26423,0,0,6692,424,2
26849,Barrita de almeja,26423,0,0,6524,425,2
26850,Carne de venado salada,26423,0,0,6969,426,2
26851,Festín de pescado,26423,0,0,6681,427,2
26852,Tarta de pera de arena,26423,0,0,6970,428,2
26853,Pan de la amistad,26423,0,0,6687,429,2
26854,Aletarroca ahumado,26423,0,0,7005,430,2
26855,Ciruela de nieve sabrosa,26423,0,0,6985,431,2
26856,Costillar pardo abrasador,26423,0,0,6995,432,2
26857,Gobio salteado,26423,0,0,6971,433,2
26858,Festín pequeño,26423,0,0,7000,434,2
26859,Shinsollo,26423,0,0,6990,435,2
26860,Comida para pollos especial,26423,0,0,7015,436,2
26861,Sandía Viñarrota,26423,0,0,7010,437,2
26862,Galleta de jengibre,26423,0,0,6693,438,2
26863,Pan de plátano tierno,26423,0,0,7011,439,2
26864,Sabiola ahumada,26423,0,0,7006,440,2
26865,Calabaza pequeña,26423,0,0,7001,441,2
26866,Bayas de Skethyl,26423,0,0,6996,442,2
26867,Manzana roja lustrosa,26423,0,0,6991,443,2
26868,Chuchería de Scooby,26423,0,0,6986,444,2
26869,Pan de especias,26423,0,0,7016,445,2
26870,Salmón ahumado,26423,0,0,7007,446,2
26871,Carne de oso ahumada,26423,0,0,7002,447,2
26872,Pezsol salteado,26423,0,0,6972,448,2
26873,Sopa de pez calavera,26423,0,0,6997,449,2
26874,Sopa de colmipala,26423,0,0,6992,450,2
26875,Sorpresa de escórpido,26423,0,0,6987,451,2
26876,Cecina de ternera picante,26423,0,0,7017,452,2
26877,Sopa de tortuga reconfortante,26423,0,0,7012,453,2
26878,Onza de chocolate,26423,0,0,6523,454,2
26879,Chili de cangrejo especiado,26423,0,0,7018,455,2
26880,Carne de oso negro ahumada,26423,0,0,7003,456,2
26881,Víveres de la Guardia del cielo,26423,0,0,6998,457,2
26882,Filete de colmipala,26423,0,0,6993,458,2
26883,Kebab de lobo sazonado,26423,0,0,6988,459,2
26884,Queso de cabra ácido,26423,0,0,7013,460,2
26885,Filete de talbuk ahumado,26423,0,0,7008,461,2
26886,Albóndigas del desierto ahumadas,26423,0,0,7004,462,2
26887,Delicia de pez descarriado sabrosa,26423,0,0,6973,463,2
26888,Pescado con mala pinta,26423,0,0,6994,464,2
26889,Caballa de piel escurridiza,26423,0,0,6999,465,2
26890,Raíz de senggin,26423,0,0,6989,466,2
26891,Salmón al horno,26423,0,0,7312,467,2
26892,Delicias de mamut especiado,26423,0,0,7019,468,2
26893,Fungiescarcha chispeante,26423,0,0,7014,469,2
26894,Perrito de la Luna Negra,26423,0,0,7313,470,2
26895,Pargo extremo,26423,0,0,7009,471,2
26896,Queso enano,26423,0,0,7314,472,2
26897,Carpa de cloaca,26423,0,0,9518,473,2
26898,Gelatina negra,26423,0,0,10658,474,2
26899,Rosquilla de la Luna Negra,26423,0,0,18595,475,2
26900,Perrito de mar salado,26423,0,0,18596,476,2
26901,Solomillo de Teldrassil,26423,0,0,18597,477,2
26902,Sorpresa de Ventormenta,26423,0,0,18598,478,2
26903,Costillar a la cerveza,26423,0,0,18599,479,2
26904,Gnuggets de Gnomeregan,26423,0,0,18600,480,2
26905,Albóndigas draénicas,26423,0,0,18601,481,2
26906,Pastel de carne de Mulgore,26423,0,0,18602,482,2
26907,Huevos con jamón verde,26423,0,0,18603,483,2
26908,Foie gras de los Renegados,26423,0,0,18604,484,2
26909,Filete tártaro trol,26423,0,0,18605,485,2
26910,Filete de Lunargenta,26423,0,0,18606,486,2
26911,Salchichón,26423,0,0,18619,487,2
26912,Salchicha suculenta,26423,0,0,18620,488,2
26913,Queso con cebolla,26423,0,0,18621,489,2
26914,Salchicha en conserva,26423,0,0,18622,490,2
26915,Salchicha ahumada picante,26423,0,0,18623,491,2
26916,El Vínculo Dorado,26423,0,0,18624,492,2
26917,Pasta de maná mágica,26423,0,0,18625,493,2
26918,Brownie de maná mágico,26423,0,0,18626,494,2
26919,Pastelito de maná mágico,26423,0,0,18627,495,2
26920,Chupachús de maná mágico,26423,0,0,18628,496,2
26921,Pastel de maná mágico,26423,0,0,18629,497,2
26922,Micelo a la pimienta,26423,0,0,19450,498,2
26923,Hongo monumental,26423,0,0,20869,499,2
26924,Estofado de cordero,26423,0,0,20870,500,2
26925,Morro de cerdo en conserva,26423,0,0,20871,501,2
26926,Frambuesa roja,26423,0,0,20872,502,2
26927,Higo gordo,26423,0,0,20873,503,2
26928,Queso Chilton,26423,0,0,20874,504,2
26929,Roquefort Crestagrana,26423,0,0,20875,505,2
26930,Tripa de calamar ahumada,26423,0,0,20876,506,2
26931,Bullabesa de percebe,26423,0,0,20877,507,2
26932,Galleta de harina de maíz,26423,0,0,20878,508,2
26933,Pan frito,26423,0,0,20879,509,2
26934,Cecina de tortuga,26423,0,0,20880,510,2
26935,Tallarines instantáneos perfectamente cocinados,26423,0,0,20590,511,2
26936,Huevo pasado por agua,26423,0,0,20589,512,2
26937,Cámaras Escarlata (tejedor de fuego Koegler),0,0,4,0,0,0
26938,Tejedor de fuego Koegler,26937,1,0,19269,0,2
26939,Gana un duelo de mascotas,0,0,4,0,0,0
26940,,26939,1,0,20885,0,0
26941,Atrapa una mascota,0,0,4,0,0,0
26942,,26941,1,0,20886,0,0
26943,,22205,13,0,20888,8,0
26962,Exploración en Pandaria: tesoros perdidos (1),0,1,8,0,0,0
26963,Caña de pescar pandaren antigua,26962,1,0,20891,0,2
26964,Cortaleña pandaren antiguo,26962,1,0,20892,1,2
26965,Infusión de kafa,26962,1,0,20893,2,2
26966,Hoja imbuida de jade,26962,1,0,20894,3,2
26968,Faca mántide de Wodin,26962,1,0,20896,4,2
26969,Pico de minero pandaren antiguo,26962,1,0,20897,5,2
26972,Bastón de orador del agua,26962,1,0,20900,6,2
26973,Martillo de los Diez Truenos,26962,1,0,20901,7,2
26976,Alijo de bienes trincados,26962,1,0,20904,8,2
26977,Bastón del maestro oculto,26962,1,0,20905,9,2
26979,Lanza de pescar pandaren,26962,1,0,20907,10,2
26980,Armario de equipo,26962,1,0,20908,11,2
26981,Ron con plátano,26962,1,0,20909,12,2
26982,Cofre de tela de duende,26962,1,0,20910,13,2
26983,Lanza de guerrero hozen,26962,1,0,20911,14,2
26987,Tablilla de Ren Yun,26962,1,0,20915,15,2
26991,Alijo de armas yaungol,26962,1,0,20919,16,2
26995,Portafuego yaungol,26962,1,0,20923,17,2
26999,Daga del Atracavientos,26962,1,0,20927,18,2
27000,Lanza de adepto de Malik,26962,1,0,20928,19,2
27001,Amuleto lúcido,26962,1,0,20929,20,2
27002,Dije de manipulador,26962,1,0,20930,21,2
27003,Hoja del Perfecto,26962,1,0,20931,22,2
27004,Cuchilla de aguijón de enjambre,26962,1,0,20932,23,2
27005,Bastón del disector,26962,1,0,20933,24,2
27006,Maza demenciada del Cruento,26962,1,0,20934,25,2
27007,Medallón del Guardaenjambres,26962,1,0,20935,26,2
27008,Martillo de la Mente Envenenada,26962,1,0,20936,27,2
27009,Exploración en Pandaria: tesoros perdidos (5),0,5,8,0,0,0
27010,Caña de pescar pandaren antigua,27009,1,0,20891,0,2
27011,Cortaleña pandaren antiguo,27009,1,0,20892,1,2
27012,Infusión de kafa,27009,1,0,20893,2,2
27013,Hoja imbuida de jade,27009,1,0,20894,3,2
27015,Faca mántide de Wodin,27009,1,0,20896,4,2
27016,Pico de minero pandaren antiguo,27009,1,0,20897,5,2
27019,Bastón de orador del agua,27009,1,0,20900,6,2
27020,Martillo de los Diez Truenos,27009,1,0,20901,7,2
27023,Alijo de bienes trincados,27009,1,0,20904,8,2
27024,Bastón del maestro oculto,27009,1,0,20905,9,2
27026,Lanza de pescar pandaren,27009,1,0,20907,10,2
27027,Armario de equipo,27009,1,0,20908,11,2
27028,Ron con plátano,27009,1,0,20909,12,2
27029,Cofre de tela de duende,27009,1,0,20910,13,2
27030,Lanza de guerrero hozen,27009,1,0,20911,14,2
27034,Tablilla de Ren Yun,27009,1,0,20915,15,2
27038,Alijo de armas yaungol,27009,1,0,20919,16,2
27042,Portafuego yaungol,27009,1,0,20923,17,2
27046,Daga del Atracavientos,27009,1,0,20927,18,2
27047,Lanza de adepto de Malik,27009,1,0,20928,19,2
27048,Amuleto lúcido,27009,1,0,20929,20,2
27049,Dije de manipulador,27009,1,0,20930,21,2
27050,Hoja del Perfecto,27009,1,0,20931,22,2
27051,Cuchilla de aguijón de enjambre,27009,1,0,20932,23,2
27052,Bastón del disector,27009,1,0,20933,24,2
27053,Maza demenciada del Cruento,27009,1,0,20934,25,2
27054,Medallón del Guardaenjambres,27009,1,0,20935,26,2
27055,Martillo de la Mente Envenenada,27009,1,0,20936,27,2
27056,Exploración en Pandaria: tesoros perdidos (10),0,10,8,0,0,0
27057,Caña de pescar pandaren antigua,27056,1,0,20891,0,2
27058,Cortaleña pandaren antiguo,27056,1,0,20892,1,2
27059,Infusión de kafa,27056,1,0,20893,2,2
27060,Hoja imbuida de jade,27056,1,0,20894,3,2
27062,Faca mántide de Wodin,27056,1,0,20896,4,2
27063,Pico de minero pandaren antiguo,27056,1,0,20897,5,2
27066,Bastón de orador del agua,27056,1,0,20900,6,2
27067,Martillo de los Diez Truenos,27056,1,0,20901,7,2
27070,Alijo de bienes trincados,27056,1,0,20904,8,2
27071,Bastón del maestro oculto,27056,1,0,20905,9,2
27073,Lanza de pescar pandaren,27056,1,0,20907,10,2
27074,Armario de equipo,27056,1,0,20908,11,2
27075,Ron con plátano,27056,1,0,20909,12,2
27076,Cofre de tela de duende,27056,1,0,20910,13,2
27077,Lanza de guerrero hozen,27056,1,0,20911,14,2
27081,Tablilla de Ren Yun,27056,1,0,20915,15,2
27085,Alijo de armas yaungol,27056,1,0,20919,16,2
27089,Portafuego yaungol,27056,1,0,20923,17,2
27093,Daga del Atracavientos,27056,1,0,20927,18,2
27094,Lanza de adepto de Malik,27056,1,0,20928,19,2
27095,Amuleto lúcido,27056,1,0,20929,20,2
27096,Dije de manipulador,27056,1,0,20930,21,2
27097,Hoja del Perfecto,27056,1,0,20931,22,2
27098,Cuchilla de aguijón de enjambre,27056,1,0,20932,23,2
27099,Bastón del disector,27056,1,0,20933,24,2
27100,Maza demenciada del Cruento,27056,1,0,20934,25,2
27101,Medallón del Guardaenjambres,27056,1,0,20935,26,2
27102,Martillo de la Mente Envenenada,27056,1,0,20936,27,2
27103,Exploración en Pandaria: tesoros perdidos (20),0,20,8,0,0,0
27104,Caña de pescar pandaren antigua,27103,1,0,20891,0,2
27105,Cortaleña pandaren antiguo,27103,1,0,20892,1,2
27106,Infusión de kafa,27103,1,0,20893,2,2
27107,Hoja imbuida de jade,27103,1,0,20894,3,2
27109,Faca mántide de Wodin,27103,1,0,20896,4,2
27110,Pico de minero pandaren antiguo,27103,1,0,20897,5,2
27113,Bastón de orador del agua,27103,1,0,20900,6,2
27114,Martillo de los Diez Truenos,27103,1,0,20901,7,2
27117,Alijo de bienes trincados,27103,1,0,20904,8,2
27118,Bastón del maestro oculto,27103,1,0,20905,9,2
27120,Lanza de pescar pandaren,27103,1,0,20907,10,2
27121,Armario de equipo,27103,1,0,20908,11,2
27122,Ron con plátano,27103,1,0,20909,12,2
27123,Cofre de tela de duende,27103,1,0,20910,13,2
27124,Lanza de guerrero hozen,27103,1,0,20911,14,2
27128,Tablilla de Ren Yun,27103,1,0,20915,15,2
27132,Alijo de armas yaungol,27103,1,0,20919,16,2
27136,Portafuego yaungol,27103,1,0,20923,17,2
27140,Daga del Atracavientos,27103,1,0,20927,18,2
27141,Lanza de adepto de Malik,27103,1,0,20928,19,2
27142,Amuleto lúcido,27103,1,0,20929,20,2
27143,Dije de manipulador,27103,1,0,20930,21,2
27144,Hoja del Perfecto,27103,1,0,20931,22,2
27145,Cuchilla de aguijón de enjambre,27103,1,0,20932,23,2
27146,Bastón del disector,27103,1,0,20933,24,2
27147,Maza demenciada del Cruento,27103,1,0,20934,25,2
27148,Medallón del Guardaenjambres,27103,1,0,20935,26,2
27149,Martillo de la Mente Envenenada,27103,1,0,20936,27,2
27154,"Level 3, is Human",0,0,4,0,0,0
27156,Exploración - Kalimdor - R. P. Walker,0,0,4,0,0,0
27157,Cuna del Invierno,27156,0,0,20940,0,0
27158,Frondavil,27156,0,0,20941,1,0
27159,Vallefresno,27156,0,0,20942,2,0
27160,Sierra Espolón,27156,0,0,20943,3,0
27161,Los Baldíos del Sur,27156,0,0,20944,4,0
27162,Marjal Revolcafango,27156,0,0,20945,5,0
27163,Las Mil Agujas,27156,0,0,20946,6,0
27164,Tanaris,27156,0,0,20947,7,0
27165,Cráter de Un'Goro,27156,0,0,20948,8,0
27166,Silithus,27156,0,0,20949,9,0
27167,Ahn'Qiraj: El Reino Caído,27156,0,0,20950,10,0
27178,Explora el Desierto del Pavor y descubre todas las zonas cubiertas del mapa del mundo.,0,0,4,0,0,0
27179,Corazón del Miedo,27178,1,0,20963,0,0
27180,Klaxxi'vess,27178,1,0,20964,1,0
27181,Kypari Vor,27178,1,0,20965,2,0
27182,Kypari Zar,27178,1,0,20966,3,0
27183,Aldea Rikkitun,27178,1,0,20967,4,0
27184,Lance de Aguado,27178,1,0,20968,5,0
27185,Bancal Gurthan,27178,1,0,20969,6,0
27186,La Mugre Salobre,27178,1,0,20970,7,0
27187,La Nidada de Shek'zeer,27178,1,0,20971,8,0
27188,Jardín de la Cebada Crepuscular,27178,1,0,20972,9,0
27189,Bosquetormento,27178,1,0,20973,10,0
27190,Zan'vess,27178,1,0,20974,11,0
27191,"Completa ""El trueno vive abajo"" sin recibir ningún daño.",23946,1,0,20979,1,0
27192,Novato,0,0,4,0,0,0
27193,,27192,0,0,20980,0,2
27194,"Derrota a Maro el Sabio sin que te golpee Agua corrupta, Hidrolanza o Arrastrar en el Templo del Dragón de Jade en dificultad heroica.",15115,1,0,20982,0,2
27195,Derrota al maestro de canes Braun sin matar a ningún can en las Cámaras Escarlata en dificultad heroica.,21828,1,0,20983,0,2
27197,Scenario - Ancient Mogu Crypt - Pool of Life Complete,0,0,4,0,0,0
27198,Poza de vida limpia,27197,1,0,20882,0,0
27201,Cámaras Escarlata (tejedor de fuego Koegler) (hermandad),0,0,4,0,0,0
27202,Tejedor de fuego Koegler,27201,1,0,20987,0,2
27203,Mata a 250 enemigos que intenten capturar la vagoneta que estás defendiendo.,0,0,4,0,0,0
27204,,27203,250,0,20989,0,1
27205,Captura 5 vagonetas en una sola batalla en las Minas Lonjaplata sin morir.,0,0,4,0,0,0
27206,,27205,1,0,20990,0,2
27207,Gana una batalla en las Minas Lonjaplata sin permitir que el enemigo capture ninguna vagoneta.,0,0,4,0,0,0
27208,,27207,1,0,20991,0,2
27209,Captura 100 vagonetas en las Minas Lonjaplata.,0,0,4,0,0,0
27210,Vagones cubiertos,27209,100,0,20992,0,1
27211,Obtén al mismo tiempo los beneficios de Rabiar y Restauración en las Minas Lonjaplata.,0,1,8,0,0,0
27212,,27211,1,0,20994,0,2
27213,,27211,1,0,20993,1,2
27214,Captura y escolta una vagoneta desde la ubicación donde aparece hasta un depósito sin perder el control.,0,1,8,0,0,0
27215,,27214,1,0,20995,0,2
27216,,27214,1,0,20996,1,2
27217,,27214,0,0,20997,2,2
27218,,27214,0,0,20998,3,2
27219,,27214,0,0,20999,4,2
27220,,27214,0,0,21000,5,2
27221,Sacudetierra de ámbar,23899,0,0,21001,5,0
27222,Aplastador de ámbar aterrador,23899,0,0,21002,8,0
27223,Extiendemiedo aterrador,23899,0,0,21003,9,0
27224,Esencia de temor,23899,0,0,21004,10,0
27225,Esencia de miedo,23899,0,0,21005,11,0
27226,Esencia de horror,23899,0,0,21006,12,0
27227,Esencia de pánico,23899,0,0,21007,13,0
27228,Esencia de terror,23899,0,0,21008,14,0
27229,Captura una vagoneta utilizando las 5 vías en una sola partida en las Minas Lonjaplata.,0,0,4,0,0,0
27230,Camino del este al sur,27229,1,0,21009,0,0
27231,Camino del este al norte,27229,1,0,21010,1,0
27232,Camino del norte al oeste,27229,1,0,21011,2,0
27233,Camino del norte al este,27229,1,0,21012,3,0
27234,Camino del sur,27229,1,0,21013,4,0
27235,,6308,100,0,21014,8,2
27236,,6308,100,0,21015,9,2
27237,,3839,100,0,21015,8,2
27238,,3839,100,0,21014,9,2
27239,Roba una vagoneta justo antes de que la capturen en las Minas Lonjaplata.,0,0,4,0,0,0
27240,,27239,1,0,21018,0,2
27241,,21083,8,0,21019,17,0
27242,Scenario - Theramore (A) - Defend Ship,0,0,4,0,0,0
27243,Barco defendido,27242,1,0,21020,0,0
27244,Mantén un Orbe de Poder en el centro del Templo de Kotmogu durante 90 segundos.,0,0,4,0,0,0
27245,,27244,1,0,21021,0,2
27250,Gana en el Templo de Kotmogu controlando los 4 Orbes de Poder.,0,1,8,0,0,0
27251,,27250,1,0,21025,0,2
27252,La Alianza controla los 4 Orbes de Poder.,27250,1,0,21026,1,2
27253,Mantén cuatro Orbes de Poder y mata a cuatro enemigos que sostengan un Orbe de Poder en una sola partida del Templo de Kotmogu.,0,0,4,0,0,0
27254,Mata a cuatro portadores de Orbes.,27253,4,0,21027,0,0
27255,Cuatro orbes controlados,27253,4,0,21028,1,0
27256,Scenario - Theramore (A) - Reclaim Harbor,0,0,4,0,0,0
27258,Capitanes de la Horda asesinados,27256,3,0,21030,0,0
27260,Barcos de la Horda incendiados,27256,3,0,19980,1,0
27261,Invasores Rok'nah asesinados,27256,10,0,21033,2,0
27262,Esencia de odio asesinada,0,0,4,0,0,0
27263,,27262,1,0,21040,0,0
27264,Arena Tol'viron,8197,1,0,21042,2,0
27265,,27154,0,0,21353,0,0
27266,Derrota a cada uno de los tipos de campeón de Pandaria,0,1,4,0,0,0
27267,Hozen,27266,1,8,0,0,0
27268,Jinyu,27266,1,8,0,1,0
27269,Mántide,27266,1,8,0,2,0
27270,Hechicero mogu,27266,1,8,0,3,0
27271,Guerrero mogu,27266,1,8,0,4,0
27272,Pandaren,27266,1,8,0,5,0
27273,Saurok,27266,1,8,0,6,0
27274,Yaungol,27266,1,8,0,7,0
27275,,27267,1,0,21048,0,0
27276,,27267,1,0,21049,1,0
27277,,27267,1,0,21050,2,0
27278,,27267,1,0,21051,3,0
27279,,27267,1,0,21052,4,0
27280,,27267,1,0,21053,5,0
27281,,27267,1,0,21054,6,0
27282,,27268,1,0,21055,0,0
27283,,27268,1,0,21056,1,0
27284,,27268,1,0,21057,2,0
27285,,27268,1,0,21058,3,0
27286,,27268,1,0,21059,4,0
27287,,27268,1,0,21060,5,0
27288,,27268,1,0,21061,6,0
27289,,27269,1,0,21062,0,0
27290,,27269,1,0,21063,1,0
27291,,27269,1,0,21064,2,0
27292,,27269,1,0,21065,3,0
27293,,27269,1,0,21066,4,0
27294,,27269,1,0,21067,5,0
27295,,27269,1,0,21068,6,0
27296,,27270,1,0,21069,0,0
27297,,27270,1,0,21070,1,0
27298,,27270,1,0,21071,2,0
27299,,27270,1,0,21072,3,0
27300,,27270,1,0,21073,4,0
27301,,27270,1,0,21074,5,0
27302,,27270,1,0,21075,6,0
27303,,27271,1,0,21076,0,0
27304,,27271,1,0,21077,1,0
27305,,27271,1,0,21078,2,0
27306,,27271,1,0,21079,3,0
27307,,27271,1,0,21080,4,0
27308,,27271,1,0,21081,5,0
27309,,27271,1,0,21082,6,0
27310,,27272,1,0,21083,0,0
27311,,27272,1,0,21084,1,0
27312,,27272,1,0,21085,2,0
27313,,27272,1,0,21086,3,0
27314,,27272,1,0,21087,4,0
27315,,27272,1,0,21088,5,0
27316,,27272,1,0,21089,6,0
27317,,27273,1,0,21090,0,0
27318,,27273,1,0,21091,1,0
27319,,27273,1,0,21092,2,0
27320,,27273,1,0,21093,3,0
27321,,27273,1,0,21094,4,0
27322,,27273,1,0,21095,5,0
27323,,27273,1,0,21096,6,0
27324,,27274,1,0,21097,0,0
27325,,27274,1,0,21098,1,0
27326,,27274,1,0,21099,2,0
27327,,27274,1,0,21100,3,0
27328,,27274,1,0,21101,4,0
27329,,27274,1,0,21102,5,0
27330,,27274,1,0,21103,6,0
27331,Derrota a un campeón de Pandaria,0,1,8,0,0,0
27332,Hozen,27331,1,8,0,0,0
27333,,27332,1,0,21048,0,0
27334,,27332,1,0,21049,1,0
27335,,27332,1,0,21050,2,0
27336,,27332,1,0,21051,3,0
27337,,27332,1,0,21052,4,0
27338,,27332,1,0,21053,5,0
27339,,27332,1,0,21054,6,0
27340,Jinyu,27331,1,8,0,1,0
27341,,27340,1,0,21055,0,0
27342,,27340,1,0,21056,1,0
27343,,27340,1,0,21057,2,0
27344,,27340,1,0,21058,3,0
27345,,27340,1,0,21059,4,0
27346,,27340,1,0,21060,5,0
27347,,27340,1,0,21061,6,0
27348,Mántide,27331,1,8,0,2,0
27349,,27348,1,0,21062,0,0
27350,,27348,1,0,21063,1,0
27351,,27348,1,0,21064,2,0
27352,,27348,1,0,21065,3,0
27353,,27348,1,0,21066,4,0
27354,,27348,1,0,21067,5,0
27355,,27348,1,0,21068,6,0
