ID,Text_lang,RelationshipFlags,EmotesTextID
664,%s te mira y levanta la mano.,9,125
665,%s levanta la mano.,12,125
666,%s hace saber a %s que está listo.,0,126
667,%s te hace saber que está listo.,1,126
668,Haces saber a %s que está todo listo.,2,126
669,%s hace saber a todo el mundo que está listo.,4,126
670,Haces saber a todo el mundo que está todo listo.,6,126
671,%s te hace saber que está lista.,9,126
672,%s hace saber a todo el mundo que está lista.,12,126
673,%s vibra ante %s.,0,127
674,%s vibra ante ti.,1,127
675,Vibras ante %s.,2,127
676,%s vibra ante las masas.,4,127
677,Vibras ante las masas.,6,127
678,%s siente escalofríos al lado de %s. ¡Espeluznante!,0,128
679,%s siente escalofríos a tu lado. ¡Espeluznante!,1,128
680,Sientes escalofríos al lado de %s. ¡Espeluznante!,2,128
681,%s siente escalofríos. ¡Espeluznante!,4,128
682,Sientes escalofríos. ¡Espeluznante!,6,128
683,%s siente escalofríos. ¡Espeluznante!,12,128
684,"%s espanta a %s. ¡Fuera, bicho!",0,129
685,"%s te espanta. ¡Fuera, bicho!",1,129
686,"Espantas a %s. ¡Fuera, bicho!",2,129
687,%s ahuyenta a los bichos molestos.,4,129
688,Ahuyentas a los bichos molestos.,6,129
689,%s le cruza la cara a %s. ¡Ay!,0,130
690,%s te cruza la cara. ¡Ay!,1,130
691,Le cruzas la cara a %s. ¡Ay!,2,130
692,%s se cruza la cara. ¡Ay!,4,130
693,Te cruzas la cara. ¡Ay!,6,130
694,%s se cruza la cara. ¡Ay!,12,130
695,%s sonríe a %s con picardía.,0,131
696,%s te sonríe con picardía.,1,131
697,Sonríes a %s con picardía.,2,131
698,Una sonrisa pícara se dibuja en el rostro de %s.,4,131
699,Una sonrisa pícara se dibuja en tu rostro.,6,131
700,%s olfatea a %s.,0,132
701,%s te olfatea.,1,132
702,Olfateas a %s.,2,132
703,%s olfatea el aire a su alrededor.,4,132
704,Olfateas el aire a tu alrededor.,6,132
705,%s olfatea el aire a su alrededor.,12,132
706,%s trata con desdén a %s.,0,133
707,%s te trata con desdén.,1,133
708,Tratas con desdén a %s.,2,133
709,%s trata con desdén a los humildes peones a su alrededor.,4,133
710,Tratas con desdén a los humildes peones a tu alrededor.,6,133
711,%s trata con desdén a los humildes peones a su alrededor.,12,133
712,"%s intenta tranquilizar a %s. Vamos, vamos, todo saldrá bien.",0,134
713,"%s intenta tranquilizarte. Vamos, vamos, todo saldrá bien.",1,134
714,"Intentas tranquilizar a %s. Vamos, vamos, todo saldrá bien.",2,134
715,%s necesita tranquilizarse.,4,134
716,Necesitas que te tranquilicen.,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,%s le hace un gesto provocador a %s. ¡Toma!,0,136
724,%s te hace un gesto provocador. ¡Toma!,1,136
725,Le haces un gesto provocador a %s. ¡Toma!,2,136
726,%s hace un gesto provocador a todos. ¡Tomad!,4,136
727,Haces un gesto provocador a todos. ¡Tomad!,6,136
728,%s hace un gesto provocador a todos. ¡Tomad!,12,136
729,%s chincha a %s.,0,137
730,%s te chincha.,1,137
731,Chinchas a %s.,2,137
732,%s se las da de guay.,4,137
733,Te las das de guay.,6,137
734,%s hace saber a %s que tiene sed. ¿Tiene algo de beber?,0,138
735,%s te hace saber que tiene sed. ¿Tienes algo de beber?,1,138
736,Haces saber a %s que tienes sed. ¿Tiene algo de beber?,2,138
737,%s se muere de sed. ¿Alguien tiene algo de beber?,4,138
738,Te mueres de sed. ¿Alguien tiene algo de beber?,6,138
739,%s hace saber a %s que tiene sed. ¿Tiene algo de beber?,8,138
740,%s te hace saber que tiene sed. ¿Tienes algo de beber?,9,138
741,%s veta la moción de %s.,0,139
742,%s veta la moción.,1,139
743,Vetas la moción de %s.,2,139
744,%s veta la moción.,4,139
745,Vetas la moción.,6,139
746,%s se mofa de %s.,0,140
747,%s se mofa de ti.,1,140
748,Te mofas de %s.,2,140
749,%s se ríe consigo mismo.,4,140
750,Sueltas una risita.,6,140
751,%s se ríe consigo misma.,12,140
752,"%s hace cosquillas a %s. ¡Ji, ji, ji!",0,142
753,"%s te hace cosquillas. ¡Ji, ji, ji!",1,142
754,"Haces cosquillas a %s. ¡Ji, ji, ji!",2,142
755,"%s quiere que le hagan cosquillas. ¡Ji, ji, ji!",4,142
756,"Quieres que te hagan cosquillas. ¡Ji, ji, ji!",6,142
757,%s toca el violín más pequeño del mundo para %s.,0,143
758,%s toca el violín más pequeño del mundo para ti.,1,143
759,Tocas el violín más pequeño del mundo para %s.,2,143
760,%s se pone a tocar el violín más pequeño del mundo.,4,143
761,Te pones a tocar el violín más pequeño del mundo.,6,143
762,%s sonríe a %s.,0,163
763,%s te sonríe.,1,163
764,Sonríes a %s.,2,163
765,%s sonríe.,4,163
766,Sonríes.,6,163
777,%s hace saber a %s que está lista.,8,126
778,%s hace un gesto obsceno a %s.,0,183
779,%s te hace un gesto obsceno.,1,183
780,Haces un gesto obsceno a %s.,2,183
781,%s hace un gesto obsceno.,4,183
782,Haces un gesto obsceno.,6,183
797,%s mira a %s con lástima.,0,203
798,%s te mira con lástima.,1,203
799,Miras a %s con lástima.,2,203
800,%s siente lástima por todos a su alrededor.,4,203
801,%s siente lástima por todos a su alrededor.,12,203
802,Sientes lástima por todos a tu alrededor.,6,203
803,%s suelta un bramido amenazador a %s.,0,204
804,%s te suelta un bramido amenazador.,1,204
805,Le sueltas un bramido amenazador a %s.,2,204
806,%s suelta un bramido amenazador.,4,204
807,Sueltas un bramido amenazador.,6,204
808,%s ladra a %s.,0,205
809,%s te ladra.,1,205
810,Ladras a %s.,2,205
811,%s ladra. ¡Guau! ¡Guau!,4,205
812,Ladras. ¡Guau! ¡Guau!,6,205
817,%s tiene miedo de %s.,0,223
818,%s tiene miedo de ti.,1,223
819,Tienes miedo de %s.,2,223
820,%s tiene miedo.,4,223
821,Tienes miedo.,6,223
822,%s se revuelve con aire desvalido alrededor de %s.,0,224
823,%s se revuelve con aire desvalido a tu alrededor.,1,224
824,Te revuelves con aire desvalido alrededor de %s.,2,224
825,%s se revuelve con aire desvalido.,4,224
826,Te revuelves con aire desvalido.,6,224
827,%s ama a %s.,0,225
828,%s te ama.,1,225
829,Amas a %s.,2,225
830,%s siente el amor en el aire.,4,225
831,Sientes el amor en el aire.,6,225
832,%s imita a una vaca ante %s. Muu.,0,226
833,%s imita a una vaca. Muu.,1,226
834,Imitas a una vaca ante %s. Muu.,2,226
835,%s imita a una vaca. Muu.,4,226
836,Muu.,6,226
837,%s elogia el buen trabajo de %s.,0,243
838,%s elogia tu buen trabajo.,1,243
839,Elogias el buen trabajo de %s.,2,243
840,%s elogia el buen trabajo de todos.,4,243
841,Elogias el buen trabajo de todos.,6,243
862,,0,303
863,,1,303
864,,2,303
865,¡%s pide ayuda a gritos!,4,303
866,¡Pides ayuda a gritos!,6,303
867,"%s apunta con el dedo al enemigo próximo, ¡%s!",0,304
868,¡%s te apunta con el dedo como enemigo próximo!,1,304
869,¡Apuntas con el dedo a %s como enemigo próximo!,2,304
870,¡%s advierte a todo el mundo de que se aproxima el enemigo!,4,304
871,¡Adviertes a todo el mundo de que se aproxima el enemigo!,6,304
872,,0,305
873,,1,305
874,,2,305
875,%s comienza a cargar.,4,305
876,Comienzas a cargar.,6,305
877,%s grita a %s que huya.,0,306
878,%s te grita que huyas.,1,306
879,¡Gritas a %s que huya!,2,306
880,¡%s grita a todos que huyan!,4,306
881,Gritas a todos que huyan.,6,306
882,%s te pide que ataques a %s.,0,307
883,%s pide a todos que te ataquen.,1,307
884,Pides a todos que ataquen a %s.,2,307
885,%s te pide que ataques contra algo.,4,307
886,Pides a todos que ataquen contra algo.,6,307
887,%s tiene poco maná.,4,323
888,Avisas de que tienes poco maná.,6,323
889,%s le indica a %s que no se separe.,0,324
890,%s te indica que no te separes.,1,324
891,Indicas a %s que no se separe.,2,324
892,%s te indica que no te separes.,4,324
893,Indicas a todos que no se separen.,6,324
894,%s pide a %s que espere.,0,325
895,%s te pide que esperes.,1,325
896,Pides a %s que espere.,2,325
897,%s te pide que esperes.,4,325
898,Pides a todos que esperen.,6,325
899,¡%s pide una sanación a gritos!,4,326
900,¡Pides una sanación a gritos!,6,326
901,%s te ordena que abras fuego.,4,327
902,Ordenas abrir fuego.,6,327
903,%s flirtea con %s.,0,328
904,%s flirtea contigo.,1,328
905,Flirteas con %s.,2,328
906,%s flirtea.,4,328
907,Flirteas.,6,328
908,%s cuenta un chiste a %s.,0,329
909,%s te cuenta un chiste.,1,329
910,Cuentas un chiste a %s.,2,329
911,%s cuenta un chiste.,4,329
912,Cuentas un chiste.,6,329
913,%s aplaude irónicamente a %s y sin entusiasmo.,0,343
914,%s te aplaude irónicamente y sin entusiasmo.,1,343
915,Aplaudes a %s irónicamente y sin entusiasmo.,2,343
916,%s aplaude irónicamente y sin entusiasmo.,4,343
917,Aplaudes irónicamente y sin entusiasmo.,6,343
918,%s le guiña un ojo a %s con picardía.,0,363
919,%s te guiña un ojo con picardía.,1,363
920,Guiñas un ojo a %s con picardía.,2,363
921,%s guiña un ojo con picardía.,4,363
922,Guiñas un ojo con picardía.,6,363
923,%s da unas palmaditas suaves en la espalda a %s.,0,364
924,%s te da unas palmaditas suaves en la espalda.,1,364
925,Das unas palmaditas suaves en la espalda a %s.,2,364
926,%s necesita ánimos.,4,364
927,Necesitas ánimos.,6,364
928,%s piensa que %s es formal.,0,365
929,%s piensa que eres formal.,1,365
930,Piensas que %s es formal.,2,365
931,%s piensa que esto es muy serio.,4,365
932,Piensas que esto es muy serio.,6,365
933,%s le desea buena suerte a %s.,0,367
934,%s te desea buena suerte.,1,367
935,Le deseas buena suerte a %s.,2,367
936,%s espera que la suerte le sonría.,4,367
937,Esperas que la suerte te sonría.,6,367
938,%s echa la culpa de todo a %s.,0,368
939,%s te echa la culpa de todo.,1,368
940,Le echas la culpa de todo a %s.,2,368
941,%s se culpa de lo ocurrido.,4,368
942,Te culpas de lo ocurrido.,6,368
943,%s se culpa de lo ocurrido.,12,368
944,%s mira a %s sin entender nada.,0,369
945,%s te mira sin entender nada.,1,369
946,Miras a %s sin entender nada.,2,369
947,%s mira a su alrededor sin entender nada.,4,369
948,Miras a tu alrededor sin entender nada.,6,369
949,%s mira a su alrededor sin entender nada.,12,369
950,%s blande su arma violentamente ante %s.,0,370
951,%s blande su arma violentamente ante ti.,1,370
952,Blandes tu arma violentamente ante %s.,2,370
953,%s blande su arma violentamente.,4,370
954,Blandes tu arma violentamente.,6,370
955,%s blande su arma violentamente ante %s.,8,370
956,%s blande su arma violentamente ante ti.,9,370
957,%s blande su arma violentamente.,12,370
958,%s le dice a %s que respire hondo.,0,371
959,%s te dice que respires hondo.,1,371
960,Le dices a %s que respire hondo.,2,371
961,%s respira hondo.,4,371
962,Respiras hondo.,6,371
963,%s no está de acuerdo con %s.,0,372
964,%s no está de acuerdo contigo.,1,372
965,No estás de acuerdo con %s.,2,372
966,%s no está de acuerdo.,4,372
967,No estás de acuerdo.,6,372
968,%s duda de %s.,0,373
969,%s duda de ti.,1,373
970,Dudas de %s.,2,373
971,%s duda mucho que la situación se ponga a su favor.,4,373
972,Dudas mucho que la situación se ponga a tu favor.,6,373
973,%s duda mucho que la situación se ponga a su favor.,12,373
974,%s queda en vergüenza por culpa de %s.,0,374
975,Dejas en vergüenza a %s.,1,374
976,%s te deja en vergüenza.,2,374
977,%s se sonroja de la vergüenza.,4,374
978,Te sonrojas de la vergüenza.,6,374
979,%s anima a %s.,0,375
980,%s te anima. ¡Tú puedes!,1,375
981,Animas a %s.,2,375
982,%s anima a todos a su alrededor. ¡Vosotros podéis!,4,375
983,Animas a todos a tu alrededor.,6,375
984,%s anima a todos a su alrededor. ¡Vosotros podéis!,12,375
985,%s advierte a %s de que el enemigo está cerca.,0,376
986,%s te advierte de que el enemigo está cerca.,1,376
987,Adviertes a %s de que el enemigo está cerca.,2,376
988,%s advierte a todos de que el enemigo está cerca.,4,376
989,Adviertes a todos de que el enemigo está cerca.,6,376
990,%s levanta inquisitivamente la ceja a %s.,0,377
991,%s te levanta inquisitivamente la ceja.,1,377
992,Levantas inquisitivamente la ceja a %s.,2,377
993,%s levanta inquisitivamente la ceja.,4,377
994,Levantas inquisitivamente la ceja.,6,377
995,%s levanta inquisitivamente la ceja a %s.,8,377
996,%s levanta inquisitivamente la ceja.,9,377
997,%s levanta inquisitivamente la ceja.,12,377
998,%s brinda por %s. ¡Salud!,0,378
999,%s brinda por ti. ¡Salud!,1,378
1000,Brindas por %s. ¡Salud!,2,378
1001,%s brinda antes de beber. ¡Salud!,4,378
1002,Brindas antes de beber. ¡Salud!,6,378
1003,%s piensa que %s ha fallado.,0,379
1004,%s piensa que has fallado.,1,379
1005,,8,379
1006,,9,379
1007,Piensas que %s ha fallado.,2,379
1008,%s ha fallado.,4,379
1009,Has fallado.,6,379
1010,¡%s choca esos cinco con %s!,0,380
1011,¡%s choca esos cinco contigo!,1,380
1012,¡Chocas esos cinco con %s!,2,380
1013,%s levanta la mano para chocar esos cinco.,4,380
1014,Levantas la mano para chocar esos cinco.,6,380
1015,%s levanta la mano para chocar esos cinco.,12,380
1016,%s mira a %s distraídamente.,0,381
1017,%s te mira distraídamente.,1,381
1018,Miras a %s distraídamente.,2,381
1019,%s está como ausente.,4,381
1020,Estás como ausente.,6,381
1021,%s le pone el brazo sobre el hombro a %s.,0,382
1022,%s te pone el brazo sobre el hombro.,1,382
1023,Le pones el brazo sobre el hombro a %s.,2,382
1024,%s le pone a %s el brazo sobre el hombro.,8,382
1025,%s te pone el brazo sobre el hombro.,9,382
1026,%s mira fijamente a %s con sobrecogimiento.,0,383
1027,%s te mira fijamente con sobrecogimiento.,1,383
1028,Miras fijamente a %s con sobrecogimiento.,2,383
1029,%s mira a su alrededor con sobrecogimiento.,4,383
1030,Miras a tu alrededor con sobrecogimiento.,6,383
1031,%s rebusca en su mochila.,4,384
1032,Rebuscas en tu mochila.,6,384
1033,%s rebusca en su mochila,12,384
1034,%s tiene un mal presentimiento sobre esto...,4,385
1035,Tienes un mal presentimiento sobre esto...,6,385
1036,%s reta a %s a un duelo.,0,386
1037,%s te reta a un duelo.,1,386
1038,Retas a %s a un duelo.,2,386
1039,"%s reta a todos a su alrededor. ¡Venga, valientes!",4,386
1040,"Retas a todos a tu alrededor. ¡Venga, valientes!",6,386
1041,"%s anima a %s a que beba. ¡BEBE, BEBE, BEBE!",0,387
1042,"%s te anima a que bebas. ¡BEBE, BEBE, BEBE!",1,387
1043,"Animas a %s a que beba. ¡BEBE, BEBE, BEBE!",2,387
1044,%s le mete un buen trago a su bebida.,4,387
1045,Le metes un buen trago a tu bebida.,6,387
1046,%s le mete un buen trago a su bebida.,12,387
1053,%s ha subido de nivel. ¡DING!,4,389
1054,Has subido de nivel. ¡DING!,6,389
1055,,12,389
1056,%s mira a %s y le tapa la cara con las manos.,0,390
1057,%s te mira y se tapa la cara con las manos.,1,390
1058,Miras a %s y te tapas la cara con las manos.,2,390
1059,%s se tapa la cara con las manos.,4,390
1060,Te tapas la cara con las manos.,6,390
1061,%s mira a %s y le tapa la cara con las manos.,8,390
1062,%s te mira y se tapa la cara con las manos.,9,390
1063,%s se tapa la cara con las manos.,12,390
1064,%s se desmaya ante la presencia de %s.,0,391
1065,%s se desmaya ante tu presencia.,1,391
1066,Te desmayas ante la presencia de %s.,2,391
1067,%s se desmaya.,4,391
1068,Te desmayas.,6,391
1069,%s le dice a %s que se vaya.,0,392
1070,%s te dice que te vayas.,1,392
1071,Le dices a %s que se vaya.,2,392
1072,%s le dice a todo el mundo que se vaya.,4,392
1073,Le dices a todo el mundo que se vaya.,6,392
1074,%s le dice a %s que tiene que irse.,0,393
1075,%s te dice que tiene que irse.,1,393
1076,Le dices a %s que tienes que irte.,2,393
1077,%s tiene que irse.,4,393
1078,Tienes que irte.,6,393
1079,%s le dice a %s que tiene que irse.,8,393
1080,%s te dice que tiene que irse.,9,393
1081,%s le frunce el ceño a %s.,0,394
1082,%s te frunce el ceño.,1,394
1083,Le frunces el ceño a %s.,2,394
1084,%s frunce el ceño a todos los que lo rodean.,4,394
1085,Le frunces el ceño a todos a tu alrededor.,6,394
1086,%s frunce el ceño a todos los que la rodean.,12,394
1087,A %s le están dando dolor de cabeza las payasadas de %s.,0,395
1088,Tus payasadas le están dando dolor de cabeza a %s.,1,395
1089,Te están dando dolor de cabeza de las payasadas de %s.,2,395
1090,A %s le está dando dolor de cabeza.,4,395
1091,Te está dando dolor de cabeza.,6,395
1092,A %s le entra un hipo enorme.,4,396
1093,Te entra un hipo enorme.,6,396
1100,%s abuchea a %s.,0,398
1101,%s te abuchea.,1,398
1102,Abucheas a %s.,2,398
1103,%s abuchea a todos a su alrededor.,4,398
1104,Abucheas a todos a tu alrededor.,6,398
1105,%s abuchea a todos a su alrededor.,12,398
1106,%s coge a %s de la mano.,0,399
1107,%s te coge de la mano.,1,399
1108,Coges a %s de la mano.,2,399
1114,%s le dice a %s que se dé prisa.,0,401
1115,%s te dice que te des prisa.,1,401
1116,Le dices a %s que se dé prisa.,2,401
1117,%s intenta aligerar el paso.,4,401
1118,Intentas aligerar el paso.,6,401
1119,¡%s tiene una idea!,4,402
1120,¡Tienes una idea!,6,402
1121,%s tiene celos de %s.,0,403
1122,%s te tiene celos.,1,403
1123,Tienes celos de %s.,2,403
1124,%s está celoso de todos los que le rodean.,4,403
1125,Tienes celos de todos los que te rodean.,6,403
1126,%s está celosa de todos los que la rodean.,12,403
1127,%s le desea a %s muchísima suerte.,0,404
1128,%s te desea muchísima suerte.,1,404
1129,Le deseas a %s muchísima suerte.,2,404
1130,%s le desea buena suerte a todo el mundo.,4,404
1131,Le deseas buena suerte a todo el mundo.,6,404
1132,%s saca su mapa.,4,405
1133,Sacas tu mapa.,6,405
1134,%s saca su mapa.,12,405
1135,%s suplica piedad a %s.,0,406
1136,%s te suplica piedad.,1,406
1137,Suplicas piedad a %s.,2,406
1138,%s suplica piedad.,4,406
1139,Suplicas piedad.,6,406
1140,%s refunfuña con enfado a %s. ¡Humm!,0,407
1141,%s te refunfuña con enfado. ¡Humm!,1,407
1142,Refunfuñas con enfado a %s. ¡Humm!,2,407
1143,%s refunfuña con enfado para sí. ¡Humm!,4,407
1144,Refunfuñas con enfado para ti. ¡Humm!,6,407
1145,%s refunfuña con enfado para sí. ¡Humm!,12,407
1146,%s mira a %s con nerviosismo.,0,408
1147,%s te mira con nerviosismo.,1,408
1148,Miras a %s con nerviosismo.,2,408
1149,%s mira a su alrededor con nerviosismo.,4,408
1150,Miras a tu alrededor con nerviosismo.,6,408
1151,%s hace a %s una oferta que no podrá rechazar.,0,409
1152,%s te hace una oferta que no puedes rechazar.,1,409
1153,Haces a %s una oferta que no podrá rechazar.,2,409
1154,%s convierte a %s en su mascota.,0,410
1155,%s te convierte en su mascota.,1,410
1156,Acaricias a %s.,2,410
1157,%s pellizca a %s.,0,411
1158,%s te pellizca.,1,411
1159,Pellizcas a %s.,2,411
1160,%s se pellizca a sí mismo.,4,411
1161,Te pellizcas.,6,411
1162,%s se pellizca a sí misma.,12,411
1168,%s se enorgullece de %s.,0,413
1169,%s se enorgullece de ti.,1,413
1170,Te enorgulleces de %s.,2,413
1171,%s está orgulloso de sí mismo.,4,413
1172,Te enorgulleces.,6,413
1173,%s está orgullosa de sí misma.,12,413
1174,%s le hace una promesa a %s.,0,414
1175,%s te hace una promesa.,1,414
1176,Le haces una promesa a %s.,2,414
1177,"%s le toma el pulso a %s. ¡Oh, no!",0,415
1178,%s te toma el pulso.,1,415
1179,"Le tomas el pulso a %s. ¡Oh, no!",2,415
1180,%s se toma el pulso.,4,415
1181,Te tomas el pulso.,6,415
1182,%s le da un golpe en el hombro a %s.,0,416
1183,%s te da un golpe en el hombro.,1,416
1184,Le das un golpe en el hombro a %s.,2,416
1185,%s le hace pucheritos a %s.,0,417
1186,%s te hace pucheritos.,1,417
1187,Le haces pucheritos a %s.,2,417
1188,%s hace pucheritos a todos los que le rodean.,4,417
1189,Haces pucheritos a todos los que te rodean.,6,417
1190,%s hace pucheritos a todos los que la rodean.,12,417
1191,%s se arrepiente.,4,418
1192,Te arrepientes.,6,418
1193,,12,418
1199,%s jura que se vengará de %s.,0,420
1200,%s jura que se vengará de ti.,1,420
1201,Juras vengarte de %s.,2,420
1202,%s jura venganza.,4,420
1203,Juras vengarte.,6,420
1204,%s jura venganza.,12,420
1205,%s mira a %s con cara de desesperación.,0,421
1206,%s te mira con cara de desesperación.,1,421
1207,Miras a %s con cara de desesperación.,2,421
1208,%s pone cara de desesperación.,4,421
1209,Pones cara de desesperación.,6,421
1210,%s mira a %s con cara de desesperación.,8,421
1211,%s te mira con cara de desesperación.,9,421
1212,%s pone cara de desesperación.,12,421
1213,%s despeina a %s.,0,422
1214,%s te despeina.,1,422
1215,Despeinas a %s.,2,422
1216,%s se despeina.,4,422
1217,Te despeinas.,6,422
1218,%s se despeina.,12,422
1219,%s baja la cabeza con exasperación.,4,423
1220,Bajas la cabeza con exasperación.,6,423
1221,%s baja la cabeza con exasperación.,12,423
1222,%s se burla de %s.,0,424
1223,%s se burla de ti.,1,424
1224,Te burlas de %s.,2,424
1225,%s se burla.,4,424
1226,Te burlas.,6,424
1227,%s regaña a %s.,0,425
1228,%s te regaña.,1,425
1229,Regañas a %s.,2,425
1230,%s se regaña a sí mismo.,4,425
1231,Te regañas.,6,425
1232,%s se regaña a sí misma.,12,425
1233,%s mira a %s con desagrado.,0,426
1234,%s te mira con desagrado.,1,426
1235,Miras a %s con desagrado.,2,426
1236,%s mira con desagrado.,4,426
1237,Miras con desagrado.,6,426
1238,%s mira con desagrado.,12,426
1239,%s busca algo.,4,427
1240,Buscas algo.,6,427
1241,%s aprieta los puños con rabia contenida hacia %s.,0,428
1242,%s aprieta los puños con rabia contenida hacia ti.,1,428
1243,Aprietas los puños con rabia contenida hacia %s.,2,428
1244,%s aprieta los puños con rabia contenida.,4,428
1245,Aprietas los puños con rabia contenida.,6,428
1246,%s aprieta los puños con rabia contenida hacia %s.,8,428
1247,%s aprieta los puños con rabia contenida hacia ti.,9,428
1248,%s aprieta los puños con rabia contenida.,12,428
1249,%s dirige la mirada de un lado a otro de forma sospechosa.,4,429
1250,Diriges la mirada de un lado a otro de forma sospechosa.,6,429
1251,%s se estremece al ver a %s.,0,430
1252,%s se estremece al verte.,1,430
1253,Te estremeces al ver a %s.,2,430
1254,%s se estremece.,4,430
1255,Te estremeces.,6,430
1256,%s da la señal a %s.,0,431
1257,%s te da la señal.,1,431
1258,Das la señal a %s.,2,431
1259,%s da la señal.,4,431
1260,Das la señal.,6,431
1261,,12,431
1262,%s le dice a %s que se calle. ¡Shhh!,0,432
1263,%s te dice que te calles. ¡Shhh!,1,432
1264,Le dices a %s que se calle. ¡Shhh!,2,432
1265,%s le dice a todo el mundo que se calle. ¡Shhh!,4,432
1266,Le dices a todo el mundo que se calle. ¡Shhh!,6,432
1267,%s le canta una serenata a %s.,0,433
1268,%s te canta una serenata.,1,433
1269,Le cantas una serenata a %s.,2,433
1270,%s se pone a cantar.,4,433
1271,Te pones a cantar.,6,433
1272,%s le da un mamporro en la cabeza a %s.,0,434
1273,%s te da un mamporro en la cabeza.,1,434
1274,Le das un mamporro en la cabeza a %s.,2,434
1275,%s trata de escabullirse de %s.,0,435
1276,%s trata de escabullirse de ti.,1,435
1277,Tratas de escabullirte de %s.,2,435
1278,%s trata de escabullirse.,4,435
1279,Tratas de escabullirte.,6,435
1280,%s le estornuda encima a %s. ¡Achúu!,0,436
1281,%s te estornuda encima. ¡Achúu!,1,436
1282,Le estornudas encima a %s. ¡Achúu!,2,436
1283,%s estornuda. ¡Achúu!,4,436
1284,Estornudas. ¡Achúu!,6,436
1285,%s resopla con sorna a %s.,0,437
1286,%s te resopla con sorna.,1,437
1287,Le resoplas con sorna a %s.,2,437
1288,%s resopla.,4,437
1289,Resoplas.,6,437
1290,%s gruñe como un cerdo a %s.,0,438
1291,%s te gruñe como un cerdo.,1,438
1292,Gruñes como un cerdo a %s.,2,438
1293,%s gruñe como un cerdo.,4,438
1294,Gruñes como un cerdo.,6,438
1295,%s le dice a %s que deje de atacar.,0,439
1296,%s te dice que dejes de atacar.,1,439
1297,Le dices a %s que deje de atacar.,2,439
1298,%s le dice a todo el mundo que deje de atacar.,4,439
1299,Le dices a todo el mundo que deje de atacar.,6,439
1300,%s sospecha de %s.,0,440
1301,%s sospecha de ti.,1,440
1302,Sospechas de %s.,2,440
1303,%s entrecierra los ojos con mirada de sospecha.,4,440
1304,Entrecierras los ojos con mirada de sospecha.,6,440
1305,%s piensa en %s.,0,441
1306,%s piensa en ti.,1,441
1307,Piensas en %s.,2,441
1308,%s se pierde entre sus pensamientos.,4,441
1309,Te pierdes entre tus pensamientos.,6,441
1310,%s le propone una tregua a %s.,0,442
1311,%s te propone una tregua.,1,442
1312,Le propones una tregua a %s.,2,442
1313,%s tamborilea con los dedos.,4,443
1314,Tamborileas con los dedos.,6,443
1315,%s tamborilea con los dedos.,12,443
1316,%s advierte a %s.,0,444
1317,%s te advierte.,1,444
1318,Adviertes a %s.,2,444
1319,%s advierte a todo el mundo.,4,444
1320,Adviertes a todo el mundo.,6,444
1321,%s le chasca los dedos a %s.,0,445
1322,%s te chasca los dedos.,1,445
1323,Le chascas los dedos a %s.,2,445
1324,%s chasca los dedos.,4,445
1325,Chascas los dedos.,6,445
1326,%s le chasca los dedos a %s.,8,445
1327,%s te chasca los dedos.,9,445
1328,%s chasca los dedos.,12,445
1329,%s entrecierra los ojos con mirada de sospecha.,12,440
1330,%s extiende los brazos.,4,382
1331,Extiendes los brazos.,6,382
1332,%s extiende los brazos.,12,382
1333,%s tiene un mal presentimiento sobre %s.,0,385
1334,%s tiene un mal presentimiento sobre ti.,1,385
1335,Tienes un mal presentimiento sobre %s.,2,385
1336,%s cree que %s tiene mucho encanto.,0,446
1337,%s cree que tienes mucho encanto.,1,446
1338,Crees que %s tiene mucho encanto.,2,446
1339,%s acciona su lado encantador.,4,446
1340,Accionas tu lado encantador.,6,446
1341,%s le tapa las orejas a %s.,0,447
1342,%s te tapa las orejas.,1,447
1343,Le tapas los oídos a %s.,2,447
1344,%s se tapa las orejas.,4,447
1345,Te tapas los oídos.,6,447
1346,%s se tapa las orejas.,12,447
1347,%s se cruza de brazos ante %s. ¡Hum!,0,448
1348,%s se cruza de brazos ante ti. ¡Hum!,1,448
1349,Te cruzas de brazos ante %s. ¡Hum!,2,448
1350,%s se cruza de brazos.,4,448
1351,Te cruzas de brazos.,6,448
1352,%s se cruza de brazos ante %s. ¡Hum!,8,448
1353,%s se cruza de brazos ante ti. ¡Hum!,9,448
1354,%s se cruza de brazos.,12,448
1355,%s felicita a %s por subir de nivel. ¡DING!,0,389
1356,%s te felicita por subir de nivel. ¡DING!,1,389
1357,Felicitas a %s por subir de nivel. ¡DING!,2,389
1358,%s mira a %s.,0,449
1359,%s te mira.,1,449
1360,Miras a %s.,2,449
1361,%s mira a su alrededor.,4,449
1362,Miras a tu alrededor.,6,449
1363,A %s le gustaría que alguien le cogiera de la mano.,4,399
1364,Te gustaría que alguien te cogiera de la mano.,6,399
1365,A %s le gustaría que alguien le cogiera de la mano.,12,399
1366,%s quiere hacer una oferta.,4,409
1367,Quieres hacer una oferta.,6,409
1368,%s necesita que alguien le acaricie.,4,410
1369,Necesitas que alguien te acaricie.,6,410
1370,%s se da un golpe en el hombro a sí mismo.,4,416
1371,Te das un golpe en el hombro.,6,416
1372,%s se da un golpe en el hombro a sí misma.,12,416
1373,%s cree que %s se arrepentirá.,0,418
1374,%s cree que te arrepentirás.,1,418
1375,Crees que %s se arrepentirá.,2,418
1376,%s busca a %s para algo.,0,427
1377,%s te busca para algo.,1,427
