ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1293,Mausoleo de las Leyendas,428,2075,2,0
1294,Cámara Inferior,428,2076,3,0
1295,Cámaras de Cristal,428,2077,4,0
1296,Sala de los Guardianes,429,2071,0,0
1297,Cámara de Tyr,429,2072,1,0
1298,Cámaras de Infusión,430,2095,0,0
1299,Mirador Rubí,430,2094,1,0
1300,La Caldera Ardiente,431,2080,0,0
1301,Cámara de las Llamas,431,2081,1,0
1302,Hondonada Frondacuero,432,2096,0,0
1303,Cubil de la Descomposición,432,2106,1,0
1304,Academia Algeth'ar,433,2097,0,0
1305,Campo,433,2098,1,0
1306,Enclave de la Directora,433,2099,2,0
1307,Rotonda del Inyector,434,2082,0,0
1308,Cámara de Infusión,434,2083,1,0
1313,Baluarte Primigenio,437,2119,0,0
1314,Cónclave Elemental,437,2120,1,0
1315,Risco Viendaval,437,2121,2,0
1316,Accesos a la Cámara,437,2122,3,0
1317,Hondonada Esfumahielo,437,2123,4,0
1318,Nido Laberinto,437,2126,5,0
1319,Convergencia Primigenia,437,2124,6,0
1320,Cámara de las Encarnaciones,437,2125,7,0
1322,Crisol Fundido,438,2166,0,0
1323,Laboratorio de Ónice,438,2167,1,0
1324,Murallas Desafiantes,438,2168,2,0
1325,Sagrario de Neltharion,438,2169,3,0
1326,Filo de Olvido,438,2170,4,0
1327,Crisol Fundido,439,2171,0,0
1328,Laboratorio de Ónice,439,2172,1,0
1329,Sagrario de Neltharion,439,2173,2,0
1330,Filo de Olvido,439,2174,3,0
1331,Las líneas temporales,440,2198,0,0
1332,Sagrario de la Cronología,440,2190,1,0
1333,Umbral de los Milenios,440,2191,2,0
1334,Enclave de la Eternidad,440,2192,3,0
1335,Radio del Invierno Interminable,440,2193,4,0
1336,Encrucijada del Destino,440,2194,5,0
1337,Confluencia Infinita,440,2195,6,0
1338,Vereda Sinuosa,440,2196,7,0
1339,Campo de Batalla Inmemorial,440,2197,8,0
1340,Ascenso del Astromante,441,2221,0,0
1341,Observatorio Eterno,441,2220,1,0
1342,La Puerta Insigne,442,2230,0,0
1343,Cámaras del Valor,442,2231,1,0
1344,Claustro del Manantial,443,2232,0,0
1345,Trono del Señor del Fuego,443,2233,3,0
1346,Amirdrassil,443,2234,4,0
1347,Las Ramas del Norte,443,2235,7,0
1348,Las Ramas del Este,443,2236,6,0
1349,Las Ramas del Sur,443,2237,5,0
1350,Corazón de Amirdrassil,443,2238,8,0
1351,Sala Agostada,443,2244,1,0
1352,Bancal Verdeante,443,2240,2,0
1357,Terreno Santificado,446,2308,0,0
1358,Priorato de la Llama Sagrada,446,2309,1,0
1359,Desembarco del Grajero,447,2315,0,0
1360,Nidal de Tormentas,447,2316,1,0
1361,Grajero de Tormentas,447,2317,2,0
1362,Cuartel de los Jinetes de la Tormenta,447,2318,3,0
1363,Sala de la Tormenta Aplastante,447,2319,4,0
1364,Minas Abandonadas,447,2320,5,0
1365,Ciudad Tejida,448,2343,0,0
1366,Transformatorio,448,2344,1,0
1367,Dalaran,449,2305,0,0
1368,Los Bajos Fondos,449,2306,1,0
1369,Morada de las Sombras,449,2307,2,0
1370,Mirador del Eco,450,2357,0,0
1371,Subdepósito,450,2358,1,0
1372,Gran Muralla,451,2292,0,0
1373,Foso Latente,451,2291,1,0
1374,Bancal de Majestuosidad,451,2293,2,0
1375,Nártex,451,2294,3,0
1376,La Corona de las Sombras,451,2295,4,0
1377,La Corona de las Sombras - Superior,451,2296,5,0
1380,Azj'kahet,453,2255,0,0
1381,Azj'kahet - Inferior,453,2256,1,0
1382,Ciudad Tejida,454,2213,0,0
1383,Ciudad Tejida - Arrabal,454,2216,1,0
1384,Bloque de Detención,455,2363,0,0
1385,Ciudad Forjatiniebla,455,2362,1,0
1396,Minahonda,458,2406,0,0
1397,El Gallagio,458,2407,2,0
1398,El Corazón Afortunado,458,2408,3,0
1399,Torre de Picas,458,2411,4,0
1400,La Casa del Cromo,458,2409,5,0
1401,Estación de Bombeo,459,2387,0,0
1402,El D.I.R.G.,459,2388,1,0
1403,Entrada,460,2423,0,0
1404,Plataformas Superiores,460,2422,1,0
1405,Plataformas Inferiores,460,2421,2,0
1406,Los Fosos,460,2420,3,0
1407,Arena de Demolición,461,2426,0,0
1408,Cúpula de Demolición,461,2425,1,0
1409,Investigación y Destrucción,458,2428,1,0
