ID,Description_lang,OrderIndex,ProfTraitTreeID
634,Dominas el arte de convertir la basura en tesoros a través del reciclaje.,1,398
635,"Mejoras tu multifabricación, ingenio y concentración en todas las recetas de ingeniería.",0,398
636,Maximizas la calidad de componentes como piñón de almas y equipo de canto.,1,399
637,¡Fabricas encantadoras creaciones que te ayudan en tus aventuras en exteriores!,0,399
640,Mejoras tu eficiencia de concentración al cortar gemas.,2,401
641,"Obtienes la habilidad de conservar virutas de gemas tras cortar una gema, las cuales puedes machacar para crear polvo de gemas.",1,401
642,Aprendes nuevos diseños de cortes de gemas con los que ampliar tu repertorio.,0,401
643,"Dominas el arte de la fabricación de componentes, ofreciendo los mejores componentes opcionales y básicos.",2,402
644,"Aprendes métodos más eficaces para machacar gemas, produciendo polvo de gemas de mayor calidad.",1,402
645,"Mejoras tus habilidades de prospección, descubriendo gemas de mayor calidad a partir de muestras de menas.",0,402
646,Multiplicas tu rendimiento económico potenciando tu multifabricación.,2,403
647,Aprendes tener más ingenio en joyería que cualquier otro joyero del mercado.,1,403
648,Maximizas tu concentración e inventiva por cada diseño de Midnight en tu arsenal.,0,403
649,"Aumentas la eficiencia de tus componentes y de tu concentración a la hora de fabricar anillos, collares y herramientas y accesorios de profesión.",2,404
650,Ayudas a otros fabricantes a alcanzar la cumbre de su habilidad con herramientas y accesorios de profesión.,1,404
651,"Aprendes a crear potentes joyas de combate, como anillos y collares.",0,404
652,"La experiencia otorga maestría, lo que te permite fabricar pociones más rápido y de forma más eficiente.",3,405
653,Aprendes el arte de la caldera de pociones de Midnight.,2,405
654,Abrazas el Vacío e imbuyes tus pociones con su máximo potencial.,1,405
655,Sigues la Luz para imbuir tus pociones con fuerza y estabilidad.,0,405
656,Realizas encargos por lotes para aprovechar mejor tus materiales.,3,406
657,Usas todo lo que has aprendido para crear la asombrosa caldera de frascos de Midnight.,2,406
658,Aprendes las tradiciones haranir para desbloquear tu potencial con ampollas.,1,406
659,Empleas métodos sin'dorei para aprender aún más brebajes increíbles.,0,406
660,Transmutas con más frecuencia.,1,407
661,Obtienes acceso a más transmutaciones.,0,407
662,Mejoras tu habilidad en alquimia.,2,408
663,Creas más con menos.,1,408
664,¡Obtienes más inventiva en todas las fabricaciones de alquimia de Midnight!,0,408
665,Mejoras tu multifabricación al fabricar objetos encantados.,2,409
666,Mejoras la eficiencia de tu concentración e inventiva.,1,409
667,"Aprendes a destrozar esencias mágicas, lo que te otorga bonus temporales que mejoran cuanto más te especialices.",0,409
668,Desbloqueas la capacidad de extraer a veces esencias mágicas al desencantar objetos épicos.,2,410
669,Aumentas la cantidad de polvo cantoeterno y fragmentos radiantes que obtienes al desencantar.,1,410
670,Aumentas la calidad de componentes de encantamiento que se crean al desencantar.,0,410
671,"Dominas las fórmulas de objetos consumibles, lo que aumenta su efectividad.",2,411
672,Aprendes a crear poderosas varitas mágicas y varas encantadoras.,1,411
673,"Mejoras la calidad de tus ilusiones, lo que aumenta su duración.",0,411
674,Reduces la cantidad de concentración requerida para concentrarse en un encantamiento permanente si te has especializado por completo en él.,2,412
675,Aprendes diversas fórmulas nuevas para mejorar el equipo.,1,412
676,Mejoras la calidad de tus encantamientos permanentes.,0,412
677,Aprendes a crear refuerzos para armadura y componentes opcionales más potentes que suministrar a otros aventureros.,2,413
678,"Mejoras tu habilidad al fabricar productos básicos, aprendiendo a producirlos con una mayor calidad.",1,413
679,Mejoras tu capacidad de fabricar equipamiento de profesión.,0,413
680,"Aumentas la inventiva, el ingenio y la habilidad al fabricar armaduras de cuero.",2,414
681,Aprendes a usar componentes opcionales y de finalización en tu fabricación de armaduras de cuero.,1,414
682,Aprendes a fabricar armaduras de cuero épicas de agente de Lunargenta.,0,414
683,Mejoras tu capacidad de fabricar varios productos básicos al mismo tiempo.,2,415
684,Mejoras tu capacidad de ahorrar componentes cuando se activa tu ingenio.,1,415
685,Aumentas la efectividad de la concentración y la inventiva para todos los patrones.,0,415
686,"Aumentas la inventiva, el ingenio y la habilidad al fabricar armaduras de malla.",2,416
687,Aprendes a usar componentes opcionales y de finalización en tu fabricación de armaduras de malla.,1,416
688,Aprendes a fabricar armaduras de malla épicas de errante.,0,416
689,Perfeccionas varios robots y componentes opcionales específicos del equipo de ingeniería.,2,399
690,Dominas la fabricación de piezas como los componentes de engranajes para centrarte en una estadística concreta.,3,399
691,Aumentas las probabilidades de lograr un avance de inventiva.,2,407
692,Insertas piezas y robots para fabricar creativas piezas de equipo.,2,417
693,Potencias tu banda guerrera con equipo de ingeniería creativo.,1,417
694,Fabricas poderoso equipo de combate para derrotar a los enemigos más fuertes.,0,417
695,Insertas piezas y robots para fabricar creativas piezas de equipo.,2,418
696,Potencias tu banda guerrera con equipo de ingeniería creativo.,1,418
697,Fabricas poderoso equipo de combate para derrotar a los enemigos más fuertes.,0,418
698,Insertas piezas y robots para fabricar creativas piezas de equipo.,2,419
699,Potencias tu banda guerrera con equipo de ingeniería creativo.,1,419
700,Fabricas poderoso equipo de combate para derrotar a los enemigos más fuertes.,0,419
701,Consolidas tus claves.,3,420
702,Dominas la molienda.,2,420
703,Perfeccionas tus tintas.,1,420
704,Aprendes a crear rápidamente componentes de inscripción al fabricar a granel.,0,420
705,Consolidas tus claves.,3,421
706,Dominas la molienda.,2,421
707,Perfeccionas tus tintas.,1,421
708,Aprendes a crear rápidamente componentes de inscripción al fabricar a granel.,0,421
709,Desbloqueas la facultad para aprender recetas mediante Reciclaje.,2,398
