ID,Title_lang,Description_lang,WorldPosition[0],WorldPosition[1],Type,PlayerConditionID,QuestID,LfgDungeonID,RewardItemID,UiTextureAtlasMemberID,UiTextureKitID,MapID,AreaTableID
360,Mordril Cupombra,Modalità: Difficile,4300,-6500,2,140971,91218,0,0,0,0,0,0
361,Mordril Cupombra,Modalità: Incubo,3900,-7800,2,140972,91219,0,0,0,0,0,0
362,Mordril Cupombra,Modalità: Difficile,11300,-13400,2,140974,91218,0,0,0,0,0,0
363,Mordril Cupombra,Modalità: Incubo,10300,-13250,2,140975,91219,0,0,0,0,0,0
364,Mordril Cupombra,Modalità: Difficile,9650,-8250,2,140977,91218,0,0,0,0,0,0
365,Mordril Cupombra,Modalità: Incubo,9850,-9150,2,140978,91219,0,0,0,0,0,0
366,Deliah Cantotetro,Modalità: Difficile,7000,-5300,2,140980,91220,0,0,0,0,0,0
367,Deliah Cantotetro,Modalità: Incubo,5500,-4450,2,140981,91221,0,0,0,0,0,0
368,Deliah Cantotetro,Modalità: Difficile,4300,-6500,2,140983,91220,0,0,0,0,0,0
369,Deliah Cantotetro,Modalità: Incubo,3900,-7800,2,140984,91221,0,0,0,0,0,0
370,Deliah Cantotetro,Modalità: Difficile,11300,-13400,2,140986,91220,0,0,0,0,0,0
371,Deliah Cantotetro,Modalità: Incubo,10300,-13250,2,140987,91221,0,0,0,0,0,0
372,Deliah Cantotetro,Modalità: Difficile,9650,-8250,2,140989,91220,0,0,0,0,0,0
373,Deliah Cantotetro,Modalità: Incubo,9850,-9150,2,140990,91221,0,0,0,0,0,0
374,Lama Spettrale Talasha,Modalità: Difficile,7000,-5300,2,140992,91222,0,0,0,0,0,0
375,Lama Spettrale Talasha,Modalità: Incubo,5500,-4450,2,140993,91223,0,0,0,0,0,0
376,Lama Spettrale Talasha,Modalità: Difficile,4300,-6500,2,140995,91222,0,0,0,0,0,0
377,Lama Spettrale Talasha,Modalità: Incubo,3900,-7800,2,140996,91223,0,0,0,0,0,0
378,Lama Spettrale Talasha,Modalità: Difficile,11300,-13400,2,140998,91222,0,0,0,0,0,0
379,Lama Spettrale Talasha,Modalità: Incubo,10300,-13250,2,140999,91223,0,0,0,0,0,0
380,Lama Spettrale Talasha,Modalità: Difficile,9650,-8250,2,141001,91222,0,0,0,0,0,0
381,Lama Spettrale Talasha,Modalità: Incubo,9850,-9150,2,141002,91223,0,0,0,0,0,0
382,Lama del Nexus Hadim,Modalità: Difficile,7000,-5300,2,141004,91224,0,0,0,0,0,0
383,Lama del Nexus Hadim,Modalità: Incubo,5500,-4450,2,141005,91225,0,0,0,0,0,0
384,Lama del Nexus Hadim,Modalità: Difficile,4300,-6500,2,141007,91224,0,0,0,0,0,0
385,Lama del Nexus Hadim,Modalità: Incubo,3900,-7800,2,141008,91225,0,0,0,0,0,0
386,Lama del Nexus Hadim,Modalità: Difficile,11300,-13400,2,141010,91224,0,0,0,0,0,0
387,Lama del Nexus Hadim,Modalità: Incubo,10300,-13250,2,141011,91225,0,0,0,0,0,0
388,Lama del Nexus Hadim,Modalità: Difficile,9650,-8250,2,141013,91224,0,0,0,0,0,0
389,Lama del Nexus Hadim,Modalità: Incubo,9850,-9150,2,141014,91225,0,0,0,0,0,0
390,Jo'zolo il Distruttore,Modalità: Difficile,7000,-5300,2,141016,91226,0,0,0,0,0,0
391,Jo'zolo il Distruttore,Modalità: Incubo,5500,-4450,2,141017,91227,0,0,0,0,0,0
392,Jo'zolo il Distruttore,Modalità: Difficile,4300,-6500,2,141019,91226,0,0,0,0,0,0
393,Jo'zolo il Distruttore,Modalità: Incubo,3900,-7800,2,141020,91227,0,0,0,0,0,0
394,Jo'zolo il Distruttore,Modalità: Difficile,11300,-13400,2,141022,91226,0,0,0,0,0,0
395,Jo'zolo il Distruttore,Modalità: Incubo,10300,-13250,2,141023,91227,0,0,0,0,0,0
396,Jo'zolo il Distruttore,Modalità: Difficile,9650,-8250,2,141025,91226,0,0,0,0,0,0
397,Jo'zolo il Distruttore,Modalità: Incubo,9850,-9150,2,141026,91227,0,0,0,0,0,0
398,"Zadu, Pugno di Nalorakk",Modalità: Difficile,7000,-5300,2,141028,91228,0,0,0,0,0,0
399,"Zadu, Pugno di Nalorakk",Modalità: Incubo,5500,-4450,2,141029,91229,0,0,0,0,0,0
400,"Zadu, Pugno di Nalorakk",Modalità: Difficile,4300,-6500,2,141031,91228,0,0,0,0,0,0
401,"Zadu, Pugno di Nalorakk",Modalità: Incubo,3900,-7800,2,141032,91229,0,0,0,0,0,0
402,"Zadu, Pugno di Nalorakk",Modalità: Difficile,11300,-13400,2,141034,91228,0,0,0,0,0,0
403,"Zadu, Pugno di Nalorakk",Modalità: Incubo,10300,-13250,2,141035,91229,0,0,0,0,0,0
404,"Zadu, Pugno di Nalorakk",Modalità: Difficile,9650,-8250,2,141037,91228,0,0,0,0,0,0
405,"Zadu, Pugno di Nalorakk",Modalità: Incubo,9850,-9150,2,141038,91229,0,0,0,0,0,0
406,Artiglio di Jan'alai,Modalità: Difficile,7000,-5300,2,141040,91230,0,0,0,0,0,0
407,Artiglio di Jan'alai,Modalità: Incubo,5500,-4450,2,141041,91231,0,0,0,0,0,0
408,Artiglio di Jan'alai,Modalità: Difficile,4300,-6500,2,141043,91230,0,0,0,0,0,0
409,Artiglio di Jan'alai,Modalità: Incubo,3900,-7800,2,141044,91231,0,0,0,0,0,0
410,Artiglio di Jan'alai,Modalità: Difficile,11300,-13400,2,141046,91230,0,0,0,0,0,0
411,Artiglio di Jan'alai,Modalità: Incubo,10300,-13250,2,141047,91231,0,0,0,0,0,0
412,Artiglio di Jan'alai,Modalità: Difficile,9650,-8250,2,141049,91230,0,0,0,0,0,0
413,Artiglio di Jan'alai,Modalità: Incubo,9850,-9150,2,141050,91231,0,0,0,0,0,0
414,Ala di Akil'zon,Modalità: Difficile,7000,-5300,2,141052,91232,0,0,0,0,0,0
415,Ala di Akil'zon,Modalità: Incubo,5500,-4450,2,141053,91233,0,0,0,0,0,0
416,Ala di Akil'zon,Modalità: Difficile,4300,-6500,2,141055,91232,0,0,0,0,0,0
417,Ala di Akil'zon,Modalità: Incubo,3900,-7800,2,141056,91233,0,0,0,0,0,0
418,Ala di Akil'zon,Modalità: Difficile,11300,-13400,2,141058,91232,0,0,0,0,0,0
419,Ala di Akil'zon,Modalità: Incubo,10300,-13250,2,141059,91233,0,0,0,0,0,0
420,Ala di Akil'zon,Modalità: Difficile,9650,-8250,2,141061,91232,0,0,0,0,0,0
421,Ala di Akil'zon,Modalità: Incubo,9850,-9150,2,141062,91233,0,0,0,0,0,0
422,Guardaboschi Radalampo,Modalità: Difficile,7000,-5300,2,141064,91234,0,0,0,0,0,0
423,Guardaboschi Radalampo,Modalità: Incubo,5500,-4450,2,141065,91235,0,0,0,0,0,0
424,Guardaboschi Radalampo,Modalità: Difficile,4300,-6500,2,141067,91234,0,0,0,0,0,0
425,Guardaboschi Radalampo,Modalità: Incubo,3900,-7800,2,141068,91235,0,0,0,0,0,0
426,Guardaboschi Radalampo,Modalità: Difficile,11300,-13400,2,141070,91234,0,0,0,0,0,0
427,Guardaboschi Radalampo,Modalità: Incubo,10300,-13250,2,141071,91235,0,0,0,0,0,0
428,Guardaboschi Radalampo,Modalità: Difficile,9650,-8250,2,141073,91234,0,0,0,0,0,0
429,Guardaboschi Radalampo,Modalità: Incubo,9850,-9150,2,141074,91235,0,0,0,0,0,0
430,Tenente Alafiamma,Modalità: Difficile,7000,-5300,2,141076,91236,0,0,0,0,0,0
431,Tenente Alafiamma,Modalità: Incubo,5500,-4450,2,141077,91237,0,0,0,0,0,0
432,Tenente Alafiamma,Modalità: Difficile,4300,-6500,2,141079,91236,0,0,0,0,0,0
433,Tenente Alafiamma,Modalità: Incubo,3900,-7800,2,141080,91237,0,0,0,0,0,0
434,Tenente Alafiamma,Modalità: Difficile,11300,-13400,2,141082,91236,0,0,0,0,0,0
435,Tenente Alafiamma,Modalità: Incubo,10300,-13250,2,141083,91237,0,0,0,0,0,0
436,Tenente Alafiamma,Modalità: Difficile,9650,-8250,2,141085,91236,0,0,0,0,0,0
437,Tenente Alafiamma,Modalità: Incubo,9850,-9150,2,141086,91237,0,0,0,0,0,0
438,Petyoll la Fogliafina,Modalità: Difficile,7000,-5300,2,141088,91238,0,0,0,0,0,0
439,Petyoll la Fogliafina,Modalità: Incubo,5500,-4450,2,141089,91239,0,0,0,0,0,0
440,Petyoll la Fogliafina,Modalità: Difficile,4300,-6500,2,141091,91238,0,0,0,0,0,0
441,Petyoll la Fogliafina,Modalità: Incubo,3900,-7800,2,141092,91239,0,0,0,0,0,0
442,Petyoll la Fogliafina,Modalità: Difficile,11300,-13400,2,141094,91238,0,0,0,0,0,0
443,Petyoll la Fogliafina,Modalità: Incubo,10300,-13250,2,141095,91239,0,0,0,0,0,0
444,Petyoll la Fogliafina,Modalità: Difficile,9650,-8250,2,141097,91238,0,0,0,0,0,0
445,Petyoll la Fogliafina,Modalità: Incubo,9850,-9150,2,141098,91239,0,0,0,0,0,0
446,Lamyne della Cripta,Modalità: Difficile,7000,-5300,2,141100,91240,0,0,0,0,0,0
447,Lamyne della Cripta,Modalità: Incubo,5500,-4450,2,141101,91241,0,0,0,0,0,0
448,Lamyne della Cripta,Modalità: Difficile,4300,-6500,2,141103,91240,0,0,0,0,0,0
449,Lamyne della Cripta,Modalità: Incubo,3900,-7800,2,141104,91241,0,0,0,0,0,0
450,Lamyne della Cripta,Modalità: Difficile,11300,-13400,2,141106,91240,0,0,0,0,0,0
451,Lamyne della Cripta,Modalità: Incubo,10300,-13250,2,141107,91241,0,0,0,0,0,0
452,Lamyne della Cripta,Modalità: Difficile,9650,-8250,2,141109,91240,0,0,0,0,0,0
453,Lamyne della Cripta,Modalità: Incubo,9850,-9150,2,141110,91241,0,0,0,0,0,0
454,Gran Vendicatore Vureem,Modalità: Difficile,7000,-5300,2,141112,91242,0,0,0,0,0,0
455,Gran Vendicatore Vureem,Modalità: Incubo,5500,-4450,2,141113,91256,0,0,0,0,0,0
456,Gran Vendicatore Vureem,Modalità: Difficile,4300,-6500,2,141115,91242,0,0,0,0,0,0
457,Gran Vendicatore Vureem,Modalità: Incubo,3900,-7800,2,141116,91256,0,0,0,0,0,0
458,Gran Vendicatore Vureem,Modalità: Difficile,11300,-13400,2,141118,91242,0,0,0,0,0,0
459,Gran Vendicatore Vureem,Modalità: Incubo,10300,-13250,2,141119,91256,0,0,0,0,0,0
460,Gran Vendicatore Vureem,Modalità: Difficile,9650,-8250,2,141121,91242,0,0,0,0,0,0
461,Gran Vendicatore Vureem,Modalità: Incubo,9850,-9150,2,141122,91256,0,0,0,0,0,0
462,Crociata Luxia Maxwell,Modalità: Difficile,7000,-5300,2,141124,91243,0,0,0,0,0,0
463,Crociata Luxia Maxwell,Modalità: Incubo,5500,-4450,2,141125,91257,0,0,0,0,0,0
464,Crociata Luxia Maxwell,Modalità: Difficile,4300,-6500,2,141127,91243,0,0,0,0,0,0
465,Crociata Luxia Maxwell,Modalità: Incubo,3900,-7800,2,141128,91257,0,0,0,0,0,0
466,Crociata Luxia Maxwell,Modalità: Difficile,11300,-13400,2,141130,91243,0,0,0,0,0,0
467,Crociata Luxia Maxwell,Modalità: Incubo,10300,-13250,2,141131,91257,0,0,0,0,0,0
468,Crociata Luxia Maxwell,Modalità: Difficile,9650,-8250,2,141133,91243,0,0,0,0,0,0
469,Crociata Luxia Maxwell,Modalità: Incubo,9850,-9150,2,141134,91257,0,0,0,0,0,0
470,Pretore Singularis,Modalità: Difficile,7000,-5300,2,141136,91244,0,0,0,0,0,0
471,Pretore Singularis,Modalità: Incubo,5500,-4450,2,141137,91258,0,0,0,0,0,0
472,Pretore Singularis,Modalità: Difficile,4300,-6500,2,141139,91244,0,0,0,0,0,0
473,Pretore Singularis,Modalità: Incubo,3900,-7800,2,141140,91258,0,0,0,0,0,0
474,Pretore Singularis,Modalità: Difficile,11300,-13400,2,141142,91244,0,0,0,0,0,0
475,Pretore Singularis,Modalità: Incubo,10300,-13250,2,141143,91258,0,0,0,0,0,0
476,Pretore Singularis,Modalità: Difficile,9650,-8250,2,141145,91244,0,0,0,0,0,0
477,Pretore Singularis,Modalità: Incubo,9850,-9150,2,141146,91258,0,0,0,0,0,0
478,Console Nebulor,Modalità: Difficile,7000,-5300,2,141148,91245,0,0,0,0,0,0
479,Console Nebulor,Modalità: Incubo,5500,-4450,2,141149,91259,0,0,0,0,0,0
480,Console Nebulor,Modalità: Difficile,4300,-6500,2,141151,91245,0,0,0,0,0,0
481,Console Nebulor,Modalità: Incubo,3900,-7800,2,141152,91259,0,0,0,0,0,0
482,Console Nebulor,Modalità: Difficile,11300,-13400,2,141154,91245,0,0,0,0,0,0
483,Console Nebulor,Modalità: Incubo,10300,-13250,2,141155,91259,0,0,0,0,0,0
484,Console Nebulor,Modalità: Difficile,9650,-8250,2,141157,91245,0,0,0,0,0,0
485,Console Nebulor,Modalità: Incubo,9850,-9150,2,141158,91259,0,0,0,0,0,0
486,Esecutore Kaenius,Modalità: Difficile,7000,-5300,2,141160,91246,0,0,0,0,0,0
487,Esecutore Kaenius,Modalità: Incubo,5500,-4450,2,141161,91260,0,0,0,0,0,0
488,Esecutore Kaenius,Modalità: Difficile,4300,-6500,2,141163,91246,0,0,0,0,0,0
489,Esecutore Kaenius,Modalità: Incubo,3900,-7800,2,141164,91260,0,0,0,0,0,0
490,Esecutore Kaenius,Modalità: Difficile,11300,-13400,2,141166,91246,0,0,0,0,0,0
491,Esecutore Kaenius,Modalità: Incubo,10300,-13250,2,141167,91260,0,0,0,0,0,0
492,Esecutore Kaenius,Modalità: Difficile,9650,-8250,2,141169,91246,0,0,0,0,0,0
493,Esecutore Kaenius,Modalità: Incubo,9850,-9150,2,141170,91260,0,0,0,0,0,0
494,Imperatore Enigmalia,Modalità: Difficile,7000,-5300,2,141172,91247,0,0,0,0,0,0
495,Imperatore Enigmalia,Modalità: Incubo,5500,-4450,2,141173,91261,0,0,0,0,0,0
496,Imperatore Enigmalia,Modalità: Difficile,4300,-6500,2,141175,91247,0,0,0,0,0,0
497,Imperatore Enigmalia,Modalità: Incubo,3900,-7800,2,141176,91261,0,0,0,0,0,0
498,Imperatore Enigmalia,Modalità: Difficile,11300,-13400,2,141178,91247,0,0,0,0,0,0
499,Imperatore Enigmalia,Modalità: Incubo,10300,-13250,2,141179,91261,0,0,0,0,0,0
500,Imperatore Enigmalia,Modalità: Difficile,9650,-8250,2,141181,91247,0,0,0,0,0,0
501,Imperatore Enigmalia,Modalità: Incubo,9850,-9150,2,141182,91261,0,0,0,0,0,0
502,Cavaliere Errante Spezzasangue,Modalità: Difficile,7000,-5300,2,141184,91248,0,0,0,0,0,0
503,Cavaliere Errante Spezzasangue,Modalità: Incubo,5500,-4450,2,141185,91262,0,0,0,0,0,0
504,Cavaliere Errante Spezzasangue,Modalità: Difficile,4300,-6500,2,141187,91248,0,0,0,0,0,0
505,Cavaliere Errante Spezzasangue,Modalità: Incubo,3900,-7800,2,141188,91262,0,0,0,0,0,0
506,Cavaliere Errante Spezzasangue,Modalità: Difficile,11300,-13400,2,141190,91248,0,0,0,0,0,0
507,Cavaliere Errante Spezzasangue,Modalità: Incubo,10300,-13250,2,141191,91262,0,0,0,0,0,0
508,Cavaliere Errante Spezzasangue,Modalità: Difficile,9650,-8250,2,141193,91248,0,0,0,0,0,0
509,Cavaliere Errante Spezzasangue,Modalità: Incubo,9850,-9150,2,141194,91262,0,0,0,0,0,0
510,Vylenna la Disertrice,Modalità: Difficile,7000,-5300,2,141196,91249,0,0,0,0,0,0
511,Vylenna la Disertrice,Modalità: Incubo,5500,-4450,2,141197,91263,0,0,0,0,0,0
512,Vylenna la Disertrice,Modalità: Difficile,4300,-6500,2,141199,91249,0,0,0,0,0,0
513,Vylenna la Disertrice,Modalità: Incubo,3900,-7800,2,141200,91263,0,0,0,0,0,0
514,Vylenna la Disertrice,Modalità: Difficile,11300,-13400,2,141202,91249,0,0,0,0,0,0
515,Vylenna la Disertrice,Modalità: Incubo,10300,-13250,2,141203,91263,0,0,0,0,0,0
516,Vylenna la Disertrice,Modalità: Difficile,9650,-8250,2,141205,91249,0,0,0,0,0,0
517,Vylenna la Disertrice,Modalità: Incubo,9850,-9150,2,141206,91263,0,0,0,0,0,0
518,Theldrin Perduto,Modalità: Difficile,7000,-5300,2,141208,91250,0,0,0,0,0,0
519,Theldrin Perduto,Modalità: Incubo,5500,-4450,2,141209,91264,0,0,0,0,0,0
520,Theldrin Perduto,Modalità: Difficile,4300,-6500,2,141211,91250,0,0,0,0,0,0
521,Theldrin Perduto,Modalità: Incubo,3900,-7800,2,141212,91264,0,0,0,0,0,0
522,Theldrin Perduto,Modalità: Difficile,11300,-13400,2,141214,91250,0,0,0,0,0,0
523,Theldrin Perduto,Modalità: Incubo,10300,-13250,2,141215,91264,0,0,0,0,0,0
524,Theldrin Perduto,Modalità: Difficile,9650,-8250,2,141217,91250,0,0,0,0,0,0
525,Theldrin Perduto,Modalità: Incubo,9850,-9150,2,141218,91264,0,0,0,0,0,0
526,Neydra l'Affamata,Modalità: Difficile,7000,-5300,2,141220,91251,0,0,0,0,0,0
527,Neydra l'Affamata,Modalità: Incubo,5500,-4450,2,141221,91265,0,0,0,0,0,0
528,Neydra l'Affamata,Modalità: Difficile,4300,-6500,2,141223,91251,0,0,0,0,0,0
529,Neydra l'Affamata,Modalità: Incubo,3900,-7800,2,141224,91265,0,0,0,0,0,0
530,Neydra l'Affamata,Modalità: Difficile,11300,-13400,2,141226,91251,0,0,0,0,0,0
531,Neydra l'Affamata,Modalità: Incubo,10300,-13250,2,141227,91265,0,0,0,0,0,0
532,Neydra l'Affamata,Modalità: Difficile,9650,-8250,2,141229,91251,0,0,0,0,0,0
533,Neydra l'Affamata,Modalità: Incubo,9850,-9150,2,141230,91265,0,0,0,0,0,0
534,Edgath Cantaspine,Modalità: Difficile,7000,-5300,2,141232,91252,0,0,0,0,0,0
535,Edgath Cantaspine,Modalità: Incubo,5500,-4450,2,141233,91266,0,0,0,0,0,0
536,Edgath Cantaspine,Modalità: Difficile,4300,-6500,2,141235,91252,0,0,0,0,0,0
537,Edgath Cantaspine,Modalità: Incubo,3900,-7800,2,141236,91266,0,0,0,0,0,0
538,Edgath Cantaspine,Modalità: Difficile,11300,-13400,2,141238,91252,0,0,0,0,0,0
539,Edgath Cantaspine,Modalità: Incubo,10300,-13250,2,141239,91266,0,0,0,0,0,0
540,Edgath Cantaspine,Modalità: Difficile,9650,-8250,2,141241,91252,0,0,0,0,0,0
541,Edgath Cantaspine,Modalità: Incubo,9850,-9150,2,141242,91266,0,0,0,0,0,0
542,Strega dei Rovi Liset,Modalità: Difficile,7000,-5300,2,141244,91253,0,0,0,0,0,0
543,Strega dei Rovi Liset,Modalità: Incubo,5500,-4450,2,141245,91267,0,0,0,0,0,0
544,Strega dei Rovi Liset,Modalità: Difficile,4300,-6500,2,141247,91253,0,0,0,0,0,0
545,Strega dei Rovi Liset,Modalità: Incubo,3900,-7800,2,141248,91267,0,0,0,0,0,0
546,Strega dei Rovi Liset,Modalità: Difficile,11300,-13400,2,141250,91253,0,0,0,0,0,0
547,Strega dei Rovi Liset,Modalità: Incubo,10300,-13250,2,141251,91267,0,0,0,0,0,0
548,Strega dei Rovi Liset,Modalità: Difficile,9650,-8250,2,141253,91253,0,0,0,0,0,0
549,Strega dei Rovi Liset,Modalità: Incubo,9850,-9150,2,141254,91267,0,0,0,0,0,0
550,"Grothoz, l'Ombra Bruciante",Modalità: Difficile,7000,-5300,2,141256,91254,0,0,0,0,0,0
551,"Grothoz, l'Ombra Bruciante",Modalità: Incubo,5500,-4450,2,141257,91268,0,0,0,0,0,0
552,"Grothoz, l'Ombra Bruciante",Modalità: Difficile,4300,-6500,2,141259,91254,0,0,0,0,0,0
553,"Grothoz, l'Ombra Bruciante",Modalità: Incubo,3900,-7800,2,141260,91268,0,0,0,0,0,0
554,"Grothoz, l'Ombra Bruciante",Modalità: Difficile,11300,-13400,2,141262,91254,0,0,0,0,0,0
555,"Grothoz, l'Ombra Bruciante",Modalità: Incubo,10300,-13250,2,141263,91268,0,0,0,0,0,0
556,"Grothoz, l'Ombra Bruciante",Modalità: Difficile,9650,-8250,2,141265,91254,0,0,0,0,0,0
557,"Grothoz, l'Ombra Bruciante",Modalità: Incubo,9850,-9150,2,141266,91268,0,0,0,0,0,0
558,"Dengzag, la Fiammata Oscurata",Modalità: Difficile,7000,-5300,2,141268,91255,0,0,0,0,0,0
559,"Dengzag, la Fiammata Oscurata",Modalità: Incubo,5500,-4450,2,141269,91269,0,0,0,0,0,0
560,"Dengzag, la Fiammata Oscurata",Modalità: Difficile,4300,-6500,2,141271,91255,0,0,0,0,0,0
561,"Dengzag, la Fiammata Oscurata",Modalità: Incubo,3900,-7800,2,141272,91269,0,0,0,0,0,0
562,"Dengzag, la Fiammata Oscurata",Modalità: Difficile,11300,-13400,2,141274,91255,0,0,0,0,0,0
563,"Dengzag, la Fiammata Oscurata",Modalità: Incubo,10300,-13250,2,141275,91269,0,0,0,0,0,0
564,"Dengzag, la Fiammata Oscurata",Modalità: Difficile,9650,-8250,2,141277,91255,0,0,0,0,0,0
565,"Dengzag, la Fiammata Oscurata",Modalità: Incubo,9850,-9150,2,141278,91269,0,0,0,0,0,0
566,La guerra tra la Luce e l'Ombra,Unisciti all'Avanguardia mentre inizia l'offensiva finale contro lo Sciame Famelico.,10714,-4616,1,151981,94957,0,0,0,0,0,0
