ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
279458,Nemici élite uccisi,0,10,90868,7,92,3,39443
279459,Forze in battaglia al Fronte di Ferro aiutate,15,1,0,0,0,0,39444
279460,Nemici uccisi,0,100,90867,1,92,2,39444
279461,Grandi nemici uccisi,0,50,93035,2,92,4,39444
279462,Stendardo dell'Orda di Ferro distrutto,0,34,90371,3,92,0,39444
279463,Grunt feriti curati,0,25,90337,4,92,1,39444
279464,Progetti bruciati,0,25,93014,5,92,5,39444
279465,Posti conquistati,0,13,93036,6,92,6,39444
279466,Nemici élite uccisi,0,10,90868,7,92,3,39444
279467,Forze dell'Orda di Ferro sconfitte,15,1,0,0,0,0,39445
279468,,0,20,92616,1,92,0,39445
279469,,0,50,91901,2,92,2,39445
279470,,0,25,91760,3,92,3,39445
279471,,0,100,91721,4,92,4,39445
279472,,0,100,91764,5,92,5,39445
279473,,0,100,90066,6,92,6,39445
279474,,0,100,89754,7,92,7,39445
279475,,0,100,91908,8,92,8,39445
279476,,0,10,91727,9,92,9,39445
279477,,0,7,91695,10,92,11,39445
279478,,0,34,93034,11,92,10,39445
279479,Forze dell'Orda di Ferro sconfitte,15,1,0,0,0,0,39446
279480,,0,20,92616,1,92,0,39446
279481,,0,50,91901,2,92,2,39446
279482,,0,25,91760,3,92,3,39446
279483,,0,100,91721,4,92,4,39446
279484,,0,100,91764,5,92,5,39446
279485,,0,100,90066,6,92,6,39446
279486,,0,100,89754,7,92,7,39446
279487,,0,100,91908,8,92,8,39446
279488,,0,10,91727,9,92,9,39446
279489,,0,7,91695,10,92,11,39446
279490,,0,34,93034,11,92,10,39446
279491,Forze del Concilio dell'Ombra sconfitte,15,1,0,0,0,0,39447
279492,,0,1000,90303,1,92,1,39447
279493,,0,34,90706,2,92,5,39447
279494,,0,34,90789,3,92,2,39447
279495,,0,34,90300,4,92,7,39447
279496,,0,100,90620,5,92,4,39447
279497,,0,10,90782,6,92,0,39447
279498,,0,20,89686,7,92,3,39447
279499,,0,10,90950,8,92,6,39447
279500,,0,4,92451,9,92,8,39447
279501,,0,15,90265,10,92,9,39447
279502,,0,12,91068,11,92,10,39447
279503,,0,13,93334,12,92,11,39447
279504,,0,100,91262,13,92,12,39447
279505,,0,100,95236,14,92,13,39447
279506,Forze del Concilio dell'Ombra sconfitte,15,1,0,0,0,0,39448
279507,,0,1000,90303,1,92,1,39448
279508,,0,34,90706,2,92,5,39448
279509,,0,34,90789,3,92,2,39448
279510,,0,34,90300,4,92,7,39448
279511,,0,100,90620,5,92,4,39448
279512,,0,10,90782,6,92,0,39448
279513,,0,20,89686,7,92,3,39448
279514,,0,10,90950,8,92,6,39448
279515,,0,4,92451,9,92,8,39448
279516,,0,15,90265,10,92,9,39448
279517,,0,12,91068,11,92,10,39448
279518,,0,13,93334,12,92,11,39448
279519,,0,100,91262,13,92,12,39448
279520,,0,100,95236,14,92,13,39448
279521,Forze dei Sargerei sconfitte,15,1,0,0,0,0,39449
279522,,0,100,90478,1,92,1,39449
279523,,0,34,90302,2,92,0,39449
279524,,0,50,90425,3,92,2,39449
279525,,0,34,90501,4,92,3,39449
279526,,0,10,91817,5,92,4,39449
279527,,0,17,92544,6,92,5,39449
279528,,0,20,92597,7,92,6,39449
279529,Forze dei Sargerei sconfitte,15,1,0,0,0,0,39450
279530,,0,100,90478,1,92,1,39450
279531,,0,34,90302,2,92,0,39450
279532,,0,50,90425,3,92,2,39450
279533,,0,34,90501,4,92,3,39450
279534,,0,10,91817,5,92,4,39450
279535,,0,17,92544,6,92,5,39450
279536,,0,20,92597,7,92,6,39450
279537,Forze dell'Orda di Ferro sconfitte,15,1,0,0,0,0,39451
279538,Equipaggiamenti dell'Orda di Ferro distrutti,0,34,90048,1,92,0,39451
279539,,0,100,90047,2,92,1,39451
279540,,0,50,89972,3,92,16,39451
279541,,0,50,90124,4,92,3,39451
279542,,0,100,89973,5,92,6,39451
279543,,0,100,89857,6,92,5,39451
279544,,0,20,90074,7,92,2,39451
279545,,0,7,90094,8,92,4,39451
279546,,0,7,90122,9,92,7,39451
279547,,0,4,90087,10,92,10,39451
279548,,0,10,90024,11,92,13,39451
279549,,3,100,90069,12,92,14,39451
279550,,3,100,90126,13,92,17,39451
279551,,0,100,89935,14,92,8,39451
279552,,0,100,90136,15,92,9,39451
279553,,0,100,89936,16,92,11,39451
279554,,0,100,89810,17,92,12,39451
279555,,0,100,89777,18,92,15,39451
279556,,0,10,90519,19,92,18,39451
279557,,0,100,90522,20,92,19,39451
279558,,0,25,90163,21,92,20,39451
279559,Forze dell'Orda di Ferro sconfitte,15,1,0,0,0,0,39452
279560,Equipaggiamenti dell'Orda di Ferro distrutti,0,34,90048,1,92,0,39452
279561,,0,100,90047,2,92,1,39452
279562,,0,50,89972,3,92,2,39452
279563,,0,50,90124,4,92,4,39452
279564,,0,100,89973,5,92,7,39452
279565,,0,100,89857,6,92,8,39452
279566,,0,20,90074,7,92,10,39452
279567,,0,7,90094,8,92,13,39452
279568,,0,7,90122,9,92,14,39452
279569,,0,4,90087,10,92,15,39452
279570,,0,10,90024,11,92,16,39452
279571,,3,100,90069,12,92,17,39452
279572,,3,100,90126,13,92,18,39452
279573,,0,100,89935,14,92,19,39452
279574,,0,100,90136,15,92,3,39452
279575,,0,100,89936,16,92,5,39452
279576,,0,100,89810,17,92,6,39452
279577,,0,100,89777,18,92,9,39452
279578,,0,10,90519,19,92,11,39452
279579,,0,100,90522,20,92,12,39452
279580,,0,25,90163,21,92,20,39452
279581,Forze del Concilio dell'Ombra sconfitte,15,1,0,0,0,0,39453
279582,,0,25,91939,1,92,0,39453
279583,,0,20,92227,2,92,1,39453
279584,,0,100,92395,3,92,2,39453
279585,,0,34,92453,4,92,3,39453
279586,,0,13,92411,5,92,4,39453
279587,,0,13,92408,6,92,5,39453
279588,,0,13,91009,7,92,6,39453
279589,,0,7,92274,8,92,7,39453
279590,,0,50,92396,9,92,8,39453
279591,,0,100,92398,10,92,9,39453
279592,,0,100,92262,11,92,10,39453
279593,,0,100,92397,12,92,11,39453
279594,,0,50,92026,13,92,12,39453
279595,,0,20,92031,14,92,13,39453
279596,,0,100,92083,15,92,14,39453
279597,,0,100,92082,16,92,15,39453
279598,,0,50,92028,17,92,16,39453
279599,,0,50,92051,18,92,17,39453
279600,,0,50,92402,19,92,18,39453
279601,,0,100,92002,20,92,19,39453
279602,,0,13,91098,21,92,20,39453
279603,Forze del Concilio dell'Ombra sconfitte,15,1,0,0,0,0,39454
279604,,0,25,91939,1,92,0,39454
279605,,0,20,92227,2,92,1,39454
279606,,0,100,92395,3,92,2,39454
279607,,0,34,92453,4,92,3,39454
279608,,0,13,92411,5,92,4,39454
279609,,0,13,92408,6,92,5,39454
279610,,0,13,91009,7,92,6,39454
279611,,0,10,92274,8,92,7,39454
279612,,0,50,92396,9,92,8,39454
279613,,0,100,92398,10,92,9,39454
279614,,0,100,92262,11,92,10,39454
279615,,0,100,92397,12,92,11,39454
279616,,0,50,92026,13,92,12,39454
279617,,0,20,92031,14,92,13,39454
279618,,0,100,92083,15,92,14,39454
279619,,0,100,92082,16,92,15,39454
279620,,0,50,92028,17,92,16,39454
279621,,0,50,92051,18,92,17,39454
279622,,0,50,92402,19,92,18,39454
279623,,0,100,92002,20,92,19,39454
279624,,0,13,91098,21,92,20,39454
279626,,0,20,95310,3,92,0,39371
279703,,0,34,91860,13,92,4,38716
279709,,0,100,96248,1,92,2,38442
279710,,0,50,96249,2,92,3,38442
279711,,0,34,96250,3,92,4,38442
279712,,0,20,96251,4,92,5,38442
279741,Portali della Legione distrutti,2,20,243873,12,92,5,39279
279757,Bruti Mo'arg uccisi,0,25,96400,3,92,6,39279
279811,Esplora la Volta,15,1,0,0,0,0,39576
279812,,0,10,108014,1,92,0,39576
279813,,0,20,96287,2,92,1,39576
279814,,0,40,108009,3,92,2,39576
279818,,0,7,96588,4,92,3,39576
279892,,0,10,96992,5,92,0,38374
279928,Vilspargitori distrutti,0,20,97142,10,92,7,39279
279929,Primo Portale della Legione distrutto,0,1,97139,13,28,8,39279
279930,Primo Vilspargitore distrutto,0,1,97154,11,28,9,39279
279935,Primo Comunicatore della Legione usato,2,7,244439,4,92,1,39279
279936,Secondo Comunicatore della Legione usato,2,7,244440,6,92,2,39279
279937,Terzo Comunicatore della Legione usato,2,7,244441,8,92,10,39279
280062,Fiale di Liquami Magici ottenute,0,50,97445,7,92,4,38343
280096,,0,25,96124,3,92,1,39274
280149,Respingi gli Abiskorn,15,1,0,0,0,0,39998
280155,,0,200,97945,1,92,1,39998
280156,,0,100,97946,2,92,2,39998
280157,,0,50,97947,3,92,3,39998
280158,,0,34,97948,4,92,4,39998
280159,,0,20,97949,5,92,5,39998
280161,Respingi l'attacco della Legione,15,1,0,0,0,0,39742
280162,Nemici normali sconfitti,0,34,97969,1,92,0,39742
280163,Nemici élite sconfitti,0,20,97970,2,92,1,39742
280212,Interazione,0,20,97799,2,92,0,39393
280213,Piccolo,0,100,98089,3,92,1,39393
280214,Normale,0,34,98087,4,92,2,39393
280215,Grande,0,20,98088,5,92,4,39393
280216,,0,20,95319,6,92,5,39393
280217,,0,20,95320,7,92,6,39393
280228,Sabota i Bragaroccia,15,1,0,0,0,0,40050
280229,,0,20,97919,1,92,0,40050
280231,,0,10,97933,2,92,2,40050
280233,,2,17,245350,3,92,3,40050
280303,,0,10,98311,4,92,4,40050
280323,Progresso dell'assalto agli Invasori Pinnatozza,15,1,0,0,0,0,40111
280324,,0,50,98492,1,92,3,40111
280325,,0,34,98493,2,92,4,40111
280326,,0,20,98494,3,92,5,40111
280327,,0,10,98495,4,92,0,40111
280334,,0,50,97443,8,92,5,38343
280337,Influenze delle Linee di Faglia,15,1,0,0,0,0,40121
280338,1 Point Kill,0,100,98585,1,92,0,40121
280353,2 Point Kill,0,50,98749,2,92,1,40121
280407,,0,10,98957,5,92,4,39576
280447,Resti di Sashj'tar,15,1,0,0,0,0,40226
280557,Tauren Chioma Ricca liberati,0,13,99406,4,92,2,39274
280582,Tiffany Nelson sconfitta,11,1,97804,0,0,0,40277
280583,Robert Craig sconfitto,11,1,98270,0,0,0,40278
280584,Durian Fruttoforte sconfitto,11,1,99035,0,0,0,40279
280585,Bredda Pelletenera sconfitta,11,1,99077,0,0,0,40280
280591,Grixis Minibotto sconfitto,11,1,99150,0,0,0,40282
280633,Ser Galveston sconfitto,11,1,99182,0,0,0,40298
280634,Bodhi Viasolare sconfitto,11,1,99210,0,0,0,40299
280662,Libera Rupe Stridente dalla maledizione delle Arpie,15,1,0,0,0,0,40316
280663,,0,20,94386,1,92,0,40316
280664,,0,20,94196,2,92,1,40316
280665,,0,20,94152,3,92,2,40316
280666,,0,10,95693,4,92,3,40316
280667,,0,20,94153,5,92,4,40316
280668,Feticcio Malefico distrutto,0,17,104531,6,92,5,40316
280709,Maestro Allenatore Flummox sconfitto,11,1,97709,0,0,0,40337
280823,Boss nemici uccisi,0,10,100326,3,92,2,39742
280858,,0,7,100474,6,92,1,38374
280937,Mefistos ucciso,0,5,96783,4,92,3,39742
280990,Rastrelliera delle Armi 02,2,20,245862,5,92,4,37495
281274,Cacciatori di Pignadura uccisi,0,10,101997,1,2,0,39462
281305,Prigionieri liberati,0,5,102100,0,0,0,40850
281306,Capo dei prigionieri liberato,0,1,102107,1,3,1,40850
281307,,0,1,102123,2,3,2,40850
281333,Legion Comm #1 - TH Controller,0,1,102223,5,28,4,39279
281334,Legion Comm #2 - TH Controller,0,1,102224,7,28,11,39279
281335,Legion Comm #3 - TH Controller,0,1,102225,9,28,12,39279
281338,Elimina l'infestazione,15,1,0,0,0,0,40895
281342,,0,13,102250,1,92,1,40895
281343,,2,17,246383,3,92,3,40895
281344,,2,17,246384,4,92,4,40895
281345,Tumulo purificato,15,1,0,0,0,0,40896
281346,,0,13,102251,1,92,1,40896
281376,Vincolapietra Agrogg ucciso,0,1,94250,0,1,0,40920
281377,Camuffamento Drog recuperato,0,1,102366,0,1,0,40925
281389,Mordiroccia derubati,15,1,0,1,2,0,40925
281390,Drog Rubato contaminato,0,50,102406,2,92,1,40925
281396,,1,20,127271,3,92,2,40925
281400,Lumaca da Corsa Preziosa recuperata,0,7,102407,4,92,3,40925
281417,Gambo Segreto recuperato,1,10,133874,5,92,4,40925
281445,,0,15,98653,1,92,0,40951
281458,,0,1,102501,0,1,0,40966
281465,,0,9,102523,2,92,0,40895
281466,,3,17,102422,5,92,2,40895
281540,Orsi scacciati,15,1,0,0,0,0,40978
281541,,0,10,96146,1,92,0,40978
281542,,2,13,246685,2,92,1,40978
281543,Bracconieri scacciati,15,1,0,0,0,0,40979
281544,,0,13,102691,1,92,0,40979
281545,,0,10,97165,2,92,1,40979
281546,,0,7,102452,3,92,2,40979
281548,,0,8,102361,0,0,0,40980
281550,Incursione dei Naga Ondanera fermata,15,1,0,0,0,0,40981
281551,,0,34,102542,1,92,0,40981
281552,,2,25,246389,2,92,1,40981
281554,,2,25,246399,3,92,2,40981
281555,Incursione dei Naga Acquatorbida fermata,15,1,0,0,0,0,40984
281556,,0,34,102542,1,92,0,40984
281557,,2,25,246389,2,92,1,40984
281558,,2,25,246399,3,92,2,40984
281559,Incursione dei Naga Scagliabrina fermata,15,1,0,0,32,0,40985
281560,,0,25,102542,1,92,0,40985
281561,,2,17,246389,2,92,1,40985
281562,,2,17,246399,3,92,2,40985
281634,Riti di Scheggiacupa fermati,0,3,102468,0,1,0,41011
281636,Combattenti d'arena sconfitti,15,1,0,0,0,0,41013
281637,,0,10,102623,1,92,1,41013
281638,,9,10,344,2,92,2,41013
281652,Cristallo ottenuto,0,1,102689,0,1,0,41014
281653,Gemme Grezze recuperate,1,100,133947,1,2,1,41014
281660,,0,10,97449,3,92,2,40978
281664,Capi Tribù risorti uccisi,0,3,101832,5,0,0,40896
281665,Tumulo purificato,15,1,0,0,0,0,41024
281666,,0,13,102251,1,92,1,41024
281667,Cadaveri Resuscitati uccisi,0,34,102736,5,92,0,41024
281668,Tumulo eradicato,15,1,0,0,0,0,41025
281669,,0,13,102251,1,92,1,41025
281672,Tumulo purificato,15,1,0,0,0,0,41026
281673,,0,13,102251,1,92,1,41026
281675,Eredar uccisi,0,4,102729,5,0,0,41026
281690,Condotti Cristallini distrutti,0,7,102795,2,0,1,40966
281705,,0,3,101644,1,0,2,40966
281715,,2,13,246852,2,92,2,41026
281716,,2,13,246851,3,92,3,41026
281717,,2,13,246850,4,92,4,41026
281718,,2,13,246850,2,92,2,40896
281719,,2,13,246851,3,92,3,40896
281720,,2,13,246852,4,92,4,40896
281721,,2,13,246850,2,92,2,41024
281722,,2,13,246851,3,92,3,41024
281723,,2,13,246852,4,92,4,41024
281724,,2,13,246850,2,92,0,41025
281725,,2,13,246851,3,92,2,41025
281726,,2,13,246852,4,92,3,41025
281729,Distruzioni o uccisioni compiute,15,1,0,0,0,0,40951
281736,,2,20,246865,2,92,1,40951
281747,Cuccioli di Basilisco liberati,2,10,246874,3,92,2,40951
281748,,0,15,102827,4,92,3,40951
281751,Drogbar Mordiroccia uccisi,0,8,94261,2,0,1,40920
281766,,0,20,102949,1,92,4,40226
281767,,0,34,102948,2,92,7,40226
281768,,0,100,102947,3,92,8,40226
281770,Cacciatori di Pignadura uccisi,0,20,111866,1,2,0,41055
281771,Parlato con la Scagnozza Narissa,3,1,101957,0,0,1,41055
281772,Parlato con Narissa la Fanatica,3,1,101957,0,0,1,39462
281773,Parlato con la Scagnozza Narissa,3,1,101957,0,0,1,41057
281775,Cacciatori di Pignadura uccisi,0,10,102993,1,2,0,41057
281798,Parlato con Gertie,3,1,99468,0,0,1,41076
281800,Animali cacciati,0,10,103103,2,2,0,41076
281801,Parlato con Gertie,3,1,99468,0,0,1,41077
281803,Animali cacciati,0,15,103103,2,2,0,41077
281804,Parlato con Gertie,3,1,99468,0,0,1,41078
281806,Falco Durobecco ucciso,0,5,97976,2,2,0,41078
281820,Ettin delle Colline uccisi,0,5,102886,0,0,0,41089
281821,Principe dei Colli Morg ucciso,0,1,96068,1,1,1,41089
281823,Ettin delle Colline uccisi,0,5,102886,0,0,0,41090
281824,Principe dei Colli Urgo ucciso,0,1,96070,1,1,1,41090
281825,Ettin delle Colline uccisi,0,5,102886,0,0,0,41091
281826,Principe dei Colli Ruggu ucciso,0,1,96069,1,1,1,41091
281827,Durguth ucciso,0,1,96072,0,1,0,41093
281831,,1,20,134015,6,92,5,40925
281832,,1,10,134016,7,92,6,40925
281835,Prototipo recuperato,2,1,246975,1,2,2,41076
281840,Raccolti salvati,0,5,102889,0,0,1,41095
281841,Larve Giganti uccise,0,3,94691,1,0,2,41095
281842,Vermi Malati uccisi,0,10,94688,2,0,3,41095
281858,Prototipo recuperato,2,1,246975,1,2,2,41077
281859,Prototipo recuperato,2,1,246975,1,2,2,41078
281898,Sale Echeggianti liberate,15,1,0,0,0,0,41122
281899,,0,7,103150,1,92,3,41122
281900,,0,13,103173,2,92,4,41122
281901,,0,25,103174,3,92,5,41122
281903,Boss grandi uccisi,0,40,103176,3,92,6,36811
281909,Nido di Coboldi liberato,15,1,0,0,0,0,41127
281910,,0,50,103177,1,92,0,41127
281911,,0,50,103196,2,92,1,41127
281918,Spiriti Piangenti uccisi,0,12,103201,0,0,5,41130
281919,Soldati Marittimi uccisi,0,10,103198,0,0,5,41131
281920,Regina dei Serpenti uccisa,0,1,103202,0,1,5,41132
281921,Scheletri uccisi,0,15,103200,0,0,5,41133
281925,Capobranco Gelazanne ucciso,0,5,97957,3,2,3,41078
281930,Ansa Acquebianche liberata,15,1,0,0,0,0,41144
281936,Carpe Acquebianche riportate al fiume,0,13,95148,1,92,5,41144
281937,,0,13,95013,2,92,6,41144
281938,,0,13,96124,3,92,7,41144
281939,,0,25,94687,4,92,8,41144
281941,Trincamana Drogbar uccisi,0,3,114295,0,0,5,41145
281942,Mangiarupi Violenti uccisi,0,6,95916,1,0,6,41145
281945,,1,100,134056,3,92,2,41127
281947,,0,10,103234,4,93,3,41127
281948,,0,20,103227,5,92,4,41127
281949,,0,17,103178,6,92,5,41127
281954,,2,13,247105,5,92,0,41144
281955,,1,13,128398,6,92,1,41144
281956,Idoli dei Drogbar distrutti,2,6,247106,2,0,1,41145
281961,Disintegratore Ondanera ucciso,0,1,102268,4,2,3,40981
281962,Vincolapietra Gorgrogg ucciso,0,1,94248,1,1,2,40920
281963,Behemoth Acquatorbida ucciso,0,1,102204,4,2,3,40984
281964,Skrog Tempestoso ucciso,0,7,102214,4,92,3,40985
281999,,1,60,134104,0,0,0,41196
282011,Aculei Incrostati di Fagliaroccia ottenuti,1,60,134104,0,0,0,41198
282012,Nuclei Ricchi di Fagliaroccia ottenuti,1,12,134106,0,0,0,41199
282013,Deposito Ricco di Fagliaroccia scavato,1,1,141219,0,0,0,41200
282014,Deposito Ricco di Fagliaroccia scavato,1,1,141220,0,0,0,41201
282015,Campione di Vena di Fagliaroccia scavato,1,6,141221,0,0,0,41202
282018,Deposito Massiccio di Fagliaroccia scavato,1,10,141231,0,0,0,41203
282019,Deposito Massiccio di Fagliaroccia scavato,1,10,141222,0,0,0,41204
282020,Deposito Massiccio di Fagliaroccia scavato,1,10,141237,0,0,0,41205
282021,Minerali di Fagliaroccia recuperati,1,40,123918,0,0,0,41206
282022,Minerali di Fagliaroccia recuperati,1,40,123918,0,0,0,41207
282024,Nucleo del Distruttore Sulfureo recuperato,0,1,103594,0,0,0,41208
282025,Nucleo del Distruttore Sulfureo recuperato,0,1,103594,0,0,0,41209
282026,Nucleo del Distruttore Sulfureo recuperato,0,1,103594,0,0,0,41210
282036,Tesoro trovato,2,1,247348,0,0,0,41211
282059,Fiorvolpe Rigogliosi raccolti,1,10,140986,0,0,0,41219
282066,Fiorvolpe ottenuti,1,40,124103,0,0,0,41223
282067,Fiorvolpe ottenuti,1,40,124103,0,0,0,41224
282069,Vilpianta raccolta,0,1,103647,0,0,0,41225
282074,Worgen della Brigata di Gilneas uccisi,0,13,103650,1,92,0,41227
282075,Capitano della Brigata di Gilneas ucciso,0,1,103652,3,0,1,41227
282076,Cespugli di Fiorvolpe raccolti,0,1,103649,0,0,0,41228
282085,Pelli di Cornogramo spesse ottenute,1,12,134129,0,0,0,41232
282086,Pellicce d'Orso Arruffate ottenute,1,12,134131,0,0,0,41233
282087,Pelli di Fiera Arruffate ottenute,1,12,134130,0,0,0,41234
282088,Pezzi di Cuoio Pellesalda ottenuti,1,40,124113,0,0,0,41235
282089,,1,8,135513,0,1,0,41236
282092,Pezzi di Cuoio Pellesalda ottenuti,1,40,124113,0,0,0,41237
282094,Scaglie di Vermi Calcificate ottenute,1,12,134132,0,0,0,41238
282095,Vilpelle Gigantesca scuoiata,0,1,103686,0,0,0,41239
282098,Salmoni di Alto Monte ottenuti,1,40,124109,0,0,0,41240
282100,Trancio Spesso di Pancetta ottenuto,1,1,135511,0,0,0,41242
282102,Salmoni di Alto Monte Enormi ottenuti,1,10,134399,0,0,0,41243
282103,Salmoni di Alto Monte Vivaci ottenuti,1,10,134400,0,0,0,41244
282120,Barracuda Selvaggi del Nord ottenuti,1,10,134547,0,0,0,41252
282125,Salmone di Alto Monte Migratore liberato,0,12,103740,0,0,0,41253
282131,Membri delle truppe della Guardia della Regina uccisi,0,13,103651,1,92,0,41257
282132,Capitano della Guardia della Regina ucciso,0,1,103768,3,0,1,41257
282138,Trancio Spesso di Pancetta ottenuto,1,1,135511,0,0,0,41259
282139,Trancio Spesso di Pancetta ottenuto,1,1,135511,0,0,0,41260
282140,Trancio Spesso di Pancetta ottenuto,1,1,135511,0,0,0,41261
282141,Trancio Spesso di Pancetta ottenuto,1,1,135511,0,0,0,41262
282144,Scienidi Maledetti Vivaci ottenuti,1,10,134564,0,0,0,41264
282145,Scienidi Maledetti Enormi ottenuti,1,10,134565,0,0,0,41265
282146,Barracuda Blu ottenuti,1,10,134566,0,0,0,41266
282147,Scienidi Maledetti ottenuti,1,40,124107,0,0,0,41267
282148,,0,1,104258,0,0,0,41268
282149,Persici Branchiaverde Vivaci ottenuti,1,10,134567,0,0,0,41269
282150,Persici Branchiaverde Enormi ottenuti,1,10,134568,0,0,0,41270
282151,Barracuda Albini ottenuti,1,8,139279,0,0,0,41271
282152,Persici Branchiaverde ottenuti,1,40,124108,0,0,0,41272
282153,Granchi di Mare Enormi pescati,0,15,109754,0,0,0,41273
282154,Razze della Tempesta Vivaci ottenute,1,10,134570,0,0,0,41274
282155,Razze della Tempesta Enormi ottenute,1,10,134571,0,0,0,41275
282156,Barracuda Orientali ottenuti,1,10,134572,1,2,0,41276
282157,Razze della Tempesta ottenute,1,40,124110,0,0,0,41277
282158,Esca esplosiva piazzata ,1,24,135489,1,2,0,41278
282159,Carpe Koi Runiche Vivaci ottenute,1,10,134573,0,0,0,41279
282160,Carpe Koi Runiche Enormi ottenute,1,10,134574,0,0,0,41280
282162,Carpe Koi Runiche ottenute,1,40,124111,0,0,0,41282
282163,Gobo ucciso,0,1,104331,0,0,0,41283
282164,Cespuglio di Aethril raccolto,0,1,103843,0,0,0,41286
282165,Aethril ottenuti,1,40,124101,0,0,0,41287
282166,Aethril ottenuti,1,40,124101,0,0,0,41288
282167,Aethril Rigogliosi raccolti,1,10,140947,0,0,0,41289
282168,Aethril Acquosi raccolti,1,12,135480,0,0,0,41290
282169,Cespuglio di Erbonirica raccolto,0,1,103845,0,0,0,41291
282170,Erboniriche ottenute,1,40,124102,0,0,0,41292
282171,Erboniriche ottenute,1,40,124102,0,0,0,41293
282172,Erboniriche Rigogliose raccolte,1,10,140952,0,0,0,41294
282173,Germogli di Erbonirica raccolti,0,8,104259,0,0,0,41295
282175,Cespuglio di Fjarnskaggl raccolto,0,1,103847,0,0,0,41296
282177,Fjarnskaggl ottenute,1,40,124104,0,0,0,41297
282178,Fjarnskaggl ottenute,1,40,124104,0,0,0,41298
282179,Fjarnskaggl Pungenti raccolte,1,10,140958,0,0,0,41299
282180,Fjarnskaggl Strinate raccolte,1,10,135500,0,0,0,41300
282181,Cespuglio di Rosa Lucestellare raccolto,0,1,103849,0,0,0,41301
282182,Rose Lucestellare ottenute,1,10,124105,0,0,0,41302
282183,Rose Lucestellare ottenute,1,10,124105,0,0,0,41303
282184,Rose Lucestellare Rigogliose raccolte,1,10,140989,0,0,0,41304
282185,Sacca di Gloryndel recuperata,1,1,135502,0,0,0,41305
282188,Difese del Presidio Zoccolo Granitico rinforzate,15,1,0,0,0,0,41308
282189,,0,7,103837,1,92,0,41308
282190,,0,3,103851,2,92,1,41308
282203,Minerali di Fagliaroccia ottenuti,1,40,123918,0,0,0,41311
282204,Minerali di Fagliaroccia ottenuti,1,40,123918,0,0,0,41312
282205,Minerali di Fagliaroccia ottenuti,1,40,123918,0,0,0,41313
282206,Campioni di Vilardesia ottenuti,1,40,123919,0,0,0,41314
282207,Minerali di Fagliaroccia ottenuti,1,40,123918,0,0,0,41315
282208,Minerali di Fagliaroccia ottenuti,1,40,123918,0,0,0,41316
282209,Minerali di Fagliaroccia ottenuti,1,40,123918,0,0,0,41317
282210,Campioni di Vilardesia ottenuti,1,40,123919,0,0,0,41318
282215,Scaglie di Ippogrifo Intatte ottenute,1,12,134806,0,0,0,41322
282216,Pelli Grasse di Leone Marino ottenute,1,12,134807,0,0,0,41323
282217,Pellicce di Predatore Setose ottenute,1,12,134808,0,0,0,41324
282219,Elettroscaglie ottenute,1,40,124115,0,0,0,41326
282221,Elettroscaglie ottenute,1,40,124115,0,0,0,41327
282223,Pelli di Lupo Dure ottenute,1,12,134810,0,0,0,41333
282224,Pelli d'Orso Muschiate ottenute,1,12,134811,0,0,0,41334
282227,Pelli di Musken Irsute ottenute,1,12,134812,0,0,0,41336
282228,Pelli di Cervo Intatte ottenute,1,12,134813,0,0,0,41337
282229,Pezzi di Cuoio Pellesalda ottenuti,1,40,124113,0,0,0,41338
282230,Pezzi di Cuoio Pellesalda ottenuti,1,40,124113,0,0,0,41339
282231,Scaglie di Draco della Tempesta Perfette ottenute,1,12,134814,0,0,0,41340
282233,Pelli d'Orso Spesse ottenute,1,12,134816,0,0,0,41342
282234,Frammenti Solidi di Guscio di Granchio ottenuti,1,12,134817,0,0,0,41343
282235,Elettroscaglie ottenute,1,40,124115,0,0,0,41344
282236,Elettroscaglie ottenute,1,40,124115,0,0,0,41345
282237,Pelli di Inseguitore Vellutate ottenute,1,12,134818,0,0,0,41346
282238,Pelli di Vilsegugio Extrarancide ottenute,1,12,134819,0,0,0,41347
282240,Chitine di Granchio Rocciose ottenute,1,12,134822,0,0,0,41349
282241,Pezzi di Cuoio Pellesalda ottenuti,1,40,124113,0,0,0,41350
282242,Pezzi di Cuoio Pellesalda ottenuti,1,40,124113,0,0,0,41351
282243,Aculei Incrostati di Vilardesia ottenuti,1,60,134105,0,0,0,41352
282244,Campione di Enorme Vena di Vilardesia scavato,1,1,141246,0,0,0,41353
282245,Campione di Enorme Vena di Vilardesia scavato,1,6,141252,0,0,0,41354
282247,Campione di Enorme Vena di Vilardesia scavato,1,10,141248,0,0,0,41357
282253,Vilfedele ucciso,0,20,102059,0,0,0,41365
282256,Luogotenente ucciso,0,1,103972,1,2,1,41365
282257,Capitano ucciso,0,1,103975,2,2,2,41365
282330,Campioni di Minerale d'Elementio Impuro rubati,1,100,134837,0,0,3,41414
282331,Uzgarogg il Veggente ucciso,0,1,104244,1,1,0,41414
282332,Gazarogg il Parlapietra ucciso,0,1,104248,2,1,1,41414
282344,Barra dei Progressi completata,15,1,0,0,0,0,41417
282345,Barra dei Progressi completata,0,100,103992,1,92,0,41417
282346,Strillasangue Stridiac uccise,0,5,104302,0,0,0,41416
282347,Corno Celeste ottenuto,0,1,104314,1,0,1,41416
