Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
Vaso Sigillato,,3816,6426.817,6905.155,-0.2596911,0,30033,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Moneta Fortunata,,3817,7785.124,6331.7554,47.88202,0,30034,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Forziere Coperto di Neve,,3818,7748.58,6040.3594,33.270885,0,30035,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Osso Spolpato,,3819,7439.2144,5945.6206,127.69758,0,30036,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Sacco del Bottino dei Pallidi,,3822,6205.389,6180.6094,107.91633,0,30039,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Rifornimenti Dimenticati,,3823,6007.518,4836.4844,163.8711,0,30040,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Nascondiglio dei Materiali di Dama Sena,,3824,5534.6035,4713.3535,110.51933,0,30041,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Bottino Depredato,,3825,5863.6885,5228.0303,144.58882,0,30042,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Bottino degli Ogre,,3826,6838.816,5883.857,325.2144,0,30043,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Riserva Personale di Gorr'thog,,3827,6790.1,5891.89,418.34,0,30044,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3828,6869.01,5771.9453,268.39648,0,30045,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3829,6678.7485,5807.52,266.62918,0,30046,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Nascondiglio Segreto di Doorog,,3830,6665.021,5879.452,319.45108,0,30047,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3831,6895.4478,5819.1304,334.09534,0,30048,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3832,6740.029,5784.96,334.7682,0,30049,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3833,6884.815,5788.954,325.21442,0,30050,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3834,6673.973,5666.999,325.0709,0,30051,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3835,6697.491,5627.5337,325.0709,0,30052,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Bottino degli Ogre,,3836,6694.982,5838.4956,261.65958,0,30053,0,4231,0,0,0,0,1116,6864,0,0,0,0,0,0,197
Munizioni dell'Orda di Ferro,,3837,5345.3022,4038.3203,131.98921,0,30054,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
Offerte di Pace,,3876,-178.97917,-711.6042,5.958009,0,30093,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Sacchetto Penzolante,,3877,604.32465,-890.1059,23.700632,0,30094,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Uovo di Rylak Squamoso,,3878,-1099.7986,-2223.375,20.4685,0,30095,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cassa Fradicia,,3879,-1087.4531,-357.43228,2.7909255,0,30096,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Tributo dell'Orda di Ferro,,3880,14.104167,-244.68404,90.098816,0,30097,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Borsa dell'Alchimista,,3881,650.0347,-1411.0365,-25.681128,0,30098,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Tesoro degli Esiliati Torvaluna,,3882,1562.731,-801.0573,-20.680735,0,30099,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Pugnale Sacrificale dei Torvaluna,,3883,634.2656,259.6389,124.64793,0,30100,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cestino Marcio,,3884,1148.342,734.8507,97.33441,0,30101,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cassa del Vendicatore,,3885,-873.79517,-1157.6945,68.86833,0,30102,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cassa Demoniaca,,3886,1291.441,903.61285,129.36505,0,30103,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Offerte di Pace,,3887,-41.407986,-760.84204,25.52479,0,30104,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Offerte di Pace,,3888,-47.28472,-662.69965,25.991013,0,30105,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Offerte di Pace,,3889,19.043404,-712.0226,24.572674,0,30106,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Scatola dell'Astrologo,,3890,981.0573,-1035.1337,48.66114,0,30107,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Zanna di Elekk Corazzata,,3891,1410.7882,-506.0816,4.6316705,0,30108,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Effetti Personali di Ronokk,,3892,916.0035,176.8802,11.426691,0,30109,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cono di Salice Lunare Gigante,,3893,595.36804,-35.28472,89.22619,0,30110,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Carico della Regina dei Corvi,,3894,660.2708,-3396.606,4.3446403,0,30111,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Tesoro Sommerso,,3895,2338.802,337.63196,-23.326982,0,30112,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Tesoro Rubato,,3896,2549.6658,456.70834,4.124642,0,30113,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cassa Ricoperta di Funghi,,3897,1550.1146,-1274.4427,-69.55039,0,30114,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Uovo di Calaluna,,3898,1772.1615,244.67882,69.78401,0,30115,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Uovo di Kaliri,,3899,636.46704,-1612.1041,-2.797023,0,30116,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Corno per Libagioni,,3901,891.2639,27.565973,-0.7588356,0,30118,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Pugnale di Rovo,,3902,670.316,-189.09375,21.526606,0,30119,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cianfrusaglie di Uzko,,3903,834.6875,-133.05208,21.637983,0,30120,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Sacca per Erbe di Veema,,3905,715.9774,-23.305555,11.427695,0,30122,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Offerte Adorate,,3906,810.38367,-194.96875,11.545362,0,30123,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Alveare di Ardipaludi,,3907,-683.7552,-1435.7223,-11.176528,0,30124,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Grandascia Ancestrale,,3908,499.6684,-1270.8055,27.026178,0,30125,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Strana Spora,,3909,1768.5486,-1471.2517,53.97643,0,30126,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Cassa di Mikkal,,3910,1680.8646,-1675.9219,68.06206,0,30127,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Tesoro dei Torvaluna,,3911,907.53125,377.4861,58.826416,0,30128,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Fungo di Caverna Luminoso,,3912,537.2899,-995.59204,-8.250468,0,30129,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Scheletro di Orco,,3913,1164.4584,-2217.7986,0.8786892,0,30130,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
Pugnale dall'Aspetto Strano,,3986,5232.3525,735.2917,110.30181,0,30203,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Teschio Cornuto,,3987,7036.0176,1584.5382,-30.954393,0,30204,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,3988,7039.3203,704.5018,140.31424,0,30205,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa dei Teschio Ridente,,3989,5541.935,1452.1632,112.72211,0,30206,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,3990,6948.7065,1054.3594,70.91316,0,30207,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Baccello Misterioso Pietrificato,,3991,6468.098,426.60416,32.667797,0,30208,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Resti di Grimnir Piccacinerea,,3992,6238.682,831.19617,111.68549,0,30209,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo Pietrificato Sconosciuto,,3993,5651.58,843.88715,92.655495,0,30210,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa degli Ogre Dimenticata,,3994,5293.4185,1006.3802,113.86167,0,30211,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa di Teschi Dimenticata,,3995,5826.502,1222.625,119.26428,0,30212,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Resti dell'Ingegnere Esploratore Toldirk Lumecinereo,,3996,4489.8135,1308.092,144.89339,0,30213,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Formazione di Cristalli d'Obsidio,,3997,5920.5234,1718.2448,62.67829,0,30214,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Baccello Misterioso Pietrificato,,3998,5379.155,1702.5192,96.784164,0,30215,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo Pietrificato Sconosciuto,,3999,5123.1006,1361.2639,92.08721,0,30216,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Seme dell'Essenza dei Botani,,4000,5145.028,1633.6945,71.16007,0,30217,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4001,6659.6094,965.6458,73.9093,0,30218,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo Pietrificato Sconosciuto,,4002,7218.8594,1558.0695,86.60017,0,30219,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4003,6604.423,1604.8212,78.830475,0,30220,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Baccello Misterioso Pietrificato,,4004,5624.428,119.86111,80.848045,0,30221,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa di Teschi Dimenticata,,4005,4722.0835,1321.4375,133.14595,0,30222,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Femore dell'Improbabilità,,4007,5653.2847,1792.8455,122.89706,0,30224,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo di Goren Caldo,,4008,7011.0234,1064.4045,27.884815,0,30225,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Baccello Misterioso Pietrificato,,4009,6472.645,-107.85416,76.08879,0,30226,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Sacca di Brokor,,4010,6702.7456,1654.592,69.07108,0,30227,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa di Armi,,4011,7211.8203,1036.8698,62.63895,0,30228,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo Pietrificato di Rylak,,4012,7248.598,1285.3195,70.313614,0,30229,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Zaino d'Emergenza Nascosto,,4013,4500.7163,1131.7223,181.68645,0,30230,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Resti di Balldir Rocciafonda,,4014,6539.0425,337.2934,62.66198,0,30231,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Lancia del Bacino del Sole,,4015,6880.0615,1330.691,64.464355,0,30232,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa di Rifornimenti di Ferro,,4016,7274.203,1493.9358,37.753765,0,30233,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore da Esploratore,,4017,5414.9956,1766.1389,85.415085,0,30234,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Pacco Scartato,,4018,5043.693,1603.0938,95.46562,0,30235,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Martello del Vendicatore,,4019,6112.9834,218.5243,97.52146,0,30236,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Nascondiglio Segreto di Sasha,,4020,5880.9287,1874.9098,123.47099,0,30237,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Balestra del Cecchino,,4021,7266.9946,1390.8247,89.51644,0,30238,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cristallo Prezioso Raccoglibile,,4022,6865.279,1296.7067,-27.891407,0,30239,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Resti di Balik Tritagemme,,4023,5529.6763,723.40454,78.21382,0,30240,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa di Forniture di Vespreterno,,4024,5337.2446,1647.1788,92.66664,0,30241,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4025,6818.8135,1025.5295,124.70664,0,30242,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo Pietrificato Sconosciuto,,4026,5280.54,732.9774,96.74009,0,30243,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Baccello Misterioso Pietrificato,,4027,5404.3115,1171.1372,100.94305,0,30244,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Baccello Misterioso Pietrificato,,4028,5824.107,835.02606,47.39409,0,30245,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Cassa di Teschi Dimenticata,,4029,6523.04,1850.7448,48.63737,0,30246,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4030,7211.749,1181.9062,34.57986,0,30247,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Uovo Pietrificato Sconosciuto,,4031,6766.718,1203.7135,68.44013,0,30248,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4032,7078.941,1625.8108,-51.060474,0,30249,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Formazione di Cristalli d'Obsidio,,4033,7062.096,1132.5625,57.616062,0,30250,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4034,6902.4253,1335.6771,33.70165,0,30251,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4035,7096.8613,1532.474,-42.78429,0,30252,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4036,7122.329,1652.0209,99.38504,0,30253,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4037,6753.9976,1616.5209,78.25358,0,30254,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Formazione di Cristalli d'Obsidio,,4038,6380.192,1644.6875,41.5019,0,30255,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Formazione di Cristalli d'Obsidio,,4039,6085.777,1627.9288,75.35024,0,30256,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4040,6583.3228,1132.3298,37.505184,0,30257,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4041,6772.521,1520.9584,14.517458,0,30258,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Formazione di Cristalli d'Obsidio,,4042,7047.2188,1454.2743,33.622196,0,30259,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa degli Ogre,,4043,7247.283,1342.941,69.3913,0,30260,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4044,7379.3975,869.15106,123.84003,0,30261,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4045,7410.8506,1147.8091,67.10632,0,30262,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4046,6153.528,1300.8802,66.18081,0,30263,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa degli Ogre,,4047,5778.4844,1381.2517,116.85055,0,30264,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4048,5961.171,951.75867,52.97749,0,30265,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4049,6784.9565,314.4375,64.10856,0,30266,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa degli Ogre,,4050,6398.533,33.385418,75.4043,0,30267,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4051,5624.8447,196.42535,82.16496,0,30268,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa degli Ogre,,4052,5604.0815,630.5417,105.27722,0,30269,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa dei Titani,,4053,5094.4287,1049.8767,104.05556,0,30270,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Contenitore di Pietra Vecchio,,4054,4781.8975,1326.4601,138.69049,0,30271,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa degli Ogre,,4055,4516.721,1618.5677,205.4376,0,30272,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Antica Cassa degli Ogre,,4056,4874.0522,1671.8889,124.87601,0,30273,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Teschio Strano,,4057,5940.388,772.6875,45.991657,0,30274,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
Brocca di Vinferro Invecchiato,,4086,3977.395,1929.9774,-1.7187744,0,30303,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Guscio Luminoso,,4087,3254.9368,2699.6016,0.39028898,0,30304,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Cristallo di Ametile,,4088,3141.9124,2131.8628,97.711586,0,30305,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Cestino della Merenda del Caposquadra,,4089,3290.0686,2413.1736,124.68871,0,30306,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Uovo di Tessimorte Strano,,4090,973.2448,1868.349,117.4271,0,30307,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Spada Carbonizzata,,4091,2443.3196,1239.8334,137.99307,0,30308,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Bottino del Contadino,,4092,590.9983,3722.2708,1.1204597,0,30309,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Reliquia di Aruuna,,4093,2651.515,1315.1736,198.90305,0,30310,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Scatola di Ferro,,4094,1280.9132,1982.5348,340.03278,0,30311,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Barile di Pesce,,4095,2522.2344,2112.0017,108.35953,0,30312,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Armi dei Draenei,,4096,1777.2466,2539.3352,133.67432,0,30313,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Reliquiario della Vincolatrice d'Anime,,4097,2239.0312,3479.8838,65.27032,0,30314,0,266631,0,0,0,0,1116,6979,0,0,0,0,0,0,197
Sacca Avvolta da Ragnatele,,4098,907.5,1931.4427,148.5037,0,30315,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Reliquia di Temor,,4099,782.4965,3033.6206,141.7712,0,30316,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Tesoro di Ango'rosh,,4100,1070.2291,3548.034,137.17882,0,30317,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Luce del Mare,,4101,3935.6614,3556.5312,4.369731,0,30318,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Resti di Tritaossa,,4102,1376.4879,3848.2734,179.54965,0,30319,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Carrello Minerario di Aruuna,,4103,3040.2517,953.38544,105.50462,0,30320,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Effetti Personali di Keluu,,4104,2783.6807,1320.7656,167.39546,0,30321,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Polvere di Cristallo Pura,,4105,3844.2605,1169.9618,109.14988,0,30322,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Scrigno Arrugginito,,4106,1045.1216,1900.3767,-29.602823,0,30323,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Nascondiglio di Ketya,,4107,3328.6511,2615.092,7.0383067,0,30324,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Moneta Lucida,,4108,2387.2935,1449.8959,103.82062,0,30325,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Dono degli Antichi,,4109,1480.2709,4140.854,36.617603,0,30326,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
Regalino di Rooby,,4163,-659.1285,2416.2864,34.054623,0,30380,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Beni degli Esiliati,,4164,690.1285,2450.0452,226.40257,0,30381,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Pergamene Smarrite,,4165,643.38544,2093.8733,131.66667,0,30382,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Reliquie degli Esiliati,,4166,722.13196,2077.4602,174.15073,0,30383,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Pietrasole Fratturata,,4167,490.56424,1620.5104,70.81394,0,30384,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Borsa di Erbe Perduta,,4168,222.2882,1603.9445,8.365767,0,30385,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Bottino degli Ogron,,4169,-1049.9879,1123.8455,58.32692,0,30386,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Reliquie degli Esiliati,,4170,-400.30728,1896.1077,69.41938,0,30387,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Reliquie degli Esiliati,,4171,282.22223,2065.7188,26.341896,0,30388,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Reliquie degli Esiliati,,4172,-225.70139,598.1493,92.949715,0,30389,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Reliquie degli Esiliati,,4173,-794.2743,1032.257,24.137777,0,30390,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Reliquie degli Esiliati,,4174,-592.9549,1536.625,52.991848,0,30391,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Scrigno dei Manomozza,,4175,145.03299,1776.8906,25.574163,0,30392,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Cassa dei Manomozza,,4176,219.63368,1273.3507,1.4921062,0,30393,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Spoglie dei Manomozza,,4177,-93.71702,1146.6077,73.56293,0,21439,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Veleno di Zannatossica,,4178,68.58681,1387.1094,6.866734,0,30395,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Spruzzomatic 5000 XT,,4179,-1902.6198,1067.5435,23.432203,0,30396,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Rum Invecchiato del Marinaio Zazzuk,,4180,-2278.1807,1095.2604,6.665255,0,30397,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Contributi alla Campagna,,4181,-2286.8594,1315.9132,41.099842,0,30398,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Elisir della Visione d'Ombra,,4183,775.5469,2020.0278,176.5349,0,30400,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Elisir della Visione d'Ombra,,4184,388.908,2024.7692,5.897881,0,30401,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Elisir della Visione d'Ombra,,4185,-367.41147,490.5,74.230064,0,30402,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Elisir della Visione d'Ombra,,4186,-1143.8073,1713.441,47.6988,0,30403,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Elisir della Visione d'Ombra,,4187,490.8021,1308.5243,82.36383,0,30404,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Elisir della Visione d'Ombra,,4188,-2029.9185,1460.2014,-10.054853,0,30405,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Corno da Segnalazione degli Orchi,,4189,-205.77605,2482.236,38.41095,0,30406,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Offerte alla Madre dei Corvi,,4190,-859.2899,1450.4271,87.25455,0,30407,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Offerte alla Madre dei Corvi,,4191,-741.86285,1750.8959,74.59108,0,30408,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Offerte alla Madre dei Corvi,,4192,-826.4167,1717.4913,99.61991,0,30409,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Offerte alla Madre dei Corvi,,4193,-1228.3385,1537.0104,119.78413,0,30410,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Offerte alla Madre dei Corvi,,4194,-1196.8177,986.0139,28.330685,0,30411,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Anello Perduto,,4195,-75.62327,1786.1997,19.68722,0,30412,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Borsa dei Reagenti,,4196,-42.012154,2429.1423,152.05049,0,21439,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Pergamena Smarrita,,4197,-345.5295,1501.5104,193.80093,0,30414,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Grimorio Oscuro di Ephial,,4198,-955.90625,2464.3247,38.636116,0,30415,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Forniture della Guarnigione,,4199,-535.48267,2429.7778,20.156956,0,30416,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Cassa del Tocco Solare,,4200,271.85764,2612.0747,50.107582,0,30417,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Cassa del Tocco Solare,,4201,281.70312,2663.765,79.720314,0,30418,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Manufatti Apexis di Contrabbando,,4202,-446.87326,1269.6233,19.713398,0,30419,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Esplosivi dell'Orda di Ferro,,4203,341.58853,1631.2466,61.29826,0,30420,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
