ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
27262,Essenza dell'Odio uccisa,0,0,4,0,0,0
27263,,27262,1,0,21040,0,0
27264,Arena Tol'viron,8197,1,0,21042,2,0
27265,,27154,0,0,21353,0,0
27266,Sconfiggi un campione per ogni razza di Pandaria.,0,1,4,0,0,0
27267,Hozen,27266,1,8,0,0,0
27268,Jinyu,27266,1,8,0,1,0
27269,Mantid,27266,1,8,0,2,0
27270,Occultista Mogu,27266,1,8,0,3,0
27271,Guerriero Mogu,27266,1,8,0,4,0
27272,Pandaren,27266,1,8,0,5,0
27273,Saurok,27266,1,8,0,6,0
27274,Yaungol,27266,1,8,0,7,0
27275,,27267,1,0,21048,0,0
27276,,27267,1,0,21049,1,0
27277,,27267,1,0,21050,2,0
27278,,27267,1,0,21051,3,0
27279,,27267,1,0,21052,4,0
27280,,27267,1,0,21053,5,0
27281,,27267,1,0,21054,6,0
27282,,27268,1,0,21055,0,0
27283,,27268,1,0,21056,1,0
27284,,27268,1,0,21057,2,0
27285,,27268,1,0,21058,3,0
27286,,27268,1,0,21059,4,0
27287,,27268,1,0,21060,5,0
27288,,27268,1,0,21061,6,0
27289,,27269,1,0,21062,0,0
27290,,27269,1,0,21063,1,0
27291,,27269,1,0,21064,2,0
27292,,27269,1,0,21065,3,0
27293,,27269,1,0,21066,4,0
27294,,27269,1,0,21067,5,0
27295,,27269,1,0,21068,6,0
27296,,27270,1,0,21069,0,0
27297,,27270,1,0,21070,1,0
27298,,27270,1,0,21071,2,0
27299,,27270,1,0,21072,3,0
27300,,27270,1,0,21073,4,0
27301,,27270,1,0,21074,5,0
27302,,27270,1,0,21075,6,0
27303,,27271,1,0,21076,0,0
27304,,27271,1,0,21077,1,0
27305,,27271,1,0,21078,2,0
27306,,27271,1,0,21079,3,0
27307,,27271,1,0,21080,4,0
27308,,27271,1,0,21081,5,0
27309,,27271,1,0,21082,6,0
27310,,27272,1,0,21083,0,0
27311,,27272,1,0,21084,1,0
27312,,27272,1,0,21085,2,0
27313,,27272,1,0,21086,3,0
27314,,27272,1,0,21087,4,0
27315,,27272,1,0,21088,5,0
27316,,27272,1,0,21089,6,0
27317,,27273,1,0,21090,0,0
27318,,27273,1,0,21091,1,0
27319,,27273,1,0,21092,2,0
27320,,27273,1,0,21093,3,0
27321,,27273,1,0,21094,4,0
27322,,27273,1,0,21095,5,0
27323,,27273,1,0,21096,6,0
27324,,27274,1,0,21097,0,0
27325,,27274,1,0,21098,1,0
27326,,27274,1,0,21099,2,0
27327,,27274,1,0,21100,3,0
27328,,27274,1,0,21101,4,0
27329,,27274,1,0,21102,5,0
27330,,27274,1,0,21103,6,0
27331,Sconfiggi un campione di Pandaria,0,1,8,0,0,0
27332,Hozen,27331,1,8,0,0,0
27333,,27332,1,0,21048,0,0
27334,,27332,1,0,21049,1,0
27335,,27332,1,0,21050,2,0
27336,,27332,1,0,21051,3,0
27337,,27332,1,0,21052,4,0
27338,,27332,1,0,21053,5,0
27339,,27332,1,0,21054,6,0
27340,Jinyu,27331,1,8,0,1,0
27341,,27340,1,0,21055,0,0
27342,,27340,1,0,21056,1,0
27343,,27340,1,0,21057,2,0
27344,,27340,1,0,21058,3,0
27345,,27340,1,0,21059,4,0
27346,,27340,1,0,21060,5,0
27347,,27340,1,0,21061,6,0
27348,Mantid,27331,1,8,0,2,0
27349,,27348,1,0,21062,0,0
27350,,27348,1,0,21063,1,0
27351,,27348,1,0,21064,2,0
27352,,27348,1,0,21065,3,0
27353,,27348,1,0,21066,4,0
27354,,27348,1,0,21067,5,0
27355,,27348,1,0,21068,6,0
27356,Occultista Mogu,27331,1,8,0,3,0
27357,,27356,1,0,21069,0,0
27358,,27356,1,0,21070,1,0
27359,,27356,1,0,21071,2,0
27360,,27356,1,0,21072,3,0
27361,,27356,1,0,21073,4,0
27362,,27356,1,0,21074,5,0
27363,,27356,1,0,21075,6,0
27364,Guerriero Mogu,27331,1,8,0,4,0
27365,,27364,1,0,21076,0,0
27366,,27364,1,0,21077,1,0
27367,,27364,1,0,21078,2,0
27368,,27364,1,0,21079,3,0
27369,,27364,1,0,21080,4,0
27370,,27364,1,0,21081,5,0
27371,,27364,1,0,21082,6,0
27372,Pandaren,27331,1,8,0,5,0
27373,,27372,1,0,21083,0,0
27374,,27372,1,0,21084,1,0
27375,,27372,1,0,21085,2,0
27376,,27372,1,0,21086,3,0
27377,,27372,1,0,21087,4,0
27378,,27372,1,0,21088,5,0
27379,,27372,1,0,21089,6,0
27380,Saurok,27331,1,8,0,6,0
27381,,27380,1,0,21090,0,0
27382,,27380,1,0,21091,1,0
27383,,27380,1,0,21092,2,0
27384,,27380,1,0,21093,3,0
27385,,27380,1,0,21094,4,0
27386,,27380,1,0,21095,5,0
27387,,27380,1,0,21096,6,0
27388,Yaungol,27331,1,8,0,7,0
27389,,27388,1,0,21097,0,0
27390,,27388,1,0,21098,1,0
27391,,27388,1,0,21099,2,0
27392,,27388,1,0,21100,3,0
27393,,27388,1,0,21101,4,0
27394,,27388,1,0,21102,5,0
27395,,27388,1,0,21103,6,0
27396,Sconfiggi tutti i campioni di Pandaria,0,1,4,0,0,0
27397,Signor Feroce,27396,1,0,21048,0,0
27398,Bonobos,27396,1,0,21049,1,0
27399,Spriggin,27396,1,0,21050,2,0
27400,Scritch,27396,1,0,21051,3,0
27401,L'Urlatore,27396,1,0,21052,4,0
27402,Iggo-Iggo lo Scaltro,27396,1,0,21053,5,0
27403,Maggiore Nanner,27396,1,0,21054,6,0
27404,Aethis,27396,1,0,21055,7,0
27405,Sele'na,27396,1,0,21056,8,0
27406,Cournith Calcalaghi,27396,1,0,21057,9,0
27407,Zai l'Esiliato,27396,1,0,21058,10,0
27408,Eshelon,27396,1,0,21059,11,0
27409,Nalash Verdantis,27396,1,0,21060,12,0
27410,Sahn Cacciamaree,27396,1,0,21061,13,0
27411,Krax'ik,27396,1,0,21062,14,0
27412,Nal'lak lo Squartatore,27396,1,0,21063,15,0
27413,Torik-Ethis,27396,1,0,21064,16,0
27414,Ski'thik,27396,1,0,21065,17,0
27415,Lith'ik l'Inseguitore,27396,1,0,21066,18,0
27416,Gar'lok,27396,1,0,21067,19,0
27417,Kal'tik la Piaga,27396,1,0,21068,20,0
27418,Kor'nas Predanotte,27396,1,0,21069,21,0
27419,Sulik'shor,27396,1,0,21070,22,0
27420,Gaarn il Tossico,27396,1,0,21071,23,0
27421,Borginn Pugnonero,27396,1,0,21072,24,0
27422,Norlaxx,27396,1,0,21073,25,0
27423,Karr l'Oscuratore,27396,1,0,21074,26,0
27424,Kang il Ladro d'Anime,27396,1,0,21075,27,0
27425,Morgrinn Zannalacera,27396,1,0,21076,28,0
27426,Jonn-Dar,27396,1,0,21077,29,0
27427,Qu'nas,27396,1,0,21078,30,0
27428,Havak,27396,1,0,21079,31,0
27429,Kah'tir,27396,1,0,21080,32,0
27430,Krol la Lama,27396,1,0,21081,33,0
27431,Urgolax,27396,1,0,21082,34,0
27432,Urobi il Camminatore,27396,1,0,21083,35,0
27433,Nasra Manto Maculato,27396,1,0,21084,36,0
27434,Ruun Zampa Chiara,27396,1,0,21085,37,0
27435,Ahone la Nomade,27396,1,0,21086,38,0
27436,Yul Zampa Furente,27396,1,0,21087,39,0
27437,Ai-Li Specchio Celeste,27396,1,0,21088,40,0
27438,Ai-Ran Nube Mutevole,27396,1,0,21089,41,0
27439,Ferdinand,27396,1,0,21097,49,0
27440,Zoccolo Nero,27396,1,0,21098,50,0
27441,Go-Kan,27396,1,0,21099,51,0
27442,Korda Torros,27396,1,0,21100,52,0
27443,Lon il Toro,27396,1,0,21101,53,0
27444,Dak il Distruttore,27396,1,0,21102,54,0
27445,Yorik Occhio Arguto,27396,1,0,21103,55,0
27446,Sconfiggi due Razziatori Kor'thik entro 10 secondi l'uno dall'altro e sconfiggi la Grande Imperatrice Shek'zeer.,0,0,4,0,0,0
27448,Sconfiggi la Grande Imperatrice Shek'zeer,27446,1,0,21107,1,0
27450,Cuore della Paura - Maestro d'Armi Ta'yak - Bracieri accesi = 4,0,0,4,0,0,0
27451,,27450,1,0,21111,0,2
27452,Scenario - Theramore (A) - Alle rovine,0,0,4,0,0,0
27453,Gash'nul ucciso,27452,1,0,21109,0,0
27454,Viverna Malvagia uccisa,27452,2,0,21110,1,0
27457,Scenario - Theramore (A) - Difensori e stendardi,0,0,4,0,0,0
27458,Sfondaporte distrutto,27457,1,0,21113,0,0
27459,Stendardo Rubato recuperato,27457,3,0,21114,1,0
27460,Scenario - Theramore (A) - Battaglia Finale,0,0,4,0,0,0
27461,Signore della Guerra Rok'nah ucciso,27460,1,0,21115,0,0
27467,Scenario - Theramore (A) - Jaina,0,0,4,0,0,0
27468,Jaina trovata,27467,1,0,21112,0,0
27469,Old MacDonald Quest Trigger,0,0,4,0,0,0
27470,,27469,0,0,21209,0,0
27477,Scalogno,23951,1,0,21037,0,0
27478,,23951,1,0,21122,1,2
27479,Zucca dei Mogu,23776,1,8,0,3,8192
27480,Zucca dei Mogu,27479,1,0,21035,0,0
27481,,27479,1,0,21123,1,2
27482,Porro Rosso,23776,1,8,0,4,8192
27483,Porro Rosso,27482,1,0,21036,0,0
27484,,27482,1,0,21124,1,2
27486,Rapa,23776,1,8,0,5,8192
27487,Rapa,27486,1,0,21038,0,0
27488,,27486,1,0,21126,1,2
27489,Rapa Bianca,23776,1,8,0,6,8192
27490,Rapa Bianca,27489,1,0,21039,0,0
27491,,27489,1,0,21127,1,2
27492,,23773,1,0,21128,0,2
27493,,23773,1,0,21129,1,2
27494,,23773,1,0,21130,2,2
27495,,23773,1,0,21131,3,2
27496,,23773,1,0,21132,4,2
27497,,23773,1,0,21133,5,2
27498,,23773,1,0,21134,6,2
27499,,23773,1,0,21135,7,2
27500,,23773,1,0,21136,8,2
27501,,23773,1,0,21137,9,2
27502,,23773,1,0,21138,10,2
27503,,23773,1,0,21139,11,2
27504,,23773,1,0,21140,12,2
27505,,23773,1,0,21141,13,2
27506,,23773,1,0,21142,14,2
27507,,23773,1,0,21119,15,2
27508,Compi le imprese delle incursioni di gilda di Mists of Pandaria elencate qui sotto con un gruppo di gilda.,0,0,4,0,0,0
27509,,27508,0,0,21144,2,32
27510,,27508,0,0,21145,0,32
27511,,27508,0,0,21146,1,32
27512,Completa ogni modalità Sfida con un gruppo di gilda.,0,0,4,0,0,0
27513,Tempio della Serpe di Giada,27512,1,0,21147,0,0
27514,Birrificio Triplo Malto,27512,1,0,21148,1,0
27515,Palazzo Mogu'shan,27512,1,0,21149,2,0
27516,Monastero degli Shandaren,27512,1,0,21150,3,0
27517,Porta del Sole Calante,27512,1,0,21151,4,0
27518,Sale Scarlatte,27512,1,0,21152,5,0
27519,Monastero Scarlatto,27512,1,0,21153,6,0
27520,Scholomance,27512,1,0,21154,7,0
27521,Assedio al Tempio di Niuzao,27512,1,0,21155,8,0
27522,Completa ogni modalità Sfida ottenendo una medaglia di Bronzo con un gruppo di gilda.,0,0,4,0,0,0
27523,Tempio della Serpe di Giada,27522,1,0,21156,0,0
27524,Birrificio Triplo Malto,27522,1,0,21157,1,0
27525,Palazzo Mogu'shan,27522,1,0,21158,2,0
27526,Monastero degli Shandaren,27522,1,0,21159,3,0
27527,Porta del Sole Calante,27522,1,0,21160,4,0
27528,Sale Scarlatte,27522,1,0,21161,5,0
27529,Monastero Scarlatto,27522,1,0,21162,6,0
27530,Scholomance,27522,1,0,21163,7,0
27531,Assedio al Tempio di Niuzao,27522,1,0,21164,8,0
27532,Completa 50 spedizioni in modalità Sfida ottenendo una medaglia di Bronzo con un gruppo di gilda,0,0,4,0,0,0
27533,,27532,50,0,21165,0,1
27534,Completa 50 spedizioni in modalità Sfida ottenendo una medaglia d'Argento con un gruppo di gilda,0,0,4,0,0,0
27535,,27534,50,0,21165,0,1
27536,Completa 50 spedizioni in modalità Sfida ottenendo una medaglia d'Oro,0,0,4,0,0,0
27537,,27536,50,0,21165,0,1
27538,Completa ogni modalità Sfida ottenendo una medaglia d'Argento con un gruppo di gilda.,0,0,4,0,0,0
27539,Tempio della Serpe di Giada,27538,1,0,21168,0,0
27540,Birrificio Triplo Malto,27538,1,0,21169,1,0
27541,Palazzo Mogu'shan,27538,1,0,21170,2,0
27542,Monastero degli Shandaren,27538,1,0,21171,3,0
27543,Porta del Sole Calante,27538,1,0,21172,4,0
27544,Sale Scarlatte,27538,1,0,21173,5,0
27545,Monastero Scarlatto,27538,1,0,21174,6,0
27546,Scholomance,27538,1,0,21175,7,0
27547,Assedio al Tempio di Niuzao,27538,1,0,21176,8,0
27548,Completa ogni modalità Sfida ottenendo una medaglia d'Oro,0,0,4,0,0,0
27549,Tempio della Serpe di Giada,27548,1,0,21177,0,0
27550,Birrificio Triplo Malto,27548,1,0,21178,1,0
27551,Palazzo Mogu'shan,27548,1,0,21179,2,0
27552,Monastero degli Shandaren,27548,1,0,21180,3,0
27553,Porta del Sole Calante,27548,1,0,21181,4,0
27554,Sale Scarlatte,27548,1,0,21182,5,0
27555,Monastero Scarlatto,27548,1,0,21183,6,0
27556,Scholomance,27548,1,0,21184,7,0
27557,Assedio al Tempio di Niuzao,27548,1,0,21185,8,0
27558,Completa 50 scenari di gilda in modalità Sfida.,0,0,4,0,0,0
27559,,27558,50,0,21186,0,1
27560,Completa 50 sfide con un gruppo di gilda.,0,0,4,0,0,0
27561,,27560,50,0,21187,0,1
27562,Completa 250 sfide di gilda.,0,0,4,0,0,0
27563,,27562,250,0,17004,0,1
27564,Completa 100 scenari con un gruppo di gilda.,0,0,4,0,0,0
27565,,27564,100,0,21188,0,1
27566,Completa ogni scenario con un gruppo di gilda (Alleanza),0,0,4,0,0,0
27567,Unga Ingu,27566,1,0,21189,0,0
27569,Pietraverde,27566,1,0,21191,1,0
27570,Cripta degli Imperatori Dimenticati,27566,1,0,21192,2,0
27571,Festival di Birraluna,27566,1,0,21193,3,0
27572,Arena dell'Annientamento,27566,1,0,21194,4,0
27573,Tempesta Alcolica,27566,1,0,21195,5,0
27575,Caduta di Theramore,27566,1,0,21197,6,0
27576,Jaina protetta,27460,1,0,22223,1,0
27577,Completa ogni scenario con un gruppo di gilda (Orda),0,0,4,0,0,0
27578,Unga Ingu,27577,1,0,21189,0,0
27580,Pietraverde,27577,1,0,21191,1,0
27581,Cripta degli Imperatori Dimenticati,27577,1,0,21192,2,0
27582,Festival di Birraluna,27577,1,0,21193,3,0
27583,Arena dell'Annientamento,27577,1,0,21194,4,0
27584,Tempesta Alcolica,27577,1,0,21195,5,0
27586,Caduta di Theramore,27577,1,0,21198,6,0
27587,Missioni - Pandaria - Shandaren - Completa un gruppo di missioni giornaliere degli Shandaren senza i guardiani.,0,0,4,0,0,0
27588,Mistici Omnia,27587,1,8,0,0,8192
27589,Omnia,27588,0,0,20476,0,0
27590,,27588,0,0,20475,1,2
27591,,27588,0,0,20473,2,2
27592,Assassini Wu Kao,27587,1,8,0,1,8192
27593,Wu Kao,27592,0,0,21199,0,0
27594,,27592,0,0,21200,1,2
27595,Difensori delle Guardie Nere,27587,1,8,0,2,8192
27596,Guardia Nera,27595,0,0,21201,0,0
27597,,27595,0,0,21202,1,2
27600,Lindsay Quest Trigger,0,0,4,0,0,0
27601,,27600,0,0,21210,0,0
27602,Eric Davidson Quest Trigger,0,0,4,0,0,0
27603,,27602,0,0,21211,0,0
27604,Bill the Pirate Quest Trigger,0,0,4,0,0,0
27605,,27604,0,0,21213,0,0
27606,Steven Lisbane Quest Trigger,0,0,4,0,0,0
27607,,27606,0,0,21212,0,0
27622,Scenario - Kotmogu - Trova la studiosa,0,0,4,0,0,0
27623,Studiosa Shue trovata,27622,1,0,21227,0,0
27641,Una cattura inaspettata,0,0,4,0,0,0
27642,,27641,1,0,21238,0,2
27643,Alta Qualità,0,0,4,0,0,0
27644,,27643,10,0,21238,0,1
27645,Qualità e quantità,0,0,4,0,0,0
27646,,27645,50,0,21238,0,1
27647,Una scoperta pregiata,0,0,4,0,0,0
27648,,27647,1,0,21239,0,2
27650,Istruttore di Mascotte = Vero,0,0,4,0,0,0
27651,,27650,0,0,21240,0,0
27652,Completa la Caduta di Theramore al livello 85,0,0,4,0,0,0
27653,,27652,1,0,22056,0,2
27654,Completa la Caduta di Theramore al livello 85,0,0,4,0,0,0
27656,,27654,1,0,21886,0,2
27657,Chiave delle Catene Arcane recuperata,22986,1,0,21241,1,0
27664,,609,1,0,14812,31,0
27665,"Livello 3, Orco",0,0,4,0,0,0
27666,,27665,0,0,21354,0,0
27667,Dagra the Fierce Quest Trigger,0,0,4,0,0,0
27668,,27667,0,0,21209,0,0
27669,Analynn Quest Trigger,0,0,4,0,0,0
27670,,27669,0,0,21210,0,0
27671,Zonya the Sadist Quest Trigger,0,0,4,0,0,0
27672,,27671,0,0,21211,0,0
27673,Traitor Gluk Quest Trigger,0,0,4,0,0,0
27674,,27673,0,0,21213,0,0
27675,Merda Stronghoof Quest Trigger,0,0,4,0,0,0
27676,,27675,0,0,21212,0,0
27677,Ricorda di chiudere la porta,23909,1,0,20513,0,16
27678,Ricorda di chiudere la porta,23909,1,0,21246,1,16
27679,Campione degli Shandaren,0,0,4,0,0,0
27680,,27679,0,0,21247,5,32
27681,,27679,0,0,21248,9,32
27682,,27679,0,0,19905,8,32
27683,,27679,0,0,21249,3,32
27684,,27679,0,0,21250,2,32
27685,,27679,0,0,21251,4,32
27686,,27679,0,0,21252,6,32
27687,,27679,0,0,21253,0,32
27688,,27679,0,0,21254,1,32
27689,,27679,0,0,21255,7,32
27690,Conquista 100 punti impresa negli scontri tra mascotte.,0,0,4,0,0,0
27691,,27690,100,0,21256,0,1
27692,Conquista 200 punti impresa negli scontri tra mascotte.,0,0,4,0,0,0
27693,,27692,200,0,21256,0,1
27695,Livello 3 <DND>,0,0,4,0,0,0
27696,,27695,1,0,21043,0,0
27697,,23774,1,0,21261,1,2
27698,,23774,1,0,21262,2,2
27699,,23774,1,0,21263,3,2
27700,,23774,1,0,21264,4,2
27701,,23774,1,0,21265,5,2
27702,,23774,1,0,21266,6,2
27703,,23774,1,0,21267,7,2
27704,,23774,1,0,21268,8,2
27705,,23774,1,0,21269,9,2
27706,,23774,1,0,21270,10,2
27707,Raccogli 200 Birre della Giungla di Unga (onSpell) (new test) CRT,0,1,4,0,0,0
27708,Tino di Fermentazione Riempito,27707,200,0,21304,0,0
27709,Scoiattolo,1631,1,8,0,16,8192
27710,,27709,1,0,3615,0,0
27711,,27709,1,0,21273,1,0
27712,,27709,1,0,21275,3,0
27713,,27709,1,0,21276,4,0
27714,Sconfiggi Elegon,21829,1,0,21271,0,2
27716,Sconfiggi il Comandante Vo'jak dopo aver ucciso l'Aladambra Sik'thik,21831,1,0,21277,0,0
27717,"Diplomazia (A) (15 Reputazioni) (5,0)",0,15,8,0,0,0
27718,Lega di Arathor,27717,42000,0,17453,0,0
27719,Seguaci di Idraxis,27717,42000,0,17909,1,0
27720,Darnassus,27717,42000,0,17456,2,0
27721,Therazane,27717,42000,0,17911,3,0
27722,Sentinelle Alargentea,27717,42000,0,17459,4,0
27723,Stirpe di Nozdormu,27717,42000,0,17913,5,0
27724,Exodar,27717,42000,0,17462,6,0
27725,Baia del Bottino,27717,42000,0,17915,7,0
27726,Ramkahen,27717,42000,0,17916,8,0
27727,Guardia dei Piccatonante,27717,42000,0,17467,9,0
27728,Occhio Violaceo,27717,42000,0,17919,10,0
27729,Gilneas,27717,42000,0,17470,11,0
27730,Lungavista,27717,42000,0,17921,12,0
27731,Clan Granmartello,27717,42000,0,17472,13,0
27732,Scaglie delle Sabbie,27717,42000,0,17922,14,0
27733,Gnomeregan,27717,42000,0,17475,15,0
27734,Meccania,27717,42000,0,17924,16,0
27735,Circolo della Terra,27717,42000,0,17925,17,0
27736,Congiurato Linguamorta,27717,42000,0,17926,18,0
27737,Forgiardente,27717,42000,0,17480,19,0
27738,Porto Paranco,27717,42000,0,17928,20,0
27739,Guardiani di Hyjal,27717,42000,0,17929,21,0
27740,Verdetto Cinereo,27717,42000,0,17930,22,0
27741,Roccavento,27717,42000,0,17485,23,0
27742,Kurenai,27717,42000,0,17486,24,0
27743,Lega dei Draghi,27717,42000,0,17932,25,0
27744,Cavalieri della Spada d'Ebano,27717,42000,0,17934,26,0
27745,Ogri'la,27717,42000,0,17935,27,0
27746,Crociata d'Argento,27717,42000,0,17936,28,0
27747,Alafatua,27717,42000,0,17937,29,0
27748,Kirin Tor,27717,42000,0,17938,30,0
27749,Sporeggar,27717,42000,0,17939,31,0
27750,Città Bassa,27717,42000,0,17940,32,0
27751,Il Consorzio,27717,42000,0,17941,33,0
27752,Sha'tar,27717,42000,0,17942,34,0
27753,Guardacieli Sha'tari,27717,42000,0,17943,35,0
27754,Spedizione Cenariana,27717,42000,0,17944,36,0
27755,Ancella degli Aldor,27717,42000,0,17946,37,0
27756,Rocca dell'Onore,27717,42000,0,17502,38,0
27757,Membro dei Veggenti,27717,42000,0,17947,39,0
27758,Custodi del Tempo,27717,42000,0,17948,40,0
27759,Avanguardia dell'Alleanza,27717,42000,0,17505,41,0
27760,Offensiva del Sole Infranto,27717,42000,0,17949,42,0
27761,Lega degli Esploratori,27717,42000,0,17507,43,0
27762,Alba d'Argento,27717,42000,0,17950,44,0
27763,Tribù dei Cuorferoce,27717,42000,0,17951,45,0
27764,Figli del Gelo,27717,42000,0,17510,46,0
27765,Kalu'ak,27717,42000,0,17954,47,0
27766,Tribù degli Oracoli,27717,42000,0,17955,48,0
27767,Figli di Hodir,27717,42000,0,17956,49,0
27768,Spedizione degli Arditi,27717,42000,0,17517,50,0
27769,Patto d'Argento,27717,42000,0,17519,51,0
27770,Custodi di Baradin,27717,42000,0,17522,52,0
27771,Bucanieri Velerosse,27717,42000,0,17961,53,0
27772,Fiera di Lunacupa,27717,42000,0,17962,54,0
27773,Corvolesto,27717,42000,0,17963,55,0
27774,Shen'dralar,27717,42000,0,17964,56,0
27775,Fratellanza del Torio,27717,42000,0,17965,57,0
27776,Rifugio dei Mordilegno,27717,42000,0,17966,58,0
27777,Addestratori delle Fiere Glaciali,27717,42000,0,17531,59,0
27778,Vendicatori di Hyjal,27717,42000,0,17968,60,0
27779,Circolo Cenariano,27717,42000,0,17969,61,0
27780,Tribù Zandalari,27717,42000,0,17970,62,0
27781,Porta 25 reputazioni a Osannato.,0,25,8,0,0,0
27782,Lega di Arathor,27781,42000,0,17453,0,0
27783,Seguaci di Idraxis,27781,42000,0,17909,1,0
27784,Darnassus,27781,42000,0,17456,2,0
27785,Therazane,27781,42000,0,17911,3,0
27786,Sentinelle Alargentea,27781,42000,0,17459,4,0
27787,Stirpe di Nozdormu,27781,42000,0,17913,5,0
27788,Exodar,27781,42000,0,17462,6,0
27789,Baia del Bottino,27781,42000,0,17915,7,0
27790,Ramkahen,27781,42000,0,17916,8,0
27791,Guardia dei Piccatonante,27781,42000,0,17467,9,0
27792,Occhio Violaceo,27781,42000,0,17919,10,0
27793,Gilneas,27781,42000,0,17470,11,0
27794,Lungavista,27781,42000,0,17921,12,0
27795,Clan Granmartello,27781,42000,0,17472,13,0
27796,Scaglie delle Sabbie,27781,42000,0,17922,14,0
27797,Gnomeregan,27781,42000,0,17475,15,0
27798,Meccania,27781,42000,0,17924,16,0
27799,Circolo della Terra,27781,42000,0,17925,17,0
27800,Congiurato Linguamorta,27781,42000,0,17926,18,0
27801,Forgiardente,27781,42000,0,17480,19,0
27802,Porto Paranco,27781,42000,0,17928,20,0
27803,Guardiani di Hyjal,27781,42000,0,17929,21,0
27804,Verdetto Cinereo,27781,42000,0,17930,22,0
27805,Roccavento,27781,42000,0,17485,23,0
27806,Kurenai,27781,42000,0,17486,24,0
27807,Lega dei Draghi,27781,42000,0,17932,25,0
27808,Cavalieri della Spada d'Ebano,27781,42000,0,17934,26,0
27809,Ogri'la,27781,42000,0,17935,27,0
27810,Crociata d'Argento,27781,42000,0,17936,28,0
27811,Alafatua,27781,42000,0,17937,29,0
27812,Kirin Tor,27781,42000,0,17938,30,0
27813,Sporeggar,27781,42000,0,17939,31,0
27814,Città Bassa,27781,42000,0,17940,32,0
27815,Il Consorzio,27781,42000,0,17941,33,0
27816,Sha'tar,27781,42000,0,17942,34,0
27817,Guardacieli Sha'tari,27781,42000,0,17943,35,0
27818,Spedizione Cenariana,27781,42000,0,17944,36,0
27819,Ancella degli Aldor,27781,42000,0,17946,37,0
27820,Rocca dell'Onore,27781,42000,0,17502,38,0
27821,Membro dei Veggenti,27781,42000,0,17947,39,0
27822,Custodi del Tempo,27781,42000,0,17948,40,0
27823,Avanguardia dell'Alleanza,27781,42000,0,17505,41,0
27824,Offensiva del Sole Infranto,27781,42000,0,17949,42,0
27825,Lega degli Esploratori,27781,42000,0,17507,43,0
27826,Alba d'Argento,27781,42000,0,17950,44,0
27827,Tribù dei Cuorferoce,27781,42000,0,17951,45,0
27828,Figli del Gelo,27781,42000,0,17510,46,0
27829,Kalu'ak,27781,42000,0,17954,47,0
27830,Tribù degli Oracoli,27781,42000,0,17955,48,0
27831,Figli di Hodir,27781,42000,0,17956,49,0
27832,Spedizione degli Arditi,27781,42000,0,17517,50,0
27833,Patto d'Argento,27781,42000,0,17519,51,0
27834,Custodi di Baradin,27781,42000,0,17522,52,0
27835,Bucanieri Velerosse,27781,42000,0,17961,53,0
27836,Fiera di Lunacupa,27781,42000,0,17962,54,0
27837,Corvolesto,27781,42000,0,17963,55,0
27838,Shen'dralar,27781,42000,0,17964,56,0
27839,Fratellanza del Torio,27781,42000,0,17965,57,0
27840,Rifugio dei Mordilegno,27781,42000,0,17966,58,0
27841,Addestratori delle Fiere Glaciali,27781,42000,0,17531,59,0
27842,Vendicatori di Hyjal,27781,42000,0,17968,60,0
27843,Circolo Cenariano,27781,42000,0,17969,61,0
27844,Tribù Zandalari,27781,42000,0,17970,62,0
27845,Ordine della Serpe delle Nubi,27717,42000,0,19734,63,0
27846,Klaxxi,27717,42000,0,19729,64,0
27847,Shandaren,27717,42000,0,19727,65,0
27848,Venerabili Celestiali,27717,42000,0,19476,66,0
27849,Loto Dorato,27717,42000,0,19728,67,0
27850,Raminghi della Sapienza,27717,42000,0,19731,68,0
27851,I Coltivatori,27717,42000,0,19733,69,0
27852,I Lancialenza,27717,42000,0,19732,70,0
27853,Ambasciatori (A) (25 Reputazioni) (5.0),0,25,8,0,0,0
27854,Lega di Arathor,27853,42000,0,17453,0,0
27855,Seguaci di Idraxis,27853,42000,0,17909,1,0
27856,Darnassus,27853,42000,0,17456,2,0
27857,Therazane,27853,42000,0,17911,3,0
27858,Sentinelle Alargentea,27853,42000,0,17459,4,0
27859,Stirpe di Nozdormu,27853,42000,0,17913,5,0
27860,Exodar,27853,42000,0,17462,6,0
27861,Baia del Bottino,27853,42000,0,17915,7,0
27862,Ramkahen,27853,42000,0,17916,8,0
27863,Guardia dei Piccatonante,27853,42000,0,17467,9,0
27864,Occhio Violaceo,27853,42000,0,17919,10,0
27865,Gilneas,27853,42000,0,17470,11,0
27866,Lungavista,27853,42000,0,17921,12,0
27867,Clan Granmartello,27853,42000,0,17472,13,0
27868,Scaglie delle Sabbie,27853,42000,0,17922,14,0
27869,Gnomeregan,27853,42000,0,17475,15,0
27870,Meccania,27853,42000,0,17924,16,0
27871,Circolo della Terra,27853,42000,0,17925,17,0
27872,Congiurato Linguamorta,27853,42000,0,17926,18,0
27873,Forgiardente,27853,42000,0,17480,19,0
27874,Porto Paranco,27853,42000,0,17928,20,0
27875,Guardiani di Hyjal,27853,42000,0,17929,21,0
27876,Verdetto Cinereo,27853,42000,0,17930,22,0
27877,Roccavento,27853,42000,0,17485,23,0
27878,Kurenai,27853,42000,0,17486,24,0
27879,Lega dei Draghi,27853,42000,0,17932,25,0
