Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
Karazhan,350,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,351,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,352,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,353,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,354,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,355,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,356,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,357,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,358,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,359,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,360,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,361,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,362,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,363,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,364,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,365,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Karazhan,366,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Terre del Fuoco,367,198,0,0,4,0,0,0,0,0,0,0,0,0,0
Terre del Fuoco,368,367,0,0,4,0,0,0,0,0,0,0,0,0,0
Terre del Fuoco,369,367,0,0,4,0,0,0,0,0,0,0,0,0,0
Nexus,370,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Foresta di Giada,371,424,6,0,3,0,0,0,0,0,0,0,57,0,0
Cava di Pietraverde,372,371,0,0,5,0,0,0,0,0,0,0,0,0,0
Cava di Pietraverde,373,371,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro delle Vedove,374,371,0,0,5,0,0,0,0,0,0,0,0,0,0
Una Kagu,375,371,0,0,5,0,0,0,0,0,0,0,0,0,0
Valle dei Quattro Venti,376,424,6,0,3,0,0,0,0,0,0,0,58,0,0
Caverna dell'Eco Eterno,377,376,0,0,5,0,0,0,0,0,0,0,0,0,0
Isola Errante,378,947,2,0,6,0,0,0,0,0,0,0,80,0,0
Massiccio del Kun-Lai,379,424,6,0,3,0,0,0,0,0,0,0,60,0,0
Caverna di Vento Ululante,380,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro dei Piantagrane,381,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Covo dei Noccatroce,382,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Fondobuio,383,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Fondobuio,384,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Tomba dei Conquistatori,385,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Rovine dei Korune,386,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Rovine dei Korune,387,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Steppe di Tong Long,388,424,6,0,3,0,0,0,0,0,0,0,61,0,0
Tempio di Niuzao,389,388,0,0,5,0,0,0,0,0,0,0,0,0,0
Vallata dell'Eterna Primavera,390,424,6,0,3,0,0,0,73083,0,0,2,173,0,0
Santuario delle Due Lune,391,390,0,0,5,0,0,0,0,0,0,0,0,0,0
Santuario delle Due Lune,392,390,0,0,5,0,0,0,0,0,0,0,0,0,0
Santuario delle Sette Stelle,393,390,0,0,5,0,0,0,0,0,0,0,0,0,0
Santuario delle Sette Stelle,394,390,0,0,5,0,0,0,0,0,0,0,0,0,0
Sale di Guo-Lai,395,390,0,0,5,0,0,0,0,0,0,0,0,0,0
Sale di Guo-Lai,396,390,0,0,5,0,0,0,0,0,0,0,0,0,0
Occhio del Ciclone,397,109,0,0,6,0,0,0,0,0,0,0,0,0,0
Pozzo dell'Eternità,398,71,0,0,6,0,0,0,0,0,0,0,0,0,0
Ora del Crepuscolo,399,71,0,0,4,0,0,0,0,0,0,0,0,0,0
Ora del Crepuscolo,400,399,0,0,4,0,0,0,0,0,0,0,0,0,0
Fine dei Tempi,401,71,0,0,4,0,0,0,0,0,0,0,0,0,0
Fine dei Tempi,402,401,0,0,4,0,0,0,0,0,0,0,0,0,0
Fine dei Tempi,403,401,0,0,4,0,0,0,0,0,0,0,0,0,0
Fine dei Tempi,404,401,0,0,4,0,0,0,0,0,0,0,0,0,0
Fine dei Tempi,405,401,0,0,4,0,0,0,0,0,0,0,0,0,0
Fine dei Tempi,406,401,0,0,4,0,0,0,0,0,0,0,0,0,0
Isola di Lunacupa,407,947,0,0,6,0,0,0,0,0,0,0,0,0,0
Isola di Lunacupa,408,407,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,409,71,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,410,409,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,411,409,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,412,409,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,413,409,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,414,409,0,0,4,0,0,0,0,0,0,0,0,0,0
Anima del Drago,415,409,0,0,4,0,0,0,0,0,0,0,0,0,0
Acquemorte,416,70,0,0,6,0,0,0,0,0,0,0,0,0,0
Tempio di Kotmogu,417,390,0,0,6,0,0,0,0,0,0,0,0,0,0
Giungla di Krasarang,418,424,6,0,3,0,0,0,0,0,0,0,59,0,0
Rovine di Ogudei,419,418,0,0,5,0,0,0,0,0,0,0,0,0,0
Rovine di Ogudei,420,418,0,0,5,0,0,0,0,0,0,0,0,0,0
Rovine di Ogudei,421,418,0,0,5,0,0,0,0,0,0,0,0,0,0
Distese del Terrore,422,424,6,0,3,0,0,0,0,0,0,0,62,0,0
Miniere di Cupargento,423,224,0,0,4,0,0,0,0,0,0,0,0,0,0
Pandaria,424,947,0,0,2,0,0,0,0,0,0,0,657,0,0
Contea del Nord,425,37,0,0,3,0,0,0,0,0,0,0,0,0,0
Miniera Cresta dell'Eco,426,37,0,0,5,0,0,0,0,0,0,0,0,0,0
Valle Crestafredda,427,27,0,0,6,0,0,0,0,0,0,0,0,0,0
Antro dei Mantogelido,428,27,0,0,5,0,0,0,0,0,0,0,0,0,0
Tempio della Serpe di Giada,429,371,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio della Serpe di Giada,430,371,0,0,4,0,0,0,0,0,0,0,0,0,0
Sale Scarlatte,431,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Sale Scarlatte,432,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Passo Velato,433,424,6,0,3,0,0,0,0,0,0,0,975,0,0
Passaggio Antico,434,379,0,0,5,0,0,0,0,0,0,0,0,0,0
Monastero Scarlatto,435,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastero Scarlatto,436,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Porta del Sole Calante,437,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Porta del Sole Calante,438,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Birrificio Triplo Malto,439,376,0,0,4,0,0,0,0,0,0,0,0,0,0
Birrificio Triplo Malto,440,376,0,0,4,0,0,0,0,0,0,0,0,0,0
Birrificio Triplo Malto,441,376,0,0,4,0,0,0,0,0,0,0,0,0,0
Birrificio Triplo Malto,442,376,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastero degli Shandaren,443,379,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastero degli Shandaren,444,443,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastero degli Shandaren,445,443,0,0,4,0,0,0,0,0,0,0,0,0,0
Monastero degli Shandaren,446,443,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempesta Alcolica,447,371,0,0,6,0,0,0,0,0,0,0,0,0,0
Foresta di Giada,448,371,0,0,6,0,0,0,0,0,0,0,0,0,0
Tempio di Kotmogu,449,390,0,0,6,0,0,0,0,0,0,0,0,0,0
Unga Ingu,450,418,0,0,6,0,0,0,0,0,0,0,0,0,0
Assalto a Zan'vess,451,422,0,0,6,0,0,0,0,0,0,0,0,0,0
Festival di Birraluna,452,379,0,0,6,0,0,0,0,0,0,0,0,0,0
Palazzo Mogu'shan,453,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Palazzo Mogu'shan,454,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Palazzo Mogu'shan,455,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Terrazza dell'Eterna Primavera,456,433,0,0,6,0,0,0,0,0,0,0,0,0,0
Assedio al Tempio di Niuzao,457,388,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio al Tempio di Niuzao,458,457,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio al Tempio di Niuzao,459,457,0,0,4,0,0,0,0,0,0,0,0,0,0
Vallombra,460,57,6,0,3,0,0,0,0,0,0,0,0,0,0
Valle delle Sfide,461,1,6,0,3,0,0,0,0,0,0,0,0,0,0
Campo Narache,462,7,6,0,3,0,0,0,0,0,0,0,0,0,0
Isole dell'Eco,463,1,6,0,3,0,0,0,0,0,0,0,0,0,0
Caverna degli Scagliatruce,464,1,0,0,5,0,0,0,0,0,0,0,0,0,0
Albamorta,465,18,6,0,3,0,0,0,0,0,0,0,0,0,0
Valle Telanera,466,18,0,0,5,0,0,0,0,0,0,0,0,0,0
Isola di Solealto,467,94,6,0,3,0,0,0,0,0,0,0,0,0,0
Valle di Ammen,468,97,6,0,3,0,0,0,0,0,0,0,0,0,0
Nuova Rabberciopoli,469,27,6,0,3,0,0,0,0,0,0,0,0,0,0
Covo dei Mantogelido,470,27,0,0,5,0,0,0,0,0,0,0,0,0,0
Segrete Mogu'shan,471,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Segrete Mogu'shan,472,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Segrete Mogu'shan,473,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Cuore della Paura,474,422,0,0,4,0,0,0,0,0,0,0,0,0,0
Cuore della Paura,475,422,0,0,4,0,0,0,0,0,0,0,0,0,0
Scholomance,476,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Scholomance,477,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Scholomance,478,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Scholomance,479,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Arena d'Addestramento,480,379,0,0,4,0,0,0,0,0,0,0,0,0,0
Cripta degli Imperatori Dimenticati,481,379,0,0,4,0,0,0,0,0,0,0,0,0,0
Cripta degli Imperatori Dimenticati,482,379,0,0,4,0,0,0,0,0,0,0,0,0,0
Acquemorte,483,70,0,0,6,0,0,0,0,0,0,0,0,0,0
Giungla di Krasarang,486,418,0,0,6,0,0,0,0,0,0,0,0,0,0
Armarsi di Pazienza,487,418,0,0,6,0,0,0,0,0,0,0,0,0,0
Lame nel Buio,488,433,0,0,6,0,0,0,0,0,0,0,0,0,0
Lame nel Buio,489,379,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,490,104,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,491,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,492,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,493,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,494,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,495,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,496,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Tempio Nero,497,490,0,0,4,0,0,0,0,0,0,0,0,0,0
Giungla di Krasarang,498,418,0,0,6,0,0,0,0,0,0,0,0,0,0
Tram degli Abissi,499,84,0,0,4,0,0,0,0,0,0,0,0,0,0
Tram degli Abissi,500,84,0,0,4,0,0,0,0,0,0,0,0,0,0
Dalaran,501,13,0,0,4,0,0,0,0,0,0,0,0,0,0
Dalaran,502,13,0,0,4,0,0,0,0,0,0,0,0,0,0
Arena dei Combattenti,503,85,0,0,4,0,0,0,0,0,0,0,0,0,0
Isola del Tuono,504,424,6,0,3,0,0,0,0,0,0,0,167,0,0
Miniere della Folgore,505,504,0,0,5,0,0,0,0,0,0,0,0,0,0
Cripta del Tesoro,506,504,0,0,5,0,0,0,0,0,0,0,0,0,0
Isola dei Giganti,507,424,6,0,3,0,0,0,0,0,0,0,168,0,0
Regno del Tuono,508,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,509,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,510,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,511,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,512,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,513,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,514,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Regno del Tuono,515,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Isola del Tuono,516,424,2,0,6,0,0,0,0,0,0,0,0,0,0
Miniere della Folgore,517,516,0,0,5,0,0,0,0,0,0,0,0,0,0
Cittadella del Re del Tuono,518,504,0,0,4,0,0,0,0,0,0,0,0,0,0
Scavi di Ventotetro,519,376,0,0,6,0,0,0,0,0,0,0,0,0,0
Vallata dell'Eterna Primavera,520,390,0,0,6,0,0,0,0,0,0,0,0,0,0
Vallata dell'Eterna Primavera,521,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Segreti di Fiamma Furente,522,85,0,0,4,0,0,0,0,0,0,0,0,0,0
Dun Morogh,523,27,0,0,6,0,0,0,0,0,0,0,0,0,0
Battaglia in Mare Aperto,524,12,0,0,6,0,0,0,0,0,0,0,0,0,0
Landa di Fuocogelo,525,572,6,0,3,0,0,0,0,0,0,0,64,0,0
Antro di Turgall,526,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro di Turgall,527,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro di Turgall,528,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro di Turgall,529,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Grom'gar,530,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Grotta di Grulloc,531,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Grotta di Grulloc,532,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Alcova di Nevealta,533,525,0,0,5,0,0,0,0,0,0,0,0,0,0
Giungla di Tanaan,534,572,6,0,3,0,0,0,0,0,0,0,176,0,0
Talador,535,572,6,0,3,0,0,0,0,0,0,0,66,0,0
Tomba delle Luci,536,535,0,0,5,0,0,0,0,0,0,0,0,0,0
Tomba delle Anime,537,535,0,0,5,0,0,0,0,0,0,0,0,0,0
Ossario Sfondato,538,535,0,0,5,0,0,0,0,0,0,0,0,0,0
Valle di Torvaluna,539,572,6,0,3,0,0,0,0,0,0,0,63,0,0
Cava Spinarossa,540,539,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro dei Segreti,541,539,0,0,5,0,0,0,0,0,0,0,0,0,0
Guglie di Arakk,542,572,6,0,3,0,0,0,0,0,0,0,67,0,0
Gorgrond,543,572,6,0,3,0,0,0,0,0,0,0,65,0,0
Bastione di Moira,544,543,0,0,5,0,0,0,0,0,0,0,0,0,0
Bastione di Moira,545,543,0,0,5,0,0,0,0,0,0,0,0,0,0
Faglia della Furia,546,543,0,0,5,0,0,0,0,0,0,0,0,0,0
Faglia della Furia,547,543,0,0,5,0,0,0,0,0,0,0,0,0,0
Caldera Sbuffobianco,548,543,0,0,5,0,0,0,0,0,0,0,0,0,0
Caldera Sbuffobianco,549,543,0,0,5,0,0,0,0,0,0,0,0,0,0
Nagrand,550,572,6,0,3,0,0,0,0,0,0,0,68,0,0
Caverna dei Maestri,551,550,0,0,5,0,0,0,0,0,0,0,0,0,0
Gola Pietrarotta,552,550,0,0,5,0,0,0,0,0,0,0,0,0,0
Oshu'gun,553,550,0,0,5,0,0,0,0,0,0,0,0,0,0
Isola Senza Tempo,554,424,6,0,3,0,0,0,0,0,0,0,169,0,0
Caverna degli Spiriti Perduti esplorata,555,554,0,0,5,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,556,390,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,557,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,558,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,559,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,560,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,561,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,562,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,563,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,564,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,565,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,566,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,567,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,568,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,569,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Assedio di Orgrimmar,570,556,0,0,4,0,0,0,0,0,0,0,0,0,0
Torneo dei Celestiali,571,554,0,0,6,0,0,0,0,0,0,0,0,0,0
Draenor,572,946,0,0,2,0,0,0,0,0,0,0,828,0,0
Miniere dei Magliorosso,573,525,0,0,4,0,0,0,0,0,0,0,0,0,0
Necropoli dei Torvaluna,574,539,0,0,4,0,0,0,0,0,0,0,0,0,0
Necropoli dei Torvaluna,575,539,0,0,4,0,0,0,0,0,0,0,0,0,0
Necropoli dei Torvaluna,576,539,0,0,4,0,0,0,0,0,0,0,0,0,0
Giungla di Tanaan,577,572,0,0,6,0,0,0,0,0,0,0,0,0,0
Sale Ombrose,578,577,0,0,5,0,0,0,0,0,0,0,0,0,0
Scavi di Calaluna,579,582,0,0,5,0,0,0,0,0,0,0,0,0,0
Scavi di Calaluna,580,582,0,0,5,0,0,0,0,0,0,0,0,0,0
Scavi di Calaluna,581,582,0,0,5,0,0,0,0,0,0,0,0,0,0
Calaluna,582,539,13,0,6,0,0,0,64895,0,0,0,0,0,0
Miniera di Rocciafredda,585,590,0,0,5,0,0,0,0,0,0,0,0,0,0
Miniera di Rocciafredda,586,590,0,0,5,0,0,0,0,0,0,0,0,0,0
Miniera di Rocciafredda,587,590,0,0,5,0,0,0,0,0,0,0,0,0,0
Ashran,588,572,0,0,3,0,0,0,0,0,0,0,0,0,0
Miniera di Ashran,589,588,0,0,5,0,0,0,0,0,0,0,0,0,0
Rocciafredda,590,525,13,0,6,0,0,0,64896,0,0,0,0,0,0
Auchindoun,593,535,0,0,4,0,0,0,0,0,0,0,0,0,0
Shattrath,594,572,4096,0,6,0,0,0,0,0,0,0,0,0,0
Darsena di Ferro,595,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Fonderia dei Roccianera,596,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Fonderia dei Roccianera,597,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Fonderia dei Roccianera,598,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Fonderia dei Roccianera,599,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Fonderia dei Roccianera,600,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Vetta dei Cieli,601,542,0,0,4,0,0,0,0,0,0,0,0,0,0
Vetta dei Cieli,602,542,0,0,4,0,0,0,0,0,0,0,0,0,0
Treno Frecciacupa,606,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Treno Frecciacupa,607,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Treno Frecciacupa,608,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Treno Frecciacupa,609,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Altomaglio,610,550,0,0,4,0,0,0,0,0,0,0,0,0,0
Altomaglio,611,610,0,0,4,0,0,0,0,0,0,0,0,0,0
Altomaglio,612,610,0,0,4,0,0,0,0,0,0,0,0,0,0
Altomaglio,613,610,0,0,4,0,0,0,0,0,0,0,0,0,0
Altomaglio,614,610,0,0,4,0,0,0,0,0,0,0,0,0,0
Altomaglio,615,610,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastioni di Roccianera Superiori,616,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastioni di Roccianera Superiori,617,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Bastioni di Roccianera Superiori,618,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Isole Disperse,619,947,0,0,2,0,1,0,0,0,0,0,829,0,0
Verdeterno,620,543,0,0,4,0,0,0,0,0,0,0,0,0,0
Verdeterno,621,620,0,0,4,0,0,0,0,0,0,0,0,0,0
Scudo della Tempesta,622,588,0,0,6,0,0,0,0,0,0,0,0,0,0
Alture di Colletorto (Riva del Sud contro Mulino di Tarren),623,25,0,0,6,0,0,0,0,0,0,0,0,0,0
Lancia da Guerra,624,588,0,0,6,0,0,0,0,0,0,0,0,0,0
Dalaran,626,619,0,0,4,0,0,0,0,0,0,0,0,0,0
Dalaran,627,619,32768,0,4,4,0,0,0,0,0,0,0,0,0
Dalaran,628,619,0,0,4,0,0,0,0,0,0,0,0,0,0
Dalaran,629,619,0,0,4,0,0,0,0,0,0,0,0,0,0
Azsuna,630,619,6,0,3,4,1,0,0,0,0,0,331,0,0
Accademia di Nar'thalas,631,630,0,0,5,0,0,0,0,0,0,0,0,0,0
Baia di Oceanus,632,630,0,0,5,0,0,0,0,0,0,0,0,0,0
Tempio delle Mille Luci,633,630,0,0,5,0,0,0,0,0,0,0,0,0,0
Stromheim,634,619,6,0,3,4,1,0,0,0,0,0,334,0,0
Riposo dello Scudo,635,634,0,0,5,0,0,0,0,0,0,0,0,0,0
Caverna Tempestosa,636,634,0,0,5,0,0,0,0,0,0,0,0,0,0
Rifugio dei Thorignir,637,634,0,0,5,0,0,0,0,0,0,0,0,0,0
Rifugio dei Thorignir,638,634,0,0,5,0,0,0,0,0,0,0,0,0,0
Cripta di Aggramar,639,634,0,0,5,0,0,0,0,0,0,0,0,0,0
Volta di Eyir,640,634,0,0,5,0,0,0,0,0,0,0,0,0,0
Val'sharah,641,619,6,0,3,4,1,0,0,0,0,0,332,0,0
Prigioni Oscure,642,641,0,0,5,0,0,0,0,0,0,0,0,0,0
Riparo del Dormiente,643,641,0,0,5,0,0,0,0,0,0,0,0,0,0
Riparo del Dormiente,644,641,0,0,5,0,0,0,0,0,0,0,0,0,0
Distorsione Fatua,645,619,0,0,6,0,5,0,0,0,0,0,0,0,0
Riva Dispersa,646,619,6,0,3,4,1,0,0,0,0,0,336,0,0
"Acherus, la Roccaforte d'Ebano",647,619,0,0,5,0,0,0,0,0,0,0,0,0,0
"Acherus, la Roccaforte d'Ebano",648,619,0,0,5,0,0,0,0,0,0,0,0,0,0
Helheim,649,634,0,0,6,0,0,0,0,0,0,0,0,0,0
Alto Monte,650,619,6,0,3,4,1,0,0,0,0,0,333,0,0
Enclave dei Mordiroccia,651,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Totem del Fulmine,652,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Caverna della Prova del Sangue,653,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Antro dei Grugnosporco,654,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Caverna Fonteviva,655,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Caverna Fonteviva,656,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Via di Huln,657,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Via di Huln,658,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Grotta di Pietrascura,659,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Caverne dei Totem Vile,660,650,0,0,5,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,661,534,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,662,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,663,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,664,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,665,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,666,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,667,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,668,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,669,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cittadella del Fuoco Infernale,670,661,0,0,4,0,0,0,0,0,0,0,0,0,0
Cala di Nashal,671,619,0,0,6,0,0,0,0,0,0,0,0,0,0
"Mardum, l'Abisso Spezzato",672,619,0,0,6,0,0,0,0,0,0,0,699,0,0
Grotta Misteriosa,673,672,0,0,5,0,0,0,0,0,0,0,0,0,0
Congegno delle Anime,674,672,0,0,5,0,0,0,0,0,0,0,0,0,0
Congegno delle Anime,675,672,0,0,5,0,0,0,0,0,0,0,0,0,0
Riva Dispersa,676,619,2,0,6,0,0,0,0,0,0,0,0,0,0
Segrete delle Custodi,677,630,64,0,4,0,0,0,0,0,0,0,0,0,0
Segrete delle Custodi,678,630,64,0,4,0,0,0,0,0,0,0,0,0,0
Segrete delle Custodi,679,630,64,0,4,0,0,0,0,0,0,0,0,0,0
Suramar,680,619,6,0,3,4,3,0,0,0,0,0,335,0,0
Cripte dell'Arcavia,681,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Forte Vilanima,682,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Cripte dell'Arcavia,683,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Locus Infranto,684,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Locus Infranto,685,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Elor'shan,686,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Kel'balor,687,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Stazione di Faglia Anora,688,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Stazione di Faglia Ombraluna,689,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Stazione di Faglia Aethenar,690,680,0,0,5,0,0,0,0,0,0,0,0,0,0
L'Officina di Nyell,691,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Fonte dell'Arcavia di Falanaar attivata,692,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Fonte dell'Arcavia di Falanaar attivata,693,680,0,0,5,0,0,0,0,0,0,0,0,0,0
Riviera degli Helmunn,694,619,4130,0,6,0,0,0,0,0,0,0,0,0,0
Rocca Celeste,695,619,64,0,4,0,0,0,0,0,0,0,0,0,0
Stromheim,696,619,0,0,6,0,0,0,0,0,0,0,334,0,0
Azshara,697,76,0,0,6,0,0,0,0,0,0,0,0,0,0
Rocca della Corona di Ghiaccio,698,118,64,0,4,0,0,0,0,0,0,0,0,0,0
Rocca della Corona di Ghiaccio,699,118,64,0,4,0,0,0,0,0,0,0,0,0,0
