ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Sconfiggi Kokia Zoccolo Ardente in modalità Mitica dopo aver scaldato le Pozze della Vita,Sconfiggi Kokia Zoccolo Ardente dopo aver scaldato 4 pozze della vita con Macigno Fuso nelle Pozze della Vita di Rubino in modalità Mitica.,207,145290,100,0,0
Completa percorsi del Volo Draconico nella Caverna di Zaralek,Parla con un Custode del Tempo Bronzeo della Caverna di Zaralek nelle Isole dei Draghi.,209,145403,100,0,0
Uccidi giocatori nella Caverna di Zaralek,,210,145405,100,0,0
Completa delle missioni mondiali degli scontri tra mascotte nella Caverna di Zaralek,Completa le missioni mondiali degli scontri tra mascotte nella Caverna di Zaralek con una squadra composta solo da mascotte di livello 25.,211,145407,150,0,0
Completa delle missioni mondiali di arrampicata nella Caverna di Zaralek,,212,145414,100,0,0
Viaggi nel Tempo: completa una spedizione dei Viaggi nel Tempo di Warlords of Draenor,Completa spedizioni dei Viaggi nel Tempo di Warlords of Draenor dal {EventStartDate} al {EventEndDate}.,213,145430,25,0,0
Viaggi nel Tempo: completa una spedizione dei Viaggi nel Tempo di Legion,Completa spedizioni dei Viaggi nel Tempo di Legion dal {EventStartDate} al {EventEndDate}.,214,145441,25,0,0
Viaggi nel Tempo: completa 5 spedizioni dei Viaggi nel Tempo di Legion,Completa spedizioni dei Viaggi nel Tempo di Legion dal {EventStartDate} al {EventEndDate}.,215,145457,100,214,0
Completa una missione Sfida mascotte,"Visita il negozio di animaletti a Dalaran, Tizzy Scuotipezzi a Boralus o Radek Fondichiavi a Dazar'alor per iniziare una sfida.",216,145477,100,0,0
Spettacolo Pirotecnico: /balla con i festaioli,"/balla con un festaiolo a Roccavento, Orgrimmar e Baia del Bottino il {EventStartDate}.",217,145546,100,0,-4
Usa il giocattolo Medaglione del Difensore Ardente e uccidi creature,Uccidi creature che forniscono esperienza sotto gli effetti del giocattolo Medaglione del Difensore Ardente sulle Isole dei Draghi.,218,145550,100,0,0
Uccidi creature al Forte Spaccascaglia o nella Cittadella d'Ossidiana,Uccidi creature al Forte Spaccascaglia o nella Cittadella d'Ossidiana sulle Sponde del Risveglio.,219,145554,100,0,0
Luminarie Luminose: acquista Gelatina Gelatinosa,Acquista della Gelatina Gelatinosa da Max Megabotto a Vashj'ir il {EventStartDate}.,220,145559,120,0,-13
Luminarie Luminose: acquista un Dispositivo di Propulsione Sommergibile,Acquista un Dispositivo di Propulsione Sommergibile da Max Megabotto a Vashj'ir il {EventStartDate}.,221,145563,130,0,-13
Luminarie Luminose: acquista un Casco da Immersione Danneggiato,Acquista un Casco da Immersione Danneggiato da Max Megabotto a Vashj'ir il {EventStartDate}.,222,145565,150,0,-13
Usa l'emote /freddo verso un giocatore in fiamme sotto l'effetto del giocattolo Scatola di Cerini,Usa l'emote /freddo verso un personaggio sotto l'effetto del giocattolo Scatola di Cerini.,223,145567,50,0,0
Festa Danzante alla Casa d'Aste: usa l'emote /disaccordo verso una Commerciante Arrabbiata,Usa l'emote /disaccordo verso una Commerciante Arrabbiata fuori da una Casa d'Aste di Orgrimmar o Roccavento il {EventStartDate}.,224,145569,100,0,-22
Usa il giocattolo Scatola di Cerini,"Usa il giocattolo Scatola di Cerini a Valdrakken, a Iskaara, al Campo delle Scaglie di Drago e a Maruukai.",225,145571,100,0,0
Festa Danzante alla Casa d'Aste: ottieni Piedi Allegri,Ottieni Piedi Allegri tramite evocazione sul palco della Casa d'Aste di Orgrimmar o Roccavento il {EventStartDate}.,226,145586,100,0,-22
Fuochi di Mezza Estate: ruba una fiamma,"Completa la missione ""Il furto della Fiamma di Orgrimmar"" o ""Il furto della Fiamma di Roccavento"" dal {EventStartDate} al {EventEndDate}.",227,145588,150,0,-2
Usa l'emote /acclama presso l'Emporio,Usa l'emote /acclama con i mercanti dell'Emporio e alle loro merci.,228,145597,20,0,0
Usa l'emote /acclama con la Gang del Super Shellkhan,Usa il giocattolo Gang del Super Shellkhan e usa l'emote /acclama verso la Gang del Super Shellkhan.,230,145600,20,0,0
Usa l'emote /acclama con gli Aspetti dei Draghi,Usa l'emote /acclama con gli Aspetti dei Draghi a Valdrakken.,231,145602,20,0,0
Usa il giocattolo Solette Danzanti Isolate,Usa il giocattolo Solette Danzanti Isolate a Valdrakken e a Loamm.,232,145606,50,0,-30
Usa l'emote /evviva verso le Solette Danzanti Isolate,Usa l'emote /evviva verso un giocatore della fazione opposta sotto l'effetto Piedi delle Fiamme del giocattolo Solette Danzanti Isolate.,233,145613,100,0,-30
Completa le missioni giornaliere dell'Assalto di Fyrakk presso i Campi di Soffusione,Completa le missioni giornaliere dell'Assalto di Fyrakk presso i Campi di Soffusione sulle Isole dei Draghi.,234,145702,100,0,0
/acclama le Lumache da corsa di Scintillogg,Usa l'emote /acclama con le lumache a Scintillogg.,235,145736,50,0,0
Usa il giocattolo Ultrapalooza dei Tuskarr,Usa il giocattolo Ultrapalooza dei Tuskarr a Valdrakken e a Loamm.,236,145723,50,0,0
Usa le Sabbie Trascinanti,"Usa il giocattolo Sabbie Trascinanti a Valdrakken, al Villaggio di Morqut e a Loamm.",237,145741,50,0,-40
/balla davanti alle Sabbie Trascinanti,Usa l'emote /balla verso un giocatore della fazione opposta sotto l'effetto Sabbie Trascinanti del giocattolo Sabbie Trascinanti.,238,145745,100,0,-40
Lancia Fuochi d'Artificio dello Stormo nelle capitali,Usa i Fuochi d'Artificio dello Stormo d'Ingegneria a Valdrakken e Orgrimmar o Roccavento.,239,145765,50,0,-50
Depreda Casse del Tesoro nella Caverna dei Niffen,Depreda casse del tesoro mentre esplori le caverne insieme a un compagno Niffen nella Caverna di Zaralek.,240,145770,200,0,0
Lancia i Fuochi d'Artificio dello Stormo nelle spedizioni di Dragonflight,Usa i Fuochi d'Artificio dello Stormo d'Ingegneria nelle spedizioni di Dragonflight.,241,145788,50,0,-50
Lancia i Fuochi d'Artificio dello Stormo nelle incursioni di Dragonflight,Usa i Fuochi d'Artificio dello Stormo d'Ingegneria nelle incursioni di Dragonflight.,242,145790,50,0,-50
Usa il giocattolo Ballo di Lunacupa,Usa il giocattolo Ballo di Lunacupa a Loamm.,243,145792,50,0,0
Usa il giocattolo Servizio da Tè dei Draghi,"Usa il giocattolo Servizio da Tè dei Draghi a Valdrakken, Iskaara, al Villaggio di Morqut e al Trono d'Ossidiana.",244,145794,50,0,0
Usa il giocattolo D.I.S.C.O.,Ascolta la musica usando il giocattolo D.I.S.C.O. a Valdrakken e a Roccavento o Orgrimmar.,245,145801,50,0,0
Fiera di Lunacupa: /acclama i gruppi,Usa l'emote /acclama con i gruppi sull'Isola della Fiera di Lunacupa dall'1 al 7 giugno.,246,145810,75,0,0
Ottieni un Sovraccarico Elementale,Ottieni Sovraccarico Elementale dalle creature affette dalle Tempeste Primaliste.,247,145813,100,0,0
Depreda Crogioli di Soffusione degli Assalti di Fyrakk presso i Campi di Soffusione,Depreda Crogioli di Soffusione degli Assalti di Fyrakk presso i Campi di Soffusione sulle Isole dei Draghi.,248,145855,100,0,0
Scopri le Pietre Antiche nella Caverna di Zaralek,,249,145857,100,0,0
Raccogli componenti dei Titani dei Ricercatori Sotto Attacco,Raccogli Componenti dei Titani dei Ricercatori Sotto Attacco durante Confusione nel Blocco.,250,145862,100,0,0
/fiuta Myrrit,/fiuta Myrrit mentre cerca un tesoro nella Caverna di Zaralek.,251,145976,50,0,0
Respingi gli Ammiratori Entusiasti alla gara di lumache,Respingi gli Ammiratori Entusiasti che interferiscono con la gara di lumache a Scintillogg.,252,145980,50,0,0
Uccidi creature durante Ricercatori Sotto Attacco,Uccidi creature in Ricercatori Sotto Attacco presso le Rovine di Drekazera nella Caverna di Zaralek.,253,145988,150,0,0
Un emissario avido: uccidi i Goblin Predoni,"Uccidi i Goblin Predoni a Roccavento, Orgrimmar o sulle Isole dei Draghi dal {EventStartDate} al {EventEndDate}.",254,146252,250,0,0
Aumenta la reputazione con i Niffen di Loamm,,255,146080,100,0,0
Fuochi di Mezza Estate: /inchino a una Fiammetta,Usa l'emote /inchino con una Fiammetta di Mezza Estate o una Fiammetta Estiva dal {EventStartDate} al {EventEndDate}.,256,146088,50,0,0
Vinci 1 scontro PvP tra mascotte,,258,146502,50,0,0
Vinci 5 scontri PvP tra mascotte,,259,146504,100,258,0
Cattura una mascotte da combattimento Pregiata,Cattura una mascotte da combattimento Pregiata nella Caverna di Zaralek.,260,146506,100,0,0
Vinci duelli sulle Isole dei Draghi,"Vinci un duello contro un altro personaggio a Valdrakken, Maruukai e Loamm.",261,146508,100,0,0
Aiuta Scherzuccio a vincere la corsa di lumache,I membri dell'Orda aiutano Scherzuccio la lumaca nelle corse di Scintillogg nella Caverna di Zaralek.,262,146515,100,0,0
Aiuta Ritrosia a vincere la corsa di lumache,I membri dell'Alleanza aiutano Ritrosia la lumaca nelle corse di Scintillogg nella Caverna di Zaralek.,263,146539,100,0,0
Aiuta Brulee a vincere la corsa di lumache,Aiuta Brulee la lumaca nelle corse di Scintillogg nella Caverna di Zaralek.,264,146541,100,0,0
Completa 1 percorso del Volo Draconico sulle Isole dei Draghi,Parla con un Custode del Tempo Bronzeo presso una corsa attiva sulle Isole dei Draghi.,265,146543,100,0,0
Prova dello Stile: ottieni 20 Emblemi della Prova dello Stile,Ottieni Emblemi della Prova dello Stile partecipando alla Prova dello Stile dal {EventStartDate} al {EventEndDate}.,266,146545,25,0,0
Prova dello Stile: ottieni 300 Emblemi della Prova dello Stile,Ottieni Emblemi della Prova dello Stile partecipando alla Prova dello Stile dal {EventStartDate} al {EventEndDate}.,267,146547,200,61,0
"Prova dello Stile: completa 2 missioni ""Dacci dentro""","Completa le missioni ""Dacci dentro"" sulle Isole dei Draghi o a Khaz Algar dal {EventStartDate} al {EventEndDate}.",268,146549,25,0,0
"Prova dello Stile: completa 10 missioni ""Dacci dentro""","Completa le missioni ""Dacci dentro"" sulle Isole dei Draghi o a Khaz Algar dal {EventStartDate} al {EventEndDate}.",269,146551,100,268,0
Prova dello Stile: classificati al primo posto,Classificati al primo posto nella Prova dello Stile dal {EventStartDate} al {EventEndDate}.,270,146553,100,0,0
Prova dello Stile: mostra /ammirazione per un Completo Vincente,Mostra /ammirazione per un Completo Vincente all'Emporio di Roccavento o a Orgrimmar dal {EventStartDate} al {EventEndDate}.,271,146559,25,0,0
Giorno della Camicia Gratuita: Depreda 1 Camicia Gratuita,Depreda delle Camicie Gratuite a Roccavento o a Orgrimmar il {EventStartDate}.,272,146561,50,0,0
Giorno della Camicia Gratuita: Depreda 7 Camicie Gratuite,Depreda delle Camicie Gratuite a Roccavento o a Orgrimmar il {EventStartDate}.,273,146563,70,272,0
Giorno della Camicia Gratuita: /fletti i muscoli verso un personaggio della fazione opposta mentre indossi una Camicia Gratuita,/fletti i muscoli verso un personaggio della fazione opposta mentre indossi una Camicia Gratuita il {EventStartDate}.,274,146565,80,0,0
Fiera di Lunacupa: depreda un monile del Combattente della Fossa,Depreda un monile del Combattente della Fossa nella Fossa di Lunacupa sull'Isola della Fiera di Lunacupa dal 1° al 7 dicembre.,275,146567,200,0,0
Fiera di Lunacupa: Partecipa al concerto dei Cinghiali Appestati,Partecipa al concerto dei Cinghiali Appestati sull'Isola della Fiera di Lunacupa dall'1 al 7 settembre.,276,146767,150,0,0
Fiera di Lunacupa: Completa 1 Corsa di Lunacupa,Completa le corse presso il Molo di Lunacupa sull'Isola della Fiera di Lunacupa dal 6 al 12 ottobre.,277,146769,50,0,0
Fiera di Lunacupa: Completa 4 Corse di Lunacupa,Completa le corse presso il Molo di Lunacupa sull'Isola della Fiera di Lunacupa dal 6 al 12 ottobre.,278,146774,100,277,0
Viaggio nel Tempo: Completa 1 spedizione dei Viaggio nel Tempo di The Burning Crusade,Completa delle spedizioni dei Viaggi nel Tempo di The Burning Crusade dal {EventStartDate} al {EventEndDate}.,279,146779,25,0,0
Viaggi nel Tempo: Completa 5 spedizioni dei Viaggi nel Tempo di The Burning Crusade,Completa delle spedizioni dei Viaggi nel Tempo di The Burning Crusade dal {EventStartDate} al {EventEndDate}.,280,146787,100,279,0
Viaggi nel Tempo: sconfiggi gli Allenatori di Mascotte delle Terre Esterne,Sconfiggi 3 dei seguenti Maestri Allenatori delle Terre Esterne dal {EventStartDate} al {EventEndDate}:,281,146797,100,0,0
Viaggi nel Tempo: pesca nelle Terre Esterne,Pesca oggetti nelle Terre Esterne dal {EventStartDate} al {EventEndDate}.,282,146803,100,0,0
Completa il gruppo di missioni dell'Asilo Scagliette,Parla con Jyhanna all'Asilo Scagliette a Valdrakken.,283,146806,250,0,0
Stregone: completa 50 sfumature di vile,Come Stregone completa le seguenti missioni:,284,146821,150,0,0
Diventa Osannato dai Veggenti o dagli Aldor,Diventa Osannato dai Veggenti o dagli Aldor a Shattrath.,285,146834,100,0,0
Completa 1 missione giornaliera all'Asilo Scagliette,Completa missioni giornaliere all'Asilo Scagliette a Valdrakken.,286,146921,100,0,0
Completa 5 missioni giornaliere all'Asilo Scagliette,Completa missioni giornaliere all'Asilo Scagliette a Valdrakken.,287,146937,100,286,0
Ottieni Pietre dello Stormo,,288,147005,100,0,0
Crea Emblemi d'Ombrofuoco,Recupera i frammenti di Emblema d'Ombrofuoco e crea un qualsiasi tipo di Emblema d'Ombrofuoco.,289,147009,150,0,0
Test Emporio,Test Emporio,290,147073,1000,0,0
Coppa Kalimdor: Completa 5 Percorsi del Volo Draconico,Parla con un Custode del Tempo Bronzeo a Kalimdor dal {EventStartDate} al {EventEndDate}.,291,147096,100,0,0
Coppa Kalimdor: Completa 10 Percorsi del Volo Draconico,Parla con un Custode del Tempo Bronzeo a Kalimdor dal {EventStartDate} al {EventEndDate}.,292,147098,150,291,0
Coppa Kalimdor: Completa 20 Percorsi del Volo Draconico,Parla con un Custode del Tempo Bronzeo a Kalimdor dal {EventStartDate} al {EventEndDate}.,293,147100,200,292,0
Coppa Kalimdor: Colleziona l'aspetto Elmetto del Cavalcadrachi,Acquista l'Elmetto del Cavalcadrachi da Maztha a Valdrakken dal {EventStartDate} al {EventEndDate}.,294,147102,50,0,0
Coppa Kalimdor: usa l'emote /militare verso Ser Andestrasz a Valdrakken mentre indossi l'equipaggiamento del Cavalcadrachi,Usa l'emote /militare verso Ser Andestrasz a Valdrakken mentre indossi l'equipaggiamento del Cavalcadrachi dal {EventStartDate} al {EventEndDate}.,295,147104,20,0,0
Coppa Kalimdor: Ottieni indicazioni da un Assistente del Custode del Tempo Bronzeo,Parla con un Custode del Tempo Bronzeo a Kalimdor per ottenere indicazioni sul luogo di una corsa dal {EventStartDate} al {EventEndDate}.,296,147106,20,0,0
"Evocatore: Completa ""Fortificare un drago""",Completa le seguenti missioni come Evocatore Fortificazione:,297,147108,100,0,0
Completa 2 missioni giornaliere al Confine degli Eoni,Completa missioni giornaliere al Confine degli Eoni a Thaldraszus.,298,147197,100,0,0
Completa 5 missioni giornaliere al Confine degli Eoni,Completa missioni giornaliere al Confine degli Eoni a Thaldraszus.,299,147204,100,298,0
Completa 1 Fenditura del Tempo,Completa una Fenditura del Tempo nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,300,147575,50,0,0
Completa 5 Fenditure del Tempo,Completa una Fenditura del Tempo nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,301,147577,150,300,0
Sconfiggi Azmerloth,Sconfiggi Azmerloth durante una Fenditura del Tempo nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,302,147579,100,0,0
Trasalisci verso Soridormi,Usa l'emote /trasali verso Soridormi nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,303,147581,50,0,0
Ottieni la Scatola di Realtà Collassata,Ottieni la Scatola di Realtà Collassata dalle Fenditure del Tempo nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,304,147583,50,0,0
Festa della Birra: ottieni 100 Gettoni della Festa della Birra,Ottieni Gettoni della Festa della Birra partecipando alla Festa della Birra dal {EventStartDate} al {EventEndDate}.,305,147728,100,0,0
Festa della Birra: ottieni 300 Gettoni della Festa della Birra,Ottieni Gettoni della Festa della Birra partecipando alla Festa della Birra dal {EventStartDate} al {EventEndDate}.,306,147730,100,305,0
Festa della Birra: ottieni 600 Gettoni della Festa della Birra,Ottieni Gettoni della Festa della Birra partecipando alla Festa della Birra dal {EventStartDate} al {EventEndDate}.,307,147732,200,306,0
Sconfiggi Arthas,Sconfiggi Arthas durante una Fenditura del Tempo nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,308,147734,100,0,0
Sconfiggi Illidan,Sconfiggi Illidan durante una Fenditura del Tempo nel Bacino del Forte di Tyr a Thaldraszus sulle Isole dei Draghi.,309,147736,100,0,0
Viaggio nel Tempo: completa 1 spedizione dei Viaggi nel Tempo di Wrath of the Lich King,Completa spedizioni dei Viaggi nel Tempo di Wrath of the Lich King dal {EventStartDate} al {EventEndDate}.,310,147759,25,0,0
Viaggio nel Tempo: completa 5 spedizioni dei Viaggi nel Tempo di Wrath of the Lich King,Completa spedizioni dei Viaggi nel Tempo di Wrath of the Lich King dal {EventStartDate} al {EventEndDate}.,311,147770,100,310,0
Viaggio nel Tempo: completa 1 spedizione dei Viaggi nel Tempo di Cataclysm,Completa spedizioni dei Viaggi nel Tempo di Cataclysm dal {EventStartDate} al {EventEndDate}.,312,147780,25,0,0
Viaggio nel Tempo: completa 5 spedizioni dei Viaggi nel Tempo di Cataclysm,Completa spedizioni dei Viaggi nel Tempo di Cataclysm dal {EventStartDate} al {EventEndDate}.,313,147788,100,312,0
Festa della Birra: uccidi Coren Birranera,Uccidi Coren Birranera dal {EventStartDate} al {EventEndDate}.,314,147798,150,0,0
Giorno dei Pirati: diventa pirata per un giorno,Parla con il Capitano del Terrore DeMeza a Baia del Bottino e diventa un membro della sua ciurma dal {EventStartDate} al {EventEndDate}.,315,147800,80,0,0
Giorno dei Pirati: Ti servirà una barca più grande!,"Parla con il Capitano del Terrore DeMeza a Baia del Bottino e completa la missione ""Ti servirà una barca più grande!"" dal {EventStartDate} al {EventEndDate}.",316,147802,80,0,-40
Giorno dei Pirati: sconfiggi Harlan Sweete con Petey,"Parla con il Capitano del Terrore DeMeza a Baia del Bottino, poi sconfiggi Harlan Sweete con Petey sulla spalla dal {EventStartDate} al {EventEndDate}.",317,147804,80,0,0
Sagra del Raccolto: Onore all'eroe,"Parla con Javnir Nashak fuori da Orgrimmar, o Wagner Mazzatuono fuori da Forgiardente, e completa la missione ""Onore all'eroe"" dal {EventStartDate} al {EventEndDate}.",318,147806,200,0,0
Sagra del Raccolto: /inchinati presso un Antenato Onorato o un Eroe Onorato,Usa l'emote /inchino verso un Antenato Onorato fuori da Orgrimmar o verso un Eroe Onorato fuori da Forgiardente dal {EventStartDate} al {EventEndDate}.,319,147809,100,0,0
Segreti di Azeroth: 1 segreto trovato,Completa una missione dei Segreti di Azeroth o scopri un segreto correlato dal {EventStartDate} al {EventEndDate}.,320,147811,50,0,0
Reietti: Completa il gruppo di missioni dell'Armatura Retaggio,Completa le seguenti missioni dell'Armatura Retaggio con un personaggio Reietto:,321,147832,100,0,0
Viaggi nel Tempo: sconfiggi gli Allenatori di Mascotte di Nordania,Sconfiggi 3 dei seguenti Maestri Allenatori di Nordania dal {EventStartDate} al {EventEndDate}:,322,147839,100,0,0
Viaggi nel Tempo: sconfiggi gli Allenatori di Mascotte di Cataclysm,Sconfiggi 3 dei seguenti Maestri Allenatori di Kalimdor e dei Regni Orientali dal {EventStartDate} al {EventEndDate}:,323,147845,100,0,0
Segreti di Azeroth: 3 segreti trovati,Completa missioni dei Segreti di Azeroth o scopri segreti correlati dal {EventStartDate} al {EventEndDate}.,324,147853,100,320,0
Segreti di Azeroth: 7 segreti trovati,Completa le missioni dei Segreti di Azeroth o scopri segreti correlati dal {EventStartDate} al {EventEndDate}.,325,147856,150,324,0
Completa un percorso di sfida del Volo Draconico sulle Isole dei Draghi,Parla con un Custode del Tempo Bronzeo sulle Isole dei Draghi.,326,147859,25,0,0
Completa 5 percorsi di sfida del Volo Draconico sulle Isole dei Draghi,Parla con un Custode del Tempo Bronzeo sulle Isole dei Draghi.,327,147861,50,326,0
Completa 10 percorsi di sfida del Volo Draconico sulle Isole dei Draghi,Parla con un Custode del Tempo Bronzeo sulle Isole dei Draghi.,328,147863,50,327,0
Completa 20 percorsi di sfida del Volo Draconico sulle Isole dei Draghi,Parla con un Custode del Tempo Bronzeo sulle Isole dei Draghi.,329,147865,100,328,0
Completa 3 Sogni a Occhi Aperti,Completa gli eventi del Sogno a Occhi Aperti nelle zone Sovroniriche delle Isole dei Draghi.,330,147867,50,0,0
Completa 15 Sogni a Occhi Aperti,Completa gli eventi del Sogno a Occhi Aperti nelle zone Sovroniriche delle Isole dei Draghi.,331,147869,100,330,0
Sconfiggi 3 nemici rari élite potenziati dal Sovronirico,Sconfiggi nemici rari élite nella zona attualmente Sovronirica delle Isole dei Draghi.,332,147871,50,0,0
Sconfiggi 15 nemici rari élite potenziati dal Sovronirico,Sconfiggi nemici rari élite nella zona attualmente Sovronirica delle Isole dei Draghi.,333,147873,100,332,0
Raccogli 100 Coalescenza Sovronirica,Ottieni Coalescenza Sovronirica dalle attività nelle zone Sovroniriche delle Isole dei Draghi.,334,147875,100,0,0
Completa il gruppo di missioni Riconciliazione,"Parla con la Comandante delle Scaglie Bracithal a Valdrakken per iniziare la missione ""Una sola ala"".",335,147877,100,0,0
Viaggi nel Tempo: completa 1 spedizione dei Viaggi nel Tempo di Mists of Pandaria,Completa le spedizioni dei Viaggi nel Tempo di Mists of Pandaria dal {EventStartDate} al {EventEndDate}.,336,147879,25,0,0
Viaggi nel Tempo: completa 5 spedizioni dei Viaggi nel Tempo di Mists of Pandaria,Completa le spedizioni dei Viaggi nel Tempo di Mists of Pandaria dal {EventStartDate} al {EventEndDate}.,337,145198,100,336,0
Raccogli 250 Coalescenza Sovronirica,Ottieni Coalescenza Sovronirica dalle attività nelle zone Sovroniriche delle Isole dei Draghi.,339,149014,150,334,0
Sconfiggi nemici rari élite potenziati dal Sovronirico,Sconfiggi nemici rari élite nella zona attualmente Sovronirica delle Isole dei Draghi.,340,147886,100,0,0
"Fiera di Lunacupa: Completa ""Datemi un martello""","Completa la missione ""Datemi un martello"" sull'Isola della Fiera di Lunacupa dal 4 al 10 maggio.",341,147895,50,0,0
Fiera di Lunacupa: Fatti un giro,Fai un giro sulla Giostra di Lunacupa o sull'ottovolante sull'Isola della Fiera di Lunacupa dal 2 all'8 giugno.,342,147897,50,0,0
/balla con un cliente nel Tesoro dei Draghi,Usa l'emote /balla con un Cliente della Festa Danzante nel Tesoro dei Draghi a Valdrakken.,343,147900,50,0,0
Ricerca delle Incursioni: Completa un'incursione con il tuo Cappello da Festa Rosa,Completa un'incursione tramite la Ricerca delle Incursioni indossa un Cappello da Festa Rosa.,344,147905,50,0,0
Festa della Birra: Completa 2 missioni della Festa della Birra,Completa le missioni della Festa della Birra nel mondo dal {EventStartDate} al {EventEndDate}.,345,147937,50,0,-50
Festa della Birra: Completa 5 missioni della Festa della Birra,Completa le missioni della Festa della Birra nel mondo dal {EventStartDate} al {EventEndDate}.,346,147939,150,345,-50
Vinci 1 scontro PvP tra mascotte con mascotte Non Morte,Vinci 1 scontro PvP tra mascotte con almeno 2 mascotte Non Morte.,347,148003,50,0,0
Veglia delle Ombre: trova i Secchi delle Caramelle in modalità Guerra,Ottieni una Manciata di Dolcetti dai Secchi delle Caramelle del mondo mentre sei in modalità Guerra dal {EventStartDate} al {EventEndDate}.,348,148005,50,0,-60
Occupati della tua Fattoria alla Tenuta Cantasole,Lavora il terreno della Tenuta Cantasole a Mezzocolle nella Valle dei Quattro Venti.,350,148009,50,0,-40
Vinci l'oro in 4 corse del Volo Draconico sulle Isole dei Draghi,Parla con un Custode del Tempo Bronzeo sulle Isole dei Draghi.,351,148012,50,0,0
Veglia delle Ombre: trova i Secchi delle Caramelle sulle Isole dei Draghi,Ottieni una Manciata di Dolcetti dai Secchi delle Caramelle delle Isole dei Draghi dal {EventStartDate} al {EventEndDate}.,353,148016,50,0,-50
Veglia delle Ombre: trova i Secchi delle Caramelle a Pandaria,Ottieni una Manciata di Dolcetti dai Secchi delle Caramelle di Pandaria dal {EventStartDate} al {EventEndDate}.,354,148018,50,0,-50
Veglia delle Ombre: completa 5 missioni giornaliere della Veglia delle Ombre,Visita Roccavento o Sepulcra per completare missioni giornaliere della Veglia delle Ombre dal {EventStartDate} al {EventEndDate}.,355,148020,100,0,-60
Veglia delle Ombre: completa 15 missioni giornaliere della Veglia delle Ombre,Visita Roccavento o Sepulcra per completare missioni giornaliere della Veglia delle Ombre dal {EventStartDate} al {EventEndDate}.,356,148022,150,355,-60
Veglia delle Ombre: sconfiggi ripetutamente il Cavaliere Senza Testa,Sconfiggi più volte il Cavaliere Senza Testa dal {EventStartDate} al {EventEndDate}.,357,148026,100,0,-60
Veglia delle Ombre: sconfiggi il Cavaliere Senza Testa con tutte e 4 le Maledizioni degli Uomini di Vimini,Sconfiggi il Cavaliere Senza Testa dopo aver accettato tutte le 4 maledizioni degli Uomini di Vimini dal {EventStartDate} al {EventEndDate}.,358,148028,100,0,-60
Veglia delle Ombre: pesca mele indossando una maschera della Veglia delle Ombre,Pesca mele indossando una maschera della Veglia delle Ombre dal {EventStartDate} al {EventEndDate}.,359,148042,50,0,-60
Fiera di Lunacupa: parla con uno Spirito Irrequieto,Parla con un fantasma sull'Isola della Fiera di Lunacupa dal 2 all'8 giugno.,360,148056,50,0,0
Grande Gara di Gnomeregan: partecipa alla Grande Gara di Gnomeregan,Partecipa alla corsa a Nuova Rabberciopoli a Dun Morogh il {EventStartDate}.,361,148058,100,0,-30
Festa della Birra: partecipa a un Ingozzatutto,Partecipa all'Ingozzatutto della Festa della Birra vicino a Forgiardente o a Orgrimmar dal {EventStartDate} al {EventEndDate}.,362,148060,50,0,-20
/schiamazza verso un personaggio Reietto,Usa l'emote /schiamazza verso un personaggio Reietto.,363,148065,50,0,0
Completa le missioni mondiali del Volo Draconico sull'Isola Proibita,Parla con un Custode del Tempo Bronzeo sulle Isole dei Draghi.,364,148098,100,0,0
Completa corse del Volo Draconico in modo Avanzato sulle Isole dei Draghi,"Completa corse del Volo Draconico in modo Avanzato sulle Sponde del Risveglio, nelle Pianure di Ohn'ahra, nella Vastità Azzurra e a Thaldraszus.",365,148100,100,0,0
Fiera di Lunacupa: indossa una Testa di Pesce nelle spedizioni,Usa la Ricerca delle Spedizioni per completare una spedizione dall'1 al 7 settembre mentre indossi una Testa Mozzata di Scagliacremisi o una Testa Mozzata di Pinnazzurra pescata sull'isola della Fiera di Lunacupa.,366,148102,100,0,-30
Grande Gara di Gnomeregan: completa la Grande Gara di Gnomeregan al livello 1-10 con uno Gnomo con una camicia rosa,Partecipa alla corsa a Nuova Rabberciopoli a Dun Morogh come Gnomo o Meccagnomo di livello 1-10 mentre indossi una Camicia di Telamagica Rosa il {EventStartDate}.,367,148104,150,0,-30
"Raccogli 50 erbe, minerali o pelli sulle Isole dei Draghi",,368,148528,50,0,0
"Raccogli 250 erbe, minerali o pelli sulle Isole dei Draghi",,369,148743,100,368,0
Completa 2 delle seguenti missioni mondiali del Volo Draconico,,370,148532,100,0,0
Consuma 100 Vigore per il Volo Draconico,,371,148542,50,0,0
Consuma 1.000 Vigore per il Volo Draconico,,372,148546,100,371,0
"Fiera di Lunacupa: completa la missione ""Un colpo, un centro!""","Completa la missione ""Un colpo, un centro!"" sull'Isola della Fiera di Lunacupa dal 1° al 7 dicembre.",373,148550,50,0,0
"Completa una missione ""Scintille di Vita""","Completa una missione ""Scintille di Vita"" sulle Isole dei Draghi.",375,148554,100,0,0
