ID,Text_lang,RelationshipFlags,EmotesTextID
655,Ti chiedi il perché del comportamento di %s.,2,124
656,%s non capisce cosa stia succedendo.,4,124
657,Non capisci cosa stia succedendo.,6,124
658,%s guarda %s e alza la mano.,0,125
659,%s ti guarda e alza la mano.,1,125
660,Guardi %s e alzi la mano.,2,125
661,%s alza la mano.,4,125
662,Alzi la mano.,6,125
663,%s guarda %s e alza la mano.,8,125
664,%s ti guarda e alza la mano.,9,125
665,%s alza la mano.,12,125
666,%s informa %s di essere pronto!,0,126
667,%s ti informa di essere pronto!,1,126
668,Informi %s che ci sei!,2,126
669,%s informa tutti di essere pronto!,4,126
670,Informi tutti che ci sei!,6,126
671,%s ti informa di essere pronta!,9,126
672,%s informa tutti di essere pronta!,12,126
673,%s volteggia di fronte a %s.,0,127
674,%s volteggia di fronte a te.,1,127
675,Volteggi di fronte a %s.,2,127
676,%s volteggia di fronte a tutti.,4,127
677,Volteggi di fronte a tutti.,6,127
678,%s rabbrividisce di fianco a %s. Che freddo!,0,128
679,%s rabbrividisce di fianco a te. Che freddo!,1,128
680,Rabbrividisci di fianco a %s. Che freddo!,2,128
681,%s rabbrividisce nei suoi stivali. Che freddo!,4,128
682,Rabbrividisci nei tuoi stivali. Che freddo!,6,128
683,%s rabbrividisce nei suoi stivali. Che freddo!,12,128
684,%s caccia via %s. Vattene brutta peste!,0,129
685,%s ti caccia via. Vattene brutta peste!,1,129
686,Cacci via %s. Vattene brutta peste!,2,129
687,%s caccia via tutte le brutte pesti che ha attorno.,4,129
688,Cacci via tutte le brutte pesti che hai attorno.,6,129
689,%s schiaffeggia %s. Che male!,0,130
690,%s ti schiaffeggia. Che male!,1,130
691,Schiaffeggi %s. Che male!,2,130
692,%s si schiaffeggia da solo. Che male!,4,130
693,Ti schiaffeggi. Che male!,6,130
694,%s si schiaffeggia da sola. Che male!,12,130
695,%s sogghigna scaltramente verso %s.,0,131
696,%s sogghigna scaltramente verso di te.,1,131
697,Sogghigni scaltramente verso %s.,2,131
698,%s sogghigna scaltramente.,4,131
699,Sogghigni scaltramente.,6,131
700,%s fiuta %s.,0,132
701,%s ti fiuta.,1,132
702,Fiuti %s.,2,132
703,%s fiuta l'aria che lo circonda.,4,132
704,Fiuti l'aria che ti circonda.,6,132
705,%s fiuta l'aria che la circonda.,12,132
706,%s snobba %s.,0,133
707,%s ti snobba.,1,133
708,Snobbi %s.,2,133
709,%s snobba tutta la plebaglia che lo circonda.,4,133
710,Snobbi tutta la plebaglia che ti circonda.,6,133
711,%s snobba tutta la plebaglia che la circonda.,12,133
712,"%s tranquillizza %s. Non temere, tutto si sistemerà.",0,134
713,"%s ti tranquillizza. Non temere, tutto si sistemerà.",1,134
714,"Tranquillizzi %s. Non temere, tutto si sistemerà.",2,134
715,%s vorrebbe farsi tranquillizzare.,4,134
716,Vorresti farti tranquillizzare.,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,%s fa un gesto di sfida a %s. Provaci!,0,136
724,%s ti fa un gesto di sfida. Provaci!,1,136
725,Fai un gesto di sfida a %s. Provaci!,2,136
726,%s fa un gesto di sfida verso tutti quelli che lo circondano. Provateci!,4,136
727,Fai un gesto di sfida verso tutti quelli che ti circondano. Provateci!,6,136
728,%s fa un gesto di sfida verso tutti quelli che la circondano. Provateci!,12,136
729,%s stuzzica %s.,0,137
730,%s ti stuzzica.,1,137
731,Stuzzichi %s.,2,137
732,%s si diverte a stuzzicare.,4,137
733,Ti diverti a stuzzicare.,6,137
734,%s informa %s di quanto sia assetato. C'è qualcosa da bere?,0,138
735,%s ti informa di quanto sia assetato. C'è qualcosa da bere?,1,138
736,Informi %s di quanto hai sete. C'è qualcosa da bere?,2,138
737,%s ha così tanta sete. C'è qualcosa da bere?,4,138
738,Hai così tanta sete. C'è qualcosa da bere?,6,138
739,%s informa %s di quanto sia assetata. C'è qualcosa da bere?,8,138
740,%s ti informa di quanto sia assetata. C'è qualcosa da bere?,9,138
741,%s mette il veto alla mozione di %s.,0,139
742,%s mette il veto alla tua mozione.,1,139
743,Metti il veto alla mozione di %s.,2,139
744,%s mette il veto alla mozione in discussione.,4,139
745,Metti il veto alla mozione in discussione.,6,139
746,%s se la ride di %s.,0,140
747,%s se la ride di te.,1,140
748,Te la ridi di %s.,2,140
749,%s se la ride silenziosamente da solo.,4,140
750,Te la ridi silenziosamente.,6,140
751,%s se la ride silenziosamente da sola.,12,140
752,%s fa il solletico a %s. Eh eh!,0,142
753,%s ti fa il solletico. Eh eh!,1,142
754,Fai il solletico a %s. Eh eh!,2,142
755,%s adora farsi solleticare. Eh eh!,4,142
756,Adori farti solleticare. Eh eh!,6,142
757,%s compatisce platealmente %s. Moriremo tutti!,0,143
758,%s ti compatisce platealmente. Moriremo tutti!,1,143
759,Compatisci platealmente %s. Moriremo tutti!,2,143
760,%s compatisce platealmente l'universo. Moriremo tutti!,4,143
761,Compatisci platealmente l'universo. Moriremo tutti!,6,143
762,%s sorride a %s.,0,163
763,%s ti sorride.,1,163
764,Sorridi a %s.,2,163
765,%s sorride.,4,163
766,Sorridi.,6,163
777,%s informa %s di essere pronta!,8,126
778,%s fa un gestaccio a %s.,0,183
779,%s ti fa un gestaccio.,1,183
780,Fai un gestaccio a %s.,2,183
781,%s fa un gestaccio.,4,183
782,Fai un gestaccio.,6,183
797,%s guarda %s con commiserazione.,0,203
798,%s ti guarda con commiserazione.,1,203
799,Guardi %s con commiserazione.,2,203
800,%s guarda tutti con commiserazione.,4,203
801,%s guarda tutti con commiserazione.,12,203
802,Guardi tutti con commiserazione.,6,203
803,%s ringhia minacciosamente contro %s.,0,204
804,%s ringhia minacciosamente contro di te.,1,204
805,Ringhi minacciosamente contro %s.,2,204
806,%s ringhia minacciosamente.,4,204
807,Ringhi minacciosamente.,6,204
808,%s abbaia contro %s.,0,205
809,%s abbaia contro di te.,1,205
810,Abbai contro %s.,2,205
811,%s abbaia. Bau bau!,4,205
812,Abbai. Bau bau!,6,205
817,%s ha paura di %s.,0,223
818,%s ha paura di te.,1,223
819,Hai paura di %s.,2,223
820,%s ha davvero paura!,4,223
821,Hai davvero paura!,6,223
822,%s si getta a terra di fronte a %s.,0,224
823,%s si getta a terra di fronte a te.,1,224
824,Ti getti a terra di fronte a %s.,2,224
825,%s si getta a terra per la disperazione.,4,224
826,Ti getti a terra per la disperazione.,6,224
827,%s ama %s.,0,225
828,%s ti ama.,1,225
829,Ami %s.,2,225
830,%s sente battere il cuore per l'amore.,4,225
831,Senti battere il cuore per l'amore.,6,225
832,%s muggisce verso %s. Muuuuuuuuuu.,0,226
833,%s muggisce verso di te. Muuuuuuuuuu.,1,226
834,Muggisci verso %s. Muuuuuuuuuu.,2,226
835,%s muggisce. Muuuuuuuuuu.,4,226
836,Muuuuuuuuuu.,6,226
837,%s loda %s per l'ottimo lavoro.,0,243
838,%s ti loda per l'ottimo lavoro.,1,243
839,Lodi %s per l'ottimo lavoro.,2,243
840,%s loda tutti quanti per l'ottimo lavoro.,4,243
841,Lodi tutti quanti per l'ottimo lavoro.,6,243
862,,0,303
863,,1,303
864,,2,303
865,%s chiede disperatamente aiuto!,4,303
866,Chiedi disperatamente aiuto!,6,303
867,"%s indica il nemico in arrivo, %s!",0,304
868,%s indica te come il nemico in arrivo!,1,304
869,Indichi %s come il nemico in arrivo!,2,304
870,%s avverte tutti dell'arrivo dei nemici!,4,304
871,Avverti tutti dell'arrivo dei nemici!,6,304
872,,0,305
873,,1,305
874,,2,305
875,%s dà il via alla carica.,4,305
876,Dai il via alla carica.,6,305
877,%s urla a %s di scappare!,0,306
878,%s ti urla di scappare!,1,306
879,Urli a %s di scappare!,2,306
880,%s urla a tutti di scappare!,4,306
881,Urli a tutti di scappare!,6,306
882,%s ti dice di attaccare %s.,0,307
883,%s dice a tutti di attaccare te.,1,307
884,Dici a tutti di attaccare %s.,2,307
885,%s ti dice di attaccare qualcosa.,4,307
886,Dici a tutti di attaccare qualcosa.,6,307
887,%s ha quasi finito il mana.,4,323
888,Annunci a tutti che hai quasi finito il mana!,6,323
889,%s fa cenno a %s di seguire le sue orme.,0,324
890,%s ti fa cenno di seguire le sue orme.,1,324
891,Fai cenno a %s di seguire le tue orme.,2,324
892,%s ti fa cenno di seguire le sue orme.,4,324
893,Fai cenno a tutti di seguire le tue orme.,6,324
894,%s chiede a %s di aspettare.,0,325
895,%s ti chiede di aspettare.,1,325
896,Chiedi a %s di aspettare.,2,325
897,%s ti chiede di aspettare.,4,325
898,Chiedi a tutti di aspettare.,6,325
899,%s richiede delle cure!,4,326
900,Richiedi delle cure!,6,326
901,%s ti ordina di cominciare a combattere.,4,327
902,Dai l'ordine di cominciare a combattere.,6,327
903,%s flirta con %s.,0,328
904,%s flirta con te.,1,328
905,Flirti con %s.,2,328
906,%s flirta con tutti.,4,328
907,Flirti con tutti.,6,328
908,%s racconta una barzelletta a %s.,0,329
909,%s ti racconta una barzelletta.,1,329
910,Racconti una barzelletta a %s.,2,329
911,%s racconta una barzelletta.,4,329
912,Racconti una barzelletta.,6,329
913,%s applaude %s con fare di scherno.,0,343
914,%s ti applaude con fare di scherno.,1,343
915,Applaudi %s con fare di scherno.,2,343
916,%s applaude con fare di scherno.,4,343
917,Applaudi con fare di scherno.,6,343
918,%s ammicca con aria d'intesa verso %s.,0,363
919,%s ammicca con aria d'intesa verso di te.,1,363
920,Ammicchi con aria d'intesa verso %s.,2,363
921,%s ammicca con aria d'intesa.,4,363
922,Ammicchi con aria d'intesa.,6,363
923,%s batte gentilmente le spalle di %s.,0,364
924,%s ti batte gentilmente le spalle.,1,364
925,Batti gentilmente le spalle di %s.,2,364
926,%s ha bisogno di incoraggiamento.,4,364
927,Hai bisogno di incoraggiamento.,6,364
928,%s pensa che %s faccia sul serio.,0,365
929,%s pensa che tu faccia sul serio.,1,365
930,Pensi che %s faccia sul serio.,2,365
931,%s pensa che la situazione sia davvero seria.,4,365
932,Pensi che la situazione sia davvero seria.,6,365
933,%s augura a %s buona fortuna.,0,367
934,%s ti augura buona fortuna.,1,367
935,Auguri a %s buona fortuna.,2,367
936,%s augura a tutti buona fortuna.,4,367
937,Auguri a tutti buona fortuna.,6,367
938,%s incolpa %s di tutto.,0,368
939,%s ti incolpa di tutto.,1,368
940,Incolpi %s di tutto.,2,368
941,%s incolpa se stesso di quanto è successo.,4,368
942,Ti incolpi di quanto è successo.,6,368
943,%s incolpa se stessa di quanto è successo.,12,368
944,%s fissa %s con sguardo assente.,0,369
945,%s ti fissa con sguardo assente.,1,369
946,Fissi %s con sguardo assente.,2,369
947,%s si guarda in giro con sguardo assente.,4,369
948,Ti guardi in giro con sguardo assente.,6,369
949,%s si guarda in giro con sguardo assente.,12,369
950,%s agita selvaggiamente la sua arma verso %s.,0,370
951,%s agita selvaggiamente la sua arma verso di te.,1,370
952,Agiti selvaggiamente la tua arma verso %s.,2,370
953,%s agita selvaggiamente la sua arma.,4,370
954,Agiti selvaggiamente la tua arma.,6,370
955,%s agita selvaggiamente la sua arma verso %s.,8,370
956,%s agita selvaggiamente la sua arma verso di te.,9,370
957,%s agita selvaggiamente la sua arma.,12,370
958,%s consiglia a %s di fare un respiro profondo.,0,371
959,%s ti consiglia di fare un respiro profondo.,1,371
960,Consigli a %s di fare un respiro profondo.,2,371
961,%s fa un respiro profondo.,4,371
962,Fai un respiro profondo.,6,371
963,%s è in disaccordo con %s.,0,372
964,%s è in disaccordo con te.,1,372
965,Sei in disaccordo con %s.,2,372
966,%s è in disaccordo.,4,372
967,Sei in disaccordo.,6,372
968,%s nutre dubbi su %s.,0,373
969,%s nutre dubbi su di te.,1,373
970,Nutri dubbi su %s.,2,373
971,%s dubita che la situazione finisca in suo favore.,4,373
972,Dubiti che la situazione finisca in tuo favore.,6,373
973,%s dubita che la situazione finisca in suo favore.,12,373
974,%s prova imbarazzo per il comportamento di %s.,0,374
975,%s prova imbarazzo per il tuo comportamento.,1,374
976,Sei imbarazzato dal comportamento di %s.,2,374
977,%s arrossisce per l'imbarazzo.,4,374
978,Arrossisci per l'imbarazzo.,6,374
979,%s incoraggia %s. Ce la puoi fare!,0,375
980,%s ti incoraggia. Ce la puoi fare!,1,375
981,Incoraggi %s. Ce la puoi fare!,2,375
982,%s incoraggia tutti quelli che lo circondano. Ce la possiamo fare!,4,375
983,Incoraggi tutti quelli che ti circondano. Ce la possiamo fare!,6,375
984,%s incoraggia tutti quelli che la circondano. Ce la possiamo fare!,12,375
985,%s avverte %s della presenza del nemico.,0,376
986,%s ti avverte della presenza del nemico.,1,376
987,Avverti %s della presenza del nemico.,2,376
988,%s avverte tutti della presenza del nemico.,4,376
989,Avverti tutti della presenza del nemico.,6,376
990,%s solleva un sopracciglio in modo inquisitorio osservando %s.,0,377
991,%s solleva un sopracciglio in modo inquisitorio osservando te.,1,377
992,Sollevi un sopracciglio in modo inquisitorio osservando %s.,2,377
993,%s solleva un sopracciglio in modo inquisitorio.,4,377
994,Sollevi un sopracciglio in modo inquisitorio.,6,377
995,%s solleva un sopracciglio in modo inquisitorio osservando %s.,8,377
996,%s solleva un sopracciglio in modo inquisitorio osservando te.,9,377
997,%s solleva un sopracciglio in modo inquisitorio.,12,377
998,%s alza un boccale in onore di %s. Salute!,0,378
999,%s alza un boccale in tuo onore. Salute!,1,378
1000,Alzi un boccale in onore di %s. Salute!,2,378
1001,%s alza un boccale in aria prima di berlo in un colpo solo. Salute!,4,378
1002,Alzi un boccale in aria prima di berlo in un colpo solo. Salute!,6,378
1003,%s pensa che %s abbia fallito.,0,379
1004,%s pensa che tu abbia fallito.,1,379
1005,,8,379
1006,,9,379
1007,Pensi che %s abbia fallito.,2,379
1008,%s ha fallito.,4,379
1009,Hai fallito.,6,379
1010,%s batte un cinque con %s!,0,380
1011,%s batte un cinque con te!,1,380
1012,Batti un cinque con %s!,2,380
1013,%s alza la mano per farsi battere un cinque.,4,380
1014,Alzi la mano per farti battere un cinque.,6,380
1015,%s alza la mano per farsi battere un cinque.,12,380
1016,%s guarda %s in modo assente.,0,381
1017,%s ti guarda in modo assente.,1,381
1018,Guardi %s in modo assente.,2,381
1019,%s sembra sia assente.,4,381
1020,Sembri assente.,6,381
1021,%s mette il braccio attorno alle spalle di %s.,0,382
1022,%s mette il braccio attorno alle tue spalle.,1,382
1023,Metti il braccio attorno alle spalle di %s.,2,382
1024,%s mette il braccio attorno alle spalle di %s.,8,382
1025,%s mette il braccio attorno alle tue spalle.,9,382
1026,%s guarda %s con estrema ammirazione.,0,383
1027,%s ti guarda con estrema ammirazione.,1,383
1028,Guardi %s con estrema ammirazione.,2,383
1029,%s si guarda in giro con estrema ammirazione.,4,383
1030,Guardi ogni cosa con estrema ammirazione.,6,383
1031,%s fruga nel suo zaino.,4,384
1032,Frughi nel tuo zaino.,6,384
1033,%s fruga nel suo zaino.,12,384
1034,%s ha un terribile presentimento...,4,385
1035,Hai un terribile presentimento...,6,385
1036,%s sfida %s a duello.,0,386
1037,%s ti sfida a duello.,1,386
1038,Sfidi %s a duello.,2,386
1039,%s sfida chiunque sia abbastanza coraggioso. Fatevi sotto!,4,386
1040,Sfidi chiunque sia abbastanza coraggioso. Fatevi sotto!,6,386
1041,%s incoraggia %s a bere. BEVI! BEVI! BEVI!,0,387
1042,%s ti incoraggia a bere. BEVI! BEVI! BEVI!,1,387
1043,Incoraggi %s a bere. BEVI! BEVI! BEVI!,2,387
1044,%s si scola in un colpo solo la sua bevanda.,4,387
1045,Ti scoli in un colpo solo la tua bevanda.,6,387
1046,%s si scola in un colpo solo la sua bevanda.,12,387
1053,%s ha raggiunto un nuovo livello. DING!,4,389
1054,Hai raggiunto un nuovo livello. DING!,6,389
1055,,12,389
1056,%s guarda %s e si copre il viso con la mano.,0,390
1057,%s ti guarda e si copre il viso con la mano.,1,390
1058,Rimani senza parole davanti a %s.,2,390
1059,%s si copre il viso con la mano.,4,390
1060,Rimani senza parole.,6,390
1061,%s guarda %s e si copre il viso con la mano.,8,390
1062,%s ti guarda e si copre il viso con la mano.,9,390
1063,%s si copre il viso con la mano.,12,390
1064,%s sviene alla vista di %s.,0,391
1065,%s sviene alla tua vista.,1,391
1066,Svieni alla vista di %s.,2,391
1067,%s sviene.,4,391
1068,Svieni.,6,391
1069,%s dice a %s di procedere.,0,392
1070,%s ti dice di procedere.,1,392
1071,Dici a %s di procedere.,2,392
1072,%s dice a tutti di procedere.,4,392
1073,Dici a tutti di procedere.,6,392
1074,%s dice a %s che deve andare.,0,393
1075,%s ti dice che deve andare.,1,393
1076,Dici a %s che devi andare.,2,393
1077,%s deve andare.,4,393
1078,Devi andare.,6,393
1079,%s dice a %s che deve andare.,8,393
1080,%s ti dice che deve andare.,9,393
1081,%s guarda %s in modo torvo.,0,394
1082,%s ti guarda in modo torvo.,1,394
1083,Guardi %s in modo torvo.,2,394
1084,%s guarda tutti quelli che lo circondano in modo torvo.,4,394
1085,Guardi tutti quelli che ti circondano in modo torvo.,6,394
1086,%s guarda tutti quelli che la circondano in modo torvo.,12,394
1087,%s non sopporta più le buffonate di %s.,0,395
1088,%s non sopporta più le tue buffonate.,1,395
1089,Non sopporti più le buffonate di %s.,2,395
1090,%s non sopporta più le buffonate di nessuno.,4,395
1091,Non sopporti più le buffonate di nessuno.,6,395
1092,%s singhiozza rumorosamente.,4,396
1093,Singhiozzi rumorosamente.,6,396
1100,%s sibila contro %s.,0,398
1101,%s sibila contro di te.,1,398
1102,Sibili contro %s.,2,398
1103,%s sibila contro tutti quelli che lo circondano.,4,398
1104,Sibili contro tutti quelli che ti circondano.,6,398
1105,%s sibila contro tutti quelli che la circondano.,12,398
1106,%s prende la mano di %s.,0,399
1107,%s prende la tua mano.,1,399
1108,Prendi la mano di %s.,2,399
1114,%s dice a %s di muoversi.,0,401
1115,%s ti dice di muoverti.,1,401
1116,Dici a %s di muoversi.,2,401
1117,%s cerca di mantenere il passo.,4,401
1118,Cerchi di mantenere il passo.,6,401
1119,%s ha avuto un'idea!,4,402
1120,Hai avuto un'idea!,6,402
1121,%s prova gelosia per %s.,0,403
1122,%s prova gelosia per te.,1,403
1123,Provi gelosia per %s.,2,403
1124,%s è geloso di tutti quelli che lo circondano.,4,403
1125,Sei geloso di tutti quelli che ti circondano.,6,403
1126,%s è gelosa di tutti quelli che la circondano.,12,403
1127,%s augura a %s il massimo della fortuna.,0,404
1128,%s ti augura il massimo della fortuna.,1,404
1129,Auguri a %s il massimo della fortuna.,2,404
1130,%s augura a tutti il massimo della fortuna.,4,404
1131,Auguri a tutti il massimo della fortuna.,6,404
1132,%s tira fuori la mappa.,4,405
1133,Tiri fuori la mappa.,6,405
1134,%s tira fuori la mappa.,12,405
1135,%s implora %s di avere pietà.,0,406
1136,%s ti implora di avere pietà.,1,406
1137,Implori %s di avere pietà.,2,406
1138,%s implora pietà.,4,406
1139,Implori pietà.,6,406
1140,%s borbotta traboccante di rabbia contro %s. Hmmmmm!,0,407
1141,%s borbotta traboccante di rabbia contro di te. Hmmmmm!,1,407
1142,Borbotti traboccante di rabbia contro %s. Hmmmmm!,2,407
1143,%s borbotta pieno di rabbia contro se stesso. Hmmmmm!,4,407
1144,Borbotti traboccante di rabbia contro di te. Hmmmmm!,6,407
1145,%s borbotta piena di rabbia contro se stessa. Hmmmmm!,12,407
1146,%s osserva nervosamente %s.,0,408
1147,%s ti osserva nervosamente.,1,408
1148,Osservi %s nervosamente.,2,408
1149,%s si guarda in giro nervosamente.,4,408
1150,Ti guardi in giro nervosamente.,6,408
1151,%s cerca di fare a %s un'offerta che non può rifiutare.,0,409
1152,%s cerca di farti un'offerta che non puoi rifiutare.,1,409
1153,Cerchi di fare a %s un'offerta che non può rifiutare.,2,409
1154,%s accarezza %s.,0,410
1155,%s ti accarezza.,1,410
1156,Accarezzi %s.,2,410
1157,%s dà un pizzicotto a %s.,0,411
1158,%s ti dà un pizzicotto.,1,411
1159,Dai un pizzicotto a %s.,2,411
1160,%s si dà un pizzicotto.,4,411
1161,Ti dai un pizzicotto.,6,411
1162,%s si dà un pizzicotto.,12,411
1168,%s prova orgoglio per %s.,0,413
1169,%s prova orgoglio per te.,1,413
1170,Provi orgoglio per %s.,2,413
1171,%s è orgoglioso di se stesso.,4,413
1172,Provi orgoglio per le tue azioni.,6,413
1173,%s è orgogliosa di se stessa.,12,413
1174,%s fa una promessa a %s.,0,414
1175,%s ti fa una promessa.,1,414
1176,Fai una promessa a %s.,2,414
1177,%s cerca il battito di %s. Oh no!,0,415
1178,%s cerca il tuo battito.,1,415
1179,Cerchi il battito di %s. Oh no!,2,415
1180,%s cerca il proprio battito.,4,415
1181,Cerchi il tuo battito.,6,415
1182,%s tira un pugno alla spalla di %s.,0,416
1183,%s tira un pugno alla tua spalla.,1,416
1184,Tiri un pugno alla spalla di %s.,2,416
1185,%s tiene il broncio a %s.,0,417
1186,%s ti tiene il broncio.,1,417
1187,Tieni il broncio a %s.,2,417
1188,%s tiene il broncio a tutti quelli che lo circondano.,4,417
1189,Tieni il broncio a tutti quelli che ti circondano.,6,417
1190,%s tiene il broncio a tutti quelli che la circondano.,12,417
1191,%s prova un profondo rimorso.,4,418
1192,Provi un profondo rimorso.,6,418
1193,,12,418
1199,%s giura vendetta contro %s.,0,420
1200,%s giura vendetta contro di te.,1,420
1201,Giuri vendetta contro %s.,2,420
1202,%s giura che avrà la sua vendetta.,4,420
1203,Giuri che avrai la tua vendetta.,6,420
1204,%s giura che avrà la sua vendetta.,12,420
1205,%s alza gli occhi al cielo pensando a %s.,0,421
1206,%s alza gli occhi al cielo pensando a te.,1,421
1207,Rotei gli occhi guardando %s.,2,421
1208,%s alza gli occhi al cielo.,4,421
1209,Rotei gli occhi.,6,421
1210,%s alza gli occhi al cielo pensando a %s.,8,421
1211,%s alza gli occhi al cielo pensando a te.,9,421
1212,%s alza gli occhi al cielo.,12,421
1213,%s scompiglia i capelli di %s.,0,422
1214,%s ti scompiglia i capelli.,1,422
1215,Scompigli i capelli di %s.,2,422
1216,%s si scompiglia i capelli.,4,422
1217,Ti scompigli i capelli.,6,422
1218,%s si scompiglia i capelli.,12,422
1219,%s fa ciondolare la testa in modo demoralizzato.,4,423
1220,Fai ciondolare la testa in modo demoralizzato.,6,423
1221,%s fa ciondolare la testa in modo demoralizzato.,12,423
1222,%s si fa beffe di %s.,0,424
1223,%s si fa beffe di te.,1,424
1224,Ti fai beffe di %s.,2,424
1225,%s si fa beffe di tutti.,4,424
1226,Ti fai beffe di tutti.,6,424
1227,%s rimprovera %s.,0,425
1228,%s ti rimprovera.,1,425
1229,Rimproveri %s.,2,425
1230,%s si rimprovera da solo.,4,425
1231,Ti rimproveri da solo.,6,425
1232,%s si rimprovera da sola.,12,425
1233,%s aggrotta le sopracciglia guardando %s.,0,426
1234,%s aggrotta le sopracciglia guardando te.,1,426
1235,Aggrotti le sopracciglia guardando %s.,2,426
1236,%s aggrotta le sopracciglia.,4,426
1237,Aggrotti le sopracciglia.,6,426
1238,%s aggrotta le sopracciglia.,12,426
1239,%s cerca qualcosa,4,427
1240,Cerchi qualcosa.,6,427
1241,%s agita il pugno verso %s.,0,428
1242,%s agita il pugno verso di te.,1,428
1243,Agiti il pugno verso %s.,2,428
1244,%s agita il pugno.,4,428
1245,Agiti il pugno.,6,428
1246,%s agita il pugno verso %s.,8,428
1247,%s agita il pugno verso di te.,9,428
1248,%s agita il pugno.,12,428
1249,Gli occhi di %s si muovono avanti e indietro sospettosi.,4,429
1250,I tuoi occhi si muovono avanti e indietro sospettosi.,6,429
1251,%s sussulta alla vista di %s.,0,430
1252,%s sussulta alla tua vista.,1,430
1253,Sussulti alla vista di %s.,2,430
1254,%s sussulta.,4,430
1255,Sussulti.,6,430
1256,%s dà a %s il segnale.,0,431
1257,%s ti dà il segnale.,1,431
1258,Dai a %s il segnale.,2,431
1259,%s dà il segnale.,4,431
1260,Dai il segnale.,6,431
1261,,12,431
1262,%s dice a %s di fare silenzio. Shhh!,0,432
1263,%s ti dice di fare silenzio. Shhh!,1,432
1264,Dici a %s di fare silenzio. Shhh!,2,432
1265,%s dice a tutti di fare silenzio. Shhh!,4,432
1266,Dici a tutti di fare silenzio. Shhh!,6,432
1267,%s improvvisa una serenata per %s.,0,433
1268,%s ti improvvisa una serenata.,1,433
1269,Improvvisi una serenata per %s.,2,433
1270,%s improvvisa una serenata.,4,433
1271,Improvvisi una serenata.,6,433
1272,%s bacia %s sulla fronte.,0,434
1273,%s ti bacia sulla fronte.,1,434
1274,Baci %s sulla fronte.,2,434
1275,%s cerca di allontanarsi silenziosamente da %s.,0,435
1276,%s cerca di allontanarsi silenziosamente da te.,1,435
1277,Cerchi di allontanarti silenziosamente da %s.,2,435
1278,%s cerca di allontanarsi silenziosamente.,4,435
1279,Cerchi di allontanarti silenziosamente.,6,435
1280,%s starnutisce addosso a %s. Etciù!,0,436
1281,%s ti starnutisce addosso. Etciù!,1,436
1282,Starnutisci addosso a %s. Etciù!,2,436
1283,%s starnutisce. Etciù!,4,436
1284,Starnutisci. Etciù!,6,436
1285,%s sbuffa con fare scocciato verso %s.,0,437
1286,%s sbuffa con fare scocciato verso di te.,1,437
1287,Sbuffi con fare scocciato verso %s.,2,437
1288,%s sbuffa con fare scocciato.,4,437
1289,Sbuffi con fare scocciato.,6,437
1290,%s strilla verso %s.,0,438
1291,%s strilla verso di te.,1,438
1292,Strilli verso %s.,2,438
1293,%s strilla come un maiale.,4,438
1294,Strilli come un maiale.,6,438
1295,%s dice a %s di fermare l'attacco.,0,439
1296,%s ti dice di fermare l'attacco.,1,439
1297,Dici a %s di fermare l'attacco.,2,439
1298,%s dice a tutti di fermare l'attacco.,4,439
1299,Dici a tutti di fermare l'attacco.,6,439
1300,%s sospetta di %s.,0,440
1301,%s sospetta di te.,1,440
1302,Sospetti di %s.,2,440
1303,%s socchiude gli occhi per il sospetto.,4,440
1304,Socchiudi gli occhi per il sospetto.,6,440
1305,%s sta pensando a %s.,0,441
1306,%s sta pensando a te.,1,441
1307,Stai pensando a %s.,2,441
1308,%s naviga nei suoi pensieri.,4,441
1309,Navighi nei tuoi pensieri.,6,441
1310,%s offre una tregua a %s.,0,442
1311,%s ti offre una tregua.,1,442
1312,Offri una tregua a %s.,2,442
1313,%s si gira i pollici.,4,443
1314,Ti giri i pollici.,6,443
1315,%s si gira i pollici.,12,443
1316,%s avverte %s.,0,444
1317,%s ti avverte.,1,444
1318,Avverti %s.,2,444
1319,%s avverte tutti quanti.,4,444
1320,Avverti tutti quanti.,6,444
1321,%s si schiocca le dita guardando %s.,0,445
1322,%s si schiocca le dita guardando te.,1,445
1323,Ti schiocchi le dita guardando %s.,2,445
1324,%s si schiocca le dita.,4,445
1325,Ti schiocchi le dita.,6,445
1326,%s si schiocca le dita guardando %s.,8,445
1327,%s si schiocca le dita guardando te.,9,445
1328,%s si schiocca le dita.,12,445
1329,%s socchiude gli occhi per il sospetto.,12,440
1330,%s si stira le braccia.,4,382
1331,Ti stiri le braccia.,6,382
1332,%s si stira le braccia.,12,382
1333,%s ha un terribile presentimento su %s.,0,385
1334,%s ha un terribile presentimento su di te.,1,385
1335,Hai un terribile presentimento su %s.,2,385
1336,%s pensa che %s sia davvero affascinante.,0,446
1337,%s pensa che tu sia davvero affascinante.,1,446
1338,Pensi che %s sia davvero affascinante.,2,446
1339,%s mostra quanto è affascinante.,4,446
1340,Mostri quanto sei affascinante.,6,446
1341,%s copre le orecchie di %s.,0,447
1342,%s copre le tue orecchie.,1,447
1343,Copri le orecchie di %s.,2,447
1344,%s si copre le orecchie.,4,447
1345,Ti copri le orecchie.,6,447
1346,%s si copre le orecchie.,12,447
1347,%s incrocia le braccia guardando %s. Mmph!,0,448
1348,%s incrocia le braccia guardando te. Mmph!,1,448
