SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200Evento mondiale:|r Vigilia di Grande Inverno,367,116456,0,6
|cFFFFD200Impresa: |rCorridore scatenato della Corsa di Lunacupa|n|cFFFFD200Categoria: |rFiera di Lunacupa,368,122129,0,5
|cFFFFD200Impresa: |rVelocicottero: Oro|n|cFFFFD200Categoria: |rFiera di Lunacupa,369,122126,0,5
|cFFFFD200Impresa: |rSuperibrido: Oro|n|cFFFFD200Categoria: |rFiera di Lunacupa,371,122120,0,5
|cFFFFD200Impresa: |rComandante dei Carri Giocattolo|n|cFFFFD200Categoria: |rFiera di Lunacupa,372,122122,0,5
|cFFFFD200Impresa: |rLanciatore di anelli trionfante|n|cFFFFD200Categoria: |rFiera di Lunacupa,373,122123,0,5
|cFFFFD200Missione:|r Chiarezza cristallina|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Zona: |rOrgrimmar,374,122674,0,1
|cFFFFD200Impresa: |rTop 20 di Azeroth|n|cFFFFD200Categoria: |rGuarnigione,375,122700,0,5
|cFFFFD200Bottino: |rTor'goroth|n|cFFFFD200Zona: |rLanda di Fuocogelo,376,119163,0,0
|cFFFFD200Missione: |rScegliere uno yak|n|cFFFFD200Zona: |rSteppe di Tong Long,377,82467,0,1
|cFFFFD200Bottino: |rForresten il Cantastorie|n|cFFFFD200Zona: |rStratholme,378,13379,0,0
|cFFFFD200Bottino:|r Regalo di Orotron 5000|n,379,123851,0,0
|cFFFFD200Impresa: |rTecnostruzzo Corridore: Oro|n|cFFFFD200Categoria: |rFiera di Lunacupa,381,122119,0,5
|cFFFFD200Evento mondiale:|r Giorno dei Morti|n,383,116856,0,6
|cFFFFD200Evento mondiale:|r Giorno dei Morti|n,384,116888,0,6
|cFFFFD200Evento mondiale:|r Giorno dei Morti|n,385,116889,0,6
|cFFFFD200Evento mondiale:|r Giorno dei Morti|n,386,116890,0,6
|cFFFFD200Evento mondiale:|r Giorno dei Morti|n,387,116891,0,6
|cFFFFD200Mercante: |rGalissa Brinasolare|n|cFFFFD200Zona: |rIsola di Lunacupa,388,126931,0,2
|cFFFFD200Tesoro: |rTomo dei Segreti|n|cFFFFD200Zona: |rGiungla di Tanaan,389,127670,0,0
|cFFFFD200Tesoro: |rGioiello del Fuoco Infernale|n|cFFFFD200Zona: |rGiungla di Tanaan,390,127668,0,0
|cFFFFD200Missione: |rNon nella tua Guarnigione|n|cFFFFD200Zona: |rGuglie di Arakk|n|n|cFFFFD200Missione: |rNon nella tua armata|n|cFFFFD200Zona: |rGuglie di Arakk,391,119001,0,1
"|cFFFFD200Mercante:|r Tiffy Tenditrappole, Giada Granguinzaglio|n|cFFFFD200Zona: |rGuarnigione",392,127695,0,2
"|cFFFFD200Mercante:|r Tiffy Tenditrappole, Giada Granguinzaglio|n|cFFFFD200Zona: |rGuarnigione",393,127696,0,2
"|cFFFFD200Mercante:|r Tiffy Tenditrappole, Giada Granguinzaglio|n|cFFFFD200Zona: |rGuarnigione",394,127707,0,2
|cFFFFD200Tesoro: |rBocciolo Perfetto|n|cFFFFD200Zona: |rGiungla di Tanaan,395,127766,0,0
|cFFFFD200Tesoro: |rFrutto Strano Verde|n|cFFFFD200Zona: |rGiungla di Tanaan,396,127394,0,-1
|cFFFFD200Tesoro: |rVerga Abbagliante|n|cFFFFD200Zona: |rGiungla di Tanaan,398,127859,0,0
|cFFFFD200Mercante: |rCommerciante Araanda|n|cFFFFD200Zona: |rCalaluna|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Mercante: |rCommerciante Darakk|n|cFFFFD200Zona: |rRocciafredda|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,399,127864,0,2
|cFFFFD200Bottino: |rCapitano Barbaferro|n|cFFFFD200Zona: |rGiungla di Tanaan,400,127659,0,0
|cFFFFD200Bottino: |rRamovile|n|cFFFFD200Zona: |rGiungla di Tanaan,401,127652,0,0
|cFFFFD200Bottino: |rResti della Luna di Sangue|n|cFFFFD200Zona: |rGiungla di Tanaan,402,127666,0,0
|cFFFFD200Missione della Guarnigione:|r Maestri di Spade Ardenti,403,128310,0,0
|cFFFFD200Evento mondiale: |rSettimana dei Bambini|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n,404,69896,0,6
|cFFFFD200Personaggio: |rSkoller|n|cFFFFD200Zona:|r Giungla di Tanaan|n,405,128328,0,4
|cFFFFD200Impresa: |rMega Velocicottero: Oro|n|cFFFFD200Categoria: |rFiera di Lunacupa,406,122121,0,5
|cFFFFD200Mercante: |rCacciatore dell'Ombra Denjai|n|cFFFFD200Zona: |rGiungla di Tanaan|n|cFFFFD200Fazione: |rCacciatori di Teste di Vol'jin - Riverito|n|cFFFFD200Costo: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,408,128471,4,2
|cFFFFD200Mercante: |rVendicatore Krethos|n|cFFFFD200Zona: |rGiungla di Tanaan|n|cFFFFD200Fazione: |rMano del Profeta - Riverito|n|cFFFFD200Costo: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,409,128462,4,2
|cFFFFD200Professione: |rIncantamento,410,128536,0,3
|cFFFFD200Mercante: |rGelvas Strappafizz|n|cFFFFD200Zona: |rIsola di Lunacupa,411,97994,0,2
|cFFFFD200Evento mondiale:|r Vigilia di Grande Inverno|n,412,108635,0,6
|cFFFFD200Bottino: |rGrabb|n|cFFFFD200Zona: |rGiungla di Tanaan,413,108634,0,0
|cFFFFD200Bottino: |rGondar|n|cFFFFD200Zona: |rGiungla di Tanaan,415,108633,0,0
|cFFFFD200Evento mondiale:|r Vigilia di Grande Inverno|n,416,108632,0,6
|cFFFFD200Bottino: |rDrakum|n|cFFFFD200Zona: |rGiungla di Tanaan,417,108631,0,0
|cFFFFD200Bottino: |rHavak|n|cFFFFD200Zona: |rMassiccio del Kun-Lai,418,86573,0,0
|cFFFFD200Evento mondiale:|r Vigilia di Grande Inverno|n,420,128776,0,6
|cFFFFD200Evento mondiale:|r Veglia delle Ombre|n,421,128794,0,6
|cFFFFD200Evento mondiale:|r Veglia delle Ombre|n,422,128807,0,6
|cFFFFD200Bottino: |rGran Sacerdote Ikzan|n|cFFFFD200Zona: |rGiungla di Tanaan,425,122117,0,0
|cFFFFD200Tesoro: |rTesoro dei Guerci Insanguinati Depredato|n|cFFFFD200Zona: |rGiungla di Tanaan,428,127709,0,0
|cFFFFD200Impresa: |rAlla conquista del mondo|n|cFFFFD200Categoria: |rScontri tra mascotte,429,92738,0,-1
|cFFFFD200Mercante: |rCupri|n|cFFFFD200Zona: |rShattrath|n,431,129926,0,-1
|cFFFFD200Mercante: |rAuzin|n|cFFFFD200Zona: |rDalaran,432,129938,0,-1
|cFFFFD200Mercante: |rAuzin|n|cFFFFD200Zona: |rDalaran|n,433,129952,0,-1
|cFFFFD200Professione: |rConceria,434,129956,0,3
|cFFFFD200Mercante: |rGeppetto Belgioioso|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,435,129057,0,2
|cFFFFD200Mercante: |rCupri|n|cFFFFD200Zona: |rShattrath|n|cFFFFD200Costo: |r500|TInterface\Icons\pvecurrency-justice.BLP:0|t,436,129929,0,2
|cFFFFD200Mercante: |rMaga da Guerra Kath'leen|n|cFFFFD200Zona: |rRiva Dispersa|n|cFFFFD200Fazione: |rArmata Spezzalegione - Riverito|n|cFFFFD200Costo: |r1.500|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h,437,130199,4,2
|cFFFFD200Tesoro: |rCassa del Tesoro|n|cFFFFD200Zona: |rVal'sharah,438,130194,2,-1
|cFFFFD200Tesoro: |rTesoro degli Sferzafoglie Incustodito|n|cFFFFD200Zona: |rVal'sharah,439,130147,0,0
|cFFFFD200Tesoro: |rCassa di Sheddle,440,129055,0,0
|cFFFFD200Missione: |rMaestri del camuffamento|n|cFFFFD200Zona: |rStromheim,441,129093,0,1
|cFFFFD200Bottino:|r Zoccolo Nero|n|cFFFFD200Zona:|r Valle dei Quattro Venti|n|n|cFFFFD200Bottino:|r Candelaio Ordon|n|cFFFFD200Zona:|r Isola Senza Tempo,442,86565,0,-1
,443,129111,2,-1
|cFFFFD200Mercante: |rKiatke|n|cFFFFD200Zona: |rOrgrimmar/Roccavento,444,133511,0,2
|cFFFFD200Mercante: |rKiatke|n|cFFFFD200Zona: |rOrgrimmar/Roccavento,445,133542,0,-1
|cFFFFD200Mercante: |rRansa Piuma Grigia|n|cFFFFD200Zona: |rAlto Monte|n|cFFFFD200Fazione: |rTribù Alto Monte - Riverito|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,446,131812,4,2
|cFFFFD200Zona: |rAlto Monte,447,131811,0,-1
|cFFFFD200Promozione|r,448,93672,2,-1
|cFFFFD200Missione:|r La richiesta di Aviana|n|cFFFFD200Zona:|r Locanda della Guarnigione|n,449,119093,0,0
|cFFFFD200Bottino: |rAi-Ran Nube Mutevole|n|cFFFFD200Zona: |rVallata dell'Eterna Primavera,451,86590,0,0
|cFFFFD200Bottino: |rSahn Cacciamaree|n|cFFFFD200Zona: |rVallata dell'Eterna Primavera,452,86582,0,0
|cFFFFD200Tesoro: |rTesoro Sommerso|n|cFFFFD200Zona: |rIsola Senza Tempo,453,134024,0,0
|cFFFFD200Bottino: |rEsploratore da Guerra di Salyis|n|cFFFFD200Zona: |rValle dei Quattro Venti,454,86583,0,0
|cFFFFD200Professione: |rArcheologia,455,64488,0,3
|cFFFFD200Bottino: |rKal'tik la Piaga|n|cFFFFD200Zona: |rVallata dell'Eterna Primavera,456,134023,0,0
|cFFFFD200Bottino: |rFFFFD200Gar'lok|n|cFFFFD200Zona: |rDistese del Terrore,457,86578,0,0
|cFFFFD200Bottino:|r Ba'ruun|n|cFFFFD200Zona:|r Valle di Torvaluna|n|n,458,113540,0,0
|cFFFFD200Tesoro: |rCestino della Merenda del Caposquadra|n|cFFFFD200Zona: |rTalador,459,116120,0,0
|cFFFFD200Missione:|r Preoccupazioni cenariane|n|cFFFFD200Zona:|r Locanda della Guarnigione,460,118935,0,-1
|cFFFFD200Tesoro: |rScorta di Funghi dei Guerci Insanguinati|n|cFFFFD200Zona: |rTanaan,461,128223,0,-1
|cFFFFD200Bottino: |rMaggiore Nanner|n|cFFFFD200Zona: |rVallata dell'Eterna Primavera,462,86594,0,0
|cFFFFD200Missione: |rUn taglio alle nascite|n|cFFFFD200Zona: |rValle dei Quattro Venti,463,88375,0,1
|cFFFFD200Professione: |rArcheologia,464,89614,0,3
|cFFFFD200Impresa: |rConoscenza superiore|n|cFFFFD200Categoria: |rGenerale,465,43824,0,5
|cFFFFD200Missione:|r L'eredità degli antichi|n|cFFFFD200Zona:|r Segheria della Guarnigione,466,115506,0,0
|cFFFFD200Mercante: |rOratore Gulan|n|cFFFFD200Zona:|r Isola Senza Tempo,467,102467,0,2
|cFFFFD200Bottino:|r Nessos l'Oracolo|n|cFFFFD200Zona:|r Massiccio del Kun-Lai|n|n|cFFFFD200Bottino:|r Grande Tartaruga Ardiguscio|n|cFFFFD200Bottino:|r Chelon |n|cFFFFD200Zona:|r Isola Senza Tempo |n,468,86584,0,0
|cFFFFD200Bottino: |rShinri|n|cFFFFD200Zona: |rValle di Torvaluna,469,113543,0,-1
|cFFFFD200Bottino: |rGran Sacerdote di Ordos|n|cFFFFD200Zona: |rIsola Senza Tempo,470,104329,0,0
|cFFFFD200Promozione|r,471,54452,2,-1
|cFFFFD200Mercante:|r Derek Odds|n|cFFFFD200Mercante:|r Misensi|n|cFFFFD200Zona:|r Dalaran|n|n|cFFFFD200Mercante:|r Mera Cavalca Nebbia|n|cFFFFD200Zona:|r Corona di Ghiaccio|n,472,134020,0,2
|cFFFFD200Professione: |rIngegneria (490),473,60854,2,3
|cFFFFD200Professione: |rIngegneria (600),474,87214,2,3
|cFFFFD200Professione: |rIngegneria,475,111821,2,3
|cFFFFD200Professione: |rIngegneria (425),476,40768,2,3
|cFFFFD200Professione: |rIngegneria (435),477,48933,2,3
|cFFFFD200Professione: |rIngegneria (570),478,87215,2,3
|cFFFFD200Professione: |rIngegneria,479,112059,2,3
|cFFFFD200Professione: |rIngegneria,480,18986,2,3
|cFFFFD200Professione: |rIngegneria,481,30544,2,3
|cFFFFD200Professione: |rIngegneria,482,18984,2,3
|cFFFFD200Professione: |rIngegneria,483,30542,2,3
|cFFFFD200Professione: |rIngegneria (500),484,40727,2,3
|cFFFFD200Bottino:|r Pescatore Spettrale Pandaren|n|cFFFFD200Professione:|r Pesca|n,485,85973,2,0
|cFFFFD200Mercante: |rNat Pagle|n|cFFFFD200Zona: |rGiungla di Krasarang|n|cFFFFD200Fazione: |rLancialenza - Riverito|n|cFFFFD200Costo: |r1.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,486,85500,4,2
|cFFFFD200Bottino: |rDon Carlos|n|cFFFFD200Zona: |rPassato di Colletorto,487,134019,0,0
|cFFFFD200Bottino:|r Burgy Cuornero|n|cFFFFD200Zona:|r Vashj'ir|n,488,134022,0,0
|cFFFFD200Missione: |rSi torna dall'Aviatore!|n|cFFFFD200Zona: |rLanda Fatua,489,134021,0,1
|cFFFFD200Missione: |rUna ricompensa splendente|n|cFFFFD200Zona: |rCapo di Rovotorto,490,133997,0,-1
|cFFFFD200Missione: |rImp-auriti|n|cFFFFD200Zona: |rVilbosco,491,133998,0,1
|cFFFFD200Mercante:|r Jonathan Stephens|n|cFFFFD200Mercante:|r Moz'def|n|cFFFFD200Zona:|r Guarnigione|n,492,122298,0,2
|cFFFFD200Bottino: |rRai'vosh|n|cFFFFD200Zona: |rValle di Torvaluna,493,113542,0,0
|cFFFFD200Bottino: |rPestatore Kreego|n|cFFFFD200Zona: |rGorgrond,494,118224,0,0
|cFFFFD200Bottino: |rAlalucente|n|cFFFFD200Zona: |rTalador,495,116113,0,0
|cFFFFD200Bottino: |rGibblette il Codardo|n|cFFFFD200Zona: |rLanda di Fuocogelo,496,119180,0,0
|cFFFFD200Missione: |rLa tempesta si avvicina|n|cFFFFD200Zona: |rSteppe di Tong Long,497,95567,0,1
|cFFFFD200Missione: |rLa tempesta si avvicina|n|cFFFFD200Zona: |rSteppe di Tong Long,498,95568,0,1
|cFFFFD200Bottino: |rMaestra degli Imp Valessa|n|cFFFFD200Zona: |rGiungla di Tanaan,499,127655,0,0
|cFFFFD200Tesoro: |rTeschio del Capo Pazzo|n|cFFFFD200Zona: |rGiungla di Tanaan,500,127669,0,0
|cFFFFD200Mercante: |rHaris Pilton|n|cFFFFD200Zona: |rForesta di Terokk|n|cFFFFD200Costo: |r5.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,501,134007,0,2
|cFFFFD200Mercante: |rHaris Pilton|n|cFFFFD200Zona: |rForesta di Terokk|n|cFFFFD200Costo: |r3.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,502,134004,0,2
|cFFFFD200Tesoro: |rCassa del Tesoro Media|n|cFFFFD200Zona: |rVal'sharah,503,130169,0,0
|cFFFFD200Mercante: |rAMarin Alatagliente|n|cFFFFD200Zona: |rAzsuna|n|cFFFFD200Fazione: |rCustodi - Onorato|n|cFFFFD200Costo: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,504,130157,4,2
|cFFFFD200Mercante: |rSylvian Cornacervine|n|cFFFFD200Zona: |rVal'sharah|n|cFFFFD200Fazione: |rPlasmasogni - Amichevole|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,505,130158,4,2
|cFFFFD200Bottino: |rSeersei|n|cFFFFD200Zona: |rVal'sharah,506,130171,0,0
|cFFFFD200Mercante: |rSylvian Cornacervine|n|cFFFFD200Zona: |rVal'sharah|n|cFFFFD200Fazione: |rPlasmasogni - Onorato|n|cFFFFD200Costo: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,507,130170,4,2
|cFFFFD200Mercante: |rAMarin Alatagliente|n|cFFFFD200Zona: |rAzsuna|n|cFFFFD200Fazione: |rCustodi - Onorato|n|cFFFFD200Costo: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,508,130191,4,2
|cFFFFD200Mercante: |rSylvian Cornacervine|n|cFFFFD200Zona: |rVal'sharah|n|cFFFFD200Fazione: |rPlasmasogni - Riverito|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,509,130232,4,2
|cFFFFD200Bottino: |rHenry|n|cFFFFD200Zona: |rVal'sharah,510,130214,0,0
|cFFFFD200Tesoro: |rCassa del Tesoro|n|cFFFFD200Zona: |rVal'sharah,511,130249,2,0
|cFFFFD200Bottino: |rTifone Acquebianche|n|cFFFFD200Zona: |rStromheim,512,129045,2,0
|cFFFFD200Tesoro: |rCassa del Tesoro|n|cFFFFD200Zona: |rStromheim,513,129165,0,0
|cFFFFD200Mercante: |rBreanni|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Costo: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,514,37460,0,-1
|cFFFFD200Mercante: |rBreanni|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,515,44820,0,-1
|cFFFFD200Bottino:|r Sacche di Forniture per Mascotte|n|cFFFFD200Fonte:|r Allenatori di mascotte |n,516,89139,0,0
|cFFFFD200Missione:|r Studi corrotti|n|cFFFFD200Professione:|r Archeologia|n|n,520,131724,0,1
,521,136849,2,-1
,522,136846,2,-1
,525,136927,2,-1
,526,136855,2,-1
,527,136928,2,-1
,528,136934,2,-1
,529,136935,2,-1
,530,136937,2,-1
|cFFFFD200Professione: |rRunografia,531,129211,0,3
|cFFFFD200Mercante: |rEndora Testagrande|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,532,137294,2,-1
|cFFFFD200Professione: |rConceria,533,129958,0,3
|cFFFFD200Professione: |rConceria,534,129960,0,3
|cFFFFD200Professione: |rConceria,535,129961,0,3
|cFFFFD200Mercante: |rGeppetto Belgioioso|n|cFFFFD200Costo: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,536,137663,0,-1
|cFFFFD200Mercante: |rBoomie Fischiabotti|n|cFFFFD200Zona: |rIsola di Lunacupa,537,138202,0,2
|cFFFFD200Evento mondiale:|r Giorno dei Pirati|n|cFFFFD200Bottino:|r Vecchio Eary|n,538,138415,0,6
,539,138490,2,-1
|cFFFFD200Missione: |rLa sete ritorna|n|cFFFFD200Zona: |rAzsuna|n|n|cFFFFD200Missione: |rLa sete ritorna|n|cFFFFD200Zona: |rAzsuna,540,138876,0,1
|cFFFFD200Missione: |rVestirsi con classe|n|cFFFFD200Zona: |rAzsuna,541,138873,0,1
|cFFFFD200Mercante: |rVendicatore Nuurem|n|cFFFFD200Zona: |rScudo della Tempesta|n|cFFFFD200Fazione: |rConcilio degli Esarchi - Onorato|n|cFFFFD200Costo: |r1.000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,542,115472,4,2
|cFFFFD200Mercante: |rVeridis Fallon|n|cFFFFD200Zona: |rAzsuna|n|cFFFFD200Fazione: |rCorte di Farondis - Onorato|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,543,129279,4,2
|cFFFFD200Mercante: |rValdemar Bramatempeste|n|cFFFFD200Zona: |rStromheim|n|cFFFFD200Fazione: |rValarjar - Riverito|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,544,129149,4,2
|cFFFFD200Evento mondiale:|r Vigilia di Grande Inverno,545,139337,0,6
|cFFFFD200Evento mondiale:|r Vigilia di Grande Inverno|n,546,128636,0,6
|cFFFFD200Professione: |rOreficeria,547,130254,0,3
|cFFFFD200Mercante: |rBron|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200Mercante: |rKeiran Donoghue|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,548,138900,0,2
|cFFFFD200Impresa|r Cuccioli dell'Artiglio|n|cFFFFD200Zona:|r Alto Monte|n,549,139773,0,0
|cFFFFD200Enclave di Classe:|r Tesoreria dei Senza Corona,550,139587,0,-1
|cFFFFD200Enclave di Classe:|r Arena della Gloria della Rocca Celeste,551,140160,0,-1
|cFFFFD200Missione: |rDraemus|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Costo: |r1.000|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,552,140231,0,2
|cFFFFD200Mercante:|r Mercante Pazzo|n,553,140309,0,2
|cFFFFD200Bottino:|r Infiltratore del Terrore|n,554,140363,0,0
|cFFFFD200Mercante: |rRansa Piuma Grigia|n|cFFFFD200Zona: |rAlto Monte|n|cFFFFD200Fazione: |rTribù Alto Monte - Amichevole|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,557,131814,4,2
|cFFFFD200Bottino: |rCreature mondiali,558,134831,0,0
|cFFFFD200Mercante: |rPrima Arcanista Thalyssra|n|cFFFFD200Zona: |rSuramar|n|cFFFFD200Fazione: |rEsuli Oscuri - Riverito|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,559,140325,4,2
|cFFFFD200Mercante: |rPrima Arcanista Thalyssra|n|cFFFFD200Zona: |rSuramar|n|cFFFFD200Fazione: |rEsuli Oscuri - Onorato|n|cFFFFD200Costo: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,560,140324,4,2
|cFFFFD200Professione: |rIngegneria,561,132518,0,3
|cFFFFD200Mercante: |rMercante di Doni|n|cFFFFD200Zona: |rSuramar,562,130151,0,2
|cFFFFD200Tesoro: |rCassa del Maelstrom|n|cFFFFD200Zona: |rMaelstrom,563,140632,2,0
|cFFFFD200Mercante: |rMalzoccolo lo Sciamano Spudorato|n|cFFFFD200Zona: |rAlto Monte|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,564,140336,0,2
|cFFFFD200Missione: |rQuesto fa parte del contratto|n|cFFFFD200Zona: |rAzsuna,565,138878,0,1
|cFFFFD200Bottino: |rThane Irglov lo Spietato|n|cFFFFD200Zona: |rStromheim,566,129113,0,0
,567,140779,2,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,568,140780,0,-1
|cFFFFD200Professione: |rOreficeria,569,130251,0,3
|cFFFFD200Tesoro: |rCassa del Tesoro|n|cFFFFD200Zona: |rAzsuna,570,122681,0,0
|cFFFFD200Missione: |rAmici in gabbia|n|cFFFFD200Zona: |rSuramar,571,130209,0,1
|cFFFFD200Bottino:|r PH|n,572,119211,2,0
|cFFFFD200Professione: |rIngegneria,573,109167,0,3
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar|n|cFFFFD200Zona: |rSuramar,574,140786,0,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,575,141297,0,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,576,141300,2,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,577,141298,0,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,578,141301,0,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,579,141306,0,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,580,141299,0,-1
|cFFFFD200Tesoro: |rCassa del Tesoro di Falanaar Luccicante|n|cFFFFD200Zona: |rSuramar,581,141296,0,0
|cFFFFD200Bottino:|r Fingegnere Omeganoid|n,582,141331,2,0
|cFFFFD200Missione: |rAttacco ai capibranco|n|cFFFFD200Zona: |rAlto Monte,584,131933,0,1
|cFFFFD200Bottino: |rGrancorno Maestoso|n|cFFFFD200Zona: |rAlto Monte,585,131900,0,0
|cFFFFD200Mercante: |rMercante di Mezza Estate|n|cFFFFD200Costo: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,586,141649,0,6
|cFFFFD200Missione: |rI mglrgr dei nostri grmlgrlrr|n|cFFFFD200Zona: |rSuramar,587,141879,0,1
|cFFFFD200Bottino: |rSerrapinze|n|cFFFFD200Zona: |rSuramar,588,140314,0,0
|cFFFFD200Bottino: |rDottor Male|n|cFFFFD200Zona: |rAcquemorte,589,142265,0,0
|cFFFFD200Evento mondiale:|r Amore nell'Aria,590,142341,0,6
|cFFFFD200Missione: |rLegame con Piumanevosa|n,593,142497,0,1
|cFFFFD200Missione: |rLegame con Grinfiafina|n,594,142496,0,1
|cFFFFD200Missione: |rLegame con Beccotruce|n,595,142495,0,1
|cFFFFD200Missione: |rLegame con Scrutasangue|n,596,142494,0,1
|cFFFFD200Bottino:|r Pesca sulle Isole Disperse|n,597,142528,0,0
|cFFFFD200Bottino:|r Pesca sulle Isole Disperse,598,142529,0,0
|cFFFFD200Bottino:|r Pesca sulle Isole Disperse|n,599,142530,0,0
|cFFFFD200Mercante: |rEvocatore Margoss|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Fazione: |rEvocatore Margoss - Amichevole|n|cFFFFD200Costo: |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t,600,142531,4,-1
|cFFFFD200Vendor: |rEvocatore Margoss|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Fazione: |rEvocatore Margoss - Amichevole|n|cFFFFD200Costo: |r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h,601,142532,4,-1
|cFFFFD200Missione: |rAggregazione cubica,602,142536,0,1
,603,143545,2,-1
|cFFFFD200Bottino: |rRocca della Notte|n|n|cFFFFD200Tesoro: |rDono dei Nobili Oscuri|n|cFFFFD200Zona |rRocca della Notte,604,143544,0,0
|cFFFFD200Evento: |r20° anniversario di Diablo,605,143543,2,6
|cFFFFD200Missione: |rXur'ios|n|cFFFFD200Zona: |rDalaran|n|cFFFFD200Costo: |r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t,606,141862,0,2
"|cFFFFD200Mercante: |rAuzin
|cFFFFD200Zona: |rForesta di Cristallo
|cFFFFD200Costo: |r750|TInterface\Icons\pvecurrency-justice.BLP:0|t",607,129965,0,2
|cFFFFD200Tesoro: |rBacchetta della Vita Simulata|n|cFFFFD200Zona: |rDalaran,608,143534,2,-1
|cFFFFD200Evento: |r20° anniversario di Diablo,609,142542,2,6
|cFFFFD200Bottino:|r Pesca sulle Isole Disperse|n,610,143662,0,0
