ID,Description_lang,Color
14060,|nLivello di potenziamento: Campione 8/8,-8355712
14061,|nLivello di potenziamento: Veterano 1/8,-8355712
14062,|nLivello di potenziamento: Veterano 2/8,-8355712
14063,|nLivello di potenziamento: Veterano 3/8,-8355712
14064,|nLivello di potenziamento: Veterano 4/8,-8355712
14065,|nLivello di potenziamento: Veterano 5/8,-8355712
14066,|nLivello di potenziamento: Veterano 6/8,-8355712
14067,|nLivello di potenziamento: Veterano 7/8,-8355712
14068,|nLivello di potenziamento: Veterano 8/8,-8355712
14069,|nLivello di potenziamento: Esploratore 1/8,-8355712
14070,|nLivello di potenziamento: Esploratore 2/8,-8355712
14071,|nLivello di potenziamento: Esploratore 3/8,-8355712
14072,|nLivello di potenziamento: Esploratore 4/8,-8355712
14073,|nLivello di potenziamento: Esploratore 5/8,-8355712
14074,|nLivello di potenziamento: Esploratore 6/8,-8355712
14075,|nLivello di potenziamento: Esploratore 7/8,-8355712
14076,|nLivello di potenziamento: Esploratore 8/8,-8355712
14077,|nLivello di potenziamento: Eroe 1/5,-8355712
14078,|nLivello di potenziamento: Eroe 2/5,-8355712
14079,|nLivello di potenziamento: Eroe 3/5,-8355712
14080,|nLivello di potenziamento: Eroe 4/5,-8355712
14081,|nLivello di potenziamento: Eroe 5/5,-8355712
14082,|nLivello di potenziamento: Mito 1/3,-8355712
14083,|nLivello di potenziamento: Mito 2/3,-8355712
14084,|nLivello di potenziamento: Mito 3/3,-8355712
14085,|nLivello di potenziamento: Eroe 1/6,-8355712
14086,|nLivello di potenziamento: Eroe 2/6,-8355712
14087,|nLivello di potenziamento: Eroe 3/6,-8355712
14088,|nLivello di potenziamento: Eroe 4/6,-8355712
14089,|nLivello di potenziamento: Eroe 5/6,-8355712
14090,|nLivello di potenziamento: Eroe 6/6,-8355712
14091,|nLivello di potenziamento: Mito 1/4,-8355712
14092,|nLivello di potenziamento: Mito 2/4,-8355712
14093,|nLivello di potenziamento: Mito 3/4,-8355712
14094,|nLivello di potenziamento: Mito 4/4,-8355712
14095,Mitica+,-16711936
14096,Artigianale del Presagio,-15073511
14097,Arancione,65280
14098,Soffuso d'Ombrofuoco,15025839
14099,Eroico|n,65280
14100,Mitico|n,-16711936
14101,Ricerca delle Incursioni|n,-16711936
14102,Artigianale Novizio,-15073511
14103,Artigianale Risvegliato,-15073511
14104,Coppe Kalimdor e Regni Orientali,-11776
14105,Coppa Terre Esterne,-11776
14106,Coppa Nordania,0
14107,Negozio,65280
14108,Variante del negozio di gioco,65280
14110,Rubino,15354699
14111,Ambra,16292383
14112,Citrino,16308767
14113,Smeraldo,4448291
14114,Zaffiro,2337760
14115,Onice,11936454
14117,Scenario,2162464
14118,PvP,-32704
14119,Corse nel Tempo,0
14120,Bianco,65280
14121,Originale,65280
14122,Giallo,65280
14123,Scuro,65280
14124,Indaco,65280
14125,Marrone,65280
14126,Chiaro,65280
14127,Caldo,65280
14128,Freddo,65280
14129,Giada,65280
14130,Oro,65280
14131,Argento,65280
14132,Luna,-11776
14133,Sole,-11776
14134,Ciclo,-11776
14135,Stagione 4 di Dragonflight,1703705
14136,Risvegliato,65280
14137,Emporio - Tarassaco,-11776
14138,Emporio - Lavanda,-11776
14139,Emporio - Seta di Mais,-11776
14140,Emporio - Rosso,-11776
14141,Emporio - Blu,-11776
14142,Emporio - Arancione,-11776
14143,Emporio - Megera dell'Amore,-11776
14144,Emporio - Megera del Cielo,-11776
14145,Verde Acqua,65280
14146,Bordeaux,65280
14147,Stagione 1 di The War Within,1703705
14148,Profondità Frenetica,-15073511
14149,Campione Scintillante,-15073511
14150,Argento Folgorante,-15073511
14151,Rosa,65280
14152,Progressione Missioni e Scorribande,-14614752
14153,Argento,-15073511
14154,Oro,-15073511
14155,Profondità,-15073511
14156,Campione,65280
14157,Gemma Ingranaggio,6732799
14158,Gemma Meta,6732799
14159,Gemma Modifica,6732799
14160,Gemma Prismatica,6732799
14161,Remix: Pandaria,-1191680
14162,Rame,65280
14163,Schema Aeronave,6732799
14164,Gundargaz,0
14165,Borgo Frey,0
14166,Dornogal,0
14167,Grado 1/4,-12032
14168,Grado 2/4,-12032
14169,Grado 3/4,-12032
14170,Grado 4/4,-12032
14172,Emporio - Anniversario di WoW,-11776
14173,Anniversario di WoW,-11776
14174,Scorribande,-14614752
14175,Festeggiamenti dei Draghi di Bronzo,-7820545
14176,Grado 1,16764416
14177,Grado 2,16764416
14178,Grado 3,16764416
14179,Grado 4,16764416
14180,Grado 5,16764416
14181,Grado 6,16764416
14182,Grado 7,16764416
14183,Grado 8,16764416
14185,Citrino del Tuono Risonante,16774505
14186,Mazzo della Fortuna di Lunacupa,-8206849
14187,Stagione 2 di The War Within,1703705
14189,Citrino del Mare Risonante,4179947
14190,Citrino del Vento Risonante,16092346
14192,Artigianale della Fortuna,-15073511
14195,"Dragonflight, Stagione 1 Élite",-16711936
14196,"Dragonflight, Stagione 2 Élite",-15073511
14197,"Dragonflight, Stagione 3 Élite",-15073511
14198,"Dragonflight, Stagione 4 Élite",1703705
14199,"Dragonflight, Stagione 3 e 4 Élite",1703705
14203,Mercante dei Viaggi nel Tempo - Blu,65280
14204,Mercante dei Viaggi nel Tempo - Marrone,65280
14205,Mercante dei Viaggi nel Tempo - Viola,65280
14206,Mercanti di Fazione - Rosso,65280
14207,Spedizioni - Argento,-14614752
14208,Spedizioni - Blu,65280
14209,Spedizioni - Marrone,65280
14210,Spedizioni - Viola,65280
14211,Spedizioni - Bianco,65280
14212,Mercante dei Viaggi nel Tempo - Verde,65280
14213,Spedizioni - Verde,65280
14214,Mostri rari,0
14215,|nEdizione Limitata Gallytec,15025839
14216,Edizione Limitata Gallytec,15025839
14220,Dolcetto per Drago Carnivoro,2031360
14222,Mercante dei Viaggi nel Tempo - Nero,65280
14223,Mercante dei Viaggi nel Tempo - Rosso,65280
14224,Mercante dei Viaggi nel Tempo - Oscuro,65280
14225,Mercante dei Viaggi nel Tempo - Arancione,65280
14226,Perla,-14614752
14227,Fortuna,-15073511
14229,Lista C.I.H.T.T.,0
14230,Mercante dei Viaggi nel Tempo - Giallo,65280
14246,Inestimabile?,-16711936
14256,Stagione 1 di The War Within,-8355712
