ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
356,Infligge danni da sacro a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,Danni da sacro inflitti ogni $t@effectindex s.,6,70,1,5,2,50,50
357,Infligge danni da gelo a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,Danni da gelo inflitti ogni $t@effectindex s.,6,70,1,5,16,50,50
358,Infligge danni da ombra a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,Danni da ombra inflitti ogni $t@effectindex s.,6,70,1,5,32,50,50
359,Infligge danni da arcano a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,Danni da arcano inflitti ogni $t@effectindex s.,6,70,1,5,64,50,50
360,Immobilizza un nemico per un massimo di $d.,Immobilizzato.,6,26,0,1,0,20,0
361,Riduce la velocità di movimento di tutti i nemici entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Velocità di movimento ridotta del $s@effectindex%.,6,33,2,5,0,0,0
362,Riduce la velocità di movimento di tutti i nemici frontali del $s@effectindex% per $d.,Velocità di movimento ridotta del $s@effectindex%.,6,33,2,9,0,0,0
363,Respinge indietro tutti i nemici entro $A@effectindex m dall'incantatore.,,98,0,1,7,0,0,0
364,Infligge $s@effectindex danni fisici a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni fisici inflitti ogni $t@effectindex s.,6,3,1,7,1,50,50
365,Infligge $s@effectindex danni da sacro a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da sacro inflitti ogni $t@effectindex s.,6,3,1,7,2,50,50
366,Infligge $s@effectindex danni da fuoco a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da fuoco inflitti ogni $t@effectindex s.,6,3,1,7,4,50,50
367,Infligge $s@effectindex danni da natura a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da natura inflitti ogni $t@effectindex s.,6,3,1,7,8,50,50
368,Infligge $s@effectindex danni da gelo a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da gelo inflitti ogni $t@effectindex s.,6,3,1,7,16,50,50
369,Infligge $s@effectindex danni da arcano a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da arcano inflitti ogni $t@effectindex s.,6,3,1,7,64,50,50
370,Infligge $s@effectindex danni da caos a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da caos inflitti ogni $t@effectindex s.,6,3,1,7,127,50,50
371,Infligge $s@effectindex danni da caos a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da caos inflitti ogni $t@effectindex s.,6,3,1,5,127,50,50
372,Infligge $s@effectindex danni da arcano a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da arcano inflitti ogni $t@effectindex s.,6,3,1,5,64,50,50
373,Infligge $s@effectindex danni da gelo a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da gelo inflitti ogni $t@effectindex s.,6,3,1,5,16,50,50
374,Infligge $s@effectindex danni da natura a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da natura inflitti ogni $t@effectindex s.,6,3,1,5,8,50,50
375,Infligge $s@effectindex danni da fuoco a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da fuoco inflitti ogni $t@effectindex s.,6,3,1,5,4,50,50
376,Infligge $s@effectindex danni da sacro a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da sacro inflitti ogni $t@effectindex s.,6,3,1,5,2,50,50
377,Infligge $s@effectindex danni fisici a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni fisici inflitti ogni $t@effectindex s.,6,3,1,5,1,50,50
378,Infligge $s@effectindex danni da ombra a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da ombra inflitti ogni $t@effectindex s.,6,3,1,5,32,50,50
379,Infligge $s@effectindex danni da ombra a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da ombra inflitti ogni $t@effectindex s.,6,3,1,9,32,50,50
380,Infligge $s@effectindex danni fisici a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni fisici inflitti ogni $t@effectindex s.,6,3,1,9,1,50,50
381,Infligge $s@effectindex danni da sacro a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da sacro inflitti ogni $t@effectindex s.,6,3,1,9,2,50,50
382,Infligge $s@effectindex danni da fuoco a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da fuoco inflitti ogni $t@effectindex s.,6,3,1,9,4,50,50
383,Infligge $s@effectindex danni da natura a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da natura inflitti ogni $t@effectindex s.,6,3,1,9,8,50,50
384,Infligge $s@effectindex danni da gelo a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da gelo inflitti ogni $t@effectindex s.,6,3,1,9,16,50,50
385,Infligge $s@effectindex danni da arcano a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da arcano inflitti ogni $t@effectindex s.,6,3,1,9,64,50,50
386,Infligge $s@effectindex danni da caos a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da caos inflitti ogni $t@effectindex s.,6,3,1,9,127,50,50
387,Disorienta i nemici entro $A@effectindex m dall'incantatore per $d.,Disorientato.,6,5,0,7,0,0,0
388,Infligge danni fisici a tutti i nemici entro $A@effectindex m ogni $t@effectindex s per $d.,Danni fisici inflitti ogni $t@effectindex s.,6,70,1,7,1,50,50
389,Infligge danni da sacro a tutti i nemici entro $A@effectindex m ogni $t@effectindex s per $d.,Danni da sacro inflitti ogni $t@effectindex s.,6,70,1,7,2,50,50
390,Infligge danni da fuoco a tutti i nemici entro $A@effectindex m ogni $t@effectindex s per $d.,Danni da fuoco inflitti ogni $t@effectindex s.,6,70,1,7,4,50,50
395,Infligge danni da gelo a tutti i nemici entro $A@effectindex m ogni $t@effectindex s per $d.,Danni da gelo inflitti ogni $t@effectindex s.,6,70,1,7,16,50,50
396,Infligge danni da arcano a tutti i nemici entro $A@effectindex m ogni $t@effectindex s per $d.,Danni da arcano inflitti ogni $t@effectindex s.,6,70,1,7,64,50,50
397,Respinge indietro tutti i nemici frontali.,,144,0,1,9,0,0,0
398,Respinge indietro tutti i nemici entro $A@effectindex m dall'incantatore.,,144,0,1,7,0,0,0
399,Respinge indietro tutti i nemici entro $A@effectindex m dal punto d'impatto.,,144,0,1,5,0,0,0
400,Respinge indietro un nemico.,,144,0,1,3,0,0,0
401,Respinge indietro un nemico.,,144,0,1,1,0,0,0
402,Respinge indietro tutti i nemici frontali.,,138,0,1,9,0,0,0
403,Respinge indietro tutti i nemici entro $A@effectindex m dall'incantatore.,,138,0,1,7,0,0,0
404,Respinge indietro tutti i nemici entro $A@effectindex m dal punto d'impatto.,,138,0,1,5,0,0,0
405,Respinge indietro un nemico.,,138,0,1,3,0,0,0
406,Respinge indietro un nemico.,,138,0,1,1,0,0,0
407,Impaurisce il bersaglio per $d.,Impaurito.,6,7,0,3,0,0,0
408,Impaurisce i nemici entro $A@effectindex m dal punto d'impatto per $d.,Impaurito.,6,7,0,5,0,0,0
409,Impaurisce i nemici entro $A@effectindex m dall'incantatore per $d.,Impaurito.,6,7,0,7,0,0,0
410,Impaurisce tutti i nemici frontali per $d.,Impaurito.,6,7,0,9,0,0,0
411,Aumenta i danni da fuoco subiti da un nemico del $s@effectindex% per $d.,Danni da fuoco subiti aumentati del $s@effectindex%.,6,87,1,1,4,0,0
412,Aumenta i danni fisici subiti da un nemico del $s@effectindex% per $d.,Danni fisici subiti aumentati del $s@effectindex%.,6,87,1,1,1,0,0
413,Aumenta i danni da sacro subiti da un nemico del $s@effectindex% per $d.,Danni da sacro subiti aumentati del $s@effectindex%.,6,87,1,1,2,0,0
414,Aumenta i danni da gelo subiti da un nemico del $s@effectindex% per $d.,Danni da gelo subiti aumentati del $s@effectindex%.,6,87,1,1,16,0,0
415,Aumenta i danni da ombra subiti da un nemico del $s@effectindex% per $d.,Danni da ombra subiti aumentati del $s@effectindex%.,6,87,1,1,32,0,0
416,Aumenta i danni da arcano subiti da un nemico del $s@effectindex% per $d.,Danni da arcano subiti aumentati del $s@effectindex%.,6,87,1,1,64,0,0
417,Aumenta i danni da natura subiti da un nemico del $s@effectindex% per $d.,Danni da natura subiti aumentati del $s@effectindex%.,6,87,1,1,8,0,0
418,Aumenta i danni subiti da un nemico del $s@effectindex% per $d.,Danni subiti aumentati del $s@effectindex%.,6,87,1,1,127,0,0
419,Riduce la salute massima del bersaglio del $s@effectindex% per $d.,Salute massima ridotta del $s@effectindex%.,6,133,2,3,0,0,0
420,Riduce la salute massima di tutti i nemici frontali del $s@effectindex% per $d.,Salute massima ridotta del $s@effectindex%.,6,133,2,9,0,0,0
421,Riduce la salute massima di tutti i nemici entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Salute massima ridotta del $s@effectindex%.,6,133,2,7,0,0,0
422,Riduce la salute massima di tutti i nemici entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Salute massima ridotta del $s@effectindex%.,6,133,2,5,0,0,0
423,Riduce la velocità d'attacco di tutti i nemici entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,138,2,5,0,0,0
424,Riduce la velocità d'attacco di tutti i nemici entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,138,2,7,0,0,0
425,Riduce la velocità d'attacco di tutti i nemici frontali del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,138,2,9,0,0,0
426,Riduce la velocità d'attacco del bersaglio del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,138,2,3,0,0,0
427,Infligge danni da arcano a tutti i nemici in un cono frontale.,,165,0,1,9,64,50,50
428,Infligge danni da gelo a tutti i nemici in un cono frontale.,,165,0,1,9,16,50,50
429,Infligge danni da natura a tutti i nemici in un cono frontale.,,165,0,1,9,8,50,50
430,Infligge danni da fuoco ai nemici in un cono frontale.,,165,0,1,9,4,50,50
431,Infligge danni da sacro a tutti i nemici in un cono frontale.,,165,0,1,9,2,50,50
432,Infligge danni fisici a tutti i nemici in un cono frontale.,,165,0,1,9,1,50,50
435,Infligge $s@effectindex danni da ombrofuoco ai nemici entro $A@effectindex m.,,2,0,1,7,36,50,50
436,Infligge $s@effectindex danni da ombrofuoco ai nemici entro $A@effectindex m all'impatto.,,2,0,1,5,36,50,50
437,Infligge $s@effectindex danni da ombrofuoco a un nemico.,,2,0,1,3,36,50,50
438,Infligge $s@effectindex danni da ombrofuoco a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni da ombrofuoco inflitti ogni $t@effectindex s.,6,3,1,3,36,50,50
439,Infligge $s@effectindex danni da ombrofuoco a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni da ombrofuoco inflitti ogni $t@effectindex s.,6,3,1,1,36,50,50
440,Infligge $s@effectindex danni da ombrofuoco a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da ombrofuoco inflitti ogni $t@effectindex s.,6,3,1,5,36,50,50
441,Infligge $s@effectindex danni da ombrofuoco a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da ombrofuoco inflitti ogni $t@effectindex s.,6,3,1,7,36,50,50
442,Infligge $s@effectindex danni da ombrofuoco a tutti i nemici frontali.,,2,0,1,9,36,50,50
443,Infligge $s@effectindex danni da ombrofuoco a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da ombrofuoco inflitti ogni $t@effectindex s.,6,3,1,9,36,50,50
444,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni da ombra subiti.,Assorbe $s@effectindex danni da ombra subiti.,6,69,1,3,32,0,0
445,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni fisici subiti.,Assorbe $s@effectindex danni fisici subiti.,6,69,1,3,1,0,0
446,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni subiti.,Assorbe $s@effectindex danni subiti.,6,69,1,3,127,0,0
447,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni da natura subiti.,Assorbe $s@effectindex danni da natura subiti.,6,69,1,3,8,0,0
448,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni da sacro subiti.,Assorbe $s@effectindex danni da sacro subiti.,6,69,1,3,2,0,0
449,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni da gelo subiti.,Assorbe $s@effectindex danni da gelo subiti.,6,69,1,3,16,0,0
450,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni da fuoco subiti.,Assorbe $s@effectindex danni da fuoco subiti.,6,69,1,3,4,0,0
451,Circonda il bersaglio con uno scudo che dura $d e può assorbire fino a $s@effectindex danni da arcano subiti.,Assorbe $s@effectindex danni da arcano subiti.,6,69,1,3,64,0,0
452,Aumenta la velocità d'attacco dell'incantatore del $s@effectindex% per $d.,Velocità d'attacco aumentata del $s@effectindex%.,6,138,1,1,0,10,0
460,Rigenera il $s@effectindex% della salute massima dell'incantatore e di tutti gli alleati entro $A@effectindex m.,,136,0,1,6,0,0,0
461,Rigenera il $s@effectindex% della salute massima dell'incantatore e di tutti gli alleati entro $A@effectindex m.,,136,0,1,4,0,0,0
462,Trasferisce la salute dall'incantatore al bersaglio ogni $t@effectindex s.,Salute trasferita ogni $t@effectindex s.,6,62,1,2,0,0,0
464,Aumenta i danni da fuoco inflitti dall'incantatore del $s@effectindex%.,Danni da fuoco inflitti aumentati del $s@effectindex%.,6,79,1,1,4,30,30
465,Aumenta i danni da sacro inflitti dall'incantatore del $s@effectindex%.,Danni da sacro inflitti aumentati del $s@effectindex%.,6,79,1,1,2,30,30
466,Aumenta i danni da natura inflitti dall'incantatore del $s@effectindex%.,Danni da natura inflitti aumentati del $s@effectindex%.,6,79,1,1,8,30,30
467,Aumenta i danni da gelo inflitti dall'incantatore del $s@effectindex%.,Danni da gelo inflitti aumentati del $s@effectindex%.,6,79,1,1,16,30,30
468,Aumenta i danni da ombra inflitti dall'incantatore del $s@effectindex%.,Danni da ombra inflitti aumentati del $s@effectindex%.,6,79,1,1,32,30,30
469,Aumenta i danni da arcano inflitti dall'incantatore del $s@effectindex%.,Danni da arcano inflitti aumentati del $s@effectindex%.,6,79,1,1,64,30,30
470,Riduce le cure ricevute da un nemico del $s@effectindex% per $d.,Cure ricevute ridotte del $s@effectindex%.,6,118,2,3,127,0,0
471,Riduce i danni da arcano inflitti da un nemico del $s@effectindex%.,Danni da arcano inflitti ridotti del $s@effectindex%.,6,79,2,3,64,20,20
472,Riduce i danni da ombra inflitti da un nemico del $s@effectindex%.,Danni da ombra inflitti ridotti del $s@effectindex%.,6,79,2,3,32,20,20
473,Riduce i danni da gelo inflitti da un nemico del $s@effectindex%.,Danni da gelo inflitti ridotti del $s@effectindex%.,6,79,2,3,16,20,20
474,Riduce i danni da natura inflitti da un nemico del $s@effectindex%.,Danni da natura inflitti ridotti del $s@effectindex%.,6,79,2,3,8,20,20
475,Riduce i danni da fuoco inflitti da un nemico del $s@effectindex%.,Danni da fuoco inflitti ridotti del $s@effectindex%.,6,79,2,3,4,20,20
476,Riduce i danni da sacro inflitti da un nemico del $s@effectindex%.,Danni da sacro inflitti ridotti del $s@effectindex%.,6,79,2,3,2,20,20
477,Riduce i danni fisici inflitti da un nemico del $s@effectindex%.,Danni fisici inflitti ridotti del $s@effectindex%.,6,79,2,3,1,20,20
478,Aumenta i danni fisici inflitti dall'incantatore del $s@effectindex%.,Danni fisici inflitti aumentati del $s@effectindex%.,6,79,1,1,1,30,30
479,"Stordisce l'incantatore, impedendogli di muoversi e attaccare per $d.",Stordito.,6,12,0,1,0,0,0
480,Riduce le cure ricevute da tutti i nemici in un cono frontale del $s@effectindex% per $d.,Cure ricevute ridotte del $s@effectindex%.,6,118,2,9,32,0,0
481,Riduce la velocità di movimento del bersaglio del $s@effectindex% per $d.,Velocità di movimento ridotta del $s@effectindex%.,6,33,2,1,0,0,0
482,Probabilità di schivata aumentata del $s@effectindex% per $d.,Probabilità di schivata aumentata del $s@effectindex%.,6,49,1,1,0,0,0
483,Probabilità di resistere agli incantesimi d'attacco aumentata del $s@effectindex% per $d.,Probabilità di resistere agli incantesimi d'attacco aumentata del $s@effectindex%.,6,287,1,1,0,0,0
484,Riduce i danni inflitti da tutti i nemici entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Danni inflitti ridotti del $s@effectindex%.,6,79,2,5,127,20,20
485,Riduce i danni inflitti da tutti i nemici entro $A@effectindex m del $s@effectindex% per $d.,Danni inflitti ridotti del $s@effectindex%.,6,79,2,7,127,20,20
486,Aumenta la salute massima di tutti gli alleati entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Salute massima aumentata del $s@effectindex%.,6,133,1,4,0,0,0
487,Aumenta la salute massima di tutti gli alleati entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Salute massima aumentata del $s@effectindex%.,6,133,1,6,0,0,0
488,Aumenta la salute massima di tutti gli alleati frontali del $s@effectindex% per $d.,Salute massima aumentata del $s@effectindex%.,6,133,1,8,0,0,0
489,Aumenta la salute massima del bersaglio del $s@effectindex% per $d.,Salute massima aumentata del $s@effectindex%.,6,133,2,2,0,0,0
490,Aumenta la velocità d'attacco del bersaglio del $s@effectindex% per $d.,Velocità d'attacco aumentata del $s@effectindex%.,6,9,1,2,0,0,0
491,Aumenta la velocità d'attacco di tutti gli alleati frontali del $s@effectindex% per $d.,Velocità d'attacco aumentata del $s@effectindex%.,6,9,1,8,0,0,0
492,Aumenta la velocità d'attacco di tutti gli alleati entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Velocità d'attacco aumentata del $s@effectindex%.,6,9,1,6,0,0,0
493,Aumenta la velocità d'attacco di tutti gli alleati entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Velocità d'attacco aumentata del $s@effectindex%.,6,9,1,4,0,0,0
494,Aumenta la velocità d'attacco dell'incantatore del $s@effectindex% per $d.,Velocità d'attacco aumentata del $s@effectindex%.,6,9,1,1,0,10,0
495,Riduce la velocità d'attacco del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,9,2,1,0,0,0
498,Riduce la velocità d'attacco del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,9,2,3,0,0,0
499,Riduce la velocità d'attacco di tutti i nemici frontali del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,9,2,9,0,0,0
500,Riduce la velocità d'attacco di tutti i nemici entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,9,2,7,0,0,0
501,Riduce la velocità d'attacco di tutti i nemici entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Velocità d'attacco ridotta del $s@effectindex%.,6,9,2,5,0,0,0
502,Riduce la velocità di lancio d'incantesimi di tutti i nemici entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Velocità di lancio d'incantesimi ridotta del $s@effectindex%.,6,65,2,5,0,0,0
503,Riduce la velocità di lancio d'incantesimi di tutti i nemici entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Velocità di lancio d'incantesimi ridotta del $s@effectindex%.,6,65,2,7,0,0,0
504,Riduce la velocità di lancio d'incantesimi di tutti i nemici frontali del $s@effectindex% per $d.,Velocità di lancio d'incantesimi ridotta del $s@effectindex%.,6,65,2,9,0,0,0
505,Riduce la velocità di lancio d'incantesimi del $s@effectindex% per $d.,Velocità di lancio d'incantesimi ridotta del $s@effectindex%.,6,65,2,3,0,0,0
506,Riduce la velocità di lancio d'incantesimi del $s@effectindex% per $d.,Velocità di lancio d'incantesimi ridotta del $s@effectindex%.,6,65,2,1,0,0,0
507,Aumenta la velocità di lancio d'incantesimi di tutti gli alleati frontali del $s@effectindex% per $d.,Velocità di lancio d'incantesimi aumentata del $s@effectindex%.,6,65,1,8,0,0,0
508,Aumenta la velocità di lancio d'incantesimi di tutti gli alleati entro $A@effectindex m dall'incantatore del $s@effectindex% per $d.,Velocità di lancio d'incantesimi aumentata del $s@effectindex%.,6,65,1,6,0,0,0
509,Aumenta la velocità di lancio d'incantesimi di tutti gli alleati entro $A@effectindex m dal punto d'impatto del $s@effectindex% per $d.,Velocità di lancio d'incantesimi aumentata del $s@effectindex%.,6,65,1,4,0,0,0
510,Aumenta la velocità di lancio d'incantesimi del bersaglio del $s@effectindex% per $d.,Velocità di lancio d'incantesimi aumentata del $s@effectindex%.,6,65,1,2,0,0,0
511,Aumenta la velocità di lancio d'incantesimi dell'incantatore del $s@effectindex% per $d.,Velocità di lancio d'incantesimi aumentata del $s@effectindex%.,6,65,1,1,0,10,0
512,Aumenta i danni da arcano subiti del $s@effectindex% per $d.,Danni da arcano subiti aumentati del $s@effectindex%.,6,101,2,3,64,1,1
513,Fa sì che tutti i nemici entro $A@effectindex m manchino il $s@effectindex% degli attacchi per $d.,Probabilità d'impatto ridotta del $s@effectindex%.,6,54,2,7,0,0,0
514,Fa sì che tutti i nemici entro $A@effectindex m manchino il $s@effectindex% degli incantesimi per $d.,Probabilità d'impatto con gli incantesimi ridotta del $s@effectindex%.,6,55,2,7,0,0,0
515,Cura un alleato del $s@effectindex% della sua salute massima ogni $T@effectindex s per $D.,Rigenera il $s@effectindex% della salute massima ogni $t@effectindex s.,6,20,1,2,0,0,0
516,Riduce i danni fisici subiti dall'incantatore del $s@effectindex% per $d.,Danni fisici subiti ridotti del $s@effectindex%.,6,87,2,1,1,0,0
517,"Stordisce tutti i nemici frontali, impedendo loro di muoversi e attaccare per $d.",Stordito.,6,298,0,9,0,0,0
518,"Stordisce un nemico, impedendogli di muoversi e attaccare per $d.",Stordito.,6,298,0,3,0,0,0
519,"Stordisce l'incantatore, impedendogli di muoversi e attaccare per $d.",Stordito.,6,298,0,1,0,0,0
520,"Stordisce tutti i nemici entro $A@effectindex m, impedendo loro di muoversi o attaccare per $d.",Stordito.,6,298,0,7,0,0,0
521,"Stordisce tutti i nemici entro $A@effectindex m dal punto d'impatto, impedendo loro di muoversi o attaccare per $d.",Stordito.,6,298,0,5,0,0,0
522,Infligge $s@effectindex danni da fuocofuria a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da fuocofuria inflitti ogni $t@effectindex s.,6,3,1,9,5,50,50
523,Infligge $s@effectindex danni da fuocofuria a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da fuocofuria inflitti ogni $t@effectindex s.,6,3,1,7,5,50,50
524,Infligge $s@effectindex danni da fuocofuria a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da fuocofuria inflitti ogni $t@effectindex s.,6,3,1,5,5,50,50
525,Infligge $s@effectindex danni da fuocofuria a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni da fuocofuria inflitti ogni $t@effectindex s.,6,3,1,3,5,50,50
526,Infligge $s@effectindex danni da fuocofuria a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni da fuocofuria inflitti ogni $t@effectindex s.,6,3,1,1,5,50,50
527,Infligge $s@effectindex danni da ombrafuria a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni da ombrafuria inflitti ogni $t@effectindex s.,6,3,1,9,33,50,50
528,Infligge $s@effectindex danni da ombrafuria a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni da ombrafuria inflitti ogni $t@effectindex s.,6,3,1,7,33,50,50
529,Infligge $s@effectindex danni da ombrafuria a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni da ombrafuria inflitti ogni $t@effectindex s.,6,3,1,5,33,50,50
530,Infligge $s@effectindex danni da ombrafuria a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni da ombrafuria inflitti ogni $t@effectindex s.,6,3,1,3,33,50,50
531,Infligge $s@effectindex danni da ombrafuria a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni da ombrafuria inflitti ogni $t@effectindex s.,6,3,1,1,33,50,50
532,Immobilizza un nemico per un massimo di $d.,Immobilizzato.,6,455,0,1,0,20,0
533,Immobilizza tutti i nemici entro $A@effectindex m dall'incantatore per $d.,Immobilizzato.,6,455,0,7,0,20,0
534,Immobilizza tutti i nemici entro $A@effectindex m dal punto d'impatto per $d.,Immobilizzato.,6,455,0,5,0,20,0
535,Immobilizza tutti i nemici frontali per $d.,Immobilizzato.,6,455,0,9,0,20,0
536,Immobilizza un nemico per un massimo di $d.,Immobilizzato.,6,455,0,3,0,20,0
537,Aumenta la velocità di movimento dell'incantatore del $s@effectindex% per $d.,Velocità di movimento aumentata del $s@effectindex%.,6,129,1,1,0,10,0
538,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,1,0,0
539,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,2,0,0
540,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,4,0,0
541,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,8,0,0
542,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,16,0,0
543,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,32,0,0
544,Permette all'incantatore di rigenerare $s@effectindex salute ogni $t@effectindex s per $d.,$s@effectindex salute rigenerata ogni $t@effectindex s.,6,8,0,1,64,0,0
545,Infligge $s@effectindex danni cosmici a tutti i nemici entro $A@effectindex m dall'incantatore ogni $t@effectindex s per $d.,$s@effectindex danni cosmici inflitti ogni $t@effectindex s.,6,3,1,7,106,50,50
546,Infligge $s@effectindex danni cosmici a tutti i nemici frontali ogni $t@effectindex s per $d.,$s@effectindex danni cosmici inflitti ogni $t@effectindex s.,6,3,1,9,106,50,50
547,Infligge $s@effectindex danni cosmici a tutti i nemici entro $A@effectindex m dal punto d'impatto ogni $t@effectindex s per $d.,$s@effectindex danni cosmici inflitti ogni $t@effectindex s.,6,3,1,5,106,50,50
548,Infligge $s@effectindex danni cosmici a un nemico ogni $t@effectindex s per $d.,$s@effectindex danni cosmici inflitti ogni $t@effectindex s.,6,3,1,3,106,50,50
