Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Urok Urlonero,"Urlonero è il vero signore degli Ogre dei Bastioni Inferiori. Questo losco figuro ha infuso il suo fidato suddito, il Gran Signore Omokk, con poteri magici per consentirgli di dominare i suoi servitori al suo posto, lasciandolo quindi libero di perpetrare questa farsa e di uccidere ogni Ogre così folle da tentare di sfidare il dominio del Gran Signore.",0.454918,0.557377,392,229,271,5,4552,253,0,0,-1
Quartiermastro Zigris,"Dopo la Prima Guerra, il Cacciatore Orco Zigris divenne famoso per aver inseguito e massacrato i rifugiati di Roccavento per puro divertimento. Detesta le sale claustrofobiche dei Bastioni di Roccianera, ma è certo che un giorno riuscirà a tornare a cacciare libero nel mondo esterno.",0.539617,0.844263,393,229,272,6,4568,254,0,0,-1
Halycon,"Halycon proviene da una grande stirpe di worg nota per la sua ferocia e lealtà. Nel corso degli anni, la madre dell'antro ha generato moltissimi figli e voci dicono che essa sia in realtà un segugio demoniaco, donato a Rend Manonera da un Signore delle Fosse della Legione Infuocata in persona.",0.379781,0.840164,394,229,274,7,4572,254,0,0,-1
Gizrul il Capobranco,Pochi sono i membri dell'Orda Oscura che possono dire di aver visto l'elusivo e imprevedibile Gizrul. La bestia emerge dal suo covo tenebroso soltanto al richiamo della sua compagna Halycon. Le due mostruose creature hanno generato alcuni dei più grandi e feroci worg che la storia degli Orchi abbia mai documentato.,0.394808,0.793032,395,229,273,8,4584,254,0,0,-1
Supremo Dragthalak,"Il dragoide nero Dragthalak supervisiona le forze dei Bastioni Inferiori in previsione dell'incombente assalto contro i Nani. Non ama la Falsa Orda e i suoi brutali membri, ed è disposto con gioia a sacrificarne il più possibile per proteggere il suo signore, Nefarian.",0.575137,0.60041,396,229,275,9,4587,255,0,0,-1
Zevrim Zamparossa,"Zevrim Zamparossa, ansioso di dimostrare le proprie qualità alla Legione Infuocata, convinse i suoi padroni di poter soggiogare al suo volere i formidabili Antichi che vagavano ancora per Maglio Infausto. Quando fallì in questo intento, Zamparossa si rivolse alle altre creature viventi, massacrandole sul suo altare sacrificale per ricavare ulteriore energia dalle loro essenze vitali.",0.575137,0.743852,402,1276,343,3,4655,240,0,0,-1
Idrogenio,"Quando il satiro Zevrim Zamparossa cercò di assumere il controllo degli elementali di Maglio Infausto, concentrò la sua attenzione su Idrogenio, che dimorava tranquillo sotto il suo altare. Nel corso dei rituali sacrificali, l'elementale divenne inquieto e si ribellò ai servitori demoniaci di Zamparossa. Con il passare degli anni, Zamparossa riuscì a utilizzare le energie delle sue vittime per imbrigliare Idrogenio in una furia incontenibile, condannandolo per sempre a seguire i suoi ordini.",0.536885,0.715164,403,1276,344,2,5004,240,0,0,-1
Lethtendris,"Lethtendris, sempre in cerca di qualcosa per placare la sua incontenibile sete di magia arcana, venne attirata dalle energie corrotte di Maglio Infausto. Utilizzando i tendini e i legamenti delle sue vittime sacrificali, costruì una tela per assorbire il potere corrotto nell'ala est. Con sua immensa gioia, scoprì che il congegno aveva la capacità di accumulare grandi riserve di potere, abbastanza da distruggere tutti i suoi nemici.",0.438525,0.481557,404,1276,345,0,29889,239,0,0,-1
Alzzin il Selvatico,"L'obiettivo principale di Alzzin il Selvatico è niente meno che la totale corruzione di Feralas. Tuttavia, egli ebbe ben poco successo, almeno fino alla scoperta del Santuario di Eldretharr a Maglio Infausto. Con il potere degli Antichi soggiogati sotto il suo controllo, Alzzin concentrò l'energia vitale della foresta circostante nel suo covo, manipolandola a suo piacere.",0.56694,0.288934,405,1276,346,4,4921,240,0,0,-1
Tendris Legnotorto,"Tendris Legnotorto era un leale difensore di Eldre'Thalas, il cui cuore era fortemente legato al destino della città. La sua determinazione non svanì neanche dopo che la Separazione devastò la terra, ma quando la corruzione avvolse le rovine nei successivi 10.000 anni, anche il suo spirito ne cadde vittima.",0.336066,0.536885,406,230,350,5,4913,236,0,0,-1
Illyanna Quercianera,"Illyanna Quercianera, insieme al suo fedele compagno Ferra, fu per molto tempo la più apprezzata Cacciatrice del Principe Tortheldrin, finché non si rifiutò di eseguire l'ordine del suo sovrano di giustiziare i suoi amici. Come punizione, egli uccise Illyanna e il suo orso, utilizzando però i suoi poteri demoniaci per vincolare i loro spiriti ai loro corpi, condannandoli a un'eterna servitù come guardiani non morti di Maglio Infausto.",0.203552,0.77664,407,230,347,6,4906,236,0,0,-1
Magistro Kalendris,"Quando il Principe Tortheldrin ordinò il massacro della maggioranza dei suoi sudditi, i suoi più fedeli luogotenenti furono incaricati di eseguire l'ordine. Il Magistro Kalendris assassinò molti Shen'dralar innocenti senza esitazione, ma una delle sue vittime riuscì a ferirlo mortalmente durante uno scontro feroce. Nonostante ciò, lo spirito di Kalendris vaga ancora per Maglio Infausto come difensore del regno di Tortheldrin.",0.338798,0.45082,408,230,348,7,4836,237,0,0,-1
Immol'thar,"Nel disperato tentativo di ripristinare il potere e l'immortalità persi con la distruzione del Pozzo dell'Eternità, gli Shen'dralar evocarono un demone nell'ala occidentale di Maglio Infausto e lo imprigionarono in un campo di forza per assorbire le energie necessarie al potenziamento dei loro incantesimi. Incapace di reagire o anche muoversi per quasi 10.000 anni, Immol'thar non può fare altro che attendere con pazienza il giorno in cui verrà liberato e potrà finalmente vendicarsi.",0.349727,0.57582,409,230,349,8,4822,238,0,0,-1
Principe Tortheldrin,"Dopo la distruzione del Pozzo dell'Eternità, il Principe Tortheldrin mantenne il controllo sugli Shen'dralar, imprigionando un demone nelle rovine di Eldre'Thalas e permettendo ai sudditi di attingere alle sue energie. Tuttavia, ben presto l'esposizione all'energia demoniaca corruppe la mente di Tortheldrin; quando la creatura iniziò a perdere i propri poteri, il Principe ordinò allora la morte di molti dei suoi vassalli, per far sì che solo i suoi seguaci più fedeli potessero usufruirne.",0.622951,0.231557,410,230,361,9,4754,238,0,0,-1
Guardia Mol'dar,"Mol'dar è una leale guardia degli Ogre Gordok. È convinto che il Re Gordok gli abbia donato un paio di guanti incantati e che questi gli abbiano permesso di diventare il campione di braccio di ferro per sei anni consecutivi. In realtà, Re Gordok li aveva gettati via, e Mol'dar fu semplicemente il primo a trovarli.",0.695355,0.760246,411,1277,362,10,4740,235,0,0,-1
Kreeg il Pestatore,"In più di un'occasione, molti assassini sono andati incontro a un terribile destino dopo aver accidentalmente rovesciato la birra di Kreeg. Nonostante l'Ogre passi la maggior parte del tempo svenuto e sotto i fumi dell'alcol, il rumore della sua preziosa bevanda gettata a terra è sufficiente a riaccendere i suoi istinti omicidi.",0.612022,0.692623,412,1277,363,11,4734,235,0,0,-1
Guardia Fengus,"Sin da quando Cho'rush l'Osservatore gli rivelò che era destinato a trovare una compagna durante lo svolgimento dei propri compiti, Fengus ha passato quasi ogni minuto delle sue giornate a sorvegliare il territorio dei Gordok.",0.494536,0.780738,413,1277,364,12,4725,235,0,2,3
Guardia Slip'kik,"Alcuni potrebbero pensare che Slip'kik sia semplicemente cauto, ma in realtà è anche molto pigro. Invece di sfidare Re Gordok direttamente, preferisce armeggiare con trappole e vecchi congegni magici, nella speranza di riuscire a infliggere il colpo di grazia al suo nemico senza troppi rischi o fatica.",0.266393,0.571721,414,1277,365,13,4716,235,0,2,3
Capitano Kromcrus,"Anche tra gli stessi Ogre, il Capitano Kromcrus è rinomato per la sua tendenza a reagire con spietata violenza contro chiunque osi insultare lui o Re Gordok. Egli punisce il dissenso con ferocia, ma ha ancora meno pazienza con chi continua a spargere la voce di una sua scottante storiella con una Gnoll.",0.318306,0.506148,415,1277,366,14,4705,235,0,2,3
Cho'rush l'Osservatore,"Cho'rush era solitamente neutrale in fatto di alleanze politiche, ma nel corso dell'ascesa al potere di Ulrok si rese conto che nessuno sarebbe stato in grado di competere con lui. Il Re, convinto che le sue due teste lo rendessero più intelligente rispetto ai suoi simili, lo nominò ben presto capo consigliere.",0.319542,0.303693,416,1277,367,15,4673,235,0,0,-1
Re Gordok,"Per governare gli Ogre Gordok, è sufficiente autoproclamarsi Re... e poi procedere all'eliminazione di qualsiasi oppositore. Re Gordok, conosciuto ai tempi come Ulrok, consolidò il suo potere sfidando in una volta sola una decina dei guerrieri più forti della sua gente. La battaglia che ne scaturì portò alla morte di tutti i suoi avversari, compreso il sovrano di allora. Ancora adesso gli Ogre Gordok parlano di quel giorno con riverenza, definendolo il ""Giorno del Sangue"".",0.319544,0.229482,417,1277,368,16,4666,235,0,0,-1
Pungolatore 9-60,"Al culmine dello splendore di Gnomeregan, gli inventori si sfidavano mettendo in campo le loro migliori creazioni una contro l'altra. Oglethorpe Obnoticus costruì un invincibile robot che gli valse i favori e il rispetto della corte dei Gran Meccanisti, ma Sicco Termospin rubò i progetti e ne costruì un modello ingrandito, lasciandolo libero di scatenare la sua furia e incolpando l'innocente Obnoticus, costretto a fuggire in esilio. Il Pungolatore 9-60 è ancora una delle invenzioni preferite di Termospin.",0.431694,0.883197,418,231,381,4,4670,228,0,0,-1
Grubbis,"Lo scopo dei gas radioattivi che invasero la città era quello di uccidere gli Gnomi e rendere i Trogg più letali, piano che funzionò alla perfezione. Un Trogg, però, reagì stranamente alla sostanza e crebbe a dismisura: un effetto collaterale che nemmeno Sicco aveva previsto e che lo spinse a sfruttare i nuovi poteri della creatura per pattugliare le gallerie di Gnomeregan. Mastics, il compagno basilisco di Grubbis, lo aiuta nella ricerca di fughe di gas, funghi appetitosi, e intrusi ancora più deliziosi.",0.778688,0.670082,419,231,379,1,4690,226,0,0,-1
Scoria Viscosa,"Quelli che un tempo erano gli eleganti e robusti canali di Gnomeregan, sono ora pieni di melma tossica irradiata. Un solitario Elementale dell'Acqua che abitava in questo luogo fu vittima della corruzione, e ora vaga tra le sale di Gnomeregan in preda alla rabbia e al dolore, la personificazione liquida del vile tradimento di Termospin.",0.759563,0.465164,420,231,378,2,4691,227,0,0,-1
Elettrocuz 6000,"Il Mekgeniere Termospin non è un tipo paziente. Invece di sottoporre le sue invenzioni a numerosi test di sicurezza ed efficienza, preferisce provarli direttamente sul campo e passare al progetto successivo. Elettrocuz 6000 è stato il suo primo tentativo di sfruttare l'elettricità come arma, e il suo aiutante, Tom ""Friggipiedi"" Rotella, famoso per essere stato l'unico soldato in grado di controllarlo, è ora visto come una specie di eroe tra gli Gnomi Contaminati.",0.243169,0.684426,421,231,380,3,4692,227,0,0,-1
Mekgeniere Termospin,"Accusato di omicidio, tradimento e di usurpazione del trono degli Gnomi, il Mekgeniere Sicco Termospin governa le sale radioattive di Gnomeregan con pugno di ferro. I suoi servi sono molti, malvagi e folli abbastanza da aver scelto di difendere il loro re da qualsiasi intrusione del mondo esterno. Ma è la pazzia e l'incuranza per la loro stessa vita che rende Termospin così pericoloso e temuto da tutte le creature di Gnomeregan.",0.311475,0.303279,422,231,382,5,4702,229,0,0,-1
Noxxion,"Noxxion è l'incarnazione vivente della corruzione, creato da Sire Linguatroce su ordine di Theradras per servirla e allietare la sua solitudine. Noxxion emana le sue tossiche essenze nelle poche aree di Maraudon che non sono ancora cadute sotto l'influenza di Theradras.",0.362022,0.0983607,423,232,422,1,4709,280,0,0,-1
Ramospino,"In origine, Ramospino fu creato per accompagnare Noxxion attraverso le caverne Maraudon, ma col tempo questo essere divenne uno dei più fedeli servitori della principessa. Ramospino vaga costantemente tra le tortuose caverne insieme a Noxxion, usando i suoi tentacoli spinosi per estirpare ogni forma di vita vegetale non ancora corrotta dal suo cammino.",0.166667,0.344262,424,232,423,2,4713,280,0,0,-1
Meccanista Tagliafizz,"Il Meccanista Tagliafizz e altri cinque cacciatori di gemme si avventurarono a Maraudon per cercare di estrarre i suoi preziosi cristalli, ma il loro piano ebbe un risvolto orribile quando i Satiri massacrarono l'intera spedizione tranne lo stesso Tagliafizz. Il Goblin, intrappolato nelle caverne e spinto sull'orlo della follia, si considera ora il sovrano dell'intero reame sotterraneo.",0.509563,0.530738,425,232,427,3,4721,280,0,0,-1
Plagiatore Kor'ul,"Il Martello del Crepuscolo ha affidato al Plagiatore Kor'ul il compito di ripulire le caverne da qualsiasi essere che non fosse sotto il loro controllo. Gelihast è stato il primo a cadere sotto la devastante forza di Kor'ul, che ha poi preso il comando dei Murloc locali. Kor'ul ha esposto il corpo corrotto di Gelihast come prova del suo dominio, e ora invia i Murloc a depredare i beni di coloro che periscono nelle caverne.",0.543284,0.564179,426,227,1669,3,9480,221,0,0,-1
Sire Linguatroce,"Il signore dei Satiri Linguatroce si avventurò nelle profondità di Maraudon dopo essere venuto a conoscenza della corruzione che aveva invaso il luogo. In principio, Theradras guardava con occhio diffidente il subdolo demone, ma Linguatroce si dimostrò estremamente abile nella creazione di terribili servitori come Noxxion e Ramospino che si rivelarono di vitale utilità per la principessa.",0.378415,0.704918,427,232,424,4,4730,280,0,0,-1
Celebras il Dannato,"Dopo essere venuto a conoscenza del tragico destino di suo zio, il nobile Celebras giurò di liberare lo spirito di Zaetar. Ma il Custode del Boschetto non era preparato agli orrori che lo attendevano nei cunicoli oscuri di Maraudon, le cui energie negative presero il sopravvento su di lui e riempirono il suo cuore con una rabbia incontrollata.",0.245902,0.143443,428,232,425,5,4745,281,0,0,-1
Valangus,"Per molti anni, l'antico gigante di montagna noto come Valangus si è dedicato alla coltivazione degli immensi giardini di cristallo di Maraudon, ma Theradras riuscì ad ammaliarlo e a convertirlo alla sua causa. Ora, l'unico scopo della sua esistenza è quello di servire la sua nuova sovrana.",0.40847,0.487705,429,232,426,6,4749,281,0,0,-1
Morsodrillo,"Si pensa che Morsodrillo abbia vagato tra le acque sotterranee di Maraudon per millenni. Il famoso cacciatore dei Nani Hemet Nesingwary annunciò un giorno che la bestia era irrintracciabile, scatenando così un forte senso di sfida tra i numerosi bracconieri che tentarono comunque nell'impresa di ucciderlo. Nessuno è mai tornato.",0.413934,0.817623,430,232,428,7,4757,281,0,0,-1
Principessa Theradras,"L'Elementale della Terra Theradras, unica figlia di Therazane la Madre Roccia, dimora nel santuario più interno di Maraudon. Sotto l'influenza degli Dei Antichi, la principessa trasformò la sua casa in un covo di corruzione e sofferenza. Alcuni credono che i suoi poteri maligni siano legati allo spirito del suo defunto amante, Zaetar, e, se fosse vero, la liberazione dell'antico Custode del Boschetto potrebbe essere l'unica speranza per purificare Maraudon.",0.258197,0.788934,431,232,429,8,4759,281,0,0,-1
Mordresh Occhio di Fuoco,"Sfruttando la magia negromantica, l'Oratore della Morte Spinanera è riuscito a riaccendere le fiamme dell'anima di Mordresh Occhio di Fuoco, riportandolo indietro nella non morte.

Grazie alle sue precedenti conoscenze da Sciamano, Mordresh ha imposto il suo oscuro controllo sugli elementi, bruciando tutti coloro che osano mettere in dubbio l'operato dell'Oratore della Morte.",0.860656,0.467213,433,233,1663,2,4767,300,0,0,-1
Domina,"Quando Dama Sarevess fallì nel fornire la necessaria protezione magica, Domina sacrificò la Naga per potenziare il suo rituale oscuro. Diversamente dal suo predecessore, la Signora dell'Oscurità non ha paura di Aku'mai e sfama personalmente la bestia con vittime innocenti, pur di ottenere il favore degli Dei Antichi.",0.11194,0.389552,436,227,1668,2,9476,221,0,0,-1
Signore del Crepuscolo Bathiel,"Il Martello del Crepuscolo non tollera il fallimento, perciò il primo ordine impartito dal Signore del Crepuscolo Bathiel una volta ottenuto il controllo degli Abissi di Fondocupo è stato di scagliare il precedente Signore del Crepuscolo Kelris nelle fameliche fauci di Aku'mai. Ora, Balathiel sfrutta il suo immenso potere per evocare la bestia degli Dei Antichi e portare le tenebre nel mondo.",0.52388,0.808209,437,227,1671,7,9507,222,0,0,-1
Forresten il Cantastorie,"L'Epurazione di Stratholme reclamò le vite di moltissimi cittadini, il cui unico crimine fu quello di vivere in una città condannata. Un cantastorie di nome Forresten fu una di quelle vittime, e ora vaga senza sosta tra le vie della città rifiutandosi di accettare il suo triste destino.",0.605191,0.327,443,236,473,0,4794,317,0,0,-1
Aku'mai,"Aku'mai, una malvagia e antica creatura, porta con sé una piccola frazione del potere degli Dei Antichi. Quest'idra a tre teste è temuta per la sua furia incontenibile e per la sua insaziabile fame di carne dei viventi, ma il Martello del Crepuscolo la adora come un segno divino dell'incombente ritorno degli Dei Antichi.",0.855224,0.864179,444,227,1672,8,9442,222,0,0,-1
Timmy il Crudele,"Timmison era noto per la sua brutalità nei campi di battaglia. Alcuni pensano che il suo sadismo derivi dalle cattiverie che dovette subire nella sua infanzia e ora, rinato sotto le sembianze di una mostruosità del Flagello e con la mente ormai ottenebrata dall'odio, è tormentato da quei ricordi che lo spingono a rispondere soltanto al nomignolo che ha odiato per così tanto tempo: Timmy",0.495009,0.18,445,236,474,3,4799,317,0,0,-1
Willey Frangifede,"Balnazzar provò grandi soddisfazioni quando elevò i poteri distruttivi del Maestro del Cannone Willey a un altro livello, consegnandolo alla non morte e assumendo così il titolo di Frangifede. Ma la cosa che più deliziò il Signore del Terrore, fu vedere quelli che un tempo avevano giurato di combattere la non morte cadere vittima del loro stesso nemico.",0.0428242,0.51,446,236,475,5,4805,317,0,0,-1
Guardiano del Profondo,"Sotto le maledette Rovine del Tempio della Luna, antiche creature combattono per il controllo del territorio. Il Vecchio Serra'kis è stato cacciato dal Guardiano del Profondo, il quale cercava nuovi terreni di proliferazione. Adesso il Guardiano sorveglia migliaia di uova in attesa che si schiudano, per poi diffondere la prole in tutte le acque di Azeroth.",0.586567,0.308955,447,227,1676,5,9502,223,0,0,-1
Istruttore Galford,"Galford aveva un tempo l'importante ruolo di curatore dei più importanti documenti della Crociata. Al momento della sua morte, vide con orrore i suoi preziosi tomi bruciare ai suoi piedi, e Balnazzar sfruttò le sue dolorose memorie per infondere nel suo servo la furia distruttiva che devastò Galford in vita.",0.272333,0.75,448,236,477,6,4808,317,0,0,-1
Balnazzar,"Balnazzar non ha mai dovuto affrontare la morte, ma ha sofferto amare sconfitte. Dopo che il Cataclisma devastò il mondo, sterminò i Crociati Scarlatti di Stratholme e li trasformò nelle terribili creature che essi avevano giurato di combattere. Il Signore del Terrore sta ora escogitando il suo piano di vendetta contro Azeroth.",0.204918,0.818,449,236,478,7,4828,317,0,0,-1
L'Implacabile,"Lylia era l'emblema della giustizia tra la sua gente. Dopo che Arthas ordinò alle sue forze di epurare la città, Lylia fu privata della sua sanità mentale alla vista degli innumerevoli innocenti caduti per mano del principe. Per cercare di sfuggire alla pazzia, si suicidò con la sua stessa spada e ora vaga come uno spettro a cui non venne mai concessa l'assoluzione per i suoi atti brutali.",0.734973,0.204,450,236,472,1,4833,317,0,0,-1
Baronessa Anastari,"Nella sua vita, Anastari ha sempre ottenuto ciò che voleva qualunque fosse il costo, e la morte non ha cambiato le cose. Quando la sua anima le fu estirpata dal corpo, Anastari divenne una banshee, e abbandonò il suo amore per gli oggetti preziosi per abbracciare una passione ben più sinistra.",0.745902,0.469262,451,1292,479,0,4841,318,0,0,-1
Nerub'enkan,"Nerub'enkan fu una poderosa guerriera durante la Guerra del Ragno. Alla sua morte, causata dalle ferite accumulate in numerose battaglie, venne resuscitata come fedele servitrice del Flagello. Ora, il suo incarico è quello di proteggere una ziggurat a Stratholme con la stessa tenacia con cui ha difeso la sua dimora nella sua precedente vita.",0.572404,0.461065,452,1292,480,1,4845,318,0,0,-1
Maleki il Pallido,"Maleki fu tra i primi a unirsi al Culto dei Dannati dopo aver dimostrato le sue incredibili abilità nella canalizzazione del gelo tombale. Guidato da una insaziabile sete di potere, il Mago continua ad affinare le sue arti oscure nell'attesa di diventare un lich.",0.674864,0.227459,453,1292,481,3,4851,318,0,0,-1
Magistrato Barthilas,Barthilas fu uno degli innocenti trucidati da Arthas e le sue forze durante l'Epurazione di Stratholme. Il Re dei Lich lo resuscitò dalla tomba e lo incaricò di proteggere la sua città ormai in rovina.,0.56694,0.161885,454,1292,482,4,4855,318,0,0,-1
Ramstein il Bramacarne,"Ramstein è una delle creazioni più abominevoli del Flagello, un orrore costituito da numerosi corpi cuciti insieme e infuso con un'insaziabile appetito. Questo mostro fu protagonista di terribili atrocità commesse su innumerevoli anime innocenti quando il Flagello invase le strade di Stratholme.",0.456284,0.198771,455,1292,483,5,4859,318,0,0,-1
Ser Aurius Fieramorte,"La caduta in disgrazia di Aurius fu estremamente improvvisa. Dopo aver fallito nel perpetrare la sua vendetta contro il suo corrotto padre, il Barone Fieramorte, al Paladino non fu concessa la salvezza dopo la morte e rinacque come strumento del Flagello, lo stesso male che aveva giurato di sconfiggere.",0.386612,0.20082,456,1292,484,7,4862,318,0,0,-1
Avatar di Hakkar,"Hakkar era noto per i sacrifici che pretendeva dai suoi sudditi. Migliaia di anni fa, ordinò agli Atal'ai di evocare la sua reincarnazione, usando il sangue prelevato dalle vittime sacrificali come fonte di nutrimento. I sacerdoti Atal'ai stanno ora cercando di riportare su questo mondo il loro signore utilizzando una versione modificata del rituale originale, così potente da richiedere il sacrificio di draghi verdi. Il loro successo potrebbe significare la fine per Azeroth.",0.243169,0.459016,457,237,492,1,4903,220,0,0,-1
Jammal'an il Profeta,"Jammal'an è l'attuale signore degli Atal'ai, una setta estremista di fanatici che venerano Hakkar. Durante una delle sue meditazioni, Jammal'an ricevette istruzioni su come resuscitare Hakkar utilizzando il sangue dei suoi nemici draghi, lo Stormo Verde, e ora si erge pronto a combattere contro chiunque tenti di fermare il ritorno del suo signore su Azeroth; ma le azioni del profeta potrebbero scatenare una forza ancora più terribile: l'Incubo di Smeraldo.",0.760929,0.459016,458,237,488,2,4934,220,0,0,-1
Custodi del Sogno,"Quattro giovani draghi promettenti accompagnarono Eranikus nel Tempio di Atal'Hakkar, decisi a dimostrare la loro forza servendo uno dei più grandi e poderosi dragoni. Uno a uno, furono catturati e corrotti dall'Incubo di Smeraldo, e ora vagano tra le sale del Tempio Sommerso attaccando chiunque cerchi di destarli dalla loro veglia.",0.499151,0.870309,459,237,0,3,6114,220,0,0,-1
Ombra di Eranikus,"Eranikus, consorte di Ysera la Sognatrice, fu invitato a proteggere le rovine di Atal'Hakkar e a prevenire il ritorno di Hakkar. Giunto al tempio, lui e il suo seguito furono corrotti dalle forze oscure che permeavano il luogo e il dragone divenne un'ombra, intrappolato a cavallo tra il Sogno di Smeraldo e il mondo fisico. Nonostante la sua corruzione, Eranikus è ancora in grado di attingere ai suoi poteri di drago verde per lanciare acido corrosivo ai suoi nemici o intrappolarli in un profondo torpore.",0.670765,0.877049,463,237,493,7,4950,220,0,0,-1
Boccalarga,"Detenuto n. SC55: Boccalarga

Accuse: troppe da elencare

La cattura del capo degli Zampaumida ha avuto un prezzo altissimo, incluso il parziale accecamento del custode della prigione. Per paura di un'eventuale fuga di Boccalarga, Cuorsaldo ha autorizzato l'immediata condanna a morte dello Gnoll.",0.218579,0.262295,464,238,1144,1,4811,225,0,0,-1
Sire Scaldorion,"Detenuto n. ???: Sire Scaldorion

Accuse: omicidio plurimo

I disastri naturali causati dal Cataclisma hanno spinto gli elementali a irrompere nel complesso carcerario e massacrare metà dei detenuti. L'eliminazione di questa minaccia è necessaria per poter riportare l'ordine nella prigione.",0.784153,0.452869,465,238,1145,2,4814,225,0,0,-1
Randolph Moloch,"Detenuto n. AC317: Randolph Moloch

Accuse: appropriazione indebita, frode, furto e omicidio

Moloch è stato identificato come la mente dietro alla rivolta nella prigione. In ogni caso, considerando i suoi legami con la Casata dei Nobili, l'uso letale della forza per soggiogare il prigioniero non è autorizzato.",0.497268,0.221312,466,238,1146,3,4817,225,0,0,-1
Revelosh,"Alcuni luminari della prestigiosa Lega degli Esploratori di Forgiardente hanno teorizzato l'esistenza di un antico legame tra la loro gente e i Trogg, descrivendo la loro bramosia verso i manufatti dei Titani come un riflesso della naturale curiosità dei Nani verso questi mirabili consegni. Fosse vero, il Trogg conosciuto come Revelosh potrebbe essere considerato l'equivalente di un archeologo, anche se chiunque abbia un minimo di conoscenza della materia sarebbe più incline a definirlo ladro.",0.534153,0.72541,467,239,547,1,4820,230,0,0,-1
Nani Perduti,"I tre fratelli Eric, Olaf e Baelog, sempre alla ricerca di fama e fortuna, si accordarono con la Lega degli Esploratori per iniziare a scavare nelle profondità delle sale di Uldaman, liberando così un passaggio per un gruppo di ricercatori. Tuttavia, per questi tre Nani ""liberare un passaggio"" ha significato ""perdersi in un antico labirinto"". Forti del loro orgoglio nanico, ora combattono per evitare che i segreti di Uldaman e della loro Lega cadano nelle mani dell'Orda.",0.584699,0.920082,468,239,548,2,4869,230,0,8,-1
Ferreya,"I Titani non costruirono il complesso di Uldaman con le loro mani, ma sfruttarono il lavoro di molti schiavi per plasmare le sue immense sale. Il Pantheon incaricò Ferreya della supervisione e della manutenzione di Uldaman, ma col passare del tempo l'intera struttura cadde in rovina. Ferreya ha passato migliaia di anni nel Salone della Mappa, analizzando i progetti originali di Khaz'goroth e cercando un modo per riportare il complesso al suo stato originario.",0.372951,0.739754,469,239,549,3,4876,230,0,0,-1
Protettore Antico della Pietra,"Il Protettore Antico della Pietra, uno dei golem che operavano nella grande volta dei Titani, faceva parte di un piccolo gruppo che fungeva da intermediario tra gli incaricati del controllo della struttura e i loro servitori. Con l'arrivo della corruzione generata dalla Sentinella di Ossidiana, il Protettore Antico della Pietra è rimasto l'ultimo della sua specie ed è deciso a continuare a proteggere i segreti dei Titani fino al suo inevitabile spegnimento.",0.47541,0.440574,470,239,551,5,4879,230,0,0,-1
Galgann Ardimartello,"Dopo la scoperta di Uldaman da parte dei Nani Barbabronzea, il Clan Ferroscuro organizzò un'invasione per cercare di preservare i potenti manufatti nascosti al suo interno dalle grinfie dei loro antichi nemici. Galgann Ardimartello, un senatore di Forgiascura, fu incaricato di supervisionare gli scavi a Uldaman, così che l'Imperatore potesse finalmente attingere al potenziale distruttivo dei manufatti contro i nemici dei Ferroscuro.",0.26776,0.327869,471,239,552,6,4880,230,0,0,-1
Tetrok,"Nella società dei Trogg, molto spesso il ruolo di Capo Tribù viene assegnato al Trogg che si dimostra più forte e crudele dei suoi pari. Tetrok è riuscito a mantenere saldo il controllo dei Trogg della Volta attraverso l'intimidazione e quella che potrebbe essere considerata pura pressione psicologica. Grazie al suo basilisco addestrato, Tetrok sfrutta la minaccia della pietrificazione per tenere a bada ogni tentativo di rivolta.",0.219945,0.256148,472,239,553,7,4886,230,0,0,-1
Archaedas,"Nelle profondità di Uldaman si trova una camera contenente uno dei grandi tesori dei Titani, creato da Norgannon stesso. Nessuno è mai riuscito a impossessarsene, in quanto protetta dal grande custode Archaedas, un colossale guardiano in grado di disfarsi con facilità dei cacciatori di tesori con i suoi poderosi attacchi e con l'aiuto di una variegata armata di servi. Egli fu costruito con alcune tra le più antiche e forti pietre di Uldaman stessa, e la sua forza è pareggiata soltanto dalla sua saggezza.",0.553279,0.504098,473,239,554,8,4894,231,0,0,-1
Dama Anacondra,"Fogliarossa fu la prima a offrirsi volontaria per la missione di Naralex nelle Savane. Dopo che l'incubo del suo maestro corruppe la sua mente, la giovane accolita abbandonò il suo nome e si dedicò per perpetrare il suo sogno di un futuro rettiliano per Azeroth.",0.306011,0.430328,474,240,585,1,4954,279,0,0,-1
Ser Cobrahn,"Le capacità di Jarlaxla nel manipolare le forme animali gli conferì una certa fama tra i Druidi del Circolo Cenariano. La corruzione della Caverna dei Lamenti, però, distorse le sue abilità e lo portò a perfezionare la sua letale forma di serpente, assumendo così il nome di Cobrahn per sottolineare il suo nuovo e terribile potere.",0.166667,0.567623,475,240,586,3,4958,279,0,0,-1
Ser Pythas,"Il guerriero Aryn, un amico d'infanzia di Naralex, era un grande studioso delle arti druidiche. Nonostante la sua altissima preparazione, l'accolito si trovò indifeso dinanzi alla corruzione che lo avvolse, condannandolo alla pazzia. Aryn ha assunto ora il nome di Pythas, combinando la sua agilità in combattimento con il suo arsenale druidico per affrontare gli intrusi.",0.191257,0.395492,476,240,588,2,4965,279,0,0,-1
