ID,Name_lang,Name1_lang,Mask_ID,Flags
734,Guardia del Khan %s,Guardia del Khan %s,473,0
735,"%s, Alleato dei Draghi","%s, Alleata dei Draghi",474,0
736,"Esploratore Intrepido, %s","Esploratrice Intrepida, %s",475,0
737,%s di Iskaara,%s di Iskaara,476,0
738,%s del Tuono,%s del Tuono,477,0
739,"%s, Corridore delle Isole","%s, Corridora delle Isole",478,0
740,%s il Maligno,%s la Maligna,479,0
741,"%s, Cavaliere di Piumadegna","%s, Cavaliere di Piumadegna",480,0
742,%s l'Evocatore d'Élite,%s l'Evocatrice d'Élite,481,0
743,Leggenda cremisi %s,Leggenda cremisi %s,482,0
744,"%s, Rappresentante della Stirpe d'Ossidiana","%s, Rappresentante della Stirpe d'Ossidiana",483,0
745,"%s, Agente del Principe Nero","%s, Agente del Principe Nero",484,0
746,Mercante Artigiano %s,Mercante Artigiana %s,485,0
747,Artigiano Personale %s,Artigiana Personale %s,486,0
748,"%s, Giustiziere di Raszageth","%s, Giustiziera di Raszageth",487,0
749,%s il Mangiatempeste,%s la Mangiatempeste,488,0
750,"%s, Corridore dell'Isola Proibita","%s, Corridora dell'Isola Proibita",489,0
751,"%s, Corridore Inverso","%s, Corridora Inversa",490,0
752,"%s, la Leggenda","%s, la Leggenda",491,0
753,Flagello dei cieli %s,Flagello dei cieli %s,492,0
760,Guardia del Leone %s,Guardia del Leone %s,493,0
761,"%s, il Maestro delle Chiavi","%s, la Maestra delle Chiavi",494,0
762,%s il Proibito,%s la Proibita,495,0
763,"%s, Corridore di Kalimdor","%s, Corridore di Kalimdor",496,0
765,"%s, il Riconciliatore","%s, la Riconciliatrice",498,0
766,Gladiatore d'Ossidiana %s,Gladiatrice d'Ossidiana %s,499,0
767,Leggenda d'Ossidiana %s,Leggenda d'Ossidiana %s,500,0
768,%s il Puzzolente,%s la Puzzolente,501,0
769,Boss del Baratto %s,Boss del Baratto %s,502,0
770,%s l'Ardente,%s l'Ardente,503,0
771,%s l'Eroe Ardente,%s l'Eroina Ardente,504,0
772,"%s, Erede del Vuoto","%s, Erede del Vuoto",505,0
773,"%s, Insigne Giustiziere di Sarkareth","%s, Insigne Giustiziera di Sarkareth",506,0
774,"%s, il Fiutatutto","%s, la Fiutatutto",507,0
775,Ricercatore %s,Ricercatrice %s,508,0
776,"%s, Corridore della Caverna di Zaralek","%s, Corridora della Caverna di Zaralek",509,0
777,Custode dei Draghetti %s,Custode dei Draghetti %s,510,0
778,Ama'shan %s.,Ama'shan %s.,511,0
781,%s l'Impareggiabile,%s l'Impareggiabile,513,0
782,"%s, l'Avido di Sapere","%s, l'Avida di Sapere",512,0
783,%s dell'Infinito,%s dell'Infinito,514,0
784,"%s, Corridore dei Regni Orientali","%s, Corridora dei Regni Orientali",515,0
785,%s della Guardia di Tyr,%s della Guardia di Tyr,516,0
786,%s il Sognante,%s la Sognante,517,0
787,Storico Onorario %s,Storica Onoraria %s,518,0
788,Preservatore Onorario %s,Preservatrice Onoraria %s,519,0
789,%s il Cavalcatempesta,%s la Cavalcatempesta,520,0
790,"%s, Corridore delle Terre Esterne","%s, Corridora delle Terre Esterne",521,0
791,"%s, Corridore del Sogno","%s, Corridora del Sogno",522,0
792,"%s, Asso delle Isole","%s, Asso delle Isole",523,0
793,"%s, Asso di Smeraldo","%s, Asso di Smeraldo",524,0
794,"%s, Leggenda Verdeggiante","%s, Leggenda Verdeggiante",525,0
795,Gladiatore Verdeggiante %s,Gladiatrice Verdeggiante %s,526,0
796,Portasemi %s,Portasemi %s,527,0
797,"%s, Giustiziere di Fyrakk","%s, Giustiziera di Fyrakk",528,0
798,Guaritore da Campo %s,Guaritrice da campo %s,529,0
799,%s l'Ardente,%s l'Ardente,530,0
800,%s l'Eroe dei Sogni,%s l'Eroina dei Sogni,531,0
801,"%s, Difensore del Sogno","%s, Difenditrice del Sogno",532,0
802,%s il Proibito, %s la Proibita,533,0
803,Gladiatore Draconico %s,Gladiatrice Draconica %s,534,0
804,Leggenda Draconica %s,Leggenda Draconica %s,535,0
805,"%s, Archivista delle Isole","%s, Archivista delle Isole",536,0
806,%s il Draconico,%s la Draconica,537,0
807,Eroe Draconico %s,Eroina Draconica %s,538,0
809,Corridore di Nordania %s,Corridora di Nordania %s,540,0
810,Signore del Saccheggio %s,Signora del Saccheggio %s,541,0
815,Mozzo %s,Mozza %s,542,0
816,Marinaio %s,Marinaia %s,543,0
817,Spadaccino %s,Spadaccina %s,544,0
818,Bucaniere %s,Bucaniera %s,545,0
819,Primo Ufficiale %s,Prima Ufficiale %s,546,0
821,"%s, Campione degli Stormi dei Draghi","%s, Campionessa degli Stormi dei Draghi",547,0
822,"%s, l'Eroe Temprato","%s, l'Eroina Temprata",548,0
823,"%s, Speleologo Immortale","%s, Speleologa Immortale",549,0
824,Gran Esploratore %s,Gran Esploratrice %s,550,0
825,Corridore nel Tempo %s,Corritrice nel Tempo %s,551,0
826,"%s, Eccellenza delle Nebbie","%s, Eccellenza delle Nebbie",552,0
827,"%s, Artiglio di Eternus","%s, Artiglio di Eternus",553,0
828,Stratega %s,Stratega %s,539,0
829,Signore della Guerra Forgiato %s,Signora della Guerra Forgiata %s,554,0
830,Maresciallo Forgiato %s,Marescialla Forgiata %s,555,0
831,%s lo Sterminatore di Regine,%s la Sterminatrice di Regine,556,0
832,"%s, Eroe Risvegliato","%s, Eroina Risvegliata",557,0
833,Gladiatore Forgiato %s,Gladiatrice Forgiata %s,558,0
834,Leggenda Forgiata %s,Leggenda Forgiata %s,559,0
835,Sventa-ascensione %s,Sventa-ascensione %s,560,0
836,"%s, Giustiziere di Ansurek","%s, Giustiziera di Ansurek",561,0
837,"%s, Carnefice delle Profondità","%s, Carnefice delle Profondità",562,0
838,Esploratore di Cavafonda %s,Esploratrice di Cavafonda %s,563,0
839,Sussurratore delle Macchine %s,Sussurratrice delle Macchine %s,564,0
840,Membro Onorario del Concilio %s,Membro Onorario del Concilio %s,565,0
841,Lampionaio %s,Lampionaia %s,566,0
842,Tessitore dei Fili %s,Tessitrice dei Fili %s,567,0
843,"%s, Custode delle Macchine","%s, Custode delle Macchine",568,0
844,"%s, Testimone del Kirin Tor","%s, Testimone del Kirin Tor",569,0
845,"%s, Cercatore di Bottino","%s, Cercatrice di Bottino",570,0
846,Investigatore %s,Investigatrice %s,571,0
847,Cantaseta %s,Cantaseta %s,572,0
848,Anub'%s,Anub'%s,573,0
849,"%s, la Mano del Visir","%s, la Mano del Visir",574,0
850,%s il Fruttuoso,%s la Fruttuosa,575,0
851,Cercaechi %s,Cercaechi %s,576,0
852,Escursionista dei Colli Bradi %s,Escursionista dei Colli Bradi %s,577,0
853,Sopravvissuto alle Terre Infette %s,Sopravvissuta alle Terre Infette %s,578,0
854,%s il Temprato,%s la Temprata,579,0
855,Pilota di Razzi %s,Pilota di Razzi %s,580,0
856,Entusiasta di Classic %s,Entusiasta di Classic %s,581,0
857,Entusiasta delle Terre Esterne %s,Entusiasta delle Terre Esterne %s,582,0
858,Entusiasta di Nordania %s,Entusiasta di Nordania %s,583,0
859,Entusiasta di Cataclysm %s,Entusiasta di Cataclysm %s,584,0
860,Entusiasta di Pandaria %s,Entusiasta di Pandaria %s,585,0
861,Entusiasta di Draenor %s,Entusiasta di Draenor %s,586,0
862,Entusiasta delle Isole Disperse %s,Entusiasta delle Isole Disperse %s,587,0
863,Entusiasta di Zandalar %s,Entusiasta di Zandalar %s,588,0
864,Entusiasta di Kul Tiras %s,Entusiasta di Kul Tiras %s,589,0
865,Entusiasta delle Terretetre %s,Entusiasta delle Terretetre %s,590,0
866,Entusiasta delle Isole dei Draghi %s,Entusiasta delle Isole dei Draghi %s,591,0
867,%s l'Intraprendente,%s l'Intraprendente,592,0
868,%s l'Eroe Intraprendente,%s l'Eroina Intraprendente,593,0
869,Corridore di Khaz Algar %s,Corridora di Khaz Algar %s,594,0
870,Prospettore del Nucleo Ardente %s,Prospettrice del Nucleo Ardente %s,595,0
871,Laureato di Karazhan %s,Laureata di Karazhan %s,596,0
872,Pilota a Rotta di Collo %s,Pilota a Rotta di Collo %s,597,0
873,Scorribandiere %s,Scorribandiera %s,598,0
874,Scorribandiere Infinito %s,Scorribandiera Infinita %s,599,0
875,%s d'Acqua Dolce,%s d'Acqua Dolce,600,0
876,%s il Tesoriere,%s la Tesoriera,601,0
878,Giocatore Incallito %s,Giocatrice Incallita %s,602,0
879,%s l'Esplosivo,%s l'Esplosiva,603,0
880,"%s, Giustiziere del Re Cromato","%s, Giustiziera di Gallywix",604,0
881,"%s, Liberatore di Cavafonda","%s, Liberatrice di Cavafonda",605,0
882,Diplomatico dei Micciascura %s,Diplomatica dei Micciascura %s,606,0
883,Duca del Commercio %s,Duchessa del Commercio %s,607,0
884,Gladiatore Stimato %s,Gladiatore Stimato %s,608,0
885,Signore della Guerra Stimato %s,Signora della Guerra Stimata %s,609,0
886,Maresciallo Stimato %s,Marescialla Stimata %s,610,0
887,Leggenda Stimata %s,Leggenda Stimata %s,611,0
888,"%s, il Pezzo Grosso","%s, il Pezzo Grosso",612,0
889,Maestro dei Rottami %s,Maestra dei Rottami %s,613,0
892,Dipendente Part-Time %s,Dipendente Part-Time %s,616,0
893,"%s, ""Impiegato"" del Mese","%s, ""Impiegata"" del Mese",617,0
894,"%s, Boss del Rullo","%s, Boss del Rullo",618,0
896,Recluta %s,Recluta %s,619,0
897,Riservista %s,Riservista %s,620,0
898,Sacredita da Campo %s,Sacredita da Campo %s,621,0
899,Sentinella %s,Sentinella %s,622,0
900,Animoso %s,Animosa %s,623,0
901,Fervente %s,Fervente %s,624,0
902,Aerocavaliere %s,Aerocavaliera %s,625,0
903,Guardia della Fiamma %s,Guardia della Fiamma %s,626,0
904,Ufficiale Radioso %s,Ufficiale Radiosa %s,627,0
905,Templare Sacro %s,Templare Sacra %s,628,0
908,%s il Folle,%s la Folle,631,0
